#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8
5.102936e+03 1.550973e+04 3.794837e+09 1.407403e-20 1.257369e-10 2.111105e-03 9.971321e-01 7.568113e-04 1.633119e-13 8.776356e-42 7.342397e-78 9.825270e-122 
5.414644e+03 1.526612e+04 3.427627e+09 2.005092e-20 1.788715e-10 2.755198e-03 9.967760e-01 4.688165e-04 5.019943e-14 6.246078e-43 9.246504e-80 1.673314e-124 
5.745391e+03 1.498969e+04 3.110016e+09 3.140071e-20 2.791174e-10 3.790288e-03 9.959417e-01 2.680162e-04 1.267130e-14 2.965623e-44 6.042258e-82 1.110126e-127 
6.096342e+03 1.468276e+04 2.802706e+09 5.396772e-20 4.702653e-10 5.535596e-03 9.943249e-01 1.395178e-04 2.550886e-15 8.555012e-46 1.752649e-84 2.290591e-131 
6.468731e+03 1.432645e+04 2.567385e+09 1.164444e-19 9.546997e-10 9.076880e-03 9.908625e-01 6.057280e-05 3.363147e-16 1.036066e-47 1.272933e-87 6.418909e-136 
6.863867e+03 1.390808e+04 2.297900e+09 3.016640e-19 2.309033e-09 1.677773e-02 9.832010e-01 2.122820e-05 2.681457e-17 4.133913e-50 1.489699e-91 1.283003e-141 
7.283139e+03 1.341970e+04 1.913374e+09 8.510165e-19 6.189211e-09 3.392163e-02 9.660723e-01 6.070187e-06 1.263630e-18 5.038652e-53 2.400303e-96 1.402491e-148 
7.728022e+03 1.285281e+04 1.564882e+09 3.354163e-18 2.229164e-08 8.333323e-02 9.166656e-01 1.160415e-06 2.395830e-20 8.979156e-57 1.712498e-102 1.729165e-157 
8.200081e+03 1.220972e+04 1.346631e+09 2.217483e-17 1.198294e-07 2.473347e-01 7.526651e-01 1.162047e-07 1.211087e-22 1.179104e-61 2.029850e-110 6.417909e-169 
8.700974e+03 1.151344e+04 1.196868e+09 1.679722e-16 6.612899e-07 6.290318e-01 3.709675e-01 4.101380e-09 1.034562e-25 6.520733e-68 1.990782e-120 3.064514e-183 
9.232464e+03 1.081057e+04 1.068479e+09 9.058641e-16 2.425642e-06 9.195066e-01 8.049094e-02 4.174615e-11 1.424280e-29 1.860841e-75 2.635737e-132 4.229185e-200 
9.796417e+03 1.015631e+04 9.653052e+08 4.073646e-15 7.067949e-06 9.888165e-01 1.117641e-02 2.183056e-13 7.450941e-34 1.135050e-83 3.795106e-145 2.931632e-218 
1.039482e+04 9.563271e+03 8.363913e+08 1.632109e-14 1.900748e-05 9.985263e-01 1.454706e-03 1.034007e-15 3.325042e-38 4.987563e-92 3.223669e-158 9.326337e-237 
1.102978e+04 9.019984e+03 6.532150e+08 5.265930e-14 4.550591e-05 9.997511e-01 2.033976e-04 5.731332e-18 1.861605e-42 2.861357e-100 3.654263e-171 4.042097e-255 
1.170352e+04 8.548461e+03 4.661343e+08 1.368508e-13 9.712538e-05 9.998695e-01 3.332898e-05 4.460697e-20 1.817945e-46 4.023044e-108 1.486338e-183 9.594708e-273 
1.241868e+04 8.145021e+03 3.405078e+08 3.441911e-13 2.009420e-04 9.997932e-01 5.834859e-06 4.195854e-22 2.586350e-50 1.186640e-115 1.976640e-195 1.235810e-289 
1.316817e+04 7.782264e+03 2.402141e+08 7.699692e-13 3.897125e-04 9.996092e-01 1.127937e-06 4.977783e-24 5.491096e-54 7.091822e-123 7.429528e-207 6.598771e-306 
1.388905e+04 7.481330e+03 1.699635e+08 1.491088e-12 6.838933e-04 9.993158e-01 2.652417e-07 9.806772e-26 2.996514e-57 2.523380e-129 4.559289e-217 0.000000e+00 
1.450043e+04 7.251735e+03 1.364329e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 7.069266e+03 1.295426e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 6.895938e+03 1.453671e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 6.717133e+03 1.939151e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 6.555751e+03 2.111734e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 6.427817e+03 2.118383e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 6.325112e+03 1.902077e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 6.249659e+03 1.648776e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 6.187015e+03 1.474154e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 6.132000e+03 1.340804e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 6.071147e+03 1.255672e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 6.051214e+03 1.196821e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 6.022326e+03 1.322222e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 5.959429e+03 1.278774e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 5.873847e+03 6.936758e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 5.758662e+03 4.652789e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 5.608385e+03 3.323228e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 5.474595e+03 2.264349e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 5.350737e+03 1.529422e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 5.244137e+03 1.105166e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 5.156243e+03 7.806142e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 5.081957e+03 5.418185e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 5.003189e+03 3.775251e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 4.925814e+03 2.798310e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 4.859066e+03 2.132656e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 4.796469e+03 1.660646e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 4.723107e+03 1.300584e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 4.635785e+03 9.343647e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 4.568034e+03 5.688210e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 4.452909e+03 2.933211e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 4.321301e+03 1.377425e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 4.206883e+03 6.998269e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 4.115214e+03 3.992536e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 4.063474e+03 2.801253e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 3.966477e+03 1.897023e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.912452e+03 1.270534e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 3.849323e+03 8.223466e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.812957e+03 5.343169e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 3.781573e+03 3.601786e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.709685e+03 2.378565e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.649643e+03 1.607984e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 3.647116e+03 1.116468e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 3.635250e+03 7.783796e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 3.651750e+03 5.559165e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 3.743312e+03 4.428125e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 3.844892e+03 3.653129e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 3.980474e+03 2.838297e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 5.185621e+03 2.062832e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 6.159968e+03 2.289188e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 5.030425e+03 1.021733e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 5.085132e+03 7.282759e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 7.566912e+03 5.294355e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 6.469377e+03 6.149491e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 6.503596e+03 4.620571e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 6.533145e+03 3.577648e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 7.576223e+03 2.575074e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 6.590315e+03 2.322436e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 6.617701e+03 1.937544e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 7.468020e+03 8.609626e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 5.782272e+03 8.570675e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 7.466210e+03 8.536594e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.463598e+03 8.434813e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 6.445327e+03 8.257227e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 5.241563e+03 1.152730e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 5.264449e+03 1.094930e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.164623e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8
4.386064e+02 1.690278e+04 1.265488e+10 1.936411e-20 8.323443e-11 1.093135e-03 9.947530e-01 4.153913e-03 1.536636e-11 6.246486e-37 1.547567e-69 2.389281e-109 
8.801961e+02 1.686785e+04 2.560880e+10 1.783123e-19 3.743786e-10 2.354340e-03 9.957699e-01 1.875753e-03 3.010467e-12 4.716399e-38 4.299565e-71 2.338901e-111 
8.922517e+02 1.685256e+04 1.975964e+10 8.027913e-20 2.189431e-10 1.789535e-03 9.957411e-01 2.469358e-03 5.268630e-12 1.119709e-37 1.399636e-70 1.049727e-110 
9.200313e+02 1.687285e+04 1.720174e+10 5.167306e-20 1.619089e-10 1.538709e-03 9.955676e-01 2.893691e-03 7.303126e-12 1.894679e-37 2.893691e-70 2.698482e-110 
9.688202e+02 1.686301e+04 1.341150e+10 2.358532e-20 9.581537e-11 1.176318e-03 9.950058e-01 3.817874e-03 1.292771e-11 4.658101e-37 1.009747e-69 1.348786e-109 
1.029396e+03 1.685134e+04 1.371021e+10 2.668247e-20 1.047107e-10 1.238932e-03 9.951842e-01 3.576894e-03 1.110568e-11 3.461510e-37 6.346102e-70 7.038404e-110 
1.092261e+03 1.685248e+04 1.371335e+10 2.765499e-20 1.083154e-10 1.266080e-03 9.952915e-01 3.442470e-03 1.019778e-11 2.895131e-37 4.753201e-70 4.637972e-110 
1.158981e+03 1.684956e+04 1.374799e+10 2.660527e-20 1.046953e-10 1.238224e-03 9.951809e-01 3.580925e-03 1.117421e-11 3.523400e-37 6.557839e-70 7.391950e-110 
1.229776e+03 1.684364e+04 1.383382e+10 2.673781e-20 1.048065e-10 1.235373e-03 9.951615e-01 3.603171e-03 1.138144e-11 3.688961e-37 7.106254e-70 8.321609e-110 
1.304896e+03 1.684729e+04 1.408976e+10 2.735456e-20 1.054260e-10 1.233173e-03 9.951146e-01 3.652204e-03 1.182900e-11 4.110577e-37 8.576025e-70 1.107490e-109 
1.384604e+03 1.686203e+04 1.449491e+10 2.931018e-20 1.103958e-10 1.260162e-03 9.951419e-01 3.597956e-03 1.147836e-11 3.984078e-37 8.371829e-70 1.093428e-109 
1.469181e+03 1.686914e+04 1.455716e+10 2.962708e-20 1.111649e-10 1.263582e-03 9.951660e-01 3.570443e-03 1.139503e-11 3.950277e-37 8.305711e-70 1.081262e-109 
1.558925e+03 1.686696e+04 1.423500e+10 2.758396e-20 1.054798e-10 1.229934e-03 9.950922e-01 3.677861e-03 1.206052e-11 4.338602e-37 9.433474e-70 1.285659e-109 
1.654150e+03 1.686858e+04 1.408943e+10 2.593817e-20 1.006470e-10 1.196262e-03 9.949676e-01 3.836089e-03 1.322789e-11 5.210640e-37 1.259526e-69 1.926671e-109 
1.755192e+03 1.689038e+04 1.405876e+10 2.510198e-20 9.795893e-11 1.178568e-03 9.948954e-01 3.926010e-03 1.400507e-11 5.831618e-37 1.507649e-69 2.502545e-109 
1.862406e+03 1.690369e+04 1.391887e+10 2.400286e-20 9.509218e-11 1.154180e-03 9.948419e-01 4.003881e-03 1.470814e-11 6.383739e-37 1.736377e-69 3.033553e-109 
1.976169e+03 1.691045e+04 1.377225e+10 2.373951e-20 9.454636e-11 1.156786e-03 9.948638e-01 3.979455e-03 1.440837e-11 6.065238e-37 1.591782e-69 2.634674e-109 
2.096881e+03 1.689059e+04 1.342566e+10 2.200362e-20 9.004844e-11 1.127917e-03 9.947857e-01 4.086387e-03 1.510669e-11 6.490145e-37 1.732554e-69 2.939980e-109 
2.224967e+03 1.690032e+04 1.266863e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 1.688710e+04 1.189645e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 1.685433e+04 1.134510e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 1.681001e+04 1.093416e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 1.675313e+04 1.039373e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 1.664864e+04 9.500747e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 1.650653e+04 8.421196e+09 1.291295e-20 7.416819e-11 1.152414e-03 9.958040e-01 3.043555e-03 6.205307e-12 5.466580e-38 2.083210e-71 3.545890e-112 
3.369550e+03 1.635230e+04 7.379763e+09 1.273442e-20 7.896911e-11 1.252523e-03 9.962660e-01 2.481513e-03 3.634671e-12 1.477402e-38 2.230485e-72 1.283902e-113 
3.575375e+03 1.617030e+04 6.315443e+09 1.236032e-20 8.399795e-11 1.370951e-03 9.966597e-01 1.969382e-03 1.967206e-12 3.307691e-39 1.716953e-73 2.850708e-115 
3.793773e+03 1.598404e+04 5.174496e+09 1.084964e-20 8.419473e-11 1.463840e-03 9.969422e-01 1.593959e-03 1.096445e-12 7.424445e-40 1.282056e-74 5.817091e-117 
4.025512e+03 1.579483e+04 4.639861e+09 1.255632e-20 1.013906e-10 1.712225e-03 9.971194e-01 1.168342e-03 5.002384e-13 1.220380e-40 6.244586e-76 6.899261e-119 
4.271406e+03 1.560086e+04 4.683238e+09 2.053438e-20 1.543619e-10 2.251700e-03 9.969793e-01 7.689769e-04 1.841013e-13 1.472810e-41 2.025114e-77 4.984897e-121 
4.532320e+03 1.539452e+04 4.531514e+09 3.231667e-20 2.304655e-10 2.974163e-03 9.965379e-01 4.879688e-04 6.141454e-14 1.364768e-42 4.184429e-79 1.815398e-123 
4.809172e+03 1.518345e+04 3.925526e+09 3.718605e-20 2.819159e-10 3.557510e-03 9.961028e-01 3.396415e-04 2.443271e-14 1.597523e-43 1.137061e-80 9.061583e-126 
5.102936e+03 1.495668e+04 3.353545e+09 4.319111e-20 3.505580e-10 4.304320e-03 9.954664e-01 2.292679e-04 8.934052e-15 1.553105e-44 2.263096e-82 2.839964e-128 
5.414644e+03 1.471203e+04 3.017985e+09 6.257683e-20 5.115535e-10 5.710739e-03 9.941512e-01 1.380229e-04 2.557768e-15 9.539348e-46 2.252123e-84 3.426444e-131 
5.745391e+03 1.444028e+04 2.721118e+09 9.990040e-20 8.098121e-10 7.992032e-03 9.919314e-01 7.656084e-05 6.029387e-16 3.854564e-47 1.122774e-86 1.540057e-134 
6.096342e+03 1.413402e+04 2.425389e+09 1.784508e-19 1.421033e-09 1.200628e-02 9.879562e-01 3.750754e-05 1.051758e-16 8.120188e-49 1.952712e-89 1.492568e-138 
6.468731e+03 1.377009e+04 2.181042e+09 4.039527e-19 3.029645e-09 2.039961e-02 9.795853e-01 1.504724e-05 1.145206e-17 6.382453e-51 6.867196e-93 1.468368e-143 
6.863867e+03 1.334926e+04 1.908515e+09 1.081356e-18 7.617232e-09 3.902015e-02 9.609750e-01 4.836008e-06 7.368167e-19 1.604392e-53 3.735972e-97 9.672016e-150 
7.283139e+03 1.286239e+04 1.569599e+09 3.210091e-18 2.151868e-08 8.124852e-02 9.187502e-01 1.219835e-06 2.700904e-20 1.151205e-56 2.568073e-102 3.099398e-157 
7.728022e+03 1.231820e+04 1.305205e+09 1.366488e-17 8.157097e-08 1.982337e-01 8.017660e-01 1.903323e-07 3.578897e-22 1.055078e-60 6.669763e-109 9.342317e-167 
8.200081e+03 1.170956e+04 1.168436e+09 8.456054e-17 3.895485e-07 4.940616e-01 5.059380e-01 1.299287e-08 1.059382e-24 6.342040e-66 2.707837e-117 8.527312e-179 
8.700974e+03 1.107022e+04 1.062320e+09 4.529072e-16 1.482242e-06 8.389077e-01 1.610909e-01 2.856403e-10 5.352540e-28 1.927429e-72 1.338135e-127 1.860522e-193 
9.232464e+03 1.045114e+04 9.506059e+08 1.833316e-15 4.118097e-06 9.700405e-01 2.995534e-02 2.806407e-12 8.480229e-32 8.815777e-80 4.209610e-139 9.547883e-210 
9.796417e+03 9.863262e+03 8.595016e+08 7.233616e-15 1.088931e-05 9.955945e-01 4.394616e-03 1.823960e-14 6.922493e-36 1.295051e-87 2.438429e-151 4.783520e-227 
1.039482e+04 9.312697e+03 7.382592e+08 2.676244e-14 2.766581e-05 9.993569e-01 6.154232e-04 1.050172e-16 4.432176e-40 1.123571e-95 5.928388e-164 6.718840e-245 
1.102978e+04 8.806888e+03 5.718581e+08 8.142961e-14 6.383620e-05 9.998441e-01 9.210102e-05 6.883542e-19 3.345632e-44 1.115211e-103 1.557449e-176 9.469677e-263 
1.170352e+04 8.368563e+03 4.116433e+08 2.100997e-13 1.352517e-04 9.998494e-01 1.534478e-05 5.627670e-21 3.601709e-48 1.913408e-111 8.722889e-189 3.545432e-280 
1.241868e+04 7.972191e+03 3.032944e+08 5.456302e-13 2.856319e-04 9.997117e-01 2.618293e-06 4.943630e-23 4.540815e-52 4.577435e-119 8.349241e-201 2.885615e-297 
