#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
4148.46 7.98e-21 9.74e-12 2.97e-03 9.60e-01 3.70e-02 
4401.86 1.22e-20 1.47e-11 4.25e-03 9.72e-01 2.33e-02 
4670.75 1.88e-20 2.26e-11 6.20e-03 9.79e-01 1.49e-02 
4956.05 2.11e-20 2.84e-11 8.24e-03 9.82e-01 9.97e-03 
5258.79 2.21e-20 3.42e-11 1.09e-02 9.83e-01 6.50e-03 
5580.02 3.29e-20 5.51e-11 1.75e-02 9.79e-01 3.55e-03 
5920.87 5.02e-20 9.26e-11 2.96e-02 9.69e-01 1.69e-03 
6282.54 8.69e-20 1.77e-10 5.59e-02 9.43e-01 6.68e-04 
6666.30 1.81e-19 3.88e-10 1.14e-01 8.86e-01 2.50e-04 
7073.50 4.62e-19 1.01e-09 2.59e-01 7.41e-01 6.09e-05 
7505.58 1.06e-18 2.40e-09 5.28e-01 4.72e-01 5.38e-06 
7964.05 2.04e-18 4.68e-09 8.28e-01 1.72e-01 2.68e-07 
8450.53 3.28e-18 7.38e-09 9.64e-01 3.61e-02 6.03e-09 
8966.72 4.91e-18 1.07e-08 9.94e-01 6.13e-03 8.96e-11 
9514.44 8.06e-18 1.70e-08 1.00e+00 4.72e-04 2.78e-13 
10095.62 1.59e-17 3.19e-08 1.00e+00 1.67e-05 1.12e-16 
10712.30 3.73e-17 7.09e-08 1.00e+00 2.54e-07 6.74e-21 
11366.65 1.11e-16 1.90e-07 1.00e+00 1.66e-09 4.18e-26 
12061.10 3.39e-16 5.23e-07 1.00e+00 6.79e-12 1.13e-31 
12793.43 9.00e-16 1.27e-06 1.00e+00 5.64e-14 6.06e-37 
13528.61 2.44e-15 3.01e-06 1.00e+00 6.25e-16 8.80e-38 
14194.74 5.39e-15 6.06e-06 1.00e+00 1.65e-17 1.27e-37 
14757.77 9.30e-15 9.93e-06 1.00e+00 1.09e-19 1.80e-37 
15240.48 2.24e-14 1.86e-05 1.00e+00 5.74e-21 2.17e-37 
15646.99 7.62e-14 4.01e-05 1.00e+00 4.24e-22 2.44e-37 
15960.30 3.70e-13 1.04e-04 1.00e+00 2.52e-23 2.66e-37 
16187.41 1.05e-12 2.09e-04 1.00e+00 2.19e-24 3.83e-37 
16354.17 1.82e-12 2.99e-04 1.00e+00 1.96e-25 5.78e-37 
16484.18 2.57e-12 4.15e-04 1.00e+00 7.81e-26 8.74e-37 
16593.12 2.44e-12 4.12e-04 1.00e+00 2.85e-26 1.27e-36 
16691.99 2.54e-12 4.42e-04 1.00e+00 5.77e-27 1.72e-36 
16788.59 2.87e-12 5.05e-04 9.99e-01 3.11e-27 2.25e-36 
16888.37 3.90e-12 6.60e-04 9.99e-01 2.96e-27 2.96e-36 
16998.79 4.31e-12 7.34e-04 9.99e-01 3.33e-27 4.10e-36 
17146.37 6.21e-12 1.02e-03 9.99e-01 4.61e-27 6.10e-36 
17415.23 8.17e-12 1.30e-03 9.99e-01 8.76e-27 1.08e-35 
17888.12 1.05e-11 1.68e-03 9.98e-01 2.75e-26 2.89e-35 
18532.37 2.15e-11 3.25e-03 9.97e-01 7.45e-26 6.62e-35 
19260.76 2.76e-11 4.41e-03 9.96e-01 1.60e-25 1.08e-34 
20034.10 3.76e-11 5.51e-03 9.94e-01 2.52e-25 1.50e-34 
20838.00 1.50e-11 3.26e-03 9.97e-01 6.30e-25 2.06e-34 
21647.97 6.49e-11 1.61e-02 9.84e-01 1.16e-24 2.78e-34 
22447.94 7.12e-11 2.10e-02 9.79e-01 2.50e-24 4.17e-34 
23245.88 5.02e-11 1.78e-02 9.82e-01 5.88e-24 6.77e-34 
24052.47 1.05e-10 4.33e-02 9.57e-01 1.27e-23 1.13e-33 
24867.72 1.16e-10 4.57e-02 9.54e-01 2.44e-23 1.92e-33 
25698.86 4.50e-11 2.09e-02 9.79e-01 6.22e-23 3.38e-33 
26587.16 4.62e-10 7.18e-02 9.28e-01 4.55e-23 6.39e-33 
27637.54 6.33e-10 2.62e-01 7.38e-01 2.85e-22 1.29e-32 
28986.97 1.23e-09 4.44e-01 5.56e-01 6.37e-22 2.41e-32 
#TIME: 14.13 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 4.20e-20 2.34e-11 3.56e-03 9.65e-01 3.19e-02 
999.11 3.87e-20 2.11e-11 3.19e-03 9.60e-01 3.70e-02 
1267.34 3.39e-20 1.84e-11 2.81e-03 9.54e-01 4.33e-02 
1514.05 3.62e-20 1.88e-11 2.76e-03 9.52e-01 4.52e-02 
1808.80 2.87e-20 1.54e-11 2.36e-03 9.44e-01 5.41e-02 
1919.29 2.66e-20 1.43e-11 2.22e-03 9.39e-01 5.84e-02 
2160.92 2.28e-20 1.27e-11 2.03e-03 9.34e-01 6.42e-02 
2292.92 1.95e-20 1.12e-11 1.87e-03 9.29e-01 6.95e-02 
2432.98 1.64e-20 9.91e-12 1.73e-03 9.25e-01 7.32e-02 
2581.60 1.48e-20 9.23e-12 1.66e-03 9.21e-01 7.75e-02 
2739.29 1.48e-20 9.37e-12 1.70e-03 9.22e-01 7.60e-02 
2906.62 1.48e-20 9.67e-12 1.80e-03 9.27e-01 7.16e-02 
3084.17 1.38e-20 9.61e-12 1.88e-03 9.31e-01 6.76e-02 
3272.56 1.22e-20 9.35e-12 1.97e-03 9.35e-01 6.30e-02 
3472.46 1.11e-20 9.61e-12 2.23e-03 9.45e-01 5.27e-02 
3684.57 1.02e-20 1.01e-11 2.60e-03 9.54e-01 4.32e-02 
3909.64 9.58e-21 1.11e-11 3.21e-03 9.63e-01 3.36e-02 
4148.46 1.01e-20 1.32e-11 4.08e-03 9.72e-01 2.44e-02 
4401.86 1.65e-20 2.07e-11 5.94e-03 9.79e-01 1.54e-02 
4670.75 2.57e-20 3.22e-11 8.74e-03 9.82e-01 9.30e-03 
4956.05 2.86e-20 4.04e-11 1.17e-02 9.82e-01 6.20e-03 
5258.79 3.10e-20 5.00e-11 1.57e-02 9.80e-01 4.09e-03 
5580.02 4.45e-20 7.95e-11 2.53e-02 9.73e-01 2.04e-03 
5920.87 7.24e-20 1.41e-10 4.43e-02 9.55e-01 9.82e-04 
6282.54 1.25e-19 2.67e-10 8.28e-02 9.17e-01 3.97e-04 
6666.30 2.65e-19 5.93e-10 1.69e-01 8.31e-01 1.18e-04 
7073.50 6.56e-19 1.48e-09 3.62e-01 6.38e-01 3.42e-05 
7505.58 1.32e-18 3.08e-09 6.44e-01 3.56e-01 2.46e-06 
7964.05 2.21e-18 5.26e-09 8.85e-01 1.15e-01 9.30e-08 
8450.53 3.44e-18 7.97e-09 9.78e-01 2.19e-02 1.95e-09 
8966.72 5.08e-18 1.15e-08 9.97e-01 3.43e-03 2.59e-11 
9514.44 8.42e-18 1.83e-08 1.00e+00 2.63e-04 6.78e-14 
10095.62 1.68e-17 3.48e-08 1.00e+00 8.93e-06 3.90e-17 
10712.30 3.99e-17 7.81e-08 1.00e+00 1.29e-07 9.40e-22 
11366.65 1.25e-16 2.15e-07 1.00e+00 8.16e-10 5.84e-27 
12061.10 3.79e-16 5.86e-07 1.00e+00 3.78e-12 1.46e-32 
12793.43 9.77e-16 1.40e-06 1.00e+00 2.34e-14 8.84e-38 
13528.61 2.61e-15 3.27e-06 1.00e+00 1.91e-16 9.36e-38 
14194.74 5.98e-15 6.70e-06 1.00e+00 4.95e-18 1.36e-37 
14757.77 1.01e-14 1.09e-05 1.00e+00 1.35e-19 1.91e-37 
15240.48 2.38e-14 2.00e-05 1.00e+00 3.71e-21 2.30e-37 
15646.99 8.53e-14 4.47e-05 1.00e+00 2.32e-22 2.59e-37 
15960.30 4.05e-13 1.15e-04 1.00e+00 8.34e-24 2.83e-37 
16187.41 1.09e-12 2.22e-04 1.00e+00 1.08e-24 4.07e-37 
16354.17 2.13e-12 3.49e-04 1.00e+00 1.49e-25 6.14e-37 
16484.18 2.82e-12 4.43e-04 1.00e+00 4.99e-26 9.30e-37 
16593.12 2.86e-12 4.72e-04 1.00e+00 1.66e-26 1.35e-36 
16691.99 2.83e-12 4.78e-04 1.00e+00 7.26e-27 1.83e-36 
16788.59 4.11e-12 7.00e-04 9.99e-01 4.30e-27 2.39e-36 
16888.37 3.52e-12 6.08e-04 9.99e-01 3.13e-27 3.15e-36 
16998.79 4.96e-12 8.20e-04 9.99e-01 4.33e-27 4.36e-36 
17146.37 5.88e-12 9.65e-04 9.99e-01 5.01e-27 6.49e-36 
17415.23 7.23e-12 1.14e-03 9.99e-01 9.47e-27 1.15e-35 
17888.12 1.39e-11 2.19e-03 9.98e-01 3.01e-26 3.07e-35 
18532.37 2.79e-11 3.91e-03 9.96e-01 7.58e-26 7.04e-35 
19260.76 4.05e-11 6.15e-03 9.94e-01 1.68e-25 1.15e-34 
20034.10 4.51e-11 7.66e-03 9.92e-01 3.18e-25 1.60e-34 
20838.00 4.66e-11 7.45e-03 9.93e-01 5.02e-25 2.19e-34 
21647.97 6.17e-11 1.59e-02 9.84e-01 1.32e-24 2.95e-34 
22447.94 7.36e-11 1.23e-02 9.88e-01 1.55e-24 4.44e-34 
23245.88 2.46e-11 9.25e-03 9.91e-01 6.62e-24 7.20e-34 
24052.47 3.15e-11 1.28e-02 9.87e-01 1.42e-23 1.20e-33 
24867.72 1.54e-10 7.50e-02 9.25e-01 3.14e-23 2.04e-33 
25698.86 2.42e-10 1.18e-01 8.82e-01 6.16e-23 3.59e-33 
26587.16 3.81e-10 1.77e-01 8.23e-01 1.32e-22 6.79e-33 
27637.54 6.91e-10 2.89e-01 7.11e-01 3.24e-22 1.38e-32 
28986.97 1.08e-09 4.06e-01 5.94e-01 7.77e-22 2.57e-32 
#TIME: 14.42 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 4.67e-20 2.76e-11 4.31e-03 9.71e-01 2.50e-02 
999.11 4.37e-20 2.54e-11 3.94e-03 9.68e-01 2.78e-02 
1267.34 4.00e-20 2.30e-11 3.58e-03 9.65e-01 3.14e-02 
1514.05 4.06e-20 2.26e-11 3.43e-03 9.64e-01 3.30e-02 
1808.80 3.40e-20 1.93e-11 3.03e-03 9.58e-01 3.88e-02 
1919.29 3.29e-20 1.86e-11 2.93e-03 9.57e-01 4.04e-02 
2160.92 2.86e-20 1.66e-11 2.69e-03 9.53e-01 4.45e-02 
2292.92 2.43e-20 1.47e-11 2.48e-03 9.48e-01 4.92e-02 
2432.98 2.09e-20 1.32e-11 2.33e-03 9.45e-01 5.31e-02 
2581.60 1.93e-20 1.25e-11 2.25e-03 9.43e-01 5.48e-02 
2739.29 1.91e-20 1.26e-11 2.31e-03 9.45e-01 5.30e-02 
2906.62 1.90e-20 1.31e-11 2.46e-03 9.49e-01 4.87e-02 
3084.17 1.72e-20 1.27e-11 2.54e-03 9.51e-01 4.61e-02 
3272.56 1.49e-20 1.22e-11 2.66e-03 9.55e-01 4.22e-02 
3472.46 1.48e-20 1.34e-11 3.10e-03 9.61e-01 3.55e-02 
3684.57 1.46e-20 1.48e-11 3.69e-03 9.68e-01 2.84e-02 
3909.64 1.21e-20 1.50e-11 4.42e-03 9.74e-01 2.17e-02 
4148.46 1.39e-20 1.87e-11 5.73e-03 9.78e-01 1.59e-02 
4401.86 2.28e-20 2.96e-11 8.34e-03 9.82e-01 9.81e-03 
4670.75 3.55e-20 4.66e-11 1.26e-02 9.82e-01 5.58e-03 
4956.05 4.00e-20 5.91e-11 1.69e-02 9.79e-01 3.77e-03 
5258.79 4.24e-20 7.24e-11 2.26e-02 9.75e-01 2.36e-03 
5580.02 6.50e-20 1.21e-10 3.78e-02 9.61e-01 1.22e-03 
5920.87 1.03e-19 2.13e-10 6.64e-02 9.33e-01 5.10e-04 
6282.54 1.85e-19 4.14e-10 1.25e-01 8.75e-01 1.84e-04 
6666.30 3.91e-19 9.01e-10 2.45e-01 7.55e-01 5.37e-05 
7073.50 8.87e-19 2.05e-09 4.76e-01 5.24e-01 7.95e-06 
7505.58 1.57e-18 3.77e-09 7.47e-01 2.53e-01 7.58e-07 
7964.05 2.35e-18 5.79e-09 9.25e-01 7.47e-02 3.22e-08 
8450.53 3.60e-18 8.55e-09 9.87e-01 1.34e-02 5.84e-10 
8966.72 5.34e-18 1.23e-08 9.98e-01 2.02e-03 7.71e-12 
9514.44 8.81e-18 1.98e-08 1.00e+00 1.49e-04 1.80e-14 
10095.62 1.78e-17 3.81e-08 1.00e+00 4.75e-06 8.22e-18 
10712.30 4.39e-17 8.75e-08 1.00e+00 6.28e-08 2.04e-22 
11366.65 1.39e-16 2.42e-07 1.00e+00 3.95e-10 2.15e-27 
12061.10 4.11e-16 6.47e-07 1.00e+00 2.03e-12 8.12e-33 
12793.43 1.05e-15 1.53e-06 1.00e+00 1.51e-14 6.61e-38 
13528.61 2.87e-15 3.60e-06 1.00e+00 1.37e-16 9.96e-38 
14194.74 6.52e-15 7.32e-06 1.00e+00 4.17e-18 1.44e-37 
14757.77 1.11e-14 1.19e-05 1.00e+00 5.68e-20 2.03e-37 
15240.48 2.69e-14 2.24e-05 1.00e+00 2.09e-21 2.45e-37 
15646.99 9.74e-14 5.06e-05 1.00e+00 1.42e-22 2.76e-37 
15960.30 4.58e-13 1.29e-04 1.00e+00 5.33e-24 3.01e-37 
16187.41 1.24e-12 2.43e-04 1.00e+00 3.78e-25 4.33e-37 
16354.17 2.29e-12 3.72e-04 1.00e+00 5.28e-26 6.53e-37 
16484.18 3.14e-12 4.95e-04 1.00e+00 1.61e-26 9.88e-37 
16593.12 2.80e-12 4.55e-04 1.00e+00 4.24e-27 1.44e-36 
16691.99 3.09e-12 5.44e-04 9.99e-01 2.28e-27 1.95e-36 
16788.59 4.16e-12 6.92e-04 9.99e-01 2.05e-27 2.54e-36 
16888.37 4.37e-12 7.39e-04 9.99e-01 2.75e-27 3.35e-36 
16998.79 5.13e-12 8.54e-04 9.99e-01 3.58e-27 4.64e-36 
17146.37 6.52e-12 1.07e-03 9.99e-01 5.47e-27 6.90e-36 
17415.23 7.83e-12 1.27e-03 9.99e-01 1.07e-26 1.22e-35 
17888.12 1.00e-11 1.63e-03 9.98e-01 3.42e-26 3.26e-35 
18532.37 1.56e-11 2.28e-03 9.98e-01 8.74e-26 7.48e-35 
19260.76 2.28e-11 3.90e-03 9.96e-01 2.08e-25 1.23e-34 
20034.10 3.88e-11 4.98e-03 9.95e-01 2.66e-25 1.70e-34 
20838.00 2.90e-11 6.94e-03 9.93e-01 8.20e-25 2.33e-34 
21647.97 5.96e-11 9.38e-03 9.91e-01 8.88e-25 3.14e-34 
22447.94 9.45e-11 3.08e-02 9.69e-01 3.18e-24 4.72e-34 
23245.88 5.48e-11 2.17e-02 9.78e-01 7.45e-24 7.66e-34 
24052.47 1.11e-10 5.13e-02 9.49e-01 1.64e-23 1.28e-33 
24867.72 1.57e-10 7.76e-02 9.22e-01 3.67e-23 2.17e-33 
25698.86 1.80e-10 9.02e-02 9.10e-01 7.94e-23 3.82e-33 
26587.16 2.91e-10 1.37e-01 8.63e-01 1.74e-22 7.22e-33 
27637.54 6.70e-10 2.96e-01 7.04e-01 3.82e-22 1.46e-32 
28986.97 1.21e-09 4.78e-01 5.22e-01 7.30e-22 2.73e-32 
#TIME: 14.72 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 6.20e-20 3.70e-11 5.60e-03 9.76e-01 1.80e-02 
999.11 5.40e-20 3.25e-11 5.03e-03 9.74e-01 2.06e-02 
1267.34 4.90e-20 2.94e-11 4.59e-03 9.72e-01 2.31e-02 
1514.05 4.95e-20 2.87e-11 4.38e-03 9.71e-01 2.48e-02 
1808.80 4.11e-20 2.47e-11 3.94e-03 9.68e-01 2.78e-02 
1919.29 3.77e-20 2.30e-11 3.74e-03 9.67e-01 2.91e-02 
2160.92 3.21e-20 2.02e-11 3.42e-03 9.64e-01 3.24e-02 
2292.92 2.78e-20 1.82e-11 3.20e-03 9.62e-01 3.50e-02 
2432.98 2.50e-20 1.70e-11 3.10e-03 9.61e-01 3.58e-02 
2581.60 2.29e-20 1.61e-11 3.01e-03 9.60e-01 3.72e-02 
2739.29 2.19e-20 1.58e-11 3.03e-03 9.61e-01 3.65e-02 
2906.62 2.34e-20 1.72e-11 3.31e-03 9.64e-01 3.31e-02 
3084.17 2.20e-20 1.72e-11 3.47e-03 9.66e-01 3.09e-02 
3272.56 1.99e-20 1.70e-11 3.68e-03 9.67e-01 2.91e-02 
3472.46 1.94e-20 1.84e-11 4.29e-03 9.72e-01 2.34e-02 
3684.57 1.81e-20 1.98e-11 5.10e-03 9.77e-01 1.81e-02 
3909.64 1.65e-20 2.13e-11 6.19e-03 9.79e-01 1.45e-02 
4148.46 1.91e-20 2.69e-11 8.14e-03 9.82e-01 9.84e-03 
4401.86 3.09e-20 4.23e-11 1.19e-02 9.82e-01 5.83e-03 
4670.75 4.98e-20 6.79e-11 1.80e-02 9.79e-01 3.51e-03 
4956.05 5.73e-20 8.84e-11 2.49e-02 9.73e-01 2.25e-03 
5258.79 6.06e-20 1.08e-10 3.30e-02 9.65e-01 1.52e-03 
5580.02 9.25e-20 1.83e-10 5.66e-02 9.43e-01 6.18e-04 
5920.87 1.54e-19 3.32e-10 1.00e-01 8.99e-01 2.76e-04 
6282.54 2.71e-19 6.33e-10 1.84e-01 8.16e-01 8.79e-05 
6666.30 5.53e-19 1.32e-09 3.43e-01 6.57e-01 2.24e-05 
7073.50 1.15e-18 2.73e-09 5.98e-01 4.02e-01 4.41e-06 
7505.58 1.80e-18 4.44e-09 8.30e-01 1.70e-01 2.61e-07 
7964.05 2.53e-18 6.38e-09 9.55e-01 4.51e-02 1.05e-08 
8450.53 3.76e-18 9.18e-09 9.92e-01 8.47e-03 1.91e-10 
8966.72 5.58e-18 1.33e-08 9.99e-01 1.24e-03 2.17e-12 
9514.44 9.17e-18 2.13e-08 1.00e+00 1.88e-04 1.41e-14 
10095.62 1.89e-17 4.17e-08 1.00e+00 2.48e-06 1.10e-18 
10712.30 4.79e-17 9.77e-08 1.00e+00 3.11e-08 5.40e-23 
11366.65 1.56e-16 2.73e-07 1.00e+00 1.87e-10 2.10e-28 
12061.10 4.55e-16 7.22e-07 1.00e+00 9.34e-13 5.36e-34 
12793.43 1.18e-15 1.71e-06 1.00e+00 7.82e-15 7.03e-38 
13528.61 3.14e-15 3.96e-06 1.00e+00 7.45e-17 1.06e-37 
14194.74 6.97e-15 7.89e-06 1.00e+00 3.06e-18 1.53e-37 
14757.77 1.18e-14 1.28e-05 1.00e+00 2.09e-20 2.16e-37 
15240.48 2.95e-14 2.45e-05 1.00e+00 8.99e-22 2.61e-37 
15646.99 1.10e-13 5.62e-05 1.00e+00 5.72e-23 2.93e-37 
15960.30 5.08e-13 1.40e-04 1.00e+00 1.79e-24 3.20e-37 
16187.41 1.38e-12 2.73e-04 1.00e+00 1.84e-25 4.60e-37 
16354.17 2.58e-12 4.13e-04 1.00e+00 1.95e-26 6.95e-37 
16484.18 3.40e-12 5.31e-04 9.99e-01 7.42e-27 1.05e-36 
16593.12 3.50e-12 5.61e-04 9.99e-01 3.09e-27 1.53e-36 
16691.99 3.41e-12 5.68e-04 9.99e-01 2.00e-27 2.07e-36 
16788.59 3.99e-12 6.59e-04 9.99e-01 2.05e-27 2.71e-36 
16888.37 4.85e-12 8.15e-04 9.99e-01 2.74e-27 3.56e-36 
16998.79 5.32e-12 8.73e-04 9.99e-01 3.83e-27 4.93e-36 
17146.37 7.64e-12 1.22e-03 9.99e-01 5.94e-27 7.34e-36 
17415.23 8.86e-12 1.40e-03 9.99e-01 1.16e-26 1.30e-35 
17888.12 1.45e-11 2.27e-03 9.98e-01 3.62e-26 3.47e-35 
18532.37 2.09e-11 2.99e-03 9.97e-01 9.38e-26 7.95e-35 
19260.76 4.89e-11 6.80e-03 9.93e-01 1.85e-25 1.30e-34 
20034.10 5.80e-11 9.96e-03 9.90e-01 3.88e-25 1.81e-34 
20838.00 3.67e-11 5.64e-03 9.94e-01 5.83e-25 2.48e-34 
21647.97 6.21e-11 1.76e-02 9.82e-01 1.72e-24 3.34e-34 
22447.94 1.02e-10 1.68e-02 9.83e-01 1.83e-24 5.02e-34 
23245.88 6.78e-12 2.80e-03 9.97e-01 8.80e-24 8.14e-34 
24052.47 1.50e-11 7.17e-03 9.93e-01 2.03e-23 1.36e-33 
24867.72 1.13e-10 5.91e-02 9.41e-01 4.26e-23 2.31e-33 
25698.86 1.34e-11 6.96e-03 9.93e-01 9.43e-23 4.06e-33 
26587.16 3.59e-10 1.83e-01 8.17e-01 1.81e-22 7.68e-33 
27637.54 5.90e-10 2.75e-01 7.25e-01 4.51e-22 1.56e-32 
28986.97 1.77e-10 5.81e-02 9.42e-01 1.37e-21 2.90e-32 
#TIME: 15.02 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 6.76e-20 4.34e-11 6.84e-03 9.80e-01 1.30e-02 
999.11 6.03e-20 3.88e-11 6.21e-03 9.79e-01 1.51e-02 
1267.34 5.89e-20 3.71e-11 5.87e-03 9.78e-01 1.64e-02 
1514.05 6.26e-20 3.77e-11 5.75e-03 9.77e-01 1.72e-02 
1808.80 5.03e-20 3.18e-11 5.12e-03 9.75e-01 1.98e-02 
1919.29 4.80e-20 3.04e-11 4.92e-03 9.74e-01 2.08e-02 
2160.92 4.16e-20 2.71e-11 4.55e-03 9.72e-01 2.31e-02 
2292.92 3.55e-20 2.42e-11 4.26e-03 9.71e-01 2.48e-02 
2432.98 3.19e-20 2.26e-11 4.12e-03 9.70e-01 2.55e-02 
2581.60 2.99e-20 2.19e-11 4.09e-03 9.70e-01 2.57e-02 
2739.29 2.95e-20 2.19e-11 4.15e-03 9.70e-01 2.56e-02 
2906.62 3.25e-20 2.46e-11 4.63e-03 9.73e-01 2.22e-02 
3084.17 2.93e-20 2.39e-11 4.80e-03 9.75e-01 2.06e-02 
3272.56 2.55e-20 2.31e-11 5.07e-03 9.76e-01 1.87e-02 
3472.46 2.50e-20 2.53e-11 5.97e-03 9.79e-01 1.51e-02 
3684.57 2.50e-20 2.84e-11 7.22e-03 9.81e-01 1.18e-02 
3909.64 2.23e-20 3.02e-11 8.76e-03 9.83e-01 8.71e-03 
4148.46 2.61e-20 3.85e-11 1.16e-02 9.82e-01 6.23e-03 
4401.86 4.53e-20 6.39e-11 1.75e-02 9.79e-01 3.65e-03 
4670.75 6.96e-20 9.97e-11 2.61e-02 9.72e-01 2.16e-03 
4956.05 8.15e-20 1.31e-10 3.62e-02 9.62e-01 1.34e-03 
5258.79 9.07e-20 1.69e-10 5.04e-02 9.49e-01 7.95e-04 
5580.02 1.38e-19 2.85e-10 8.53e-02 9.14e-01 3.54e-04 
5920.87 2.26e-19 5.12e-10 1.51e-01 8.49e-01 1.56e-04 
6282.54 3.97e-19 9.58e-10 2.66e-01 7.34e-01 5.80e-05 
6666.30 7.69e-19 1.88e-09 4.60e-01 5.40e-01 1.19e-05 
7073.50 1.42e-18 3.46e-09 7.13e-01 2.87e-01 1.10e-06 
7505.58 1.97e-18 5.03e-09 8.89e-01 1.11e-01 8.77e-08 
7964.05 2.64e-18 6.88e-09 9.72e-01 2.81e-02 3.25e-09 
8450.53 3.92e-18 9.86e-09 9.95e-01 5.02e-03 5.96e-11 
8966.72 5.92e-18 1.44e-08 9.99e-01 6.50e-04 5.34e-13 
9514.44 9.70e-18 2.32e-08 1.00e+00 4.56e-05 1.27e-15 
10095.62 2.03e-17 4.62e-08 1.00e+00 1.25e-06 2.55e-19 
10712.30 5.38e-17 1.11e-07 1.00e+00 1.51e-08 5.05e-24 
11366.65 1.76e-16 3.09e-07 1.00e+00 8.77e-11 3.22e-29 
12061.10 4.95e-16 7.98e-07 1.00e+00 4.54e-13 2.19e-34 
12793.43 1.30e-15 1.90e-06 1.00e+00 4.13e-15 7.47e-38 
13528.61 3.52e-15 4.42e-06 1.00e+00 3.45e-17 1.13e-37 
14194.74 7.63e-15 8.66e-06 1.00e+00 2.99e-18 1.63e-37 
14757.77 1.31e-14 1.41e-05 1.00e+00 1.07e-20 2.30e-37 
15240.48 3.22e-14 2.65e-05 1.00e+00 5.00e-22 2.77e-37 
15646.99 1.24e-13 6.30e-05 1.00e+00 2.66e-23 3.12e-37 
15960.30 5.74e-13 1.57e-04 1.00e+00 1.11e-24 3.40e-37 
16187.41 1.53e-12 3.00e-04 1.00e+00 9.13e-26 4.89e-37 
16354.17 3.22e-12 5.00e-04 1.00e+00 1.80e-26 7.39e-37 
16484.18 3.65e-12 5.58e-04 9.99e-01 2.63e-27 1.12e-36 
16593.12 3.84e-12 6.15e-04 9.99e-01 2.40e-27 1.63e-36 
16691.99 4.10e-12 6.89e-04 9.99e-01 1.73e-27 2.20e-36 
16788.59 5.25e-12 8.85e-04 9.99e-01 2.18e-27 2.88e-36 
16888.37 5.75e-12 9.45e-04 9.99e-01 2.93e-27 3.79e-36 
16998.79 6.47e-12 1.06e-03 9.99e-01 4.24e-27 5.24e-36 
17146.37 8.80e-12 1.39e-03 9.99e-01 6.47e-27 7.80e-36 
17415.23 1.12e-11 1.76e-03 9.98e-01 1.27e-26 1.38e-35 
17888.12 1.36e-11 2.06e-03 9.98e-01 3.88e-26 3.69e-35 
18532.37 2.56e-11 3.98e-03 9.96e-01 1.13e-25 8.46e-35 
19260.76 3.57e-11 5.56e-03 9.94e-01 2.29e-25 1.39e-34 
20034.10 1.67e-11 3.61e-03 9.96e-01 5.45e-25 1.92e-34 
20838.00 1.17e-11 2.90e-03 9.97e-01 1.04e-24 2.63e-34 
21647.97 7.06e-11 1.42e-02 9.86e-01 1.37e-24 3.55e-34 
22447.94 4.30e-11 1.52e-02 9.85e-01 4.27e-24 5.34e-34 
23245.88 2.89e-11 1.24e-02 9.88e-01 9.73e-24 8.66e-34 
24052.47 8.28e-12 4.12e-03 9.96e-01 2.23e-23 1.45e-33 
24867.72 4.15e-11 2.25e-02 9.77e-01 4.92e-23 2.45e-33 
25698.86 1.62e-10 8.88e-02 9.11e-01 9.10e-23 4.32e-33 
26587.16 3.97e-10 2.08e-01 7.92e-01 2.07e-22 8.16e-33 
27637.54 6.67e-10 3.22e-01 6.78e-01 4.63e-22 1.65e-32 
28986.97 1.25e-09 5.18e-01 4.82e-01 5.31e-22 3.09e-32 
#TIME: 15.33 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
