#NTIMES: 50
#NSTAGES 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
16691.99 8.7814e-03 6.3300e-01 3.5822e-01
16788.59 4.4998e-03 6.1137e-01 3.8413e-01
16888.37 3.2638e-03 6.0833e-01 3.8840e-01
16998.79 2.5973e-03 6.2080e-01 3.7661e-01
17146.37 2.1816e-03 5.7746e-01 4.2036e-01
17415.23 1.8999e-03 5.3932e-01 4.5878e-01
17888.12 1.0061e-03 4.9883e-01 5.0016e-01
18532.37 8.1015e-04 4.5046e-01 5.4873e-01
19260.76 3.2157e-04 4.2803e-01 5.7165e-01
20034.10 3.2751e-04 3.7782e-01 6.2185e-01
20838.00 2.8574e-04 2.9945e-01 7.0026e-01
21647.97 1.5989e-04 2.3560e-01 7.6424e-01
22447.94 1.6982e-04 2.4459e-01 7.5524e-01
23245.88 1.2736e-04 1.7041e-01 8.2947e-01
24052.47 9.8471e-05 9.9480e-02 9.0042e-01
24867.72 1.6296e-04 1.4142e-01 8.5841e-01
25698.86 3.3117e-04 1.1988e-01 8.7979e-01
26587.16 6.0105e-05 2.7510e-02 9.7243e-01
27637.54 5.5478e-04 7.8909e-02 9.2054e-01
28986.97 1.6293e-04 6.6741e-02 9.3310e-01
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.2615e-01 6.2047e-01 2.5338e-01
886.22 1.8287e-01 6.3139e-01 1.8574e-01
906.14 1.3015e-01 6.2059e-01 2.4925e-01
944.43 1.4635e-01 6.4908e-01 2.0457e-01
999.11 1.4573e-01 6.4876e-01 2.0551e-01
1060.83 1.3440e-01 6.2180e-01 2.4380e-01
1125.62 1.8062e-01 6.3734e-01 1.8204e-01
1194.38 1.6404e-01 6.3866e-01 1.9730e-01
1267.34 1.4328e-01 6.3350e-01 2.2322e-01
1344.75 1.6205e-01 6.3350e-01 2.0445e-01
1426.89 1.5419e-01 6.3206e-01 2.1375e-01
1514.05 1.7682e-01 6.3114e-01 1.9203e-01
1606.54 1.7111e-01 6.3328e-01 1.9561e-01
1704.67 1.7120e-01 6.3872e-01 1.9008e-01
1808.80 1.6622e-01 6.3385e-01 1.9993e-01
1919.29 1.6695e-01 6.3757e-01 1.9547e-01
2036.53 1.7610e-01 6.3519e-01 1.8871e-01
2160.92 1.6407e-01 6.3497e-01 2.0096e-01
2292.92 1.3932e-01 6.2506e-01 2.3562e-01
2432.98 1.3349e-01 6.3235e-01 2.3417e-01
2581.60 1.1681e-01 6.2387e-01 2.5932e-01
2739.29 9.4687e-02 6.0656e-01 2.9875e-01
2906.62 7.8430e-02 5.8927e-01 3.3230e-01
3084.17 5.1808e-02 5.4667e-01 4.0152e-01
3272.56 3.4574e-02 5.0417e-01 4.6125e-01
3472.46 2.0718e-02 4.5262e-01 5.2667e-01
3684.57 1.1689e-02 4.0634e-01 5.8198e-01
3909.64 7.7448e-03 3.7276e-01 6.1949e-01
4148.46 7.7248e-03 3.6910e-01 6.2317e-01
4401.86 1.0467e-02 3.9511e-01 5.9442e-01
4670.75 9.1959e-03 3.8042e-01 6.1039e-01
4956.05 4.7213e-03 3.3249e-01 6.6279e-01
5258.79 1.2461e-03 2.3177e-01 7.6699e-01
5580.02 3.5495e-04 1.7081e-01 8.2884e-01
5920.87 1.4373e-04 1.3860e-01 8.6126e-01
6282.54 9.1572e-05 1.2005e-01 8.7986e-01
6666.30 6.6190e-05 1.0673e-01 8.9320e-01
7073.50 7.6306e-05 1.0842e-01 8.9151e-01
7505.58 7.1162e-05 1.0292e-01 8.9701e-01
7964.05 9.1673e-05 1.0965e-01 8.9026e-01
8450.53 1.8553e-04 1.3451e-01 8.6530e-01
8966.72 4.8154e-04 1.7048e-01 8.2904e-01
9514.44 1.3108e-03 2.1114e-01 7.8755e-01
10095.62 2.5628e-03 2.6828e-01 7.2916e-01
10712.30 5.2838e-03 3.2944e-01 6.6528e-01
11366.65 8.4214e-03 3.6937e-01 6.2221e-01
12061.10 1.0602e-02 3.8332e-01 6.0608e-01
12793.43 1.3253e-02 4.0778e-01 5.7897e-01
13528.61 1.1998e-02 4.1530e-01 5.7270e-01
14194.74 1.1222e-02 4.0439e-01 5.8439e-01
14757.77 1.1243e-02 4.2042e-01 5.6833e-01
15240.48 9.3180e-03 4.7644e-01 5.1425e-01
15646.99 1.0016e-02 5.6630e-01 4.2369e-01
15960.30 1.2642e-02 6.6475e-01 3.2261e-01
16187.41 1.3212e-02 6.9785e-01 2.8894e-01
16354.17 1.7314e-02 7.0154e-01 2.8115e-01
16484.18 1.0354e-02 7.0132e-01 2.8833e-01
16593.12 1.1620e-02 6.6378e-01 3.2460e-01
16691.99 7.8929e-03 6.3795e-01 3.5416e-01
16788.59 6.9304e-03 6.3131e-01 3.6176e-01
16888.37 4.9554e-03 6.1088e-01 3.8417e-01
16998.79 3.4133e-03 5.9063e-01 4.0596e-01
17146.37 2.1935e-03 5.8073e-01 4.1708e-01
17415.23 1.5778e-03 5.7698e-01 4.2144e-01
17888.12 1.4573e-03 4.9488e-01 5.0367e-01
18532.37 1.1159e-03 4.8144e-01 5.1745e-01
19260.76 4.3578e-04 4.1525e-01 5.8431e-01
20034.10 4.6017e-04 3.6619e-01 6.3335e-01
20838.00 3.4271e-04 3.2302e-01 6.7664e-01
21647.97 2.7687e-04 3.0724e-01 6.9248e-01
22447.94 2.7735e-04 2.5211e-01 7.4762e-01
23245.88 1.8690e-04 1.9050e-01 8.0931e-01
24052.47 5.0639e-04 1.5714e-01 8.4235e-01
24867.72 1.6029e-04 1.3534e-01 8.6450e-01
25698.86 4.4852e-05 8.1622e-02 9.1833e-01
26587.16 7.9050e-05 9.0755e-02 9.0917e-01
27637.54 1.4646e-04 4.1092e-02 9.5876e-01
28986.97 1.2541e-04 6.7429e-02 9.3245e-01
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.5879e-01 6.4042e-01 2.0079e-01
886.22 1.3186e-02 6.4613e-02 9.2220e-01
906.14 1.6529e-01 6.2838e-01 2.0633e-01
944.43 1.5695e-01 6.3749e-01 2.0556e-01
999.11 1.6969e-01 6.3865e-01 1.9166e-01
1060.83 1.5824e-01 6.2561e-01 2.1615e-01
1125.62 1.2124e-01 6.2219e-01 2.5658e-01
1194.38 1.3249e-01 6.2923e-01 2.3827e-01
1267.34 1.6345e-01 6.4230e-01 1.9425e-01
1344.75 1.5530e-01 6.3634e-01 2.0836e-01
1426.89 1.7531e-01 6.3297e-01 1.9172e-01
1514.05 1.6823e-01 6.3526e-01 1.9651e-01
1606.54 1.8110e-01 6.3696e-01 1.8194e-01
1704.67 1.7009e-01 6.4445e-01 1.8546e-01
1808.80 1.7307e-01 6.3468e-01 1.9225e-01
1919.29 1.6942e-01 6.3950e-01 1.9108e-01
2036.53 1.7536e-01 6.3673e-01 1.8791e-01
2160.92 1.6209e-01 6.3789e-01 2.0001e-01
2292.92 1.4247e-01 6.2994e-01 2.2759e-01
2432.98 1.3253e-01 6.2739e-01 2.4008e-01
2581.60 1.1300e-01 6.2452e-01 2.6248e-01
2739.29 1.0176e-01 6.1392e-01 2.8431e-01
2906.62 7.6762e-02 5.8421e-01 3.3902e-01
3084.17 5.3932e-02 5.5137e-01 3.9470e-01
3272.56 3.5097e-02 5.1072e-01 4.5418e-01
3472.46 2.2008e-02 4.6527e-01 5.1272e-01
3684.57 1.2002e-02 4.0129e-01 5.8670e-01
3909.64 8.2872e-03 3.6830e-01 6.2342e-01
4148.46 7.6141e-03 3.5618e-01 6.3621e-01
4401.86 1.0639e-02 4.0190e-01 5.8747e-01
4670.75 9.0456e-03 3.8492e-01 6.0603e-01
4956.05 4.6231e-03 3.1720e-01 6.7818e-01
5258.79 1.2814e-03 2.3410e-01 7.6462e-01
5580.02 3.5020e-04 1.7873e-01 8.2092e-01
5920.87 1.4009e-04 1.3832e-01 8.6154e-01
6282.54 8.8791e-05 1.1687e-01 8.8305e-01
6666.30 6.5533e-05 1.0562e-01 8.9432e-01
7073.50 7.0563e-05 1.0677e-01 8.9316e-01
7505.58 7.6010e-05 1.0975e-01 8.9017e-01
7964.05 8.3916e-05 1.0737e-01 8.9255e-01
8450.53 1.8420e-04 1.3286e-01 8.6696e-01
8966.72 4.7135e-04 1.7575e-01 8.2378e-01
9514.44 1.3579e-03 2.1964e-01 7.7901e-01
10095.62 2.7812e-03 2.7259e-01 7.2463e-01
10712.30 5.0640e-03 3.2896e-01 6.6597e-01
11366.65 8.6609e-03 3.8122e-01 6.1012e-01
12061.10 1.2602e-02 4.0623e-01 5.8117e-01
12793.43 1.1960e-02 4.2302e-01 5.6502e-01
13528.61 1.4454e-02 4.2554e-01 5.6000e-01
14194.74 1.2012e-02 4.1999e-01 5.6800e-01
14757.77 1.0108e-02 4.3505e-01 5.5484e-01
15240.48 8.1760e-03 4.7648e-01 5.1535e-01
15646.99 1.0268e-02 5.6951e-01 4.2023e-01
15960.30 1.2643e-02 6.7303e-01 3.1432e-01
16187.41 1.4881e-02 7.0937e-01 2.7575e-01
16354.17 2.2054e-02 6.9552e-01 2.8242e-01
16484.18 1.2198e-02 6.9901e-01 2.8880e-01
16593.12 5.4509e-03 6.8726e-01 3.0729e-01
16691.99 7.0810e-03 6.6351e-01 3.2941e-01
16788.59 3.9489e-03 6.4737e-01 3.4869e-01
16888.37 2.6018e-03 6.3769e-01 3.5971e-01
16998.79 2.8924e-03 5.9158e-01 4.0553e-01
17146.37 2.1312e-03 5.9122e-01 4.0664e-01
17415.23 1.7501e-03 5.5672e-01 4.4153e-01
17888.12 1.5710e-03 4.9583e-01 5.0259e-01
18532.37 1.0027e-03 4.7478e-01 5.2422e-01
19260.76 4.8844e-04 4.0771e-01 5.9180e-01
20034.10 2.5112e-04 3.5599e-01 6.4376e-01
20838.00 2.7464e-04 3.2934e-01 6.7039e-01
21647.97 1.9850e-04 2.4653e-01 7.5327e-01
22447.94 3.2365e-04 2.4487e-01 7.5481e-01
23245.88 2.8387e-04 2.2196e-01 7.7775e-01
24052.47 2.4565e-04 1.8352e-01 8.1623e-01
24867.72 1.4549e-04 1.0550e-01 8.9435e-01
25698.86 1.4080e-04 1.2941e-01 8.7045e-01
26587.16 1.6292e-04 1.1247e-01 8.8736e-01
27637.54 3.6816e-05 3.2849e-02 9.6711e-01
28986.97 2.2258e-04 6.5231e-02 9.3455e-01
#TIME: 288.64
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.6125e-01 6.3555e-01 2.0320e-01
886.22 1.7538e-01 6.2887e-01 1.9575e-01
906.14 1.9215e-01 6.3002e-01 1.7783e-01
944.43 1.6619e-01 6.2898e-01 2.0483e-01
999.11 1.6932e-01 6.4152e-01 1.8916e-01
1060.83 1.6831e-01 6.3338e-01 1.9831e-01
1125.62 1.5887e-01 6.3457e-01 2.0656e-01
1194.38 1.5379e-01 6.3253e-01 2.1367e-01
1267.34 1.7206e-01 6.3775e-01 1.9019e-01
1344.75 1.6866e-01 6.4093e-01 1.9041e-01
1426.89 1.7814e-01 6.4160e-01 1.8026e-01
1514.05 1.8063e-01 6.3897e-01 1.8040e-01
1606.54 1.8120e-01 6.3749e-01 1.8130e-01
1704.67 1.9056e-01 6.3605e-01 1.7339e-01
1808.80 1.8557e-01 6.3844e-01 1.7599e-01
1919.29 1.7898e-01 6.3842e-01 1.8259e-01
2036.53 1.3180e-01 6.1676e-01 2.5144e-01
2160.92 1.7090e-01 6.3898e-01 1.9012e-01
2292.92 1.5027e-01 6.3175e-01 2.1798e-01
2432.98 8.6122e-02 5.7927e-01 3.3461e-01
2581.60 7.1793e-02 5.5876e-01 3.6945e-01
2739.29 9.7295e-02 6.1220e-01 2.9051e-01
2906.62 7.6867e-02 5.8629e-01 3.3684e-01
3084.17 5.4099e-02 5.5252e-01 3.9338e-01
3272.56 3.6660e-02 5.2037e-01 4.4297e-01
3472.46 2.1384e-02 4.6016e-01 5.1846e-01
3684.57 1.2019e-02 4.0160e-01 5.8638e-01
3909.64 8.2595e-03 3.6843e-01 6.2331e-01
4148.46 8.5598e-03 3.7146e-01 6.1998e-01
4401.86 1.0391e-02 3.9089e-01 5.9872e-01
4670.75 9.6674e-03 3.9368e-01 5.9666e-01
4956.05 5.2385e-03 3.4230e-01 6.5246e-01
5258.79 1.4828e-03 2.4328e-01 7.5524e-01
5580.02 3.5952e-04 1.8797e-01 8.1168e-01
5920.87 1.6203e-04 1.4394e-01 8.5589e-01
6282.54 9.6368e-05 1.2103e-01 8.7888e-01
6666.30 6.8002e-05 1.0445e-01 8.9548e-01
7073.50 7.1782e-05 1.0577e-01 8.9416e-01
7505.58 6.7104e-05 9.9530e-02 9.0040e-01
7964.05 9.1042e-05 1.0925e-01 8.9066e-01
8450.53 1.9448e-04 1.3808e-01 8.6173e-01
8966.72 4.6933e-04 1.7083e-01 8.2870e-01
9514.44 1.3364e-03 2.1523e-01 7.8343e-01
10095.62 2.8125e-03 2.7321e-01 7.2398e-01
10712.30 5.3268e-03 3.3169e-01 6.6298e-01
11366.65 8.5639e-03 3.6570e-01 6.2574e-01
12061.10 1.0996e-02 4.0109e-01 5.8791e-01
12793.43 1.1846e-02 4.2585e-01 5.6230e-01
13528.61 1.3580e-02 4.1920e-01 5.6722e-01
14194.74 1.2723e-02 4.2273e-01 5.6454e-01
14757.77 1.3492e-02 4.3874e-01 5.4777e-01
15240.48 8.5973e-03 4.8854e-01 5.0286e-01
15646.99 1.2279e-02 5.7050e-01 4.1722e-01
15960.30 1.7916e-02 6.7127e-01 3.1082e-01
16187.41 1.5291e-02 7.1680e-01 2.6791e-01
16354.17 1.2573e-02 7.2391e-01 2.6352e-01
16484.18 7.8290e-03 7.2737e-01 2.6481e-01
16593.12 8.8549e-03 6.7957e-01 3.1158e-01
16691.99 8.9997e-03 6.3178e-01 3.5922e-01
16788.59 8.0446e-03 6.2916e-01 3.6280e-01
16888.37 8.3887e-03 6.1683e-01 3.7478e-01
16998.79 4.3829e-03 5.8718e-01 4.0844e-01
17146.37 2.5271e-03 5.9376e-01 4.0371e-01
17415.23 2.5469e-03 5.5542e-01 4.4203e-01
17888.12 1.3226e-03 5.0128e-01 4.9740e-01
18532.37 1.0723e-03 4.7558e-01 5.2335e-01
19260.76 7.7105e-04 4.3225e-01 5.6698e-01
20034.10 3.2975e-04 3.6335e-01 6.3632e-01
20838.00 4.2921e-04 2.9962e-01 6.9995e-01
21647.97 1.7254e-04 2.1071e-01 7.8911e-01
22447.94 1.3722e-04 2.0426e-01 7.9561e-01
23245.88 1.6141e-04 2.3473e-01 7.6511e-01
24052.47 1.6015e-04 1.3817e-01 8.6167e-01
24867.72 3.8020e-04 1.5801e-01 8.4161e-01
25698.86 5.2746e-04 1.4076e-01 8.5872e-01
26587.16 3.1648e-04 1.1421e-01 8.8547e-01
27637.54 5.7579e-04 8.0439e-02 9.1899e-01
28986.97 2.8869e-04 6.1008e-02 9.3870e-01
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.7559e-01 6.3782e-01 1.8659e-01
886.22 1.8217e-01 6.3086e-01 1.8697e-01
906.14 1.5049e-01 6.2751e-01 2.2200e-01
944.43 1.8670e-01 6.3337e-01 1.7993e-01
999.11 1.6423e-01 6.3557e-01 2.0020e-01
1060.83 1.6394e-01 6.4323e-01 1.9283e-01
1125.62 1.7059e-01 6.3967e-01 1.8975e-01
1194.38 1.8350e-01 6.3670e-01 1.7980e-01
1267.34 1.7301e-01 6.3571e-01 1.9128e-01
1344.75 1.8640e-01 6.3903e-01 1.7458e-01
1426.89 1.7297e-01 6.3618e-01 1.9085e-01
1514.05 1.7791e-01 6.4479e-01 1.7730e-01
1606.54 1.9286e-01 6.3521e-01 1.7193e-01
1704.67 1.5714e-01 6.2705e-01 2.1581e-01
1808.80 1.4703e-01 6.2596e-01 2.2700e-01
1919.29 1.3955e-01 6.2303e-01 2.3742e-01
2036.53 1.6855e-01 6.3194e-01 1.9952e-01
2160.92 1.3099e-01 6.1577e-01 2.5324e-01
2292.92 1.5324e-01 6.3513e-01 2.1163e-01
2432.98 1.2984e-01 6.2267e-01 2.4749e-01
2581.60 1.0957e-01 6.1183e-01 2.7860e-01
2739.29 1.0330e-01 6.1757e-01 2.7913e-01
2906.62 7.6334e-02 5.9021e-01 3.3345e-01
3084.17 5.7314e-02 5.6031e-01 3.8238e-01
3272.56 3.7235e-02 5.1078e-01 4.5198e-01
3472.46 2.1684e-02 4.6700e-01 5.1131e-01
3684.57 1.2988e-02 4.1189e-01 5.7512e-01
3909.64 8.3881e-03 3.6988e-01 6.2173e-01
4148.46 8.8428e-03 3.7464e-01 6.1652e-01
4401.86 1.0587e-02 3.9900e-01 5.9041e-01
4670.75 9.6171e-03 3.8286e-01 6.0752e-01
4956.05 4.9682e-03 3.3419e-01 6.6084e-01
5258.79 1.3904e-03 2.3673e-01 7.6188e-01
5580.02 3.4047e-04 1.7526e-01 8.2440e-01
5920.87 1.6980e-04 1.4784e-01 8.5199e-01
6282.54 8.7415e-05 1.1678e-01 8.8313e-01
6666.30 7.1606e-05 1.1233e-01 8.8760e-01
7073.50 7.1240e-05 1.0925e-01 8.9068e-01
7505.58 7.3367e-05 1.0646e-01 8.9347e-01
7964.05 8.0330e-05 1.0389e-01 8.9603e-01
8450.53 2.1649e-04 1.4535e-01 8.5443e-01
8966.72 4.7441e-04 1.6908e-01 8.3045e-01
9514.44 1.3287e-03 2.2356e-01 7.7511e-01
10095.62 2.8028e-03 2.6773e-01 7.2947e-01
10712.30 5.6144e-03 3.2861e-01 6.6577e-01
11366.65 8.0533e-03 3.6368e-01 6.2827e-01
12061.10 1.1511e-02 3.9798e-01 5.9051e-01
12793.43 1.1097e-02 4.0125e-01 5.8766e-01
13528.61 1.0728e-02 4.0768e-01 5.8159e-01
14194.74 1.1977e-02 4.2199e-01 5.6603e-01
14757.77 7.1823e-03 4.2591e-01 5.6691e-01
15240.48 1.1764e-02 4.8766e-01 5.0057e-01
15646.99 1.3031e-02 5.7352e-01 4.1345e-01
15960.30 1.6926e-02 6.8063e-01 3.0245e-01
16187.41 1.2431e-02 7.2155e-01 2.6602e-01
16354.17 1.6324e-02 7.1866e-01 2.6502e-01
16484.18 2.3558e-02 6.8862e-01 2.8783e-01
16593.12 9.9357e-03 6.8613e-01 3.0393e-01
16691.99 5.4999e-03 6.5897e-01 3.3553e-01
16788.59 5.2654e-03 6.5921e-01 3.3553e-01
16888.37 4.5162e-03 6.3226e-01 3.6322e-01
16998.79 3.3927e-03 6.1085e-01 3.8576e-01
17146.37 3.9173e-03 5.9087e-01 4.0521e-01
17415.23 2.9197e-03 5.6170e-01 4.3538e-01
17888.12 1.9862e-03 5.1058e-01 4.8744e-01
18532.37 1.0599e-03 4.8166e-01 5.1728e-01
19260.76 7.2759e-04 4.3074e-01 5.6853e-01
20034.10 3.6034e-04 3.8178e-01 6.1786e-01
20838.00 2.3709e-04 3.3502e-01 6.6474e-01
21647.97 2.2178e-04 2.9480e-01 7.0498e-01
22447.94 1.6134e-04 1.9471e-01 8.0513e-01
23245.88 1.4096e-04 2.0468e-01 7.9518e-01
24052.47 1.2044e-04 1.6373e-01 8.3615e-01
24867.72 1.0595e-04 1.0157e-01 8.9832e-01
25698.86 2.5505e-04 1.2815e-01 8.7160e-01
26587.16 9.5321e-05 9.4426e-02 9.0548e-01
27637.54 4.8169e-04 7.5344e-02 9.2417e-01
28986.97 8.7749e-05 7.2332e-02 9.2758e-01
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.7249e-01 6.4575e-01 1.8176e-01
886.22 1.6766e-01 6.6096e-01 1.7137e-01
906.14 1.4620e-01 6.3569e-01 2.1811e-01
944.43 1.2524e-01 6.0581e-01 2.6894e-01
999.11 1.4065e-01 6.5076e-01 2.0858e-01
1060.83 1.6527e-01 6.4087e-01 1.9386e-01
1125.62 1.8177e-01 6.3672e-01 1.8151e-01
1194.38 1.8568e-01 6.3565e-01 1.7867e-01
1267.34 1.4942e-01 6.3025e-01 2.2032e-01
1344.75 1.4676e-01 6.2739e-01 2.2585e-01
1426.89 1.7325e-01 6.3353e-01 1.9323e-01
1514.05 1.5559e-01 6.3061e-01 2.1380e-01
1606.54 1.5636e-01 6.2890e-01 2.1474e-01
1704.67 1.7505e-01 6.3632e-01 1.8864e-01
1808.80 1.8310e-01 6.3379e-01 1.8310e-01
1919.29 1.8180e-01 6.3299e-01 1.8520e-01
2036.53 1.7234e-01 6.3773e-01 1.8992e-01
2160.92 1.6739e-01 6.3215e-01 2.0046e-01
2292.92 1.0261e-01 5.9894e-01 2.9846e-01
2432.98 1.3174e-01 6.2564e-01 2.4262e-01
2581.60 1.1504e-01 6.1721e-01 2.6776e-01
2739.29 1.0527e-01 6.1575e-01 2.7898e-01
2906.62 8.1627e-02 5.9581e-01 3.2256e-01
3084.17 5.8800e-02 5.6074e-01 3.8046e-01
3272.56 3.5684e-02 5.1347e-01 4.5085e-01
3472.46 2.1044e-02 4.6157e-01 5.1738e-01
3684.57 1.2761e-02 4.0156e-01 5.8568e-01
3909.64 8.2567e-03 3.7146e-01 6.2029e-01
4148.46 8.8944e-03 3.7413e-01 6.1697e-01
4401.86 1.0966e-02 3.9627e-01 5.9277e-01
4670.75 9.6849e-03 3.8127e-01 6.0905e-01
4956.05 4.7706e-03 3.1702e-01 6.7821e-01
5258.79 1.4836e-03 2.4249e-01 7.5602e-01
5580.02 4.0610e-04 1.8345e-01 8.1615e-01
5920.87 1.6124e-04 1.4189e-01 8.5795e-01
6282.54 8.8382e-05 1.1950e-01 8.8041e-01
6666.30 7.1782e-05 1.0797e-01 8.9196e-01
7073.50 7.2720e-05 1.0744e-01 8.9249e-01
7505.58 6.9800e-05 1.0025e-01 8.9968e-01
7964.05 9.3073e-05 1.1262e-01 8.8728e-01
8450.53 2.1596e-04 1.4939e-01 8.5039e-01
8966.72 5.0574e-04 1.7066e-01 8.2883e-01
9514.44 1.4105e-03 2.3011e-01 7.6848e-01
10095.62 2.9053e-03 2.8112e-01 7.1598e-01
10712.30 5.6679e-03 3.1954e-01 6.7479e-01
11366.65 8.4132e-03 3.6498e-01 6.2661e-01
12061.10 1.0904e-02 4.0620e-01 5.8290e-01
12793.43 1.2271e-02 4.3852e-01 5.4921e-01
13528.61 1.5606e-02 4.2601e-01 5.5838e-01
14194.74 1.3248e-02 4.3954e-01 5.4721e-01
14757.77 1.0299e-02 4.3961e-01 5.5009e-01
15240.48 1.0332e-02 5.0506e-01 4.8461e-01
15646.99 1.7675e-02 5.8246e-01 3.9987e-01
15960.30 1.9232e-02 6.7977e-01 3.0100e-01
16187.41 1.9573e-02 7.0921e-01 2.7122e-01
16354.17 1.5454e-02 7.2985e-01 2.5470e-01
16484.18 1.2587e-02 7.2420e-01 2.6321e-01
16593.12 9.2757e-03 6.8153e-01 3.0919e-01
16691.99 6.3062e-03 6.6592e-01 3.2778e-01
16788.59 7.9764e-03 6.6969e-01 3.2233e-01
16888.37 3.3141e-03 6.4109e-01 3.5560e-01
16998.79 3.9557e-03 6.1655e-01 3.7950e-01
17146.37 3.9096e-03 5.9275e-01 4.0334e-01
17415.23 4.3709e-03 5.5569e-01 4.3994e-01
17888.12 1.6906e-03 5.1139e-01 4.8691e-01
18532.37 9.6931e-04 4.9046e-01 5.0857e-01
19260.76 6.8471e-04 4.4375e-01 5.5557e-01
20034.10 6.7433e-04 3.6987e-01 6.2946e-01
20838.00 3.4099e-04 3.3790e-01 6.6176e-01
21647.97 3.8220e-04 2.9670e-01 7.0292e-01
22447.94 2.1057e-04 2.4904e-01 7.5075e-01
23245.88 1.4442e-04 1.7650e-01 8.2336e-01
24052.47 2.0124e-04 1.6554e-01 8.3426e-01
24867.72 1.5391e-04 1.5239e-01 8.4746e-01
25698.86 4.8496e-04 1.2146e-01 8.7806e-01
26587.16 3.7986e-04 8.0978e-02 9.1864e-01
27637.54 1.2272e-04 9.9027e-02 9.0085e-01
28986.97 4.1325e-04 6.9419e-02 9.3017e-01
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 1.4442e-01 6.3169e-01 2.2390e-01
886.22 2.0183e-01 6.3116e-01 1.6701e-01
906.14 1.9121e-01 6.3138e-01 1.7741e-01
944.43 1.6276e-01 6.4321e-01 1.9403e-01
999.11 1.7726e-01 6.3855e-01 1.8419e-01
1060.83 1.5765e-01 6.3787e-01 2.0448e-01
1125.62 1.5919e-01 6.2811e-01 2.1269e-01
1194.38 1.5729e-01 6.3037e-01 2.1234e-01
1267.34 1.6605e-01 6.3866e-01 1.9529e-01
1344.75 1.7668e-01 6.3990e-01 1.8343e-01
1426.89 1.7635e-01 6.3851e-01 1.8514e-01
1514.05 1.7883e-01 6.3293e-01 1.8825e-01
1606.54 1.8654e-01 6.3338e-01 1.8007e-01
1704.67 1.8473e-01 6.3385e-01 1.8142e-01
1808.80 1.9089e-01 6.3236e-01 1.7675e-01
1919.29 1.9086e-01 6.3720e-01 1.7194e-01
2036.53 1.8714e-01 6.3528e-01 1.7758e-01
2160.92 1.6739e-01 6.3349e-01 1.9912e-01
2292.92 1.4735e-01 6.2841e-01 2.2423e-01
2432.98 1.2999e-01 6.3375e-01 2.3626e-01
2581.60 1.1935e-01 6.2329e-01 2.5736e-01
2739.29 1.0192e-01 6.1293e-01 2.8514e-01
2906.62 8.1285e-02 5.9482e-01 3.2390e-01
3084.17 5.8870e-02 5.6559e-01 3.7555e-01
3272.56 3.6417e-02 5.1470e-01 4.4889e-01
3472.46 2.2605e-02 4.7534e-01 5.0205e-01
3684.57 1.4247e-02 4.2925e-01 5.5650e-01
3909.64 9.0175e-03 3.6983e-01 6.2116e-01
4148.46 9.0724e-03 3.8176e-01 6.0917e-01
4401.86 1.0866e-02 4.0283e-01 5.8630e-01
4670.75 1.0734e-02 4.0460e-01 5.8467e-01
4956.05 4.8324e-03 3.2756e-01 6.6761e-01
5258.79 1.4420e-03 2.4366e-01 7.5490e-01
5580.02 3.9823e-04 1.8108e-01 8.1852e-01
5920.87 1.5343e-04 1.3530e-01 8.6455e-01
6282.54 8.7229e-05 1.2051e-01 8.7940e-01
6666.30 7.6307e-05 1.1227e-01 8.8766e-01
7073.50 7.6151e-05 1.0802e-01 8.9190e-01
7505.58 7.9887e-05 1.0785e-01 8.9207e-01
7964.05 9.0538e-05 1.1416e-01 8.8575e-01
8450.53 2.1006e-04 1.3937e-01 8.6042e-01
8966.72 5.4587e-04 1.8300e-01 8.1646e-01
9514.44 1.2950e-03 2.1793e-01 7.8077e-01
10095.62 2.7934e-03 2.6605e-01 7.3116e-01
10712.30 5.4886e-03 3.2754e-01 6.6697e-01
11366.65 9.2887e-03 3.9008e-01 6.0064e-01
12061.10 1.1739e-02 4.0897e-01 5.7929e-01
12793.43 1.6043e-02 4.3569e-01 5.4826e-01
13528.61 1.3529e-02 4.3462e-01 5.5185e-01
14194.74 1.3881e-02 4.2903e-01 5.5709e-01
14757.77 1.3221e-02 4.4688e-01 5.3990e-01
15240.48 9.6376e-03 4.9245e-01 4.9791e-01
15646.99 1.3705e-02 5.8159e-01 4.0471e-01
15960.30 1.9974e-02 6.8086e-01 2.9917e-01
16187.41 1.9246e-02 7.2500e-01 2.5576e-01
