#NTIMES:     65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    1.031704E+03    1.0136E-20    2.5126E-13    3.4395E-07    9.6321E-03    9.9037E-01
    1.094724E+03    9.9535E-21    2.4719E-13    3.3948E-07    9.5615E-03    9.9044E-01
    1.161594E+03    9.3822E-21    2.3428E-13    3.2515E-07    9.3318E-03    9.9067E-01
    1.232549E+03    7.6172E-21    1.9403E-13    2.7950E-07    8.5692E-03    9.9143E-01
    1.307838E+03    3.8824E-21    1.0538E-13    1.7096E-07    6.4935E-03    9.9351E-01
    1.387726E+03    1.0279E-21    3.1576E-14    6.4384E-08    3.7373E-03    9.9626E-01
    1.472494E+03    2.1053E-22    7.5961E-15    2.0296E-08    1.9473E-03    9.9805E-01
    1.562439E+03    4.9183E-23    2.1011E-15    7.2172E-09    1.0895E-03    9.9891E-01
    1.657879E+03    1.3154E-23    6.6427E-16    2.8714E-09    6.5058E-04    9.9935E-01
    1.759149E+03    3.5831E-24    2.1460E-16    1.1612E-09    3.9207E-04    9.9961E-01
    1.866605E+03    8.9987E-25    6.5392E-17    4.5031E-10    2.3120E-04    9.9977E-01
    1.980625E+03    2.1278E-25    1.9128E-17    1.6984E-10    1.3442E-04    9.9987E-01
    2.101609E+03    4.8634E-26    5.5032E-18    6.3692E-11    7.8073E-05    9.9992E-01
    2.229984E+03    1.0479E-26    1.5359E-18    2.3695E-11    4.5351E-05    9.9995E-01
    2.366200E+03    2.2422E-27    4.3181E-19    8.9699E-12    2.6692E-05    9.9997E-01
    2.510737E+03    5.5408E-28    1.3730E-19    3.7473E-12    1.6605E-05    9.9998E-01
    2.664102E+03    1.7955E-28    5.4639E-20    1.8623E-12    1.1367E-05    9.9999E-01
    2.826836E+03    7.7508E-29    2.7651E-20    1.1178E-12    8.6401E-06    9.9999E-01
    2.999511E+03    4.2521E-29    1.7233E-20    7.9570E-13    7.2299E-06    9.9999E-01
    3.182733E+03    2.9681E-29    1.3251E-20    6.7288E-13    6.6651E-06    9.9999E-01
    3.377147E+03    2.6945E-29    1.2743E-20    6.8009E-13    6.7834E-06    9.9999E-01
    3.583436E+03    3.0543E-29    1.4862E-20    8.0524E-13    7.5504E-06    9.9999E-01
    3.802327E+03    3.6165E-29    1.8424E-20    1.0253E-12    8.8170E-06    9.9999E-01
    4.034588E+03    4.4334E-29    2.3514E-20    1.3360E-12    1.0434E-05    9.9999E-01
    4.281037E+03    6.6665E-29    3.3745E-20    1.8079E-12    1.2405E-05    9.9999E-01
    4.542539E+03    7.4475E-29    3.7253E-20    1.9654E-12    1.3015E-05    9.9999E-01
    4.820016E+03    5.1961E-29    2.8186E-20    1.6158E-12    1.1760E-05    9.9999E-01
    5.114441E+03    3.0155E-29    1.8544E-20    1.2080E-12    1.0126E-05    9.9999E-01
    5.426852E+03    2.1348E-29    1.4239E-20    1.0072E-12    9.2279E-06    9.9999E-01
    5.758345E+03    1.8421E-29    1.2851E-20    9.4906E-13    8.9864E-06    9.9999E-01
    6.110088E+03    1.7721E-29    1.2785E-20    9.7126E-13    9.1771E-06    9.9999E-01
    6.483316E+03    1.9434E-29    1.4165E-20    1.0790E-12    9.8005E-06    9.9999E-01
    6.879343E+03    2.4266E-29    1.7494E-20    1.3047E-12    1.0966E-05    9.9999E-01
    7.299560E+03    3.1701E-29    2.2853E-20    1.6775E-12    1.2760E-05    9.9999E-01
    7.745446E+03    4.5584E-29    3.2748E-20    2.3439E-12    1.5596E-05    9.9998E-01
    8.218569E+03    8.1717E-29    5.6185E-20    3.7446E-12    2.0482E-05    9.9998E-01
    8.720592E+03    1.8791E-28    1.1998E-19    7.1389E-12    2.9702E-05    9.9997E-01
    9.253280E+03    6.2108E-28    3.5797E-19    1.8013E-11    5.0572E-05    9.9995E-01
    9.818507E+03    4.0096E-27    1.9426E-18    7.3381E-11    1.1268E-04    9.9989E-01
    1.041826E+04    6.7107E-26    2.5378E-17    6.0618E-10    3.7493E-04    9.9963E-01
    1.105465E+04    6.0304E-24    1.5990E-15    1.7516E-08    2.5484E-03    9.9745E-01
    1.172991E+04    5.8863E-21    9.8060E-13    3.0251E-06    4.7906E-02    9.5209E-01
    1.244654E+04    2.3307E-17    2.0425E-09    1.0043E-03    7.5940E-01    2.3959E-01
    1.320989E+04    1.4331E-14    5.9219E-07    3.6686E-02    9.6043E-01    2.8875E-03
    1.386136E+04    3.2246E-12    6.1825E-05    5.0424E-01    4.9568E-01    1.5001E-05
    1.439601E+04    1.2854E-10    1.0985E-03    9.7391E-01    2.4996E-02    4.2272E-09
    1.488398E+04    4.7489E-09    1.4639E-02    9.8496E-01    3.9571E-04    1.8430E-13
    1.536359E+04    3.6121E-07    2.6941E-01    7.3059E-01    1.9679E-06    8.3262E-19
    1.576618E+04    6.2022E-06    9.3418E-01    6.5813E-02    6.1389E-10    9.3578E-26
    1.605431E+04    4.7068E-05    9.9897E-01    9.8305E-04    1.3805E-14    2.5657E-34
    1.626454E+04    3.4455E-04    9.9965E-01    9.0186E-06    8.9793E-20    6.5207E-44
    1.642532E+04    2.7169E-03    9.9728E-01    5.5306E-08    2.0031E-25    2.1406E-54
    1.655498E+04    1.7528E-02    9.8247E-01    3.7600E-10    5.3197E-31    6.4754E-63
    1.667029E+04    8.5678E-02    9.1432E-01    3.8841E-12    4.4228E-36    7.2127E-65
    1.677962E+04    2.7669E-01    7.2331E-01    6.0891E-14    1.3549E-40    1.3182E-66
    1.689033E+04    5.2528E-01    4.7472E-01    1.6708E-15    2.2240E-44    4.6143E-68
    1.700983E+04    7.1468E-01    2.8532E-01    7.6086E-17    1.5158E-47    2.7044E-69
    1.715276E+04    8.4022E-01    1.5978E-01    3.9667E-18    1.6477E-50    1.7688E-70
    1.737920E+04    9.3152E-01    6.8479E-02    8.8632E-20    5.0892E-53    4.9266E-72
    1.783361E+04    9.8588E-01    1.4119E-02    1.7142E-22    1.1748E-53    1.1454E-74
    1.847574E+04    9.9803E-01    1.9672E-03    1.2010E-25    1.7385E-54    8.6012E-78
    1.920106E+04    9.9970E-01    2.9971E-04    1.1122E-28    2.7070E-55    8.2000E-81
    1.996484E+04    9.9995E-01    5.1685E-05    1.3750E-31    4.7229E-56    1.0312E-83
    2.076583E+04    9.9999E-01    1.0550E-05    2.8754E-34    9.7349E-57    2.1852E-86
    2.157573E+04    1.0000E+00    2.5526E-06    1.2358E-36    2.3879E-57    9.5433E-89
    2.236403E+04    1.0000E+00    7.1095E-07    8.4712E-39    6.7966E-58    6.6945E-91
    2.314625E+04    1.0000E+00    2.2699E-07    8.7438E-41    2.2577E-58    7.1978E-93
    2.393639E+04    1.0000E+00    8.3739E-08    1.6329E-42    8.9846E-59    1.4521E-94
    2.472926E+04    1.0000E+00    3.5053E-08    7.7160E-44    4.2471E-59    7.9644E-96
    2.551565E+04    1.0000E+00    1.6663E-08    4.5374E-43    2.3921E-59    5.9423E-95
    2.630877E+04    1.0000E+00    1.6233E-08    1.5386E-41    2.9324E-59    2.5267E-93
    2.717031E+04    1.0000E+00    1.2866E-07    9.6304E-40    3.1582E-58    2.1422E-91
    2.821638E+04    1.0000E+00    1.3140E-06    6.9403E-38    4.7944E-57    2.3013E-89
    2.977151E+04    9.9999E-01    6.6280E-06    5.1651E-36    3.5464E-56    2.4793E-87
    3.159270E+04    9.9998E-01    2.0923E-05    1.2334E-34    1.0550E-55    5.5661E-86
    3.352251E+04    9.9994E-01    6.3980E-05    1.6512E-33    2.0870E-55    4.7954E-85
    3.556826E+04    9.9976E-01    2.3994E-04    2.9813E-32    4.9732E-55    5.4958E-84
    3.754689E+04    9.9914E-01    8.5884E-04    5.6891E-31    1.2854E-54    7.5453E-83
    3.929074E+04    9.9806E-01    1.9351E-03    4.6501E-30    2.4262E-54    5.1528E-82
    4.082838E+04    9.9634E-01    3.6556E-03    3.1526E-29    4.0280E-54    3.0636E-81
    4.219940E+04    9.9285E-01    7.1475E-03    3.3799E-28    6.8749E-54    2.8615E-80
    4.346538E+04    9.8689E-01    1.3111E-02    4.6521E-27    1.1121E-53    3.4780E-79
    4.470136E+04    9.7972E-01    2.0281E-02    5.7572E-26    1.5739E-53    3.9234E-78
    4.593010E+04    9.7361E-01    2.6392E-02    4.9346E-25    1.9304E-53    3.1680E-77
    4.716666E+04    9.6924E-01    3.0758E-02    3.1522E-24    2.1737E-53    1.9456E-76
    4.840749E+04    9.6651E-01    3.3489E-02    1.5318E-23    2.3281E-53    9.2157E-76
    4.966166E+04    9.6514E-01    3.4862E-02    5.6031E-23    2.4208E-53    3.3165E-75
    5.093097E+04    9.6472E-01    3.5277E-02    1.5710E-22    2.4872E-53    9.2043E-75
    5.222081E+04    9.6483E-01    3.5169E-02    3.4887E-22    2.5586E-53    2.0325E-74
    5.353175E+04    9.6505E-01    3.4946E-02    6.3685E-22    2.6586E-53    3.7005E-74
    5.486424E+04    9.6510E-01    3.4898E-02    1.0097E-21    2.8007E-53    5.8673E-74
    5.621587E+04    9.6478E-01    3.5217E-02    1.4351E-21    2.9887E-53    8.3701E-74
    5.758018E+04    9.6401E-01    3.5989E-02    1.8948E-21    3.2131E-53    1.1165E-73
    5.895115E+04    9.6289E-01    3.7107E-02    2.3649E-21    3.4561E-53    1.4220E-73
    6.031355E+04    9.6171E-01    3.8285E-02    2.8019E-21    3.6891E-53    1.7396E-73
    6.165963E+04    9.6073E-01    3.9275E-02    3.1629E-21    3.8906E-53    2.0486E-73
    6.296626E+04    9.6002E-01    3.9983E-02    3.4287E-21    4.0544E-53    2.3291E-73
    6.421958E+04    9.5959E-01    4.0415E-02    3.6040E-21    4.1849E-53    2.5691E-73
    6.539762E+04    9.5934E-01    4.0661E-02    3.7128E-21    4.2927E-53    2.7688E-73
    6.647820E+04    9.5928E-01    4.0718E-02    3.7630E-21    4.3754E-53    2.9196E-73
    6.744774E+04    9.5952E-01    4.0484E-02    3.7437E-21    4.4160E-53    3.0004E-73
    6.828413E+04    9.5979E-01    4.0206E-02    3.7050E-21    4.4310E-53    3.0368E-73
    6.899197E+04    9.6022E-01    3.9777E-02    3.6333E-21    4.3289E-53    2.9762E-73
    6.955866E+04    9.6108E-01    3.8925E-02    3.4851E-21    4.0431E-53    2.7675E-73
    6.978609E+04    9.6276E-01    3.7241E-02    3.1927E-21    3.6862E-53    2.4477E-73
    6.990008E+04    9.6561E-01    3.4394E-02    2.7537E-21    3.2438E-53    2.0377E-73
    6.995714E+04    9.6956E-01    3.0439E-02    2.1344E-21    2.7864E-53    1.5492E-73
    6.998569E+04    9.7349E-01    2.6514E-02    1.5280E-21    2.3795E-53    1.0960E-73
    6.999926E+04    9.7766E-01    2.2335E-02    1.0072E-21    1.9757E-53    7.1679E-74
    6.999997E+04    9.7840E-01    2.1600E-02    9.3616E-22    1.9101E-53    6.6639E-74
#TIME:     1.300
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772128E+02    2.2827E-20    6.1615E-13    7.8190E-07    1.5816E-02    9.8418E-01
    8.832043E+02    2.2827E-20    6.1615E-13    7.8190E-07    1.5816E-02    9.8418E-01
    9.014253E+02    2.2823E-20    6.1608E-13    7.8183E-07    1.5815E-02    9.8418E-01
    9.390027E+02    2.2801E-20    6.1554E-13    7.8128E-07    1.5809E-02    9.8419E-01
    9.991196E+02    2.2693E-20    6.1291E-13    7.7863E-07    1.5779E-02    9.8422E-01
    1.059702E+03    2.2352E-20    6.0456E-13    7.7018E-07    1.5682E-02    9.8432E-01
    1.124003E+03    2.1322E-20    5.7924E-13    7.4433E-07    1.5384E-02    9.8462E-01
    1.192205E+03    1.8338E-20    5.0508E-13    6.6715E-07    1.4465E-02    9.8553E-01
    1.264546E+03    1.1471E-20    3.2974E-13    4.7427E-07    1.1936E-02    9.8806E-01
    1.341276E+03    3.9806E-21    1.2576E-13    2.1842E-07    7.7029E-03    9.9230E-01
    1.422663E+03    8.4752E-22    3.0914E-14    7.0408E-08    4.0624E-03    9.9594E-01
    1.508987E+03    1.7257E-22    7.4101E-15    2.2270E-08    2.1230E-03    9.9788E-01
    1.600550E+03    4.1264E-23    2.0848E-15    8.0440E-09    1.1983E-03    9.9880E-01
    1.697668E+03    1.0837E-23    6.4277E-16    3.1271E-09    7.0536E-04    9.9929E-01
    1.800679E+03    2.7523E-24    1.9428E-16    1.1978E-09    4.1217E-04    9.9959E-01
    1.909941E+03    6.4168E-25    5.5254E-17    4.3926E-10    2.3549E-04    9.9976E-01
    2.025833E+03    1.4219E-25    1.5232E-17    1.5793E-10    1.3329E-04    9.9987E-01
    2.148757E+03    3.0396E-26    4.1408E-18    5.6743E-11    7.5644E-05    9.9992E-01
    2.279140E+03    6.3069E-27    1.1189E-18    2.0595E-11    4.3357E-05    9.9996E-01
    2.417434E+03    1.4016E-27    3.2351E-19    7.9445E-12    2.5761E-05    9.9997E-01
    2.564119E+03    3.8239E-28    1.1114E-19    3.5073E-12    1.6491E-05    9.9998E-01
    2.719705E+03    1.3808E-28    4.8229E-20    1.8570E-12    1.1671E-05    9.9999E-01
    2.884732E+03    6.5291E-29    2.6334E-20    1.1820E-12    9.1565E-06    9.9999E-01
    3.059772E+03    3.9031E-29    1.7673E-20    8.9306E-13    7.9193E-06    9.9999E-01
    3.245433E+03    3.0183E-29    1.4833E-20    8.1038E-13    7.5950E-06    9.9999E-01
    3.442360E+03    3.0156E-29    1.5504E-20    8.7759E-13    8.0426E-06    9.9999E-01
    3.651236E+03    3.6289E-29    1.9211E-20    1.1016E-12    9.2820E-06    9.9999E-01
    3.872786E+03    4.3915E-29    2.4463E-20    1.4451E-12    1.1054E-05    9.9999E-01
    4.107780E+03    5.8574E-29    3.3140E-20    1.9498E-12    1.3289E-05    9.9999E-01
    4.357032E+03    8.7136E-29    4.6919E-20    2.5970E-12    1.5638E-05    9.9998E-01
    4.621409E+03    8.9249E-29    4.8306E-20    2.6806E-12    1.5956E-05    9.9998E-01
    4.901828E+03    5.9775E-29    3.5487E-20    2.1638E-12    1.4293E-05    9.9999E-01
    5.199261E+03    3.6627E-29    2.4376E-20    1.6694E-12    1.2515E-05    9.9999E-01
    5.514743E+03    2.7771E-29    1.9780E-20    1.4501E-12    1.1658E-05    9.9999E-01
    5.849367E+03    2.4876E-29    1.8451E-20    1.4044E-12    1.1532E-05    9.9999E-01
    6.204296E+03    2.4810E-29    1.8948E-20    1.4747E-12    1.1948E-05    9.9999E-01
    6.580761E+03    2.8736E-29    2.2011E-20    1.7015E-12    1.3031E-05    9.9999E-01
    6.980070E+03    3.7639E-29    2.8478E-20    2.1443E-12    1.4939E-05    9.9999E-01
    7.403608E+03    5.1933E-29    3.9270E-20    2.8928E-12    1.7881E-05    9.9998E-01
    7.852845E+03    8.1763E-29    6.1076E-20    4.3174E-12    2.2675E-05    9.9998E-01
    8.329341E+03    1.6504E-28    1.1676E-19    7.5273E-12    3.1275E-05    9.9997E-01
    8.834750E+03    4.3916E-28    2.8640E-19    1.6092E-11    4.8414E-05    9.9995E-01
    9.370826E+03    1.7903E-27    1.0430E-18    4.7712E-11    9.0346E-05    9.9991E-01
    9.939431E+03    1.4991E-26    7.3088E-18    2.3880E-10    2.2657E-04    9.9977E-01
    1.054254E+04    3.7407E-25    1.4134E-16    2.6862E-09    9.0073E-04    9.9910E-01
    1.118224E+04    6.6574E-23    1.7226E-14    1.2913E-07    8.2058E-03    9.9179E-01
    1.186076E+04    1.4232E-19    2.2118E-11    3.8056E-05    1.9740E-01    8.0256E-01
    1.258078E+04    2.7172E-16    2.0886E-08    4.8601E-03    9.5206E-01    4.3084E-02
    1.332240E+04    1.4887E-13    5.1300E-06    1.4010E-01    8.5958E-01    3.1396E-04
    1.390800E+04    1.4749E-11    2.3201E-04    8.1777E-01    1.8200E-01    6.2277E-07
    1.440303E+04    3.6965E-10    2.6032E-03    9.9175E-01    5.6512E-03    1.0287E-10
    1.489325E+04    1.3623E-08    3.3690E-02    9.6622E-01    8.7580E-05    4.5399E-15
    1.538345E+04    7.3070E-07    4.5680E-01    5.4320E-01    3.3802E-07    1.6110E-20
    1.578160E+04    7.6933E-06    9.6945E-01    3.0546E-02    6.9399E-11    1.2991E-27
    1.607113E+04    5.5224E-05    9.9948E-01    4.6165E-04    1.7225E-15    4.4682E-36
    1.628742E+04    3.8702E-04    9.9961E-01    4.5553E-06    1.3456E-20    1.5854E-45
    1.645181E+04    2.6033E-03    9.9740E-01    3.9365E-08    7.1064E-26    2.5254E-55
    1.658991E+04    1.3803E-02    9.8620E-01    4.2542E-10    6.0493E-31    7.2418E-63
    1.671292E+04    5.7933E-02    9.4207E-01    7.2006E-12    1.7172E-35    1.3057E-64
    1.683160E+04    1.9315E-01    8.0685E-01    1.4784E-13    9.5025E-40    2.9965E-66
    1.695223E+04    4.1927E-01    5.8073E-01    4.2327E-15    1.5364E-43    1.0525E-67
    1.708496E+04    6.3286E-01    3.6714E-01    1.7547E-16    7.5805E-47    5.6209E-69
    1.724997E+04    7.9298E-01    2.0702E-01    7.5022E-18    4.7793E-50    3.1103E-70
    1.751686E+04    9.1493E-01    8.5070E-02    1.2194E-19    6.2104E-53    6.6307E-72
    1.800703E+04    9.8241E-01    1.7589E-02    2.3605E-22    1.4737E-53    1.5909E-74
    1.866284E+04    9.9729E-01    2.7116E-03    2.3075E-25    2.4318E-54    1.6785E-77
    1.938677E+04    9.9954E-01    4.5877E-04    2.9178E-28    4.2083E-55    2.1846E-80
    2.015013E+04    9.9992E-01    8.3447E-05    4.0758E-31    7.7377E-56    3.0989E-83
    2.094767E+04    9.9998E-01    1.7809E-05    9.4394E-34    1.6668E-56    7.2675E-86
    2.174583E+04    1.0000E+00    4.5590E-06    4.7139E-36    4.3296E-57    3.6912E-88
    2.252233E+04    1.0000E+00    1.3328E-06    3.8949E-38    1.2975E-57    3.1323E-90
    2.329941E+04    1.0000E+00    4.4681E-07    5.1054E-40    4.5554E-58    4.3084E-92
    2.408224E+04    1.0000E+00    1.7744E-07    1.3598E-41    1.9672E-58    1.2504E-93
    2.486488E+04    1.0000E+00    8.0076E-08    6.7268E-43    1.0098E-58    7.0525E-95
    2.563803E+04    1.0000E+00    3.9806E-08    5.6504E-44    5.9785E-59    7.1607E-96
    2.642209E+04    1.0000E+00    2.5700E-08    4.0221E-43    4.8551E-59    6.9483E-95
    2.727480E+04    1.0000E+00    1.3450E-07    3.7524E-41    3.4661E-58    8.7981E-93
    2.832378E+04    1.0000E+00    1.3960E-06    4.4154E-39    5.3490E-57    1.5457E-90
    2.983785E+04    9.9999E-01    5.8186E-06    4.9607E-37    3.2543E-56    2.5172E-88
    3.166184E+04    9.9998E-01    1.7413E-05    1.7031E-35    9.2102E-56    8.0796E-87
    3.358302E+04    9.9995E-01    5.2678E-05    2.5718E-34    1.7770E-55    7.7268E-86
    3.562930E+04    9.9980E-01    2.0197E-04    5.3409E-33    4.2899E-55    1.0066E-84
    3.762756E+04    9.9925E-01    7.5384E-04    1.2404E-31    1.1496E-54    1.6752E-83
    3.937907E+04    9.9826E-01    1.7398E-03    1.1771E-30    2.2150E-54    1.3257E-82
    4.091672E+04    9.9662E-01    3.3818E-03    9.5205E-30    3.7647E-54    9.3651E-82
    4.229017E+04    9.9317E-01    6.8302E-03    1.2831E-28    6.6009E-54    1.0953E-80
    4.356322E+04    9.8725E-01    1.2746E-02    2.2337E-27    1.0888E-53    1.6807E-79
    4.480269E+04    9.7996E-01    2.0036E-02    3.3304E-26    1.5535E-53    2.2822E-78
    4.603380E+04    9.7395E-01    2.6051E-02    3.2966E-25    1.9067E-53    2.1279E-77
    4.727072E+04    9.6957E-01    3.0430E-02    2.3605E-24    2.1479E-53    1.4640E-76
    4.851126E+04    9.6681E-01    3.3193E-02    1.2506E-23    2.3000E-53    7.5533E-76
    4.976478E+04    9.6540E-01    3.4605E-02    4.8678E-23    2.3907E-53    2.8894E-75
    5.103259E+04    9.6494E-01    3.5062E-02    1.4249E-22    2.4557E-53    8.3624E-75
    5.232042E+04    9.6500E-01    3.5003E-02    3.2589E-22    2.5275E-53    1.8998E-74
    5.362836E+04    9.6517E-01    3.4833E-02    6.0741E-22    2.6299E-53    3.5284E-74
    5.495718E+04    9.6516E-01    3.4837E-02    9.7455E-22    2.7762E-53    5.6561E-74
    5.630404E+04    9.6480E-01    3.5204E-02    1.4045E-21    2.9691E-53    8.1738E-74
    5.766284E+04    9.6399E-01    3.6012E-02    1.8655E-21    3.1983E-53    1.0954E-73
    5.902721E+04    9.6285E-01    3.7146E-02    2.3391E-21    3.4448E-53    1.3992E-73
    6.038235E+04    9.6168E-01    3.8322E-02    2.7786E-21    3.6801E-53    1.7138E-73
    6.172044E+04    9.6070E-01    3.9300E-02    3.1415E-21    3.8829E-53    2.0199E-73
    6.301846E+04    9.6000E-01    3.9996E-02    3.4090E-21    4.0478E-53    2.2992E-73
    6.426300E+04    9.5958E-01    4.0419E-02    3.5864E-21    4.1795E-53    2.5404E-73
    6.543200E+04    9.5934E-01    4.0660E-02    3.6974E-21    4.2881E-53    2.7428E-73
    6.650421E+04    9.5929E-01    4.0711E-02    3.7492E-21    4.3711E-53    2.8968E-73
    6.746586E+04    9.5952E-01    4.0475E-02    3.7318E-21    4.4121E-53    2.9815E-73
    6.829568E+04    9.5980E-01    4.0197E-02    3.6948E-21    4.4267E-53    3.0213E-73
    6.899819E+04    9.6023E-01    3.9768E-02    3.6243E-21    4.3242E-53    2.9646E-73
    6.956113E+04    9.6109E-01    3.8908E-02    3.4759E-21    4.0382E-53    2.7598E-73
    6.978729E+04    9.6278E-01    3.7216E-02    3.1832E-21    3.6813E-53    2.4424E-73
    6.990064E+04    9.6564E-01    3.4361E-02    2.7445E-21    3.2393E-53    2.0342E-73
    6.995738E+04    9.6959E-01    3.0408E-02    2.1260E-21    2.7830E-53    1.5468E-73
    6.998577E+04    9.7351E-01    2.6492E-02    1.5225E-21    2.3773E-53    1.0951E-73
    6.999926E+04    9.7767E-01    2.2331E-02    1.0052E-21    1.9753E-53    7.1762E-74
    6.999997E+04    9.7840E-01    2.1599E-02    9.3459E-22    1.9100E-53    6.6735E-74
#TIME:     1.430
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772128E+02    5.4806E-20    1.6193E-12    1.8728E-06    2.6746E-02    9.7325E-01
    8.826250E+02    5.4806E-20    1.6193E-12    1.8728E-06    2.6746E-02    9.7325E-01
    8.990626E+02    5.4795E-20    1.6190E-12    1.8725E-06    2.6744E-02    9.7325E-01
    9.328621E+02    5.4717E-20    1.6169E-12    1.8706E-06    2.6728E-02    9.7327E-01
    9.903506E+02    5.4348E-20    1.6070E-12    1.8615E-06    2.6655E-02    9.7334E-01
    1.050431E+03    5.3225E-20    1.5767E-12    1.8336E-06    2.6431E-02    9.7357E-01
    1.114170E+03    5.0094E-20    1.4919E-12    1.7547E-06    2.5787E-02    9.7421E-01
    1.181775E+03    4.2033E-20    1.2709E-12    1.5444E-06    2.4003E-02    9.7600E-01
    1.253483E+03    2.5939E-20    8.1746E-13    1.0859E-06    1.9689E-02    9.8031E-01
    1.329542E+03    9.2385E-21    3.1731E-13    5.0826E-07    1.2825E-02    9.8717E-01
    1.410216E+03    1.9537E-21    7.6865E-14    1.6257E-07    6.7335E-03    9.9327E-01
    1.495786E+03    3.5791E-22    1.6651E-14    4.7696E-08    3.3737E-03    9.9663E-01
