#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
6.9475e+04 1.6280e-09 1.0000e+00 6.6110e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.7040e-09 1.0000e+00 5.0790e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.8005e-09 1.0000e+00 4.1016e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.9066e-09 1.0000e+00 3.2491e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 2.1129e-09 1.0000e+00 2.6006e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.8490e-09 1.0000e+00 2.7893e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 7.8169e-10 1.0000e+00 6.5412e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 40.8589
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.4010e+02 5.9847e-14 1.0489e-03 9.9871e-01 2.3623e-04 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 3.5200e-09 3.6867e-01 6.3133e-01 1.1399e-07 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 3.6072e-09 3.7488e-01 6.2512e-01 1.0844e-07 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 3.5250e-09 3.6910e-01 6.3090e-01 1.1357e-07 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 3.4435e-09 3.6333e-01 6.3667e-01 1.1897e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 3.2836e-09 3.5189e-01 6.4811e-01 1.3045e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 3.3184e-09 3.5420e-01 6.4580e-01 1.2811e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 3.3313e-09 3.5478e-01 6.4522e-01 1.2764e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 3.4890e-09 3.6497e-01 6.3503e-01 1.1795e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 3.3715e-09 3.5373e-01 6.4627e-01 1.3026e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 3.4543e-09 3.5534e-01 6.4466e-01 1.3021e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 3.5555e-09 3.6205e-01 6.3795e-01 1.2344e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 3.2558e-09 3.4526e-01 6.5474e-01 1.3961e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 3.1137e-09 3.3676e-01 6.6324e-01 1.4879e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 3.1023e-09 3.3682e-01 6.6318e-01 1.4830e-07 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 2.9875e-09 3.3038e-01 6.6962e-01 1.5532e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 2.8298e-09 3.2028e-01 6.7972e-01 1.6781e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 2.6567e-09 3.1070e-01 6.8930e-01 1.7938e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 2.3417e-09 2.9258e-01 7.0742e-01 2.0351e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 2.0265e-09 2.7222e-01 7.2778e-01 2.3623e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 1.9279e-09 2.6849e-01 7.3151e-01 2.3899e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 1.8479e-09 2.6475e-01 7.3525e-01 2.4324e-07 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 1.7848e-09 2.6414e-01 7.3586e-01 2.3913e-07 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 1.7363e-09 2.7002e-01 7.2998e-01 2.1744e-07 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 1.6361e-09 2.7422e-01 7.2578e-01 1.9755e-07 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 1.5882e-09 2.8639e-01 7.1361e-01 1.6614e-07 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 1.4625e-09 2.9232e-01 7.0768e-01 1.4561e-07 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 1.2154e-09 2.8434e-01 7.1566e-01 1.4058e-07 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 1.1870e-09 2.9678e-01 7.0322e-01 1.1868e-07 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 1.5375e-09 3.5398e-01 6.4602e-01 7.3832e-08 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 2.0746e-09 4.3670e-01 5.6330e-01 3.7778e-08 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 2.5040e-09 5.1901e-01 4.8099e-01 1.8450e-08 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 3.0162e-09 6.1245e-01 3.8755e-01 7.8124e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 3.9545e-09 7.3026e-01 2.6974e-01 2.2995e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 5.1943e-09 8.4386e-01 1.5614e-01 4.4240e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 6.5000e-09 9.2171e-01 7.8286e-02 6.3663e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 8.4261e-09 9.6998e-01 3.0020e-02 4.9468e-12 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 1.1547e-08 9.9137e-01 8.6283e-03 1.9529e-13 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 1.6472e-08 9.9793e-01 2.0678e-03 5.0047e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 2.3035e-08 9.9942e-01 5.7848e-04 1.9521e-16 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 3.6875e-08 9.9988e-01 1.2115e-04 3.8117e-18 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 6.4408e-08 9.9998e-01 1.9308e-05 3.7531e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 1.3511e-07 1.0000e+00 1.6990e-06 8.2916e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 2.7047e-07 1.0000e+00 1.7193e-07 2.5913e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 5.0255e-07 1.0000e+00 1.9940e-08 1.1119e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 8.8535e-07 1.0000e+00 2.2928e-09 4.4739e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.2500e-06 1.0000e+00 4.2743e-10 5.7459e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 1.7456e-06 1.0000e+00 8.1223e-11 7.7101e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 2.4509e-06 1.0000e+00 1.4965e-11 9.5378e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 3.1107e-06 1.0000e+00 3.6112e-12 2.2946e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 3.8026e-06 1.0000e+00 1.0081e-12 8.0069e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 4.8680e-06 1.0000e+00 3.7257e-13 6.2516e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 6.5647e-06 9.9999e-01 1.6747e-13 8.6878e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 9.7723e-06 9.9999e-01 7.4551e-14 1.2658e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.2434e-05 9.9999e-01 3.4842e-14 1.8749e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.5623e-05 9.9998e-01 1.4419e-14 1.9618e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.6104e-05 9.9998e-01 9.5029e-15 6.4460e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.7605e-05 9.9998e-01 4.6023e-15 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.8853e-05 9.9998e-01 2.6649e-15 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.9898e-05 9.9998e-01 1.6965e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 2.2246e-05 9.9998e-01 9.2006e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 2.3896e-05 9.9998e-01 5.6611e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 2.8205e-05 9.9997e-01 2.4194e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 3.4954e-05 9.9997e-01 7.2555e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 4.0985e-05 9.9996e-01 1.8796e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.5658e-05 9.9995e-01 6.5328e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 4.3545e-05 9.9996e-01 3.8014e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.0478e-05 9.9996e-01 2.1800e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.8216e-05 9.9996e-01 1.2557e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 3.6883e-05 9.9996e-01 7.9082e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 3.3761e-05 9.9997e-01 5.4920e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 2.6809e-05 9.9997e-01 6.0276e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 2.1183e-05 9.9998e-01 6.9267e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.7843e-05 9.9998e-01 6.4551e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.4945e-05 9.9999e-01 5.6893e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.2693e-05 9.9999e-01 3.9244e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.9987e-06 9.9999e-01 2.4255e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 6.2058e-06 9.9999e-01 1.7494e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 2.1852e-06 1.0000e+00 2.5892e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 6.1442e-07 1.0000e+00 3.1457e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.4758e-07 1.0000e+00 7.3149e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 6.3888e-08 1.0000e+00 1.2546e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.1940e-08 1.0000e+00 7.1257e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 4.2689e-08 1.0000e+00 6.3157e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 3.9339e-08 1.0000e+00 3.8687e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.3702e-08 1.0000e+00 2.6342e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 3.0429e-08 1.0000e+00 1.4097e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.2032e-08 1.0000e+00 1.6301e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.9216e-08 1.0000e+00 2.6455e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.3697e-08 1.0000e+00 2.2729e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 2.8069e-08 1.0000e+00 5.9150e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 2.5560e-08 1.0000e+00 3.6066e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.8338e-08 1.0000e+00 4.6845e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.3074e-08 1.0000e+00 6.2987e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.5693e-08 1.0000e+00 1.6213e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.1313e-08 1.0000e+00 2.1113e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 6.0387e-09 1.0000e+00 7.4128e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 6.5073e-09 1.0000e+00 2.6864e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 8.2479e-09 1.0000e+00 6.0401e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 5.8027e-09 1.0000e+00 8.9347e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 2.6821e-09 1.0000e+00 5.5341e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 3.7419e-09 1.0000e+00 9.3076e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 3.3023e-09 1.0000e+00 7.4411e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.4128e-09 1.0000e+00 1.1522e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.3083e-09 1.0000e+00 5.4408e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.7154e-09 1.0000e+00 1.3086e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 2.2096e-09 1.0000e+00 3.8494e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 2.0742e-09 1.0000e+00 3.4089e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 2.0056e-09 1.0000e+00 2.9237e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.6698e-09 1.0000e+00 4.7084e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.6445e-09 1.0000e+00 4.7766e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.6565e-09 1.0000e+00 4.4420e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.7035e-09 1.0000e+00 4.5135e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.3846e-09 1.0000e+00 6.1876e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 6.0131e-10 1.0000e+00 1.4080e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 41.7690
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.4010e+02 1.0327e-13 1.6446e-03 9.9824e-01 1.1700e-04 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 4.1492e-09 4.2370e-01 5.7630e-01 7.1337e-08 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 4.0433e-09 4.1666e-01 5.8334e-01 7.5390e-08 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 4.3933e-09 4.3987e-01 5.6013e-01 6.2792e-08 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 4.4591e-09 4.4413e-01 5.5587e-01 6.0716e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 4.3335e-09 4.3607e-01 5.6393e-01 6.4679e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 4.4103e-09 4.4082e-01 5.5918e-01 6.2347e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 4.3969e-09 4.3954e-01 5.6046e-01 6.3043e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 4.3739e-09 4.3678e-01 5.6322e-01 6.4633e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 4.4514e-09 4.3841e-01 5.6159e-01 6.4353e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 4.5279e-09 4.3833e-01 5.6167e-01 6.5200e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 4.4070e-09 4.3039e-01 5.6960e-01 6.9457e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 4.2766e-09 4.2717e-01 5.7283e-01 7.0302e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 4.2089e-09 4.2512e-01 5.7488e-01 7.1010e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 4.2537e-09 4.2932e-01 5.7068e-01 6.8475e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 4.1060e-09 4.2227e-01 5.7773e-01 7.1870e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 3.8440e-09 4.0686e-01 5.9314e-01 8.0612e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 3.6149e-09 3.9571e-01 6.0429e-01 8.6816e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 3.3530e-09 3.8665e-01 6.1335e-01 9.0623e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 3.1432e-09 3.8093e-01 6.1907e-01 9.2002e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 3.0348e-09 3.7975e-01 6.2025e-01 9.0863e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 3.0100e-09 3.8345e-01 6.1655e-01 8.6789e-08 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 3.1284e-09 4.0194e-01 5.9806e-01 7.3233e-08 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 3.0869e-09 4.1414e-01 5.8586e-01 6.3749e-08 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 3.0547e-09 4.3383e-01 5.6617e-01 5.1470e-08 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 3.0488e-09 4.5967e-01 5.4033e-01 3.9298e-08 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 2.8895e-09 4.7667e-01 5.2333e-01 3.1710e-08 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 2.4606e-09 4.7130e-01 5.2870e-01 2.9843e-08 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 2.4417e-09 4.9425e-01 5.0575e-01 2.3411e-08 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 3.0697e-09 5.6727e-01 4.3273e-01 1.2895e-08 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 3.8849e-09 6.5473e-01 3.4527e-01 5.8176e-09 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 4.4635e-09 7.3493e-01 2.6507e-01 2.3574e-09 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 5.0692e-09 8.1188e-01 1.8812e-01 7.9462e-10 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 6.1446e-09 8.8904e-01 1.1096e-01 1.7309e-10 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 7.4127e-09 9.4391e-01 5.6088e-02 2.6581e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 8.9905e-09 9.7588e-01 2.4120e-02 2.8098e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 1.1810e-08 9.9195e-01 8.0485e-03 1.6391e-13 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 1.6853e-08 9.9787e-01 2.1330e-03 5.5425e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 2.2535e-08 9.9933e-01 6.7141e-04 2.8890e-16 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 3.2186e-08 9.9982e-01 1.8169e-04 1.0464e-17 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 5.2345e-08 9.9996e-01 3.6889e-05 1.8983e-19 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 9.4655e-08 9.9999e-01 5.3173e-06 1.4549e-21 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 2.0692e-07 1.0000e+00 4.0875e-07 2.2851e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 3.6276e-07 1.0000e+00 6.1210e-08 1.8947e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 6.6654e-07 1.0000e+00 7.2993e-09 8.6983e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.0498e-06 1.0000e+00 1.1715e-09 8.0375e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.5125e-06 1.0000e+00 2.0078e-10 8.3173e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 2.0774e-06 1.0000e+00 3.9678e-11 1.2273e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 2.9111e-06 1.0000e+00 7.3671e-12 1.5481e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 3.9059e-06 1.0000e+00 1.5033e-12 2.4487e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 4.5994e-06 1.0000e+00 4.7931e-13 1.1972e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 5.9730e-06 9.9999e-01 1.7090e-13 8.5598e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 8.1205e-06 9.9999e-01 7.5290e-14 1.1324e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.2114e-05 9.9999e-01 3.3292e-14 1.6227e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.5018e-05 9.9998e-01 1.6824e-14 2.9147e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.9810e-05 9.9998e-01 5.9232e-15 2.1019e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 2.0692e-05 9.9998e-01 3.7314e-15 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 2.2984e-05 9.9998e-01 1.7024e-15 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 2.4401e-05 9.9998e-01 1.0072e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.5584e-05 9.9997e-01 6.5147e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 2.8504e-05 9.9997e-01 3.5361e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 3.2138e-05 9.9997e-01 1.8314e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 3.6863e-05 9.9996e-01 8.4499e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 4.4121e-05 9.9996e-01 2.7811e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 5.1048e-05 9.9995e-01 7.3953e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 5.2802e-05 9.9995e-01 3.3387e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 5.1800e-05 9.9995e-01 1.7563e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.5130e-05 9.9995e-01 1.2769e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 4.3244e-05 9.9996e-01 6.9677e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 4.2154e-05 9.9996e-01 4.2357e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 3.8028e-05 9.9996e-01 3.1150e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 2.9434e-05 9.9997e-01 3.7841e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 2.4536e-05 9.9998e-01 3.6594e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 2.3314e-05 9.9998e-01 2.2964e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.7916e-05 9.9998e-01 2.7320e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.8286e-05 9.9998e-01 1.0366e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.3290e-05 9.9999e-01 8.4338e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 7.2646e-06 9.9999e-01 9.2626e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
