#NTIMES: 49
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
24867.72 8.3015e+03 9.6485e-20 6.1847e+03 3.1685e+03
25698.86 8.6353e+03 7.4989e-20 5.0961e+03 2.5094e+03
26587.16 9.3624e+03 5.6596e-20 4.0456e+03 1.9490e+03
27637.54 1.0696e+04 4.0480e-20 3.0324e+03 1.4563e+03
28986.97 1.2678e+04 2.7244e-20 2.4502e+03 1.0442e+03
#TIME: 216.97
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 4.0838e+03 3.6847e-16 4.5552e+06 2.7816e+06
1919.29 3.9902e+03 3.7739e-16 5.7072e+06 3.5925e+06
2581.60 4.3559e+03 3.1024e-16 5.7726e+06 3.2195e+06
3084.17 5.0138e+03 2.5974e-16 5.5561e+06 2.7693e+06
3472.46 5.5280e+03 1.9708e-16 4.6899e+06 2.1805e+06
3909.64 5.9567e+03 1.2703e-16 3.3568e+06 1.5495e+06
4148.46 5.9181e+03 1.0757e-16 2.8768e+06 1.4001e+06
4670.75 5.8357e+03 1.0326e-16 2.7617e+06 1.3817e+06
4956.05 6.0932e+03 9.3952e-17 2.5824e+06 1.1945e+06
5258.79 6.4974e+03 8.5160e-17 2.4286e+06 1.0172e+06
5580.02 6.8802e+03 8.0621e-17 2.3440e+06 9.1660e+05
5920.87 7.2041e+03 7.5499e-17 2.2152e+06 8.3354e+05
6282.54 7.4679e+03 6.9507e-17 2.0600e+06 7.5766e+05
6666.30 7.5412e+03 6.5027e-17 1.9365e+06 7.0821e+05
7073.50 7.5567e+03 6.0096e-17 1.8044e+06 6.5997e+05
7505.58 7.6099e+03 5.2563e-17 1.6018e+06 5.8717e+05
7964.05 7.4860e+03 4.5932e-17 1.4208e+06 5.2789e+05
8450.53 7.0839e+03 4.1402e-17 1.2885e+06 4.9628e+05
8966.72 6.6470e+03 3.6305e-17 1.1359e+06 4.6102e+05
9514.44 6.2052e+03 3.0786e-17 9.5844e+05 4.2042e+05
10095.62 5.7296e+03 2.6181e-17 7.9843e+05 3.8848e+05
10712.30 5.3288e+03 2.1447e-17 6.3929e+05 3.4603e+05
11366.65 5.0428e+03 1.6413e-17 4.7896e+05 2.8466e+05
12061.10 4.8904e+03 1.1728e-17 3.4106e+05 2.1431e+05
12793.43 4.7673e+03 8.6360e-18 2.5072e+05 1.6314e+05
13528.61 4.6989e+03 6.5307e-18 1.9305e+05 1.2647e+05
14194.74 4.7419e+03 4.8762e-18 1.4884e+05 9.7186e+04
14757.77 4.6676e+03 3.7322e-18 1.2052e+05 7.7458e+04
15240.48 4.5653e+03 3.6072e-18 1.2026e+05 8.0340e+04
15646.99 4.4564e+03 4.3027e-18 1.4803e+05 1.0554e+05
15960.30 4.4846e+03 5.9916e-18 2.0572e+05 1.6027e+05
16187.41 4.6696e+03 6.5711e-18 2.2993e+05 1.8621e+05
16354.17 4.8002e+03 6.4485e-18 2.3180e+05 1.8877e+05
16484.18 4.8414e+03 5.6701e-18 2.0985e+05 1.6890e+05
16593.12 5.0152e+03 4.7146e-18 1.8322e+05 1.4188e+05
16691.99 5.2457e+03 4.0569e-18 1.5660e+05 1.2304e+05
16788.59 5.1472e+03 3.6241e-18 1.4823e+05 1.1068e+05
16888.37 5.4811e+03 3.2797e-18 1.3120e+05 1.0086e+05
16998.79 5.4613e+03 2.9521e-18 1.2176e+05 9.1447e+04
17146.37 5.5673e+03 2.6164e-18 1.1057e+05 8.1634e+04
17415.23 5.6399e+03 2.1471e-18 9.3084e+04 6.7499e+04
17888.12 5.7727e+03 1.5372e-18 7.0446e+04 4.8765e+04
18532.37 5.7281e+03 1.1614e-18 5.6451e+04 3.7047e+04
19260.76 5.6659e+03 8.5693e-19 4.5391e+04 2.7394e+04
20034.10 6.0730e+03 5.9927e-19 3.1086e+04 1.9174e+04
20838.00 6.0169e+03 4.2575e-19 2.4336e+04 1.3629e+04
21647.97 6.2479e+03 3.2389e-19 1.8851e+04 1.0378e+04
22447.94 6.5384e+03 2.3283e-19 1.4346e+04 7.4743e+03
23245.88 6.9039e+03 1.6445e-19 1.0444e+04 5.2982e+03
24052.47 7.3599e+03 1.2050e-19 8.0141e+03 3.9093e+03
24867.72 8.1314e+03 9.2441e-20 5.9552e+03 3.0356e+03
25698.86 8.7245e+03 7.1846e-20 4.9225e+03 2.4043e+03
26587.16 9.1905e+03 5.4224e-20 3.9979e+03 1.8672e+03
27637.54 1.0394e+04 3.8783e-20 2.9785e+03 1.3952e+03
28986.97 1.2518e+04 2.6102e-20 2.3168e+03 1.0004e+03
#TIME: 220.09
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 4.0436e+03 3.5302e-16 4.3597e+06 2.6654e+06
1919.29 3.9530e+03 3.6158e-16 5.4697e+06 3.4422e+06
2581.60 4.3229e+03 2.9724e-16 5.5225e+06 3.0851e+06
3084.17 4.9891e+03 2.4885e-16 5.3162e+06 2.6535e+06
3472.46 5.5042e+03 1.8882e-16 4.4949e+06 2.0895e+06
3909.64 5.9272e+03 1.2171e-16 3.2113e+06 1.4847e+06
4148.46 5.8874e+03 1.0306e-16 2.7668e+06 1.3415e+06
4670.75 5.8036e+03 9.8928e-17 2.6393e+06 1.3240e+06
4956.05 6.0625e+03 9.0014e-17 2.4774e+06 1.1446e+06
5258.79 6.4687e+03 8.1591e-17 2.3270e+06 9.7476e+05
5580.02 6.8538e+03 7.7242e-17 2.2437e+06 8.7842e+05
5920.87 7.1885e+03 7.2335e-17 2.1227e+06 7.9872e+05
6282.54 7.4543e+03 6.6594e-17 1.9735e+06 7.2591e+05
6666.30 7.5331e+03 6.2301e-17 1.8585e+06 6.7862e+05
7073.50 7.5485e+03 5.7577e-17 1.7303e+06 6.3245e+05
7505.58 7.5967e+03 5.0360e-17 1.5385e+06 5.6264e+05
7964.05 7.4707e+03 4.4007e-17 1.3635e+06 5.0577e+05
8450.53 7.0595e+03 3.9667e-17 1.2359e+06 4.7556e+05
8966.72 6.6166e+03 3.4783e-17 1.0879e+06 4.4173e+05
9514.44 6.1775e+03 2.9496e-17 9.1788e+05 4.0286e+05
10095.62 5.6960e+03 2.5084e-17 7.6611e+05 3.7224e+05
10712.30 5.2994e+03 2.0548e-17 6.1286e+05 3.3153e+05
11366.65 5.0135e+03 1.5726e-17 4.5728e+05 2.7273e+05
12061.10 4.8662e+03 1.1236e-17 3.2565e+05 2.0532e+05
12793.43 4.7468e+03 8.2741e-18 2.3969e+05 1.5630e+05
13528.61 4.6723e+03 6.2570e-18 1.8315e+05 1.2117e+05
14194.74 4.7342e+03 4.6719e-18 1.4096e+05 9.3119e+04
14757.77 4.6380e+03 3.5758e-18 1.1519e+05 7.4206e+04
15240.48 4.5156e+03 3.4560e-18 1.1485e+05 7.6977e+04
15646.99 4.4167e+03 4.1223e-18 1.3964e+05 1.0112e+05
15960.30 4.4973e+03 5.7405e-18 1.9363e+05 1.5354e+05
16187.41 4.6418e+03 6.2957e-18 2.1675e+05 1.7841e+05
16354.17 4.7958e+03 6.1783e-18 2.2106e+05 1.8082e+05
16484.18 4.8595e+03 5.4325e-18 1.9909e+05 1.6181e+05
16593.12 4.9991e+03 4.5170e-18 1.7477e+05 1.3593e+05
16691.99 5.2013e+03 3.8869e-18 1.4998e+05 1.1788e+05
16788.59 5.1990e+03 3.4722e-18 1.3959e+05 1.0604e+05
16888.37 5.3411e+03 3.1422e-18 1.2651e+05 9.6631e+04
16998.79 5.3378e+03 2.8284e-18 1.1794e+05 8.7612e+04
17146.37 5.4252e+03 2.5067e-18 1.0634e+05 7.8202e+04
17415.23 5.4918e+03 2.0571e-18 9.1570e+04 6.4668e+04
17888.12 5.6282e+03 1.4728e-18 6.8089e+04 4.6711e+04
18532.37 5.6392e+03 1.1128e-18 5.4524e+04 3.5486e+04
19260.76 5.6899e+03 8.2102e-19 4.1606e+04 2.6245e+04
20034.10 5.8738e+03 5.7415e-19 2.9976e+04 1.8370e+04
20838.00 6.0370e+03 4.0791e-19 2.2469e+04 1.3057e+04
21647.97 6.4300e+03 3.1031e-19 1.6809e+04 9.9432e+03
22447.94 6.6834e+03 2.2307e-19 1.2810e+04 7.1616e+03
23245.88 6.7388e+03 1.5756e-19 1.0081e+04 5.0763e+03
24052.47 7.4724e+03 1.1545e-19 7.4136e+03 3.7461e+03
24867.72 7.8566e+03 8.8567e-20 6.2356e+03 2.9089e+03
25698.86 8.4830e+03 6.8835e-20 5.0138e+03 2.3034e+03
26587.16 9.3946e+03 5.1952e-20 3.6834e+03 1.7890e+03
27637.54 1.0416e+04 3.7158e-20 2.8223e+03 1.3367e+03
28986.97 1.2506e+04 2.5008e-20 2.2188e+03 9.5849e+02
#TIME: 223.25
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 4.0062e+03 3.3823e-16 4.1132e+06 2.5542e+06
1919.29 3.9169e+03 3.4642e-16 5.2304e+06 3.2973e+06
2581.60 4.2894e+03 2.8478e-16 5.2855e+06 2.9561e+06
3084.17 4.9655e+03 2.3842e-16 5.0979e+06 2.5428e+06
3472.46 5.4795e+03 1.8091e-16 4.2970e+06 2.0022e+06
3909.64 5.8985e+03 1.1661e-16 3.0763e+06 1.4227e+06
4148.46 5.8564e+03 9.8742e-17 2.6414e+06 1.2854e+06
4670.75 5.7692e+03 9.4782e-17 2.5261e+06 1.2686e+06
4956.05 6.0313e+03 8.6242e-17 2.3778e+06 1.0968e+06
5258.79 6.4390e+03 7.8172e-17 2.2268e+06 9.3405e+05
5580.02 6.8298e+03 7.4005e-17 2.1514e+06 8.4173e+05
5920.87 7.1681e+03 6.9303e-17 2.0332e+06 7.6543e+05
6282.54 7.4396e+03 6.3803e-17 1.8931e+06 6.9575e+05
6666.30 7.5099e+03 5.9690e-17 1.7776e+06 6.5044e+05
7073.50 7.5296e+03 5.5164e-17 1.6576e+06 6.0598e+05
7505.58 7.5812e+03 4.8249e-17 1.4738e+06 5.3916e+05
7964.05 7.4429e+03 4.2163e-17 1.3047e+06 4.8460e+05
8450.53 7.0309e+03 3.8004e-17 1.1825e+06 4.5561e+05
8966.72 6.5863e+03 3.3325e-17 1.0427e+06 4.2330e+05
9514.44 6.1462e+03 2.8260e-17 8.7879e+05 3.8600e+05
10095.62 5.6650e+03 2.4033e-17 7.3380e+05 3.5665e+05
10712.30 5.2666e+03 1.9687e-17 5.8610e+05 3.1767e+05
11366.65 4.9794e+03 1.5066e-17 4.3998e+05 2.6132e+05
12061.10 4.8297e+03 1.0765e-17 3.1187e+05 1.9672e+05
12793.43 4.7255e+03 7.9273e-18 2.2941e+05 1.4974e+05
13528.61 4.6482e+03 5.9948e-18 1.7495e+05 1.1609e+05
14194.74 4.6342e+03 4.4761e-18 1.3629e+05 8.9215e+04
14757.77 4.6559e+03 3.4259e-18 1.0731e+05 7.1090e+04
15240.48 4.4606e+03 3.3112e-18 1.0972e+05 7.3749e+04
15646.99 4.4641e+03 3.9496e-18 1.3277e+05 9.6875e+04
15960.30 4.4924e+03 5.4999e-18 1.8455e+05 1.4712e+05
16187.41 4.5772e+03 6.0318e-18 2.0924e+05 1.7093e+05
16354.17 4.7443e+03 5.9194e-18 2.1297e+05 1.7324e+05
16484.18 4.8652e+03 5.2048e-18 1.9020e+05 1.5504e+05
16593.12 5.0464e+03 4.3277e-18 1.6486e+05 1.3023e+05
16691.99 5.0477e+03 3.7240e-18 1.4401e+05 1.1294e+05
16788.59 5.2714e+03 3.3267e-18 1.3189e+05 1.0159e+05
16888.37 5.1595e+03 3.0105e-18 1.2650e+05 9.2592e+04
16998.79 5.2890e+03 2.7098e-18 1.1327e+05 8.3930e+04
17146.37 5.5665e+03 2.4016e-18 1.0025e+05 7.4932e+04
17415.23 5.5173e+03 1.9709e-18 8.6373e+04 6.1963e+04
17888.12 5.6131e+03 1.4111e-18 6.5660e+04 4.4765e+04
18532.37 5.6213e+03 1.0661e-18 5.2321e+04 3.3993e+04
19260.76 5.7236e+03 7.8661e-19 3.9831e+04 2.5143e+04
20034.10 6.0013e+03 5.5009e-19 2.8574e+04 1.7600e+04
20838.00 6.1556e+03 3.9081e-19 2.0921e+04 1.2510e+04
21647.97 6.3419e+03 2.9731e-19 1.6513e+04 9.5261e+03
22447.94 6.7566e+03 2.1373e-19 1.1912e+04 6.8613e+03
23245.88 6.8757e+03 1.5095e-19 9.4320e+03 4.8636e+03
24052.47 7.5908e+03 1.1061e-19 7.1347e+03 3.5883e+03
24867.72 7.7849e+03 8.4855e-20 5.8481e+03 2.7861e+03
25698.86 8.7021e+03 6.5950e-20 4.4772e+03 2.2068e+03
26587.16 9.4253e+03 4.9774e-20 3.5202e+03 1.7140e+03
27637.54 1.0301e+04 3.5600e-20 2.7161e+03 1.2808e+03
28986.97 1.2046e+04 2.3960e-20 1.9552e+03 9.1829e+02
#TIME: 226.46
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 3.9652e+03 3.2405e-16 3.9477e+06 2.4468e+06
1919.29 3.8777e+03 3.3191e-16 4.9120e+06 3.1593e+06
2581.60 4.2607e+03 2.7285e-16 4.9812e+06 2.8324e+06
3084.17 4.9412e+03 2.2843e-16 4.8768e+06 2.4365e+06
3472.46 5.4581e+03 1.7333e-16 4.1244e+06 1.9187e+06
3909.64 5.8675e+03 1.1172e-16 2.9326e+06 1.3632e+06
4148.46 5.8252e+03 9.4604e-17 2.5241e+06 1.2317e+06
4670.75 5.7357e+03 9.0810e-17 2.4187e+06 1.2156e+06
4956.05 5.9998e+03 8.2627e-17 2.2799e+06 1.0509e+06
5258.79 6.4099e+03 7.4895e-17 2.1307e+06 8.9505e+05
5580.02 6.8047e+03 7.0903e-17 2.0599e+06 8.0660e+05
5920.87 7.1386e+03 6.6399e-17 1.9451e+06 7.3347e+05
6282.54 7.4158e+03 6.1129e-17 1.8117e+06 6.6665e+05
6666.30 7.4812e+03 5.7189e-17 1.7024e+06 6.2325e+05
7073.50 7.5009e+03 5.2852e-17 1.5858e+06 5.8064e+05
7505.58 7.5661e+03 4.6227e-17 1.4138e+06 5.1671e+05
7964.05 7.4064e+03 4.0396e-17 1.2484e+06 4.6441e+05
8450.53 7.0045e+03 3.6412e-17 1.1335e+06 4.3663e+05
8966.72 6.5565e+03 3.1929e-17 9.9794e+05 4.0560e+05
9514.44 6.1134e+03 2.7075e-17 8.4301e+05 3.6985e+05
10095.62 5.6338e+03 2.3026e-17 7.0224e+05 3.4172e+05
10712.30 5.2374e+03 1.8862e-17 5.5964e+05 3.0437e+05
11366.65 4.9683e+03 1.4435e-17 4.1988e+05 2.5035e+05
12061.10 4.7949e+03 1.0314e-17 2.9801e+05 1.8848e+05
12793.43 4.6983e+03 7.5951e-18 2.1954e+05 1.4348e+05
13528.61 4.6111e+03 5.7436e-18 1.6745e+05 1.1123e+05
14194.74 4.6639e+03 4.2885e-18 1.2852e+05 8.5466e+04
14757.77 4.6308e+03 3.2823e-18 1.0387e+05 6.8114e+04
15240.48 4.4605e+03 3.1724e-18 1.0292e+05 7.0665e+04
15646.99 4.4303e+03 3.7840e-18 1.2709e+05 9.2821e+04
15960.30 4.4431e+03 5.2694e-18 1.7788e+05 1.4095e+05
16187.41 4.5440e+03 5.7791e-18 2.0038e+05 1.6377e+05
16354.17 4.7214e+03 5.6713e-18 2.0130e+05 1.6598e+05
16484.18 4.8239e+03 4.9867e-18 1.8186e+05 1.4853e+05
16593.12 4.9911e+03 4.1463e-18 1.5708e+05 1.2478e+05
16691.99 5.0903e+03 3.5679e-18 1.3764e+05 1.0820e+05
16788.59 5.3616e+03 3.1873e-18 1.2301e+05 9.7336e+04
16888.37 5.1800e+03 2.8843e-18 1.1938e+05 8.8707e+04
16998.79 5.3166e+03 2.5963e-18 1.0729e+05 8.0418e+04
17146.37 5.5484e+03 2.3010e-18 9.6047e+04 7.1796e+04
17415.23 5.5312e+03 1.8883e-18 8.2303e+04 5.9363e+04
17888.12 5.5393e+03 1.3519e-18 6.3336e+04 4.2891e+04
18532.37 5.6317e+03 1.0214e-18 4.9602e+04 3.2574e+04
19260.76 5.7792e+03 7.5364e-19 3.7488e+04 2.4090e+04
20034.10 5.9319e+03 5.2704e-19 2.7567e+04 1.6863e+04
20838.00 6.0483e+03 3.7444e-19 2.0508e+04 1.1987e+04
21647.97 6.3598e+03 2.8485e-19 1.5551e+04 9.1277e+03
22447.94 6.8774e+03 2.0477e-19 1.1508e+04 6.5736e+03
23245.88 6.9830e+03 1.4463e-19 9.0354e+03 4.6597e+03
24052.47 7.7268e+03 1.0597e-19 6.3783e+03 3.4381e+03
24867.72 8.1192e+03 8.1299e-20 5.1647e+03 2.6693e+03
25698.86 8.3902e+03 6.3186e-20 4.5824e+03 2.1144e+03
26587.16 9.1460e+03 4.7688e-20 3.4651e+03 1.6420e+03
27637.54 1.0009e+04 3.4108e-20 2.6279e+03 1.2272e+03
28986.97 1.2144e+04 2.2956e-20 1.8234e+03 8.7983e+02
#TIME: 229.71
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 3.9213e+03 3.1047e-16 3.7819e+06 2.3440e+06
1919.29 8.0763e+03 3.1800e-16 5.2327e+06 3.0277e+06
2581.60 4.2247e+03 2.6141e-16 4.7911e+06 2.7140e+06
3084.17 4.9159e+03 2.1886e-16 4.6618e+06 2.3346e+06
3472.46 5.4366e+03 1.6606e-16 3.9453e+06 1.8384e+06
3909.64 5.8396e+03 1.0704e-16 2.8160e+06 1.3062e+06
4148.46 5.7937e+03 9.0639e-17 2.4199e+06 1.1802e+06
4670.75 5.7042e+03 8.7004e-17 2.3167e+06 1.1648e+06
4956.05 5.9700e+03 7.9165e-17 2.1782e+06 1.0070e+06
5258.79 6.3852e+03 7.1757e-17 2.0460e+06 8.5766e+05
5580.02 6.7774e+03 6.7932e-17 1.9733e+06 7.7285e+05
5920.87 7.1196e+03 6.3616e-17 1.8672e+06 7.0289e+05
6282.54 7.3960e+03 5.8567e-17 1.7376e+06 6.3882e+05
6666.30 7.4608e+03 5.4792e-17 1.6324e+06 5.9719e+05
7073.50 7.4819e+03 5.0637e-17 1.5208e+06 5.5648e+05
7505.58 7.5418e+03 4.4290e-17 1.3530e+06 4.9518e+05
7964.05 7.3831e+03 3.8703e-17 1.1977e+06 4.4501e+05
8450.53 6.9849e+03 3.4886e-17 1.0886e+06 4.1837e+05
8966.72 6.5318e+03 3.0591e-17 9.5779e+05 3.8865e+05
9514.44 6.0848e+03 2.5941e-17 8.0710e+05 3.5438e+05
10095.62 5.6097e+03 2.2061e-17 6.7004e+05 3.2743e+05
10712.30 5.2162e+03 1.8072e-17 5.3435e+05 2.9162e+05
11366.65 4.9479e+03 1.3830e-17 4.0326e+05 2.3988e+05
12061.10 4.7641e+03 9.8817e-18 2.8514e+05 1.8058e+05
12793.43 4.6563e+03 7.2768e-18 2.1010e+05 1.3746e+05
13528.61 4.5914e+03 5.5029e-18 1.5924e+05 1.0657e+05
14194.74 4.6588e+03 4.1087e-18 1.2221e+05 8.1899e+04
14757.77 4.5317e+03 3.1448e-18 1.0058e+05 6.5259e+04
15240.48 4.5194e+03 3.0394e-18 9.9500e+04 6.7690e+04
15646.99 4.3643e+03 3.6255e-18 1.2267e+05 8.8939e+04
15960.30 4.4367e+03 5.0486e-18 1.6797e+05 1.3503e+05
16187.41 4.4697e+03 5.5369e-18 1.9295e+05 1.5691e+05
16354.17 4.6833e+03 5.4336e-18 1.9339e+05 1.5903e+05
16484.18 4.6725e+03 4.7777e-18 1.7470e+05 1.4231e+05
16593.12 4.9973e+03 3.9725e-18 1.4804e+05 1.1954e+05
16691.99 5.2048e+03 3.4184e-18 1.3036e+05 1.0367e+05
16788.59 5.2372e+03 3.0537e-18 1.2081e+05 9.3264e+04
16888.37 5.2291e+03 2.7635e-18 1.1070e+05 8.4992e+04
16998.79 5.3197e+03 2.4875e-18 1.0204e+05 7.7046e+04
17146.37 5.5295e+03 2.2046e-18 9.0800e+04 6.8780e+04
17415.23 5.4062e+03 1.8092e-18 8.0668e+04 5.6869e+04
17888.12 5.5445e+03 1.2953e-18 6.0103e+04 4.1088e+04
18532.37 5.6793e+03 9.7863e-19 4.6617e+04 3.1209e+04
19260.76 5.7085e+03 7.2206e-19 3.6254e+04 2.3081e+04
20034.10 5.9145e+03 5.0495e-19 2.6275e+04 1.6155e+04
20838.00 6.0637e+03 3.5874e-19 1.9637e+04 1.1483e+04
21647.97 6.2529e+03 2.7291e-19 1.5412e+04 8.7449e+03
22447.94 6.7420e+03 1.9619e-19 1.1139e+04 6.2990e+03
23245.88 7.0211e+03 1.3857e-19 8.1430e+03 4.4640e+03
24052.47 7.7226e+03 1.0153e-19 6.1923e+03 3.2940e+03
24867.72 7.9516e+03 7.7892e-20 5.1835e+03 2.5576e+03
25698.86 8.4002e+03 6.0538e-20 4.1896e+03 2.0257e+03
26587.16 8.8488e+03 4.5690e-20 3.4025e+03 1.5732e+03
27637.54 1.0390e+04 3.2679e-20 2.4258e+03 1.1756e+03
28986.97 1.1816e+04 2.1994e-20 1.8093e+03 8.4294e+02
#TIME: 233.01
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 3.8789e+03 2.9746e-16 3.6088e+06 2.2460e+06
1919.29 4.9566e+03 3.0467e-16 4.4805e+06 2.9005e+06
2581.60 4.1856e+03 2.5046e-16 4.5833e+06 2.6003e+06
3084.17 4.8901e+03 2.0969e-16 4.4598e+06 2.2372e+06
3472.46 5.4131e+03 1.5910e-16 3.7745e+06 1.7617e+06
3909.64 5.8134e+03 1.0255e-16 2.6979e+06 1.2517e+06
4148.46 5.7587e+03 8.6841e-17 2.3155e+06 1.1308e+06
4670.75 5.6725e+03 8.3358e-17 2.2114e+06 1.1161e+06
4956.05 5.9373e+03 7.5847e-17 2.0896e+06 9.6498e+05
5258.79 6.3584e+03 6.8749e-17 1.9622e+06 8.2175e+05
5580.02 6.7500e+03 6.5085e-17 1.8900e+06 7.4058e+05
5920.87 7.0853e+03 6.0950e-17 1.7837e+06 6.7344e+05
6282.54 7.3701e+03 5.6112e-17 1.6628e+06 6.1220e+05
6666.30 7.4404e+03 5.2496e-17 1.5635e+06 5.7223e+05
7073.50 7.4703e+03 4.8515e-17 1.4588e+06 5.3331e+05
7505.58 7.5125e+03 4.2434e-17 1.2960e+06 4.7442e+05
7964.05 7.3738e+03 3.7081e-17 1.1501e+06 4.2641e+05
8450.53 6.9626e+03 3.3424e-17 1.0423e+06 4.0091e+05
8966.72 6.5036e+03 2.9309e-17 9.1760e+05 3.7237e+05
9514.44 6.0547e+03 2.4853e-17 7.7349e+05 3.3956e+05
10095.62 5.5774e+03 2.1136e-17 6.4333e+05 3.1372e+05
10712.30 5.1860e+03 1.7314e-17 5.1337e+05 2.7941e+05
11366.65 4.9151e+03 1.3250e-17 3.8493e+05 2.2983e+05
12061.10 4.7255e+03 9.4676e-18 2.7409e+05 1.7302e+05
12793.43 4.6384e+03 6.9718e-18 1.9975e+05 1.3169e+05
13528.61 4.5597e+03 5.2722e-18 1.5319e+05 1.0210e+05
14194.74 4.6281e+03 3.9365e-18 1.1674e+05 7.8459e+04
14757.77 4.5680e+03 3.0130e-18 9.4941e+04 6.2531e+04
15240.48 4.4214e+03 2.9120e-18 9.6188e+04 6.4855e+04
15646.99 4.2611e+03 3.4735e-18 1.1736e+05 8.5207e+04
15960.30 4.3968e+03 4.8370e-18 1.6158e+05 1.2938e+05
16187.41 4.4258e+03 5.3048e-18 1.8322e+05 1.5033e+05
16354.17 4.5955e+03 5.2059e-18 1.8500e+05 1.5236e+05
16484.18 4.6818e+03 4.5775e-18 1.6804e+05 1.3634e+05
16593.12 4.9807e+03 3.8060e-18 1.4200e+05 1.1453e+05
16691.99 5.1053e+03 3.2751e-18 1.2760e+05 9.9334e+04
16788.59 5.1194e+03 2.9257e-18 1.1629e+05 8.9358e+04
16888.37 5.1866e+03 2.6476e-18 1.0700e+05 8.1419e+04
16998.79 5.3702e+03 2.3832e-18 9.5134e+04 7.3825e+04
17146.37 5.4196e+03 2.1122e-18 8.6656e+04 6.5900e+04
17415.23 5.4207e+03 1.7333e-18 7.5781e+04 5.4490e+04
17888.12 5.5790e+03 1.2410e-18 5.5508e+04 3.9364e+04
18532.37 5.6137e+03 9.3761e-19 4.4826e+04 2.9896e+04
19260.76 5.6671e+03 6.9180e-19 3.4649e+04 2.2114e+04
20034.10 5.9121e+03 4.8379e-19 2.4994e+04 1.5479e+04
20838.00 5.9946e+03 3.4371e-19 1.8379e+04 1.1002e+04
21647.97 6.1278e+03 2.6147e-19 1.4842e+04 8.3781e+03
22447.94 6.5014e+03 1.8796e-19 1.1057e+04 6.0341e+03
23245.88 6.8986e+03 1.3276e-19 7.9936e+03 4.2776e+03
24052.47 7.4450e+03 9.7277e-20 6.1730e+03 3.1561e+03
24867.72 8.0026e+03 7.4627e-20 4.7169e+03 2.4505e+03
25698.86 8.1378e+03 5.8001e-20 4.1998e+03 1.9409e+03
26587.16 8.9804e+03 4.3775e-20 3.2177e+03 1.5075e+03
27637.54 1.0131e+04 3.1309e-20 2.4299e+03 1.1265e+03
28986.97 1.1976e+04 2.1072e-20 1.6537e+03 8.0752e+02
#TIME: 236.36
#NVEL 78
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1060.83 3.8378e+03 2.8499e-16 3.3894e+06 2.1517e+06
1919.29 4.6247e+03 2.9190e-16 4.3160e+06 2.7785e+06
2581.60 4.1474e+03 2.3996e-16 4.3855e+06 2.4915e+06
3084.17 4.8633e+03 2.0090e-16 4.2602e+06 2.1436e+06
3472.46 5.3881e+03 1.5243e-16 3.6103e+06 1.6880e+06
3909.64 5.7869e+03 9.8256e-17 2.5773e+06 1.1993e+06
4148.46 5.7249e+03 8.3201e-17 2.2207e+06 1.0836e+06
4670.75 5.6392e+03 7.9864e-17 2.1169e+06 1.0694e+06
4956.05 5.9050e+03 7.2668e-17 1.9928e+06 9.2456e+05
5258.79 6.3249e+03 6.5868e-17 1.8744e+06 7.8744e+05
5580.02 6.7226e+03 6.2357e-17 1.8112e+06 7.0973e+05
5920.87 7.0621e+03 5.8396e-17 1.7119e+06 6.4536e+05
6282.54 7.3344e+03 5.3761e-17 1.5903e+06 5.8659e+05
6666.30 7.4208e+03 5.0295e-17 1.4987e+06 5.4839e+05
7073.50 7.4428e+03 4.6482e-17 1.3956e+06 5.1092e+05
7505.58 7.5027e+03 4.0655e-17 1.2449e+06 4.5471e+05
7964.05 7.3464e+03 3.5527e-17 1.0995e+06 4.0863e+05
8450.53 6.9351e+03 3.2023e-17 9.9851e+05 3.8415e+05
8966.72 6.4727e+03 2.8080e-17 8.8005e+05 3.5682e+05
9514.44 6.0219e+03 2.3812e-17 7.4134e+05 3.2537e+05
10095.62 5.5516e+03 2.0250e-17 6.1552e+05 3.0060e+05
10712.30 5.1637e+03 1.6589e-17 4.9116e+05 2.6771e+05
11366.65 4.8831e+03 1.2695e-17 3.6814e+05 2.2021e+05
12061.10 4.7034e+03 9.0708e-18 2.6142e+05 1.6578e+05
