#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
6.9475e+04 1.0783e-05 9.9999e-01 1.1804e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0313e-05 9.9999e-01 1.2209e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0186e-05 9.9999e-01 1.2294e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 9.9991e-06 9.9999e-01 1.2457e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0524e-05 9.9999e-01 1.1793e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 8.9552e-06 9.9999e-01 1.3809e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.7041e-06 1.0000e+00 3.3386e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0089
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.4010e+02 2.7325e-43 4.4051e-33 2.7900e-24 1.3544e-16 6.3093e-10 5.7620e-05 3.0152e-01 6.7888e-01 1.9542e-02 4.5973e-07
8.8623e+02 2.3103e-31 4.5003e-23 3.4715e-16 2.0528e-10 1.1875e-05 1.3934e-02 9.5544e-01 3.0596e-02 1.2879e-05 4.5410e-12
9.0614e+02 2.3429e-31 4.5607e-23 3.5138e-16 2.0753e-10 1.1980e-05 1.4003e-02 9.5564e-01 3.0337e-02 1.2641e-05 4.4073e-12
9.4442e+02 2.3389e-31 4.5535e-23 3.5088e-16 2.0727e-10 1.1968e-05 1.3995e-02 9.5562e-01 3.0365e-02 1.2667e-05 4.4215e-12
9.9911e+02 2.3499e-31 4.5734e-23 3.5227e-16 2.0800e-10 1.2001e-05 1.4017e-02 9.5567e-01 3.0285e-02 1.2595e-05 4.3814e-12
1.0608e+03 2.3172e-31 4.5156e-23 3.4836e-16 2.0602e-10 1.1913e-05 1.3960e-02 9.5554e-01 3.0480e-02 1.2771e-05 4.4792e-12
1.1257e+03 2.2918e-31 4.4659e-23 3.4473e-16 2.0399e-10 1.1815e-05 1.3894e-02 9.5533e-01 3.0751e-02 1.3021e-05 4.6221e-12
1.1944e+03 2.1356e-31 4.1767e-23 3.2439e-16 1.9314e-10 1.1308e-05 1.3553e-02 9.5433e-01 3.2087e-02 1.4287e-05 5.3647e-12
1.2673e+03 1.6308e-31 3.2364e-23 2.5748e-16 1.5707e-10 9.5814e-06 1.2339e-02 9.5004e-01 3.7589e-02 2.0190e-05 9.3493e-12
1.3448e+03 5.0647e-32 1.0755e-23 9.5262e-17 6.4805e-11 4.7077e-06 8.2108e-03 9.2002e-01 7.1677e-02 8.3964e-05 9.2861e-11
1.4269e+03 4.6657e-33 1.1305e-24 1.2383e-17 1.0502e-11 1.0618e-06 3.3356e-03 7.7240e-01 2.2308e-01 1.1813e-03 7.0358e-09
1.5140e+03 2.7209e-34 7.6746e-26 1.0664e-18 1.1668e-12 1.6602e-07 9.6136e-04 4.7063e-01 5.1574e-01 1.2668e-02 4.1686e-07
1.6065e+03 1.8703e-35 6.0943e-27 1.0473e-19 1.4464e-13 2.7313e-08 2.5886e-04 2.3026e-01 7.1192e-01 5.7549e-02 7.1080e-06
1.7047e+03 1.4427e-36 5.2988e-28 1.0920e-20 1.8532e-14 4.4472e-09 6.4515e-05 9.6463e-02 7.3532e-01 1.6809e-01 6.5836e-05
1.8088e+03 7.3665e-38 3.0716e-29 7.6824e-22 1.6343e-15 5.0481e-10 1.1439e-05 2.9556e-02 5.7792e-01 3.9200e-01 5.1283e-04
1.9193e+03 2.1310e-39 1.0338e-30 3.2265e-23 8.9178e-17 3.6516e-11 1.3304e-06 6.1580e-03 3.1995e-01 6.7084e-01 3.0541e-03
2.0365e+03 3.8474e-41 2.2072e-32 8.7594e-25 3.2323e-18 1.7966e-12 1.0715e-07 9.1275e-04 1.2870e-01 8.5647e-01 1.3913e-02
2.1609e+03 5.3670e-43 3.7100e-34 1.9048e-26 9.6032e-20 7.4092e-14 7.2694e-09 1.1526e-04 4.3498e-02 9.0510e-01 5.1291e-02
2.2929e+03 7.0065e-45 5.5597e-36 3.7529e-28 2.6343e-21 2.8803e-15 4.6355e-10 1.3687e-05 1.3330e-02 8.3105e-01 1.5560e-01
2.4330e+03 0.0000e+00 8.0216e-38 7.0439e-30 6.8324e-23 1.0550e-16 2.7211e-11 1.4718e-06 3.5360e-03 6.2929e-01 3.6717e-01
2.5816e+03 0.0000e+00 1.5790e-39 1.7393e-31 2.2399e-24 4.7054e-18 1.8228e-12 1.6829e-07 8.8314e-04 3.9082e-01 6.0830e-01
2.7393e+03 0.0000e+00 6.6609e-41 8.7831e-33 1.4158e-25 3.8053e-19 2.0161e-13 2.8213e-08 2.6726e-04 2.3536e-01 7.6437e-01
2.9067e+03 0.0000e+00 7.2363e-42 1.0983e-33 2.0957e-26 6.7686e-20 4.4747e-14 8.3419e-09 1.1660e-04 1.6076e-01 8.3913e-01
3.0842e+03 0.0000e+00 2.2042e-42 3.7467e-34 8.0646e-27 2.9506e-20 2.2310e-14 4.8421e-09 8.0911e-05 1.3547e-01 8.6445e-01
3.2726e+03 0.0000e+00 2.0767e-42 3.8099e-34 8.7340e-27 3.3781e-20 2.6538e-14 5.7978e-09 9.2978e-05 1.4526e-01 8.5465e-01
3.4725e+03 0.0000e+00 5.0587e-42 9.6504e-34 2.2337e-26 8.5887e-20 6.4424e-14 1.2547e-08 1.6090e-04 1.8880e-01 8.1104e-01
3.6846e+03 0.0000e+00 2.9203e-41 5.6646e-33 1.2737e-25 4.6540e-19 3.0930e-13 4.8056e-08 4.0976e-04 2.8911e-01 7.1048e-01
3.9097e+03 0.0000e+00 2.6464e-40 5.2763e-32 1.1507e-24 3.9800e-18 2.2563e-12 2.6248e-07 1.2959e-03 4.6315e-01 5.3556e-01
4.1484e+03 0.0000e+00 2.0616e-39 4.0290e-31 8.2285e-24 2.6220e-17 1.2437e-11 1.0943e-06 3.2594e-03 6.2916e-01 3.6758e-01
4.4019e+03 0.0000e+00 6.6709e-39 1.2302e-30 2.3289e-23 6.8383e-17 2.8663e-11 2.1420e-06 4.9242e-03 7.0129e-01 2.9378e-01
4.6708e+03 0.0000e+00 4.0863e-39 7.8324e-31 1.5487e-23 4.7576e-17 2.1113e-11 1.6889e-06 4.2697e-03 6.7722e-01 3.1851e-01
4.9561e+03 0.0000e+00 9.9507e-40 2.1955e-31 5.0425e-24 1.8045e-17 9.5269e-12 9.2485e-07 2.9769e-03 6.1494e-01 3.8209e-01
5.2588e+03 0.0000e+00 2.8598e-40 7.2313e-32 1.9140e-24 7.9083e-18 4.8824e-12 5.6112e-07 2.2018e-03 5.6221e-01 4.3559e-01
5.5800e+03 0.0000e+00 1.5945e-40 4.3366e-32 1.2358e-24 5.4989e-18 3.6643e-12 4.5552e-07 1.9433e-03 5.4076e-01 4.5729e-01
5.9209e+03 0.0000e+00 1.6542e-40 4.6991e-32 1.3870e-24 6.3753e-18 4.3051e-12 5.3242e-07 2.1625e-03 5.6112e-01 4.3671e-01
6.2825e+03 0.0000e+00 2.5554e-40 7.4851e-32 2.2436e-24 1.0421e-17 6.8580e-12 7.9919e-07 2.8169e-03 6.1026e-01 3.8692e-01
6.6663e+03 0.0000e+00 5.2713e-40 1.5493e-31 4.5802e-24 2.0872e-17 1.2908e-11 1.3610e-06 3.9414e-03 6.7113e-01 3.2492e-01
7.0735e+03 0.0000e+00 1.5148e-39 4.4108e-31 1.2633e-23 5.5396e-17 3.1040e-11 2.8213e-06 6.1673e-03 7.4679e-01 2.4704e-01
7.5056e+03 0.0000e+00 6.3986e-39 1.8638e-30 5.1711e-23 2.1765e-16 1.0643e-10 7.8563e-06 1.1359e-02 8.3210e-01 1.5654e-01
7.9641e+03 0.0000e+00 3.9717e-38 1.1282e-29 2.9474e-22 1.1560e-15 4.6812e-10 2.6397e-05 2.2730e-02 8.9356e-01 8.3686e-02
8.4505e+03 0.0000e+00 3.8722e-37 1.0211e-28 2.3921e-21 8.3123e-15 2.6047e-09 1.0451e-04 4.8384e-02 9.1373e-01 3.7780e-02
8.9668e+03 2.8026e-45 8.8648e-36 2.0897e-27 4.1990e-20 1.2267e-13 2.6597e-08 6.6169e-04 1.2755e-01 8.6051e-01 1.1277e-02
9.5145e+03 1.9478e-43 7.0779e-34 1.3992e-25 2.2505e-18 5.0441e-12 6.2656e-07 7.6767e-03 4.0121e-01 5.8970e-01 1.4079e-03
1.0096e+04 5.1854e-41 1.6255e-31 2.4297e-23 2.8381e-16 4.1857e-10 2.2692e-05 9.8816e-02 7.7482e-01 1.2631e-01 2.5849e-05
1.0712e+04 3.3618e-38 8.4946e-29 8.5222e-21 6.5546e-14 4.9552e-08 7.6639e-04 6.9610e-01 3.0141e-01 1.7274e-03 8.3447e-09
1.1367e+04 7.2217e-35 1.2518e-25 6.8306e-18 2.8426e-11 6.4763e-06 1.3504e-02 9.8227e-01 4.2161e-03 1.1793e-07 1.4743e-15
1.2062e+04 2.8432e-30 2.8287e-21 7.1496e-14 1.1733e-07 3.7466e-03 3.8980e-01 6.0645e-01 2.4978e-06 2.2801e-14 3.5509e-26
1.2794e+04 2.9208e-26 1.5887e-17 1.9760e-10 9.2369e-05 2.5437e-01 7.3483e-01 1.0704e-02 1.0138e-11 5.6775e-24 1.6719e-40
1.3528e+04 1.9369e-23 6.0635e-15 4.0642e-08 4.4794e-03 9.3055e-01 6.4963e-02 7.0796e-06 1.0736e-18 2.4010e-35 0.0000e+00
1.4194e+04 7.6265e-21 1.3689e-12 4.5437e-06 8.6724e-02 9.1238e-01 8.9545e-04 3.5217e-10 2.4146e-27 0.0000e+00 0.0000e+00
1.4758e+04 2.7255e-18 2.8359e-10 3.8468e-04 7.9589e-01 2.0372e-01 9.8279e-07 3.4199e-16 8.5865e-39 0.0000e+00 0.0000e+00
1.5240e+04 4.5952e-16 2.2827e-08 8.1505e-03 9.8914e-01 2.7050e-03 2.1816e-11 1.7367e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.1320e-13 2.3768e-06 1.6666e-01 8.3333e-01 1.5613e-05 1.1964e-16 1.0963e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0638e-11 8.4177e-05 8.8078e-01 1.1914e-01 8.3638e-09 2.6840e-23 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 2.9917e-10 8.3477e-04 9.9705e-01 2.1140e-03 2.3118e-13 8.8531e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 8.3171e-09 8.3379e-03 9.9164e-01 2.2907e-05 2.0583e-18 3.6309e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 2.8366e-07 9.7810e-02 9.0219e-01 1.2781e-07 3.5672e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 4.0137e-06 5.5748e-01 4.4251e-01 4.0253e-10 3.3291e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.3532e-05 9.1537e-01 8.4621e-02 8.3979e-13 4.4698e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.9672e-05 9.7284e-01 2.7144e-02 1.9186e-14 1.2801e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 2.4419e-05 9.8810e-01 1.1871e-02 1.2795e-15 3.7148e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 2.7633e-05 9.9314e-01 6.8330e-03 2.0840e-16 7.2868e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 3.2425e-05 9.9649e-01 3.4785e-03 2.3383e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 4.6090e-05 9.9896e-01 9.9259e-04 4.5105e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 9.2369e-05 9.9980e-01 1.1042e-04 5.3136e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 2.1083e-04 9.9978e-01 1.0007e-05 3.8342e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 4.2955e-04 9.9957e-01 1.1276e-06 5.1529e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 7.9807e-04 9.9920e-01 1.4749e-07 1.0371e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.3917e-03 9.9861e-01 2.2917e-08 3.5181e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 2.2791e-03 9.9772e-01 4.4381e-09 2.3696e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 3.6962e-03 9.9630e-01 7.9015e-10 1.1822e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 4.9312e-03 9.9507e-01 2.2725e-10 2.3596e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.5303e-03 9.9347e-01 6.9408e-11 5.7665e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.8274e-03 9.9117e-01 2.0621e-11 1.3256e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.1301e-02 9.8870e-01 6.8531e-12 4.2039e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.4149e-02 9.8585e-01 2.1180e-12 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.5594e-02 9.8441e-01 7.2267e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.4009e-02 9.8599e-01 2.8434e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0541e-02 9.8946e-01 9.0249e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.4545e-03 9.9755e-01 3.2022e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 4.0822e-04 9.9959e-01 2.4709e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 2.5288e-04 9.9975e-01 1.8104e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.6959e-04 9.9983e-01 2.1587e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0363e-04 9.9990e-01 4.5217e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.9749e-04 9.9980e-01 5.3812e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.6973e-04 9.9963e-01 6.2440e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 2.4497e-04 9.9976e-01 9.4422e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 7.0762e-04 9.9929e-01 3.4609e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 8.3244e-05 9.9992e-01 4.2536e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 8.4682e-05 9.9992e-01 2.3505e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.2821e-03 9.9872e-01 1.3918e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 2.4918e-04 9.9975e-01 5.5354e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.2970e-04 9.9987e-01 1.6651e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.1493e-02 9.8851e-01 6.3300e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 6.7340e-03 9.9327e-01 1.7883e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 4.9382e-02 9.5062e-01 1.9494e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.7611e-02 9.8239e-01 3.3517e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 5.5124e-04 9.9945e-01 3.2085e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 3.0042e-06 1.0000e+00 1.8849e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 8.1716e-04 9.9918e-01 4.2899e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 3.0914e-05 9.9997e-01 1.0343e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 5.3945e-06 9.9999e-01 5.2756e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.1535e-05 9.9999e-01 4.9066e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0968e-06 1.0000e+00 6.6499e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.2884e-06 1.0000e+00 1.5789e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 5.6144e-07 1.0000e+00 1.4469e-09 2.0837e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.6016e-06 1.0000e+00 2.9067e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 5.6135e-07 1.0000e+00 4.7605e-10 4.3440e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 4.0306e-04 9.9960e-01 1.3060e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 9.1305e-04 9.9909e-01 1.4270e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 2.2276e-03 9.9777e-01 1.2717e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 2.8752e-03 9.9712e-01 6.0636e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 2.7311e-03 9.9727e-01 7.5231e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 2.3398e-03 9.9766e-01 9.0631e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0843e-03 9.9892e-01 1.9548e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0313
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.4010e+02 6.6281e-43 1.0734e-32 6.6163e-24 3.1255e-16 1.3356e-09 1.0132e-04 4.1540e-01 5.7511e-01 9.3805e-03 1.1623e-07
8.8623e+02 4.0584e-31 7.8968e-23 5.9134e-16 3.3936e-10 1.8046e-05 1.7721e-02 9.6279e-01 1.9463e-02 4.7896e-06 9.2198e-13
9.0614e+02 3.8823e-31 7.5794e-23 5.7017e-16 3.2872e-10 1.7603e-05 1.7479e-02 9.6258e-01 1.9921e-02 5.0356e-06 9.9870e-13
9.4442e+02 3.8838e-31 7.5820e-23 5.7035e-16 3.2881e-10 1.7607e-05 1.7481e-02 9.6258e-01 1.9917e-02 5.0335e-06 9.9802e-13
9.9911e+02 3.9154e-31 7.6397e-23 5.7424e-16 3.3079e-10 1.7690e-05 1.7527e-02 9.6262e-01 1.9827e-02 4.9843e-06 9.8248e-13
1.0608e+03 3.8278e-31 7.4827e-23 5.6381e-16 3.2558e-10 1.7474e-05 1.7409e-02 9.6252e-01 2.0051e-02 5.1064e-06 1.0211e-12
1.1257e+03 3.8184e-31 7.4599e-23 5.6194e-16 3.2440e-10 1.7417e-05 1.7374e-02 9.6247e-01 2.0138e-02 5.1553e-06 1.0370e-12
1.1944e+03 3.5300e-31 6.9258e-23 5.2534e-16 3.0539e-10 1.6598e-05 1.6912e-02 9.6194e-01 2.1120e-02 5.7156e-06 1.2234e-12
1.2673e+03 2.6987e-31 5.3739e-23 4.1753e-16 2.4863e-10 1.4090e-05 1.5427e-02 9.5975e-01 2.4802e-02 8.0983e-06 2.1382e-12
1.3448e+03 8.2087e-32 1.7543e-23 1.5218e-16 1.0127e-10 6.8848e-06 1.0291e-02 9.4099e-01 4.8679e-02 3.5316e-05 2.2736e-11
1.4269e+03 7.5214e-33 1.8432e-24 1.9871e-17 1.6526e-11 1.5838e-06 4.3229e-03 8.3103e-01 1.6409e-01 5.5603e-04 1.9996e-09
1.5140e+03 4.6271e-34 1.3241e-25 1.8169e-18 1.9506e-12 2.6581e-07 1.3548e-03 5.5959e-01 4.3203e-01 7.0246e-03 1.4499e-07
1.6065e+03 3.3702e-35 1.1158e-26 1.8970e-19 2.5695e-13 4.6746e-08 3.9350e-04 2.9855e-01 6.6461e-01 3.6442e-02 2.9024e-06
1.7047e+03 2.7295e-36 1.0191e-27 2.0798e-20 3.4575e-14 8.0226e-09 1.0410e-04 1.3384e-01 7.4776e-01 1.1827e-01 3.0555e-05
1.8088e+03 1.4987e-37 6.3450e-29 1.5704e-21 3.2629e-15 9.7533e-10 1.9873e-05 4.4408e-02 6.4651e-01 3.0879e-01 2.7197e-04
1.9193e+03 4.6484e-39 2.2858e-30 7.0536e-23 1.8989e-16 7.5241e-11 2.4806e-06 9.9952e-03 3.9401e-01 5.9413e-01 1.8664e-03
2.0365e+03 8.6630e-41 5.0333e-32 1.9751e-24 7.0868e-18 3.8102e-12 2.0698e-07 1.5441e-03 1.6816e-01 8.2087e-01 9.4174e-03
2.1609e+03 1.1757e-42 8.2390e-34 4.1948e-26 2.0598e-19 1.5398e-13 1.3893e-08 1.9458e-04 5.7921e-02 9.0469e-01 3.7194e-02
2.2929e+03 1.4013e-44 1.1844e-35 7.9682e-28 5.4709e-21 5.8157e-15 8.7015e-10 2.2918e-05 1.7987e-02 8.6171e-01 1.2028e-01
2.4330e+03 0.0000e+00 1.6838e-37 1.4800e-29 1.4095e-22 2.1213e-16 5.1351e-11 2.4976e-06 4.9280e-03 6.8820e-01 3.0687e-01
2.5816e+03 0.0000e+00 3.3508e-39 3.6976e-31 4.6793e-24 9.5758e-18 3.5008e-12 2.9197e-07 1.2769e-03 4.5100e-01 5.4773e-01
2.7393e+03 0.0000e+00 1.4226e-40 1.8783e-32 2.9743e-25 7.7774e-19 3.8998e-13 4.9404e-08 3.9377e-04 2.7993e-01 7.1968e-01
