#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
5258.79 8.8978e-05 3.9807e-01 5.8202e-01 1.9828e-02
5580.02 2.8062e-05 2.0047e-01 7.6293e-01 3.6564e-02
5920.87 8.8272e-06 9.9259e-02 8.4686e-01 5.3877e-02
6282.54 4.7110e-06 7.0987e-02 8.6147e-01 6.7538e-02
6666.30 3.6768e-06 6.2690e-02 8.6933e-01 6.7974e-02
7073.50 3.8080e-06 7.1064e-02 8.5524e-01 7.3698e-02
7505.58 3.3273e-06 6.7557e-02 8.5747e-01 7.4968e-02
7964.05 4.1804e-06 8.0901e-02 8.5091e-01 6.8190e-02
8450.53 9.7085e-06 1.4566e-01 8.0018e-01 5.4151e-02
8966.72 2.5925e-05 2.6922e-01 6.9354e-01 3.7211e-02
9514.44 5.2468e-05 4.2718e-01 5.5142e-01 2.1347e-02
10095.62 1.0089e-04 5.7127e-01 4.1666e-01 1.1970e-02
10712.30 1.5644e-04 6.6535e-01 3.2695e-01 7.5395e-03
11366.65 1.8684e-04 7.4839e-01 2.4682e-01 4.6034e-03
12061.10 1.9995e-04 7.8686e-01 2.0977e-01 3.1677e-03
12793.43 2.4428e-04 7.9067e-01 2.0562e-01 3.4641e-03
13528.61 2.2664e-04 8.1483e-01 1.8245e-01 2.4882e-03
14194.74 1.7127e-04 7.5324e-01 2.4310e-01 3.4899e-03
14757.77 1.4559e-04 7.6122e-01 2.3536e-01 3.2716e-03
15240.48 1.5560e-04 6.3284e-01 3.6336e-01 3.6480e-03
15646.99 1.5993e-04 5.6334e-01 4.3351e-01 2.9904e-03
15960.30 4.7418e-04 7.0200e-01 2.9610e-01 1.4214e-03
16187.41 3.2558e-04 6.9452e-01 3.0397e-01 1.1845e-03
16354.17 2.8986e-04 6.7808e-01 3.2037e-01 1.2566e-03
16484.18 2.0476e-04 6.2016e-01 3.7803e-01 1.6056e-03
16593.12 1.5453e-04 3.6884e-01 6.2810e-01 2.9042e-03
16691.99 2.5540e-04 4.1367e-01 5.8308e-01 2.9901e-03
16788.59 1.2837e-04 7.5809e-01 2.4022e-01 1.5579e-03
16888.37 1.4218e-04 3.7934e-01 6.1642e-01 4.1028e-03
16998.79 5.2951e-05 2.6848e-01 7.2674e-01 4.7298e-03
17146.37 1.2032e-04 3.3291e-01 6.6227e-01 4.7057e-03
17415.23 4.2466e-05 2.5717e-01 7.3612e-01 6.6655e-03
17888.12 3.0373e-05 2.1247e-01 7.7949e-01 8.0035e-03
18532.37 1.9101e-05 1.4318e-01 8.4743e-01 9.3685e-03
19260.76 1.1352e-05 1.0891e-01 8.7889e-01 1.2189e-02
20034.10 7.4754e-06 9.3816e-02 8.8972e-01 1.6460e-02
20838.00 3.0364e-06 5.6816e-02 9.2368e-01 1.9503e-02
21647.97 4.2612e-06 5.7302e-02 9.1965e-01 2.3047e-02
22447.94 3.7973e-06 4.8210e-02 9.2862e-01 2.3165e-02
23245.88 1.5896e-06 2.8824e-02 9.3271e-01 3.8469e-02
24052.47 7.8397e-06 1.2231e-01 8.3869e-01 3.8999e-02
24867.72 3.7873e-06 7.7246e-02 8.7172e-01 5.1031e-02
25698.86 2.2364e-06 4.0669e-02 7.8792e-01 1.7141e-01
26587.16 1.6986e-06 4.2168e-02 8.8172e-01 7.6115e-02
27637.54 1.5070e-06 4.9286e-02 8.6830e-01 8.2417e-02
28986.97 1.0090e-05 1.8779e-01 7.1914e-01 9.3069e-02
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 3.3777e-03 9.4553e-01 5.0883e-02 2.1354e-04
1919.29 6.4581e-03 9.4958e-01 4.3810e-02 1.4719e-04
2581.60 1.2007e-03 9.4010e-01 5.8441e-02 2.6128e-04
3084.17 6.8354e-04 8.9817e-01 1.0040e-01 7.4433e-04
3472.46 5.2866e-04 8.1207e-01 1.8526e-01 2.1429e-03
3909.64 3.6121e-04 6.8254e-01 3.1186e-01 5.2409e-03
4148.46 3.0519e-04 7.0560e-01 2.8901e-01 5.0842e-03
4670.75 3.2071e-04 7.1137e-01 2.8358e-01 4.7215e-03
4956.05 2.3545e-04 6.0451e-01 3.8682e-01 8.4342e-03
5258.79 9.1258e-05 3.9938e-01 5.8225e-01 1.8276e-02
5580.02 2.8464e-05 2.0764e-01 7.5650e-01 3.5834e-02
5920.87 8.6209e-06 9.9448e-02 8.4948e-01 5.1063e-02
6282.54 4.8337e-06 7.3777e-02 8.6125e-01 6.4966e-02
6666.30 3.5105e-06 6.0957e-02 8.6746e-01 7.1576e-02
7073.50 3.8608e-06 6.9323e-02 8.5882e-01 7.1849e-02
7505.58 3.3960e-06 6.4770e-02 8.6413e-01 7.1099e-02
7964.05 4.5651e-06 8.4299e-02 8.4496e-01 7.0737e-02
8450.53 1.0022e-05 1.4725e-01 7.9802e-01 5.4720e-02
8966.72 2.5878e-05 2.6845e-01 6.9531e-01 3.6215e-02
9514.44 5.1883e-05 4.0894e-01 5.6916e-01 2.1849e-02
10095.62 9.8385e-05 5.6906e-01 4.1867e-01 1.2171e-02
10712.30 1.6952e-04 6.7807e-01 3.1434e-01 7.4213e-03
11366.65 1.8773e-04 7.4997e-01 2.4535e-01 4.4935e-03
12061.10 2.1926e-04 7.8309e-01 2.1324e-01 3.4586e-03
12793.43 2.1401e-04 8.0859e-01 1.8839e-01 2.8109e-03
13528.61 2.5565e-04 8.1448e-01 1.8271e-01 2.5565e-03
14194.74 2.1516e-04 8.0239e-01 1.9462e-01 2.7704e-03
14757.77 1.5761e-04 7.1434e-01 2.8170e-01 3.7994e-03
15240.48 1.6292e-04 7.2006e-01 2.7677e-01 3.0118e-03
15646.99 2.0590e-04 6.0144e-01 3.9555e-01 2.8020e-03
15960.30 3.4480e-04 7.2783e-01 2.7056e-01 1.2663e-03
16187.41 3.0552e-04 7.1190e-01 2.8663e-01 1.1626e-03
16354.17 4.9114e-04 6.6941e-01 3.2876e-01 1.3398e-03
16484.18 2.8549e-04 5.8106e-01 4.1694e-01 1.7114e-03
16593.12 2.0977e-04 4.6873e-01 5.2861e-01 2.4457e-03
16691.99 1.4591e-04 3.9490e-01 6.0178e-01 3.1691e-03
16788.59 1.0900e-04 6.4478e-01 3.5248e-01 2.6293e-03
16888.37 1.3191e-04 3.3745e-01 6.5823e-01 4.1942e-03
16998.79 1.2567e-04 3.3999e-01 6.5569e-01 4.1929e-03
17146.37 8.1647e-05 2.7545e-01 7.1930e-01 5.1632e-03
17415.23 5.4490e-05 2.4642e-01 7.4767e-01 5.8521e-03
17888.12 3.2241e-05 2.1081e-01 7.8150e-01 7.6619e-03
18532.37 2.2013e-05 1.5946e-01 8.3093e-01 9.5956e-03
19260.76 1.7876e-05 1.6213e-01 8.2660e-01 1.1252e-02
20034.10 1.4874e-05 1.5457e-01 8.3105e-01 1.4367e-02
20838.00 5.5152e-06 6.5853e-02 9.1298e-01 2.1164e-02
21647.97 2.9834e-06 4.7956e-02 9.2867e-01 2.3372e-02
22447.94 1.9820e-06 3.0937e-02 9.4079e-01 2.8273e-02
23245.88 3.5767e-06 6.3601e-02 8.9936e-01 3.7036e-02
24052.47 6.6616e-06 9.4755e-02 8.5417e-01 5.1067e-02
24867.72 1.0276e-05 1.6731e-01 7.8925e-01 4.3431e-02
25698.86 3.0911e-06 6.5128e-02 8.7541e-01 5.9459e-02
26587.16 3.4406e-06 7.6789e-02 8.5187e-01 7.1334e-02
27637.54 2.2332e-06 4.3110e-02 8.7110e-01 8.5783e-02
28986.97 2.0842e-06 5.0262e-02 8.4344e-01 1.0629e-01
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 6.8029e-03 9.4611e-01 4.6914e-02 1.6966e-04
1919.29 5.3616e-03 9.5289e-01 4.1612e-02 1.3363e-04
2581.60 8.2070e-04 9.2226e-01 7.6408e-02 5.0643e-04
3084.17 7.1400e-04 8.9869e-01 9.9852e-02 7.4603e-04
3472.46 5.1725e-04 8.0894e-01 1.8824e-01 2.3008e-03
3909.64 3.9829e-04 7.0293e-01 2.9186e-01 4.8108e-03
4148.46 3.1531e-04 6.9448e-01 3.0003e-01 5.1728e-03
4670.75 3.2383e-04 7.2305e-01 2.7220e-01 4.4357e-03
4956.05 2.0351e-04 6.1309e-01 3.7847e-01 8.2400e-03
5258.79 9.2112e-05 4.1067e-01 5.7162e-01 1.7622e-02
5580.02 2.8623e-05 2.0412e-01 7.6232e-01 3.3530e-02
5920.87 8.8946e-06 1.0297e-01 8.4710e-01 4.9921e-02
6282.54 4.9641e-06 7.1563e-02 8.6782e-01 6.0611e-02
6666.30 3.8202e-06 6.4824e-02 8.6245e-01 7.2722e-02
7073.50 3.9001e-06 7.0692e-02 8.5978e-01 6.9521e-02
7505.58 3.3557e-06 6.6699e-02 8.6228e-01 7.1021e-02
7964.05 4.4544e-06 8.5985e-02 8.4626e-01 6.7752e-02
8450.53 1.0226e-05 1.4923e-01 7.9787e-01 5.2884e-02
8966.72 2.4220e-05 2.6609e-01 7.0046e-01 3.3432e-02
9514.44 5.5061e-05 4.2757e-01 5.5128e-01 2.1096e-02
10095.62 1.0390e-04 5.5663e-01 4.3119e-01 1.2077e-02
10712.30 1.6177e-04 6.7457e-01 3.1820e-01 7.0687e-03
11366.65 2.0704e-04 7.5877e-01 2.3703e-01 3.9925e-03
12061.10 2.1087e-04 7.8183e-01 2.1453e-01 3.4290e-03
12793.43 2.3120e-04 8.2661e-01 1.7083e-01 2.3204e-03
13528.61 2.0845e-04 8.1110e-01 1.8612e-01 2.5731e-03
14194.74 2.0665e-04 7.7254e-01 2.2433e-01 2.9317e-03
14757.77 1.8538e-04 7.8685e-01 2.1025e-01 2.7138e-03
15240.48 1.8834e-04 7.6761e-01 2.2975e-01 2.4472e-03
15646.99 2.8064e-04 6.3193e-01 3.6527e-01 2.5187e-03
15960.30 3.3674e-04 7.4101e-01 2.5746e-01 1.1885e-03
16187.41 3.8059e-04 6.8808e-01 3.1036e-01 1.1838e-03
16354.17 2.7141e-04 7.3363e-01 2.6504e-01 1.0602e-03
16484.18 1.9838e-04 5.0126e-01 4.9675e-01 1.7872e-03
16593.12 1.5844e-04 5.2204e-01 4.7557e-01 2.2282e-03
16691.99 1.4028e-04 4.2193e-01 5.7481e-01 3.1197e-03
16788.59 1.6253e-04 6.8437e-01 3.1368e-01 1.7847e-03
16888.37 1.5279e-04 4.2701e-01 5.6875e-01 4.0889e-03
16998.79 9.5275e-05 4.5212e-01 5.4401e-01 3.7825e-03
17146.37 5.3141e-05 2.9182e-01 7.0332e-01 4.8070e-03
17415.23 5.5355e-05 2.6506e-01 7.2901e-01 5.8772e-03
17888.12 4.2415e-05 2.1393e-01 7.7864e-01 7.3803e-03
18532.37 3.2969e-05 2.2959e-01 7.6191e-01 8.4688e-03
19260.76 1.9374e-05 1.4779e-01 8.3927e-01 1.2918e-02
20034.10 1.1563e-05 1.2666e-01 8.5864e-01 1.4692e-02
20838.00 7.0341e-06 7.6521e-02 9.0578e-01 1.7689e-02
21647.97 9.7800e-06 1.1523e-01 8.6452e-01 2.0240e-02
22447.94 1.5755e-05 2.0030e-01 7.6995e-01 2.9730e-02
23245.88 1.2866e-05 1.8545e-01 7.8439e-01 3.0141e-02
24052.47 3.7180e-06 7.3728e-02 8.8565e-01 4.0617e-02
24867.72 3.6462e-06 5.8701e-02 8.9066e-01 5.0639e-02
25698.86 1.5189e-05 2.8848e-01 6.6470e-01 4.6811e-02
26587.16 3.9822e-06 9.8720e-02 8.1074e-01 9.0536e-02
27637.54 6.5841e-06 9.7294e-02 6.8106e-01 2.2164e-01
28986.97 2.6004e-06 4.8813e-02 8.0444e-01 1.4674e-01
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 6.8348e-03 9.4846e-01 4.4556e-02 1.5345e-04
1919.29 4.9805e-03 9.5377e-01 4.1124e-02 1.2741e-04
2581.60 6.8552e-03 9.2988e-01 6.2946e-02 3.2198e-04
3084.17 7.6126e-04 9.0062e-01 9.7899e-02 7.1698e-04
3472.46 5.6154e-04 8.1561e-01 1.8170e-01 2.1260e-03
3909.64 3.4356e-04 6.8924e-01 3.0544e-01 4.9740e-03
4148.46 3.2562e-04 7.1107e-01 2.8385e-01 4.7516e-03
4670.75 3.5217e-04 7.1910e-01 2.7610e-01 4.4561e-03
4956.05 2.6108e-04 6.2375e-01 3.6814e-01 7.8482e-03
5258.79 9.1557e-05 4.1931e-01 5.6304e-01 1.7559e-02
5580.02 3.1005e-05 2.1828e-01 7.4768e-01 3.4004e-02
5920.87 9.6496e-06 1.0538e-01 8.4306e-01 5.1553e-02
6282.54 5.2471e-06 7.2719e-02 8.6033e-01 6.6947e-02
6666.30 3.6723e-06 6.3916e-02 8.6589e-01 7.0195e-02
7073.50 3.7290e-06 6.7233e-02 8.6119e-01 7.1572e-02
7505.58 3.7719e-06 7.2620e-02 8.5092e-01 7.6451e-02
7964.05 4.7748e-06 8.6342e-02 8.4441e-01 6.9239e-02
8450.53 1.0128e-05 1.4540e-01 8.0224e-01 5.2353e-02
8966.72 2.4903e-05 2.6538e-01 6.9906e-01 3.5540e-02
9514.44 5.6665e-05 4.2946e-01 5.4952e-01 2.0964e-02
10095.62 9.9994e-05 5.5781e-01 4.2985e-01 1.2233e-02
10712.30 1.6226e-04 6.6098e-01 3.3170e-01 7.1586e-03
11366.65 1.8285e-04 7.5172e-01 2.4379e-01 4.3113e-03
12061.10 2.3219e-04 7.7149e-01 2.2478e-01 3.4969e-03
12793.43 2.3798e-04 8.0528e-01 1.9173e-01 2.7534e-03
13528.61 2.4335e-04 8.2268e-01 1.7477e-01 2.3055e-03
14194.74 1.7434e-04 7.9893e-01 1.9842e-01 2.4737e-03
14757.77 1.6973e-04 7.4360e-01 2.5311e-01 3.1163e-03
15240.48 1.9612e-04 7.4511e-01 2.5196e-01 2.7335e-03
15646.99 2.1397e-04 7.0438e-01 2.9344e-01 1.9689e-03
15960.30 4.0889e-04 7.9578e-01 2.0290e-01 9.1501e-04
16187.41 4.1340e-04 7.5330e-01 2.4539e-01 9.0279e-04
16354.17 2.5131e-04 6.6467e-01 3.3383e-01 1.2472e-03
16484.18 2.5334e-04 4.8176e-01 5.1610e-01 1.8885e-03
16593.12 1.6708e-04 5.6282e-01 4.3496e-01 2.0500e-03
16691.99 2.6910e-04 7.2063e-01 2.7759e-01 1.5069e-03
16788.59 3.0749e-04 4.1541e-01 5.8108e-01 3.2012e-03
16888.37 1.4314e-04 3.5610e-01 6.4049e-01 3.2640e-03
16998.79 1.5815e-04 5.0394e-01 4.9277e-01 3.1315e-03
17146.37 7.2768e-05 2.8838e-01 7.0683e-01 4.7159e-03
17415.23 8.4652e-05 3.4963e-01 6.4507e-01 5.2159e-03
17888.12 3.3630e-05 2.1514e-01 7.7722e-01 7.6069e-03
18532.37 1.9368e-05 1.6140e-01 8.2944e-01 9.1399e-03
19260.76 1.2782e-05 1.2508e-01 8.6444e-01 1.0472e-02
20034.10 1.6543e-05 1.2350e-01 8.6281e-01 1.3673e-02
20838.00 1.2051e-05 1.0233e-01 8.7868e-01 1.8986e-02
21647.97 7.5955e-06 7.7900e-02 9.0425e-01 1.7839e-02
22447.94 6.5397e-06 9.0457e-02 8.8351e-01 2.6022e-02
23245.88 4.9183e-06 8.5480e-02 8.7680e-01 3.7712e-02
24052.47 6.5762e-06 1.1518e-01 8.4474e-01 4.0080e-02
24867.72 1.8013e-05 3.0398e-01 6.5604e-01 3.9963e-02
25698.86 3.8722e-06 6.2371e-02 8.7975e-01 5.7878e-02
26587.16 9.3080e-06 1.8964e-01 6.9029e-01 1.2006e-01
27637.54 1.4835e-06 3.6166e-02 8.7822e-01 8.5612e-02
28986.97 1.9980e-06 4.2873e-02 7.7303e-01 1.8410e-01
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 5.9471e-03 9.5182e-01 4.2095e-02 1.3904e-04
1919.29 3.8372e-03 9.4864e-01 4.7342e-02 1.7901e-04
2581.60 2.4912e-03 9.3722e-01 6.0004e-02 2.8098e-04
3084.17 6.9919e-04 9.0129e-01 9.7311e-02 7.0236e-04
3472.46 5.2973e-04 8.1449e-01 1.8288e-01 2.0944e-03
3909.64 3.7698e-04 7.0295e-01 2.9178e-01 4.8929e-03
4148.46 3.3591e-04 7.0831e-01 2.8644e-01 4.9179e-03
4670.75 3.2456e-04 7.1233e-01 2.8283e-01 4.5221e-03
4956.05 2.3961e-04 6.2692e-01 3.6448e-01 8.3698e-03
5258.79 9.4148e-05 4.1504e-01 5.6635e-01 1.8520e-02
5580.02 3.3425e-05 2.3371e-01 7.3136e-01 3.4894e-02
5920.87 1.0044e-05 1.0461e-01 8.4628e-01 4.9101e-02
6282.54 5.1970e-06 7.3084e-02 8.6065e-01 6.6263e-02
6666.30 3.8757e-06 6.4707e-02 8.6605e-01 6.9244e-02
7073.50 4.0740e-06 6.9792e-02 8.5741e-01 7.2791e-02
7505.58 3.9730e-06 7.5293e-02 8.5021e-01 7.4493e-02
7964.05 4.8324e-06 8.8715e-02 8.4022e-01 7.1061e-02
8450.53 1.1453e-05 1.5511e-01 7.9155e-01 5.3334e-02
8966.72 2.7409e-05 2.6663e-01 6.9899e-01 3.4352e-02
9514.44 5.5865e-05 4.3011e-01 5.4780e-01 2.2037e-02
10095.62 1.0792e-04 5.6245e-01 4.2517e-01 1.2273e-02
10712.30 1.5810e-04 6.6081e-01 3.3151e-01 7.5206e-03
11366.65 1.8584e-04 7.4746e-01 2.4782e-01 4.5360e-03
12061.10 2.4596e-04 7.9830e-01 1.9828e-01 3.1748e-03
12793.43 2.6822e-04 8.0594e-01 1.9124e-01 2.5552e-03
13528.61 2.8430e-04 8.1123e-01 1.8613e-01 2.3526e-03
14194.74 2.1462e-04 7.8130e-01 2.1571e-01 2.7719e-03
14757.77 1.8681e-04 7.4046e-01 2.5604e-01 3.3068e-03
15240.48 2.0337e-04 6.5695e-01 3.3930e-01 3.5390e-03
15646.99 2.4383e-04 7.4833e-01 2.4974e-01 1.6849e-03
15960.30 3.8223e-04 7.2153e-01 2.7692e-01 1.1638e-03
16187.41 3.8986e-04 6.6888e-01 3.2957e-01 1.1617e-03
16354.17 3.4151e-04 7.4345e-01 2.5529e-01 9.2363e-04
16484.18 2.9851e-04 7.0639e-01 2.9217e-01 1.1440e-03
16593.12 2.9174e-04 6.6712e-01 3.3104e-01 1.5542e-03
16691.99 1.4147e-04 6.0907e-01 3.8885e-01 1.9346e-03
16788.59 1.6932e-04 5.8462e-01 4.1292e-01 2.2894e-03
16888.37 8.8127e-05 3.2087e-01 6.7512e-01 3.9176e-03
16998.79 9.8997e-05 4.4159e-01 5.5485e-01 3.4624e-03
17146.37 1.0055e-04 4.7185e-01 5.2499e-01 3.0591e-03
17415.23 5.5511e-05 3.2409e-01 6.7133e-01 4.5225e-03
17888.12 4.8029e-05 2.9430e-01 6.9869e-01 6.9629e-03
18532.37 3.4996e-05 2.0608e-01 7.8605e-01 7.8420e-03
19260.76 1.4543e-05 1.0503e-01 8.8433e-01 1.0631e-02
20034.10 1.3593e-05 1.0921e-01 8.7767e-01 1.3100e-02
20838.00 8.1023e-06 5.7834e-02 9.2511e-01 1.7050e-02
21647.97 5.3061e-06 5.6703e-02 9.1759e-01 2.5707e-02
22447.94 4.8517e-06 5.3602e-02 9.1950e-01 2.6891e-02
23245.88 5.0677e-06 8.9513e-02 8.7611e-01 3.4375e-02
24052.47 5.3161e-06 9.6748e-02 8.3451e-01 6.8733e-02
24867.72 6.6485e-06 1.1915e-01 8.1740e-01 6.3437e-02
25698.86 2.1482e-05 4.3855e-01 4.9733e-01 6.4097e-02
26587.16 6.8996e-06 1.0464e-01 8.3086e-01 6.4497e-02
27637.54 2.5643e-05 4.4141e-01 5.0630e-01 5.2263e-02
28986.97 1.8653e-05 3.3963e-01 5.5160e-01 1.0875e-01
#TIME: 309.99
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 6.8543e-03 9.4622e-01 4.6755e-02 1.6710e-04
1919.29 1.1453e-02 9.4755e-01 4.0870e-02 1.2928e-04
2581.60 1.8027e-03 9.3917e-01 5.8766e-02 2.6522e-04
3084.17 7.5669e-04 9.0496e-01 9.3617e-02 6.6967e-04
3472.46 5.7266e-04 8.1854e-01 1.7890e-01 1.9864e-03
3909.64 3.1430e-04 7.1115e-01 2.8382e-01 4.7119e-03
4148.46 3.3570e-04 7.0507e-01 2.8958e-01 5.0079e-03
4670.75 3.4588e-04 7.1899e-01 2.7627e-01 4.3893e-03
4956.05 2.1853e-04 6.1379e-01 3.7799e-01 7.9992e-03
5258.79 9.8910e-05 4.1953e-01 5.6289e-01 1.7473e-02
5580.02 3.1420e-05 2.1519e-01 7.5233e-01 3.2451e-02
5920.87 1.1940e-05 1.2562e-01 8.2409e-01 5.0278e-02
6282.54 5.2840e-06 7.5844e-02 8.6005e-01 6.4099e-02
6666.30 4.1934e-06 7.0683e-02 8.5880e-01 7.0512e-02
7073.50 4.0827e-06 7.0010e-02 8.5931e-01 7.0677e-02
7505.58 3.6965e-06 7.1399e-02 8.5585e-01 7.2743e-02
7964.05 4.3998e-06 8.3710e-02 8.4526e-01 7.1026e-02
8450.53 1.1254e-05 1.5300e-01 7.9660e-01 5.0383e-02
8966.72 2.5927e-05 2.7151e-01 6.9453e-01 3.3931e-02
9514.44 5.3495e-05 4.2007e-01 5.5744e-01 2.2434e-02
10095.62 1.0255e-04 5.6841e-01 4.1937e-01 1.2114e-02
10712.30 1.6346e-04 6.8766e-01 3.0569e-01 6.4879e-03
11366.65 2.3011e-04 7.4319e-01 2.5227e-01 4.3086e-03
12061.10 2.3863e-04 8.0292e-01 1.9393e-01 2.9104e-03
12793.43 2.7273e-04 8.1847e-01 1.7892e-01 2.3367e-03
13528.61 2.9109e-04 8.1045e-01 1.8687e-01 2.3928e-03
14194.74 2.3752e-04 8.0921e-01 1.8833e-01 2.2183e-03
14757.77 1.9713e-04 7.9762e-01 1.9964e-01 2.5369e-03
15240.48 1.7702e-04 7.5638e-01 2.4114e-01 2.3049e-03
15646.99 2.3311e-04 7.6242e-01 2.3574e-01 1.6124e-03
15960.30 3.5705e-04 6.7003e-01 3.2827e-01 1.3481e-03
16187.41 2.7922e-04 5.8927e-01 4.0913e-01 1.3206e-03
16354.17 3.7853e-04 6.7459e-01 3.2392e-01 1.1163e-03
16484.18 3.2739e-04 6.1294e-01 3.8532e-01 1.4106e-03
16593.12 2.6973e-04 6.0112e-01 3.9705e-01 1.5623e-03
16691.99 1.9150e-04 5.4388e-01 4.5369e-01 2.2398e-03
16788.59 5.1879e-05 3.2940e-01 6.6710e-01 3.4486e-03
16888.37 1.3282e-04 5.1770e-01 4.7936e-01 2.8049e-03
16998.79 6.8016e-05 3.0439e-01 6.9141e-01 4.1269e-03
17146.37 6.9218e-05 2.7389e-01 7.2150e-01 4.5347e-03
17415.23 7.8338e-05 3.8011e-01 6.1474e-01 5.0714e-03
17888.12 2.6253e-05 1.7846e-01 8.1389e-01 7.6207e-03
18532.37 1.5039e-05 1.1182e-01 8.7876e-01 9.3992e-03
19260.76 1.3889e-05 1.1635e-01 8.7316e-01 1.0473e-02
20034.10 7.0324e-06 7.2461e-02 9.1391e-01 1.3618e-02
20838.00 8.8411e-06 9.2025e-02 8.9254e-01 1.5425e-02
21647.97 7.7479e-06 8.3089e-02 8.9759e-01 1.9317e-02
22447.94 5.4423e-06 6.4723e-02 9.0721e-01 2.8066e-02
23245.88 4.8582e-06 8.7201e-02 8.8125e-01 3.1542e-02
24052.47 5.5856e-06 9.6450e-02 8.6357e-01 3.9975e-02
24867.72 3.8527e-06 7.2015e-02 8.6830e-01 5.9685e-02
25698.86 4.4918e-06 7.8903e-02 8.6426e-01 5.6835e-02
26587.16 1.3025e-05 1.4587e-01 7.9864e-01 5.5473e-02
27637.54 7.4237e-06 1.3814e-01 7.8703e-01 7.4830e-02
28986.97 5.0613e-05 3.9968e-01 5.3421e-01 6.6065e-02
#TIME: 314.44
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 8.6636e-03 9.4964e-01 4.1557e-02 1.3475e-04
1919.29 9.4119e-03 9.5096e-01 3.9509e-02 1.2029e-04
2581.60 1.0165e-03 9.2431e-01 7.4208e-02 4.6430e-04
3084.17 7.4025e-04 9.0637e-01 9.2241e-02 6.4843e-04
3472.46 6.1506e-04 8.2286e-01 1.7458e-01 1.9458e-03
3909.64 3.6741e-04 7.0206e-01 2.9250e-01 5.0681e-03
4148.46 3.6805e-04 7.0991e-01 2.8473e-01 4.9918e-03
4670.75 3.6201e-04 7.2891e-01 2.6673e-01 4.0048e-03
4956.05 2.1299e-04 6.3166e-01 3.6076e-01 7.3621e-03
5258.79 1.0672e-04 4.3481e-01 5.4863e-01 1.6453e-02
5580.02 3.5995e-05 2.3029e-01 7.3800e-01 3.1666e-02
5920.87 1.3235e-05 1.2908e-01 8.2308e-01 4.7832e-02
6282.54 5.8872e-06 7.8440e-02 8.5584e-01 6.5710e-02
6666.30 4.1535e-06 6.7517e-02 8.6264e-01 6.9840e-02
7073.50 4.5782e-06 7.8179e-02 8.5128e-01 7.0535e-02
7505.58 3.8170e-06 7.3561e-02 8.5466e-01 7.1771e-02
7964.05 4.8486e-06 8.9271e-02 8.4279e-01 6.7935e-02
8450.53 1.1133e-05 1.5646e-01 7.9144e-01 5.2093e-02
8966.72 2.4760e-05 2.7317e-01 6.9064e-01 3.6170e-02
9514.44 5.3742e-05 4.3619e-01 5.4245e-01 2.1307e-02
10095.62 9.8795e-05 5.7154e-01 4.1623e-01 1.2128e-02
10712.30 1.7159e-04 6.8742e-01 3.0591e-01 6.4953e-03
11366.65 2.2627e-04 7.4665e-01 2.4866e-01 4.4657e-03
12061.10 2.2682e-04 7.8981e-01 2.0700e-01 2.9603e-03
12793.43 2.6955e-04 8.3167e-01 1.6594e-01 2.1234e-03
13528.61 2.7039e-04 8.2875e-01 1.6890e-01 2.0756e-03
14194.74 2.0255e-04 7.9487e-01 2.0240e-01 2.5255e-03
14757.77 1.8674e-04 7.7159e-01 2.2551e-01 2.7104e-03
15240.48 2.2569e-04 6.5360e-01 3.4072e-01 5.4574e-03
15646.99 2.0738e-04 6.7043e-01 3.2705e-01 2.3165e-03
15960.30 4.3763e-04 7.3306e-01 2.6538e-01 1.1186e-03
16187.41 3.0096e-04 7.4474e-01 2.5411e-01 8.5752e-04
16354.17 3.4481e-04 7.6154e-01 2.3730e-01 8.1466e-04
16484.18 3.6935e-04 6.6085e-01 3.3757e-01 1.2141e-03
16593.12 2.5687e-04 5.6859e-01 4.2930e-01 1.8477e-03
16691.99 3.4880e-04 6.5458e-01 3.4336e-01 1.7178e-03
16788.59 1.6410e-04 5.4228e-01 4.5515e-01 2.4075e-03
16888.37 1.5579e-04 5.5413e-01 4.4313e-01 2.5792e-03
16998.79 7.0672e-05 3.6429e-01 6.3198e-01 3.6640e-03
17146.37 6.0062e-05 3.1803e-01 6.7713e-01 4.7769e-03
17415.23 4.0607e-05 2.2074e-01 7.7366e-01 5.5555e-03
17888.12 3.0115e-05 1.7974e-01 8.1276e-01 7.4675e-03
18532.37 2.3439e-05 1.2839e-01 8.6309e-01 8.4965e-03
