#NTIMES:    65
#NSTAGES:     2
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           na0           na1
    4.340899E+03   4.6316E-007   1.0000E+000
    4.603200E+03   4.8859E-007   1.0000E+000
    4.881351E+03   5.1266E-007   1.0000E+000
    5.176309E+03   5.3187E-007   1.0000E+000
    5.489091E+03   5.4752E-007   1.0000E+000
    5.820772E+03   5.7988E-007   1.0000E+000
    6.172495E+03   6.2644E-007   1.0000E+000
    6.545471E+03   6.9425E-007   1.0000E+000
    6.940984E+03   7.9225E-007   1.0000E+000
    7.360397E+03   9.1995E-007   1.0000E+000
    7.805153E+03   1.1014E-006   1.0000E+000
    8.276783E+03   1.3600E-006   1.0000E+000
    8.776912E+03   1.7345E-006   1.0000E+000
    9.308218E+03   2.2775E-006   1.0000E+000
    9.855838E+03   3.0155E-006   1.0000E+000
    1.038672E+04   3.9021E-006   1.0000E+000
    1.090929E+04   4.9204E-006   1.0000E+000
    1.143914E+04   6.0006E-006   9.9999E-001
    1.198417E+04   7.2295E-006   9.9999E-001
    1.255683E+04   8.5168E-006   9.9999E-001
    1.317160E+04   9.0600E-006   9.9999E-001
    1.384854E+04   8.9000E-006   9.9999E-001
    1.455128E+04   1.0862E-005   9.9999E-001
    1.520317E+04   1.4501E-005   9.9999E-001
    1.573997E+04   2.0537E-005   9.9998E-001
    1.617733E+04   2.6604E-005   9.9997E-001
    1.654370E+04   3.2214E-005   9.9997E-001
    1.687928E+04   2.8774E-005   9.9997E-001
    1.722192E+04   2.2434E-005   9.9998E-001
    1.762572E+04   1.8272E-005   9.9998E-001
    1.810362E+04   1.6064E-005   9.9998E-001
    1.862417E+04   1.4801E-005   9.9999E-001
    1.915654E+04   1.3737E-005   9.9999E-001
    1.969341E+04   1.2339E-005   9.9999E-001
    2.024015E+04   1.1175E-005   9.9999E-001
    2.080131E+04   1.0145E-005   9.9999E-001
    2.137403E+04   9.3542E-006   9.9999E-001
    2.195180E+04   8.4623E-006   9.9999E-001
    2.253878E+04   7.4099E-006   9.9999E-001
    2.314409E+04   6.3086E-006   9.9999E-001
    2.377048E+04   5.3606E-006   9.9999E-001
    2.441765E+04   4.6481E-006   1.0000E+000
    2.507972E+04   4.1321E-006   1.0000E+000
    2.574928E+04   3.6786E-006   1.0000E+000
    2.642039E+04   3.2433E-006   1.0000E+000
    2.709567E+04   2.8422E-006   1.0000E+000
    2.777212E+04   2.5029E-006   1.0000E+000
    2.844849E+04   2.2151E-006   1.0000E+000
    2.912135E+04   1.9421E-006   1.0000E+000
    2.978794E+04   1.6569E-006   1.0000E+000
    3.044943E+04   1.3684E-006   1.0000E+000
    3.110563E+04   1.1059E-006   1.0000E+000
    3.175847E+04   8.8228E-007   1.0000E+000
    3.240928E+04   6.9962E-007   1.0000E+000
    3.306015E+04   5.5272E-007   1.0000E+000
    3.371349E+04   4.3486E-007   1.0000E+000
    3.437174E+04   3.4203E-007   1.0000E+000
    3.503535E+04   2.7107E-007   1.0000E+000
    3.570157E+04   2.1791E-007   1.0000E+000
    3.636646E+04   1.7820E-007   1.0000E+000
    3.702421E+04   1.4876E-007   1.0000E+000
    3.766828E+04   1.2711E-007   1.0000E+000
    3.829292E+04   1.1108E-007   1.0000E+000
    3.889232E+04   9.8488E-008   1.0000E+000
    3.946205E+04   8.8238E-008   1.0000E+000
    3.973879E+04   8.2996E-008   1.0000E+000
    3.987789E+04   8.0256E-008   1.0000E+000
    3.994762E+04   7.8686E-008   1.0000E+000
    3.998253E+04   7.7779E-008   1.0000E+000
    3.999913E+04   7.7166E-008   1.0000E+000
    4.000000E+04   7.7077E-008   1.0000E+000
#TIME:    94.600
#NVEL: 100
#vel_mid[km/s]           na0           na1
    8.772127E+02   1.7203E-006   1.0000E+000
    8.833223E+02   1.7188E-006   1.0000E+000
    9.019076E+02   1.7149E-006   1.0000E+000
    9.402596E+02   1.7044E-006   1.0000E+000
    1.001103E+03   1.6777E-006   1.0000E+000
    1.061498E+03   1.6592E-006   1.0000E+000
    1.125639E+03   1.6412E-006   1.0000E+000
    1.193657E+03   1.6308E-006   1.0000E+000
    1.265784E+03   1.6379E-006   1.0000E+000
    1.342270E+03   1.6509E-006   1.0000E+000
    1.423377E+03   1.6623E-006   1.0000E+000
    1.509385E+03   1.6675E-006   1.0000E+000
    1.600591E+03   1.6666E-006   1.0000E+000
    1.697307E+03   1.6547E-006   1.0000E+000
    1.799868E+03   1.6612E-006   1.0000E+000
    1.908626E+03   1.6815E-006   1.0000E+000
    2.023956E+03   1.6835E-006   1.0000E+000
    2.146254E+03   1.6498E-006   1.0000E+000
    2.275943E+03   1.6007E-006   1.0000E+000
    2.413468E+03   1.5303E-006   1.0000E+000
    2.559303E+03   1.4422E-006   1.0000E+000
    2.713950E+03   1.3747E-006   1.0000E+000
    2.877942E+03   1.3089E-006   1.0000E+000
    3.051843E+03   1.2406E-006   1.0000E+000
    3.236252E+03   1.1450E-006   1.0000E+000
    3.431804E+03   1.0175E-006   1.0000E+000
    3.639173E+03   8.9341E-007   1.0000E+000
    3.859072E+03   7.9842E-007   1.0000E+000
    4.092258E+03   7.6886E-007   1.0000E+000
    4.339535E+03   7.9898E-007   1.0000E+000
    4.601753E+03   8.3655E-007   1.0000E+000
    4.879817E+03   8.6841E-007   1.0000E+000
    5.174682E+03   9.0781E-007   1.0000E+000
    5.487365E+03   9.4095E-007   1.0000E+000
    5.818942E+03   9.9277E-007   1.0000E+000
    6.170555E+03   1.0779E-006   1.0000E+000
    6.543413E+03   1.2076E-006   1.0000E+000
    6.938803E+03   1.3677E-006   1.0000E+000
    7.358083E+03   1.5862E-006   1.0000E+000
    7.802699E+03   1.8727E-006   1.0000E+000
    8.274182E+03   2.2942E-006   1.0000E+000
    8.774153E+03   2.8922E-006   1.0000E+000
    9.304485E+03   3.7276E-006   1.0000E+000
    9.865232E+03   4.9214E-006   1.0000E+000
    1.040567E+04   6.4456E-006   9.9999E-001
    1.094371E+04   8.1488E-006   9.9999E-001
    1.148788E+04   9.8231E-006   9.9999E-001
    1.205038E+04   1.1649E-005   9.9999E-001
    1.264304E+04   1.3225E-005   9.9999E-001
    1.329090E+04   1.3654E-005   9.9999E-001
    1.400534E+04   1.3749E-005   9.9999E-001
    1.473677E+04   1.7521E-005   9.9998E-001
    1.537811E+04   2.3703E-005   9.9998E-001
    1.589570E+04   3.3179E-005   9.9997E-001
    1.632452E+04   4.3318E-005   9.9996E-001
    1.668963E+04   4.6713E-005   9.9995E-001
    1.704046E+04   3.7052E-005   9.9996E-001
    1.742379E+04   2.8563E-005   9.9997E-001
    1.788064E+04   2.3921E-005   9.9998E-001
    1.839497E+04   2.1585E-005   9.9998E-001
    1.893140E+04   1.9636E-005   9.9998E-001
    1.947264E+04   1.7731E-005   9.9998E-001
    2.001808E+04   1.5692E-005   9.9998E-001
    2.057329E+04   1.3510E-005   9.9999E-001
    2.114531E+04   1.1930E-005   9.9999E-001
    2.173298E+04   1.0198E-005   9.9999E-001
    2.233467E+04   8.7499E-006   9.9999E-001
    2.295357E+04   6.9532E-006   9.9999E-001
    2.359456E+04   5.4528E-006   9.9999E-001
    2.425752E+04   4.5829E-006   1.0000E+000
    2.493649E+04   3.9540E-006   1.0000E+000
    2.562198E+04   3.1519E-006   1.0000E+000
    2.630977E+04   2.4537E-006   1.0000E+000
    2.699617E+04   2.0892E-006   1.0000E+000
    2.768405E+04   1.8317E-006   1.0000E+000
    2.836837E+04   1.6217E-006   1.0000E+000
    2.904710E+04   1.4304E-006   1.0000E+000
    2.971856E+04   1.2345E-006   1.0000E+000
    3.038287E+04   1.0325E-006   1.0000E+000
    3.104289E+04   8.4115E-007   1.0000E+000
    3.169965E+04   6.7345E-007   1.0000E+000
    3.235380E+04   5.3473E-007   1.0000E+000
    3.300514E+04   4.2369E-007   1.0000E+000
    3.365283E+04   3.3584E-007   1.0000E+000
    3.429748E+04   2.6693E-007   1.0000E+000
    3.493899E+04   2.1343E-007   1.0000E+000
    3.557673E+04   1.7228E-007   1.0000E+000
    3.620746E+04   1.4115E-007   1.0000E+000
    3.682659E+04   1.1788E-007   1.0000E+000
    3.742890E+04   1.0093E-007   1.0000E+000
    3.800698E+04   8.8393E-008   1.0000E+000
    3.855709E+04   7.8855E-008   1.0000E+000
    3.907400E+04   7.1309E-008   1.0000E+000
    3.955544E+04   6.5062E-008   1.0000E+000
    3.978427E+04   6.1904E-008   1.0000E+000
    3.989918E+04   6.0237E-008   1.0000E+000
    3.995676E+04   5.9287E-008   1.0000E+000
    3.998558E+04   5.8731E-008   1.0000E+000
    3.999928E+04   5.8357E-008   1.0000E+000
    4.000000E+04   5.8305E-008   1.0000E+000
#TIME:   104.100
#NVEL: 100
#vel_mid[km/s]           na0           na1
    8.772127E+02   3.1054E-006   1.0000E+000
    8.812287E+02   3.1032E-006   1.0000E+000
    8.933873E+02   3.0986E-006   1.0000E+000
    9.182102E+02   3.0906E-006   1.0000E+000
    9.676510E+02   3.0766E-006   1.0000E+000
    1.024916E+03   3.0625E-006   1.0000E+000
    1.085376E+03   3.0486E-006   1.0000E+000
    1.149403E+03   3.0370E-006   1.0000E+000
    1.217207E+03   3.0491E-006   1.0000E+000
    1.289011E+03   3.1031E-006   1.0000E+000
    1.365051E+03   3.1668E-006   1.0000E+000
    1.445576E+03   3.1949E-006   1.0000E+000
    1.530852E+03   3.2030E-006   1.0000E+000
    1.621158E+03   3.2098E-006   1.0000E+000
    1.716792E+03   3.2202E-006   1.0000E+000
    1.818066E+03   3.2462E-006   1.0000E+000
    1.925315E+03   3.2640E-006   1.0000E+000
    2.038891E+03   3.2224E-006   1.0000E+000
    2.159167E+03   3.1319E-006   1.0000E+000
    2.286538E+03   2.9777E-006   1.0000E+000
    2.421423E+03   2.7738E-006   1.0000E+000
    2.564264E+03   2.6024E-006   1.0000E+000
    2.715532E+03   2.4428E-006   1.0000E+000
    2.875723E+03   2.2983E-006   1.0000E+000
    3.045364E+03   2.1663E-006   1.0000E+000
    3.225012E+03   2.0040E-006   1.0000E+000
    3.415258E+03   1.7864E-006   1.0000E+000
    3.616727E+03   1.5712E-006   1.0000E+000
    3.830080E+03   1.4088E-006   1.0000E+000
    4.056020E+03   1.3471E-006   1.0000E+000
    4.295287E+03   1.3745E-006   1.0000E+000
    4.548670E+03   1.4424E-006   1.0000E+000
    4.816999E+03   1.5062E-006   1.0000E+000
    5.101157E+03   1.5730E-006   1.0000E+000
    5.402078E+03   1.6356E-006   1.0000E+000
    5.720751E+03   1.7275E-006   1.0000E+000
    6.058223E+03   1.8592E-006   1.0000E+000
    6.415602E+03   2.0395E-006   1.0000E+000
    6.794063E+03   2.2760E-006   1.0000E+000
    7.194850E+03   2.5703E-006   1.0000E+000
    7.619753E+03   2.9530E-006   1.0000E+000
    8.062308E+03   3.4773E-006   1.0000E+000
    8.502194E+03   4.1711E-006   1.0000E+000
    8.929229E+03   5.0635E-006   9.9999E-001
    9.343491E+03   6.2113E-006   9.9999E-001
    9.739763E+03   7.4922E-006   9.9999E-001
    1.012952E+04   9.0299E-006   9.9999E-001
    1.051405E+04   1.0822E-005   9.9999E-001
    1.089684E+04   1.2640E-005   9.9999E-001
    1.128440E+04   1.4255E-005   9.9999E-001
    1.168042E+04   1.5945E-005   9.9998E-001
    1.208800E+04   1.7835E-005   9.9998E-001
    1.251127E+04   1.9521E-005   9.9998E-001
    1.295844E+04   2.0329E-005   9.9998E-001
    1.343886E+04   2.0595E-005   9.9998E-001
    1.396148E+04   2.0824E-005   9.9998E-001
    1.449716E+04   2.4499E-005   9.9998E-001
    1.500659E+04   3.0078E-005   9.9997E-001
    1.546017E+04   3.8032E-005   9.9996E-001
    1.584886E+04   4.9134E-005   9.9995E-001
    1.618132E+04   5.9376E-005   9.9994E-001
    1.647516E+04   7.0085E-005   9.9993E-001
    1.674448E+04   6.8677E-005   9.9993E-001
    1.700852E+04   5.6151E-005   9.9994E-001
    1.728719E+04   4.5525E-005   9.9995E-001
    1.760043E+04   3.8233E-005   9.9996E-001
    1.795942E+04   3.3770E-005   9.9997E-001
    1.835678E+04   3.0967E-005   9.9997E-001
    1.877397E+04   2.8623E-005   9.9997E-001
    1.920109E+04   2.6616E-005   9.9997E-001
    1.963574E+04   2.4597E-005   9.9998E-001
    2.008037E+04   2.2046E-005   9.9998E-001
    2.053766E+04   1.9272E-005   9.9998E-001
    2.100855E+04   1.6674E-005   9.9998E-001
    2.149310E+04   1.4712E-005   9.9999E-001
    2.199093E+04   1.3043E-005   9.9999E-001
    2.250391E+04   1.1386E-005   9.9999E-001
    2.303585E+04   9.7105E-006   9.9999E-001
    2.358623E+04   8.2141E-006   9.9999E-001
    2.415850E+04   7.0138E-006   9.9999E-001
    2.475837E+04   6.1491E-006   9.9999E-001
    2.538423E+04   5.4636E-006   9.9999E-001
    2.601851E+04   4.8168E-006   1.0000E+000
    2.665033E+04   4.2118E-006   1.0000E+000
    2.729238E+04   3.6671E-006   1.0000E+000
    2.796293E+04   3.2053E-006   1.0000E+000
    2.868018E+04   2.7814E-006   1.0000E+000
    2.945275E+04   2.3601E-006   1.0000E+000
    3.029936E+04   1.8791E-006   1.0000E+000
    3.125658E+04   1.3723E-006   1.0000E+000
    3.238174E+04   9.0593E-007   1.0000E+000
    3.378124E+04   5.3972E-007   1.0000E+000
    3.566261E+04   2.7646E-007   1.0000E+000
    3.777181E+04   1.5115E-007   1.0000E+000
    3.890589E+04   1.1287E-007   1.0000E+000
    3.948564E+04   1.0137E-007   1.0000E+000
    3.977875E+04   9.3777E-008   1.0000E+000
    3.992611E+04   9.0519E-008   1.0000E+000
    3.999630E+04   8.8221E-008   1.0000E+000
    4.000000E+04   8.7981E-008   1.0000E+000
#TIME:   114.500
#NVEL: 100
#vel_mid[km/s]           na0           na1
    8.772127E+02   6.2897E-006   9.9999E-001
    8.992436E+02   6.4878E-006   9.9999E-001
    9.333316E+02   6.5080E-006   9.9999E-001
    9.885582E+02   6.4334E-006   9.9999E-001
    1.043954E+03   6.4311E-006   9.9999E-001
    1.102540E+03   6.5104E-006   9.9999E-001
    1.164415E+03   6.4799E-006   9.9999E-001
    1.229761E+03   6.6021E-006   9.9999E-001
    1.298775E+03   6.7669E-006   9.9999E-001
    1.371662E+03   6.8722E-006   9.9999E-001
    1.448640E+03   7.0029E-006   9.9999E-001
    1.529937E+03   7.0785E-006   9.9999E-001
    1.615797E+03   7.0437E-006   9.9999E-001
    1.706475E+03   6.9911E-006   9.9999E-001
    1.802242E+03   7.1084E-006   9.9999E-001
    1.903384E+03   7.1302E-006   9.9999E-001
    2.010201E+03   7.1566E-006   9.9999E-001
    2.123013E+03   6.9973E-006   9.9999E-001
    2.242157E+03   6.6122E-006   9.9999E-001
    2.367986E+03   6.1131E-006   9.9999E-001
    2.500877E+03   5.6384E-006   9.9999E-001
    2.641226E+03   5.2762E-006   9.9999E-001
    2.789451E+03   4.9430E-006   1.0000E+000
    2.945994E+03   4.5558E-006   1.0000E+000
    3.111323E+03   4.1778E-006   1.0000E+000
    3.285929E+03   3.8113E-006   1.0000E+000
    3.470335E+03   3.3809E-006   1.0000E+000
    3.665090E+03   2.9799E-006   1.0000E+000
    3.870774E+03   2.7357E-006   1.0000E+000
    4.088001E+03   2.6425E-006   1.0000E+000
    4.317419E+03   2.6832E-006   1.0000E+000
    4.559711E+03   2.8147E-006   1.0000E+000
    4.815602E+03   2.9659E-006   1.0000E+000
    5.085852E+03   3.0590E-006   1.0000E+000
    5.371269E+03   3.1476E-006   1.0000E+000
    5.672704E+03   3.2782E-006   1.0000E+000
    5.991055E+03   3.4627E-006   1.0000E+000
    6.327272E+03   3.7012E-006   1.0000E+000
    6.682357E+03   4.0483E-006   1.0000E+000
    7.057370E+03   4.5092E-006   1.0000E+000
    7.453428E+03   5.0495E-006   9.9999E-001
    7.871713E+03   5.7295E-006   9.9999E-001
    8.314664E+03   6.6944E-006   9.9999E-001
    8.762489E+03   8.0379E-006   9.9999E-001
    9.197595E+03   9.8140E-006   9.9999E-001
    9.618624E+03   1.1910E-005   9.9999E-001
    1.002637E+04   1.4335E-005   9.9999E-001
    1.042621E+04   1.7151E-005   9.9998E-001
    1.082475E+04   1.9783E-005   9.9998E-001
    1.122704E+04   2.2394E-005   9.9998E-001
    1.163630E+04   2.4890E-005   9.9998E-001
    1.205917E+04   2.7063E-005   9.9997E-001
    1.250137E+04   2.9207E-005   9.9997E-001
    1.297030E+04   3.0329E-005   9.9997E-001
    1.348345E+04   3.0623E-005   9.9997E-001
    1.405030E+04   3.1552E-005   9.9997E-001
    1.463129E+04   3.8667E-005   9.9996E-001
    1.516633E+04   4.8308E-005   9.9995E-001
    1.561858E+04   6.3333E-005   9.9994E-001
    1.600176E+04   8.0365E-005   9.9992E-001
    1.632665E+04   9.7066E-005   9.9990E-001
    1.661539E+04   1.0458E-004   9.9990E-001
    1.688775E+04   9.0411E-005   9.9991E-001
    1.716852E+04   7.2408E-005   9.9993E-001
    1.748271E+04   5.8757E-005   9.9994E-001
    1.784328E+04   5.0311E-005   9.9995E-001
    1.824239E+04   4.5746E-005   9.9995E-001
    1.866088E+04   4.2576E-005   9.9996E-001
    1.908537E+04   3.9437E-005   9.9996E-001
    1.951529E+04   3.5969E-005   9.9996E-001
    1.995450E+04   3.2459E-005   9.9997E-001
    2.040256E+04   2.9171E-005   9.9997E-001
    2.085475E+04   2.6258E-005   9.9997E-001
    2.130529E+04   2.3662E-005   9.9998E-001
    2.175486E+04   2.1147E-005   9.9998E-001
    2.220669E+04   1.8573E-005   9.9998E-001
    2.266656E+04   1.5975E-005   9.9998E-001
    2.313811E+04   1.3509E-005   9.9999E-001
    2.362315E+04   1.1349E-005   9.9999E-001
    2.412174E+04   9.6206E-006   9.9999E-001
    2.463147E+04   8.2952E-006   9.9999E-001
    2.514859E+04   7.2447E-006   9.9999E-001
    2.567044E+04   6.3386E-006   9.9999E-001
    2.619397E+04   5.5157E-006   9.9999E-001
    2.671902E+04   4.7679E-006   1.0000E+000
    2.724624E+04   4.1162E-006   1.0000E+000
    2.777583E+04   3.5718E-006   1.0000E+000
    2.830861E+04   3.1261E-006   1.0000E+000
    2.884303E+04   2.7453E-006   1.0000E+000
    2.937845E+04   2.3962E-006   1.0000E+000
    2.991520E+04   2.0445E-006   1.0000E+000
    3.045498E+04   1.7224E-006   1.0000E+000
    3.099885E+04   1.4158E-006   1.0000E+000
    3.181611E+04   1.0320E-006   1.0000E+000
    3.308258E+04   6.2144E-007   1.0000E+000
    3.469081E+04   3.3044E-007   1.0000E+000
    3.637723E+04   1.9202E-007   1.0000E+000
    3.814563E+04   1.3723E-007   1.0000E+000
    3.990518E+04   1.3129E-007   1.0000E+000
    4.000000E+04   1.3622E-007   1.0000E+000
#TIME:   126.000
#NVEL: 100
#vel_mid[km/s]           na0           na1
    8.772127E+02   1.4947E-005   9.9999E-001
    8.914991E+02   1.5192E-005   9.9998E-001
    9.133662E+02   1.4808E-005   9.9999E-001
    9.586365E+02   1.4411E-005   9.9999E-001
    1.011430E+03   1.4555E-005   9.9999E-001
    1.066983E+03   1.4501E-005   9.9999E-001
    1.125587E+03   1.4318E-005   9.9999E-001
    1.187410E+03   1.4464E-005   9.9999E-001
    1.252629E+03   1.4692E-005   9.9999E-001
    1.321429E+03   1.4945E-005   9.9999E-001
    1.394009E+03   1.5246E-005   9.9998E-001
    1.470575E+03   1.5448E-005   9.9998E-001
    1.551346E+03   1.5648E-005   9.9998E-001
    1.636554E+03   1.5823E-005   9.9998E-001
    1.726442E+03   1.6075E-005   9.9998E-001
    1.821267E+03   1.6097E-005   9.9998E-001
    1.921300E+03   1.6193E-005   9.9998E-001
    2.026827E+03   1.5724E-005   9.9998E-001
    2.138151E+03   1.4970E-005   9.9999E-001
    2.255589E+03   1.4005E-005   9.9999E-001
    2.379478E+03   1.2954E-005   9.9999E-001
    2.510170E+03   1.1779E-005   9.9999E-001
    2.648042E+03   1.0715E-005   9.9999E-001
    2.793486E+03   9.9575E-006   9.9999E-001
    2.946918E+03   9.2032E-006   9.9999E-001
    3.108778E+03   8.6003E-006   9.9999E-001
    3.279527E+03   7.8006E-006   9.9999E-001
    3.459656E+03   6.9149E-006   9.9999E-001
    3.649677E+03   6.0083E-006   9.9999E-001
    3.850136E+03   5.3748E-006   9.9999E-001
    4.061605E+03   5.1424E-006   9.9999E-001
    4.284689E+03   5.1150E-006   9.9999E-001
    4.520026E+03   5.2360E-006   9.9999E-001
    4.768289E+03   5.4547E-006   9.9999E-001
    5.030187E+03   5.5894E-006   9.9999E-001
    5.306471E+03   5.6883E-006   9.9999E-001
    5.597929E+03   5.9061E-006   9.9999E-001
    5.905395E+03   6.2010E-006   9.9999E-001
    6.229750E+03   6.5425E-006   9.9999E-001
    6.571919E+03   6.9956E-006   9.9999E-001
    6.932882E+03   7.5975E-006   9.9999E-001
    7.313671E+03   8.3183E-006   9.9999E-001
    7.715936E+03   9.2265E-006   9.9999E-001
    8.131133E+03   1.0538E-005   9.9999E-001
    8.542331E+03   1.2250E-005   9.9999E-001
    8.941107E+03   1.4317E-005   9.9999E-001
    9.327960E+03   1.6862E-005   9.9998E-001
    9.701996E+03   1.9873E-005   9.9998E-001
    1.006780E+04   2.3292E-005   9.9998E-001
    1.042723E+04   2.7085E-005   9.9997E-001
    1.078481E+04   3.0461E-005   9.9997E-001
    1.114515E+04   3.3219E-005   9.9997E-001
    1.151299E+04   3.6040E-005   9.9996E-001
    1.189161E+04   3.8635E-005   9.9996E-001
    1.228231E+04   4.1251E-005   9.9996E-001
    1.268952E+04   4.3563E-005   9.9996E-001
    1.312620E+04   4.4723E-005   9.9996E-001
    1.360752E+04   4.4736E-005   9.9996E-001
    1.413194E+04   4.6859E-005   9.9995E-001
    1.466357E+04   5.6457E-005   9.9994E-001
    1.515170E+04   6.9102E-005   9.9993E-001
    1.557960E+04   8.9299E-005   9.9991E-001
    1.593930E+04   1.1283E-004   9.9989E-001
    1.624915E+04   1.3270E-004   9.9987E-001
    1.652251E+04   1.4889E-004   9.9985E-001
    1.677351E+04   1.3738E-004   9.9986E-001
    1.702136E+04   1.1184E-004   9.9989E-001
    1.728433E+04   9.0910E-005   9.9991E-001
    1.758084E+04   7.6352E-005   9.9992E-001
    1.791516E+04   6.7153E-005   9.9993E-001
    1.827638E+04   6.1394E-005   9.9994E-001
    1.865425E+04   5.7179E-005   9.9994E-001
    1.904068E+04   5.3012E-005   9.9995E-001
    1.943365E+04   4.8620E-005   9.9995E-001
    1.983427E+04   4.4143E-005   9.9996E-001
    2.024401E+04   3.9837E-005   9.9996E-001
    2.066358E+04   3.5931E-005   9.9996E-001
    2.109247E+04   3.2465E-005   9.9997E-001
    2.152972E+04   2.9226E-005   9.9997E-001
    2.197528E+04   2.5954E-005   9.9997E-001
    2.243073E+04   2.2567E-005   9.9998E-001
    2.289903E+04   1.9197E-005   9.9998E-001
    2.338259E+04   1.6089E-005   9.9998E-001
    2.388249E+04   1.3484E-005   9.9999E-001
    2.439690E+04   1.1480E-005   9.9999E-001
    2.492224E+04   9.9364E-006   9.9999E-001
    2.545367E+04   8.6500E-006   9.9999E-001
    2.598886E+04   7.4982E-006   9.9999E-001
    2.652675E+04   6.4458E-006   9.9999E-001
    2.706863E+04   5.5190E-006   9.9999E-001
    2.761556E+04   4.7524E-006   1.0000E+000
    2.816803E+04   4.1209E-006   1.0000E+000
    2.872609E+04   3.5841E-006   1.0000E+000
    2.968141E+04   2.7660E-006   1.0000E+000
    3.117428E+04   1.6692E-006   1.0000E+000
    3.317893E+04   7.4624E-007   1.0000E+000
    3.531248E+04   3.2891E-007   1.0000E+000
    3.758323E+04   2.0249E-007   1.0000E+000
    3.987555E+04   2.3169E-007   1.0000E+000
    4.000000E+04   2.6390E-007   1.0000E+000
#TIME:   138.600
#NVEL: 100
#vel_mid[km/s]           na0           na1
    8.772127E+02   3.4949E-005   9.9997E-001
    8.999723E+02   3.4534E-005   9.9997E-001
    9.352237E+02   3.3983E-005   9.9997E-001
    9.904201E+02   3.2899E-005   9.9997E-001
    1.043980E+03   3.2892E-005   9.9997E-001
    1.100596E+03   3.2973E-005   9.9997E-001
    1.160281E+03   3.3083E-005   9.9997E-001
    1.223204E+03   3.3463E-005   9.9997E-001
    1.289539E+03   3.3552E-005   9.9997E-001
    1.359471E+03   3.4318E-005   9.9997E-001
    1.433195E+03   3.5107E-005   9.9996E-001
    1.510918E+03   3.5434E-005   9.9996E-001
    1.592856E+03   3.5848E-005   9.9996E-001
    1.679237E+03   3.5809E-005   9.9996E-001
    1.770302E+03   3.5673E-005   9.9996E-001
    1.866306E+03   3.5045E-005   9.9996E-001
    1.967517E+03   3.4085E-005   9.9997E-001
    2.074216E+03   3.3032E-005   9.9997E-001
    2.186701E+03   3.1010E-005   9.9997E-001
    2.305287E+03   2.8581E-005   9.9997E-001
    2.430303E+03   2.6129E-005   9.9997E-001
    2.562100E+03   2.4024E-005   9.9998E-001
    2.701043E+03   2.2206E-005   9.9998E-001
    2.847522E+03   2.0499E-005   9.9998E-001
    3.001944E+03   1.8821E-005   9.9998E-001
    3.164740E+03   1.7140E-005   9.9998E-001
    3.336365E+03   1.5290E-005   9.9998E-001
    3.517298E+03   1.3330E-005   9.9999E-001
    3.708042E+03   1.1436E-005   9.9999E-001
    3.909130E+03   1.0260E-005   9.9999E-001
    4.121124E+03   9.6951E-006   9.9999E-001
    4.344614E+03   9.8234E-006   9.9999E-001
    4.580224E+03   1.0149E-005   9.9999E-001
    4.828611E+03   1.0424E-005   9.9999E-001
    5.090468E+03   1.0566E-005   9.9999E-001
    5.366526E+03   1.0613E-005   9.9999E-001
    5.657555E+03   1.0738E-005   9.9999E-001
    5.964366E+03   1.0998E-005   9.9999E-001
    6.287815E+03   1.1512E-005   9.9999E-001
    6.628806E+03   1.2114E-005   9.9999E-001
    6.988288E+03   1.2786E-005   9.9999E-001
    7.367266E+03   1.3855E-005   9.9999E-001
    7.766663E+03   1.5415E-005   9.9998E-001
    8.173579E+03   1.7368E-005   9.9998E-001
    8.571821E+03   1.9879E-005   9.9998E-001
    8.956601E+03   2.3062E-005   9.9998E-001
    9.329461E+03   2.6668E-005   9.9997E-001
    9.691072E+03   3.0704E-005   9.9997E-001
    1.004422E+04   3.5810E-005   9.9996E-001
    1.039175E+04   4.0448E-005   9.9996E-001
    1.073855E+04   4.5320E-005   9.9995E-001
    1.108674E+04   4.9572E-005   9.9995E-001
    1.144082E+04   5.2163E-005   9.9995E-001
    1.180458E+04   5.4979E-005   9.9995E-001
    1.217997E+04   5.7971E-005   9.9994E-001
    1.257184E+04   6.1416E-005   9.9994E-001
    1.299050E+04   6.3086E-005   9.9994E-001
    1.345143E+04   6.2654E-005   9.9994E-001
    1.395952E+04   6.3805E-005   9.9994E-001
    1.449005E+04   7.4094E-005   9.9993E-001
    1.499048E+04   8.9535E-005   9.9991E-001
    1.543371E+04   1.1168E-004   9.9989E-001
    1.581641E+04   1.4193E-004   9.9986E-001
    1.614105E+04   1.7022E-004   9.9983E-001
    1.642441E+04   1.9628E-004   9.9980E-001
    1.668094E+04   1.9350E-004   9.9981E-001
    1.692659E+04   1.6200E-004   9.9984E-001
    1.717964E+04   1.3065E-004   9.9987E-001
