#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    3.639173E+03   1.0000E-099   4.1758E-002   6.4792E-001   3.1032E-001
    3.859072E+03   1.0000E-099   2.2636E-002   6.2335E-001   3.5401E-001
    4.092258E+03   1.0000E-099   1.5334E-002   6.0296E-001   3.8170E-001
    4.339535E+03   1.0000E-099   1.3899E-002   5.9785E-001   3.8825E-001
    4.601753E+03   1.0000E-099   1.2750E-002   5.8924E-001   3.9801E-001
    4.879817E+03   1.0000E-099   1.1360E-002   5.7367E-001   4.1497E-001
    5.174682E+03   1.0000E-099   1.0412E-002   5.5622E-001   4.3337E-001
    5.487365E+03   1.0000E-099   8.8075E-003   5.3035E-001   4.6084E-001
    5.818942E+03   1.0000E-099   7.7323E-003   5.0716E-001   4.8511E-001
    6.170555E+03   1.0000E-099   7.3039E-003   4.9089E-001   5.0180E-001
    6.543413E+03   1.0000E-099   7.4057E-003   4.8247E-001   5.1012E-001
    6.938803E+03   1.0000E-099   7.2645E-003   4.7402E-001   5.1871E-001
    7.358083E+03   1.0000E-099   7.4197E-003   4.7214E-001   5.2044E-001
    7.802699E+03   1.0000E-099   7.6960E-003   4.7483E-001   5.1747E-001
    8.274182E+03   1.0000E-099   8.8167E-003   4.8946E-001   5.0172E-001
    8.774153E+03   1.0000E-099   1.0396E-002   5.0997E-001   4.7963E-001
    9.304485E+03   1.0000E-099   1.2072E-002   5.3232E-001   4.5560E-001
    9.865232E+03   1.0000E-099   1.3782E-002   5.5584E-001   4.3038E-001
    1.040567E+04   1.0000E-099   1.4975E-002   5.7626E-001   4.0877E-001
    1.094371E+04   1.0000E-099   1.4308E-002   5.8645E-001   3.9925E-001
    1.148788E+04   1.0000E-099   1.2159E-002   5.8665E-001   4.0119E-001
    1.205038E+04   1.0000E-099   1.0302E-002   5.8700E-001   4.0270E-001
    1.264304E+04   1.0000E-099   7.8720E-003   5.7418E-001   4.1795E-001
    1.329090E+04   1.0000E-099   4.7662E-003   5.2695E-001   4.6829E-001
    1.400534E+04   1.0000E-099   2.3497E-003   4.3036E-001   5.6729E-001
    1.473677E+04   1.0000E-099   2.0240E-003   3.8183E-001   6.1615E-001
    1.537811E+04   1.0000E-099   1.8506E-003   3.4055E-001   6.5760E-001
    1.589570E+04   1.0000E-099   2.0588E-003   3.3497E-001   6.6297E-001
    1.632452E+04   1.0000E-099   1.4596E-003   2.8287E-001   7.1567E-001
    1.668963E+04   1.0000E-099   4.0958E-004   1.6046E-001   8.3913E-001
    1.704046E+04   1.0000E-099   3.7797E-005   4.6426E-002   9.5354E-001
    1.742379E+04   1.0000E-099   9.7409E-006   2.3414E-002   9.7658E-001
    1.788064E+04   1.0000E-099   4.5773E-006   1.6124E-002   9.8387E-001
    1.839497E+04   1.0000E-099   2.9642E-006   1.3067E-002   9.8693E-001
    1.893140E+04   1.0000E-099   2.1766E-006   1.1203E-002   9.8879E-001
    1.947264E+04   1.0000E-099   1.7223E-006   9.8792E-003   9.9012E-001
    2.001808E+04   1.0000E-099   1.3965E-006   8.8418E-003   9.9116E-001
    2.057329E+04   1.0000E-099   1.1509E-006   8.0523E-003   9.9195E-001
    2.114531E+04   1.0000E-099   1.0338E-006   7.6779E-003   9.9232E-001
    2.173298E+04   1.0000E-099   9.2560E-007   7.2989E-003   9.9270E-001
    2.233467E+04   1.0000E-099   8.5062E-007   7.0825E-003   9.9292E-001
    2.295357E+04   1.0000E-099   7.0737E-007   6.5289E-003   9.9347E-001
    2.359456E+04   1.0000E-099   5.7855E-007   5.9941E-003   9.9401E-001
    2.425752E+04   1.0000E-099   5.2434E-007   5.8877E-003   9.9411E-001
    2.493649E+04   1.0000E-099   5.0029E-007   5.9995E-003   9.9400E-001
    2.562198E+04   1.0000E-099   4.3715E-007   5.8504E-003   9.9415E-001
    2.630977E+04   1.0000E-099   3.6916E-007   5.6633E-003   9.9434E-001
    2.699617E+04   1.0000E-099   3.4288E-007   5.8339E-003   9.9417E-001
    2.768405E+04   1.0000E-099   3.3378E-007   6.2060E-003   9.9379E-001
    2.836837E+04   1.0000E-099   3.3467E-007   6.7689E-003   9.9323E-001
    2.904710E+04   1.0000E-099   3.4208E-007   7.5699E-003   9.9243E-001
    2.971856E+04   1.0000E-099   3.5343E-007   8.6786E-003   9.9132E-001
    3.038287E+04   1.0000E-099   3.7947E-007   1.0549E-002   9.8945E-001
    3.104289E+04   1.0000E-099   4.7157E-007   1.5165E-002   9.8483E-001
    3.169965E+04   1.0000E-099   7.0405E-007   2.6831E-002   9.7317E-001
    3.235380E+04   1.0000E-099   1.0974E-006   5.0682E-002   9.4932E-001
    3.300514E+04   1.0000E-099   1.5348E-006   8.7569E-002   9.1243E-001
    3.365283E+04   1.0000E-099   1.9030E-006   1.3584E-001   8.6416E-001
    3.429748E+04   1.0000E-099   2.1059E-006   1.8857E-001   8.1142E-001
    3.493899E+04   1.0000E-099   2.1507E-006   2.3929E-001   7.6070E-001
    3.557673E+04   1.0000E-099   2.1083E-006   2.8472E-001   7.1528E-001
    3.620746E+04   1.0000E-099   2.0580E-006   3.2654E-001   6.7346E-001
    3.682659E+04   1.0000E-099   2.0244E-006   3.6456E-001   6.3544E-001
    3.742890E+04   1.0000E-099   2.0176E-006   3.9887E-001   6.0113E-001
    3.800698E+04   1.0000E-099   2.0480E-006   4.3255E-001   5.6745E-001
    3.855709E+04   1.0000E-099   2.1191E-006   4.6601E-001   5.3399E-001
    3.907400E+04   1.0000E-099   2.1918E-006   4.9460E-001   5.0539E-001
    3.955544E+04   1.0000E-099   2.2679E-006   5.1610E-001   4.8390E-001
    3.978427E+04   1.0000E-099   2.2918E-006   5.2599E-001   4.7400E-001
    3.989918E+04   1.0000E-099   2.3333E-006   5.3107E-001   4.6893E-001
    3.995676E+04   1.0000E-099   2.3564E-006   5.3404E-001   4.6596E-001
    3.998558E+04   1.0000E-099   2.3966E-006   5.3643E-001   4.6357E-001
    3.999928E+04   1.0000E-099   2.4256E-006   5.3840E-001   4.6160E-001
    4.000000E+04   1.0000E-099   2.4289E-006   5.3862E-001   4.6138E-001
#TIME:   104.100
#NVEL: 100
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772127E+02   1.0000E-099   3.1795E-001   5.5200E-001   1.3004E-001
    8.812287E+02   1.0000E-099   3.1796E-001   5.5200E-001   1.3004E-001
    8.933873E+02   1.0000E-099   3.1800E-001   5.5197E-001   1.3003E-001
    9.182102E+02   1.0000E-099   3.1807E-001   5.5191E-001   1.3002E-001
    9.676510E+02   1.0000E-099   3.1815E-001   5.5183E-001   1.3002E-001
    1.024916E+03   1.0000E-099   3.1827E-001   5.5169E-001   1.3003E-001
    1.085376E+03   1.0000E-099   3.1767E-001   5.5185E-001   1.3048E-001
    1.149403E+03   1.0000E-099   3.1623E-001   5.5230E-001   1.3147E-001
    1.217207E+03   1.0000E-099   3.1860E-001   5.5043E-001   1.3096E-001
    1.289011E+03   1.0000E-099   3.2758E-001   5.4462E-001   1.2780E-001
    1.365051E+03   1.0000E-099   3.3791E-001   5.3763E-001   1.2447E-001
    1.445576E+03   1.0000E-099   3.4195E-001   5.3375E-001   1.2430E-001
    1.530852E+03   1.0000E-099   3.4118E-001   5.3226E-001   1.2657E-001
    1.621158E+03   1.0000E-099   3.4098E-001   5.3017E-001   1.2884E-001
    1.716792E+03   1.0000E-099   3.4027E-001   5.2820E-001   1.3153E-001
    1.818066E+03   1.0000E-099   3.4126E-001   5.2524E-001   1.3350E-001
    1.925315E+03   1.0000E-099   3.3974E-001   5.2380E-001   1.3646E-001
    2.038891E+03   1.0000E-099   3.2658E-001   5.2900E-001   1.4441E-001
    2.159167E+03   1.0000E-099   3.1190E-001   5.3533E-001   1.5277E-001
    2.286538E+03   1.0000E-099   2.8964E-001   5.4598E-001   1.6439E-001
    2.421423E+03   1.0000E-099   2.5789E-001   5.6162E-001   1.8049E-001
    2.564264E+03   1.0000E-099   2.3532E-001   5.7327E-001   1.9141E-001
    2.715532E+03   1.0000E-099   2.1158E-001   5.8614E-001   2.0228E-001
    2.875723E+03   1.0000E-099   1.8712E-001   6.0000E-001   2.1288E-001
    3.045364E+03   1.0000E-099   1.6102E-001   6.1492E-001   2.2406E-001
    3.225012E+03   1.0000E-099   1.2618E-001   6.3125E-001   2.4256E-001
    3.415258E+03   1.0000E-099   8.4980E-002   6.4001E-001   2.7501E-001
    3.616727E+03   1.0000E-099   5.0926E-002   6.3195E-001   3.1713E-001
    3.830080E+03   1.0000E-099   2.9142E-002   6.0866E-001   3.6220E-001
    4.056020E+03   1.0000E-099   1.9639E-002   5.8688E-001   3.9348E-001
    4.295287E+03   1.0000E-099   1.6564E-002   5.7642E-001   4.0701E-001
    4.548670E+03   1.0000E-099   1.5511E-002   5.6970E-001   4.1479E-001
    4.816999E+03   1.0000E-099   1.4154E-002   5.5624E-001   4.2961E-001
    5.101157E+03   1.0000E-099   1.2839E-002   5.3825E-001   4.4891E-001
    5.402078E+03   1.0000E-099   1.1058E-002   5.1352E-001   4.7543E-001
    5.720751E+03   1.0000E-099   9.8351E-003   4.9100E-001   4.9917E-001
    6.058223E+03   1.0000E-099   9.0477E-003   4.7250E-001   5.1845E-001
    6.415602E+03   1.0000E-099   8.5617E-003   4.5871E-001   5.3273E-001
    6.794063E+03   1.0000E-099   8.2456E-003   4.4941E-001   5.4235E-001
    7.194850E+03   1.0000E-099   7.9170E-003   4.4320E-001   5.4889E-001
    7.619753E+03   1.0000E-099   7.8146E-003   4.4292E-001   5.4927E-001
    8.062308E+03   1.0000E-099   8.2563E-003   4.5209E-001   5.3966E-001
    8.502194E+03   1.0000E-099   9.1774E-003   4.6891E-001   5.2191E-001
    8.929229E+03   1.0000E-099   1.0469E-002   4.9034E-001   4.9919E-001
    9.343491E+03   1.0000E-099   1.2096E-002   5.1476E-001   4.7314E-001
    9.739763E+03   1.0000E-099   1.2839E-002   5.3182E-001   4.5534E-001
    1.012952E+04   1.0000E-099   1.3503E-002   5.4880E-001   4.3770E-001
    1.051405E+04   1.0000E-099   1.3849E-002   5.6411E-001   4.2204E-001
    1.089684E+04   1.0000E-099   1.3176E-002   5.7249E-001   4.1434E-001
    1.128440E+04   1.0000E-099   1.1520E-002   5.7200E-001   4.1648E-001
    1.168042E+04   1.0000E-099   1.0201E-002   5.7349E-001   4.1631E-001
    1.208800E+04   1.0000E-099   9.2411E-003   5.7809E-001   4.1267E-001
    1.251127E+04   1.0000E-099   7.7167E-003   5.7064E-001   4.2164E-001
    1.295844E+04   1.0000E-099   5.6681E-003   5.4436E-001   4.4997E-001
    1.343886E+04   1.0000E-099   3.8425E-003   5.0100E-001   4.9516E-001
    1.396148E+04   1.0000E-099   2.3973E-003   4.3002E-001   5.6758E-001
    1.449716E+04   1.0000E-099   2.0891E-003   3.8774E-001   6.1017E-001
    1.500659E+04   1.0000E-099   1.8926E-003   3.4852E-001   6.4958E-001
    1.546017E+04   1.0000E-099   1.8166E-003   3.2087E-001   6.7732E-001
    1.584886E+04   1.0000E-099   1.9180E-003   3.1334E-001   6.8474E-001
    1.618132E+04   1.0000E-099   1.4988E-003   2.7401E-001   7.2449E-001
    1.647516E+04   1.0000E-099   9.5909E-004   2.2677E-001   7.7227E-001
    1.674448E+04   1.0000E-099   2.5038E-004   1.1775E-001   8.8199E-001
    1.700852E+04   1.0000E-099   4.4333E-005   4.6525E-002   9.5343E-001
    1.728719E+04   1.0000E-099   1.5541E-005   2.7461E-002   9.7252E-001
    1.760043E+04   1.0000E-099   7.6724E-006   1.9405E-002   9.8059E-001
    1.795942E+04   1.0000E-099   4.8069E-006   1.5449E-002   9.8455E-001
    1.835678E+04   1.0000E-099   3.4942E-006   1.3231E-002   9.8677E-001
    1.877397E+04   1.0000E-099   2.7203E-006   1.1678E-002   9.8832E-001
    1.920109E+04   1.0000E-099   2.2657E-006   1.0610E-002   9.8939E-001
    1.963574E+04   1.0000E-099   1.9508E-006   9.7883E-003   9.9021E-001
    2.008037E+04   1.0000E-099   1.6473E-006   8.9561E-003   9.9104E-001
    2.053766E+04   1.0000E-099   1.3646E-006   8.1153E-003   9.9188E-001
    2.100855E+04   1.0000E-099   1.1530E-006   7.4635E-003   9.9254E-001
    2.149310E+04   1.0000E-099   1.0272E-006   7.0463E-003   9.9295E-001
    2.199093E+04   1.0000E-099   9.4895E-007   6.8160E-003   9.9318E-001
    2.250391E+04   1.0000E-099   8.7418E-007   6.6240E-003   9.9338E-001
    2.303585E+04   1.0000E-099   7.7941E-007   6.3446E-003   9.9365E-001
    2.358623E+04   1.0000E-099   6.8945E-007   6.0796E-003   9.9392E-001
    2.415850E+04   1.0000E-099   6.2614E-007   5.9560E-003   9.9404E-001
    2.475837E+04   1.0000E-099   5.9719E-007   6.0280E-003   9.9397E-001
    2.538423E+04   1.0000E-099   5.8098E-007   6.1806E-003   9.9382E-001
    2.601851E+04   1.0000E-099   5.5568E-007   6.3023E-003   9.9370E-001
    2.665033E+04   1.0000E-099   5.2039E-007   6.4116E-003   9.9359E-001
    2.729238E+04   1.0000E-099   4.8587E-007   6.5703E-003   9.9343E-001
    2.796293E+04   1.0000E-099   4.6023E-007   6.8328E-003   9.9317E-001
    2.868018E+04   1.0000E-099   4.4201E-007   7.2435E-003   9.9276E-001
    2.945275E+04   1.0000E-099   4.2440E-007   7.8330E-003   9.9217E-001
    3.029936E+04   1.0000E-099   4.0300E-007   8.7682E-003   9.9123E-001
    3.125658E+04   1.0000E-099   4.3771E-007   1.1989E-002   9.8801E-001
    3.238174E+04   1.0000E-099   7.5596E-007   3.0037E-002   9.6996E-001
    3.378124E+04   1.0000E-099   1.4227E-006   9.8203E-002   9.0180E-001
    3.566261E+04   1.0000E-099   1.8734E-006   2.4072E-001   7.5928E-001
    3.777181E+04   1.0000E-099   2.1204E-006   3.9020E-001   6.0980E-001
    3.890589E+04   1.0000E-099   2.0959E-006   4.6599E-001   5.3401E-001
    3.948564E+04   1.0000E-099   2.3376E-006   4.9678E-001   5.0322E-001
    3.977875E+04   1.0000E-099   2.2327E-006   5.1083E-001   4.8917E-001
    3.992611E+04   1.0000E-099   2.3537E-006   5.1809E-001   4.8191E-001
    3.999630E+04   1.0000E-099   2.3786E-006   5.2380E-001   4.7619E-001
    4.000000E+04   1.0000E-099   2.3970E-006   5.2465E-001   4.7535E-001
#TIME:   114.500
#NVEL: 100
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772127E+02   1.0000E-099   3.3140E-001   5.6773E-001   1.0087E-001
    8.992436E+02   1.0000E-099   3.1515E-001   5.5120E-001   1.3364E-001
    9.333316E+02   1.0000E-099   3.2569E-001   5.4579E-001   1.2851E-001
    9.885582E+02   1.0000E-099   3.1246E-001   5.5249E-001   1.3505E-001
    1.043954E+03   1.0000E-099   3.1367E-001   5.5175E-001   1.3458E-001
    1.102540E+03   1.0000E-099   3.2860E-001   5.4385E-001   1.2755E-001
    1.164415E+03   1.0000E-099   3.1822E-001   5.4876E-001   1.3302E-001
    1.229761E+03   1.0000E-099   3.3088E-001   5.4151E-001   1.2761E-001
    1.298775E+03   1.0000E-099   3.4087E-001   5.3517E-001   1.2396E-001
    1.371662E+03   1.0000E-099   3.4022E-001   5.3409E-001   1.2569E-001
    1.448640E+03   1.0000E-099   3.5086E-001   5.2664E-001   1.2249E-001
    1.529937E+03   1.0000E-099   3.5556E-001   5.2204E-001   1.2240E-001
    1.615797E+03   1.0000E-099   3.4746E-001   5.2405E-001   1.2849E-001
    1.706475E+03   1.0000E-099   3.3733E-001   5.2683E-001   1.3584E-001
    1.802242E+03   1.0000E-099   3.4544E-001   5.1991E-001   1.3465E-001
    1.903384E+03   1.0000E-099   3.4076E-001   5.1975E-001   1.3949E-001
    2.010201E+03   1.0000E-099   3.4309E-001   5.1615E-001   1.4075E-001
    2.123013E+03   1.0000E-099   3.3562E-001   5.1805E-001   1.4632E-001
    2.242157E+03   1.0000E-099   3.1593E-001   5.2662E-001   1.5746E-001
    2.367986E+03   1.0000E-099   2.9012E-001   5.3849E-001   1.7139E-001
    2.500877E+03   1.0000E-099   2.6566E-001   5.5011E-001   1.8423E-001
    2.641226E+03   1.0000E-099   2.4878E-001   5.5906E-001   1.9216E-001
    2.789451E+03   1.0000E-099   2.2984E-001   5.6997E-001   2.0019E-001
    2.945994E+03   1.0000E-099   1.9904E-001   5.8662E-001   2.1434E-001
    3.111323E+03   1.0000E-099   1.6348E-001   6.0467E-001   2.3185E-001
    3.285929E+03   1.0000E-099   1.2724E-001   6.1917E-001   2.5359E-001
    3.470335E+03   1.0000E-099   8.8257E-002   6.2351E-001   2.8824E-001
    3.665090E+03   1.0000E-099   5.5645E-002   6.1185E-001   3.3251E-001
    3.870774E+03   1.0000E-099   3.6470E-002   5.9159E-001   3.7194E-001
    4.088001E+03   1.0000E-099   2.6607E-002   5.7243E-001   4.0096E-001
    4.317419E+03   1.0000E-099   2.2490E-002   5.6058E-001   4.1693E-001
    4.559711E+03   1.0000E-099   2.1187E-002   5.5359E-001   4.2522E-001
    4.815602E+03   1.0000E-099   2.0154E-002   5.4338E-001   4.3647E-001
    5.085852E+03   1.0000E-099   1.7400E-002   5.2136E-001   4.6124E-001
    5.371269E+03   1.0000E-099   1.4647E-002   4.9515E-001   4.9021E-001
    5.672704E+03   1.0000E-099   1.2578E-002   4.7043E-001   5.1700E-001
    5.991055E+03   1.0000E-099   1.1068E-002   4.4921E-001   5.3972E-001
    6.327272E+03   1.0000E-099   9.8380E-003   4.3116E-001   5.5900E-001
    6.682357E+03   1.0000E-099   9.2594E-003   4.2089E-001   5.6985E-001
    7.057370E+03   1.0000E-099   9.0284E-003   4.1676E-001   5.7421E-001
    7.453428E+03   1.0000E-099   8.6734E-003   4.1465E-001   5.7668E-001
    7.871713E+03   1.0000E-099   8.5296E-003   4.1815E-001   5.7332E-001
    8.314664E+03   1.0000E-099   8.9999E-003   4.3175E-001   5.5925E-001
    8.762489E+03   1.0000E-099   1.0072E-002   4.5422E-001   5.3570E-001
    9.197595E+03   1.0000E-099   1.1563E-002   4.8169E-001   5.0675E-001
    9.618624E+03   1.0000E-099   1.2581E-002   5.0506E-001   4.8236E-001
    1.002637E+04   1.0000E-099   1.3229E-002   5.2564E-001   4.6113E-001
    1.042621E+04   1.0000E-099   1.3672E-002   5.4536E-001   4.4097E-001
    1.082475E+04   1.0000E-099   1.2739E-002   5.5433E-001   4.3293E-001
    1.122704E+04   1.0000E-099   1.1770E-002   5.6280E-001   4.2543E-001
    1.163630E+04   1.0000E-099   1.0550E-002   5.6802E-001   4.2143E-001
    1.205917E+04   1.0000E-099   8.9703E-003   5.6689E-001   4.2414E-001
    1.250137E+04   1.0000E-099   7.5286E-003   5.6075E-001   4.3172E-001
    1.297030E+04   1.0000E-099   5.7621E-003   5.3743E-001   4.5681E-001
    1.348345E+04   1.0000E-099   3.9673E-003   4.9137E-001   5.0466E-001
    1.405030E+04   1.0000E-099   2.5172E-003   4.1480E-001   5.8269E-001
    1.463129E+04   1.0000E-099   2.3613E-003   3.7650E-001   6.2114E-001
    1.516633E+04   1.0000E-099   2.0409E-003   3.2834E-001   6.6962E-001
    1.561858E+04   1.0000E-099   2.1176E-003   3.1272E-001   6.8516E-001
    1.600176E+04   1.0000E-099   1.8872E-003   2.8600E-001   7.1211E-001
    1.632665E+04   1.0000E-099   1.1889E-003   2.3109E-001   7.6772E-001
    1.661539E+04   1.0000E-099   4.4277E-004   1.4324E-001   8.5632E-001
    1.688775E+04   1.0000E-099   9.1199E-005   6.0666E-002   9.3924E-001
    1.716852E+04   1.0000E-099   2.8035E-005   3.3020E-002   9.6695E-001
    1.748271E+04   1.0000E-099   1.2491E-005   2.2461E-002   9.7753E-001
    1.784328E+04   1.0000E-099   7.4155E-006   1.7731E-002   9.8226E-001
    1.824239E+04   1.0000E-099   5.4755E-006   1.5482E-002   9.8451E-001
    1.866088E+04   1.0000E-099   4.4423E-006   1.4074E-002   9.8592E-001
    1.908537E+04   1.0000E-099   3.7325E-006   1.3069E-002   9.8693E-001
    1.951529E+04   1.0000E-099   3.2448E-006   1.2231E-002   9.8777E-001
    1.995450E+04   1.0000E-099   2.8331E-006   1.1284E-002   9.8871E-001
    2.040256E+04   1.0000E-099   2.4413E-006   1.0270E-002   9.8973E-001
    2.085475E+04   1.0000E-099   2.1233E-006   9.4672E-003   9.9053E-001
    2.130529E+04   1.0000E-099   1.8963E-006   8.9312E-003   9.9107E-001
    2.175486E+04   1.0000E-099   1.7206E-006   8.5554E-003   9.9144E-001
    2.220669E+04   1.0000E-099   1.5567E-006   8.2175E-003   9.9178E-001
    2.266656E+04   1.0000E-099   1.3832E-006   7.8313E-003   9.9217E-001
    2.313811E+04   1.0000E-099   1.1988E-006   7.3810E-003   9.9262E-001
    2.362315E+04   1.0000E-099   1.0317E-006   6.9410E-003   9.9306E-001
    2.412174E+04   1.0000E-099   9.1106E-007   6.6159E-003   9.9338E-001
    2.463147E+04   1.0000E-099   8.3249E-007   6.4378E-003   9.9356E-001
    2.514859E+04   1.0000E-099   7.7305E-007   6.3559E-003   9.9364E-001
    2.567044E+04   1.0000E-099   7.1552E-007   6.3022E-003   9.9370E-001
    2.619397E+04   1.0000E-099   6.5203E-007   6.2390E-003   9.9376E-001
    2.671902E+04   1.0000E-099   5.8291E-007   6.1636E-003   9.9384E-001
    2.724624E+04   1.0000E-099   5.1542E-007   6.0994E-003   9.9390E-001
    2.777583E+04   1.0000E-099   4.6065E-007   6.0796E-003   9.9392E-001
    2.830861E+04   1.0000E-099   4.2033E-007   6.1250E-003   9.9387E-001
    2.884303E+04   1.0000E-099   3.8748E-007   6.2289E-003   9.9377E-001
    2.937845E+04   1.0000E-099   3.5784E-007   6.3736E-003   9.9363E-001
    2.991520E+04   1.0000E-099   3.2391E-007   6.5233E-003   9.9348E-001
    3.045498E+04   1.0000E-099   3.0252E-007   6.8214E-003   9.9318E-001
    3.099885E+04   1.0000E-099   2.8894E-007   7.3941E-003   9.9261E-001
    3.181611E+04   1.0000E-099   3.3850E-007   1.0671E-002   9.8933E-001
    3.308258E+04   1.0000E-099   6.7912E-007   3.1803E-002   9.6820E-001
    3.469081E+04   1.0000E-099   9.9918E-007   1.0864E-001   8.9136E-001
    3.637723E+04   1.0000E-099   1.2318E-006   2.3757E-001   7.6243E-001
    3.814563E+04   1.0000E-099   1.3963E-006   3.6738E-001   6.3261E-001
    3.990518E+04   1.0000E-099   1.5658E-006   4.7849E-001   5.2151E-001
    4.000000E+04   1.0000E-099   1.6577E-006   4.8698E-001   5.1302E-001
#TIME:   126.000
#NVEL: 100
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772127E+02   1.0000E-099   3.6697E-001   5.3592E-001   9.7105E-002
    8.914991E+02   1.0000E-099   3.5821E-001   5.2985E-001   1.1194E-001
    9.133662E+02   1.0000E-099   3.2034E-001   5.4941E-001   1.3025E-001
    9.586365E+02   1.0000E-099   3.0628E-001   5.5612E-001   1.3760E-001
    1.011430E+03   1.0000E-099   3.2085E-001   5.4900E-001   1.3015E-001
    1.066983E+03   1.0000E-099   3.2000E-001   5.4924E-001   1.3076E-001
    1.125587E+03   1.0000E-099   3.1155E-001   5.5299E-001   1.3546E-001
    1.187410E+03   1.0000E-099   3.1935E-001   5.4864E-001   1.3200E-001
    1.252629E+03   1.0000E-099   3.2485E-001   5.4501E-001   1.3014E-001
    1.321429E+03   1.0000E-099   3.2806E-001   5.4210E-001   1.2985E-001
    1.394009E+03   1.0000E-099   3.3412E-001   5.3737E-001   1.2850E-001
    1.470575E+03   1.0000E-099   3.3796E-001   5.3342E-001   1.2862E-001
    1.551346E+03   1.0000E-099   3.4122E-001   5.2940E-001   1.2939E-001
    1.636554E+03   1.0000E-099   3.4416E-001   5.2524E-001   1.3060E-001
    1.726442E+03   1.0000E-099   3.5048E-001   5.1915E-001   1.3037E-001
    1.821267E+03   1.0000E-099   3.4871E-001   5.1710E-001   1.3419E-001
    1.921300E+03   1.0000E-099   3.5385E-001   5.1161E-001   1.3453E-001
    2.026827E+03   1.0000E-099   3.4444E-001   5.1375E-001   1.4180E-001
    2.138151E+03   1.0000E-099   3.3225E-001   5.1758E-001   1.5017E-001
    2.255589E+03   1.0000E-099   3.1712E-001   5.2323E-001   1.5965E-001
    2.379478E+03   1.0000E-099   3.0059E-001   5.3007E-001   1.6935E-001
    2.510170E+03   1.0000E-099   2.7713E-001   5.4065E-001   1.8223E-001
    2.648042E+03   1.0000E-099   2.5248E-001   5.5246E-001   1.9506E-001
    2.793486E+03   1.0000E-099   2.3327E-001   5.6309E-001   2.0363E-001
    2.946918E+03   1.0000E-099   2.0525E-001   5.7816E-001   2.1659E-001
    3.108778E+03   1.0000E-099   1.7707E-001   5.9367E-001   2.2926E-001
    3.279527E+03   1.0000E-099   1.3819E-001   6.0910E-001   2.5271E-001
    3.459656E+03   1.0000E-099   1.0060E-001   6.1387E-001   2.8553E-001
    3.649677E+03   1.0000E-099   6.6260E-002   6.0290E-001   3.3084E-001
    3.850136E+03   1.0000E-099   4.3464E-002   5.8078E-001   3.7576E-001
    4.061605E+03   1.0000E-099   3.2863E-002   5.6323E-001   4.0391E-001
    4.284689E+03   1.0000E-099   2.6922E-002   5.4852E-001   4.2456E-001
    4.520026E+03   1.0000E-099   2.3720E-002   5.3646E-001   4.3982E-001
    4.768289E+03   1.0000E-099   2.1993E-002   5.2525E-001   4.5276E-001
    5.030187E+03   1.0000E-099   1.8935E-002   5.0355E-001   4.7752E-001
    5.306471E+03   1.0000E-099   1.5634E-002   4.7559E-001   5.0877E-001
    5.597929E+03   1.0000E-099   1.3619E-002   4.5238E-001   5.3400E-001
    5.905395E+03   1.0000E-099   1.2007E-002   4.3146E-001   5.5654E-001
    6.229750E+03   1.0000E-099   1.0486E-002   4.1193E-001   5.7759E-001
    6.571919E+03   1.0000E-099   9.3891E-003   3.9766E-001   5.9295E-001
    6.932882E+03   1.0000E-099   8.7219E-003   3.8992E-001   6.0136E-001
    7.313671E+03   1.0000E-099   8.1544E-003   3.8591E-001   6.0593E-001
    7.715936E+03   1.0000E-099   7.8165E-003   3.8754E-001   6.0465E-001
    8.131133E+03   1.0000E-099   8.1521E-003   4.0071E-001   5.9113E-001
    8.542331E+03   1.0000E-099   8.8148E-003   4.2045E-001   5.7073E-001
    8.941107E+03   1.0000E-099   9.4946E-003   4.4197E-001   5.4854E-001
    9.327960E+03   1.0000E-099   1.0332E-002   4.6626E-001   5.2341E-001
    9.701996E+03   1.0000E-099   1.1115E-002   4.9025E-001   4.9864E-001
    1.006780E+04   1.0000E-099   1.1655E-002   5.1200E-001   4.7634E-001
    1.042723E+04   1.0000E-099   1.2021E-002   5.3272E-001   4.5526E-001
    1.078481E+04   1.0000E-099   1.1381E-002   5.4366E-001   4.4496E-001
    1.114515E+04   1.0000E-099   1.0223E-002   5.4840E-001   4.4137E-001
    1.151299E+04   1.0000E-099   9.3352E-003   5.5551E-001   4.3515E-001
    1.189161E+04   1.0000E-099   8.2293E-003   5.5772E-001   4.3406E-001
    1.228231E+04   1.0000E-099   7.1772E-003   5.5628E-001   4.3654E-001
