#NTIMES: 257
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.245e+09 1e-99 1e-99 2.213721e-03 1e-99 1e-99
2.325e+09 1e-99 1e-99 2.368410e-03 1e-99 1e-99
2.405e+09 1e-99 1e-99 2.040697e-03 1e-99 1e-99
2.487e+09 1e-99 1e-99 1.747192e-03 1e-99 1e-99
2.570e+09 1e-99 1e-99 1.456663e-03 1e-99 1e-99
2.659e+09 1e-99 1e-99 1.112673e-03 1e-99 1e-99
2.764e+09 1e-99 1e-99 7.761453e-04 1e-99 1e-99
2.899e+09 1e-99 1e-99 4.372762e-04 1e-99 1e-99
3.065e+09 1e-99 1e-99 5.118516e-04 1e-99 1e-99
3.252e+09 1e-99 1e-99 2.655587e-04 1e-99 1e-99
3.446e+09 1e-99 1e-99 9.362212e-05 1e-99 1e-99
3.637e+09 1e-99 1e-99 3.781597e-04 1e-99 1e-99
3.815e+09 1e-99 1e-99 1.482579e-04 1e-99 1e-99
3.975e+09 1e-99 1e-99 6.604966e-05 1e-99 1e-99
4.117e+09 1e-99 1e-99 5.192799e-05 1e-99 1e-99
4.247e+09 1e-99 1e-99 9.663996e-05 1e-99 1e-99
4.369e+09 1e-99 1e-99 5.465773e-05 1e-99 1e-99
4.488e+09 1e-99 1e-99 1.680396e-04 1e-99 1e-99
4.608e+09 1e-99 1e-99 8.011324e-05 1e-99 1e-99
4.729e+09 1e-99 1e-99 4.349788e-05 1e-99 1e-99
4.852e+09 1e-99 1e-99 4.541781e-05 1e-99 1e-99
4.975e+09 1e-99 1e-99 1.690370e-05 1e-99 1e-99
5.101e+09 1e-99 1e-99 2.969969e-05 1e-99 1e-99
5.229e+09 1e-99 1e-99 5.700716e-05 1e-99 1e-99
5.360e+09 1e-99 1e-99 5.357204e-05 1e-99 1e-99
5.492e+09 1e-99 1e-99 4.222903e-05 1e-99 1e-99
5.627e+09 1e-99 1e-99 1.392826e-04 1e-99 1e-99
5.762e+09 1e-99 1e-99 1.325111e-04 1e-99 1e-99
5.899e+09 1e-99 1e-99 1.675135e-05 1e-99 1e-99
6.034e+09 1e-99 1e-99 3.698553e-05 1e-99 1e-99
6.168e+09 1e-99 1e-99 1.729946e-05 1e-99 1e-99
6.297e+09 1e-99 1e-99 1.837748e-05 1e-99 1e-99
6.422e+09 1e-99 1e-99 1.980295e-05 1e-99 1e-99
6.539e+09 1e-99 1e-99 1.722928e-05 1e-99 1e-99
6.646e+09 1e-99 1e-99 3.434400e-05 1e-99 1e-99
6.742e+09 1e-99 1e-99 1.465781e-05 1e-99 1e-99
6.826e+09 1e-99 1e-99 1.564208e-05 1e-99 1e-99
6.896e+09 1e-99 1e-99 1.325102e-05 1e-99 1e-99
6.948e+09 1e-99 1e-99 1.574245e-05 1e-99 1e-99
6.976e+09 1e-99 1e-99 1.056851e-05 1e-99 1e-99
6.989e+09 1e-99 1e-99 1.025824e-05 1e-99 1e-99
6.995e+09 1e-99 1e-99 8.693062e-06 1e-99 1e-99
6.998e+09 1e-99 1e-99 8.850910e-06 1e-99 1e-99
7.000e+09 1e-99 1e-99 9.325815e-06 1e-99 1e-99
#TIME: 135.574676
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
4.401e+07 3.145995e-03 1e-99 1.505817e-01 1e-99 1e-99
8.862e+07 2.937649e-03 1e-99 1.484511e-01 1e-99 1e-99
9.061e+07 2.766526e-03 1e-99 1.467130e-01 1e-99 1e-99
9.444e+07 3.065408e-03 1e-99 1.497556e-01 1e-99 1e-99
9.991e+07 3.270120e-03 1e-99 1.518566e-01 1e-99 1e-99
1.061e+08 3.131777e-03 1e-99 1.504330e-01 1e-99 1e-99
1.126e+08 2.896514e-03 1e-99 1.480016e-01 1e-99 1e-99
1.194e+08 2.913810e-03 1e-99 1.480369e-01 1e-99 1e-99
1.267e+08 3.008667e-03 1e-99 1.486414e-01 1e-99 1e-99
1.345e+08 2.801583e-03 1e-99 1.443456e-01 1e-99 1e-99
1.427e+08 2.711679e-03 1e-99 1.377946e-01 1e-99 1e-99
1.514e+08 2.623038e-03 1e-99 1.300924e-01 1e-99 1e-99
1.607e+08 2.579363e-03 1e-99 1.238966e-01 1e-99 1e-99
1.705e+08 2.413420e-03 1e-99 1.176736e-01 1e-99 1e-99
1.809e+08 2.298404e-03 1e-99 1.140094e-01 1e-99 1e-99
1.919e+08 2.156680e-03 1e-99 1.110139e-01 1e-99 1e-99
2.037e+08 2.091023e-03 1e-99 1.100271e-01 1e-99 1e-99
2.161e+08 2.084471e-03 1e-99 1.114613e-01 1e-99 1e-99
2.293e+08 2.004854e-03 1e-99 1.133090e-01 1e-99 1e-99
2.433e+08 2.158632e-03 1e-99 1.211461e-01 1e-99 1e-99
2.582e+08 2.092019e-03 1e-99 1.235715e-01 1e-99 1e-99
2.739e+08 2.083160e-03 1e-99 1.265754e-01 1e-99 1e-99
2.907e+08 2.020133e-03 1e-99 1.286592e-01 1e-99 1e-99
3.084e+08 1.975544e-03 1e-99 1.329467e-01 1e-99 1e-99
3.273e+08 1.870573e-03 1e-99 1.372965e-01 1e-99 1e-99
3.472e+08 1.619332e-03 1e-99 1.381490e-01 1e-99 1e-99
3.685e+08 1.475221e-03 1e-99 1.435482e-01 1e-99 1e-99
3.910e+08 1.291268e-03 1e-99 1.488295e-01 1e-99 1e-99
4.148e+08 1.183937e-03 1e-99 1.504603e-01 1e-99 1e-99
4.402e+08 1.054703e-03 1e-99 1.457954e-01 1e-99 1e-99
4.671e+08 1.005605e-03 1e-99 1.485622e-01 1e-99 1e-99
4.956e+08 9.293395e-04 1e-99 1.548036e-01 1e-99 1e-99
5.259e+08 8.226425e-04 1e-99 1.578029e-01 1e-99 1e-99
5.580e+08 7.209299e-04 1e-99 1.560220e-01 1e-99 1e-99
5.921e+08 6.319279e-04 1e-99 1.540493e-01 1e-99 1e-99
6.282e+08 5.615241e-04 1e-99 1.547786e-01 1e-99 1e-99
6.666e+08 4.965708e-04 1e-99 1.598893e-01 1e-99 1e-99
7.074e+08 4.675915e-04 1e-99 1.721857e-01 1e-99 1e-99
7.506e+08 4.441621e-04 1e-99 1.967486e-01 1e-99 1e-99
7.964e+08 4.386802e-04 1e-99 2.284293e-01 1e-99 1e-99
8.451e+08 4.412225e-04 1e-99 2.514736e-01 1e-99 1e-99
8.967e+08 3.904303e-04 1e-99 2.593825e-01 1e-99 1e-99
9.514e+08 2.795462e-04 1e-99 2.523743e-01 1e-99 1e-99
1.010e+09 1.590217e-04 1e-99 2.254534e-01 1e-99 1e-99
1.071e+09 6.629412e-05 1e-99 1.731500e-01 1e-99 1e-99
1.137e+09 1e-99 1e-99 1.139061e-01 1e-99 1e-99
1.206e+09 1e-99 1e-99 6.844870e-02 1e-99 1e-99
1.279e+09 1e-99 1e-99 4.350605e-02 1e-99 1e-99
1.353e+09 1e-99 1e-99 3.624129e-02 1e-99 1e-99
1.419e+09 1e-99 1e-99 2.848906e-02 1e-99 1e-99
1.476e+09 1e-99 1e-99 2.618473e-02 1e-99 1e-99
1.524e+09 1e-99 1e-99 1.998784e-02 1e-99 1e-99
1.565e+09 1e-99 1e-99 1.794036e-02 1e-99 1e-99
1.596e+09 1e-99 1e-99 1.256941e-02 1e-99 1e-99
1.619e+09 1e-99 1e-99 1.008955e-02 1e-99 1e-99
1.635e+09 1e-99 1e-99 9.107552e-03 1e-99 1e-99
1.648e+09 1e-99 1e-99 6.725192e-03 1e-99 1e-99
1.659e+09 1e-99 1e-99 6.590665e-03 1e-99 1e-99
1.669e+09 1e-99 1e-99 7.167089e-03 1e-99 1e-99
1.679e+09 1e-99 1e-99 6.040740e-03 1e-99 1e-99
1.689e+09 1e-99 1e-99 5.437869e-03 1e-99 1e-99
1.700e+09 1e-99 1e-99 4.884700e-03 1e-99 1e-99
1.715e+09 1e-99 1e-99 4.493012e-03 1e-99 1e-99
1.742e+09 1e-99 1e-99 4.128702e-03 1e-99 1e-99
1.789e+09 1e-99 1e-99 3.298346e-03 1e-99 1e-99
1.853e+09 1e-99 1e-99 3.001331e-03 1e-99 1e-99
1.926e+09 1e-99 1e-99 2.732563e-03 1e-99 1e-99
2.003e+09 1e-99 1e-99 2.587611e-03 1e-99 1e-99
2.084e+09 1e-99 1e-99 2.671633e-03 1e-99 1e-99
2.165e+09 1e-99 1e-99 2.270255e-03 1e-99 1e-99
2.245e+09 1e-99 1e-99 2.206976e-03 1e-99 1e-99
2.325e+09 1e-99 1e-99 2.134702e-03 1e-99 1e-99
2.405e+09 1e-99 1e-99 1.973070e-03 1e-99 1e-99
2.487e+09 1e-99 1e-99 1.862722e-03 1e-99 1e-99
2.570e+09 1e-99 1e-99 1.505013e-03 1e-99 1e-99
2.659e+09 1e-99 1e-99 1.096630e-03 1e-99 1e-99
2.764e+09 1e-99 1e-99 7.324600e-04 1e-99 1e-99
2.899e+09 1e-99 1e-99 4.085745e-04 1e-99 1e-99
3.065e+09 1e-99 1e-99 4.772895e-04 1e-99 1e-99
3.252e+09 1e-99 1e-99 3.599340e-04 1e-99 1e-99
3.446e+09 1e-99 1e-99 1.748529e-04 1e-99 1e-99
3.637e+09 1e-99 1e-99 5.538785e-05 1e-99 1e-99
3.815e+09 1e-99 1e-99 1.162579e-04 1e-99 1e-99
3.975e+09 1e-99 1e-99 7.634808e-05 1e-99 1e-99
4.117e+09 1e-99 1e-99 1.220047e-04 1e-99 1e-99
4.247e+09 1e-99 1e-99 4.493589e-05 1e-99 1e-99
4.369e+09 1e-99 1e-99 4.959016e-05 1e-99 1e-99
4.488e+09 1e-99 1e-99 6.817476e-05 1e-99 1e-99
4.608e+09 1e-99 1e-99 5.555007e-05 1e-99 1e-99
4.729e+09 1e-99 1e-99 5.202020e-05 1e-99 1e-99
4.852e+09 1e-99 1e-99 3.886092e-05 1e-99 1e-99
4.975e+09 1e-99 1e-99 4.040765e-05 1e-99 1e-99
5.101e+09 1e-99 1e-99 3.780723e-05 1e-99 1e-99
5.229e+09 1e-99 1e-99 2.884950e-05 1e-99 1e-99
5.360e+09 1e-99 1e-99 5.884765e-05 1e-99 1e-99
5.492e+09 1e-99 1e-99 3.179531e-05 1e-99 1e-99
5.627e+09 1e-99 1e-99 1.927667e-05 1e-99 1e-99
5.762e+09 1e-99 1e-99 2.069061e-05 1e-99 1e-99
5.899e+09 1e-99 1e-99 3.817909e-05 1e-99 1e-99
6.034e+09 1e-99 1e-99 4.670109e-05 1e-99 1e-99
6.168e+09 1e-99 1e-99 3.080250e-05 1e-99 1e-99
6.297e+09 1e-99 1e-99 2.808021e-05 1e-99 1e-99
6.422e+09 1e-99 1e-99 1.795837e-05 1e-99 1e-99
6.539e+09 1e-99 1e-99 1.508937e-05 1e-99 1e-99
6.646e+09 1e-99 1e-99 1.553084e-05 1e-99 1e-99
6.742e+09 1e-99 1e-99 3.093941e-05 1e-99 1e-99
6.826e+09 1e-99 1e-99 2.808990e-05 1e-99 1e-99
6.896e+09 1e-99 1e-99 1.225540e-05 1e-99 1e-99
6.948e+09 1e-99 1e-99 1.318731e-05 1e-99 1e-99
6.976e+09 1e-99 1e-99 1.183295e-05 1e-99 1e-99
6.989e+09 1e-99 1e-99 9.828483e-06 1e-99 1e-99
6.995e+09 1e-99 1e-99 1.435718e-05 1e-99 1e-99
6.998e+09 1e-99 1e-99 1.409483e-05 1e-99 1e-99
7.000e+09 1e-99 1e-99 1.430898e-05 1e-99 1e-99
#TIME: 136.574676
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
4.401e+07 2.967303e-03 1e-99 1.493454e-01 1e-99 1e-99
8.862e+07 2.805012e-03 1e-99 1.476984e-01 1e-99 1e-99
9.061e+07 2.654297e-03 1e-99 1.461706e-01 1e-99 1e-99
9.444e+07 2.791205e-03 1e-99 1.475586e-01 1e-99 1e-99
9.991e+07 2.738586e-03 1e-99 1.470256e-01 1e-99 1e-99
1.061e+08 2.796976e-03 1e-99 1.476142e-01 1e-99 1e-99
1.126e+08 2.776084e-03 1e-99 1.473744e-01 1e-99 1e-99
1.194e+08 2.678059e-03 1e-99 1.462406e-01 1e-99 1e-99
1.267e+08 2.796181e-03 1e-99 1.470746e-01 1e-99 1e-99
1.345e+08 2.719939e-03 1e-99 1.440628e-01 1e-99 1e-99
1.427e+08 2.639296e-03 1e-99 1.374598e-01 1e-99 1e-99
1.514e+08 2.542008e-03 1e-99 1.294590e-01 1e-99 1e-99
1.607e+08 2.369891e-03 1e-99 1.211759e-01 1e-99 1e-99
1.705e+08 2.162700e-03 1e-99 1.138228e-01 1e-99 1e-99
1.809e+08 2.106907e-03 1e-99 1.108570e-01 1e-99 1e-99
1.919e+08 1.903233e-03 1e-99 1.062765e-01 1e-99 1e-99
2.037e+08 1.889949e-03 1e-99 1.061626e-01 1e-99 1e-99
2.161e+08 1.994570e-03 1e-99 1.099334e-01 1e-99 1e-99
2.293e+08 1.965735e-03 1e-99 1.128446e-01 1e-99 1e-99
2.433e+08 1.980742e-03 1e-99 1.175504e-01 1e-99 1e-99
2.582e+08 1.960376e-03 1e-99 1.209214e-01 1e-99 1e-99
2.739e+08 1.956758e-03 1e-99 1.239994e-01 1e-99 1e-99
2.907e+08 1.853483e-03 1e-99 1.249195e-01 1e-99 1e-99
3.084e+08 1.747118e-03 1e-99 1.273129e-01 1e-99 1e-99
3.273e+08 1.692802e-03 1e-99 1.327064e-01 1e-99 1e-99
3.472e+08 1.514699e-03 1e-99 1.352588e-01 1e-99 1e-99
3.685e+08 1.351971e-03 1e-99 1.395431e-01 1e-99 1e-99
3.910e+08 1.205402e-03 1e-99 1.456810e-01 1e-99 1e-99
4.148e+08 1.120195e-03 1e-99 1.480944e-01 1e-99 1e-99
4.402e+08 9.980730e-04 1e-99 1.441770e-01 1e-99 1e-99
4.671e+08 9.437167e-04 1e-99 1.475838e-01 1e-99 1e-99
4.956e+08 8.793451e-04 1e-99 1.542580e-01 1e-99 1e-99
5.259e+08 7.974945e-04 1e-99 1.575854e-01 1e-99 1e-99
5.580e+08 6.843377e-04 1e-99 1.555153e-01 1e-99 1e-99
5.921e+08 6.055885e-04 1e-99 1.537932e-01 1e-99 1e-99
6.282e+08 5.326898e-04 1e-99 1.549474e-01 1e-99 1e-99
6.666e+08 4.758452e-04 1e-99 1.609557e-01 1e-99 1e-99
7.074e+08 4.442980e-04 1e-99 1.745100e-01 1e-99 1e-99
7.506e+08 4.266822e-04 1e-99 1.993762e-01 1e-99 1e-99
7.964e+08 4.286836e-04 1e-99 2.296403e-01 1e-99 1e-99
8.451e+08 4.214996e-04 1e-99 2.498644e-01 1e-99 1e-99
8.967e+08 3.604683e-04 1e-99 2.545385e-01 1e-99 1e-99
9.514e+08 2.591759e-04 1e-99 2.483336e-01 1e-99 1e-99
1.010e+09 1.480843e-04 1e-99 2.217143e-01 1e-99 1e-99
1.071e+09 1e-99 1e-99 1.707329e-01 1e-99 1e-99
1.137e+09 1e-99 1e-99 1.097791e-01 1e-99 1e-99
1.206e+09 1e-99 1e-99 6.296930e-02 1e-99 1e-99
1.279e+09 1e-99 1e-99 4.460615e-02 1e-99 1e-99
1.353e+09 1e-99 1e-99 3.179542e-02 1e-99 1e-99
1.419e+09 1e-99 1e-99 2.693703e-02 1e-99 1e-99
1.476e+09 1e-99 1e-99 2.646232e-02 1e-99 1e-99
1.524e+09 1e-99 1e-99 2.097796e-02 1e-99 1e-99
1.565e+09 1e-99 1e-99 1.696930e-02 1e-99 1e-99
1.596e+09 1e-99 1e-99 1.210188e-02 1e-99 1e-99
1.619e+09 1e-99 1e-99 1.065307e-02 1e-99 1e-99
1.635e+09 1e-99 1e-99 8.618200e-03 1e-99 1e-99
1.648e+09 1e-99 1e-99 8.136741e-03 1e-99 1e-99
1.659e+09 1e-99 1e-99 8.400735e-03 1e-99 1e-99
1.669e+09 1e-99 1e-99 5.807631e-03 1e-99 1e-99
1.679e+09 1e-99 1e-99 5.805670e-03 1e-99 1e-99
1.689e+09 1e-99 1e-99 5.414424e-03 1e-99 1e-99
1.700e+09 1e-99 1e-99 5.109603e-03 1e-99 1e-99
1.715e+09 1e-99 1e-99 4.231483e-03 1e-99 1e-99
1.742e+09 1e-99 1e-99 3.788438e-03 1e-99 1e-99
1.789e+09 1e-99 1e-99 3.305408e-03 1e-99 1e-99
1.853e+09 1e-99 1e-99 2.932756e-03 1e-99 1e-99
1.926e+09 1e-99 1e-99 2.673129e-03 1e-99 1e-99
2.003e+09 1e-99 1e-99 2.529257e-03 1e-99 1e-99
2.084e+09 1e-99 1e-99 2.316311e-03 1e-99 1e-99
2.165e+09 1e-99 1e-99 2.242942e-03 1e-99 1e-99
2.245e+09 1e-99 1e-99 2.187837e-03 1e-99 1e-99
2.325e+09 1e-99 1e-99 2.258502e-03 1e-99 1e-99
2.405e+09 1e-99 1e-99 2.253469e-03 1e-99 1e-99
2.487e+09 1e-99 1e-99 2.302845e-03 1e-99 1e-99
2.570e+09 1e-99 1e-99 1.381953e-03 1e-99 1e-99
2.659e+09 1e-99 1e-99 1.048716e-03 1e-99 1e-99
2.764e+09 1e-99 1e-99 7.764210e-04 1e-99 1e-99
2.899e+09 1e-99 1e-99 4.697733e-04 1e-99 1e-99
3.065e+09 1e-99 1e-99 4.668114e-04 1e-99 1e-99
3.252e+09 1e-99 1e-99 1.581431e-04 1e-99 1e-99
3.446e+09 1e-99 1e-99 1.106873e-04 1e-99 1e-99
3.637e+09 1e-99 1e-99 1.044052e-04 1e-99 1e-99
3.815e+09 1e-99 1e-99 1.648920e-04 1e-99 1e-99
3.975e+09 1e-99 1e-99 1.205651e-04 1e-99 1e-99
4.117e+09 1e-99 1e-99 5.328951e-05 1e-99 1e-99
4.247e+09 1e-99 1e-99 4.113047e-05 1e-99 1e-99
4.369e+09 1e-99 1e-99 3.253920e-05 1e-99 1e-99
4.488e+09 1e-99 1e-99 8.703047e-05 1e-99 1e-99
4.608e+09 1e-99 1e-99 3.096402e-05 1e-99 1e-99
4.729e+09 1e-99 1e-99 6.319636e-05 1e-99 1e-99
4.852e+09 1e-99 1e-99 5.843764e-05 1e-99 1e-99
4.975e+09 1e-99 1e-99 3.711916e-05 1e-99 1e-99
5.101e+09 1e-99 1e-99 3.448299e-05 1e-99 1e-99
5.229e+09 1e-99 1e-99 3.673498e-05 1e-99 1e-99
5.360e+09 1e-99 1e-99 3.928665e-05 1e-99 1e-99
5.492e+09 1e-99 1e-99 3.066097e-05 1e-99 1e-99
5.627e+09 1e-99 1e-99 1.734742e-04 1e-99 1e-99
5.762e+09 1e-99 1e-99 4.073388e-05 1e-99 1e-99
5.899e+09 1e-99 1e-99 1.968504e-05 1e-99 1e-99
6.034e+09 1e-99 1e-99 4.730081e-05 1e-99 1e-99
6.168e+09 1e-99 1e-99 2.673720e-05 1e-99 1e-99
6.297e+09 1e-99 1e-99 1.594706e-05 1e-99 1e-99
6.422e+09 1e-99 1e-99 1.704607e-05 1e-99 1e-99
6.539e+09 1e-99 1e-99 1.442547e-05 1e-99 1e-99
6.646e+09 1e-99 1e-99 1.416030e-05 1e-99 1e-99
6.742e+09 1e-99 1e-99 1.367172e-05 1e-99 1e-99
6.826e+09 1e-99 1e-99 2.729392e-05 1e-99 1e-99
6.896e+09 1e-99 1e-99 1.290189e-05 1e-99 1e-99
6.948e+09 1e-99 1e-99 1.224818e-05 1e-99 1e-99
6.976e+09 1e-99 1e-99 1.124878e-05 1e-99 1e-99
6.989e+09 1e-99 1e-99 1.327547e-05 1e-99 1e-99
6.995e+09 1e-99 1e-99 9.242835e-06 1e-99 1e-99
6.998e+09 1e-99 1e-99 9.406678e-06 1e-99 1e-99
7.000e+09 1e-99 1e-99 9.164987e-06 1e-99 1e-99
#TIME: 137.574676
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
4.401e+07 2.758885e-03 1e-99 1.478244e-01 1e-99 1e-99
8.862e+07 2.613968e-03 1e-99 1.463557e-01 1e-99 1e-99
9.061e+07 2.433450e-03 1e-99 1.444959e-01 1e-99 1e-99
9.444e+07 2.493864e-03 1e-99 1.451244e-01 1e-99 1e-99
9.991e+07 2.579178e-03 1e-99 1.460009e-01 1e-99 1e-99
1.061e+08 2.647840e-03 1e-99 1.466971e-01 1e-99 1e-99
1.126e+08 2.686702e-03 1e-99 1.470630e-01 1e-99 1e-99
1.194e+08 2.588347e-03 1e-99 1.459230e-01 1e-99 1e-99
1.267e+08 2.747996e-03 1e-99 1.471784e-01 1e-99 1e-99
1.345e+08 2.677198e-03 1e-99 1.441908e-01 1e-99 1e-99
1.427e+08 2.554426e-03 1e-99 1.369708e-01 1e-99 1e-99
1.514e+08 2.336811e-03 1e-99 1.270899e-01 1e-99 1e-99
1.607e+08 2.173348e-03 1e-99 1.185660e-01 1e-99 1e-99
1.705e+08 2.202115e-03 1e-99 1.148349e-01 1e-99 1e-99
1.809e+08 2.092413e-03 1e-99 1.109152e-01 1e-99 1e-99
1.919e+08 1.853354e-03 1e-99 1.055550e-01 1e-99 1e-99
2.037e+08 1.755617e-03 1e-99 1.035194e-01 1e-99 1e-99
2.161e+08 1.765667e-03 1e-99 1.051490e-01 1e-99 1e-99
2.293e+08 1.830197e-03 1e-99 1.100970e-01 1e-99 1e-99
2.433e+08 1.749517e-03 1e-99 1.123362e-01 1e-99 1e-99
2.582e+08 1.727746e-03 1e-99 1.154928e-01 1e-99 1e-99
2.739e+08 1.723837e-03 1e-99 1.184561e-01 1e-99 1e-99
2.907e+08 1.692696e-03 1e-99 1.210631e-01 1e-99 1e-99
3.084e+08 1.634747e-03 1e-99 1.245812e-01 1e-99 1e-99
3.273e+08 1.581518e-03 1e-99 1.298219e-01 1e-99 1e-99
3.472e+08 1.410194e-03 1e-99 1.321913e-01 1e-99 1e-99
3.685e+08 1.255591e-03 1e-99 1.363025e-01 1e-99 1e-99
3.910e+08 1.114645e-03 1e-99 1.421153e-01 1e-99 1e-99
4.148e+08 1.011122e-03 1e-99 1.435745e-01 1e-99 1e-99
4.402e+08 9.646537e-04 1e-99 1.434291e-01 1e-99 1e-99
4.671e+08 9.074879e-04 1e-99 1.474405e-01 1e-99 1e-99
4.956e+08 8.520350e-04 1e-99 1.543287e-01 1e-99 1e-99
5.259e+08 7.508687e-04 1e-99 1.573289e-01 1e-99 1e-99
5.580e+08 6.554452e-04 1e-99 1.554381e-01 1e-99 1e-99
5.921e+08 5.757175e-04 1e-99 1.537560e-01 1e-99 1e-99
6.282e+08 5.070988e-04 1e-99 1.554678e-01 1e-99 1e-99
6.666e+08 4.632140e-04 1e-99 1.618356e-01 1e-99 1e-99
7.074e+08 4.247484e-04 1e-99 1.767144e-01 1e-99 1e-99
7.506e+08 4.154212e-04 1e-99 2.012143e-01 1e-99 1e-99
7.964e+08 4.116567e-04 1e-99 2.305064e-01 1e-99 1e-99
8.451e+08 4.015280e-04 1e-99 2.477546e-01 1e-99 1e-99
8.967e+08 3.391615e-04 1e-99 2.512713e-01 1e-99 1e-99
9.514e+08 2.433778e-04 1e-99 2.452265e-01 1e-99 1e-99
1.010e+09 1.298559e-04 1e-99 2.140072e-01 1e-99 1e-99
1.071e+09 1e-99 1e-99 1.639557e-01 1e-99 1e-99
1.137e+09 1e-99 1e-99 1.056600e-01 1e-99 1e-99
1.206e+09 1e-99 1e-99 6.589162e-02 1e-99 1e-99
1.279e+09 1e-99 1e-99 4.129372e-02 1e-99 1e-99
1.353e+09 1e-99 1e-99 3.281267e-02 1e-99 1e-99
1.419e+09 1e-99 1e-99 2.802369e-02 1e-99 1e-99
1.476e+09 1e-99 1e-99 2.365503e-02 1e-99 1e-99
1.524e+09 1e-99 1e-99 2.171652e-02 1e-99 1e-99
1.565e+09 1e-99 1e-99 1.620686e-02 1e-99 1e-99
1.596e+09 1e-99 1e-99 1.248446e-02 1e-99 1e-99
1.619e+09 1e-99 1e-99 9.442117e-03 1e-99 1e-99
1.635e+09 1e-99 1e-99 7.871635e-03 1e-99 1e-99
1.648e+09 1e-99 1e-99 7.831157e-03 1e-99 1e-99
1.659e+09 1e-99 1e-99 6.762835e-03 1e-99 1e-99
1.669e+09 1e-99 1e-99 6.280872e-03 1e-99 1e-99
1.679e+09 1e-99 1e-99 5.146483e-03 1e-99 1e-99
1.689e+09 1e-99 1e-99 5.339318e-03 1e-99 1e-99
1.700e+09 1e-99 1e-99 4.937069e-03 1e-99 1e-99
1.715e+09 1e-99 1e-99 4.019397e-03 1e-99 1e-99
1.742e+09 1e-99 1e-99 3.748226e-03 1e-99 1e-99
1.789e+09 1e-99 1e-99 3.187307e-03 1e-99 1e-99
1.853e+09 1e-99 1e-99 2.904559e-03 1e-99 1e-99
1.926e+09 1e-99 1e-99 2.622504e-03 1e-99 1e-99
2.003e+09 1e-99 1e-99 2.531057e-03 1e-99 1e-99
2.084e+09 1e-99 1e-99 2.354426e-03 1e-99 1e-99
2.165e+09 1e-99 1e-99 2.147677e-03 1e-99 1e-99
2.245e+09 1e-99 1e-99 2.038924e-03 1e-99 1e-99
2.325e+09 1e-99 1e-99 2.109309e-03 1e-99 1e-99
2.405e+09 1e-99 1e-99 2.538736e-03 1e-99 1e-99
2.487e+09 1e-99 1e-99 1.725308e-03 1e-99 1e-99
