#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
1.5960e+04 3.9400e-02 9.6060e-01 3.7697e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 5.2138e-02 9.4786e-01 2.0573e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 7.6239e-02 9.2376e-01 8.1853e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 8.4652e-02 9.1535e-01 5.5394e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0325e-01 8.9675e-01 2.8231e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.1674e-01 8.8326e-01 1.7996e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.2884e-01 8.7116e-01 1.2375e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.5203e-01 8.4797e-01 7.2052e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.8116e-01 8.1884e-01 3.9980e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 2.2018e-01 7.7982e-01 1.9864e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 2.8319e-01 7.1681e-01 7.1945e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 3.5773e-01 6.4227e-01 2.1525e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 3.9560e-01 6.0440e-01 1.0594e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 4.1772e-01 5.8228e-01 6.1009e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.0288e-01 5.9712e-01 4.9680e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 4.1884e-01 5.8116e-01 2.9907e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 4.3403e-01 5.6597e-01 1.9589e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 4.2564e-01 5.7436e-01 1.5826e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 3.6690e-01 6.3310e-01 2.1445e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 3.3371e-01 6.6629e-01 2.2753e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 3.4165e-01 6.5835e-01 1.5591e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 2.8817e-01 7.1183e-01 2.0405e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 3.2631e-01 6.7369e-01 8.8016e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 2.7766e-01 7.2234e-01 8.4989e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.8624e-01 8.1376e-01 1.1605e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.1170e-01 8.8830e-01 1.0951e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 4.2308e-02 9.5769e-01 1.6325e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.5001e-02 9.8500e-01 2.5402e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 6.0665e-03 9.9393e-01 5.6915e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 4.8892e-03 9.9511e-01 4.9931e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 5.2303e-03 9.9477e-01 3.0416e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 6.4663e-03 9.9353e-01 1.4047e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 5.8786e-03 9.9412e-01 1.1367e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 5.2545e-03 9.9475e-01 9.2586e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 5.7552e-03 9.9424e-01 5.0265e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 5.3675e-03 9.9463e-01 3.8989e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 5.5548e-03 9.9445e-01 2.4840e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 6.1516e-03 9.9385e-01 1.3915e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 7.2219e-03 9.9278e-01 6.9652e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 6.6052e-03 9.9339e-01 5.7749e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 5.1950e-03 9.9480e-01 6.5053e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 5.1880e-03 9.9481e-01 4.5400e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.7787e-03 9.9722e-01 1.1094e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.8207e-03 9.9718e-01 7.5396e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 3.8404e-03 9.9616e-01 2.8590e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 3.6837e-03 9.9632e-01 2.2028e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.5082e-03 9.9849e-01 9.4350e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.2609e-03 9.9874e-01 9.7926e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 2.4099e-03 9.9759e-01 1.9602e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.1955e-03 9.9880e-01 5.9841e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.3171e-03 9.9868e-01 3.7710e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 8.1764e-04 9.9918e-01 7.7377e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.2620e-03 9.9874e-01 2.6091e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.3580e-03 9.9864e-01 1.8785e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0130e-03 9.9899e-01 2.9091e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 5.3092e-04 9.9947e-01 9.5179e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 5.3167e-04 9.9947e-01 9.0002e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 5.7461e-04 9.9943e-01 7.5575e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 5.6274e-04 9.9944e-01 7.7083e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 5.6880e-04 9.9943e-01 7.9251e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 4.8918e-04 9.9951e-01 9.1220e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.1191e-04 9.9979e-01 2.0723e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 42.6995
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
4.4010e+02 8.7309e-13 2.8066e-04 9.9972e-01 1.0693e-07 7.8256e-23 0.0000e+00 0.0000e+00
8.8623e+02 4.0180e-08 7.5613e-02 9.2439e-01 1.1075e-10 4.2542e-29 0.0000e+00 0.0000e+00
9.0614e+02 4.3434e-08 7.9522e-02 9.2048e-01 9.8648e-11 3.2614e-29 0.0000e+00 0.0000e+00
9.4442e+02 4.5084e-08 8.1457e-02 9.1854e-01 9.3343e-11 2.8732e-29 0.0000e+00 0.0000e+00
9.9911e+02 4.4289e-08 8.0528e-02 9.1947e-01 9.5834e-11 3.0519e-29 0.0000e+00 0.0000e+00
1.0608e+03 4.2678e-08 7.8640e-02 9.2136e-01 1.0115e-10 3.4534e-29 0.0000e+00 0.0000e+00
1.1257e+03 4.2657e-08 7.8582e-02 9.2142e-01 1.0145e-10 3.4791e-29 0.0000e+00 0.0000e+00
1.1944e+03 4.4669e-08 8.0900e-02 9.1910e-01 9.5104e-11 3.0023e-29 0.0000e+00 0.0000e+00
1.2673e+03 4.3738e-08 7.9648e-02 9.2035e-01 9.9222e-11 3.3172e-29 0.0000e+00 0.0000e+00
1.3448e+03 4.6331e-08 8.2221e-02 9.1778e-01 9.3835e-11 2.9382e-29 0.0000e+00 0.0000e+00
1.4269e+03 4.9479e-08 8.5118e-02 9.1488e-01 8.8823e-11 2.6162e-29 0.0000e+00 0.0000e+00
1.5140e+03 4.7383e-08 8.2755e-02 9.1725e-01 9.4882e-11 3.0442e-29 0.0000e+00 0.0000e+00
1.6065e+03 4.5040e-08 8.0783e-02 9.1922e-01 9.7545e-11 3.2090e-29 0.0000e+00 0.0000e+00
1.7047e+03 4.4277e-08 8.0225e-02 9.1978e-01 9.7807e-11 3.2124e-29 0.0000e+00 0.0000e+00
1.8088e+03 4.4574e-08 8.0752e-02 9.1925e-01 9.5648e-11 3.0436e-29 0.0000e+00 0.0000e+00
1.9193e+03 4.3328e-08 7.9674e-02 9.2033e-01 9.7105e-11 3.1320e-29 0.0000e+00 0.0000e+00
2.0365e+03 4.1660e-08 7.8050e-02 9.2195e-01 1.0025e-10 3.3497e-29 0.0000e+00 0.0000e+00
2.1609e+03 3.9988e-08 7.6726e-02 9.2327e-01 1.0114e-10 3.3794e-29 0.0000e+00 0.0000e+00
2.2929e+03 3.7255e-08 7.4683e-02 9.2532e-01 1.0123e-10 3.3083e-29 0.0000e+00 0.0000e+00
2.4330e+03 3.4591e-08 7.2584e-02 9.2742e-01 1.0141e-10 3.2437e-29 0.0000e+00 0.0000e+00
2.5816e+03 3.5244e-08 7.4524e-02 9.2548e-01 9.1192e-11 2.4969e-29 0.0000e+00 0.0000e+00
2.7393e+03 3.8336e-08 7.9549e-02 9.2045e-01 7.5817e-11 1.6124e-29 0.0000e+00 0.0000e+00
2.9067e+03 4.2937e-08 8.6880e-02 9.1312e-01 5.8886e-11 8.8662e-30 0.0000e+00 0.0000e+00
3.0842e+03 4.5475e-08 9.2628e-02 9.0737e-01 4.6424e-11 4.9721e-30 0.0000e+00 0.0000e+00
3.2726e+03 4.9484e-08 1.0154e-01 8.9846e-01 3.3043e-11 2.1793e-30 0.0000e+00 0.0000e+00
3.4725e+03 5.5679e-08 1.1424e-01 8.8576e-01 2.1667e-11 7.8852e-31 0.0000e+00 0.0000e+00
3.6846e+03 5.8086e-08 1.2342e-01 8.7658e-01 1.5203e-11 3.2977e-31 0.0000e+00 0.0000e+00
3.9097e+03 5.3114e-08 1.2425e-01 8.7575e-01 1.2133e-11 1.8146e-31 0.0000e+00 0.0000e+00
4.1484e+03 5.7438e-08 1.3549e-01 8.6451e-01 8.6566e-12 8.0332e-32 0.0000e+00 0.0000e+00
4.4019e+03 8.5315e-08 1.7381e-01 8.2619e-01 4.5265e-12 1.8645e-32 0.0000e+00 0.0000e+00
4.6708e+03 1.3036e-07 2.2833e-01 7.7167e-01 2.0227e-12 3.0470e-33 0.0000e+00 0.0000e+00
4.9561e+03 1.8809e-07 2.9700e-01 7.0300e-01 7.6237e-13 3.3249e-34 0.0000e+00 0.0000e+00
5.2588e+03 2.7942e-07 3.9086e-01 6.0914e-01 2.3434e-13 2.3834e-35 0.0000e+00 0.0000e+00
5.5800e+03 4.7216e-07 5.3284e-01 4.6716e-01 4.7723e-14 7.7445e-37 0.0000e+00 0.0000e+00
5.9209e+03 8.1685e-07 6.9780e-01 3.0220e-01 6.2705e-15 1.1309e-38 0.0000e+00 0.0000e+00
6.2825e+03 1.3902e-06 8.4105e-01 1.5895e-01 5.2565e-16 7.6268e-41 0.0000e+00 0.0000e+00
6.6663e+03 2.4027e-06 9.3326e-01 6.6739e-02 2.7805e-17 2.4102e-43 0.0000e+00 0.0000e+00
7.0735e+03 3.8489e-06 9.7236e-01 2.7636e-02 1.6430e-18 1.4013e-45 0.0000e+00 0.0000e+00
7.5056e+03 6.1961e-06 9.8974e-01 1.0249e-02 7.0563e-20 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 1.0655e-05 9.9670e-01 3.2891e-03 2.0359e-21 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 2.1293e-05 9.9917e-01 8.1120e-04 2.8072e-23 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 5.3182e-05 9.9982e-01 1.2660e-04 9.5983e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 1.2130e-04 9.9986e-01 2.2812e-05 4.8979e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 2.7378e-04 9.9972e-01 4.1942e-06 2.6550e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 6.0765e-04 9.9939e-01 7.6465e-07 1.3433e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.2043e-03 9.9880e-01 1.5940e-07 9.2853e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 2.1708e-03 9.9783e-01 3.6233e-08 7.5124e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 3.6746e-03 9.9633e-01 9.3417e-09 8.9388e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 6.6894e-03 9.9331e-01 2.0832e-09 6.8935e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.1026e-02 9.8897e-01 5.5630e-10 9.0804e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.6174e-02 9.8383e-01 1.8974e-10 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 2.3582e-02 9.7642e-01 7.9107e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 3.2798e-02 9.6720e-01 4.2488e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 5.2837e-02 9.4716e-01 1.8814e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 7.7708e-02 9.2229e-01 7.9421e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 9.6580e-02 9.0342e-01 4.4372e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.1297e-01 8.8703e-01 2.6201e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.4655e-01 8.5345e-01 1.1061e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.6271e-01 8.3729e-01 7.2037e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.7922e-01 8.2078e-01 4.8656e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 2.0609e-01 7.9391e-01 2.9147e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 2.4242e-01 7.5758e-01 1.5901e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 2.8787e-01 7.1213e-01 7.9030e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 3.5669e-01 6.4331e-01 2.9042e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 4.4471e-01 5.5529e-01 7.8697e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.5022e-01 5.4978e-01 5.5372e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 4.5986e-01 5.4014e-01 3.6534e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.4377e-01 5.5623e-01 3.0168e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 4.7258e-01 5.2742e-01 1.5854e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 4.6843e-01 5.3157e-01 1.2765e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 4.6495e-01 5.3505e-01 9.8070e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 4.3325e-01 5.6675e-01 9.9785e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 4.4364e-01 5.5636e-01 6.6726e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 4.0044e-01 5.9956e-01 7.8522e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 3.8338e-01 6.1662e-01 6.8109e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 3.5816e-01 6.4184e-01 5.8705e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 3.3781e-01 6.6219e-01 4.0873e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 2.4463e-01 7.5537e-01 4.9966e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.6666e-01 8.3334e-01 3.7997e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 8.3042e-02 9.1696e-01 3.5240e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.9523e-02 9.8048e-01 1.3914e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.2656e-02 9.8734e-01 1.1922e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.2490e-02 9.8751e-01 6.9216e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.2572e-02 9.8743e-01 4.7931e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.7596e-02 9.8240e-01 1.7247e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0592e-02 9.8941e-01 3.2337e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 9.1586e-03 9.9084e-01 2.8212e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0459e-02 9.8954e-01 1.4107e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0181e-02 9.8982e-01 1.0051e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.6628e-02 9.8337e-01 2.5436e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.8541e-02 9.8146e-01 1.4032e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 2.3605e-02 9.7639e-01 5.9171e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.2037e-02 9.8796e-01 1.6172e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 9.4700e-03 9.9053e-01 1.8258e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.2153e-02 9.8785e-01 7.6886e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 4.0461e-03 9.9595e-01 4.8934e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 6.1929e-03 9.9381e-01 1.4625e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 5.2036e-03 9.9480e-01 1.4592e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 3.9221e-03 9.9608e-01 1.8214e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 2.4577e-03 9.9754e-01 3.3179e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 2.6511e-03 9.9735e-01 2.0660e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 3.8401e-03 9.9616e-01 7.2442e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 3.1086e-03 9.9689e-01 8.2799e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.9967e-03 9.9700e-01 6.8303e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 2.5023e-03 9.9750e-01 7.6949e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.9763e-03 9.9802e-01 9.9716e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 2.0779e-03 9.9792e-01 7.5260e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.2969e-04 9.9907e-01 3.2387e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 8.9801e-04 9.9910e-01 3.0757e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.3703e-03 9.9863e-01 1.2511e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.4469e-03 9.9855e-01 1.1041e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.4187e-03 9.9858e-01 1.1230e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.4445e-03 9.9856e-01 1.1375e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.1813e-03 9.9882e-01 1.4419e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.6931e-04 9.9953e-01 3.7466e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 43.6507
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
4.4010e+02 1.4143e-12 3.9310e-04 9.9961e-01 5.1063e-08 1.3595e-23 0.0000e+00 0.0000e+00
8.8623e+02 6.8872e-08 1.0911e-01 8.9089e-01 4.3912e-11 4.9979e-30 0.0000e+00 0.0000e+00
9.0614e+02 7.1435e-08 1.1171e-01 8.8829e-01 4.1465e-11 4.3853e-30 0.0000e+00 0.0000e+00
9.4442e+02 7.0845e-08 1.1111e-01 8.8889e-01 4.2001e-11 4.5156e-30 0.0000e+00 0.0000e+00
9.9911e+02 6.2473e-08 1.0252e-01 8.9748e-01 5.0972e-11 7.0191e-30 0.0000e+00 0.0000e+00
1.0608e+03 6.5756e-08 1.0596e-01 8.9404e-01 4.7079e-11 5.8549e-30 0.0000e+00 0.0000e+00
1.1257e+03 6.3807e-08 1.0389e-01 8.9611e-01 4.9419e-11 6.5431e-30 0.0000e+00 0.0000e+00
1.1944e+03 6.7756e-08 1.0789e-01 8.9211e-01 4.5226e-11 5.3503e-30 0.0000e+00 0.0000e+00
1.2673e+03 6.7103e-08 1.0701e-01 8.9299e-01 4.6431e-11 5.6956e-30 0.0000e+00 0.0000e+00
1.3448e+03 6.8722e-08 1.0809e-01 8.9191e-01 4.6114e-11 5.6459e-30 0.0000e+00 0.0000e+00
1.4269e+03 7.2086e-08 1.1061e-01 8.8939e-01 4.4709e-11 5.3139e-30 0.0000e+00 0.0000e+00
1.5140e+03 6.9029e-08 1.0758e-01 8.9242e-01 4.7819e-11 6.1941e-30 0.0000e+00 0.0000e+00
1.6065e+03 6.5774e-08 1.0522e-01 8.9478e-01 4.9019e-11 6.4796e-30 0.0000e+00 0.0000e+00
1.7047e+03 6.2959e-08 1.0274e-01 8.9726e-01 5.1181e-11 7.1109e-30 0.0000e+00 0.0000e+00
1.8088e+03 6.4441e-08 1.0455e-01 8.9545e-01 4.8692e-11 6.3260e-30 0.0000e+00 0.0000e+00
1.9193e+03 6.4837e-08 1.0551e-01 8.9449e-01 4.6827e-11 5.7479e-30 0.0000e+00 0.0000e+00
2.0365e+03 6.5345e-08 1.0659e-01 8.9341e-01 4.4913e-11 5.1911e-30 0.0000e+00 0.0000e+00
2.1609e+03 6.5220e-08 1.0752e-01 8.9248e-01 4.2598e-11 4.5426e-30 0.0000e+00 0.0000e+00
2.2929e+03 6.2314e-08 1.0644e-01 8.9356e-01 4.1004e-11 4.0621e-30 0.0000e+00 0.0000e+00
2.4330e+03 6.1342e-08 1.0750e-01 8.9250e-01 3.7513e-11 3.2316e-30 0.0000e+00 0.0000e+00
2.5816e+03 6.2442e-08 1.1031e-01 8.8969e-01 3.3614e-11 2.4696e-30 0.0000e+00 0.0000e+00
2.7393e+03 7.0994e-08 1.2112e-01 8.7888e-01 2.5759e-11 1.3278e-30 0.0000e+00 0.0000e+00
2.9067e+03 8.2076e-08 1.3492e-01 8.6508e-01 1.8696e-11 6.2863e-31 0.0000e+00 0.0000e+00
