#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    3.470335E+03   1.0000E-099   6.9528E-001   2.7496E-001   2.9763E-002
    3.665090E+03   1.0000E-099   6.5804E-001   3.0461E-001   3.7347E-002
    3.870774E+03   1.0000E-099   6.2040E-001   3.3395E-001   4.5652E-002
    4.088001E+03   1.0000E-099   5.9004E-001   3.5718E-001   5.2779E-002
    4.317419E+03   1.0000E-099   5.7308E-001   3.7019E-001   5.6728E-002
    4.559711E+03   1.0000E-099   5.6541E-001   3.7629E-001   5.8296E-002
    4.815602E+03   1.0000E-099   5.5544E-001   3.8393E-001   6.0624E-002
    5.085852E+03   1.0000E-099   5.3082E-001   4.0176E-001   6.7410E-002
    5.371269E+03   1.0000E-099   5.0136E-001   4.2247E-001   7.6167E-002
    5.672704E+03   1.0000E-099   4.7412E-001   4.4113E-001   8.4753E-002
    5.991055E+03   1.0000E-099   4.5022E-001   4.5707E-001   9.2716E-002
    6.327272E+03   1.0000E-099   4.2855E-001   4.7115E-001   1.0029E-001
    6.682357E+03   1.0000E-099   4.1545E-001   4.7968E-001   1.0487E-001
    7.057370E+03   1.0000E-099   4.0834E-001   4.8447E-001   1.0720E-001
    7.453428E+03   1.0000E-099   4.0081E-001   4.8938E-001   1.0981E-001
    7.871713E+03   1.0000E-099   3.9824E-001   4.9122E-001   1.1055E-001
    8.314664E+03   1.0000E-099   4.0725E-001   4.8604E-001   1.0671E-001
    8.762489E+03   1.0000E-099   4.2670E-001   4.7429E-001   9.9015E-002
    9.197595E+03   1.0000E-099   4.5231E-001   4.5824E-001   8.9454E-002
    9.618624E+03   1.0000E-099   4.7226E-001   4.4529E-001   8.2453E-002
    1.002637E+04   1.0000E-099   4.8914E-001   4.3412E-001   7.6736E-002
    1.042621E+04   1.0000E-099   5.0556E-001   4.2319E-001   7.1254E-002
    1.082475E+04   1.0000E-099   5.0745E-001   4.2208E-001   7.0472E-002
    1.122704E+04   1.0000E-099   5.0914E-001   4.2119E-001   6.9672E-002
    1.163630E+04   1.0000E-099   5.0728E-001   4.2281E-001   6.9909E-002
    1.205917E+04   1.0000E-099   4.9810E-001   4.2947E-001   7.2428E-002
    1.250137E+04   1.0000E-099   4.8443E-001   4.3926E-001   7.6316E-002
    1.297030E+04   1.0000E-099   4.4924E-001   4.6342E-001   8.7337E-002
    1.348345E+04   1.0000E-099   3.8851E-001   5.0222E-001   1.0927E-001
    1.405030E+04   1.0000E-099   3.0716E-001   5.4483E-001   1.4801E-001
    1.463129E+04   1.0000E-099   2.9713E-001   5.4259E-001   1.6028E-001
    1.516633E+04   1.0000E-099   2.7601E-001   5.3850E-001   1.8549E-001
    1.561858E+04   1.0000E-099   2.8774E-001   5.2187E-001   1.9039E-001
    1.600176E+04   1.0000E-099   2.7621E-001   5.1378E-001   2.1001E-001
    1.632665E+04   1.0000E-099   2.1448E-001   5.1230E-001   2.7323E-001
    1.661539E+04   1.0000E-099   9.9448E-002   4.6749E-001   4.3306E-001
    1.688775E+04   1.0000E-099   2.0665E-002   2.9200E-001   6.8733E-001
    1.716852E+04   1.0000E-099   6.5305E-003   1.8106E-001   8.1241E-001
    1.748271E+04   1.0000E-099   3.0477E-003   1.2954E-001   8.6741E-001
    1.784328E+04   1.0000E-099   1.8908E-003   1.0466E-001   8.9345E-001
    1.824239E+04   1.0000E-099   1.4325E-003   9.2273E-002   9.0629E-001
    1.866088E+04   1.0000E-099   1.1881E-003   8.4132E-002   9.1468E-001
    1.908537E+04   1.0000E-099   1.0270E-003   7.8183E-002   9.2079E-001
    1.951529E+04   1.0000E-099   9.0024E-004   7.3105E-002   9.2600E-001
    1.995450E+04   1.0000E-099   7.7304E-004   6.7225E-002   9.3200E-001
    2.040256E+04   1.0000E-099   6.5172E-004   6.0819E-002   9.3853E-001
    2.085475E+04   1.0000E-099   5.5978E-004   5.5612E-002   9.4383E-001
    2.130529E+04   1.0000E-099   4.9667E-004   5.1998E-002   9.4751E-001
    2.175486E+04   1.0000E-099   4.4853E-004   4.9362E-002   9.5019E-001
    2.220669E+04   1.0000E-099   4.0340E-004   4.6964E-002   9.5263E-001
    2.266656E+04   1.0000E-099   3.5525E-004   4.4259E-002   9.5539E-001
    2.313811E+04   1.0000E-099   3.0545E-004   4.1163E-002   9.5853E-001
    2.362315E+04   1.0000E-099   2.6163E-004   3.8217E-002   9.6152E-001
    2.412174E+04   1.0000E-099   2.3047E-004   3.6098E-002   9.6367E-001
    2.463147E+04   1.0000E-099   2.1191E-004   3.4976E-002   9.6481E-001
    2.514859E+04   1.0000E-099   2.0073E-004   3.4429E-002   9.6537E-001
    2.567044E+04   1.0000E-099   1.9216E-004   3.4018E-002   9.6579E-001
    2.619397E+04   1.0000E-099   1.8423E-004   3.3602E-002   9.6621E-001
    2.671902E+04   1.0000E-099   1.7727E-004   3.3315E-002   9.6651E-001
    2.724624E+04   1.0000E-099   1.7285E-004   3.3386E-002   9.6644E-001
    2.777583E+04   1.0000E-099   1.7242E-004   3.4009E-002   9.6582E-001
    2.830861E+04   1.0000E-099   1.7818E-004   3.5619E-002   9.6420E-001
    2.884303E+04   1.0000E-099   1.9502E-004   3.9254E-002   9.6055E-001
    2.937845E+04   1.0000E-099   2.3247E-004   4.6993E-002   9.5277E-001
    2.991520E+04   1.0000E-099   3.1444E-004   6.4345E-002   9.3534E-001
    3.045498E+04   1.0000E-099   4.4519E-004   9.3717E-002   9.0584E-001
    3.099885E+04   1.0000E-099   6.2734E-004   1.3929E-001   8.6008E-001
    3.181611E+04   1.0000E-099   9.4475E-004   2.3497E-001   7.6409E-001
    3.308258E+04   1.0000E-099   1.2607E-003   3.8907E-001   6.0966E-001
    3.469081E+04   1.0000E-099   1.3840E-003   5.5871E-001   4.3991E-001
    3.637723E+04   1.0000E-099   2.2130E-003   6.7983E-001   3.1796E-001
    3.814563E+04   1.0000E-099   6.8395E-003   7.6960E-001   2.2356E-001
    3.990518E+04   1.0000E-099   2.7221E-002   8.1882E-001   1.5396E-001
    4.000000E+04   1.0000E-099   2.9782E-002   8.2028E-001   1.4994E-001
#TIME:   126.000
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.772127E+02   1.0000E-099   8.5728E-001   1.3700E-001   5.7199E-003
    8.914991E+02   1.0000E-099   8.3653E-001   1.5586E-001   7.6098E-003
    9.133662E+02   1.0000E-099   8.1968E-001   1.7090E-001   9.4219E-003
    9.586365E+02   1.0000E-099   8.1314E-001   1.7667E-001   1.0197E-002
    1.011430E+03   1.0000E-099   8.1971E-001   1.7087E-001   9.4239E-003
    1.066983E+03   1.0000E-099   8.1905E-001   1.7145E-001   9.4990E-003
    1.125587E+03   1.0000E-099   8.1469E-001   1.7530E-001   1.0010E-002
    1.187410E+03   1.0000E-099   8.1743E-001   1.7288E-001   9.6855E-003
    1.252629E+03   1.0000E-099   8.1856E-001   1.7188E-001   9.5538E-003
    1.321429E+03   1.0000E-099   8.1807E-001   1.7232E-001   9.6131E-003
    1.394009E+03   1.0000E-099   8.1829E-001   1.7212E-001   9.5869E-003
    1.470575E+03   1.0000E-099   8.1696E-001   1.7330E-001   9.7363E-003
    1.551346E+03   1.0000E-099   8.1482E-001   1.7520E-001   9.9819E-003
    1.636554E+03   1.0000E-099   8.1208E-001   1.7762E-001   1.0302E-002
    1.726442E+03   1.0000E-099   8.1048E-001   1.7903E-001   1.0486E-002
    1.821267E+03   1.0000E-099   8.0516E-001   1.8370E-001   1.1139E-002
    1.921300E+03   1.0000E-099   8.0298E-001   1.8561E-001   1.1409E-002
    2.026827E+03   1.0000E-099   7.9489E-001   1.9264E-001   1.2467E-002
    2.138151E+03   1.0000E-099   7.8630E-001   2.0005E-001   1.3651E-002
    2.255589E+03   1.0000E-099   7.7735E-001   2.0770E-001   1.4951E-002
    2.379478E+03   1.0000E-099   7.6896E-001   2.1480E-001   1.6238E-002
    2.510170E+03   1.0000E-099   7.5889E-001   2.2323E-001   1.7877E-002
    2.648042E+03   1.0000E-099   7.4989E-001   2.3067E-001   1.9432E-002
    2.793486E+03   1.0000E-099   7.4519E-001   2.3453E-001   2.0280E-002
    2.946918E+03   1.0000E-099   7.3812E-001   2.4030E-001   2.1577E-002
    3.108778E+03   1.0000E-099   7.3200E-001   2.4531E-001   2.2691E-002
    3.279527E+03   1.0000E-099   7.1752E-001   2.5714E-001   2.5345E-002
    3.459656E+03   1.0000E-099   6.9406E-001   2.7618E-001   2.9763E-002
    3.649677E+03   1.0000E-099   6.5691E-001   3.0576E-001   3.7332E-002
    3.850136E+03   1.0000E-099   6.1526E-001   3.3813E-001   4.6606E-002
    4.061605E+03   1.0000E-099   5.8690E-001   3.5993E-001   5.3174E-002
    4.284689E+03   1.0000E-099   5.6549E-001   3.7620E-001   5.8310E-002
    4.520026E+03   1.0000E-099   5.5037E-001   3.8765E-001   6.1981E-002
    4.768289E+03   1.0000E-099   5.3902E-001   3.9625E-001   6.4724E-002
    5.030187E+03   1.0000E-099   5.1519E-001   4.1337E-001   7.1441E-002
    5.306471E+03   1.0000E-099   4.8406E-001   4.3495E-001   8.0983E-002
    5.597929E+03   1.0000E-099   4.6019E-001   4.5121E-001   8.8603E-002
    5.905395E+03   1.0000E-099   4.3804E-001   4.6586E-001   9.6099E-002
    6.229750E+03   1.0000E-099   4.1564E-001   4.8025E-001   1.0411E-001
    6.571919E+03   1.0000E-099   3.9783E-001   4.9147E-001   1.1070E-001
    6.932882E+03   1.0000E-099   3.8636E-001   4.9873E-001   1.1492E-001
    7.313671E+03   1.0000E-099   3.7692E-001   5.0463E-001   1.1844E-001
    7.715936E+03   1.0000E-099   3.7216E-001   5.0771E-001   1.2013E-001
    8.131133E+03   1.0000E-099   3.8079E-001   5.0304E-001   1.1617E-001
    8.542331E+03   1.0000E-099   3.9624E-001   4.9416E-001   1.0960E-001
    8.941107E+03   1.0000E-099   4.1286E-001   4.8427E-001   1.0288E-001
    9.327960E+03   1.0000E-099   4.3279E-001   4.7203E-001   9.5179E-002
    9.701996E+03   1.0000E-099   4.5256E-001   4.5955E-001   8.7895E-002
    1.006780E+04   1.0000E-099   4.7000E-001   4.4833E-001   8.1673E-002
    1.042723E+04   1.0000E-099   4.8677E-001   4.3744E-001   7.5792E-002
    1.078481E+04   1.0000E-099   4.9054E-001   4.3520E-001   7.4264E-002
    1.114515E+04   1.0000E-099   4.8669E-001   4.3818E-001   7.5134E-002
    1.151299E+04   1.0000E-099   4.8680E-001   4.3862E-001   7.4588E-002
    1.189161E+04   1.0000E-099   4.8095E-001   4.4312E-001   7.5940E-002
    1.228231E+04   1.0000E-099   4.7204E-001   4.4975E-001   7.8215E-002
    1.268952E+04   1.0000E-099   4.5670E-001   4.6091E-001   8.2388E-002
    1.312620E+04   1.0000E-099   4.2120E-001   4.8528E-001   9.3526E-002
    1.360752E+04   1.0000E-099   3.5447E-001   5.2650E-001   1.1903E-001
    1.413194E+04   1.0000E-099   2.8420E-001   5.5999E-001   1.5582E-001
    1.466357E+04   1.0000E-099   2.8066E-001   5.5382E-001   1.6552E-001
    1.515170E+04   1.0000E-099   2.5825E-001   5.4857E-001   1.9319E-001
    1.557960E+04   1.0000E-099   2.8284E-001   5.2772E-001   1.8944E-001
    1.593930E+04   1.0000E-099   2.8181E-001   5.1637E-001   2.0182E-001
    1.624915E+04   1.0000E-099   2.0239E-001   5.1522E-001   2.8239E-001
    1.652251E+04   1.0000E-099   1.2734E-001   4.8700E-001   3.8566E-001
    1.677351E+04   1.0000E-099   3.6011E-002   3.5301E-001   6.1098E-001
    1.702136E+04   1.0000E-099   1.1151E-002   2.2351E-001   7.6534E-001
    1.728433E+04   1.0000E-099   5.0468E-003   1.5855E-001   8.3640E-001
    1.758084E+04   1.0000E-099   2.9279E-003   1.2421E-001   8.7286E-001
    1.791516E+04   1.0000E-099   2.0597E-003   1.0612E-001   8.9182E-001
    1.827638E+04   1.0000E-099   1.6722E-003   9.6518E-002   9.0181E-001
    1.865425E+04   1.0000E-099   1.4521E-003   9.0314E-002   9.0823E-001
    1.904068E+04   1.0000E-099   1.2980E-003   8.5489E-002   9.1321E-001
    1.943365E+04   1.0000E-099   1.1662E-003   8.1004E-002   9.1783E-001
    1.983427E+04   1.0000E-099   1.0335E-003   7.5896E-002   9.2307E-001
    2.024401E+04   1.0000E-099   9.0302E-004   7.0307E-002   9.2879E-001
    2.066358E+04   1.0000E-099   7.9410E-004   6.5291E-002   9.3391E-001
    2.109247E+04   1.0000E-099   7.1207E-004   6.1387E-002   9.3790E-001
    2.152972E+04   1.0000E-099   6.4713E-004   5.8312E-002   9.4104E-001
    2.197528E+04   1.0000E-099   5.8543E-004   5.5417E-002   9.4400E-001
    2.243073E+04   1.0000E-099   5.1836E-004   5.2155E-002   9.4733E-001
    2.289903E+04   1.0000E-099   4.4578E-004   4.8328E-002   9.5123E-001
    2.338259E+04   1.0000E-099   3.7582E-004   4.4268E-002   9.5536E-001
    2.388249E+04   1.0000E-099   3.1966E-004   4.0744E-002   9.5894E-001
    2.439690E+04   1.0000E-099   2.8242E-004   3.8337E-002   9.6138E-001
    2.492224E+04   1.0000E-099   2.5936E-004   3.6874E-002   9.6287E-001
    2.545367E+04   1.0000E-099   2.4310E-004   3.5839E-002   9.6392E-001
    2.598886E+04   1.0000E-099   2.2881E-004   3.4871E-002   9.6490E-001
    2.652675E+04   1.0000E-099   2.1498E-004   3.3901E-002   9.6588E-001
    2.706863E+04   1.0000E-099   2.0299E-004   3.3119E-002   9.6668E-001
    2.761556E+04   1.0000E-099   1.9533E-004   3.2803E-002   9.6700E-001
    2.816803E+04   1.0000E-099   1.9348E-004   3.3245E-002   9.6656E-001
    2.872609E+04   1.0000E-099   1.9990E-004   3.4984E-002   9.6482E-001
    2.968141E+04   1.0000E-099   2.5791E-004   4.6637E-002   9.5310E-001
    3.117428E+04   1.0000E-099   5.9660E-004   1.2371E-001   8.7569E-001
    3.317893E+04   1.0000E-099   1.1128E-003   3.4487E-001   6.5402E-001
    3.531248E+04   1.0000E-099   1.2724E-003   5.6638E-001   4.3235E-001
    3.758323E+04   1.0000E-099   3.1370E-003   7.1573E-001   2.8113E-001
    3.987555E+04   1.0000E-099   1.8426E-002   8.0531E-001   1.7626E-001
    4.000000E+04   1.0000E-099   2.0858E-002   8.0844E-001   1.7070E-001
#TIME:   138.600
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.772127E+02   1.0000E-099   8.1475E-001   1.7546E-001   9.7890E-003
    8.999723E+02   1.0000E-099   8.2346E-001   1.6771E-001   8.8392E-003
    9.352237E+02   1.0000E-099   8.2064E-001   1.7020E-001   9.1564E-003
    9.904201E+02   1.0000E-099   8.1443E-001   1.7570E-001   9.8747E-003
    1.043980E+03   1.0000E-099   8.1628E-001   1.7406E-001   9.6570E-003
    1.100596E+03   1.0000E-099   8.1742E-001   1.7305E-001   9.5234E-003
    1.160281E+03   1.0000E-099   8.1805E-001   1.7250E-001   9.4498E-003
    1.223204E+03   1.0000E-099   8.1952E-001   1.7120E-001   9.2807E-003
    1.289539E+03   1.0000E-099   8.1680E-001   1.7360E-001   9.5964E-003
    1.359471E+03   1.0000E-099   8.1826E-001   1.7231E-001   9.4302E-003
    1.433195E+03   1.0000E-099   8.1955E-001   1.7117E-001   9.2783E-003
    1.510918E+03   1.0000E-099   8.1763E-001   1.7288E-001   9.4925E-003
    1.592856E+03   1.0000E-099   8.1626E-001   1.7410E-001   9.6434E-003
    1.679237E+03   1.0000E-099   8.1240E-001   1.7751E-001   1.0088E-002
    1.770302E+03   1.0000E-099   8.0847E-001   1.8098E-001   1.0554E-002
    1.866306E+03   1.0000E-099   8.0236E-001   1.8633E-001   1.1311E-002
    1.967517E+03   1.0000E-099   7.9574E-001   1.9209E-001   1.2167E-002
    2.074216E+03   1.0000E-099   7.9058E-001   1.9656E-001   1.2854E-002
    2.186701E+03   1.0000E-099   7.8167E-001   2.0423E-001   1.4101E-002
    2.305287E+03   1.0000E-099   7.7171E-001   2.1271E-001   1.5578E-002
    2.430303E+03   1.0000E-099   7.6189E-001   2.2099E-001   1.7127E-002
    2.562100E+03   1.0000E-099   7.5413E-001   2.2744E-001   1.8422E-002
    2.701043E+03   1.0000E-099   7.4781E-001   2.3266E-001   1.9529E-002
    2.847522E+03   1.0000E-099   7.4127E-001   2.3802E-001   2.0713E-002
    3.001944E+03   1.0000E-099   7.3326E-001   2.4454E-001   2.2198E-002
    3.164740E+03   1.0000E-099   7.2240E-001   2.5337E-001   2.4226E-002
    3.336365E+03   1.0000E-099   7.0461E-001   2.6782E-001   2.7566E-002
    3.517298E+03   1.0000E-099   6.7678E-001   2.9021E-001   3.3010E-002
    3.708042E+03   1.0000E-099   6.3538E-001   3.2279E-001   4.1838E-002
    3.909130E+03   1.0000E-099   5.9571E-001   3.5331E-001   5.0977E-002
    4.121124E+03   1.0000E-099   5.6297E-001   3.7802E-001   5.9005E-002
    4.344614E+03   1.0000E-099   5.5077E-001   3.8757E-001   6.1662E-002
    4.580224E+03   1.0000E-099   5.3989E-001   3.9597E-001   6.4140E-002
    4.828611E+03   1.0000E-099   5.2285E-001   4.0852E-001   6.8625E-002
    5.090468E+03   1.0000E-099   4.9749E-001   4.2652E-001   7.5992E-002
    5.366526E+03   1.0000E-099   4.6529E-001   4.4858E-001   8.6134E-002
    5.657555E+03   1.0000E-099   4.3437E-001   4.6898E-001   9.6645E-002
    5.964366E+03   1.0000E-099   4.0647E-001   4.8678E-001   1.0674E-001
    6.287815E+03   1.0000E-099   3.8783E-001   4.9844E-001   1.1372E-001
    6.628806E+03   1.0000E-099   3.6932E-001   5.0966E-001   1.2102E-001
    6.988288E+03   1.0000E-099   3.5099E-001   5.2037E-001   1.2863E-001
    7.367266E+03   1.0000E-099   3.4533E-001   5.2395E-001   1.3071E-001
    7.766663E+03   1.0000E-099   3.4956E-001   5.2209E-001   1.2835E-001
    8.173579E+03   1.0000E-099   3.5681E-001   5.1840E-001   1.2479E-001
    8.571821E+03   1.0000E-099   3.7126E-001   5.1047E-001   1.1827E-001
    8.956601E+03   1.0000E-099   3.9195E-001   4.9858E-001   1.0947E-001
    9.329461E+03   1.0000E-099   4.0987E-001   4.8794E-001   1.0219E-001
    9.691072E+03   1.0000E-099   4.2634E-001   4.7790E-001   9.5756E-002
    1.004422E+04   1.0000E-099   4.5235E-001   4.6158E-001   8.6068E-002
    1.039175E+04   1.0000E-099   4.6188E-001   4.5570E-001   8.2412E-002
    1.073855E+04   1.0000E-099   4.7462E-001   4.4771E-001   7.7665E-002
    1.108674E+04   1.0000E-099   4.8017E-001   4.4452E-001   7.5304E-002
    1.144082E+04   1.0000E-099   4.6891E-001   4.5272E-001   7.8368E-002
    1.180458E+04   1.0000E-099   4.6364E-001   4.5697E-001   7.9384E-002
    1.217997E+04   1.0000E-099   4.5492E-001   4.6358E-001   8.1505E-002
    1.257184E+04   1.0000E-099   4.4902E-001   4.6858E-001   8.2392E-002
    1.299050E+04   1.0000E-099   4.1945E-001   4.8935E-001   9.1194E-002
    1.345143E+04   1.0000E-099   3.5734E-001   5.2897E-001   1.1370E-001
    1.395952E+04   1.0000E-099   2.8928E-001   5.6429E-001   1.4644E-001
    1.449005E+04   1.0000E-099   2.6949E-001   5.6644E-001   1.6408E-001
    1.499048E+04   1.0000E-099   2.4493E-001   5.6179E-001   1.9328E-001
    1.543371E+04   1.0000E-099   2.4657E-001   5.4597E-001   2.0746E-001
    1.581641E+04   1.0000E-099   2.6879E-001   5.2693E-001   2.0428E-001
    1.614105E+04   1.0000E-099   2.2602E-001   5.1957E-001   2.5441E-001
    1.642441E+04   1.0000E-099   1.6769E-001   5.0517E-001   3.2715E-001
    1.668094E+04   1.0000E-099   6.1936E-002   4.1470E-001   5.2337E-001
    1.692659E+04   1.0000E-099   1.8038E-002   2.6746E-001   7.1451E-001
    1.717964E+04   1.0000E-099   7.4365E-003   1.8443E-001   8.0813E-001
    1.745785E+04   1.0000E-099   3.9069E-003   1.3913E-001   8.5696E-001
    1.776975E+04   1.0000E-099   2.5070E-003   1.1419E-001   8.8331E-001
    1.811320E+04   1.0000E-099   1.9217E-003   1.0140E-001   8.9668E-001
    1.847719E+04   1.0000E-099   1.6469E-003   9.4628E-002   9.0372E-001
    1.885172E+04   1.0000E-099   1.4803E-003   9.0095E-002   9.0842E-001
    1.923249E+04   1.0000E-099   1.3486E-003   8.6101E-002   9.1255E-001
    1.961970E+04   1.0000E-099   1.2205E-003   8.1735E-002   9.1704E-001
    2.001494E+04   1.0000E-099   1.0887E-003   7.6735E-002   9.2218E-001
    2.041952E+04   1.0000E-099   9.6679E-004   7.1727E-002   9.2731E-001
    2.083404E+04   1.0000E-099   8.6822E-004   6.7474E-002   9.3166E-001
    2.125782E+04   1.0000E-099   7.9089E-004   6.4074E-002   9.3514E-001
    2.169026E+04   1.0000E-099   7.2184E-004   6.1026E-002   9.3825E-001
    2.213167E+04   1.0000E-099   6.4839E-004   5.7703E-002   9.4165E-001
    2.258363E+04   1.0000E-099   5.6598E-004   5.3739E-002   9.4570E-001
    2.304890E+04   1.0000E-099   4.7948E-004   4.9193E-002   9.5033E-001
    2.352922E+04   1.0000E-099   4.0108E-004   4.4662E-002   9.5494E-001
    2.402509E+04   1.0000E-099   3.4228E-004   4.0997E-002   9.5866E-001
    2.453396E+04   1.0000E-099   3.0460E-004   3.8558E-002   9.6114E-001
    2.505259E+04   1.0000E-099   2.8083E-004   3.7003E-002   9.6272E-001
    2.557708E+04   1.0000E-099   2.6297E-004   3.5795E-002   9.6394E-001
    2.610573E+04   1.0000E-099   2.4632E-004   3.4601E-002   9.6515E-001
    2.663757E+04   1.0000E-099   2.2976E-004   3.3381E-002   9.6639E-001
    2.717399E+04   1.0000E-099   2.1531E-004   3.2340E-002   9.6745E-001
    2.771624E+04   1.0000E-099   2.0528E-004   3.1759E-002   9.6804E-001
    2.826517E+04   1.0000E-099   2.0071E-004   3.1829E-002   9.6797E-001
    2.924319E+04   1.0000E-099   2.1279E-004   3.5093E-002   9.6469E-001
    3.077405E+04   1.0000E-099   4.1397E-004   7.6511E-002   9.2307E-001
    3.285894E+04   1.0000E-099   9.1602E-004   2.6124E-001   7.3784E-001
    3.508507E+04   1.0000E-099   1.0835E-003   5.0562E-001   4.9329E-001
    3.746202E+04   1.0000E-099   2.0955E-003   6.7922E-001   3.1868E-001
    3.986911E+04   1.0000E-099   1.3193E-002   7.8799E-001   1.9882E-001
    4.000000E+04   1.0000E-099   1.5124E-002   7.9220E-001   1.9267E-001
#TIME:   152.500
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.772127E+02   1.0000E-099   8.1819E-001   1.7256E-001   9.2493E-003
    8.986764E+02   1.0000E-099   8.1883E-001   1.7199E-001   9.1782E-003
    9.318607E+02   1.0000E-099   8.2249E-001   1.6874E-001   8.7689E-003
    9.853131E+02   1.0000E-099   8.3987E-001   1.5314E-001   6.9841E-003
    1.038446E+03   1.0000E-099   8.1457E-001   1.7577E-001   9.6666E-003
    1.094555E+03   1.0000E-099   8.2748E-001   1.6428E-001   8.2333E-003
    1.153694E+03   1.0000E-099   8.2257E-001   1.6866E-001   8.7626E-003
    1.216030E+03   1.0000E-099   8.1891E-001   1.7192E-001   9.1746E-003
    1.281733E+03   1.0000E-099   8.1542E-001   1.7500E-001   9.5800E-003
    1.350986E+03   1.0000E-099   8.1624E-001   1.7427E-001   9.4879E-003
    1.423981E+03   1.0000E-099   8.2657E-001   1.6509E-001   8.3371E-003
    1.500921E+03   1.0000E-099   8.2351E-001   1.6783E-001   8.6635E-003
    1.582017E+03   1.0000E-099   8.1640E-001   1.7414E-001   9.4554E-003
    1.667495E+03   1.0000E-099   8.0984E-001   1.7994E-001   1.0220E-002
    1.757591E+03   1.0000E-099   8.0718E-001   1.8228E-001   1.0533E-002
    1.852556E+03   1.0000E-099   8.0259E-001   1.8631E-001   1.1095E-002
    1.952651E+03   1.0000E-099   7.9820E-001   1.9015E-001   1.1648E-002
    2.058155E+03   1.0000E-099   7.9202E-001   1.9553E-001   1.2453E-002
    2.169359E+03   1.0000E-099   7.8380E-001   2.0263E-001   1.3577E-002
    2.286571E+03   1.0000E-099   7.7318E-001   2.1170E-001   1.5117E-002
    2.410117E+03   1.0000E-099   7.6364E-001   2.1977E-001   1.6589E-002
    2.540338E+03   1.0000E-099   7.5425E-001   2.2762E-001   1.8133E-002
    2.677595E+03   1.0000E-099   7.4621E-001   2.3426E-001   1.9531E-002
    2.822268E+03   1.0000E-099   7.3897E-001   2.4018E-001   2.0847E-002
    2.974758E+03   1.0000E-099   7.3404E-001   2.4420E-001   2.1765E-002
    3.135488E+03   1.0000E-099   7.2441E-001   2.5202E-001   2.3569E-002
    3.304901E+03   1.0000E-099   7.0580E-001   2.6709E-001   2.7109E-002
    3.483468E+03   1.0000E-099   6.7704E-001   2.9019E-001   3.2768E-002
    3.671683E+03   1.0000E-099   6.4147E-001   3.1832E-001   4.0207E-002
    3.870068E+03   1.0000E-099   6.0047E-001   3.5004E-001   4.9494E-002
    4.079172E+03   1.0000E-099   5.6212E-001   3.7900E-001   5.8874E-002
    4.299574E+03   1.0000E-099   5.4213E-001   3.9420E-001   6.3672E-002
    4.531884E+03   1.0000E-099   5.3111E-001   4.0278E-001   6.6108E-002
    4.776746E+03   1.0000E-099   5.1720E-001   4.1319E-001   6.9603E-002
    5.034838E+03   1.0000E-099   4.8898E-001   4.3317E-001   7.7849E-002
    5.306876E+03   1.0000E-099   4.4956E-001   4.5982E-001   9.0616E-002
    5.593612E+03   1.0000E-099   4.1450E-001   4.8261E-001   1.0289E-001
    5.895840E+03   1.0000E-099   3.8979E-001   4.9815E-001   1.1206E-001
    6.214398E+03   1.0000E-099   3.6789E-001   5.1151E-001   1.2061E-001
    6.550168E+03   1.0000E-099   3.5201E-001   5.2102E-001   1.2697E-001
    6.904080E+03   1.0000E-099   3.3272E-001   5.3198E-001   1.3530E-001
    7.277115E+03   1.0000E-099   3.2045E-001   5.3892E-001   1.4063E-001
    7.670172E+03   1.0000E-099   3.1501E-001   5.4222E-001   1.4278E-001
    8.071639E+03   1.0000E-099   3.2085E-001   5.3968E-001   1.3947E-001
    8.462473E+03   1.0000E-099   3.3527E-001   5.3245E-001   1.3228E-001
    8.841261E+03   1.0000E-099   3.5510E-001   5.2189E-001   1.2301E-001
    9.209443E+03   1.0000E-099   3.7670E-001   5.0980E-001   1.1351E-001
    9.565696E+03   1.0000E-099   4.0182E-001   4.9505E-001   1.0313E-001
    9.912596E+03   1.0000E-099   4.2298E-001   4.8229E-001   9.4735E-002
    1.025362E+04   1.0000E-099   4.3945E-001   4.7223E-001   8.8323E-002
    1.059226E+04   1.0000E-099   4.4797E-001   4.6726E-001   8.4769E-002
    1.093256E+04   1.0000E-099   4.4845E-001   4.6764E-001   8.3911E-002
    1.128018E+04   1.0000E-099   4.4533E-001   4.7048E-001   8.4184E-002
    1.163569E+04   1.0000E-099   4.4779E-001   4.6977E-001   8.2439E-002
    1.200096E+04   1.0000E-099   4.5190E-001   4.6796E-001   8.0133E-002
    1.238064E+04   1.0000E-099   4.4426E-001   4.7411E-001   8.1625E-002
