#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
15646.99 1.2154e-02 6.3992e-01 1.2887e-01 2.1906e-01
15960.30 1.8670e-02 8.6444e-01 1.1456e-01 2.3333e-03
16187.41 3.1461e-02 8.6967e-01 9.7135e-02 1.7386e-03
16354.17 2.4232e-02 8.7273e-01 1.0140e-01 1.6392e-03
16484.18 1.4553e-02 8.8629e-01 9.7460e-02 1.7003e-03
16593.12 1.1492e-02 8.5992e-01 1.2618e-01 2.4077e-03
16691.99 8.3722e-03 8.7549e-01 1.1368e-01 2.4602e-03
16788.59 6.3813e-03 8.1439e-01 1.7516e-01 4.0688e-03
16888.37 1.0598e-02 8.1659e-01 1.6837e-01 4.4401e-03
16998.79 9.6979e-03 8.3526e-01 1.5073e-01 4.3121e-03
17146.37 3.4288e-03 8.2576e-01 1.6630e-01 4.5129e-03
17415.23 4.6816e-03 7.9820e-01 1.9072e-01 6.4024e-03
17888.12 3.5271e-03 7.1762e-01 2.6805e-01 1.0807e-02
18532.37 2.8146e-03 7.4446e-01 2.4043e-01 1.2292e-02
19260.76 1.9117e-03 6.8299e-01 2.9685e-01 1.8245e-02
20034.10 1.4990e-03 6.3186e-01 3.4190e-01 2.4742e-02
20838.00 1.0582e-03 5.5595e-01 4.1159e-01 3.1399e-02
21647.97 1.0565e-03 5.5909e-01 3.9884e-01 4.1012e-02
22447.94 1.1892e-03 4.8214e-01 4.5502e-01 6.1651e-02
23245.88 7.6655e-04 4.2042e-01 5.0145e-01 7.7358e-02
24052.47 2.8438e-04 3.3556e-01 5.5889e-01 1.0526e-01
24867.72 2.3009e-04 2.2970e-01 6.3540e-01 1.3467e-01
25698.86 7.4769e-04 3.1468e-01 5.4023e-01 1.4434e-01
26587.16 2.1719e-04 2.5693e-01 5.5834e-01 1.8451e-01
27637.54 1.3068e-04 2.1443e-01 5.6414e-01 2.2130e-01
28986.97 2.4319e-04 1.9551e-01 5.6884e-01 2.3540e-01
#TIME: 352.47
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 9.1230e-02 8.3078e-01 7.6868e-02 1.1224e-03
1919.29 8.4481e-02 8.3589e-01 7.8462e-02 1.1636e-03
2581.60 6.1529e-02 8.0514e-01 1.3043e-01 2.8931e-03
3084.17 7.4278e-03 7.8535e-01 2.0129e-01 5.9262e-03
3472.46 4.0502e-03 6.8744e-01 2.9730e-01 1.1205e-02
3909.64 3.0914e-03 5.9192e-01 3.8625e-01 1.8739e-02
4148.46 2.8609e-03 5.7205e-01 4.0531e-01 1.9781e-02
4670.75 2.9798e-03 5.9950e-01 3.7914e-01 1.8386e-02
4956.05 1.9914e-03 5.1838e-01 4.5299e-01 2.6630e-02
5258.79 8.8019e-04 4.1080e-01 5.5298e-01 3.5336e-02
5580.02 3.8117e-04 3.0638e-01 6.4880e-01 4.4432e-02
5920.87 1.6255e-04 2.4642e-01 7.0003e-01 5.3394e-02
6282.54 9.2300e-05 2.0037e-01 7.3864e-01 6.0893e-02
6666.30 7.7793e-05 1.8840e-01 7.4691e-01 6.4610e-02
7073.50 7.0778e-05 1.7410e-01 7.5806e-01 6.7762e-02
7505.58 7.3660e-05 1.8408e-01 7.4410e-01 7.1752e-02
7964.05 8.3022e-05 1.7976e-01 7.4422e-01 7.5938e-02
8450.53 1.5658e-04 2.2057e-01 7.0977e-01 6.9508e-02
8966.72 3.1393e-04 2.6220e-01 6.7389e-01 6.3598e-02
9514.44 5.9079e-04 3.3277e-01 6.0820e-01 5.8439e-02
10095.62 1.2374e-03 4.2079e-01 5.3160e-01 4.6373e-02
10712.30 2.2788e-03 5.2008e-01 4.4244e-01 3.5201e-02
11366.65 3.8830e-03 5.9891e-01 3.7087e-01 2.6338e-02
12061.10 5.1483e-03 6.3280e-01 3.3910e-01 2.2953e-02
12793.43 6.6895e-03 6.8589e-01 2.8946e-01 1.7958e-02
13528.61 7.6431e-03 6.8072e-01 2.9378e-01 1.7858e-02
14194.74 5.8580e-03 4.2359e-01 1.7963e-01 3.9092e-01
14757.77 5.7909e-03 5.0910e-01 4.5650e-01 2.8607e-02
15240.48 1.0800e-02 6.9542e-01 2.7778e-01 1.6006e-02
15646.99 1.3822e-02 6.5568e-01 3.1510e-01 1.5393e-02
15960.30 2.0204e-02 8.2867e-01 1.4771e-01 3.4138e-03
16187.41 3.5257e-02 8.4798e-01 1.1496e-01 1.8021e-03
16354.17 2.1226e-02 8.8277e-01 9.4508e-02 1.4997e-03
16484.18 2.0642e-02 8.6522e-01 1.1224e-01 1.8958e-03
16593.12 1.5969e-02 8.5357e-01 1.2788e-01 2.5820e-03
16691.99 2.5098e-02 8.5632e-01 1.1597e-01 2.6094e-03
16788.59 6.9961e-03 8.5922e-01 1.3051e-01 3.2740e-03
16888.37 1.1212e-02 8.1976e-01 1.6513e-01 3.8989e-03
16998.79 6.7294e-03 8.3511e-01 1.5400e-01 4.1602e-03
17146.37 1.0192e-02 8.2862e-01 1.5655e-01 4.6386e-03
17415.23 4.9178e-03 8.1800e-01 1.7136e-01 5.7161e-03
17888.12 3.9456e-03 7.5922e-01 2.2771e-01 9.1278e-03
18532.37 2.4945e-03 7.3806e-01 2.4751e-01 1.1934e-02
19260.76 1.9215e-03 6.7417e-01 3.0582e-01 1.8089e-02
20034.10 1.5614e-03 6.6362e-01 3.1028e-01 2.4537e-02
20838.00 8.7281e-04 5.2416e-01 4.4322e-01 3.1746e-02
21647.97 1.1361e-03 5.4086e-01 4.2039e-01 3.7612e-02
22447.94 2.4597e-03 5.2707e-01 4.1735e-01 5.3121e-02
23245.88 6.3934e-04 4.0094e-01 5.2424e-01 7.4178e-02
24052.47 6.6925e-04 3.1411e-01 5.3242e-01 1.5280e-01
24867.72 2.7744e-04 1.6106e-01 7.0450e-01 1.3416e-01
25698.86 6.1492e-04 2.3060e-01 6.2221e-01 1.4658e-01
26587.16 1.5630e-03 2.0682e-01 6.0489e-01 1.8673e-01
27637.54 3.6786e-04 9.1309e-02 6.8722e-01 2.2110e-01
28986.97 2.3658e-04 1.9962e-01 5.6586e-01 2.3428e-01
#TIME: 357.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.3987e-01 7.8475e-01 7.4298e-02 1.0830e-03
1919.29 8.5162e-02 8.3456e-01 7.9113e-02 1.1642e-03
2581.60 1.9610e-02 8.5369e-01 1.2399e-01 2.7100e-03
3084.17 7.6550e-03 7.9152e-01 1.9506e-01 5.7632e-03
3472.46 4.6421e-03 6.8947e-01 2.9495e-01 1.0934e-02
3909.64 3.3393e-03 5.9131e-01 3.8747e-01 1.7885e-02
4148.46 2.8860e-03 5.9071e-01 3.8779e-01 1.8619e-02
4670.75 3.0786e-03 5.9228e-01 3.8599e-01 1.8655e-02
4956.05 1.7830e-03 5.2147e-01 4.5157e-01 2.5177e-02
5258.79 9.0063e-04 3.9605e-01 5.6760e-01 3.5443e-02
5580.02 3.8008e-04 3.0343e-01 6.5119e-01 4.4996e-02
5920.87 1.6561e-04 2.4592e-01 7.0156e-01 5.2357e-02
6282.54 1.0177e-04 2.0094e-01 7.3692e-01 6.2037e-02
6666.30 8.1097e-05 1.8783e-01 7.4646e-01 6.5625e-02
7073.50 7.7731e-05 1.8289e-01 7.4986e-01 6.7174e-02
7505.58 7.3739e-05 1.7413e-01 7.5200e-01 7.3798e-02
7964.05 9.1608e-05 1.8968e-01 7.3694e-01 7.3284e-02
8450.53 1.7552e-04 2.2648e-01 7.0343e-01 6.9914e-02
8966.72 3.0775e-04 2.6212e-01 6.7368e-01 6.3892e-02
9514.44 6.3806e-04 3.4147e-01 6.0199e-01 5.5897e-02
10095.62 1.2112e-03 4.3338e-01 5.2072e-01 4.4689e-02
10712.30 2.3550e-03 4.8710e-01 4.7270e-01 3.7848e-02
11366.65 4.1435e-03 5.8944e-01 3.7923e-01 2.7185e-02
12061.10 5.0291e-03 6.5068e-01 3.2312e-01 2.1170e-02
12793.43 1.1462e-02 6.8619e-01 2.8502e-01 1.7330e-02
13528.61 6.3640e-03 5.5184e-01 4.1033e-01 3.1465e-02
14194.74 5.1368e-03 4.4516e-01 5.0612e-01 4.3591e-02
14757.77 8.0864e-03 4.5680e-01 1.8415e-01 3.5095e-01
15240.48 1.5175e-02 6.5085e-01 3.1670e-01 1.7274e-02
15646.99 1.2094e-02 6.7237e-01 1.3880e-01 1.7673e-01
15960.30 3.5475e-02 8.3566e-01 1.2595e-01 2.9157e-03
16187.41 3.2135e-02 8.6608e-01 1.0007e-01 1.7228e-03
16354.17 2.2179e-02 8.8437e-01 9.2030e-02 1.4245e-03
16484.18 2.2570e-02 8.7764e-01 9.8162e-02 1.6257e-03
16593.12 2.2297e-02 8.6732e-01 1.0820e-01 2.1835e-03
16691.99 7.8538e-03 8.5435e-01 1.3505e-01 2.7504e-03
16788.59 1.5125e-02 8.5846e-01 1.2346e-01 2.9555e-03
16888.37 7.7558e-03 8.4046e-01 1.4814e-01 3.6428e-03
16998.79 8.1395e-03 8.3859e-01 1.4887e-01 4.4021e-03
17146.37 1.2926e-02 7.9885e-01 1.8298e-01 5.2419e-03
17415.23 3.7090e-03 8.0536e-01 1.8536e-01 5.5706e-03
17888.12 2.9869e-03 7.6567e-01 2.2249e-01 8.8505e-03
18532.37 2.0606e-03 7.5089e-01 2.3612e-01 1.0923e-02
19260.76 2.3511e-03 6.9259e-01 2.8992e-01 1.5144e-02
20034.10 1.9662e-03 6.5529e-01 3.2035e-01 2.2398e-02
20838.00 1.1271e-03 5.5645e-01 4.1094e-01 3.1488e-02
21647.97 8.2721e-04 4.6311e-01 4.9522e-01 4.0837e-02
22447.94 6.8450e-04 5.5024e-01 4.0147e-01 4.7608e-02
23245.88 4.5114e-04 3.0046e-01 6.1980e-01 7.9280e-02
24052.47 3.2038e-04 3.8688e-01 5.1880e-01 9.3995e-02
24867.72 5.0482e-04 3.2701e-01 5.5448e-01 1.1801e-01
25698.86 5.3594e-04 3.2962e-01 5.3594e-01 1.3390e-01
26587.16 1.8086e-03 2.8270e-01 5.5178e-01 1.6371e-01
27637.54 1.7381e-03 1.9476e-01 5.9780e-01 2.0571e-01
28986.97 1.3997e-04 5.1702e-02 7.0345e-01 2.4471e-01
#TIME: 362.67
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.3040e-01 7.9593e-01 7.2637e-02 1.0274e-03
1919.29 9.9371e-02 8.2445e-01 7.5115e-02 1.0690e-03
2581.60 1.4818e-02 8.3627e-01 1.4538e-01 3.5306e-03
3084.17 7.9558e-03 7.9435e-01 1.9210e-01 5.5848e-03
3472.46 4.6837e-03 6.9735e-01 2.8712e-01 1.0846e-02
3909.64 2.6218e-03 5.9626e-01 3.8351e-01 1.7605e-02
4148.46 2.7919e-03 5.8901e-01 3.8930e-01 1.8898e-02
4670.75 3.2416e-03 6.1113e-01 3.6822e-01 1.7410e-02
4956.05 1.9856e-03 5.2034e-01 4.5342e-01 2.4253e-02
5258.79 9.7766e-04 4.0943e-01 5.5460e-01 3.4985e-02
5580.02 4.2886e-04 3.2647e-01 6.3040e-01 4.2702e-02
5920.87 1.7146e-04 2.4442e-01 7.0357e-01 5.1837e-02
6282.54 1.1488e-04 2.1366e-01 7.2760e-01 5.8631e-02
6666.30 8.5210e-05 1.8935e-01 7.4602e-01 6.4541e-02
7073.50 8.2863e-05 1.8180e-01 7.5194e-01 6.6177e-02
7505.58 7.0930e-05 1.6496e-01 7.6382e-01 7.1145e-02
7964.05 9.9834e-05 1.9441e-01 7.3339e-01 7.2105e-02
8450.53 1.8481e-04 2.2868e-01 7.0313e-01 6.8008e-02
8966.72 3.6141e-04 2.7832e-01 6.6025e-01 6.1062e-02
9514.44 7.1706e-04 3.4974e-01 5.9323e-01 5.6311e-02
10095.62 1.2503e-03 4.2720e-01 5.2677e-01 4.4783e-02
10712.30 2.0960e-03 5.0142e-01 4.6040e-01 3.6087e-02
11366.65 3.8906e-03 6.1247e-01 3.5873e-01 2.4913e-02
12061.10 5.3791e-03 6.1711e-01 3.5432e-01 2.3188e-02
12793.43 6.7262e-03 6.6390e-01 3.0729e-01 2.2088e-02
13528.61 9.5327e-03 6.7168e-01 3.0101e-01 1.7779e-02
14194.74 9.3175e-03 6.4064e-01 3.2922e-01 2.0826e-02
14757.77 5.9983e-03 5.2212e-01 4.3960e-01 3.2289e-02
15240.48 9.9504e-03 6.9719e-01 2.7869e-01 1.4176e-02
15646.99 1.9642e-02 7.2931e-01 2.4149e-01 9.5534e-03
15960.30 3.2358e-02 8.4521e-01 1.2018e-01 2.2472e-03
16187.41 3.1588e-02 8.7367e-01 9.3230e-02 1.5100e-03
16354.17 2.1965e-02 8.8332e-01 9.3320e-02 1.3983e-03
16484.18 2.4534e-02 8.8395e-01 9.0055e-02 1.4642e-03
16593.12 2.3457e-02 8.6588e-01 1.0857e-01 2.0971e-03
16691.99 1.0754e-02 8.7170e-01 1.1501e-01 2.5382e-03
16788.59 2.0456e-02 8.5304e-01 1.2356e-01 2.9400e-03
16888.37 1.1822e-02 8.5580e-01 1.2926e-01 3.1103e-03
16998.79 1.1530e-02 8.4494e-01 1.3978e-01 3.7490e-03
17146.37 8.2907e-03 8.4061e-01 1.4689e-01 4.2061e-03
17415.23 4.2232e-03 8.0135e-01 1.8860e-01 5.8303e-03
17888.12 3.3785e-03 7.6833e-01 2.1999e-01 8.3051e-03
18532.37 1.7813e-03 7.6728e-01 2.2071e-01 1.0231e-02
19260.76 1.5460e-03 7.1873e-01 2.6636e-01 1.3370e-02
20034.10 1.6650e-03 6.4482e-01 3.3096e-01 2.2555e-02
20838.00 1.6967e-03 6.4110e-01 3.3125e-01 2.5950e-02
21647.97 1.4716e-03 5.5328e-01 4.0911e-01 3.6134e-02
22447.94 7.7775e-04 4.6462e-01 4.8323e-01 5.1375e-02
23245.88 4.7679e-04 3.0225e-01 6.0845e-01 8.8822e-02
24052.47 1.4159e-04 2.1217e-01 6.8562e-01 1.0207e-01
24867.72 2.3962e-04 1.9565e-01 6.8086e-01 1.2326e-01
25698.86 8.0143e-04 2.2248e-01 6.3662e-01 1.4010e-01
26587.16 8.4266e-04 2.8227e-01 5.5397e-01 1.6292e-01
27637.54 6.0760e-04 2.1802e-01 5.9244e-01 1.8893e-01
28986.97 2.2990e-04 4.4013e-02 7.0769e-01 2.4806e-01
#TIME: 367.89
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.4433e-01 7.8271e-01 7.1947e-02 1.0103e-03
1919.29 1.0995e-01 8.1365e-01 7.5297e-02 1.1062e-03
2581.60 5.8467e-02 8.1662e-01 1.2233e-01 2.5855e-03
3084.17 7.8247e-03 8.0297e-01 1.8418e-01 5.0326e-03
3472.46 4.4886e-03 6.9223e-01 2.9273e-01 1.0553e-02
3909.64 2.7157e-03 5.9369e-01 3.8594e-01 1.7652e-02
4148.46 2.9905e-03 6.0193e-01 3.7673e-01 1.8349e-02
4670.75 3.2952e-03 6.1723e-01 3.6251e-01 1.6961e-02
4956.05 1.9473e-03 5.2243e-01 4.5213e-01 2.3494e-02
5258.79 9.3283e-04 4.1098e-01 5.5393e-01 3.4154e-02
5580.02 4.3588e-04 3.1762e-01 6.3878e-01 4.3157e-02
5920.87 1.8399e-04 2.4723e-01 7.0010e-01 5.2486e-02
6282.54 1.2744e-04 2.2153e-01 7.2115e-01 5.7187e-02
6666.30 8.7125e-05 1.9191e-01 7.4341e-01 6.4592e-02
7073.50 8.8846e-05 1.9124e-01 7.4221e-01 6.6458e-02
7505.58 7.8348e-05 1.7441e-01 7.5390e-01 7.1612e-02
7964.05 1.0279e-04 1.9185e-01 7.3676e-01 7.1282e-02
8450.53 1.8915e-04 2.2570e-01 7.0623e-01 6.7883e-02
8966.72 3.6237e-04 2.7476e-01 6.6230e-01 6.2573e-02
9514.44 6.9680e-04 3.4753e-01 5.9726e-01 5.4516e-02
10095.62 1.3346e-03 4.3313e-01 5.2234e-01 4.3188e-02
10712.30 2.7038e-03 5.2209e-01 4.4130e-01 3.3910e-02
11366.65 3.9172e-03 5.7230e-01 3.9612e-01 2.7665e-02
12061.10 5.9790e-03 6.5908e-01 3.1521e-01 1.9729e-02
12793.43 5.1767e-03 5.5313e-01 4.1154e-01 3.0148e-02
13528.61 7.6184e-03 5.9452e-01 3.7309e-01 2.4775e-02
14194.74 8.3191e-03 6.2461e-01 3.4433e-01 2.2736e-02
14757.77 6.9951e-03 4.9518e-01 1.8669e-01 3.1113e-01
15240.48 1.0665e-02 6.8278e-01 2.8891e-01 1.7644e-02
15646.99 1.2879e-02 7.9584e-01 1.8465e-01 6.6293e-03
15960.30 2.4959e-02 8.4486e-01 1.2736e-01 2.8244e-03
16187.41 2.6763e-02 8.9055e-01 8.1449e-02 1.2406e-03
16354.17 2.6964e-02 8.8809e-01 8.3718e-02 1.2311e-03
16484.18 2.8387e-02 8.6692e-01 1.0305e-01 1.6409e-03
16593.12 2.1059e-02 8.7316e-01 1.0379e-01 1.9895e-03
16691.99 1.7483e-02 8.3884e-01 1.4080e-01 2.8743e-03
16788.59 1.1073e-02 8.5262e-01 1.3355e-01 2.7572e-03
16888.37 1.3628e-02 8.3540e-01 1.4748e-01 3.4910e-03
16998.79 1.0763e-02 8.4694e-01 1.3869e-01 3.6120e-03
17146.37 8.5645e-03 8.1792e-01 1.6888e-01 4.6298e-03
17415.23 4.6922e-03 8.1255e-01 1.7712e-01 5.6410e-03
17888.12 5.8639e-03 7.6556e-01 2.1931e-01 9.2675e-03
18532.37 2.7772e-03 7.4290e-01 2.4243e-01 1.1898e-02
19260.76 1.7744e-03 7.2662e-01 2.5801e-01 1.3596e-02
20034.10 1.6830e-03 6.4141e-01 3.3627e-01 2.0637e-02
20838.00 9.8645e-04 5.8531e-01 3.7680e-01 3.6905e-02
21647.97 1.0128e-03 6.2583e-01 3.4226e-01 3.0901e-02
22447.94 8.6076e-04 4.6745e-01 4.7468e-01 5.7009e-02
23245.88 4.8590e-04 2.9067e-01 6.3190e-01 7.6943e-02
24052.47 1.4252e-04 1.5786e-01 7.4298e-01 9.9019e-02
24867.72 5.0622e-04 3.5858e-01 5.0943e-01 1.3149e-01
25698.86 3.8209e-04 1.4235e-01 7.1296e-01 1.4431e-01
26587.16 2.3445e-03 2.9417e-01 5.4704e-01 1.5644e-01
27637.54 1.5384e-03 1.3765e-01 6.5018e-01 2.1064e-01
28986.97 1.9738e-03 1.7385e-01 5.9523e-01 2.2894e-01
#TIME: 373.18
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.6114e-01 7.7114e-01 6.6811e-02 9.0176e-04
1919.29 1.2050e-01 8.0856e-01 6.9979e-02 9.6152e-04
2581.60 2.5934e-02 8.5430e-01 1.1734e-01 2.4298e-03
3084.17 5.8653e-03 7.6879e-01 2.1845e-01 6.8983e-03
3472.46 4.7652e-03 6.9816e-01 2.8663e-01 1.0447e-02
3909.64 3.1393e-03 6.0318e-01 3.7630e-01 1.7387e-02
4148.46 2.9762e-03 5.9408e-01 3.8504e-01 1.7901e-02
4670.75 3.4734e-03 6.1505e-01 3.6479e-01 1.6689e-02
4956.05 2.0228e-03 5.3765e-01 4.3729e-01 2.3035e-02
5258.79 9.8984e-04 4.1416e-01 5.5151e-01 3.3337e-02
5580.02 4.6939e-04 3.2381e-01 6.3294e-01 4.2774e-02
5920.87 2.0581e-04 2.5520e-01 6.9361e-01 5.0981e-02
6282.54 1.2086e-04 2.0870e-01 7.3256e-01 5.8624e-02
6666.30 9.8621e-05 1.9911e-01 7.3938e-01 6.1408e-02
7073.50 9.4009e-05 1.9307e-01 7.4110e-01 6.5733e-02
7505.58 8.5808e-05 1.8608e-01 7.4298e-01 7.0858e-02
7964.05 1.1105e-04 1.9667e-01 7.3225e-01 7.0971e-02
8450.53 1.9403e-04 2.2173e-01 7.1095e-01 6.7132e-02
8966.72 3.5909e-04 2.7963e-01 6.6013e-01 5.9879e-02
9514.44 6.9039e-04 3.4368e-01 6.0106e-01 5.4575e-02
10095.62 1.3666e-03 4.4699e-01 5.1031e-01 4.1327e-02
10712.30 2.7336e-03 5.2659e-01 4.3777e-01 3.2908e-02
11366.65 3.5859e-03 5.8472e-01 3.8474e-01 2.6955e-02
12061.10 7.4686e-03 6.6450e-01 3.0905e-01 1.8982e-02
12793.43 8.3706e-03 6.7073e-01 3.0296e-01 1.7940e-02
13528.61 1.0794e-02 6.8818e-01 2.8478e-01 1.6245e-02
14194.74 8.4901e-03 6.2530e-01 3.4251e-01 2.3697e-02
14757.77 4.8677e-03 4.5985e-01 4.8254e-01 5.2746e-02
15240.48 7.9999e-03 5.8814e-01 1.6569e-01 2.3817e-01
15646.99 2.4386e-02 7.7315e-01 1.9618e-01 6.2834e-03
15960.30 5.0195e-02 8.3193e-01 1.1564e-01 2.2379e-03
16187.41 2.8655e-02 8.9279e-01 7.7437e-02 1.1221e-03
16354.17 3.3054e-02 8.8531e-01 8.0479e-02 1.1600e-03
16484.18 3.1885e-02 8.7223e-01 9.4414e-02 1.4762e-03
16593.12 1.4869e-02 8.7884e-01 1.0451e-01 1.7726e-03
16691.99 1.3524e-02 8.8464e-01 9.9939e-02 1.9010e-03
16788.59 7.8138e-03 8.4559e-01 1.4382e-01 2.7788e-03
16888.37 7.8288e-03 8.5874e-01 1.3041e-01 3.0223e-03
16998.79 9.1714e-03 8.3762e-01 1.4912e-01 4.0896e-03
17146.37 5.0971e-03 8.2954e-01 1.6029e-01 5.0702e-03
17415.23 3.7587e-03 8.2229e-01 1.6910e-01 4.8520e-03
17888.12 3.7403e-03 7.9037e-01 1.9790e-01 7.9921e-03
18532.37 2.8017e-03 7.5923e-01 2.2811e-01 9.8592e-03
19260.76 2.3109e-03 7.0172e-01 2.8164e-01 1.4332e-02
20034.10 2.2490e-03 7.1163e-01 2.6972e-01 1.6399e-02
20838.00 1.4496e-03 5.6470e-01 3.9424e-01 3.9605e-02
21647.97 8.4412e-04 4.9520e-01 4.6946e-01 3.4491e-02
22447.94 6.4083e-04 5.4195e-01 4.1386e-01 4.3553e-02
23245.88 5.8324e-04 3.6421e-01 5.6556e-01 6.9647e-02
24052.47 5.8922e-04 4.3939e-01 4.7712e-01 8.2902e-02
24867.72 9.9857e-04 3.8646e-01 5.0778e-01 1.0476e-01
25698.86 5.0338e-04 2.6929e-01 5.1650e-01 2.1370e-01
26587.16 3.2582e-03 2.6994e-01 5.4165e-01 1.8515e-01
27637.54 9.2621e-04 1.6059e-01 4.8629e-01 3.5219e-01
28986.97 2.8419e-04 2.1090e-01 5.6379e-01 2.2503e-01
#TIME: 378.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.7698e-01 7.5698e-01 6.5165e-02 8.7434e-04
1919.29 1.4004e-01 7.9275e-01 6.6320e-02 8.8896e-04
2581.60 2.0067e-02 8.3799e-01 1.3873e-01 3.2136e-03
3084.17 2.1721e-02 7.4364e-01 2.2800e-01 6.6336e-03
3472.46 5.1894e-03 7.0026e-01 2.8432e-01 1.0230e-02
3909.64 3.5189e-03 6.2825e-01 3.5256e-01 1.5673e-02
4148.46 3.5193e-03 6.2793e-01 3.5193e-01 1.6628e-02
4670.75 3.4939e-03 6.2103e-01 3.5899e-01 1.6493e-02
4956.05 2.2233e-03 5.4359e-01 4.3149e-01 2.2693e-02
5258.79 1.0754e-03 4.2616e-01 5.3945e-01 3.3318e-02
5580.02 4.7289e-04 3.3260e-01 6.2625e-01 4.0673e-02
5920.87 2.3011e-04 2.6182e-01 6.8721e-01 5.0740e-02
6282.54 1.2841e-04 2.1377e-01 7.2859e-01 5.7514e-02
6666.30 1.0882e-04 2.0564e-01 7.3349e-01 6.0753e-02
7073.50 1.0957e-04 2.0212e-01 7.3435e-01 6.3420e-02
7505.58 8.3227e-05 1.7672e-01 7.5363e-01 6.9566e-02
7964.05 1.2020e-04 2.0158e-01 7.2934e-01 6.8958e-02
8450.53 1.9817e-04 2.3151e-01 7.0314e-01 6.5152e-02
8966.72 4.0426e-04 2.9096e-01 6.4736e-01 6.1274e-02
9514.44 6.8915e-04 3.5139e-01 5.9400e-01 5.3914e-02
10095.62 1.4065e-03 4.3174e-01 5.2247e-01 4.4386e-02
10712.30 2.4985e-03 5.2341e-01 4.4105e-01 3.3038e-02
11366.65 4.5051e-03 6.3017e-01 3.4283e-01 2.2490e-02
12061.10 7.2252e-03 6.5003e-01 3.2291e-01 1.9828e-02
12793.43 6.9140e-03 5.9839e-01 3.6907e-01 2.5622e-02
13528.61 7.7213e-03 5.9759e-01 3.7048e-01 2.4213e-02
14194.74 8.9923e-03 7.0385e-01 2.7136e-01 1.5797e-02
14757.77 8.6289e-03 6.2219e-01 3.4637e-01 2.2812e-02
15240.48 1.2555e-02 6.2116e-01 3.5107e-01 1.5224e-02
15646.99 1.5163e-02 6.7609e-01 1.4240e-01 1.6634e-01
15960.30 4.1437e-02 8.6013e-01 9.6679e-02 1.7562e-03
16187.41 2.9543e-02 7.8337e-01 9.2272e-02 9.4819e-02
16354.17 3.8268e-02 8.7372e-01 8.6775e-02 1.2381e-03
16484.18 2.3691e-02 8.8870e-01 8.6383e-02 1.2267e-03
16593.12 1.5313e-02 8.9225e-01 9.0891e-02 1.5491e-03
16691.99 1.1921e-02 8.8356e-01 1.0253e-01 1.9840e-03
16788.59 8.2228e-03 8.7254e-01 1.1687e-01 2.3663e-03
16888.37 1.3223e-02 8.6412e-01 1.1996e-01 2.6998e-03
16998.79 1.5091e-02 8.4629e-01 1.3533e-01 3.2966e-03
17146.37 4.9317e-03 8.6451e-01 1.2743e-01 3.1283e-03
17415.23 5.4858e-03 8.2208e-01 1.6763e-01 4.8004e-03
17888.12 4.1043e-03 7.8338e-01 2.0486e-01 7.6521e-03
18532.37 2.8522e-03 7.8190e-01 2.0684e-01 8.4031e-03
19260.76 2.6637e-03 7.3455e-01 2.4949e-01 1.3296e-02
20034.10 1.6312e-03 7.1348e-01 2.6811e-01 1.6779e-02
20838.00 9.8025e-04 6.2221e-01 3.5332e-01 2.3488e-02
21647.97 1.1582e-03 5.7507e-01 3.9172e-01 3.2054e-02
22447.94 1.2968e-03 4.7218e-01 4.7996e-01 4.6559e-02
23245.88 1.0327e-03 4.8689e-01 4.4169e-01 7.0391e-02
24052.47 1.2392e-03 2.3996e-01 6.6497e-01 9.3838e-02
24867.72 1.0496e-03 3.8992e-01 5.0632e-01 1.0271e-01
25698.86 8.2379e-04 3.4275e-01 5.2414e-01 1.3229e-01
26587.16 9.5482e-04 3.0780e-01 5.3780e-01 1.5344e-01
27637.54 9.9595e-04 2.2372e-01 5.3286e-01 2.4242e-01
28986.97 5.3767e-04 7.3754e-02 3.9160e-01 5.3411e-01
#TIME: 383.98
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.5440e-01 7.8054e-01 6.4208e-02 8.5243e-04
1919.29 1.5943e-01 7.7582e-01 6.3907e-02 8.4376e-04
2581.60 5.3315e-02 8.2956e-01 1.1483e-01 2.2901e-03
3084.17 1.3108e-02 7.9366e-01 1.8778e-01 5.4548e-03
3472.46 5.4333e-03 7.1741e-01 2.6768e-01 9.4739e-03
3909.64 3.7649e-03 6.1805e-01 3.6188e-01 1.6304e-02
4148.46 3.4045e-03 6.0675e-01 3.7226e-01 1.7584e-02
