#NTIMES: 49
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
8450.53 1.7231e-06 5.8563e-02 8.0749e-01 1.3395e-01
8966.72 5.5345e-06 1.2025e-01 7.6933e-01 1.1042e-01
9514.44 1.3862e-05 2.2915e-01 6.8322e-01 8.7613e-02
10095.62 3.2470e-05 3.3243e-01 6.0155e-01 6.5990e-02
10712.30 5.2389e-05 4.2070e-01 5.2778e-01 5.1463e-02
11366.65 6.6832e-05 4.8121e-01 4.7737e-01 4.1351e-02
12061.10 9.1087e-05 5.0926e-01 4.5220e-01 3.8447e-02
12793.43 7.8495e-05 5.3953e-01 4.2488e-01 3.5504e-02
13528.61 7.2449e-05 5.3491e-01 4.2997e-01 3.5050e-02
14194.74 4.9272e-05 5.1507e-01 4.4613e-01 3.8757e-02
14757.77 4.9679e-05 5.1327e-01 4.4826e-01 3.8417e-02
15240.48 5.4750e-05 4.9533e-01 4.7021e-01 3.4398e-02
15646.99 8.0881e-05 5.8202e-01 3.9849e-01 1.9415e-02
15960.30 1.2300e-04 6.2638e-01 3.6220e-01 1.1297e-02
16187.41 1.1702e-04 6.0499e-01 3.8471e-01 1.0176e-02
16354.17 1.6163e-04 5.7702e-01 4.1265e-01 1.0167e-02
16484.18 1.2422e-04 4.2161e-01 5.6429e-01 1.3979e-02
16593.12 6.7556e-05 4.6879e-01 5.1592e-01 1.5227e-02
16691.99 9.9244e-05 5.6853e-01 4.1674e-01 1.4631e-02
16788.59 3.6360e-05 4.0192e-01 5.7925e-01 1.8788e-02
16888.37 3.0085e-05 2.3595e-01 7.3633e-01 2.7686e-02
16998.79 3.9760e-05 2.8638e-01 6.8690e-01 2.6680e-02
17146.37 4.1900e-05 3.1831e-01 6.5530e-01 2.6352e-02
17415.23 1.7731e-05 1.8751e-01 7.7689e-01 3.5580e-02
17888.12 1.2908e-05 1.7768e-01 7.7726e-01 4.5050e-02
18532.37 6.7087e-06 1.0576e-01 8.3686e-01 5.7376e-02
19260.76 3.8614e-06 7.5084e-02 8.5501e-01 6.9900e-02
20034.10 2.3477e-06 5.6306e-02 8.5925e-01 8.4436e-02
20838.00 2.5462e-06 6.3089e-02 8.3978e-01 9.7127e-02
21647.97 3.5754e-06 8.7539e-02 7.9944e-01 1.1302e-01
22447.94 4.1112e-06 1.1405e-01 7.6015e-01 1.2579e-01
23245.88 1.5693e-06 5.6717e-02 7.7975e-01 1.6353e-01
24052.47 1.1647e-06 3.6931e-02 7.0508e-01 2.5799e-01
24867.72 1.4798e-06 5.2021e-02 6.2830e-01 3.1968e-01
25698.86 2.0091e-06 8.7905e-02 6.5248e-01 2.5961e-01
26587.16 1.7451e-06 1.2264e-01 6.1389e-01 2.6347e-01
27637.54 1.4309e-06 1.0926e-01 5.1506e-01 3.7568e-01
28986.97 1.0832e-06 1.1266e-01 5.6290e-01 3.2444e-01
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 9.0464e-04 8.5194e-01 1.4404e-01 3.1181e-03
1919.29 4.9195e-03 8.4795e-01 1.4412e-01 3.0095e-03
2581.60 3.3941e-04 8.0787e-01 1.8650e-01 5.2874e-03
3084.17 2.4836e-04 7.3634e-01 2.5388e-01 9.5282e-03
3472.46 1.6368e-04 6.1725e-01 3.6486e-01 1.7731e-02
3909.64 8.8103e-05 4.6782e-01 5.0002e-01 3.2076e-02
4148.46 9.4090e-05 5.0536e-01 4.6351e-01 3.1033e-02
4670.75 9.2683e-05 4.9982e-01 4.6992e-01 3.0165e-02
4956.05 5.9978e-05 3.8785e-01 5.6643e-01 4.5650e-02
5258.79 1.9638e-05 2.1489e-01 7.1672e-01 6.8371e-02
5580.02 4.7982e-06 8.8513e-02 8.1183e-01 9.9652e-02
5920.87 1.4755e-06 4.1493e-02 8.3748e-01 1.2103e-01
6282.54 7.6447e-07 2.8051e-02 8.2897e-01 1.4298e-01
6666.30 5.8690e-07 2.3967e-02 8.2673e-01 1.4931e-01
7073.50 5.4428e-07 2.4457e-02 8.2515e-01 1.5040e-01
7505.58 5.6039e-07 2.5921e-02 8.2067e-01 1.5341e-01
7964.05 7.6080e-07 3.2044e-02 8.1587e-01 1.5209e-01
8450.53 1.8282e-06 5.9950e-02 8.0251e-01 1.3754e-01
8966.72 5.6510e-06 1.3123e-01 7.5888e-01 1.0989e-01
9514.44 1.4988e-05 2.3141e-01 6.8015e-01 8.8424e-02
10095.62 3.2456e-05 3.3186e-01 6.0146e-01 6.6641e-02
10712.30 5.6846e-05 4.3756e-01 5.1335e-01 4.9034e-02
11366.65 6.9193e-05 4.9487e-01 4.6500e-01 4.0058e-02
12061.10 8.3908e-05 5.2105e-01 4.4125e-01 3.7612e-02
12793.43 9.3672e-05 5.4874e-01 4.1576e-01 3.5416e-02
13528.61 8.2717e-05 5.3743e-01 4.2662e-01 3.5875e-02
14194.74 6.6353e-05 5.1259e-01 4.4878e-01 3.8568e-02
14757.77 5.4855e-05 5.0698e-01 4.5236e-01 4.0605e-02
15240.48 6.4253e-05 5.4558e-01 4.2486e-01 2.9499e-02
15646.99 7.3490e-05 5.6367e-01 4.1589e-01 2.0367e-02
15960.30 1.2794e-04 6.3632e-01 3.5252e-01 1.1038e-02
16187.41 2.0142e-04 7.0871e-01 2.8356e-01 7.5294e-03
16354.17 1.0863e-04 5.4726e-01 4.4187e-01 1.0769e-02
16484.18 1.0394e-04 4.9730e-01 4.8976e-01 1.2841e-02
16593.12 7.7306e-05 4.5807e-01 5.2630e-01 1.5551e-02
16691.99 8.0265e-05 5.1959e-01 4.6461e-01 1.5724e-02
16788.59 2.8229e-05 3.6069e-01 6.1728e-01 2.1995e-02
16888.37 6.6100e-05 4.9420e-01 4.8757e-01 1.8162e-02
16998.79 4.2181e-05 3.2374e-01 6.5088e-01 2.5338e-02
17146.37 3.6436e-05 2.6685e-01 7.0371e-01 2.9405e-02
17415.23 2.5960e-05 3.0127e-01 6.6666e-01 3.2035e-02
17888.12 9.7971e-06 1.3066e-01 8.2165e-01 4.7675e-02
18532.37 1.0836e-05 1.6260e-01 7.8460e-01 5.2789e-02
19260.76 6.4584e-06 1.1156e-01 8.2858e-01 5.9844e-02
20034.10 4.0079e-06 1.0343e-01 8.1712e-01 7.9453e-02
20838.00 1.3964e-06 4.2286e-02 8.5722e-01 1.0049e-01
21647.97 1.3426e-06 3.5901e-02 8.5549e-01 1.0861e-01
22447.94 1.4706e-06 4.9756e-02 8.0895e-01 1.4130e-01
23245.88 2.0513e-06 6.8715e-02 7.7089e-01 1.6039e-01
24052.47 2.0255e-06 7.5835e-02 7.1475e-01 2.0941e-01
24867.72 1.1179e-06 4.6273e-02 7.2011e-01 2.3361e-01
25698.86 1.3846e-06 6.5957e-02 6.3839e-01 2.9565e-01
26587.16 8.0246e-07 3.7193e-02 6.7891e-01 2.8390e-01
27637.54 8.7500e-07 4.5771e-02 5.7209e-01 3.8214e-01
28986.97 1.3335e-06 1.1232e-01 5.3681e-01 3.5086e-01
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 6.6494e-04 8.2948e-01 1.6619e-01 3.6615e-03
1919.29 2.2832e-03 8.4955e-01 1.4507e-01 3.0887e-03
2581.60 2.2442e-04 7.7241e-01 2.2111e-01 6.2497e-03
3084.17 2.3661e-04 7.3938e-01 2.5107e-01 9.3227e-03
3472.46 1.6117e-04 6.0957e-01 3.7215e-01 1.8120e-02
3909.64 8.3896e-05 4.5182e-01 5.1492e-01 3.3173e-02
4148.46 9.5603e-05 5.1303e-01 4.5656e-01 3.0322e-02
4670.75 1.0143e-04 5.0597e-01 4.6425e-01 2.9676e-02
4956.05 5.7155e-05 3.8823e-01 5.6776e-01 4.3951e-02
5258.79 1.9818e-05 2.3054e-01 7.0113e-01 6.8310e-02
5580.02 4.5771e-06 8.7869e-02 8.1410e-01 9.8026e-02
5920.87 1.4722e-06 4.4522e-02 8.3355e-01 1.2192e-01
6282.54 7.9201e-07 2.8151e-02 8.3458e-01 1.3727e-01
6666.30 6.5270e-07 2.6488e-02 8.2697e-01 1.4654e-01
7073.50 5.9214e-07 2.5883e-02 8.2022e-01 1.5390e-01
7505.58 5.7923e-07 2.6196e-02 8.1110e-01 1.6271e-01
7964.05 8.2964e-07 3.3689e-02 8.1574e-01 1.5057e-01
8450.53 1.8888e-06 6.1061e-02 8.0560e-01 1.3333e-01
8966.72 6.0455e-06 1.3235e-01 7.5663e-01 1.1102e-01
9514.44 1.4490e-05 2.3253e-01 6.7940e-01 8.8056e-02
10095.62 3.1808e-05 3.3753e-01 5.9786e-01 6.4579e-02
10712.30 5.7374e-05 4.1552e-01 5.3399e-01 5.0432e-02
11366.65 7.9568e-05 4.9128e-01 4.6801e-01 4.0634e-02
12061.10 8.6240e-05 5.2258e-01 4.4023e-01 3.7104e-02
12793.43 9.2565e-05 5.4731e-01 4.1752e-01 3.5075e-02
13528.61 8.5630e-05 5.5822e-01 4.0821e-01 3.3483e-02
14194.74 6.9033e-05 5.4537e-01 4.2113e-01 3.3433e-02
14757.77 5.2932e-05 4.9834e-01 4.6212e-01 3.9482e-02
15240.48 5.5871e-05 5.3088e-01 4.3761e-01 3.1452e-02
15646.99 7.6286e-05 5.3665e-01 4.4169e-01 2.1584e-02
15960.30 1.1714e-04 5.8399e-01 4.0355e-01 1.2340e-02
16187.41 1.6971e-04 6.7481e-01 3.1668e-01 8.3403e-03
16354.17 1.4012e-04 6.3301e-01 3.5817e-01 8.6842e-03
16484.18 7.8201e-05 4.3183e-01 5.5451e-01 1.3588e-02
16593.12 7.9485e-05 5.9200e-01 3.9632e-01 1.1600e-02
16691.99 9.1323e-05 5.5303e-01 4.3251e-01 1.4371e-02
16788.59 8.0388e-05 5.7477e-01 4.1032e-01 1.4832e-02
16888.37 5.1088e-05 4.2497e-01 5.5338e-01 2.1604e-02
16998.79 4.8863e-05 3.3400e-01 6.4095e-01 2.5003e-02
17146.37 5.9634e-05 3.8119e-01 5.9348e-01 2.5277e-02
17415.23 2.4464e-05 2.2233e-01 7.4614e-01 3.1499e-02
17888.12 9.6497e-06 1.2510e-01 8.2803e-01 4.6858e-02
18532.37 1.3598e-05 1.7967e-01 7.7151e-01 4.8805e-02
19260.76 5.9706e-06 1.0814e-01 8.3213e-01 5.9724e-02
20034.10 3.2347e-06 6.3097e-02 8.6014e-01 7.6761e-02
20838.00 2.4030e-06 6.3117e-02 8.3757e-01 9.9315e-02
21647.97 2.0269e-06 6.5059e-02 8.2317e-01 1.1177e-01
22447.94 3.6290e-06 1.3206e-01 7.4524e-01 1.2269e-01
23245.88 4.5015e-06 1.5669e-01 6.9470e-01 1.4861e-01
24052.47 3.5690e-06 1.6349e-01 6.6524e-01 1.7126e-01
24867.72 1.2975e-06 6.2423e-02 7.2259e-01 2.1499e-01
25698.86 6.8665e-07 3.5830e-02 6.5548e-01 3.0869e-01
26587.16 1.1226e-06 6.8041e-02 6.7159e-01 2.6037e-01
27637.54 4.2494e-07 2.2477e-02 4.8728e-01 4.9025e-01
28986.97 2.4468e-07 1.9068e-02 6.6237e-01 3.1856e-01
#TIME: 272.62
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 2.3518e-03 8.4342e-01 1.5086e-01 3.3764e-03
1919.29 1.9326e-03 8.5337e-01 1.4171e-01 2.9875e-03
2581.60 2.2807e-03 8.0681e-01 1.8568e-01 5.2268e-03
3084.17 2.4620e-04 7.3465e-01 2.5558e-01 9.5239e-03
3472.46 1.6691e-04 6.1719e-01 3.6501e-01 1.7638e-02
3909.64 9.4601e-05 4.7680e-01 4.9099e-01 3.2120e-02
4148.46 1.0751e-04 5.0847e-01 4.6051e-01 3.0909e-02
4670.75 9.3181e-05 5.0081e-01 4.6941e-01 2.9684e-02
4956.05 6.1652e-05 4.0253e-01 5.5434e-01 4.3063e-02
5258.79 1.9611e-05 2.1796e-01 7.1253e-01 6.9489e-02
5580.02 4.9463e-06 8.9488e-02 8.1134e-01 9.9164e-02
5920.87 1.5080e-06 4.3180e-02 8.2641e-01 1.3041e-01
6282.54 8.3304e-07 2.9446e-02 8.2787e-01 1.4268e-01
6666.30 7.1820e-07 2.7923e-02 8.2348e-01 1.4860e-01
7073.50 5.8941e-07 2.4996e-02 8.1777e-01 1.5723e-01
7505.58 5.7915e-07 2.6810e-02 8.1330e-01 1.5989e-01
7964.05 8.6551e-07 3.5471e-02 8.0828e-01 1.5625e-01
8450.53 1.8535e-06 5.8849e-02 8.0804e-01 1.3311e-01
8966.72 6.0621e-06 1.3292e-01 7.5607e-01 1.1100e-01
9514.44 1.4068e-05 2.2505e-01 6.8690e-01 8.8037e-02
10095.62 3.0815e-05 3.3955e-01 5.9620e-01 6.4225e-02
10712.30 5.4324e-05 4.3708e-01 5.1438e-01 4.8489e-02
11366.65 7.5527e-05 4.9882e-01 4.6118e-01 3.9925e-02
12061.10 8.4455e-05 5.2150e-01 4.4161e-01 3.6811e-02
12793.43 1.0453e-04 5.5141e-01 4.1518e-01 3.3310e-02
13528.61 8.6387e-05 5.4604e-01 4.1920e-01 3.4668e-02
14194.74 7.6747e-05 5.5408e-01 4.1104e-01 3.4809e-02
14757.77 6.1224e-05 5.3346e-01 4.3003e-01 3.6452e-02
15240.48 6.0613e-05 5.4147e-01 4.2904e-01 2.9425e-02
15646.99 8.9253e-05 5.9502e-01 3.8620e-01 1.8693e-02
15960.30 1.1882e-04 6.6568e-01 3.2428e-01 9.9210e-03
16187.41 1.2065e-04 6.6857e-01 3.2340e-01 7.9052e-03
16354.17 1.1641e-04 6.0747e-01 3.8302e-01 9.3879e-03
16484.18 7.8907e-05 4.8454e-01 5.0252e-01 1.2863e-02
16593.12 8.9889e-05 5.4711e-01 4.3994e-01 1.2858e-02
16691.99 7.7591e-05 3.9132e-01 5.9124e-01 1.7365e-02
16788.59 7.2927e-05 4.8840e-01 4.9382e-01 1.7711e-02
16888.37 7.1650e-05 4.1915e-01 5.6124e-01 1.9537e-02
16998.79 3.8477e-05 3.6087e-01 6.1504e-01 2.4045e-02
17146.37 3.3427e-05 2.0496e-01 7.6512e-01 2.9887e-02
17415.23 2.0812e-05 1.9752e-01 7.6663e-01 3.5824e-02
17888.12 1.2939e-05 1.4886e-01 8.0585e-01 4.5276e-02
18532.37 7.7438e-06 1.1394e-01 8.3070e-01 5.5355e-02
19260.76 4.2794e-06 7.1553e-02 8.6490e-01 6.3547e-02
20034.10 4.4801e-06 8.9153e-02 8.3251e-01 7.8329e-02
20838.00 1.9786e-06 4.0241e-02 8.5932e-01 1.0044e-01
21647.97 1.1755e-06 3.0850e-02 8.6197e-01 1.0718e-01
22447.94 2.2986e-06 6.2817e-02 8.0536e-01 1.3182e-01
23245.88 1.6144e-06 5.6549e-02 7.8317e-01 1.6028e-01
24052.47 3.5160e-07 1.3271e-02 7.9148e-01 1.9525e-01
24867.72 2.7831e-06 1.3054e-01 6.2314e-01 2.4631e-01
25698.86 1.0601e-06 6.1477e-02 5.4238e-01 3.9614e-01
26587.16 9.8968e-07 7.2078e-02 6.5804e-01 2.6988e-01
27637.54 9.4020e-07 6.3786e-02 6.2547e-01 3.1074e-01
28986.97 5.5864e-07 4.3790e-02 6.3033e-01 3.2588e-01
#TIME: 276.54
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 2.0813e-03 8.4509e-01 1.4950e-01 3.3373e-03
1919.29 1.7284e-03 8.5538e-01 1.3998e-01 2.9120e-03
2581.60 8.0003e-04 8.0607e-01 1.8776e-01 5.3691e-03
3084.17 2.5441e-04 7.3842e-01 2.5200e-01 9.3237e-03
3472.46 1.6716e-04 6.2450e-01 3.5817e-01 1.7162e-02
3909.64 8.5947e-05 4.7179e-01 4.9601e-01 3.2111e-02
4148.46 1.0341e-04 4.8681e-01 4.8131e-01 3.1785e-02
4670.75 1.0091e-04 5.1301e-01 4.5788e-01 2.9005e-02
4956.05 6.3037e-05 4.0839e-01 5.4943e-01 4.2110e-02
5258.79 2.0134e-05 2.3835e-01 6.9259e-01 6.9048e-02
5580.02 5.3956e-06 9.3174e-02 8.0810e-01 9.8722e-02
5920.87 1.4543e-06 4.1439e-02 8.3044e-01 1.2812e-01
6282.54 8.2468e-07 2.8133e-02 8.2899e-01 1.4288e-01
6666.30 7.1740e-07 2.6654e-02 8.2728e-01 1.4607e-01
7073.50 6.3596e-07 2.6464e-02 8.2112e-01 1.5242e-01
7505.58 6.5284e-07 2.8794e-02 8.1291e-01 1.5829e-01
7964.05 9.1789e-07 3.6769e-02 8.0781e-01 1.5542e-01
8450.53 1.8881e-06 5.9654e-02 8.0797e-01 1.3237e-01
8966.72 6.0422e-06 1.3823e-01 7.5085e-01 1.1091e-01
9514.44 1.4474e-05 2.3159e-01 6.8187e-01 8.6519e-02
10095.62 2.8513e-05 3.4085e-01 5.9342e-01 6.5700e-02
10712.30 5.0966e-05 4.3820e-01 5.1208e-01 4.9669e-02
11366.65 7.6334e-05 4.9715e-01 4.6242e-01 4.0360e-02
12061.10 8.8945e-05 5.3060e-01 4.3355e-01 3.5752e-02
12793.43 1.0210e-04 5.3274e-01 4.3202e-01 3.5135e-02
13528.61 8.7857e-05 5.3564e-01 4.2954e-01 3.4729e-02
14194.74 7.4730e-05 5.2093e-01 4.4483e-01 3.4164e-02
14757.77 5.3148e-05 4.7311e-01 4.8608e-01 4.0749e-02
15240.48 6.8547e-05 5.2510e-01 4.4429e-01 3.0537e-02
15646.99 1.0070e-04 5.6127e-01 4.1869e-01 1.9943e-02
15960.30 1.2175e-04 6.4929e-01 3.4021e-01 1.0371e-02
16187.41 1.5308e-04 6.5808e-01 3.3344e-01 8.3228e-03
16354.17 1.3835e-04 6.1415e-01 3.7683e-01 8.8847e-03
16484.18 8.9244e-05 4.8501e-01 5.0285e-01 1.2047e-02
16593.12 1.1345e-04 5.5040e-01 4.3671e-01 1.2776e-02
16691.99 6.3912e-05 4.1942e-01 5.6256e-01 1.7957e-02
16788.59 1.1849e-04 2.7133e-01 7.0614e-01 2.2415e-02
16888.37 5.0618e-05 3.7606e-01 6.0228e-01 2.1611e-02
16998.79 4.3921e-05 3.5633e-01 6.1981e-01 2.3812e-02
17146.37 3.4662e-05 3.2991e-01 6.4402e-01 2.6031e-02
17415.23 3.0335e-05 2.7714e-01 6.9153e-01 3.1302e-02
17888.12 1.8508e-05 2.0455e-01 7.5310e-01 4.2334e-02
18532.37 1.0834e-05 1.2506e-01 8.2218e-01 5.2749e-02
19260.76 5.1194e-06 7.4176e-02 8.6078e-01 6.5039e-02
20034.10 6.9576e-06 1.2335e-01 8.0513e-01 7.1509e-02
20838.00 2.0285e-06 3.8818e-02 8.6360e-01 9.7582e-02
21647.97 1.1932e-06 3.3014e-02 8.5884e-01 1.0814e-01
22447.94 1.6153e-06 4.8924e-02 8.1984e-01 1.3124e-01
23245.88 1.3887e-06 4.6385e-02 8.0281e-01 1.5080e-01
24052.47 8.1966e-07 3.1947e-02 7.8667e-01 1.8138e-01
24867.72 5.3160e-07 1.9997e-02 7.5614e-01 2.2387e-01
25698.86 3.1165e-06 1.2613e-01 6.5637e-01 2.1750e-01
26587.16 3.0978e-06 1.7199e-01 5.8899e-01 2.3902e-01
27637.54 1.8981e-06 1.1781e-01 5.5394e-01 3.2825e-01
28986.97 3.9279e-07 3.3744e-02 6.0365e-01 3.6261e-01
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 2.0618e-03 8.5189e-01 1.4294e-01 3.1031e-03
1919.29 1.5743e-03 8.5744e-01 1.3817e-01 2.8151e-03
2581.60 6.6806e-04 8.0873e-01 1.8537e-01 5.2296e-03
3084.17 2.6812e-04 7.4479e-01 2.4585e-01 9.0869e-03
3472.46 1.7231e-04 6.3247e-01 3.5063e-01 1.6724e-02
3909.64 9.9542e-05 4.8441e-01 4.8441e-01 3.1072e-02
4148.46 1.0448e-04 4.9228e-01 4.7630e-01 3.1307e-02
4670.75 1.0525e-04 5.1122e-01 4.5970e-01 2.8977e-02
4956.05 7.1352e-05 4.2176e-01 5.3790e-01 4.0267e-02
5258.79 2.3268e-05 2.5483e-01 6.8047e-01 6.4678e-02
5580.02 5.6031e-06 9.7773e-02 8.0719e-01 9.5036e-02
5920.87 1.6835e-06 4.1816e-02 8.3442e-01 1.2376e-01
6282.54 9.2419e-07 3.1058e-02 8.2682e-01 1.4212e-01
6666.30 7.2579e-07 2.6876e-02 8.2905e-01 1.4408e-01
7073.50 6.8732e-07 2.7784e-02 8.1559e-01 1.5662e-01
7505.58 7.3753e-07 3.1549e-02 8.1400e-01 1.5445e-01
7964.05 8.5485e-07 3.5027e-02 8.0703e-01 1.5795e-01
8450.53 1.9909e-06 6.1313e-02 8.0403e-01 1.3466e-01
8966.72 6.4847e-06 1.3918e-01 7.5239e-01 1.0843e-01
9514.44 1.4117e-05 2.2435e-01 6.8814e-01 8.7495e-02
10095.62 3.3084e-05 3.5843e-01 5.7868e-01 6.2861e-02
10712.30 5.1820e-05 4.3718e-01 5.1338e-01 4.9387e-02
11366.65 7.5236e-05 4.9020e-01 4.6983e-01 3.9893e-02
12061.10 8.7435e-05 5.3136e-01 4.3282e-01 3.5726e-02
12793.43 9.9433e-05 5.5055e-01 4.1630e-01 3.3047e-02
13528.61 7.9993e-05 5.4337e-01 4.2289e-01 3.3661e-02
14194.74 7.6122e-05 5.5533e-01 4.1128e-01 3.3311e-02
14757.77 6.3266e-05 5.2974e-01 4.3566e-01 3.4536e-02
15240.48 7.7494e-05 5.6200e-01 4.0972e-01 2.8206e-02
15646.99 9.1150e-05 5.7669e-01 4.0429e-01 1.8926e-02
15960.30 1.4886e-04 6.4696e-01 3.4238e-01 1.0507e-02
16187.41 1.5043e-04 5.9825e-01 3.9210e-01 9.4964e-03
16354.17 1.5246e-04 5.0367e-01 4.8502e-01 1.1162e-02
16484.18 1.0664e-04 6.0308e-01 3.8738e-01 9.4331e-03
16593.12 1.0240e-04 3.8080e-01 6.0212e-01 1.6974e-02
16691.99 6.7831e-05 4.2351e-01 5.5902e-01 1.7407e-02
16788.59 6.4315e-05 4.1031e-01 5.7053e-01 1.9095e-02
16888.37 3.6556e-05 2.8564e-01 6.8995e-01 2.4379e-02
16998.79 4.4076e-05 2.9274e-01 6.8162e-01 2.5599e-02
17146.37 6.9606e-05 3.3446e-01 6.3918e-01 2.6282e-02
17415.23 3.2562e-05 3.1544e-01 6.5415e-01 3.0380e-02
17888.12 1.7730e-05 2.0207e-01 7.5671e-01 4.1201e-02
18532.37 9.6640e-06 1.1467e-01 8.3382e-01 5.1493e-02
19260.76 6.0459e-06 8.5910e-02 8.5178e-01 6.2300e-02
20034.10 4.8979e-06 7.3656e-02 8.4611e-01 8.0229e-02
20838.00 1.7826e-06 3.1439e-02 8.6581e-01 1.0275e-01
21647.97 3.1582e-06 6.0981e-02 8.3082e-01 1.0819e-01
22447.94 2.4130e-06 6.4219e-02 7.9558e-01 1.4020e-01
23245.88 8.0719e-07 2.4860e-02 8.1461e-01 1.6053e-01
24052.47 1.4736e-06 6.3359e-02 7.5563e-01 1.8101e-01
24867.72 8.1879e-07 3.2912e-02 7.5000e-01 2.1709e-01
25698.86 8.9676e-07 4.0031e-02 7.2815e-01 2.3182e-01
26587.16 9.3942e-07 5.0442e-02 6.7972e-01 2.6984e-01
27637.54 1.2992e-06 7.6704e-02 6.4575e-01 2.7754e-01
28986.97 8.0455e-07 5.7872e-02 6.2789e-01 3.1424e-01
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 1.7550e-03 8.5716e-01 1.3814e-01 2.9419e-03
1919.29 1.2896e-03 8.4755e-01 1.4822e-01 2.9388e-03
2581.60 5.4991e-04 8.1092e-01 1.8340e-01 5.1292e-03
3084.17 2.6651e-04 7.4765e-01 2.4321e-01 8.8752e-03
3472.46 1.7260e-04 6.2991e-01 3.5325e-01 1.6674e-02
3909.64 1.0209e-04 4.9559e-01 4.7421e-01 3.0105e-02
4148.46 1.0747e-04 5.0717e-01 4.6193e-01 3.0792e-02
4670.75 1.0621e-04 5.1945e-01 4.5186e-01 2.8577e-02
4956.05 6.4537e-05 4.1895e-01 5.4017e-01 4.0814e-02
5258.79 2.5854e-05 2.5625e-01 6.7971e-01 6.4015e-02
5580.02 5.9890e-06 1.0153e-01 8.0214e-01 9.6328e-02
5920.87 1.5837e-06 4.2912e-02 8.3143e-01 1.2566e-01
6282.54 8.5310e-07 2.8684e-02 8.3136e-01 1.3995e-01
6666.30 7.1478e-07 2.6248e-02 8.2691e-01 1.4684e-01
7073.50 6.8973e-07 2.8419e-02 8.1890e-01 1.5268e-01
7505.58 6.6260e-07 2.7890e-02 8.1801e-01 1.5410e-01
7964.05 8.2964e-07 3.2914e-02 8.1270e-01 1.5438e-01
8450.53 2.1237e-06 6.4091e-02 8.0079e-01 1.3512e-01
8966.72 6.1009e-06 1.3651e-01 7.5261e-01 1.1088e-01
9514.44 1.4036e-05 2.2714e-01 6.8632e-01 8.6519e-02
10095.62 3.0630e-05 3.4272e-01 5.9285e-01 6.4402e-02
10712.30 5.1340e-05 4.3171e-01 5.1987e-01 4.8370e-02
11366.65 7.6594e-05 4.9287e-01 4.6691e-01 4.0147e-02
12061.10 7.7494e-05 5.2353e-01 4.4070e-01 3.5695e-02
12793.43 8.0868e-05 5.3589e-01 4.2968e-01 3.4344e-02
13528.61 9.8998e-05 5.5211e-01 4.1535e-01 3.2440e-02
14194.74 7.6780e-05 5.4272e-01 4.2267e-01 3.4530e-02
14757.77 5.4688e-05 4.7192e-01 4.8881e-01 3.9217e-02
15240.48 7.9096e-05 5.7315e-01 3.9956e-01 2.7213e-02
15646.99 1.1065e-04 5.9997e-01 3.8258e-01 1.7348e-02
15960.30 1.9643e-04 6.6941e-01 3.2099e-01 9.4028e-03
16187.41 1.8813e-04 6.0321e-01 3.8729e-01 9.3093e-03
16354.17 2.3396e-04 6.1459e-01 3.7670e-01 8.4796e-03
16484.18 1.4132e-04 6.4681e-01 3.4448e-01 8.5778e-03
16593.12 1.3418e-04 5.1463e-01 4.7237e-01 1.2864e-02
16691.99 9.6662e-05 5.0769e-01 4.7787e-01 1.4344e-02
16788.59 9.3634e-05 5.9060e-01 3.9599e-01 1.3318e-02
16888.37 7.8765e-05 4.4063e-01 5.4045e-01 1.8839e-02
16998.79 7.1472e-05 3.8018e-01 5.9792e-01 2.1825e-02
17146.37 7.5077e-05 3.9778e-01 5.8031e-01 2.1834e-02
17415.23 3.5268e-05 2.9916e-01 6.7148e-01 2.9319e-02
17888.12 1.8902e-05 1.8743e-01 7.7250e-01 4.0057e-02
18532.37 7.9825e-06 9.8024e-02 8.4996e-01 5.2011e-02
19260.76 5.1600e-06 6.3168e-02 8.7484e-01 6.1989e-02
20034.10 5.5179e-06 7.2539e-02 8.5176e-01 7.5698e-02
20838.00 2.2610e-06 3.9277e-02 8.7315e-01 8.7567e-02
21647.97 1.3576e-06 2.8268e-02 8.6201e-01 1.0972e-01
22447.94 2.1092e-06 5.0636e-02 8.1184e-01 1.3752e-01
23245.88 2.9468e-06 8.7327e-02 7.6756e-01 1.4511e-01
24052.47 7.4206e-07 2.8386e-02 7.7119e-01 2.0042e-01
24867.72 4.9238e-07 1.9347e-02 6.8299e-01 2.9766e-01
