#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
7073.50 1.90e-27 6.71e-19 3.33e-11 3.90e-05 4.55e-01 5.41e-01 3.20e-03 
7505.58 3.01e-27 1.17e-18 5.74e-11 6.00e-05 5.47e-01 4.52e-01 1.43e-03 
7964.05 7.97e-27 3.15e-18 1.45e-10 1.20e-04 6.95e-01 3.04e-01 3.77e-04 
8450.53 3.43e-26 1.27e-17 5.00e-10 2.83e-04 8.61e-01 1.39e-01 4.57e-05 
8966.72 1.41e-25 5.06e-17 1.65e-09 6.19e-04 9.43e-01 5.68e-02 4.78e-06 
9514.44 1.03e-24 3.32e-16 8.16e-09 1.68e-03 9.83e-01 1.49e-02 1.84e-07 
10095.62 2.32e-23 6.56e-15 1.01e-07 7.82e-03 9.91e-01 1.56e-03 1.10e-09 
10712.30 1.64e-21 3.34e-13 2.80e-06 5.86e-02 9.41e-01 6.62e-05 6.48e-13 
11366.65 2.33e-19 3.60e-11 1.34e-04 4.97e-01 5.02e-01 5.09e-07 1.16e-17 
12061.10 1.83e-17 2.17e-09 2.92e-03 9.76e-01 2.09e-02 3.02e-11 1.84e-25 
12793.43 1.59e-15 1.38e-07 5.45e-02 9.45e-01 2.00e-04 2.84e-16 2.18e-34 
13528.61 1.66e-13 8.91e-06 6.88e-01 3.12e-01 2.18e-07 6.23e-23 8.05e-39 
14194.74 1.81e-12 6.27e-05 9.86e-01 1.36e-02 2.70e-11 9.13e-32 1.76e-38 
14757.77 1.24e-11 2.73e-04 9.99e-01 6.77e-04 1.01e-14 9.31e-37 3.81e-38 
15240.48 8.73e-11 1.08e-03 9.99e-01 3.63e-05 6.72e-18 1.76e-36 7.49e-38 
15646.99 6.68e-10 4.01e-03 9.96e-01 2.30e-06 7.06e-21 3.17e-36 1.39e-37 
15960.30 5.93e-09 1.56e-02 9.84e-01 1.94e-07 1.58e-23 5.07e-36 2.26e-37 
16187.41 3.42e-08 5.03e-02 9.50e-01 2.97e-08 2.26e-25 9.58e-36 4.36e-37 
16354.17 1.40e-07 1.29e-01 8.71e-01 1.82e-09 2.25e-29 1.80e-35 8.28e-37 
16484.18 2.46e-07 1.94e-01 8.06e-01 4.69e-10 4.22e-31 3.11e-35 1.44e-36 
16593.12 3.29e-07 2.46e-01 7.54e-01 1.85e-10 2.67e-32 4.47e-35 2.09e-36 
16691.99 5.35e-07 3.39e-01 6.61e-01 6.24e-11 2.39e-33 5.45e-35 2.57e-36 
16788.59 8.82e-07 4.92e-01 5.08e-01 1.25e-11 5.21e-35 6.15e-35 2.92e-36 
16888.37 1.01e-06 5.35e-01 4.65e-01 7.65e-12 1.29e-35 6.71e-35 3.20e-36 
16998.79 1.55e-06 6.88e-01 3.12e-01 1.08e-12 3.52e-36 7.27e-35 3.50e-36 
17146.37 1.89e-06 7.19e-01 2.81e-01 6.34e-13 3.76e-36 7.71e-35 3.73e-36 
17415.23 3.53e-06 9.26e-01 7.37e-02 4.26e-15 3.79e-36 7.71e-35 3.78e-36 
17888.12 5.80e-06 9.82e-01 1.84e-02 3.36e-17 3.66e-36 7.33e-35 3.65e-36 
18532.37 9.85e-06 9.94e-01 5.61e-03 1.19e-18 3.49e-36 6.84e-35 3.48e-36 
19260.76 1.58e-05 9.99e-01 1.29e-03 5.24e-21 3.80e-36 7.32e-35 3.80e-36 
20034.10 1.82e-05 1.00e+00 1.54e-04 2.54e-26 4.94e-36 9.36e-35 4.94e-36 
20838.00 2.54e-05 1.00e+00 3.97e-05 3.09e-27 7.19e-36 1.34e-34 7.19e-36 
21647.97 3.66e-05 1.00e+00 4.87e-06 2.53e-35 1.08e-35 1.98e-34 1.08e-35 
22447.94 4.10e-05 1.00e+00 4.37e-06 3.96e-35 1.69e-35 3.09e-34 1.69e-35 
23245.88 5.03e-05 1.00e+00 6.18e-07 5.91e-35 2.54e-35 4.59e-34 2.54e-35 
24052.47 3.21e-05 1.00e+00 2.21e-06 7.91e-35 3.42e-35 6.12e-34 3.42e-35 
24867.72 8.91e-05 1.00e+00 1.09e-07 9.84e-35 4.28e-35 7.57e-34 4.28e-35 
25698.86 1.15e-04 1.00e+00 3.60e-08 1.25e-34 5.46e-35 9.59e-34 5.46e-35 
26587.16 1.23e-04 1.00e+00 2.09e-08 1.78e-34 7.82e-35 1.36e-33 7.82e-35 
27637.54 1.89e-04 1.00e+00 1.09e-09 3.17e-34 1.40e-34 2.41e-33 1.40e-34 
28986.97 2.16e-04 1.00e+00 1.82e-10 8.22e-34 3.66e-34 6.21e-33 3.66e-34 
#TIME: 4.49 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 4.80e-19 7.71e-12 1.33e-05 7.50e-02 9.24e-01 5.14e-04 1.62e-09 
999.11 1.71e-20 3.88e-13 1.30e-06 2.09e-02 9.76e-01 3.41e-03 5.09e-08 
1267.34 8.58e-22 2.53e-14 1.33e-07 5.35e-03 9.70e-01 2.48e-02 3.75e-06 
1514.05 1.21e-22 4.01e-15 2.80e-08 2.05e-03 9.07e-01 9.05e-02 7.60e-05 
1808.80 1.83e-23 7.42e-16 6.85e-09 8.47e-04 7.85e-01 2.14e-01 5.98e-04 
1919.29 3.11e-24 1.29e-16 1.40e-09 2.76e-04 5.85e-01 4.11e-01 3.56e-03 
2160.92 3.59e-25 1.99e-17 2.81e-10 9.29e-05 4.24e-01 5.66e-01 9.71e-03 
2292.92 2.50e-26 1.60e-18 2.73e-11 1.66e-05 2.23e-01 7.33e-01 4.36e-02 
2432.98 1.04e-26 7.60e-19 1.50e-11 1.10e-05 1.83e-01 7.61e-01 5.59e-02 
2581.60 4.87e-27 4.30e-19 9.66e-12 8.13e-06 1.57e-01 7.73e-01 7.00e-02 
2739.29 2.64e-27 2.66e-19 6.59e-12 6.28e-06 1.39e-01 7.81e-01 7.94e-02 
2906.62 1.66e-27 1.90e-19 5.17e-12 5.40e-06 1.30e-01 7.83e-01 8.63e-02 
3084.17 1.05e-27 1.40e-19 4.21e-12 4.84e-06 1.25e-01 7.87e-01 8.80e-02 
3272.56 5.98e-28 9.13e-20 3.09e-12 4.03e-06 1.16e-01 7.91e-01 9.26e-02 
3472.46 4.35e-28 7.51e-20 2.79e-12 3.94e-06 1.18e-01 7.98e-01 8.43e-02 
3684.57 2.88e-28 5.88e-20 2.43e-12 3.78e-06 1.18e-01 8.06e-01 7.59e-02 
3909.64 1.49e-28 3.81e-20 1.82e-12 3.25e-06 1.10e-01 8.16e-01 7.41e-02 
4148.46 1.40e-28 3.91e-20 1.96e-12 3.59e-06 1.17e-01 8.21e-01 6.25e-02 
4401.86 2.62e-28 6.76e-20 3.16e-12 5.16e-06 1.43e-01 8.10e-01 4.71e-02 
4670.75 4.45e-28 1.15e-19 5.17e-12 7.65e-06 1.79e-01 7.88e-01 3.33e-02 
4956.05 4.44e-28 1.23e-19 5.83e-12 8.79e-06 1.98e-01 7.75e-01 2.63e-02 
5258.79 3.77e-28 1.16e-19 5.97e-12 9.37e-06 2.10e-01 7.67e-01 2.33e-02 
5580.02 4.76e-28 1.58e-19 8.27e-12 1.25e-05 2.50e-01 7.34e-01 1.66e-02 
5920.87 6.23e-28 2.12e-19 1.12e-11 1.63e-05 2.93e-01 6.96e-01 1.11e-02 
6282.54 8.15e-28 2.91e-19 1.56e-11 2.15e-05 3.41e-01 6.52e-01 7.73e-03 
6666.30 1.30e-27 4.50e-19 2.33e-11 3.00e-05 4.09e-01 5.86e-01 4.40e-03 
7073.50 2.23e-27 7.92e-19 3.95e-11 4.51e-05 4.90e-01 5.07e-01 2.40e-03 
7505.58 3.49e-27 1.43e-18 7.09e-11 7.16e-05 5.91e-01 4.08e-01 9.88e-04 
7964.05 9.55e-27 3.98e-18 1.84e-10 1.45e-04 7.41e-01 2.59e-01 2.38e-04 
8450.53 3.99e-26 1.57e-17 6.17e-10 3.31e-04 8.85e-01 1.15e-01 2.79e-05 
8966.72 1.75e-25 6.35e-17 2.06e-09 7.19e-04 9.54e-01 4.57e-02 2.74e-06 
9514.44 1.26e-24 4.36e-16 1.05e-08 1.98e-03 9.86e-01 1.17e-02 1.05e-07 
10095.62 3.42e-23 9.36e-15 1.39e-07 9.63e-03 9.89e-01 1.09e-03 3.46e-10 
10712.30 2.54e-21 5.17e-13 4.15e-06 7.48e-02 9.25e-01 4.28e-05 1.79e-13 
11366.65 3.21e-19 4.99e-11 1.76e-04 5.63e-01 4.37e-01 2.39e-07 2.97e-18 
12061.10 2.30e-17 2.78e-09 3.53e-03 9.81e-01 1.53e-02 1.69e-11 8.38e-26 
12793.43 2.13e-15 1.85e-07 6.73e-02 9.33e-01 1.46e-04 1.30e-16 2.67e-35 
13528.61 1.89e-13 1.02e-05 7.33e-01 2.67e-01 1.05e-07 7.71e-24 8.46e-39 
14194.74 1.88e-12 6.64e-05 9.89e-01 1.06e-02 1.40e-11 2.63e-32 1.85e-38 
14757.77 1.24e-11 2.81e-04 9.99e-01 6.47e-04 1.01e-14 9.75e-37 4.01e-38 
15240.48 9.11e-11 1.15e-03 9.99e-01 3.71e-05 8.77e-18 1.85e-36 7.88e-38 
15646.99 8.05e-10 4.83e-03 9.95e-01 1.96e-06 5.87e-21 3.33e-36 1.46e-37 
15960.30 6.81e-09 1.79e-02 9.82e-01 1.33e-07 4.24e-24 5.32e-36 2.38e-37 
16187.41 4.83e-08 6.58e-02 9.34e-01 1.24e-08 2.97e-26 1.01e-35 4.59e-37 
16354.17 1.33e-07 1.29e-01 8.71e-01 1.74e-09 5.36e-29 1.89e-35 8.73e-37 
16484.18 2.45e-07 1.94e-01 8.06e-01 4.21e-10 3.98e-31 3.28e-35 1.52e-36 
16593.12 3.36e-07 2.61e-01 7.39e-01 1.36e-10 1.62e-32 4.70e-35 2.21e-36 
16691.99 5.62e-07 3.78e-01 6.22e-01 3.87e-11 8.11e-34 5.76e-35 2.72e-36 
16788.59 6.95e-07 4.16e-01 5.84e-01 1.84e-11 1.53e-34 6.51e-35 3.09e-36 
16888.37 1.07e-06 5.96e-01 4.04e-01 3.29e-12 3.42e-36 7.11e-35 3.39e-36 
16998.79 1.44e-06 6.70e-01 3.30e-01 1.44e-12 3.73e-36 7.71e-35 3.71e-36 
17146.37 2.09e-06 7.74e-01 2.26e-01 3.06e-13 3.98e-36 8.17e-35 3.96e-36 
17415.23 3.35e-06 9.22e-01 7.85e-02 4.60e-15 4.03e-36 8.18e-35 4.01e-36 
17888.12 5.50e-06 9.71e-01 2.89e-02 1.35e-16 3.89e-36 7.79e-35 3.88e-36 
18532.37 1.02e-05 9.97e-01 3.48e-03 1.34e-19 3.71e-36 7.28e-35 3.70e-36 
19260.76 1.49e-05 1.00e+00 4.63e-04 6.06e-23 4.04e-36 7.80e-35 4.04e-36 
20034.10 1.77e-05 1.00e+00 1.36e-04 1.26e-35 5.25e-36 9.96e-35 5.25e-36 
20838.00 2.36e-05 1.00e+00 3.84e-05 3.62e-28 7.65e-36 1.43e-34 7.65e-36 
21647.97 4.06e-05 1.00e+00 1.87e-05 1.66e-28 1.14e-35 2.11e-34 1.14e-35 
22447.94 4.33e-05 1.00e+00 4.03e-06 4.21e-35 1.80e-35 3.29e-34 1.80e-35 
23245.88 6.30e-05 1.00e+00 7.66e-07 6.48e-32 2.71e-35 4.88e-34 2.71e-35 
24052.47 7.76e-05 1.00e+00 1.78e-07 8.42e-35 3.64e-35 6.51e-34 3.64e-35 
24867.72 9.92e-05 1.00e+00 9.41e-08 1.05e-34 4.55e-35 8.07e-34 4.55e-35 
25698.86 1.09e-04 1.00e+00 2.70e-08 1.33e-34 5.80e-35 1.02e-33 5.80e-35 
26587.16 1.26e-04 1.00e+00 4.32e-09 1.89e-34 8.32e-35 1.45e-33 8.32e-35 
27637.54 1.19e-04 1.00e+00 7.32e-09 3.37e-34 1.49e-34 2.56e-33 1.49e-34 
28986.97 1.21e-04 1.00e+00 1.39e-09 8.74e-34 3.89e-34 6.60e-33 3.89e-34 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 3.13e-19 3.72e-12 7.53e-06 5.93e-02 9.40e-01 7.14e-04 1.89e-09 
999.11 1.10e-20 2.88e-13 1.05e-06 1.85e-02 9.77e-01 4.46e-03 8.73e-08 
1267.34 6.48e-22 2.06e-14 1.16e-07 4.96e-03 9.67e-01 2.82e-02 5.48e-06 
1514.05 9.47e-23 3.54e-15 2.61e-08 1.98e-03 9.02e-01 9.60e-02 9.48e-05 
1808.80 1.59e-23 6.98e-16 6.72e-09 8.45e-04 7.84e-01 2.14e-01 6.40e-04 
1919.29 2.39e-24 1.16e-16 1.34e-09 2.66e-04 5.68e-01 4.27e-01 4.60e-03 
2160.92 3.40e-25 2.22e-17 3.26e-10 1.02e-04 4.20e-01 5.68e-01 1.15e-02 
2292.92 2.27e-26 1.58e-18 2.80e-11 1.72e-05 2.27e-01 7.30e-01 4.27e-02 
2432.98 8.79e-27 7.59e-19 1.58e-11 1.16e-05 1.86e-01 7.56e-01 5.82e-02 
2581.60 4.84e-27 4.60e-19 1.06e-11 8.89e-06 1.65e-01 7.69e-01 6.61e-02 
2739.29 2.81e-27 3.01e-19 7.63e-12 7.12e-06 1.49e-01 7.76e-01 7.53e-02 
2906.62 1.93e-27 2.22e-19 6.07e-12 6.20e-06 1.41e-01 7.80e-01 7.87e-02 
3084.17 1.23e-27 1.63e-19 4.95e-12 5.60e-06 1.38e-01 7.85e-01 7.73e-02 
3272.56 6.91e-28 1.09e-19 3.72e-12 4.76e-06 1.29e-01 7.91e-01 8.02e-02 
3472.46 4.92e-28 8.70e-20 3.27e-12 4.56e-06 1.29e-01 7.96e-01 7.50e-02 
3684.57 3.36e-28 6.99e-20 2.91e-12 4.44e-06 1.30e-01 8.03e-01 6.71e-02 
3909.64 1.81e-28 4.66e-20 2.24e-12 3.91e-06 1.23e-01 8.14e-01 6.29e-02 
4148.46 1.71e-28 4.73e-20 2.39e-12 4.27e-06 1.30e-01 8.16e-01 5.32e-02 
4401.86 2.94e-28 8.02e-20 3.81e-12 6.12e-06 1.59e-01 8.01e-01 3.99e-02 
4670.75 5.16e-28 1.36e-19 6.20e-12 9.02e-06 1.99e-01 7.74e-01 2.72e-02 
4956.05 5.16e-28 1.45e-19 6.96e-12 1.03e-05 2.18e-01 7.60e-01 2.24e-02 
5258.79 4.32e-28 1.39e-19 7.23e-12 1.11e-05 2.33e-01 7.48e-01 1.91e-02 
5580.02 5.57e-28 1.88e-19 1.00e-11 1.48e-05 2.77e-01 7.10e-01 1.30e-02 
5920.87 7.30e-28 2.53e-19 1.35e-11 1.91e-05 3.20e-01 6.71e-01 9.23e-03 
6282.54 9.31e-28 3.51e-19 1.91e-11 2.57e-05 3.74e-01 6.20e-01 5.98e-03 
6666.30 1.40e-27 5.17e-19 2.73e-11 3.43e-05 4.35e-01 5.61e-01 3.75e-03 
7073.50 2.47e-27 9.41e-19 4.76e-11 5.26e-05 5.25e-01 4.73e-01 1.85e-03 
7505.58 4.28e-27 1.73e-18 8.58e-11 8.36e-05 6.33e-01 3.66e-01 6.67e-04 
7964.05 1.18e-26 5.11e-18 2.38e-10 1.76e-04 7.84e-01 2.15e-01 1.40e-04 
8450.53 5.01e-26 1.89e-17 7.39e-10 3.76e-04 9.04e-01 9.61e-02 1.73e-05 
8966.72 2.17e-25 7.96e-17 2.54e-09 8.29e-04 9.62e-01 3.74e-02 1.63e-06 
9514.44 1.69e-24 5.82e-16 1.38e-08 2.36e-03 9.89e-01 8.77e-03 4.83e-08 
10095.62 4.63e-23 1.29e-14 1.87e-07 1.16e-02 9.88e-01 8.15e-04 1.63e-10 
10712.30 3.72e-21 7.65e-13 5.89e-06 9.30e-02 9.07e-01 2.93e-05 6.94e-14 
11366.65 4.31e-19 6.83e-11 2.28e-04 6.28e-01 3.72e-01 1.25e-07 8.83e-19 
12061.10 3.31e-17 4.05e-09 4.81e-03 9.86e-01 9.60e-03 4.66e-12 5.58e-27 
12793.43 2.74e-15 2.41e-07 8.19e-02 9.18e-01 9.71e-05 4.05e-17 7.29e-37 
13528.61 2.13e-13 1.16e-05 7.70e-01 2.30e-01 7.22e-08 5.46e-24 8.90e-39 
14194.74 2.07e-12 7.34e-05 9.90e-01 9.52e-03 1.09e-11 9.66e-32 1.94e-38 
14757.77 1.42e-11 3.17e-04 9.99e-01 3.58e-04 2.34e-15 1.02e-36 4.22e-38 
15240.48 8.83e-11 1.14e-03 9.99e-01 2.33e-05 2.08e-18 1.94e-36 8.29e-38 
15646.99 7.80e-10 4.74e-03 9.95e-01 1.57e-06 2.45e-21 3.50e-36 1.54e-37 
15960.30 6.84e-09 1.76e-02 9.82e-01 1.33e-07 5.46e-24 5.59e-36 2.51e-37 
16187.41 3.80e-08 5.53e-02 9.45e-01 1.07e-08 5.64e-27 1.06e-35 4.84e-37 
16354.17 1.22e-07 1.24e-01 8.76e-01 1.72e-09 2.41e-29 1.99e-35 9.20e-37 
16484.18 2.20e-07 1.89e-01 8.11e-01 4.38e-10 2.92e-31 3.45e-35 1.61e-36 
16593.12 4.32e-07 3.13e-01 6.87e-01 2.40e-10 5.11e-31 4.97e-35 2.33e-36 
16691.99 5.15e-07 3.48e-01 6.52e-01 4.14e-11 1.24e-33 6.08e-35 2.88e-36 
16788.59 7.31e-07 4.71e-01 5.29e-01 1.38e-11 6.08e-35 6.86e-35 3.27e-36 
16888.37 8.98e-07 5.02e-01 4.98e-01 9.11e-12 2.11e-35 7.51e-35 3.59e-36 
16998.79 1.39e-06 6.66e-01 3.34e-01 1.19e-12 3.96e-36 8.16e-35 3.93e-36 
17146.37 2.06e-06 7.95e-01 2.05e-01 2.22e-13 4.23e-36 8.67e-35 4.20e-36 
17415.23 3.21e-06 9.12e-01 8.79e-02 7.78e-15 4.28e-36 8.69e-35 4.26e-36 
17888.12 5.10e-06 9.77e-01 2.34e-02 4.45e-17 4.14e-36 8.28e-35 4.13e-36 
18532.37 9.21e-06 9.96e-01 4.09e-03 1.14e-19 3.94e-36 7.75e-35 3.94e-36 
19260.76 1.31e-05 9.99e-01 1.22e-03 1.36e-21 4.30e-36 8.29e-35 4.30e-36 
20034.10 2.05e-05 1.00e+00 1.09e-04 1.18e-24 5.58e-36 1.06e-34 5.58e-36 
20838.00 2.31e-05 1.00e+00 2.75e-05 1.93e-35 8.13e-36 1.52e-34 8.13e-36 
21647.97 3.88e-05 1.00e+00 6.79e-06 2.87e-35 1.22e-35 2.25e-34 1.22e-35 
22447.94 3.55e-05 1.00e+00 3.79e-06 4.48e-35 1.92e-35 3.50e-34 1.92e-35 
23245.88 5.28e-05 1.00e+00 1.05e-06 6.70e-35 2.88e-35 5.21e-34 2.88e-35 
24052.47 5.05e-05 1.00e+00 7.99e-07 8.96e-35 3.87e-35 6.93e-34 3.87e-35 
24867.72 4.97e-05 1.00e+00 1.70e-07 1.11e-34 4.84e-35 8.60e-34 4.84e-35 
25698.86 1.25e-04 1.00e+00 3.13e-07 1.10e-33 6.17e-35 1.09e-33 6.17e-35 
26587.16 1.14e-04 1.00e+00 9.76e-09 2.02e-34 8.85e-35 1.54e-33 8.85e-35 
27637.54 1.38e-04 1.00e+00 2.69e-09 3.58e-34 1.58e-34 2.72e-33 1.58e-34 
28986.97 1.58e-04 1.00e+00 3.23e-10 9.29e-34 4.14e-34 7.02e-33 4.14e-34 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.08e-19 2.36e-12 5.69e-06 4.96e-02 9.48e-01 2.07e-03 8.13e-08 
999.11 8.57e-21 2.23e-13 8.80e-07 1.70e-02 9.78e-01 4.65e-03 1.01e-07 
1267.34 5.05e-22 1.69e-14 1.01e-07 4.68e-03 9.65e-01 2.98e-02 6.12e-06 
1514.05 8.31e-23 3.16e-15 2.42e-08 1.94e-03 9.06e-01 9.15e-02 7.71e-05 
1808.80 1.44e-23 6.48e-16 6.47e-09 8.44e-04 7.92e-01 2.06e-01 5.48e-04 
1919.29 2.37e-24 1.09e-16 1.28e-09 2.68e-04 5.90e-01 4.06e-01 3.40e-03 
2160.92 4.30e-25 2.43e-17 3.52e-10 1.12e-04 4.56e-01 5.35e-01 7.99e-03 
2292.92 2.21e-26 1.60e-18 2.90e-11 1.82e-05 2.38e-01 7.25e-01 3.71e-02 
2432.98 1.02e-26 8.03e-19 1.65e-11 1.24e-05 1.99e-01 7.53e-01 4.75e-02 
2581.60 5.34e-27 4.89e-19 1.13e-11 9.57e-06 1.76e-01 7.67e-01 5.78e-02 
2739.29 3.21e-27 3.35e-19 8.49e-12 7.92e-06 1.61e-01 7.74e-01 6.48e-02 
2906.62 2.17e-27 2.51e-19 6.92e-12 7.00e-06 1.53e-01 7.77e-01 6.96e-02 
3084.17 1.39e-27 1.84e-19 5.63e-12 6.29e-06 1.48e-01 7.82e-01 6.93e-02 
3272.56 7.91e-28 1.27e-19 4.40e-12 5.56e-06 1.43e-01 7.89e-01 6.83e-02 
3472.46 5.59e-28 1.02e-19 3.90e-12 5.36e-06 1.43e-01 7.93e-01 6.40e-02 
3684.57 3.83e-28 8.05e-20 3.40e-12 5.13e-06 1.43e-01 7.99e-01 5.78e-02 
3909.64 2.15e-28 5.63e-20 2.73e-12 4.68e-06 1.38e-01 8.09e-01 5.28e-02 
4148.46 1.90e-28 5.53e-20 2.85e-12 5.02e-06 1.44e-01 8.10e-01 4.56e-02 
4401.86 3.35e-28 9.73e-20 4.71e-12 7.42e-06 1.79e-01 7.89e-01 3.20e-02 
4670.75 6.01e-28 1.58e-19 7.25e-12 1.04e-05 2.17e-01 7.60e-01 2.29e-02 
4956.05 5.81e-28 1.72e-19 8.38e-12 1.21e-05 2.40e-01 7.41e-01 1.85e-02 
5258.79 4.90e-28 1.66e-19 8.81e-12 1.33e-05 2.59e-01 7.26e-01 1.51e-02 
5580.02 6.64e-28 2.23e-19 1.19e-11 1.72e-05 3.03e-01 6.87e-01 1.05e-02 
5920.87 8.34e-28 3.02e-19 1.64e-11 2.26e-05 3.51e-01 6.42e-01 7.30e-03 
6282.54 1.10e-27 3.90e-19 2.11e-11 2.84e-05 4.03e-01 5.93e-01 4.59e-03 
6666.30 1.61e-27 5.98e-19 3.18e-11 3.91e-05 4.66e-01 5.31e-01 2.85e-03 
7073.50 2.84e-27 1.12e-18 5.71e-11 6.13e-05 5.63e-01 4.36e-01 1.32e-03 
7505.58 5.49e-27 2.28e-18 1.14e-10 1.04e-04 6.75e-01 3.24e-01 4.72e-04 
7964.05 1.50e-26 6.34e-18 2.94e-10 2.07e-04 8.20e-01 1.80e-01 8.43e-05 
8450.53 5.89e-26 2.33e-17 9.09e-10 4.35e-04 9.18e-01 8.18e-02 1.21e-05 
8966.72 2.59e-25 9.90e-17 3.14e-09 9.54e-04 9.68e-01 3.07e-02 1.01e-06 
9514.44 2.18e-24 7.76e-16 1.80e-08 2.81e-03 9.90e-01 6.72e-03 2.37e-08 
10095.62 6.50e-23 1.85e-14 2.61e-07 1.44e-02 9.85e-01 5.74e-04 7.31e-11 
10712.30 5.57e-21 1.15e-12 8.53e-06 1.17e-01 8.83e-01 1.87e-05 2.53e-14 
11366.65 6.16e-19 9.85e-11 3.10e-04 6.99e-01 3.01e-01 6.75e-08 2.45e-19 
12061.10 4.39e-17 5.41e-09 6.05e-03 9.87e-01 6.62e-03 1.82e-12 1.97e-27 
12793.43 3.50e-15 3.09e-07 9.83e-02 9.02e-01 6.63e-05 1.74e-17 8.45e-37 
13528.61 2.48e-13 1.35e-05 8.12e-01 1.88e-01 5.41e-08 4.04e-24 9.35e-39 
14194.74 2.22e-12 7.87e-05 9.93e-01 6.94e-03 4.27e-12 2.71e-33 2.04e-38 
14757.77 1.49e-11 3.32e-04 9.99e-01 2.92e-04 1.11e-15 1.07e-36 4.43e-38 
15240.48 8.76e-11 1.15e-03 9.99e-01 2.52e-05 2.38e-18 2.03e-36 8.72e-38 
15646.99 7.00e-10 4.35e-03 9.96e-01 1.40e-06 1.66e-21 3.67e-36 1.62e-37 
15960.30 7.63e-09 2.00e-02 9.80e-01 1.34e-07 7.61e-24 5.87e-36 2.64e-37 
16187.41 3.72e-08 5.71e-02 9.43e-01 8.37e-09 1.73e-27 1.12e-35 5.09e-37 
16354.17 1.30e-07 1.28e-01 8.72e-01 1.26e-09 5.31e-30 2.09e-35 9.70e-37 
16484.18 2.83e-07 2.23e-01 7.77e-01 1.56e-09 6.14e-29 3.63e-35 1.70e-36 
16593.12 3.60e-07 2.81e-01 7.19e-01 1.18e-10 1.51e-32 5.24e-35 2.46e-36 
16691.99 5.71e-07 3.93e-01 6.07e-01 2.49e-10 3.57e-31 6.43e-35 3.04e-36 
16788.59 7.96e-07 4.76e-01 5.24e-01 1.36e-11 9.58e-35 7.25e-35 3.46e-36 
16888.37 1.14e-06 6.10e-01 3.90e-01 2.22e-12 3.84e-36 7.94e-35 3.80e-36 
16998.79 1.52e-06 7.13e-01 2.87e-01 7.18e-13 4.19e-36 8.65e-35 4.16e-36 
17146.37 1.84e-06 7.56e-01 2.44e-01 3.30e-13 4.48e-36 9.20e-35 4.46e-36 
17415.23 2.90e-06 9.17e-01 8.33e-02 4.10e-15 4.55e-36 9.23e-35 4.53e-36 
17888.12 5.06e-06 9.76e-01 2.40e-02 6.49e-17 4.40e-36 8.79e-35 4.39e-36 
18532.37 8.75e-06 9.96e-01 4.34e-03 1.44e-19 4.19e-36 8.23e-35 4.19e-36 
19260.76 1.24e-05 9.99e-01 5.43e-04 6.06e-23 4.57e-36 8.81e-35 4.57e-36 
20034.10 1.71e-05 1.00e+00 1.06e-04 8.42e-26 5.94e-36 1.13e-34 5.94e-36 
20838.00 1.86e-05 1.00e+00 4.18e-05 2.05e-35 8.65e-36 1.62e-34 8.65e-36 
21647.97 2.43e-05 1.00e+00 1.20e-05 3.05e-35 1.29e-35 2.39e-34 1.29e-35 
22447.94 4.12e-05 1.00e+00 3.44e-06 4.77e-35 2.04e-35 3.72e-34 2.04e-35 
23245.88 6.59e-05 1.00e+00 3.15e-07 7.12e-35 3.06e-35 5.54e-34 3.06e-35 
24052.47 3.73e-05 1.00e+00 2.41e-06 9.53e-35 4.11e-35 7.39e-34 4.11e-35 
24867.72 6.67e-05 1.00e+00 2.85e-07 1.19e-34 5.15e-35 9.16e-34 5.15e-35 
25698.86 9.12e-05 1.00e+00 2.97e-08 1.50e-34 6.56e-35 1.16e-33 6.56e-35 
