#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
16354.17 7.42e-10 8.66e-04 9.99e-01 8.02e-05 8.24e-27 5.46e-33 3.69e-33 
16484.18 1.31e-09 1.32e-03 9.98e-01 3.97e-04 4.28e-25 6.46e-33 4.40e-33 
16593.12 1.83e-09 1.72e-03 9.98e-01 1.31e-05 4.50e-26 8.17e-33 5.60e-33 
16691.99 2.12e-09 1.99e-03 9.98e-01 8.89e-06 1.00e-25 9.95e-33 6.86e-33 
16788.59 3.65e-09 2.87e-03 9.97e-01 5.22e-06 1.03e-25 1.16e-32 8.01e-33 
16888.37 4.73e-09 3.72e-03 9.96e-01 2.60e-06 1.38e-25 1.31e-32 9.15e-33 
16998.79 8.75e-09 5.52e-03 9.94e-01 9.99e-07 1.08e-25 1.50e-32 1.05e-32 
17146.37 1.45e-08 8.55e-03 9.91e-01 4.08e-07 1.04e-25 1.69e-32 1.19e-32 
17415.23 3.06e-08 1.50e-02 9.85e-01 9.18e-08 7.72e-26 1.85e-32 1.32e-32 
17888.12 1.34e-07 4.17e-02 9.58e-01 4.84e-09 4.28e-26 1.81e-32 1.31e-32 
18532.37 7.11e-07 1.43e-01 8.57e-01 2.01e-10 3.42e-26 1.46e-32 1.08e-32 
19260.76 2.28e-06 3.52e-01 6.48e-01 8.69e-12 6.98e-26 1.23e-32 9.27e-33 
20034.10 3.41e-06 5.81e-01 4.19e-01 4.71e-13 1.21e-25 1.22e-32 9.29e-33 
20838.00 6.99e-06 7.81e-01 2.19e-01 2.29e-14 1.95e-25 1.34e-32 1.04e-32 
21647.97 9.99e-06 8.78e-01 1.22e-01 2.17e-15 4.00e-25 1.51e-32 1.17e-32 
22447.94 1.29e-05 9.36e-01 6.37e-02 1.94e-16 5.08e-25 1.82e-32 1.43e-32 
23245.88 1.55e-05 9.70e-01 2.99e-02 1.27e-17 4.27e-25 1.84e-32 1.46e-32 
24052.47 1.63e-05 9.84e-01 1.65e-02 1.40e-18 2.02e-25 1.32e-32 1.05e-32 
24867.72 1.45e-05 9.91e-01 9.04e-03 1.91e-19 1.60e-25 8.80e-33 7.07e-33 
25698.86 1.88e-05 9.95e-01 4.70e-03 1.67e-20 1.44e-25 6.68e-33 5.40e-33 
26587.16 2.49e-05 9.98e-01 2.21e-03 1.45e-21 9.05e-26 6.20e-33 5.04e-33 
27637.54 2.14e-05 9.98e-01 1.50e-03 1.52e-22 1.63e-25 7.38e-33 6.06e-33 
28986.97 3.16e-05 9.99e-01 7.12e-04 2.43e-23 6.43e-25 1.30e-32 1.07e-32 
#TIME: 4.40 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 5.99e-20 7.30e-13 4.84e-06 7.31e-01 2.69e-01 6.87e-05 2.05e-11 
999.11 3.73e-21 5.92e-14 6.06e-07 1.91e-01 8.06e-01 2.42e-03 1.83e-08 
1267.34 1.19e-22 2.39e-15 3.48e-08 2.37e-02 9.45e-01 3.16e-02 3.43e-06 
1514.05 1.12e-23 2.52e-16 4.43e-09 4.87e-03 8.52e-01 1.43e-01 1.02e-04 
1808.80 1.13e-24 3.00e-17 6.53e-10 1.10e-03 6.25e-01 3.73e-01 1.15e-03 
1919.29 1.39e-25 4.05e-18 1.01e-10 2.39e-04 3.36e-01 6.56e-01 8.15e-03 
2160.92 1.26e-26 4.50e-19 1.37e-11 4.82e-05 1.66e-01 8.08e-01 2.68e-02 
2292.92 9.56e-28 3.48e-20 1.26e-12 7.97e-06 6.73e-02 8.48e-01 8.43e-02 
2432.98 3.68e-28 1.55e-20 6.29e-13 4.49e-06 5.03e-02 8.40e-01 1.10e-01 
2581.60 1.58e-28 7.34e-21 3.30e-13 2.67e-06 3.96e-02 8.29e-01 1.32e-01 
2739.29 8.16e-29 4.20e-21 2.04e-13 1.77e-06 3.17e-02 8.10e-01 1.59e-01 
2906.62 5.32e-29 2.92e-21 1.51e-13 1.42e-06 2.83e-02 8.00e-01 1.71e-01 
3084.17 3.62e-29 2.18e-21 1.23e-13 1.26e-06 2.71e-02 8.00e-01 1.73e-01 
3272.56 2.35e-29 1.62e-21 1.01e-13 1.16e-06 2.61e-02 8.01e-01 1.73e-01 
3472.46 1.58e-29 1.61e-21 1.10e-13 1.34e-06 2.85e-02 8.14e-01 1.57e-01 
3684.57 1.04e-29 1.59e-21 1.19e-13 1.57e-06 3.07e-02 8.25e-01 1.44e-01 
3909.64 8.95e-30 1.38e-21 1.18e-13 1.74e-06 3.18e-02 8.33e-01 1.35e-01 
4148.46 9.21e-30 1.80e-21 1.62e-13 2.45e-06 3.79e-02 8.50e-01 1.12e-01 
4401.86 3.57e-29 3.62e-21 3.08e-13 4.30e-06 5.22e-02 8.68e-01 7.99e-02 
4670.75 7.07e-29 6.80e-21 5.64e-13 7.36e-06 6.99e-02 8.73e-01 5.75e-02 
4956.05 7.72e-29 8.23e-21 7.40e-13 9.97e-06 8.40e-02 8.71e-01 4.50e-02 
5258.79 7.15e-29 8.40e-21 8.28e-13 1.19e-05 9.49e-02 8.68e-01 3.76e-02 
5580.02 1.02e-28 1.25e-20 1.28e-12 1.82e-05 1.19e-01 8.53e-01 2.75e-02 
5920.87 1.46e-28 1.92e-20 2.04e-12 2.84e-05 1.52e-01 8.29e-01 1.90e-02 
6282.54 2.31e-28 3.11e-20 3.39e-12 4.68e-05 1.99e-01 7.89e-01 1.21e-02 
6666.30 4.50e-28 6.22e-20 6.80e-12 8.76e-05 2.68e-01 7.25e-01 6.95e-03 
7073.50 9.80e-28 1.34e-19 1.44e-11 1.74e-04 3.60e-01 6.36e-01 3.54e-03 
7505.58 2.23e-27 3.25e-19 3.54e-11 3.90e-04 4.97e-01 5.01e-01 1.36e-03 
7964.05 7.92e-27 1.17e-18 1.24e-10 1.14e-03 6.98e-01 3.01e-01 2.77e-04 
8450.53 4.28e-26 6.09e-18 5.85e-10 4.01e-03 8.85e-01 1.11e-01 2.18e-05 
8966.72 2.32e-25 3.16e-17 2.71e-09 1.33e-02 9.54e-01 3.31e-02 1.23e-06 
9514.44 2.24e-24 2.82e-16 2.01e-08 6.16e-02 9.33e-01 5.38e-03 1.97e-08 
10095.62 5.06e-23 5.55e-15 2.88e-07 4.07e-01 5.93e-01 2.09e-04 2.45e-11 
10712.30 5.87e-22 5.26e-14 1.80e-06 9.38e-01 6.23e-02 8.11e-07 1.24e-15 
11366.65 5.00e-21 3.66e-13 7.12e-06 9.99e-01 9.22e-04 2.47e-11 5.73e-23 
12061.10 7.03e-20 4.44e-12 4.34e-05 1.00e+00 2.68e-06 4.33e-17 2.49e-28 
12793.43 1.89e-18 9.74e-11 4.08e-04 1.00e+00 3.59e-09 1.45e-23 8.87e-30 
13528.61 1.32e-16 4.74e-09 6.16e-03 9.94e-01 1.43e-12 1.25e-29 5.19e-31 
14194.74 7.21e-15 1.90e-07 7.86e-02 9.21e-01 1.07e-16 1.65e-31 2.38e-32 
14757.77 1.64e-13 3.01e-06 4.42e-01 5.58e-01 5.30e-20 2.73e-32 1.59e-32 
15240.48 1.43e-12 1.61e-05 8.42e-01 1.58e-01 3.43e-23 1.63e-32 1.05e-32 
15646.99 8.53e-12 5.24e-05 9.75e-01 2.48e-02 3.28e-25 1.03e-32 6.74e-33 
15960.30 5.79e-11 1.66e-04 9.96e-01 3.86e-03 5.25e-26 6.48e-33 4.28e-33 
16187.41 2.46e-10 4.25e-04 9.98e-01 1.50e-03 7.39e-26 5.64e-33 3.78e-33 
16354.17 7.34e-10 8.80e-04 9.99e-01 8.13e-05 4.41e-26 5.80e-33 3.92e-33 
16484.18 1.33e-09 1.33e-03 9.99e-01 3.00e-05 3.79e-27 6.86e-33 4.68e-33 
16593.12 1.70e-09 1.64e-03 9.98e-01 1.57e-05 7.98e-26 8.69e-33 5.95e-33 
16691.99 2.48e-09 2.23e-03 9.98e-01 8.18e-06 7.07e-26 1.06e-32 7.30e-33 
16788.59 3.79e-09 3.12e-03 9.97e-01 3.28e-06 5.53e-26 1.23e-32 8.52e-33 
16888.37 4.29e-09 3.52e-03 9.96e-01 2.55e-06 9.88e-26 1.40e-32 9.73e-33 
16998.79 7.70e-09 5.46e-03 9.95e-01 8.14e-07 8.65e-26 1.59e-32 1.11e-32 
17146.37 1.30e-08 7.35e-03 9.93e-01 5.37e-07 1.56e-25 1.79e-32 1.26e-32 
17415.23 3.48e-08 1.60e-02 9.84e-01 5.65e-08 7.16e-26 1.96e-32 1.40e-32 
17888.12 1.46e-07 4.72e-02 9.53e-01 4.70e-09 1.00e-25 1.92e-32 1.39e-32 
18532.37 7.34e-07 1.51e-01 8.49e-01 8.17e-10 3.11e-25 1.55e-32 1.15e-32 
19260.76 2.30e-06 3.69e-01 6.31e-01 7.90e-12 6.52e-26 1.31e-32 9.86e-33 
20034.10 3.63e-06 5.51e-01 4.49e-01 5.46e-13 1.13e-25 1.30e-32 9.87e-33 
20838.00 6.82e-06 7.74e-01 2.26e-01 2.41e-14 1.14e-25 1.43e-32 1.10e-32 
21647.97 1.08e-05 8.85e-01 1.15e-01 1.68e-15 1.20e-25 1.60e-32 1.25e-32 
22447.94 7.45e-06 9.42e-01 5.82e-02 1.17e-16 9.91e-26 1.93e-32 1.52e-32 
23245.88 1.40e-05 9.62e-01 3.77e-02 2.43e-17 4.79e-25 1.96e-32 1.55e-32 
24052.47 1.35e-05 9.74e-01 2.55e-02 3.74e-18 5.24e-25 1.40e-32 1.12e-32 
24867.72 1.64e-05 9.89e-01 1.10e-02 2.74e-19 1.78e-25 9.34e-33 7.52e-33 
25698.86 1.74e-05 9.94e-01 6.18e-03 4.95e-20 3.33e-25 7.11e-33 5.75e-33 
26587.16 1.97e-05 9.96e-01 3.72e-03 7.52e-21 6.35e-25 6.58e-33 5.36e-33 
27637.54 2.22e-05 9.98e-01 1.96e-03 4.20e-22 5.72e-25 7.85e-33 6.44e-33 
28986.97 2.64e-05 9.99e-01 9.69e-04 4.16e-23 9.83e-25 1.38e-32 1.14e-32 
#TIME: 4.49 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 5.09e-20 6.41e-13 4.48e-06 7.17e-01 2.83e-01 1.27e-04 2.41e-10 
999.11 2.74e-21 4.49e-14 4.94e-07 1.73e-01 8.24e-01 2.54e-03 2.05e-08 
1267.34 9.89e-23 2.05e-15 3.14e-08 2.30e-02 9.48e-01 2.94e-02 2.91e-06 
1514.05 9.42e-24 2.18e-16 4.04e-09 4.76e-03 8.56e-01 1.39e-01 9.44e-05 
1808.80 1.07e-24 2.93e-17 6.64e-10 1.18e-03 6.51e-01 3.47e-01 9.07e-04 
1919.29 1.50e-25 4.28e-18 1.10e-10 2.83e-04 3.79e-01 6.15e-01 5.70e-03 
2160.92 1.60e-26 5.54e-19 1.75e-11 6.74e-05 2.17e-01 7.67e-01 1.59e-02 
2292.92 1.02e-27 3.79e-20 1.42e-12 9.42e-06 7.52e-02 8.52e-01 7.26e-02 
2432.98 4.02e-28 1.66e-20 6.94e-13 5.33e-06 5.75e-02 8.50e-01 9.21e-02 
2581.60 1.92e-28 8.92e-21 4.08e-13 3.40e-06 4.53e-02 8.39e-01 1.16e-01 
2739.29 1.02e-28 5.16e-21 2.56e-13 2.32e-06 3.79e-02 8.29e-01 1.33e-01 
2906.62 6.47e-29 3.59e-21 1.91e-13 1.85e-06 3.39e-02 8.21e-01 1.45e-01 
3084.17 4.71e-29 2.89e-21 1.67e-13 1.73e-06 3.27e-02 8.20e-01 1.47e-01 
3272.56 3.00e-29 2.08e-21 1.33e-13 1.53e-06 3.06e-02 8.17e-01 1.52e-01 
3472.46 2.45e-29 2.07e-21 1.44e-13 1.78e-06 3.35e-02 8.30e-01 1.36e-01 
3684.57 1.59e-29 2.09e-21 1.60e-13 2.13e-06 3.72e-02 8.43e-01 1.20e-01 
3909.64 9.79e-30 1.82e-21 1.59e-13 2.38e-06 3.87e-02 8.50e-01 1.11e-01 
4148.46 1.27e-29 2.38e-21 2.19e-13 3.35e-06 4.62e-02 8.63e-01 9.04e-02 
4401.86 4.55e-29 4.63e-21 4.04e-13 5.69e-06 6.10e-02 8.72e-01 6.67e-02 
4670.75 8.85e-29 8.84e-21 7.55e-13 9.86e-06 8.26e-02 8.71e-01 4.66e-02 
4956.05 9.58e-29 1.04e-20 9.57e-13 1.31e-05 9.85e-02 8.65e-01 3.63e-02 
5258.79 8.82e-29 1.06e-20 1.07e-12 1.55e-05 1.09e-01 8.60e-01 3.13e-02 
5580.02 1.27e-28 1.63e-20 1.71e-12 2.43e-05 1.39e-01 8.39e-01 2.18e-02 
5920.87 1.89e-28 2.51e-20 2.72e-12 3.83e-05 1.80e-01 8.06e-01 1.44e-02 
6282.54 2.92e-28 4.05e-20 4.52e-12 6.20e-05 2.27e-01 7.64e-01 9.55e-03 
6666.30 5.56e-28 7.71e-20 8.58e-12 1.13e-04 3.06e-01 6.89e-01 5.17e-03 
7073.50 1.24e-27 1.75e-19 1.91e-11 2.30e-04 4.09e-01 5.89e-01 2.54e-03 
7505.58 2.90e-27 4.39e-19 4.89e-11 5.28e-04 5.57e-01 4.41e-01 8.84e-04 
7964.05 1.04e-26 1.60e-18 1.73e-10 1.53e-03 7.53e-01 2.45e-01 1.61e-04 
8450.53 5.42e-26 8.03e-18 7.85e-10 5.17e-03 9.09e-01 8.59e-02 1.17e-05 
8966.72 3.00e-25 4.20e-17 3.64e-09 1.71e-02 9.59e-01 2.44e-02 6.23e-07 
9514.44 2.98e-24 3.91e-16 2.80e-08 8.02e-02 9.16e-01 3.85e-03 1.11e-08 
10095.62 6.57e-23 7.24e-15 3.73e-07 4.91e-01 5.09e-01 1.15e-04 7.73e-12 
10712.30 6.65e-22 6.05e-14 2.03e-06 9.58e-01 4.24e-02 1.68e-07 1.14e-16 
11366.65 5.56e-21 4.16e-13 7.91e-06 9.99e-01 5.85e-04 8.62e-12 8.33e-24 
12061.10 7.95e-20 5.15e-12 4.92e-05 1.00e+00 1.67e-06 2.69e-17 4.67e-28 
12793.43 2.30e-18 1.20e-10 4.78e-04 1.00e+00 2.11e-09 5.27e-24 1.13e-29 
13528.61 1.60e-16 5.85e-09 7.29e-03 9.93e-01 4.75e-13 4.92e-30 2.10e-31 
14194.74 7.90e-15 2.13e-07 8.54e-02 9.15e-01 6.58e-17 3.50e-31 4.03e-32 
14757.77 1.66e-13 3.16e-06 4.64e-01 5.36e-01 4.04e-20 3.43e-32 1.69e-32 
15240.48 1.42e-12 1.67e-05 8.78e-01 1.22e-01 2.43e-23 1.73e-32 1.11e-32 
15646.99 9.57e-12 5.82e-05 9.80e-01 2.03e-02 2.79e-25 1.10e-32 7.16e-33 
15960.30 6.14e-11 1.78e-04 9.98e-01 2.02e-03 5.55e-26 6.88e-33 4.56e-33 
16187.41 2.98e-10 4.95e-04 9.99e-01 9.09e-04 3.64e-26 5.99e-33 4.02e-33 
16354.17 7.48e-10 8.96e-04 9.99e-01 6.41e-05 3.90e-26 6.16e-33 4.17e-33 
16484.18 1.19e-09 1.27e-03 9.99e-01 2.82e-05 5.06e-26 7.29e-33 4.97e-33 
16593.12 1.53e-09 1.59e-03 9.98e-01 1.50e-05 6.89e-26 9.22e-33 6.33e-33 
16691.99 2.55e-09 2.38e-03 9.98e-01 6.59e-06 6.99e-26 1.12e-32 7.76e-33 
16788.59 3.16e-09 2.66e-03 9.97e-01 3.33e-06 1.01e-25 1.31e-32 9.05e-33 
16888.37 4.91e-09 4.02e-03 9.96e-01 1.84e-06 8.10e-26 1.49e-32 1.03e-32 
16998.79 7.84e-09 5.55e-03 9.94e-01 1.06e-06 1.56e-25 1.69e-32 1.18e-32 
17146.37 1.26e-08 7.79e-03 9.92e-01 4.11e-07 9.54e-26 1.90e-32 1.34e-32 
17415.23 3.55e-08 1.69e-02 9.83e-01 4.97e-08 1.12e-25 2.08e-32 1.49e-32 
17888.12 1.19e-07 3.92e-02 9.61e-01 5.65e-09 1.39e-25 2.05e-32 1.48e-32 
18532.37 7.42e-07 1.50e-01 8.50e-01 2.14e-10 2.18e-26 1.65e-32 1.22e-32 
19260.76 1.96e-06 3.53e-01 6.47e-01 7.99e-12 8.56e-26 1.40e-32 1.05e-32 
20034.10 3.28e-06 5.53e-01 4.47e-01 5.54e-13 1.12e-25 1.38e-32 1.05e-32 
20838.00 4.65e-06 7.46e-01 2.54e-01 3.24e-14 1.89e-25 1.52e-32 1.17e-32 
21647.97 1.07e-05 8.86e-01 1.14e-01 1.58e-15 1.22e-25 1.70e-32 1.33e-32 
22447.94 1.03e-05 9.31e-01 6.87e-02 2.32e-16 4.36e-25 2.06e-32 1.62e-32 
23245.88 9.53e-06 9.63e-01 3.71e-02 1.73e-17 1.57e-25 2.08e-32 1.65e-32 
24052.47 1.35e-05 9.82e-01 1.78e-02 1.97e-18 1.00e-25 1.49e-32 1.19e-32 
24867.72 1.47e-05 9.90e-01 9.90e-03 2.42e-19 1.27e-25 9.95e-33 7.99e-33 
25698.86 1.67e-05 9.93e-01 7.05e-03 6.26e-20 1.67e-25 7.55e-33 6.11e-33 
26587.16 2.27e-05 9.96e-01 3.63e-03 4.31e-21 8.79e-26 7.00e-33 5.70e-33 
27637.54 2.82e-05 9.98e-01 2.04e-03 5.34e-22 2.95e-25 8.34e-33 6.85e-33 
28986.97 2.38e-05 9.99e-01 1.34e-03 8.02e-23 1.47e-24 1.47e-32 1.22e-32 
#TIME: 4.58 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 3.08e-20 3.68e-13 2.95e-06 6.16e-01 3.84e-01 2.17e-04 7.02e-11 
999.11 1.63e-21 3.01e-14 3.64e-07 1.40e-01 8.56e-01 3.66e-03 3.77e-08 
1267.34 7.27e-23 1.61e-15 2.63e-08 2.06e-02 9.43e-01 3.63e-02 4.53e-06 
1514.05 7.64e-24 1.93e-16 3.77e-09 4.56e-03 8.42e-01 1.53e-01 1.27e-04 
1808.80 9.99e-25 2.89e-17 6.82e-10 1.22e-03 6.43e-01 3.54e-01 9.96e-04 
1919.29 1.29e-25 4.00e-18 1.07e-10 2.71e-04 3.46e-01 6.46e-01 7.68e-03 
2160.92 1.82e-26 6.74e-19 2.16e-11 7.62e-05 2.08e-01 7.73e-01 1.88e-02 
2292.92 1.09e-27 4.23e-20 1.63e-12 1.08e-05 7.83e-02 8.52e-01 7.02e-02 
2432.98 4.10e-28 1.84e-20 7.99e-13 5.97e-06 5.80e-02 8.47e-01 9.54e-02 
2581.60 2.13e-28 1.04e-20 4.91e-13 4.08e-06 4.92e-02 8.43e-01 1.08e-01 
2739.29 1.21e-28 6.42e-21 3.25e-13 2.92e-06 4.18e-02 8.34e-01 1.24e-01 
2906.62 8.16e-29 4.59e-21 2.49e-13 2.41e-06 3.86e-02 8.31e-01 1.30e-01 
3084.17 5.87e-29 3.66e-21 2.17e-13 2.27e-06 3.81e-02 8.34e-01 1.28e-01 
3272.56 3.82e-29 2.72e-21 1.79e-13 2.06e-06 3.63e-02 8.33e-01 1.30e-01 
3472.46 3.13e-29 2.54e-21 1.82e-13 2.27e-06 3.86e-02 8.42e-01 1.20e-01 
3684.57 2.48e-29 2.67e-21 2.09e-13 2.80e-06 4.30e-02 8.53e-01 1.04e-01 
3909.64 1.30e-29 2.42e-21 2.17e-13 3.23e-06 4.60e-02 8.61e-01 9.29e-02 
4148.46 2.00e-29 3.10e-21 2.93e-13 4.50e-06 5.44e-02 8.70e-01 7.54e-02 
4401.86 5.62e-29 5.95e-21 5.36e-13 7.50e-06 7.11e-02 8.73e-01 5.55e-02 
4670.75 1.10e-28 1.13e-20 9.95e-13 1.30e-05 9.70e-02 8.65e-01 3.75e-02 
4956.05 1.18e-28 1.32e-20 1.24e-12 1.70e-05 1.13e-01 8.57e-01 3.01e-02 
5258.79 1.11e-28 1.39e-20 1.44e-12 2.07e-05 1.27e-01 8.48e-01 2.51e-02 
5580.02 1.62e-28 2.13e-20 2.30e-12 3.26e-05 1.64e-01 8.19e-01 1.69e-02 
5920.87 2.38e-28 3.25e-20 3.60e-12 5.04e-05 2.04e-01 7.84e-01 1.15e-02 
6282.54 3.74e-28 5.42e-20 6.21e-12 8.41e-05 2.63e-01 7.30e-01 7.19e-03 
6666.30 6.85e-28 9.90e-20 1.12e-11 1.46e-04 3.35e-01 6.60e-01 4.18e-03 
7073.50 1.58e-27 2.32e-19 2.59e-11 3.05e-04 4.54e-01 5.43e-01 1.86e-03 
7505.58 3.71e-27 5.73e-19 6.50e-11 6.94e-04 6.16e-01 3.83e-01 5.58e-04 
7964.05 1.36e-26 2.18e-18 2.40e-10 2.05e-03 8.05e-01 1.93e-01 8.48e-05 
8450.53 6.74e-26 1.01e-17 9.99e-10 6.47e-03 9.27e-01 6.63e-02 6.24e-06 
8966.72 3.90e-25 5.59e-17 4.86e-09 2.19e-02 9.60e-01 1.84e-02 3.33e-07 
9514.44 4.07e-24 5.42e-16 3.88e-08 1.05e-01 8.93e-01 2.50e-03 3.85e-09 
10095.62 7.98e-23 9.05e-15 4.65e-07 5.68e-01 4.32e-01 6.63e-05 2.91e-12 
10712.30 7.35e-22 6.81e-14 2.26e-06 9.71e-01 2.93e-02 6.09e-08 2.29e-17 
11366.65 6.21e-21 4.74e-13 8.78e-06 1.00e+00 3.68e-04 3.19e-12 1.65e-24 
12061.10 1.01e-19 6.70e-12 6.20e-05 1.00e+00 9.18e-07 3.98e-18 8.43e-29 
12793.43 2.70e-18 1.43e-10 5.50e-04 9.99e-01 1.24e-09 1.30e-24 6.83e-30 
13528.61 1.85e-16 6.88e-09 8.22e-03 9.92e-01 3.24e-13 9.76e-30 1.02e-30 
14194.74 9.47e-15 2.60e-07 1.00e-01 9.00e-01 6.24e-17 5.05e-31 2.69e-32 
14757.77 1.86e-13 3.59e-06 4.99e-01 5.01e-01 1.89e-20 2.84e-32 1.79e-32 
15240.48 1.46e-12 1.73e-05 8.80e-01 1.20e-01 1.15e-23 1.84e-32 1.18e-32 
15646.99 9.29e-12 5.79e-05 9.85e-01 1.48e-02 2.65e-25 1.16e-32 7.62e-33 
15960.30 6.55e-11 1.85e-04 9.97e-01 3.11e-03 1.77e-25 7.30e-33 4.84e-33 
16187.41 2.62e-10 4.50e-04 9.99e-01 2.94e-04 2.19e-26 6.37e-33 4.27e-33 
16354.17 7.27e-10 9.15e-04 9.99e-01 8.56e-05 7.51e-26 6.54e-33 4.44e-33 
16484.18 1.21e-09 1.30e-03 9.99e-01 2.92e-05 6.37e-26 7.74e-33 5.29e-33 
16593.12 1.71e-09 1.80e-03 9.98e-01 4.08e-05 2.08e-25 9.80e-33 6.73e-33 
16691.99 2.27e-09 2.19e-03 9.98e-01 5.77e-06 8.14e-26 1.19e-32 8.25e-33 
16788.59 3.18e-09 2.84e-03 9.97e-01 3.74e-06 1.24e-25 1.38e-32 9.63e-33 
16888.37 4.18e-09 3.45e-03 9.97e-01 2.54e-06 1.69e-25 1.57e-32 1.10e-32 
16998.79 7.07e-09 5.16e-03 9.95e-01 8.28e-07 1.02e-25 1.79e-32 1.26e-32 
17146.37 1.38e-08 8.78e-03 9.91e-01 3.34e-07 1.14e-25 2.02e-32 1.43e-32 
17415.23 3.19e-08 1.62e-02 9.84e-01 6.10e-08 1.73e-25 2.22e-32 1.58e-32 
17888.12 1.05e-07 3.84e-02 9.62e-01 5.13e-09 1.21e-25 2.18e-32 1.58e-32 
18532.37 5.87e-07 1.31e-01 8.69e-01 2.07e-10 9.06e-26 1.76e-32 1.30e-32 
19260.76 1.44e-06 2.71e-01 7.29e-01 1.17e-11 1.20e-25 1.49e-32 1.12e-32 
20034.10 3.53e-06 5.27e-01 4.73e-01 6.00e-13 1.17e-25 1.47e-32 1.12e-32 
20838.00 4.42e-06 7.25e-01 2.75e-01 4.28e-14 2.17e-25 1.62e-32 1.25e-32 
21647.97 8.06e-06 8.54e-01 1.46e-01 2.85e-15 3.44e-25 1.82e-32 1.41e-32 
22447.94 1.00e-05 9.25e-01 7.52e-02 2.70e-16 3.07e-25 2.19e-32 1.72e-32 
23245.88 1.29e-05 9.63e-01 3.73e-02 2.10e-17 3.41e-25 2.22e-32 1.76e-32 
24052.47 1.16e-05 9.75e-01 2.49e-02 3.66e-18 4.32e-25 1.59e-32 1.26e-32 
24867.72 1.13e-05 9.86e-01 1.40e-02 6.44e-19 4.92e-25 1.06e-32 8.50e-33 
25698.86 1.58e-05 9.79e-01 2.11e-02 1.32e-19 2.57e-25 8.05e-33 6.50e-33 
26587.16 1.63e-05 9.96e-01 4.33e-03 8.57e-21 3.55e-25 7.45e-33 6.06e-33 
27637.54 2.35e-05 9.98e-01 2.21e-03 5.74e-22 3.07e-25 8.88e-33 7.28e-33 
28986.97 3.61e-05 9.99e-01 1.25e-03 6.04e-23 6.05e-25 1.56e-32 1.29e-32 
#TIME: 4.68 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 2.40e-20 3.47e-13 2.93e-06 5.55e-01 4.43e-01 2.47e-03 4.78e-08 
999.11 1.21e-21 2.31e-14 2.99e-07 1.27e-01 8.69e-01 3.87e-03 4.88e-08 
1267.34 5.44e-23 1.28e-15 2.24e-08 1.88e-02 9.44e-01 3.76e-02 5.27e-06 
1514.05 7.25e-24 1.88e-16 3.82e-09 4.83e-03 8.57e-01 1.38e-01 9.31e-05 
1808.80 9.44e-25 2.84e-17 7.01e-10 1.31e-03 6.64e-01 3.34e-01 8.11e-04 
1919.29 1.32e-25 4.15e-18 1.15e-10 3.14e-04 3.89e-01 6.05e-01 5.33e-03 
2160.92 2.11e-26 7.67e-19 2.53e-11 9.71e-05 2.50e-01 7.37e-01 1.26e-02 
2292.92 1.19e-27 4.81e-20 1.91e-12 1.30e-05 8.75e-02 8.53e-01 5.95e-02 
2432.98 4.79e-28 2.12e-20 9.40e-13 7.45e-06 6.81e-02 8.56e-01 7.58e-02 
2581.60 2.44e-28 1.20e-20 5.80e-13 5.00e-06 5.57e-02 8.51e-01 9.32e-02 
2739.29 1.45e-28 7.77e-21 4.04e-13 3.72e-06 4.85e-02 8.46e-01 1.05e-01 
2906.62 9.86e-29 5.69e-21 3.16e-13 3.10e-06 4.44e-02 8.42e-01 1.13e-01 
3084.17 6.98e-29 4.45e-21 2.70e-13 2.86e-06 4.33e-02 8.44e-01 1.13e-01 
