#NTIMES 50
#NSTAGES 5
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
27637.54 2.9173e-09 4.0373e-04 6.0271e-02 3.1498e-01 6.2434e-01
28986.97 4.8775e-09 4.6809e-04 4.0355e-02 2.8492e-01 6.7425e-01
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 1.4947e-03 5.7538e-01 3.2039e-01 8.7884e-02 1.4856e-02
1919.29 1.0659e-03 5.9881e-01 3.0867e-01 7.8735e-02 1.2715e-02
2581.60 1.6608e-04 4.8458e-01 3.8219e-01 1.1204e-01 2.1022e-02
3084.17 6.6461e-05 3.1424e-01 4.7683e-01 1.7108e-01 3.7779e-02
3472.46 2.6321e-05 1.7400e-01 5.3999e-01 2.2924e-01 5.6742e-02
3909.64 7.2311e-06 7.7983e-02 5.4674e-01 2.9256e-01 8.2703e-02
4148.46 5.8229e-06 7.6073e-02 5.3600e-01 2.9987e-01 8.8053e-02
4670.75 5.3715e-06 8.1277e-02 5.3715e-01 2.9491e-01 8.6649e-02
4956.05 2.4025e-06 5.2795e-02 5.2333e-01 3.2329e-01 1.0058e-01
5258.79 5.4281e-07 1.8928e-02 4.9594e-01 3.6666e-01 1.1847e-01
5580.02 1.1716e-07 6.4518e-03 4.6315e-01 3.9716e-01 1.3323e-01
5920.87 3.9606e-08 2.8759e-03 4.2613e-01 4.2237e-01 1.4863e-01
6282.54 1.9791e-08 1.7038e-03 3.8560e-01 4.4813e-01 1.6456e-01
6666.30 1.7074e-08 1.5671e-03 3.7434e-01 4.5207e-01 1.7203e-01
7073.50 1.3230e-08 1.2929e-03 3.6096e-01 4.5952e-01 1.7822e-01
7505.58 1.3817e-08 1.4047e-03 3.4891e-01 4.6021e-01 1.8948e-01
7964.05 1.6274e-08 1.5722e-03 3.4259e-01 4.6064e-01 1.9519e-01
8450.53 3.5769e-08 2.7226e-03 3.7064e-01 4.4029e-01 1.8636e-01
8966.72 1.0259e-07 6.1809e-03 3.9339e-01 4.2123e-01 1.7920e-01
9514.44 2.7829e-07 1.2635e-02 4.0710e-01 4.0730e-01 1.7296e-01
10095.62 7.6249e-07 2.3102e-02 4.2640e-01 3.8920e-01 1.6130e-01
10712.30 1.7859e-06 3.7635e-02 4.4367e-01 3.7036e-01 1.4834e-01
11366.65 2.9257e-06 4.9527e-02 4.4879e-01 3.6004e-01 1.4165e-01
12061.10 3.9217e-06 6.0466e-02 4.4825e-01 3.5299e-01 1.3828e-01
12793.43 5.1910e-06 6.6652e-02 4.4165e-01 3.5211e-01 1.3957e-01
13528.61 5.3862e-06 6.0433e-02 4.4849e-01 3.5265e-01 1.3842e-01
14194.74 5.2470e-06 6.4022e-02 4.3742e-01 3.5619e-01 1.4235e-01
14757.77 4.4064e-06 6.2458e-02 4.3379e-01 3.6061e-01 1.4314e-01
15240.48 3.6759e-06 4.5420e-02 4.7221e-01 3.5559e-01 1.2677e-01
15646.99 5.4672e-06 5.4852e-02 5.6505e-01 2.9915e-01 8.0943e-02
15960.30 1.7856e-05 1.1758e-01 6.1158e-01 2.2497e-01 4.5850e-02
16187.41 1.5778e-05 8.3168e-02 6.5637e-01 2.2237e-01 3.8082e-02
16354.17 1.7148e-05 1.2250e-01 6.4323e-01 1.9734e-01 3.6912e-02
16484.18 4.9927e-06 3.6398e-02 6.1653e-01 3.0367e-01 4.3399e-02
16593.12 3.4113e-06 4.7673e-02 6.0514e-01 2.9759e-01 4.9592e-02
16691.99 5.7565e-06 7.5129e-02 5.9465e-01 2.7796e-01 5.2254e-02
16788.59 9.8411e-07 8.4261e-03 4.3926e-01 4.8346e-01 6.8851e-02
16888.37 1.9157e-06 2.1081e-02 6.1513e-01 3.0107e-01 6.2711e-02
16998.79 8.6344e-07 1.9807e-02 5.5636e-01 3.4905e-01 7.4785e-02
17146.37 8.3543e-07 1.7536e-02 6.0813e-01 2.9873e-01 7.5606e-02
17415.23 4.0174e-07 1.1828e-02 4.8038e-01 4.1125e-01 9.6546e-02
17888.12 1.3189e-07 5.5442e-03 3.8312e-01 4.9082e-01 1.2051e-01
18532.37 7.7263e-08 4.5957e-03 3.4316e-01 5.0716e-01 1.4509e-01
19260.76 5.2780e-08 3.0125e-03 3.4529e-01 4.9271e-01 1.5898e-01
20034.10 3.1673e-08 2.0696e-03 2.4951e-01 5.5461e-01 1.9382e-01
20838.00 4.0955e-08 2.1923e-03 2.1471e-01 5.4694e-01 2.3616e-01
21647.97 2.9920e-08 1.3685e-03 1.6200e-01 5.5725e-01 2.7938e-01
22447.94 8.9919e-08 4.2232e-03 1.9951e-01 4.8563e-01 3.1064e-01
23245.88 6.7346e-08 3.9365e-03 1.9116e-01 4.2647e-01 3.7843e-01
24052.47 1.4146e-08 9.3880e-04 1.0701e-01 4.3111e-01 4.6095e-01
24867.72 1.0905e-08 1.1106e-03 1.0358e-01 4.2371e-01 4.7160e-01
25698.86 1.1974e-08 1.5904e-03 1.1280e-01 3.8608e-01 4.9952e-01
26587.16 4.9586e-09 7.4729e-04 7.3237e-02 3.3206e-01 5.9396e-01
27637.54 2.4536e-09 3.3913e-04 5.4822e-02 2.9804e-01 6.4680e-01
28986.97 1.0761e-08 9.0913e-04 4.8509e-02 3.0045e-01 6.5013e-01
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 1.5618e-03 5.7529e-01 3.2294e-01 8.5844e-02 1.4364e-02
1919.29 9.1381e-04 6.0660e-01 3.0280e-01 7.7305e-02 1.2389e-02
2581.60 1.6551e-04 4.8163e-01 3.8107e-01 1.1520e-01 2.1935e-02
3084.17 7.1231e-05 3.1908e-01 4.7345e-01 1.6988e-01 3.7525e-02
3472.46 2.7084e-05 1.7606e-01 5.3908e-01 2.2840e-01 5.6440e-02
3909.64 7.2503e-06 7.9137e-02 5.4382e-01 2.9447e-01 8.2570e-02
4148.46 6.0539e-06 7.6575e-02 5.3331e-01 3.0185e-01 8.8257e-02
4670.75 5.7125e-06 8.1336e-02 5.3682e-01 2.9552e-01 8.6324e-02
4956.05 2.3240e-06 5.2903e-02 5.2155e-01 3.2510e-01 1.0044e-01
5258.79 5.6740e-07 1.9104e-02 4.9536e-01 3.6700e-01 1.1854e-01
5580.02 1.2634e-07 6.6372e-03 4.6195e-01 3.9793e-01 1.3348e-01
5920.87 4.0571e-08 2.8098e-03 4.2472e-01 4.2316e-01 1.4932e-01
6282.54 1.9868e-08 1.6890e-03 3.8703e-01 4.4649e-01 1.6479e-01
6666.30 1.7334e-08 1.5403e-03 3.7163e-01 4.5540e-01 1.7144e-01
7073.50 1.4122e-08 1.3299e-03 3.6422e-01 4.5691e-01 1.7754e-01
7505.58 1.3860e-08 1.3783e-03 3.5101e-01 4.5841e-01 1.8920e-01
7964.05 1.7345e-08 1.6259e-03 3.4981e-01 4.5385e-01 1.9471e-01
8450.53 3.8691e-08 2.8636e-03 3.7168e-01 4.3926e-01 1.8620e-01
8966.72 1.0410e-07 6.1909e-03 3.9003e-01 4.2436e-01 1.7942e-01
9514.44 2.9111e-07 1.3106e-02 4.0704e-01 4.0694e-01 1.7291e-01
10095.62 8.3274e-07 2.4333e-02 4.2375e-01 3.9038e-01 1.6153e-01
10712.30 1.6752e-06 3.4146e-02 4.4532e-01 3.7284e-01 1.4769e-01
11366.65 3.1874e-06 5.2247e-02 4.5038e-01 3.5793e-01 1.3944e-01
12061.10 4.0926e-06 5.8740e-02 4.4908e-01 3.5406e-01 1.3811e-01
12793.43 4.5629e-06 5.7682e-02 4.5503e-01 3.5130e-01 1.3598e-01
13528.61 4.5861e-06 5.5250e-02 4.4813e-01 3.5596e-01 1.4065e-01
14194.74 5.4560e-06 6.6979e-02 4.2823e-01 3.5855e-01 1.4624e-01
14757.77 4.3772e-06 5.2267e-02 4.4302e-01 3.6154e-01 1.4317e-01
15240.48 5.6758e-06 7.2974e-02 4.6709e-01 3.3764e-01 1.2230e-01
15646.99 7.1048e-06 5.8147e-02 5.7379e-01 2.9063e-01 7.7426e-02
15960.30 1.7283e-05 1.0599e-01 6.1845e-01 2.2689e-01 4.8645e-02
16187.41 2.0657e-05 1.1059e-01 6.5252e-01 1.9860e-01 3.8263e-02
16354.17 1.5265e-05 9.3747e-02 6.4012e-01 2.2727e-01 3.8848e-02
16484.18 7.2990e-06 6.0689e-02 6.4815e-01 2.4875e-01 4.2405e-02
16593.12 2.8721e-06 3.8674e-02 6.1948e-01 2.9164e-01 5.0205e-02
16691.99 5.8194e-06 5.4990e-02 5.9287e-01 2.9491e-01 5.7228e-02
16788.59 4.6925e-06 6.3357e-02 5.9353e-01 2.8222e-01 6.0890e-02
16888.37 1.5068e-06 2.7946e-02 5.6506e-01 3.3976e-01 6.7234e-02
16998.79 1.1983e-06 2.0279e-02 6.0623e-01 3.1035e-01 6.3140e-02
17146.37 8.6966e-07 1.5173e-02 5.0723e-01 3.9534e-01 8.2253e-02
17415.23 6.1717e-07 1.3704e-02 4.4746e-01 4.3910e-01 9.9729e-02
17888.12 1.1883e-07 5.3934e-03 3.8558e-01 4.9120e-01 1.1782e-01
18532.37 1.0786e-07 5.7720e-03 3.3517e-01 5.1839e-01 1.4066e-01
19260.76 4.7052e-08 2.7453e-03 2.8408e-01 5.3803e-01 1.7514e-01
20034.10 3.3542e-08 1.5414e-03 1.9786e-01 5.9258e-01 2.0802e-01
20838.00 4.6718e-08 2.7253e-03 2.2917e-01 5.2468e-01 2.4343e-01
21647.97 2.4494e-08 1.1249e-03 1.6753e-01 5.5883e-01 2.7252e-01
22447.94 3.5448e-08 1.8167e-03 1.8813e-01 5.0760e-01 3.0245e-01
23245.88 2.7138e-08 1.8398e-03 1.2999e-01 4.8397e-01 3.8421e-01
24052.47 2.8592e-08 1.7928e-03 1.4131e-01 4.2921e-01 4.2769e-01
24867.72 4.2614e-09 4.8198e-04 9.5734e-02 4.5674e-01 4.4705e-01
25698.86 7.9028e-09 1.0332e-03 9.8973e-02 3.7980e-01 5.2020e-01
26587.16 7.8941e-09 1.1712e-03 8.5139e-02 3.4963e-01 5.6406e-01
27637.54 1.8110e-08 2.3568e-03 7.0876e-02 3.2678e-01 5.9999e-01
28986.97 5.0652e-09 4.2553e-04 4.2623e-02 2.8608e-01 6.7087e-01
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 1.4793e-03 5.8193e-01 3.1880e-01 8.3886e-02 1.3913e-02
1919.29 8.3814e-04 6.0908e-01 3.0262e-01 7.5479e-02 1.1983e-02
2581.60 1.7995e-04 4.9548e-01 3.7447e-01 1.0950e-01 2.0374e-02
3084.17 7.4389e-05 3.2217e-01 4.7161e-01 1.6892e-01 3.7222e-02
3472.46 2.8108e-05 1.8020e-01 5.3623e-01 2.2736e-01 5.6184e-02
3909.64 7.2518e-06 8.1996e-02 5.4496e-01 2.9108e-01 8.1959e-02
4148.46 6.2050e-06 7.8801e-02 5.3599e-01 2.9780e-01 8.7403e-02
4670.75 5.8007e-06 8.1797e-02 5.3808e-01 2.9427e-01 8.5856e-02
4956.05 2.5021e-06 5.2323e-02 5.2379e-01 3.2393e-01 9.9955e-02
5258.79 5.6948e-07 2.0306e-02 4.9976e-01 3.6222e-01 1.1771e-01
5580.02 1.2807e-07 6.4459e-03 4.6269e-01 3.9773e-01 1.3313e-01
5920.87 4.4588e-08 2.9373e-03 4.2449e-01 4.2395e-01 1.4863e-01
6282.54 1.9820e-08 1.6414e-03 3.8617e-01 4.4798e-01 1.6420e-01
6666.30 1.8596e-08 1.6196e-03 3.7130e-01 4.5594e-01 1.7113e-01
7073.50 1.5356e-08 1.3799e-03 3.6500e-01 4.5591e-01 1.7772e-01
7505.58 1.4563e-08 1.3856e-03 3.4217e-01 4.6587e-01 1.9058e-01
7964.05 1.8845e-08 1.6937e-03 3.4946e-01 4.5406e-01 1.9479e-01
8450.53 3.9277e-08 2.8465e-03 3.6708e-01 4.4317e-01 1.8691e-01
8966.72 1.1045e-07 6.2421e-03 3.9299e-01 4.2256e-01 1.7821e-01
9514.44 2.9633e-07 1.2888e-02 4.0412e-01 4.0978e-01 1.7321e-01
10095.62 7.8858e-07 2.2443e-02 4.2722e-01 3.8930e-01 1.6103e-01
10712.30 1.6821e-06 3.3901e-02 4.4675e-01 3.7216e-01 1.4718e-01
11366.65 3.4171e-06 5.3437e-02 4.4742e-01 3.5926e-01 1.3988e-01
12061.10 4.5338e-06 6.3418e-02 4.4768e-01 3.5218e-01 1.3673e-01
12793.43 5.2086e-06 6.3522e-02 4.5132e-01 3.4986e-01 1.3529e-01
13528.61 4.8447e-06 5.7723e-02 4.5251e-01 3.5277e-01 1.3700e-01
14194.74 5.7115e-06 7.2223e-02 4.3347e-01 3.5287e-01 1.4143e-01
14757.77 4.6018e-06 5.8868e-02 4.3999e-01 3.5944e-01 1.4170e-01
15240.48 5.3861e-06 7.2326e-02 4.7853e-01 3.3469e-01 1.1445e-01
15646.99 7.0891e-06 6.1810e-02 5.6955e-01 2.9085e-01 7.7783e-02
15960.30 1.6025e-05 8.8827e-02 6.3382e-01 2.3179e-01 4.5546e-02
16187.41 1.5049e-05 8.6201e-02 6.7436e-01 2.0094e-01 3.8489e-02
16354.17 1.4544e-05 8.1166e-02 6.6686e-01 2.1655e-01 3.5410e-02
16484.18 1.3286e-05 8.4186e-02 6.5042e-01 2.2407e-01 4.1308e-02
16593.12 1.0020e-05 1.1593e-01 6.0484e-01 2.3322e-01 4.6001e-02
16691.99 1.3894e-05 9.6573e-02 5.9960e-01 2.5040e-01 5.3407e-02
16788.59 1.1673e-05 3.8908e-02 5.6257e-01 3.3323e-01 6.5282e-02
16888.37 1.6925e-06 2.1665e-02 5.4803e-01 3.6085e-01 6.9451e-02
16998.79 9.6340e-07 1.6673e-02 4.6468e-01 4.3961e-01 7.9043e-02
17146.37 8.7326e-07 2.0185e-02 5.2269e-01 3.7352e-01 8.3601e-02
17415.23 4.1558e-07 1.0110e-02 4.4607e-01 4.4805e-01 9.5777e-02
17888.12 2.0957e-07 7.5116e-03 3.8778e-01 4.8533e-01 1.1938e-01
18532.37 1.5031e-07 7.2083e-03 3.9534e-01 4.6388e-01 1.3357e-01
19260.76 6.3799e-08 3.3767e-03 2.9814e-01 5.3184e-01 1.6665e-01
20034.10 2.1307e-08 1.3697e-03 2.5859e-01 5.3551e-01 2.0453e-01
20838.00 2.8514e-08 1.2062e-03 2.3178e-01 5.3512e-01 2.3190e-01
21647.97 3.9021e-08 1.6916e-03 2.9894e-01 4.5245e-01 2.4693e-01
22447.94 3.1216e-08 1.4516e-03 1.9358e-01 4.8812e-01 3.1685e-01
23245.88 1.5559e-08 8.7155e-04 1.7457e-01 4.5752e-01 3.6704e-01
24052.47 1.9571e-08 1.2504e-03 1.5591e-01 4.4256e-01 4.0028e-01
24867.72 1.7479e-08 1.6510e-03 1.1283e-01 4.0856e-01 4.7696e-01
25698.86 2.2323e-08 3.1183e-03 9.8564e-02 4.1214e-01 4.8617e-01
26587.16 4.4663e-09 6.7219e-04 7.7356e-02 3.5080e-01 5.7117e-01
27637.54 1.1094e-08 1.5710e-03 6.7398e-02 3.2264e-01 6.0839e-01
28986.97 2.1411e-08 1.7664e-03 4.4521e-02 2.8593e-01 6.6779e-01
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 1.2919e-03 5.8457e-01 3.1862e-01 8.2041e-02 1.3478e-02
1919.29 3.8651e-04 4.8557e-01 3.9965e-01 9.7054e-02 1.7337e-02
2581.60 1.9496e-04 4.8993e-01 3.7547e-01 1.1302e-01 2.1382e-02
3084.17 7.3619e-05 3.2612e-01 4.6946e-01 1.6752e-01 3.6830e-02
3472.46 2.7286e-05 1.7562e-01 5.4127e-01 2.2738e-01 5.5697e-02
3909.64 8.0102e-06 8.1988e-02 5.4613e-01 2.8969e-01 8.2182e-02
4148.46 6.6488e-06 8.0142e-02 5.3541e-01 2.9792e-01 8.6524e-02
4670.75 6.2721e-06 8.5260e-02 5.3723e-01 2.9242e-01 8.5084e-02
4956.05 2.6254e-06 5.3356e-02 5.2086e-01 3.2550e-01 1.0028e-01
5258.79 5.7836e-07 1.8566e-02 4.9708e-01 3.6650e-01 1.1785e-01
5580.02 1.3707e-07 6.6603e-03 4.6506e-01 3.9532e-01 1.3296e-01
5920.87 4.4618e-08 2.8741e-03 4.2281e-01 4.2591e-01 1.4841e-01
6282.54 2.2767e-08 1.7920e-03 3.8681e-01 4.4688e-01 1.6452e-01
6666.30 1.8021e-08 1.5134e-03 3.7577e-01 4.5189e-01 1.7083e-01
7073.50 1.6008e-08 1.4202e-03 3.6466e-01 4.5671e-01 1.7722e-01
7505.58 1.5060e-08 1.3701e-03 3.4980e-01 4.5906e-01 1.8977e-01
7964.05 1.9169e-08 1.6551e-03 3.4810e-01 4.5576e-01 1.9448e-01
8450.53 3.8870e-08 2.7454e-03 3.7277e-01 4.3787e-01 1.8662e-01
8966.72 1.1891e-07 6.4062e-03 3.9176e-01 4.2335e-01 1.7848e-01
9514.44 2.9945e-07 1.2577e-02 4.0436e-01 4.0971e-01 1.7336e-01
10095.62 8.4005e-07 2.3931e-02 4.2657e-01 3.8905e-01 1.6044e-01
10712.30 1.8365e-06 3.6913e-02 4.4296e-01 3.7156e-01 1.4857e-01
11366.65 3.5673e-06 5.4005e-02 4.5040e-01 3.5663e-01 1.3897e-01
12061.10 5.2357e-06 6.7509e-02 4.4862e-01 3.4958e-01 1.3429e-01
12793.43 5.4638e-06 6.8457e-02 4.5054e-01 3.4786e-01 1.3314e-01
13528.61 4.5104e-06 5.1234e-02 4.6484e-01 3.4975e-01 1.3417e-01
14194.74 6.4492e-06 8.1558e-02 4.2448e-01 3.5305e-01 1.4091e-01
14757.77 5.4165e-06 7.1137e-02 4.3097e-01 3.5628e-01 1.4162e-01
15240.48 4.6584e-06 5.3531e-02 4.8338e-01 3.4172e-01 1.2136e-01
15646.99 7.0585e-06 6.5408e-02 5.7178e-01 2.8442e-01 7.8385e-02
15960.30 2.0243e-05 9.7104e-02 6.4044e-01 2.1666e-01 4.5778e-02
16187.41 2.3067e-05 1.3084e-01 6.4040e-01 1.9203e-01 3.6704e-02
16354.17 1.2868e-05 7.1448e-02 6.6605e-01 2.2487e-01 3.7621e-02
16484.18 6.2246e-06 5.3768e-02 6.5030e-01 2.5619e-01 3.9736e-02
16593.12 3.3609e-06 3.5916e-02 6.2187e-01 2.9143e-01 5.0781e-02
16691.99 1.1833e-05 8.9813e-02 5.9774e-01 2.5812e-01 5.4320e-02
16788.59 2.6441e-06 2.3581e-02 6.0017e-01 3.1871e-01 5.7541e-02
16888.37 3.0542e-06 2.9417e-02 5.5514e-01 3.4819e-01 6.7241e-02
16998.79 1.1709e-06 1.6638e-02 5.7173e-01 3.4189e-01 6.9738e-02
17146.37 1.5295e-06 2.0069e-02 5.0985e-01 3.9679e-01 7.3286e-02
17415.23 5.2970e-07 1.2017e-02 4.6995e-01 4.2891e-01 8.9121e-02
17888.12 2.0399e-07 8.6458e-03 3.9959e-01 4.7416e-01 1.1761e-01
18532.37 1.9626e-07 8.0452e-03 4.2908e-01 4.3083e-01 1.3205e-01
19260.76 7.5596e-08 3.6267e-03 3.7870e-01 4.5545e-01 1.6223e-01
20034.10 3.4195e-08 2.0048e-03 2.7799e-01 5.1942e-01 2.0059e-01
20838.00 5.5446e-08 2.4810e-03 2.5913e-01 5.2789e-01 2.1049e-01
21647.97 1.2100e-07 5.0997e-03 2.9826e-01 4.4396e-01 2.5268e-01
22447.94 2.2380e-08 1.0920e-03 1.5854e-01 5.1699e-01 3.2337e-01
23245.88 2.2697e-08 1.1639e-03 1.7886e-01 4.5702e-01 3.6296e-01
24052.47 1.6531e-08 8.5512e-04 1.1009e-01 5.0325e-01 3.8580e-01
24867.72 9.7115e-09 8.4476e-04 1.1106e-01 4.4196e-01 4.4613e-01
25698.86 1.3048e-08 1.4820e-03 1.0519e-01 3.8502e-01 5.0831e-01
26587.16 3.2045e-08 4.8661e-03 7.7721e-02 3.3983e-01 5.7758e-01
27637.54 1.9737e-08 2.3604e-03 6.1641e-02 3.4183e-01 5.9417e-01
28986.97 2.8098e-08 2.3775e-03 4.4014e-02 2.7230e-01 6.8130e-01
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 1.2071e-03 6.1084e-01 3.0105e-01 7.5048e-02 1.1857e-02
1919.29 2.1774e-03 6.2567e-01 2.8676e-01 7.3847e-02 1.1540e-02
2581.60 2.0164e-04 4.8972e-01 3.7655e-01 1.1234e-01 2.1188e-02
3084.17 7.4600e-05 3.2880e-01 4.6795e-01 1.6659e-01 3.6586e-02
3472.46 2.8972e-05 1.7832e-01 5.4002e-01 2.2619e-01 5.5444e-02
3909.64 8.4303e-06 8.3050e-02 5.4760e-01 2.8816e-01 8.1189e-02
4148.46 6.8708e-06 8.5926e-02 5.3149e-01 2.9594e-01 8.6633e-02
4670.75 6.5630e-06 8.6815e-02 5.3680e-01 2.9163e-01 8.4743e-02
4956.05 2.5561e-06 5.1584e-02 5.2485e-01 3.2469e-01 9.8877e-02
5258.79 6.2723e-07 2.0575e-02 5.0031e-01 3.6103e-01 1.1808e-01
5580.02 1.4516e-07 6.9066e-03 4.6359e-01 3.9736e-01 1.3214e-01
5920.87 4.9629e-08 3.0901e-03 4.2577e-01 4.2313e-01 1.4801e-01
6282.54 2.3713e-08 1.7792e-03 3.8626e-01 4.4778e-01 1.6418e-01
6666.30 2.0206e-08 1.5838e-03 3.7634e-01 4.5147e-01 1.7060e-01
7073.50 1.7070e-08 1.4540e-03 3.6716e-01 4.5445e-01 1.7694e-01
7505.58 1.5685e-08 1.4463e-03 3.5418e-01 4.5573e-01 1.8864e-01
7964.05 2.0006e-08 1.6775e-03 3.4931e-01 4.5508e-01 1.9393e-01
8450.53 4.1098e-08 2.8375e-03 3.6994e-01 4.4113e-01 1.8609e-01
8966.72 1.1816e-07 6.3392e-03 3.9258e-01 4.2169e-01 1.7939e-01
9514.44 3.1663e-07 1.2745e-02 4.0516e-01 4.0927e-01 1.7283e-01
10095.62 8.5919e-07 2.4057e-02 4.2686e-01 3.8884e-01 1.6025e-01
10712.30 1.8535e-06 3.7277e-02 4.4368e-01 3.7137e-01 1.4768e-01
11366.65 3.4834e-06 5.4034e-02 4.5057e-01 3.5668e-01 1.3872e-01
12061.10 5.3249e-06 6.4092e-02 4.4901e-01 3.5151e-01 1.3538e-01
12793.43 6.5819e-06 7.2956e-02 4.4314e-01 3.4854e-01 1.3536e-01
13528.61 7.8348e-06 8.2747e-02 4.3531e-01 3.4584e-01 1.3609e-01
14194.74 6.8755e-06 7.8820e-02 4.3209e-01 3.5138e-01 1.3770e-01
14757.77 5.8636e-06 6.9502e-02 4.2275e-01 3.6302e-01 1.4472e-01
15240.48 4.1162e-06 4.9277e-02 4.9384e-01 3.4165e-01 1.1523e-01
15646.99 6.5990e-06 5.9929e-02 5.8113e-01 2.8137e-01 7.7570e-02
15960.30 1.6075e-05 9.3156e-02 6.2698e-01 2.3304e-01 4.6815e-02
16187.41 2.4232e-05 1.3120e-01 6.4233e-01 1.9041e-01 3.6029e-02
16354.17 1.3068e-05 8.5661e-02 6.6190e-01 2.1643e-01 3.5998e-02
16484.18 1.3434e-05 1.0990e-01 6.5233e-01 2.0039e-01 3.7379e-02
16593.12 6.4731e-06 5.6418e-02 6.3025e-01 2.6536e-01 4.7974e-02
16691.99 1.4073e-05 9.8493e-02 5.9720e-01 2.5200e-01 5.2295e-02
16788.59 4.0699e-06 6.0102e-02 6.0102e-01 2.8045e-01 5.8427e-02
16888.37 2.9256e-06 3.6350e-02 5.8979e-01 3.0901e-01 6.4845e-02
16998.79 1.4891e-06 2.7606e-02 5.8438e-01 3.2012e-01 6.7898e-02
17146.37 1.4558e-06 2.4287e-02 5.0611e-01 3.9185e-01 7.7754e-02
17415.23 8.4377e-07 2.2270e-02 5.0370e-01 3.8468e-01 8.9345e-02
17888.12 2.2799e-07 7.5218e-03 4.0492e-01 4.7214e-01 1.1542e-01
18532.37 1.6941e-07 9.0947e-03 4.3423e-01 4.2823e-01 1.2845e-01
19260.76 8.3905e-08 4.1604e-03 3.2412e-01 5.2199e-01 1.4973e-01
20034.10 7.1005e-08 3.9805e-03 3.1301e-01 4.9532e-01 1.8769e-01
20838.00 3.2755e-08 1.5393e-03 2.1167e-01 5.4793e-01 2.3886e-01
21647.97 3.6311e-08 1.4552e-03 2.2062e-01 5.2307e-01 2.5486e-01
22447.94 3.0761e-08 1.5357e-03 1.7299e-01 5.0986e-01 3.1561e-01
23245.88 2.5454e-08 1.2486e-03 1.6810e-01 4.6350e-01 3.6715e-01
24052.47 2.7857e-08 1.5924e-03 1.4438e-01 4.4893e-01 4.0510e-01
24867.72 6.0903e-09 5.2087e-04 9.3182e-02 4.4923e-01 4.5706e-01
25698.86 3.6152e-09 4.5042e-04 8.3235e-02 4.2342e-01 4.9289e-01
26587.16 6.0247e-09 6.6163e-04 9.4723e-02 3.7373e-01 5.3089e-01
27637.54 1.4924e-08 1.2905e-03 6.6313e-02 3.4295e-01 5.8945e-01
28986.97 3.7237e-08 3.0721e-03 5.0225e-02 2.9617e-01 6.5054e-01
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 6.8902e-04 5.2640e-01 3.6491e-01 9.2067e-02 1.5934e-02
1919.29 2.6819e-03 6.2230e-01 2.8785e-01 7.5256e-02 1.1907e-02
2581.60 9.2591e-05 3.4784e-01 4.7747e-01 1.4406e-01 3.0531e-02
3084.17 7.6329e-05 3.3040e-01 4.6778e-01 1.6551e-01 3.6231e-02
3472.46 3.0353e-05 1.8470e-01 5.3581e-01 2.2443e-01 5.5034e-02
3909.64 8.5939e-06 8.1186e-02 5.5084e-01 2.8794e-01 8.0029e-02
4148.46 7.6637e-06 8.7755e-02 5.3185e-01 2.9450e-01 8.5888e-02
4670.75 6.3724e-06 8.6836e-02 5.3801e-01 2.9098e-01 8.4173e-02
4956.05 2.6920e-06 5.6686e-02 5.2254e-01 3.2182e-01 9.8951e-02
5258.79 6.7136e-07 2.1203e-02 5.0107e-01 3.6141e-01 1.1632e-01
5580.02 1.4941e-07 6.9188e-03 4.6801e-01 3.9408e-01 1.3098e-01
5920.87 5.2538e-08 3.1413e-03 4.2493e-01 4.2432e-01 1.4760e-01
6282.54 2.4557e-08 1.7807e-03 3.9251e-01 4.4348e-01 1.6223e-01
6666.30 2.0466e-08 1.5899e-03 3.7508e-01 4.5322e-01 1.7011e-01
7073.50 1.9011e-08 1.5563e-03 3.6878e-01 4.5382e-01 1.7585e-01
7505.58 1.6764e-08 1.4406e-03 3.5042e-01 4.5863e-01 1.8952e-01
7964.05 2.1663e-08 1.7514e-03 3.5353e-01 4.5153e-01 1.9319e-01
8450.53 4.5344e-08 2.9612e-03 3.7287e-01 4.3835e-01 1.8582e-01
8966.72 1.2495e-07 6.4795e-03 3.9134e-01 4.2376e-01 1.7842e-01
9514.44 3.2688e-07 1.2666e-02 4.0541e-01 4.0900e-01 1.7292e-01
10095.62 9.2152e-07 2.4398e-02 4.2787e-01 3.8746e-01 1.6027e-01
