#NTIMES: 108
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
6.101550e+04 1.000000e+02 1.811960e-18 5.275562e-09 7.914370e+04 
6.233719e+04 1.000000e+02 1.314611e-18 4.493583e-09 5.738520e+04 
6.361286e+04 1.000000e+02 9.687394e-19 3.857427e-09 4.230423e+04 
6.482466e+04 1.000000e+02 7.277267e-19 3.343327e-09 3.167903e+04 
6.595016e+04 1.000000e+02 5.633443e-19 2.941586e-09 2.459397e+04 
6.697182e+04 1.000000e+02 4.439565e-19 2.611342e-09 1.933141e+04 
6.787199e+04 1.000000e+02 3.655986e-19 2.369727e-09 1.595011e+04 
6.864160e+04 1.000000e+02 3.048652e-19 2.163945e-09 1.329876e+04 
6.927720e+04 1.000000e+02 2.091513e-19 1.792361e-09 9.119000e+03 
6.967325e+04 1.000000e+02 2.126991e-19 1.807504e-09 9.280780e+03 
6.984350e+04 1.000000e+02 2.072449e-19 1.784123e-09 9.047990e+03 
6.992880e+04 1.000000e+02 2.045250e-19 1.772533e-09 8.926550e+03 
6.997149e+04 1.000000e+02 1.998578e-19 1.751992e-09 8.714090e+03 
6.999249e+04 1.000000e+02 1.421566e-19 1.477726e-09 6.204110e+03 
6.999962e+04 1.000000e+02 1.355866e-19 1.440082e-09 5.890320e+03 
#
#TIME: 2.112455e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
4.386064e+02 4.533702e+04 4.032876e-10 2.213614e+13 4.538576e+12 
8.801961e+02 4.638157e+04 8.176808e-10 4.434701e+13 9.204772e+12 
8.922517e+02 4.693711e+04 6.303904e-10 3.473620e+13 7.109419e+12 
9.200313e+02 4.592487e+04 5.485756e-10 3.045248e+13 6.181287e+12 
9.688202e+02 4.582174e+04 4.274583e-10 2.383602e+13 4.809422e+12 
1.029396e+03 4.597589e+04 4.370261e-10 2.370106e+13 4.924245e+12 
1.092261e+03 4.455547e+04 4.371494e-10 2.347644e+13 4.930298e+12 
1.158981e+03 4.494443e+04 4.382218e-10 2.382882e+13 4.933612e+12 
1.229776e+03 4.584248e+04 4.409642e-10 2.435370e+13 4.966020e+12 
1.304896e+03 4.823614e+04 4.492661e-10 2.523903e+13 5.062595e+12 
1.384604e+03 4.957533e+04 4.627306e-10 2.630650e+13 5.210076e+12 
1.469181e+03 5.215646e+04 4.655047e-10 2.705618e+13 5.229176e+12 
1.558925e+03 5.511654e+04 4.559010e-10 2.773223e+13 5.117756e+12 
1.654150e+03 5.776960e+04 4.517997e-10 2.870163e+13 5.061692e+12 
1.755192e+03 6.080131e+04 4.513979e-10 2.962459e+13 5.054417e+12 
1.862406e+03 6.418684e+04 4.475162e-10 2.999779e+13 5.001793e+12 
