#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
5.921e+08 5.099315e-02 9.490069e-01 1.827132e-17 6.856474e-52 2.154856e-106 8.140844e-192
6.282e+08 8.413061e-02 9.158694e-01 3.857529e-18 1.283402e-53 1.283337e-109 2.912343e-197
6.666e+08 1.469817e-01 8.530183e-01 6.581373e-19 1.503875e-55 3.393632e-113 2.842411e-203
7.074e+08 2.623198e-01 7.376802e-01 8.256800e-20 9.042778e-58 2.784050e-117 4.119729e-210
7.506e+08 4.337816e-01 5.662184e-01 7.752258e-21 3.051506e-60 8.415779e-122 1.163583e-217
7.964e+08 6.519194e-01 3.480806e-01 4.318603e-22 3.859111e-63 5.025946e-127 2.550314e-226
8.451e+08 8.421897e-01 1.578103e-01 1.288628e-23 1.629091e-66 5.248908e-133 3.860857e-236
8.967e+08 9.439519e-01 5.604814e-02 2.264979e-25 2.574543e-70 1.077895e-139 4.426381e-247
9.514e+08 9.835411e-01 1.645895e-02 2.337183e-27 1.378792e-74 3.424102e-147 2.445665e-259
1.010e+09 9.957654e-01 4.234640e-03 1.626810e-29 3.316373e-79 2.758911e-155 1.480634e-272
1.071e+09 9.990086e-01 9.913687e-04 7.721008e-32 3.381046e-84 4.739108e-164 6.809289e-287
1.137e+09 9.997523e-01 2.476587e-04 3.981707e-34 3.644196e-89 7.953654e-173 2.600235e-301
1.206e+09 9.999312e-01 6.875035e-05 2.520197e-36 5.291591e-94 1.960208e-181 1.571344e-315
1.279e+09 9.999827e-01 1.730171e-05 1.117962e-38 3.595712e-99 1.278482e-190 0.000000e+00
1.353e+09 9.999961e-01 3.907941e-06 3.499362e-41 1.199946e-104 2.482529e-200 0.000000e+00
1.419e+09 9.999989e-01 1.106136e-06 2.427098e-43 2.152717e-109 8.999771e-209 0.000000e+00
1.476e+09 9.999996e-01 3.940303e-07 3.901639e-45 2.338815e-113 7.676026e-216 0.000000e+00
1.524e+09 9.999999e-01 1.410768e-07 8.616779e-47 6.329595e-117 4.073519e-222 0.000000e+00
1.565e+09 9.999999e-01 7.251393e-08 8.830211e-48 5.415881e-119 1.084795e-225 0.000000e+00
1.596e+09 1.000000e+00 3.935937e-08 1.358093e-48 1.298753e-120 2.060394e-228 0.000000e+00
1.619e+09 1.000000e+00 2.326438e-08 2.040460e-49 2.283869e-122 1.760171e-231 0.000000e+00
1.635e+09 1.000000e+00 1.566920e-08 4.363385e-50 7.768556e-124 4.349692e-234 0.000000e+00
1.648e+09 1.000000e+00 1.142102e-08 1.091061e-50 3.333836e-125 1.460819e-236 0.000000e+00
1.659e+09 1.000000e+00 9.061469e-09 3.475981e-51 2.280847e-126 1.055561e-238 0.000000e+00
1.669e+09 1.000000e+00 5.166951e-09 3.549449e-52 1.438683e-128 1.230292e-242 0.000000e+00
1.679e+09 1.000000e+00 4.696177e-09 2.066681e-52 3.891089e-129 1.073531e-243 0.000000e+00
1.689e+09 1.000000e+00 4.480945e-09 1.460156e-52 1.612461e-129 2.003414e-244 0.000000e+00
1.700e+09 1.000000e+00 3.794909e-09 6.625899e-53 2.574112e-130 6.982735e-246 0.000000e+00
1.715e+09 1.000000e+00 2.092847e-09 6.167433e-54 1.362158e-132 6.116939e-250 0.000000e+00
1.742e+09 1.000000e+00 1.397889e-09 1.014259e-54 2.204161e-134 3.442479e-253 0.000000e+00
1.789e+09 1.000000e+00 4.635004e-10 1.018364e-56 7.428707e-139 3.216208e-261 0.000000e+00
1.853e+09 1.000000e+00 1.504610e-10 9.980408e-59 2.477543e-143 3.072008e-269 0.000000e+00
1.926e+09 1.000000e+00 7.763904e-11 5.277962e-60 3.039660e-146 1.622491e-274 0.000000e+00
2.003e+09 1.000000e+00 3.004214e-11 8.776520e-62 2.881976e-150 8.880728e-282 0.000000e+00
2.084e+09 1.000000e+00 1.972289e-11 1.097312e-62 2.200364e-152 1.140139e-285 0.000000e+00
2.165e+09 1.000000e+00 1.332398e-11 1.713265e-63 2.962701e-154 4.329232e-289 0.000000e+00
2.245e+09 1.000000e+00 1.159630e-11 6.575742e-64 2.684642e-155 4.560462e-291 0.000000e+00
2.325e+09 1.000000e+00 1.607247e-11 1.414993e-63 9.954917e-155 3.279893e-290 0.000000e+00
2.405e+09 1.000000e+00 7.966801e-12 6.728717e-65 1.003894e-157 1.266874e-295 0.000000e+00
2.487e+09 1.000000e+00 8.538384e-12 5.757423e-65 5.231788e-158 2.958628e-296 0.000000e+00
2.570e+09 1.000000e+00 9.644886e-12 5.623234e-65 3.455846e-158 1.000389e-296 0.000000e+00
2.659e+09 1.000000e+00 9.484196e-12 2.828273e-65 4.875540e-159 2.003305e-298 0.000000e+00
2.764e+09 1.000000e+00 1.470803e-11 5.745460e-65 1.110973e-158 4.294522e-298 0.000000e+00
2.899e+09 1.000000e+00 3.042764e-11 2.042247e-64 5.720559e-158 2.639741e-297 0.000000e+00
3.065e+09 1.000000e+00 2.218815e-11 7.305439e-66 8.401407e-162 9.557073e-305 0.000000e+00
3.252e+09 1.000000e+00 6.174834e-11 1.522545e-65 3.924139e-162 2.547374e-306 0.000000e+00
3.446e+09 1.000000e+00 8.343400e-11 2.912366e-66 1.336296e-164 1.471318e-311 0.000000e+00
3.637e+09 1.000000e+00 2.702385e-10 4.408330e-65 1.324006e-162 1.398233e-308 0.000000e+00
3.815e+09 1.000000e+00 1.891385e-10 5.390010e-66 7.897936e-165 9.580129e-313 0.000000e+00
3.975e+09 1.000000e+00 4.454882e-10 6.795596e-65 1.133466e-162 3.681854e-309 0.000000e+00
4.117e+09 1.000000e+00 2.469877e-10 4.857008e-66 2.732630e-165 6.547046e-314 0.000000e+00
4.247e+09 1.000000e+00 3.755079e-10 1.160207e-65 1.057047e-164 4.244106e-313 0.000000e+00
4.369e+09 1.000000e+00 4.118217e-11 2.186821e-69 7.511152e-173 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 2.425188e-11 1.696822e-70 1.939470e-175 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 3.481977e-10 1.238255e-66 1.908190e-167 1.473160e-318 0.000000e+00
4.729e+09 1.000000e+00 7.087349e-12 6.248304e-73 5.004077e-181 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 2.739716e-11 4.251832e-71 2.414509e-177 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 2.494725e-11 1.694688e-71 2.148617e-178 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 1.499859e-11 1.549274e-72 8.443022e-181 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 1.737760e-11 1.465667e-72 4.728235e-181 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 1.718023e-11 7.901469e-73 8.044651e-182 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 5.303811e-11 2.578017e-71 8.596432e-179 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 3.607986e-11 3.758002e-72 9.287412e-181 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 3.721643e-11 2.444549e-72 2.423826e-181 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 1.020919e-10 5.309101e-71 1.103961e-178 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 1.158583e-09 2.258958e-67 4.384251e-171 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 4.212653e-10 3.339953e-69 3.519588e-175 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 1.277867e-10 2.879710e-71 9.788739e-180 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 7.708140e-11 3.148645e-72 6.425542e-182 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 8.402446e-11 3.001738e-72 4.375513e-182 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 5.002830e-11 3.452524e-73 3.454978e-184 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 3.407655e-10 1.747799e-70 1.168994e-178 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 4.378348e-10 3.314761e-70 3.717538e-178 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 5.959332e-10 8.009506e-70 2.035721e-177 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 1.183916e-10 1.860644e-72 4.093168e-183 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 1.575047e-09 1.749519e-68 1.047867e-174 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 1.141085e-09 5.212734e-69 7.630828e-176 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 4.341019e-10 1.612947e-70 4.651845e-179 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 1.271686e-09 7.349593e-69 1.529405e-175 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 1.522820e-10 3.797321e-72 1.607468e-182 0.000000e+00 0.000000e+00
#TIME: 50.574670
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 6.889895e-03 9.931101e-01 5.436286e-14 1.314926e-42 1.255420e-88 3.210459e-161
8.862e+07 8.794511e-03 9.912055e-01 2.791314e-14 2.364419e-43 5.108839e-90 1.453753e-163
9.061e+07 9.489750e-03 9.905102e-01 2.264067e-14 1.379075e-43 1.867477e-90 2.663122e-164
9.444e+07 9.888066e-03 9.901119e-01 2.021275e-14 1.029690e-43 1.082362e-90 1.061317e-164
9.991e+07 8.853228e-03 9.911468e-01 2.740751e-14 2.255698e-43 4.679112e-90 1.253551e-163
1.061e+08 8.787730e-03 9.912123e-01 2.797445e-14 2.377876e-43 5.163415e-90 1.480107e-163
1.126e+08 8.968222e-03 9.910318e-01 2.647433e-14 2.063782e-43 3.964930e-90 9.485669e-164
1.194e+08 9.294434e-03 9.907056e-01 2.408594e-14 1.619878e-43 2.526945e-90 4.447753e-164
1.267e+08 9.346262e-03 9.906537e-01 2.394475e-14 1.600713e-43 2.481503e-90 4.339007e-164
1.345e+08 8.981794e-03 9.910182e-01 2.737885e-14 2.279640e-43 4.852448e-90 1.365179e-163
1.427e+08 9.225987e-03 9.907740e-01 2.624910e-14 2.067565e-43 4.099541e-90 1.047685e-163
1.514e+08 9.312186e-03 9.906878e-01 2.530379e-14 1.874074e-43 3.396255e-90 7.575304e-164
1.607e+08 9.081533e-03 9.909185e-01 2.575545e-14 1.927168e-43 3.499657e-90 7.718518e-164
1.705e+08 9.183160e-03 9.908168e-01 2.418953e-14 1.621732e-43 2.500997e-90 4.293430e-164
1.809e+08 9.252004e-03 9.907480e-01 2.320092e-14 1.445950e-43 2.000474e-90 2.907661e-164
1.919e+08 8.727310e-03 9.912727e-01 2.633342e-14 1.980328e-43 3.545941e-90 7.475607e-164
2.037e+08 8.707373e-03 9.912926e-01 2.554336e-14 1.807965e-43 2.944546e-90 5.340994e-164
2.161e+08 8.373554e-03 9.916264e-01 2.683562e-14 2.012499e-43 3.507665e-90 6.920475e-164
2.293e+08 7.803265e-03 9.921967e-01 2.933935e-14 2.443150e-43 4.815471e-90 1.106776e-163
2.433e+08 7.389672e-03 9.926103e-01 3.059347e-14 2.622804e-43 5.248168e-90 1.196983e-163
2.582e+08 7.222911e-03 9.927771e-01 3.008286e-14 2.444105e-43 4.445446e-90 8.611905e-164
2.739e+08 7.398908e-03 9.926011e-01 2.650344e-14 1.727322e-43 2.265351e-90 2.660661e-164
2.907e+08 7.635011e-03 9.923650e-01 2.243760e-14 1.094239e-43 9.331838e-91 5.672341e-165
3.084e+08 8.003071e-03 9.919969e-01 1.711514e-14 5.189739e-44 2.181100e-91 4.476865e-166
3.273e+08 8.461768e-03 9.915382e-01 1.213434e-14 2.004611e-44 3.402043e-92 1.732582e-167
3.472e+08 9.372307e-03 9.906277e-01 7.416909e-15 5.247874e-45 2.544852e-93 1.917446e-169
3.685e+08 1.018274e-02 9.898173e-01 4.618466e-15 1.424556e-45 2.007299e-94 2.272056e-171
3.910e+08 1.121353e-02 9.887865e-01 2.601079e-15 2.922400e-46 9.136169e-96 1.024431e-173
4.148e+08 1.353209e-02 9.864679e-01 1.320005e-15 4.829537e-47 2.963721e-97 2.863602e-176
4.402e+08 1.856331e-02 9.814367e-01 5.736189e-16 5.754195e-48 5.707272e-99 3.773165e-179
4.671e+08 2.636259e-02 9.736374e-01 2.139790e-16 4.570094e-49 5.060956e-101 1.307387e-182
4.956e+08 3.414345e-02 9.658565e-01 8.584561e-17 4.124742e-50 5.281896e-103 5.344341e-186
5.259e+08 4.612755e-02 9.538724e-01 2.971375e-17 2.547517e-51 2.705886e-105 6.532081e-190
5.580e+08 6.694116e-02 9.330588e-01 9.015886e-18 1.175661e-52 8.460337e-108 3.713093e-194
5.921e+08 1.011378e-01 8.988622e-01 2.383901e-18 3.934530e-54 1.489069e-110 8.235698e-199
6.282e+08 1.615397e-01 8.384603e-01 4.925218e-19 7.390824e-56 9.261209e-114 3.278643e-204
6.666e+08 2.637879e-01 7.362121e-01 8.183468e-20 8.905848e-58 2.726401e-117 4.016010e-210
7.074e+08 4.218226e-01 5.781774e-01 9.694897e-21 5.383120e-60 2.458280e-121 7.304831e-217
7.506e+08 6.067631e-01 3.932369e-01 8.459354e-22 1.818616e-62 8.261765e-126 2.676450e-224
7.964e+08 7.873022e-01 2.126978e-01 4.343323e-23 2.277117e-65 5.400299e-131 7.436229e-233
8.451e+08 9.135032e-01 8.649685e-02 1.154530e-24 8.460861e-69 4.876407e-137 9.471525e-243
8.967e+08 9.696491e-01 3.035090e-02 2.216818e-26 1.703635e-72 1.581054e-143 2.344507e-253
9.514e+08 9.909919e-01 9.008074e-03 2.476383e-28 1.096243e-76 6.973482e-151 2.219411e-265
1.010e+09 9.975501e-01 2.449939e-03 2.120384e-30 4.100954e-81 1.213894e-158 4.699368e-278
1.071e+09 9.994065e-01 5.935074e-04 1.129995e-32 5.314163e-86 3.147618e-167 4.189113e-292
1.137e+09 9.998438e-01 1.561777e-04 6.907250e-35 8.115052e-91 9.580016e-176 4.150860e-306
1.206e+09 9.999597e-01 4.034012e-05 3.326525e-37 6.511086e-96 8.280853e-185 4.486116e-321
1.279e+09 9.999901e-01 9.870275e-06 1.341514e-39 3.628303e-101 3.836044e-194 0.000000e+00
1.353e+09 9.999977e-01 2.293070e-06 4.734937e-42 1.587094e-106 1.212882e-203 0.000000e+00
1.419e+09 9.999994e-01 5.588172e-07 1.946630e-44 9.460660e-112 6.487443e-213 0.000000e+00
1.476e+09 9.999998e-01 1.938007e-07 2.852992e-46 8.467746e-116 3.955568e-220 0.000000e+00
1.524e+09 9.999999e-01 8.034876e-08 1.059631e-47 6.892094e-119 1.429484e-225 0.000000e+00
1.565e+09 1.000000e+00 4.019428e-08 9.812926e-49 4.739045e-121 2.590306e-229 0.000000e+00
1.596e+09 1.000000e+00 2.024538e-08 1.144748e-49 6.269938e-123 1.729799e-232 0.000000e+00
1.619e+09 1.000000e+00 1.127081e-08 1.373230e-50 6.774180e-125 6.260401e-236 0.000000e+00
1.635e+09 1.000000e+00 7.729784e-09 3.111926e-51 2.592729e-126 1.890821e-238 0.000000e+00
1.648e+09 1.000000e+00 4.931555e-09 4.772273e-52 3.896915e-128 1.007226e-241 0.000000e+00
1.659e+09 1.000000e+00 5.041160e-09 3.810467e-52 1.898017e-128 2.260899e-242 0.000000e+00
1.669e+09 1.000000e+00 3.312626e-09 6.460142e-53 3.515918e-130 1.727454e-245 0.000000e+00
1.679e+09 1.000000e+00 2.800288e-09 2.889350e-53 5.408761e-131 5.609305e-247 0.000000e+00
1.689e+09 1.000000e+00 1.702211e-09 3.936221e-54 6.600640e-133 2.167929e-250 0.000000e+00
1.700e+09 1.000000e+00 1.371657e-09 1.485374e-54 7.083386e-134 3.758199e-252 0.000000e+00
1.715e+09 1.000000e+00 1.252254e-09 8.644525e-55 1.889051e-134 3.158873e-253 0.000000e+00
1.742e+09 1.000000e+00 7.014493e-10 7.402491e-56 7.497157e-137 1.501460e-257 0.000000e+00
1.789e+09 1.000000e+00 1.931792e-10 3.624785e-58 5.260719e-142 8.686180e-267 0.000000e+00
1.853e+09 1.000000e+00 6.581836e-11 4.131920e-60 2.377247e-146 1.385831e-274 0.000000e+00
1.926e+09 1.000000e+00 3.504136e-11 2.437827e-61 3.673613e-149 1.092947e-279 0.000000e+00
2.003e+09 1.000000e+00 2.207743e-11 2.526636e-62 1.823101e-151 6.408494e-284 0.000000e+00
2.084e+09 1.000000e+00 1.395746e-11 2.737589e-63 1.019985e-153 4.750589e-288 0.000000e+00
2.165e+09 1.000000e+00 7.064050e-12 1.435711e-64 1.290304e-156 2.776231e-293 0.000000e+00
2.245e+09 1.000000e+00 5.499942e-12 3.645976e-65 4.803965e-158 6.120052e-296 0.000000e+00
2.325e+09 1.000000e+00 3.082603e-12 2.672247e-66 1.208538e-160 1.159704e-300 0.000000e+00
2.405e+09 1.000000e+00 4.935157e-12 1.035721e-65 1.658341e-159 8.668999e-299 0.000000e+00
2.487e+09 1.000000e+00 4.420148e-12 4.593043e-66 2.111892e-160 1.709445e-300 0.000000e+00
2.570e+09 1.000000e+00 3.625643e-12 1.391206e-66 1.134357e-161 7.087952e-303 0.000000e+00
2.659e+09 1.000000e+00 4.649257e-12 1.887385e-66 1.364334e-161 6.185132e-303 0.000000e+00
2.764e+09 1.000000e+00 8.728907e-12 7.844753e-66 1.460684e-160 2.025260e-301 0.000000e+00
2.899e+09 1.000000e+00 9.716773e-12 3.007722e-66 6.562565e-162 3.140062e-304 0.000000e+00
3.065e+09 1.000000e+00 3.112988e-11 2.244100e-65 8.506079e-161 5.071150e-303 0.000000e+00
3.252e+09 1.000000e+00 2.016825e-11 2.575291e-67 6.325693e-166 5.741778e-313 0.000000e+00
3.446e+09 1.000000e+00 2.769056e-11 5.239920e-68 2.465179e-168 4.211840e-318 0.000000e+00
3.637e+09 1.000000e+00 1.607251e-11 1.723909e-69 5.418959e-172 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 2.481402e-10 1.297083e-65 4.743715e-164 2.036469e-311 0.000000e+00
3.975e+09 1.000000e+00 9.398949e-11 2.372475e-67 6.310432e-168 2.303082e-318 0.000000e+00
4.117e+09 1.000000e+00 5.976055e-11 2.798449e-68 4.451319e-170 2.667954e-322 0.000000e+00
4.247e+09 1.000000e+00 4.749938e-12 1.802010e-72 3.430448e-179 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 3.650777e-11 1.298029e-69 2.306505e-173 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 3.221391e-11 4.248786e-70 1.262912e-174 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 1.128244e-11 5.439436e-72 7.405844e-179 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 4.429998e-11 3.876142e-70 3.911240e-175 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 2.502052e-12 7.761504e-75 2.627051e-185 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 1.272729e-12 3.890059e-76 2.869861e-188 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 9.452049e-13 7.537185e-77 5.546393e-190 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 5.195028e-12 1.820152e-74 3.976254e-185 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 1.165393e-12 5.006495e-77 9.273386e-191 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 6.425595e-12 1.223728e-74 6.825301e-186 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 1.848794e-12 8.202251e-77 1.057481e-190 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 6.701574e-12 4.524876e-75 3.319040e-187 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 5.318410e-11 4.725126e-72 6.024713e-181 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 4.173734e-11 1.205789e-72 2.224547e-182 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 7.455663e-12 1.231230e-75 5.489240e-189 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 4.092681e-12 8.465977e-77 1.215858e-191 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 5.876271e-11 1.101356e-72 6.467050e-183 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 5.447879e-11 5.899745e-73 1.296167e-183 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 8.438029e-11 1.429402e-72 4.957194e-183 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 5.281404e-10 8.013238e-70 2.871876e-177 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 6.104053e-11 2.411420e-73 6.890318e-185 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 6.389528e-11 2.237600e-73 4.864718e-185 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 2.984496e-12 3.350078e-78 2.397298e-195 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 2.114043e-10 1.178048e-71 1.726135e-181 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 5.419471e-12 2.387691e-77 1.361912e-193 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 1.819676e-11 1.747676e-75 1.212701e-189 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 1.016906e-10 7.852942e-73 5.080573e-184 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 1.048021e-10 8.678658e-73 6.244674e-184 0.000000e+00 0.000000e+00
#TIME: 51.574670
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000176e-02 9.899982e-01 1.790726e-14 7.309790e-44 5.492952e-91 3.198309e-165
8.862e+07 1.354936e-02 9.864506e-01 7.696613e-15 8.300932e-45 9.447913e-93 3.371276e-168
9.061e+07 1.371823e-02 9.862818e-01 7.434335e-15 7.591602e-45 7.995975e-93 2.543910e-168
9.444e+07 1.331001e-02 9.866900e-01 8.090119e-15 9.438840e-45 1.201023e-92 5.054378e-168
9.991e+07 1.288731e-02 9.871127e-01 8.853784e-15 1.190819e-44 1.853842e-92 1.051495e-167
1.061e+08 1.215858e-02 9.878414e-01 1.041576e-14 1.809889e-44 4.051959e-92 3.934363e-167
1.126e+08 1.240762e-02 9.875924e-01 9.850765e-15 1.568056e-44 3.100716e-92 2.506070e-167
1.194e+08 1.289123e-02 9.871088e-01 8.887052e-15 1.204275e-44 1.896893e-92 1.096122e-167
1.267e+08 1.318842e-02 9.868116e-01 8.417987e-15 1.050654e-44 1.476048e-92 7.220028e-168
1.345e+08 1.347637e-02 9.865236e-01 8.119561e-15 9.653515e-45 1.273295e-92 5.711179e-168
1.427e+08 1.357433e-02 9.864257e-01 8.204398e-15 1.002009e-44 1.383130e-92 6.691765e-168
1.514e+08 1.393179e-02 9.860682e-01 7.531431e-15 8.002192e-45 9.037599e-93 3.237708e-168
1.607e+08 1.350578e-02 9.864942e-01 7.791024e-15 8.575125e-45 1.005287e-92 3.750843e-168
1.705e+08 1.334968e-02 9.866503e-01 7.788107e-15 8.470976e-45 9.688621e-93 3.453910e-168
1.809e+08 1.323515e-02 9.867648e-01 7.807314e-15 8.462053e-45 9.580449e-93 3.344377e-168
1.919e+08 1.299761e-02 9.870024e-01 7.925275e-15 8.688843e-45 9.913275e-93 3.466118e-168
2.037e+08 1.285310e-02 9.871469e-01 7.878852e-15 8.450373e-45 9.262793e-93 3.021381e-168
2.161e+08 1.257290e-02 9.874271e-01 7.897873e-15 8.332793e-45 8.797904e-93 2.671121e-168
2.293e+08 1.194587e-02 9.880541e-01 8.190830e-15 8.826037e-45 9.359760e-93 2.777817e-168
2.433e+08 1.118349e-02 9.888165e-01 8.824444e-15 1.030268e-44 1.192485e-92 3.908996e-168
2.582e+08 1.124708e-02 9.887529e-01 8.007515e-15 7.801221e-45 6.850289e-93 1.459166e-168
2.739e+08 1.151046e-02 9.884895e-01 7.061548e-15 5.525642e-45 3.503884e-93 4.533528e-169
2.907e+08 1.222998e-02 9.877700e-01 5.502014e-15 2.825986e-45 9.674553e-94 4.917963e-170
3.084e+08 1.303735e-02 9.869626e-01 4.002421e-15 1.186734e-45 1.802249e-94 2.648176e-171
3.273e+08 1.443834e-02 9.855617e-01 2.497561e-15 3.304507e-46 1.528030e-95 3.671630e-173
3.472e+08 1.614575e-02 9.838543e-01 1.494130e-15 8.215815e-47 1.042175e-96 3.495551e-175
3.685e+08 1.822182e-02 9.817782e-01 8.449716e-16 1.750127e-47 5.259945e-98 1.966537e-177
3.910e+08 2.003282e-02 9.799672e-01 4.841839e-16 3.779093e-48 2.654409e-99 1.066325e-179
4.148e+08 2.477944e-02 9.752206e-01 2.328600e-16 5.500418e-49 6.874170e-101 2.070974e-182
4.402e+08 3.516486e-02 9.648351e-01 9.289664e-17 5.351816e-50 9.220156e-103 1.513748e-185
4.671e+08 4.929462e-02 9.507054e-01 3.559441e-17 4.629811e-51 9.717558e-105 7.125431e-189
4.956e+08 6.518971e-02 9.348103e-01 1.322990e-17 3.494915e-52 7.361906e-107 1.721105e-192
5.259e+08 8.890481e-02 9.110952e-01 4.303967e-18 1.886290e-53 2.982165e-109 1.439850e-196
5.580e+08 1.263779e-01 8.736221e-01 1.296264e-18 8.844280e-55 9.816479e-112 9.108869e-201
5.921e+08 1.843728e-01 8.156272e-01 3.384353e-19 3.019205e-56 1.849494e-114 2.328299e-205
6.282e+08 2.727016e-01 7.272984e-01 7.293218e-20 6.791501e-58 1.675476e-117 1.803928e-210
6.666e+08 4.052007e-01 5.947993e-01 1.201493e-20 8.953858e-60 6.203566e-121 3.414032e-216
