#NTIMES:    65
#NSTAGES:     8
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    1.711768E+03   1.0000E-099   1.6034E-017   1.3187E-009   9.3556E-004   7.7739E-001   2.2167E-001   8.5794E-006   2.2117E-014
    1.812165E+03   1.0000E-099   4.1954E-018   4.1630E-010   4.1954E-004   6.1301E-001   3.8652E-001   4.3107E-005   4.0746E-013
    1.918451E+03   1.0000E-099   9.1165E-019   1.1007E-010   1.5901E-004   4.1360E-001   5.8605E-001   1.9188E-004   6.7953E-012
    2.030971E+03   1.0000E-099   1.7412E-019   2.5763E-011   5.3225E-005   2.4320E-001   7.5604E-001   6.9946E-004   8.8207E-011
    2.150090E+03   1.0000E-099   3.3353E-020   6.0616E-012   1.7600E-005   1.3543E-001   8.6251E-001   2.0408E-003   8.0652E-010
    2.276196E+03   1.0000E-099   7.3254E-021   1.6198E-012   6.3922E-006   7.7608E-002   9.1755E-001   4.8393E-003   5.0413E-009
    2.409699E+03   1.0000E-099   2.0180E-021   5.2947E-013   2.7071E-006   4.7958E-002   9.4248E-001   9.5590E-003   2.1890E-008
    2.551031E+03   1.0000E-099   7.2976E-022   2.1910E-013   1.3716E-006   3.2607E-002   9.5136E-001   1.6030E-002   6.7612E-008
    2.700652E+03   1.0000E-099   3.4640E-022   1.1509E-013   8.3583E-007   2.4574E-002   9.5236E-001   2.3061E-002   1.5027E-007
    2.859050E+03   1.0000E-099   2.1148E-022   7.6120E-014   6.1319E-007   2.0653E-002   9.5088E-001   2.8463E-002   2.3780E-007
    3.026737E+03   1.0000E-099   1.6686E-022   6.4115E-014   5.4935E-007   1.9589E-002   9.5059E-001   2.9819E-002   2.5974E-007
    3.204259E+03   1.0000E-099   1.7398E-022   7.0173E-014   6.1083E-007   2.1181E-002   9.5258E-001   2.6237E-002   1.9098E-007
    3.392194E+03   1.0000E-099   2.2707E-022   9.5480E-014   8.1582E-007   2.5616E-002   9.5466E-001   1.9722E-002   9.8292E-008
    3.591151E+03   1.0000E-099   3.1331E-022   1.4016E-013   1.1759E-006   3.2582E-002   9.5385E-001   1.3567E-002   4.1260E-008
    3.801777E+03   1.0000E-099   4.2080E-022   2.0334E-013   1.6905E-006   4.1434E-002   9.4938E-001   9.1850E-003   1.6715E-008
    4.024756E+03   1.0000E-099   6.4360E-022   3.2202E-013   2.5548E-006   5.3680E-002   9.4022E-001   6.0924E-003   6.5800E-009
    4.260814E+03   1.0000E-099   1.2611E-021   6.0754E-013   4.3013E-006   7.2863E-002   9.2331E-001   3.8206E-003   2.3503E-009
    4.510717E+03   1.0000E-099   2.6907E-021   1.2141E-012   7.4814E-006   9.9892E-002   8.9777E-001   2.3327E-003   8.0582E-010
    4.775277E+03   1.0000E-099   4.9784E-021   2.1660E-012   1.1992E-005   1.3077E-001   8.6774E-001   1.4800E-003   3.0131E-010
    5.055354E+03   1.0000E-099   7.7552E-021   3.3663E-012   1.7406E-005   1.6213E-001   8.3686E-001   9.9384E-004   1.2729E-010
    5.351858E+03   1.0000E-099   1.1429E-020   4.9837E-012   2.4315E-005   1.9624E-001   8.0306E-001   6.7939E-004   5.6224E-011
    5.665752E+03   1.0000E-099   1.7551E-020   7.6127E-012   3.4644E-005   2.3876E-001   7.6076E-001   4.4814E-004   2.3320E-011
    5.998056E+03   1.0000E-099   3.0193E-020   1.2801E-011   5.2869E-005   2.9870E-001   7.0098E-001   2.6738E-004   8.0083E-012
    6.349851E+03   1.0000E-099   6.3399E-020   2.5545E-011   9.1161E-005   3.9128E-001   6.0849E-001   1.3086E-004   1.9049E-012
    6.722279E+03   1.0000E-099   1.6770E-019   6.2369E-011   1.8058E-004   5.2995E-001   4.6982E-001   4.6590E-005   2.5724E-013
    7.116550E+03   1.0000E-099   5.3683E-019   1.7989E-010   3.9489E-004   7.0203E-001   2.9756E-001   1.0712E-005   1.6677E-014
    7.533946E+03   1.0000E-099   2.0718E-018   6.0106E-010   9.1746E-004   8.5680E-001   1.4228E-001   1.4246E-006   4.5198E-016
    7.975822E+03   1.0000E-099   1.0367E-017   2.4287E-009   2.2948E-003   9.4876E-001   4.8948E-002   1.0061E-007   4.5318E-018
    8.443616E+03   1.0000E-099   7.3449E-017   1.2819E-008   6.5426E-003   9.8154E-001   1.1913E-002   3.4655E-009   1.4339E-020
    8.938846E+03   1.0000E-099   7.9086E-016   9.5060E-008   2.2522E-002   9.7545E-001   2.0234E-003   5.3683E-011   1.2058E-023
    9.463122E+03   1.0000E-099   1.4064E-014   1.0584E-006   9.6351E-002   9.0343E-001   2.1633E-004   3.0451E-013   1.9331E-027
    1.001854E+04   1.0000E-099   4.7374E-013   1.8847E-005   4.6268E-001   5.3730E-001   6.8507E-006   1.7746E-016   1.1825E-032
    1.058661E+04   1.0000E-099   1.3618E-011   2.3168E-004   9.3853E-001   6.1239E-002   1.3687E-008   1.5251E-021   1.4676E-039
    1.109463E+04   1.0000E-099   2.2481E-010   1.6190E-003   9.9523E-001   3.1546E-003   1.0039E-011   3.4141E-027   1.0086E-046
    1.159983E+04   1.0000E-099   3.4143E-009   1.0457E-002   9.8938E-001   1.5838E-004   7.6410E-015   6.6656E-033   4.4651E-055
    1.214474E+04   1.0000E-099   6.7771E-008   7.8593E-002   9.2140E-001   5.4105E-006   2.5688E-018   3.4084E-039   4.9216E-065
    1.270795E+04   1.0000E-099   1.3443E-006   4.9886E-001   5.0114E-001   6.0018E-008   1.2463E-022   1.1709E-046   1.4616E-075
    1.329144E+04   1.0000E-099   9.0389E-006   9.4371E-001   5.6276E-002   7.3235E-011   2.7878E-028   1.1303E-055   3.9814E-081
    1.399960E+04   1.0000E-099   3.8599E-005   9.9748E-001   2.4847E-003   1.9655E-014   5.8768E-035   1.0154E-066   1.1071E-087
    1.482114E+04   1.0000E-099   1.9336E-004   9.9971E-001   9.7298E-005   5.1450E-018   1.4975E-041   1.4298E-070   3.3692E-094
    1.559844E+04   1.0000E-099   1.2036E-003   9.9879E-001   3.3720E-006   1.1552E-021   3.4868E-048   3.8784E-074   9.4082E-101
    1.617175E+04   1.0000E-099   7.5828E-003   9.9242E-001   1.1316E-007   2.4208E-025   7.2291E-055   9.4716E-078   2.2324E-107
    1.662769E+04   1.0000E-099   2.8672E-002   9.7133E-001   6.6115E-009   1.7126E-028   1.2937E-060   7.2772E-081   4.2365E-113
    1.707748E+04   1.0000E-099   5.7275E-002   9.4272E-001   9.7676E-010   1.0865E-030   2.8112E-062   4.8480E-083   9.4448E-115
    1.764866E+04   1.0000E-099   1.0947E-001   8.9053E-001   1.6023E-010   1.0184E-032   4.8412E-063   4.7326E-085   1.6742E-115
    1.834107E+04   1.0000E-099   2.1637E-001   7.8363E-001   2.1766E-011   7.2157E-035   6.8837E-064   3.4739E-087   2.4601E-116
    1.906827E+04   1.0000E-099   3.9443E-001   6.0557E-001   2.4822E-012   4.1838E-037   8.1675E-065   2.0748E-089   3.0211E-117
    1.979020E+04   1.0000E-099   6.0000E-001   4.0000E-001   2.5922E-013   2.3432E-039   8.8451E-066   1.1930E-091   3.3874E-118
    2.050885E+04   1.0000E-099   7.7970E-001   2.2030E-001   2.2314E-014   1.0347E-041   7.8963E-067   5.4083E-094   3.1344E-119
    2.122287E+04   1.0000E-099   9.0100E-001   9.9000E-002   1.4589E-015   3.0974E-044   5.3655E-068   1.6655E-096   2.2106E-120
    2.192053E+04   1.0000E-099   9.6290E-001   3.7103E-002   7.4342E-017   6.4509E-047   2.8452E-069   3.5719E-099   1.2157E-121
    2.259460E+04   1.0000E-099   9.8736E-001   1.2641E-002   3.4983E-018   1.2313E-049   1.3966E-070   7.0356E-102   6.1850E-123
    2.326339E+04   1.0000E-099   9.9562E-001   4.3826E-003   1.8759E-019   3.1050E-052   7.8785E-072   1.8464E-104   3.6350E-124
    2.393384E+04   1.0000E-099   9.9834E-001   1.6580E-003   1.2729E-020   2.2049E-054   5.7016E-073   1.3859E-106   2.7709E-125
    2.459982E+04   1.0000E-099   9.9933E-001   6.7158E-004   9.4900E-022   4.3975E-055   4.6233E-074   2.9758E-107   2.4132E-126
    2.526003E+04   1.0000E-099   9.9973E-001   2.7202E-004   5.7572E-023   1.9795E-055   3.1543E-075   1.4933E-107   1.8345E-127
    2.592493E+04   1.0000E-099   9.9989E-001   1.0725E-004   2.4083E-024   9.2157E-056   1.5651E-076   8.1607E-108   1.0767E-128
    2.662971E+04   1.0000E-099   9.9996E-001   4.0968E-005   6.9049E-026   4.3363E-056   5.5819E-078   4.7189E-108   4.7862E-130
    2.739560E+04   1.0000E-099   9.9999E-001   1.4315E-005   1.2132E-027   1.8265E-056   1.2050E-079   2.4013E-108   1.2726E-131
    2.819576E+04   1.0000E-099   1.0000E+000   4.2646E-006   1.2338E-029   5.8507E-057   1.3537E-081   8.3079E-109   1.5796E-133
    2.895482E+04   1.0000E-099   1.0000E+000   1.0829E-006   6.8278E-032   1.4733E-057   7.6232E-084   2.0745E-109   9.0481E-136
    2.964101E+04   1.0000E-099   1.0000E+000   2.6395E-007   2.3525E-034   3.5742E-058   2.6571E-086   4.9582E-110   3.1991E-138
    3.027378E+04   1.0000E-099   1.0000E+000   7.9861E-008   1.0959E-036   1.1492E-058   1.3341E-088   1.6839E-110   1.7386E-140
    3.089858E+04   1.0000E-099   1.0000E+000   2.9769E-008   9.6267E-039   4.9843E-059   1.3899E-090   8.6053E-111   2.1374E-142
    3.159418E+04   1.0000E-099   1.0000E+000   1.1582E-008   1.2570E-040   2.4028E-059   2.4214E-092   5.3770E-111   5.7329E-144
    3.249208E+04   1.0000E-099   1.0000E+000   3.7884E-009   1.9126E-041   1.0109E-059   6.9160E-093   3.2596E-111   4.4066E-144
    3.388489E+04   1.0000E-099   1.0000E+000   7.7659E-010   1.3161E-039   2.1057E-060   6.9208E-091   8.1188E-112   6.0067E-142
    3.581154E+04   1.0000E-099   1.0000E+000   1.3010E-010   4.1937E-038   3.1206E-061   1.8607E-089   1.0722E-112   1.1357E-140
    3.776695E+04   1.0000E-099   1.0000E+000   8.0051E-011   1.6825E-036   2.3191E-061   5.5831E-088   7.0968E-113   2.4161E-139
    3.955408E+04   1.0000E-099   1.0000E+000   1.8898E-010   3.1405E-035   5.6080E-061   8.3969E-087   1.3957E-112   2.8714E-138
    4.112023E+04   1.0000E-099   1.0000E+000   6.6769E-010   5.5093E-034   1.7444E-060   1.2384E-085   3.5937E-112   3.5126E-137
    4.251032E+04   1.0000E-099   1.0000E+000   3.3129E-009   1.6614E-032   7.4124E-060   3.1533E-084   1.2731E-111   7.5348E-136
    4.380898E+04   1.0000E-099   1.0000E+000   1.6204E-008   5.3573E-031   3.1621E-059   8.8573E-083   4.6910E-111   1.8343E-134
    4.506836E+04   1.0000E-099   1.0000E+000   5.7249E-008   1.0340E-029   1.0156E-058   1.5603E-081   1.3707E-110   2.9227E-133
    4.631736E+04   1.0000E-099   1.0000E+000   1.4171E-007   9.9381E-029   2.3600E-058   1.4163E-080   2.9996E-110   2.4812E-132
    4.756818E+04   1.0000E-099   1.0000E+000   2.9156E-007   5.7683E-028   4.6464E-058   7.9435E-080   5.6901E-110   1.3282E-131
    4.881806E+04   1.0000E-099   1.0000E+000   5.3333E-007   2.1930E-027   8.2496E-058   2.9717E-079   9.9127E-110   4.8096E-131
    5.007721E+04   1.0000E-099   1.0000E+000   8.7358E-007   5.8481E-027   1.3258E-057   7.9068E-079   1.5865E-109   1.2511E-130
    5.134669E+04   1.0000E-099   1.0000E+000   1.2995E-006   1.1678E-026   1.9589E-057   1.5916E-078   2.3581E-109   2.4807E-130
    5.263137E+04   1.0000E-099   1.0000E+000   1.7060E-006   1.8724E-026   2.5829E-057   2.5877E-078   3.1622E-109   4.0023E-130
    5.393343E+04   1.0000E-099   1.0000E+000   2.0586E-006   2.6089E-026   3.1763E-057   3.6883E-078   3.9852E-109   5.7113E-130
    5.525112E+04   1.0000E-099   1.0000E+000   2.3246E-006   3.2220E-026   3.7147E-057   4.6532E-078   4.8084E-109   7.3206E-130
    5.658457E+04   1.0000E-099   1.0000E+000   2.5140E-006   3.7523E-026   4.2265E-057   5.5522E-078   5.6836E-109   9.0524E-130
    5.792579E+04   1.0000E-099   1.0000E+000   2.6462E-006   4.2110E-026   4.7263E-057   6.4015E-078   6.6609E-109   1.1033E-129
    5.926814E+04   1.0000E-099   1.0000E+000   2.7311E-006   4.5957E-026   5.1928E-057   7.2151E-078   7.7694E-109   1.3282E-129
    6.060227E+04   1.0000E-099   1.0000E+000   2.7627E-006   4.8569E-026   5.5684E-057   7.9341E-078   8.9807E-109   1.5560E-129
    6.191123E+04   1.0000E-099   1.0000E+000   2.7400E-006   4.9620E-026   5.8090E-057   8.4926E-078   1.0213E-108   1.7550E-129
    6.318368E+04   1.0000E-099   1.0000E+000   2.6670E-006   4.9108E-026   5.8978E-057   8.8423E-078   1.1343E-108   1.9034E-129
    6.440003E+04   1.0000E-099   1.0000E+000   2.5642E-006   4.7505E-026   5.8719E-057   9.0022E-078   1.2299E-108   2.0031E-129
    6.553758E+04   1.0000E-099   1.0000E+000   2.4382E-006   4.5216E-026   5.7448E-057   8.9932E-078   1.2986E-108   2.0604E-129
    6.658817E+04   1.0000E-099   1.0000E+000   2.3053E-006   4.2546E-026   5.5607E-057   8.8412E-078   1.3420E-108   2.0805E-129
    6.752071E+04   1.0000E-099   1.0000E+000   2.2139E-006   4.0045E-026   5.4395E-057   8.6345E-078   1.3844E-108   2.0793E-129
    6.833248E+04   1.0000E-099   1.0000E+000   2.0591E-006   3.7142E-026   5.1208E-057   8.2359E-078   1.3562E-108   2.0173E-129
    6.901690E+04   1.0000E-099   1.0000E+000   1.9948E-006   3.5202E-026   4.9360E-057   7.9105E-078   1.3341E-108   1.9435E-129
    6.956800E+04   1.0000E-099   1.0000E+000   1.9235E-006   3.2905E-026   4.6131E-057   7.3671E-078   1.2449E-108   1.7869E-129
    6.979063E+04   1.0000E-099   1.0000E+000   1.8156E-006   2.9678E-026   4.1898E-057   6.5722E-078   1.1164E-108   1.5713E-129
    6.990221E+04   1.0000E-099   1.0000E+000   1.6723E-006   2.5423E-026   3.7014E-057   5.5606E-078   9.7188E-109   1.3107E-129
    6.995807E+04   1.0000E-099   1.0000E+000   1.4681E-006   1.9501E-026   3.1549E-057   4.2448E-078   8.2222E-109   9.9608E-130
    6.998602E+04   1.0000E-099   1.0000E+000   1.2276E-006   1.3341E-026   2.5859E-057   2.8983E-078   6.7142E-109   6.7931E-130
    6.999929E+04   1.0000E-099   1.0000E+000   9.9031E-007   8.4006E-027   2.0525E-057   1.8252E-078   5.3219E-109   4.2831E-130
    6.999999E+04   1.0000E-099   1.0000E+000   9.5905E-007   7.8149E-027   1.9866E-057   1.6991E-078   5.1547E-109   3.9909E-130
#TIME:     7.938
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    8.772128E+02   1.0000E-099   1.8783E-014   5.4981E-007   4.3734E-002   9.5476E-001   1.5107E-003   5.1090E-011   2.1843E-023
    8.830450E+02   1.0000E-099   1.8787E-014   5.4990E-007   4.3737E-002   9.5475E-001   1.5105E-003   5.1078E-011   2.1834E-023
    9.007754E+02   1.0000E-099   1.8648E-014   5.4654E-007   4.3577E-002   9.5490E-001   1.5187E-003   5.1720E-011   2.2301E-023
    9.373113E+02   1.0000E-099   1.7707E-014   5.2378E-007   4.2482E-002   9.5594E-001   1.5773E-003   5.6419E-011   2.5835E-023
    9.958855E+02   1.0000E-099   1.4864E-014   4.5366E-007   3.8975E-002   9.5923E-001   1.7916E-003   7.5653E-011   4.2444E-023
    1.053743E+03   1.0000E-099   1.1349E-014   3.6344E-007   3.4116E-002   9.6371E-001   2.1783E-003   1.1872E-010   9.1023E-023
    1.115120E+03   1.0000E-099   7.8688E-015   2.6894E-007   2.8457E-002   9.6871E-001   2.8350E-003   2.1825E-010   2.5542E-022
    1.180072E+03   1.0000E-099   5.0122E-015   1.8546E-007   2.2729E-002   9.7335E-001   3.9165E-003   4.6157E-010   9.1006E-022
    1.248807E+03   1.0000E-099   3.0058E-015   1.2123E-007   1.7532E-002   9.7679E-001   5.6780E-003   1.0969E-009   3.9687E-021
    1.321546E+03   1.0000E-099   1.7243E-015   7.5890E-008   1.3120E-002   9.7829E-001   8.5896E-003   2.8990E-009   2.0869E-020
    1.398522E+03   1.0000E-099   9.0065E-016   4.4021E-008   9.3669E-003   9.7688E-001   1.3757E-002   8.7734E-009   1.3823E-019
    1.479981E+03   1.0000E-099   4.1958E-016   2.3372E-008   6.3410E-003   9.7035E-001   2.3305E-002   3.0320E-008   1.1447E-018
    1.566184E+03   1.0000E-099   1.8132E-016   1.1661E-008   4.1194E-003   9.5502E-001   4.0863E-002   1.1477E-007   1.1122E-017
    1.657409E+03   1.0000E-099   7.2872E-017   5.4658E-009   2.5584E-003   9.2416E-001   7.3279E-002   4.6797E-007   1.2402E-016
    1.753948E+03   1.0000E-099   2.7471E-017   2.4095E-009   1.5092E-003   8.6697E-001   1.3152E-001   1.9957E-006   1.5290E-015
    1.856109E+03   1.0000E-099   9.4980E-018   9.7667E-010   8.2609E-004   7.6919E-001   2.2997E-001   8.6389E-006   2.0151E-014
    1.964221E+03   1.0000E-099   2.8926E-018   3.5149E-010   4.0602E-004   6.2338E-001   3.7618E-001   3.6047E-005   2.6538E-013
    2.078630E+03   1.0000E-099   7.6155E-019   1.1086E-010   1.7660E-004   4.4995E-001   5.4974E-001   1.3406E-004   3.0938E-012
    2.199703E+03   1.0000E-099   1.8563E-019   3.2683E-011   7.1489E-005   2.9584E-001   7.0367E-001   4.1088E-004   2.7426E-011
    2.327828E+03   1.0000E-099   4.8616E-020   1.0271E-011   2.9958E-005   1.9027E-001   8.0870E-001   1.0030E-003   1.6654E-010
    2.463416E+03   1.0000E-099   1.5626E-020   3.8538E-012   1.4250E-005   1.2817E-001   8.6985E-001   1.9733E-003   6.7869E-010
    2.606902E+03   1.0000E-099   6.5340E-021   1.8144E-012   8.0272E-006   9.3742E-002   9.0304E-001   3.2142E-003   1.9014E-009
    2.758745E+03   1.0000E-099   3.5336E-021   1.0731E-012   5.3949E-006   7.5402E-002   9.2017E-001   4.4207E-003   3.7412E-009
    2.919432E+03   1.0000E-099   2.4265E-021   7.9179E-013   4.3344E-006   6.7171E-002   9.2767E-001   5.1556E-003   5.1507E-009
    3.089479E+03   1.0000E-099   2.1357E-021   7.3795E-013   4.2166E-006   6.6924E-002   9.2802E-001   5.0563E-003   4.8464E-009
    3.269430E+03   1.0000E-099   2.4119E-021   8.7022E-013   4.9761E-006   7.4665E-002   9.2117E-001   4.1602E-003   3.0984E-009
    3.459863E+03   1.0000E-099   3.1828E-021   1.2033E-012   6.7385E-006   9.0449E-002   9.0657E-001   2.9726E-003   1.4506E-009
    3.661388E+03   1.0000E-099   4.2431E-021   1.7203E-012   9.5008E-006   1.1256E-001   8.8545E-001   1.9861E-003   5.8468E-010
    3.874652E+03   1.0000E-099   5.7508E-021   2.4967E-012   1.3536E-005   1.4044E-001   8.5825E-001   1.2993E-003   2.2694E-010
    4.100337E+03   1.0000E-099   9.4208E-021   4.1356E-012   2.0861E-005   1.8042E-001   8.1875E-001   8.0461E-004   8.0602E-011
    4.339167E+03   1.0000E-099   1.9111E-020   7.9578E-012   3.5135E-005   2.3893E-001   7.6058E-001   4.5969E-004   2.5091E-011
    4.591909E+03   1.0000E-099   3.8830E-020   1.5202E-011   5.8320E-005   3.1006E-001   6.8962E-001   2.5570E-004   7.5968E-012
    4.859372E+03   1.0000E-099   6.6509E-020   2.5346E-011   8.7726E-005   3.8023E-001   6.1954E-001   1.4840E-004   2.5375E-012
    5.142413E+03   1.0000E-099   9.9088E-020   3.7757E-011   1.2158E-004   4.4528E-001   5.5451E-001   8.9996E-005   9.3338E-013
    5.441941E+03   1.0000E-099   1.4455E-019   5.5071E-011   1.6511E-004   5.1163E-001   4.8815E-001   5.3800E-005   3.3921E-013
    5.758915E+03   1.0000E-099   2.2392E-019   8.4119E-011   2.3014E-004   5.8656E-001   4.1318E-001   2.9479E-005   1.0668E-013
    6.094352E+03   1.0000E-099   3.9268E-019   1.4220E-010   3.4160E-004   6.7534E-001   3.2430E-001   1.3499E-005   2.4717E-014
    6.449327E+03   1.0000E-099   8.2827E-019   2.7981E-010   5.5575E-004   7.7607E-001   2.2337E-001   4.5837E-006   3.4635E-015
    6.824978E+03   1.0000E-099   2.1228E-018   6.4723E-010   9.9091E-004   8.7111E-001   1.2790E-001   1.0446E-006   2.5107E-016
    7.222510E+03   1.0000E-099   6.5385E-018   1.7432E-009   1.9142E-003   9.3888E-001   5.9207E-002   1.5263E-007   8.8120E-018
    7.643196E+03   1.0000E-099   2.5602E-017   5.6907E-009   4.0950E-003   9.7430E-001   2.1608E-002   1.3440E-008   1.3575E-019
    8.088386E+03   1.0000E-099   1.4086E-016   2.4354E-008   1.0177E-002   9.8384E-001   5.9812E-003   6.4183E-010   7.6890E-022
    8.559506E+03   1.0000E-099   1.1490E-015   1.4342E-007   3.0288E-002   9.6850E-001   1.2163E-003   1.5283E-011   1.3714E-024
    9.058068E+03   1.0000E-099   1.4280E-014   1.1868E-006   1.0783E-001   8.9201E-001   1.6567E-004   1.5377E-013   5.9790E-028
    9.585726E+03   1.0000E-099   2.9743E-013   1.4354E-005   4.2233E-001   5.7765E-001   8.5378E-006   2.5179E-016   2.1049E-032
    1.013991E+04   1.0000E-099   6.6247E-012   1.5026E-004   9.0195E-001   9.7896E-002   4.1289E-008   1.0461E-020   3.4611E-038
    1.067341E+04   1.0000E-099   1.1265E-010   1.0721E-003   9.9346E-001   5.4660E-003   3.5260E-011   3.7662E-026   7.1690E-045
    1.117357E+04   1.0000E-099   1.5751E-009   6.5328E-003   9.9316E-001   3.0674E-004   3.4910E-014   1.1801E-031   5.1261E-052
    1.170554E+04   1.0000E-099   2.7147E-008   4.5086E-002   9.5490E-001   1.3001E-005   1.8824E-017   1.3203E-037   6.2593E-061
    1.226068E+04   1.0000E-099   5.3413E-007   3.1211E-001   6.8789E-001   2.5870E-007   2.4852E-021   2.4289E-044   3.6711E-071
    1.282022E+04   1.0000E-099   4.7771E-006   8.5909E-001   1.4090E-001   8.3849E-010   2.5403E-026   4.6353E-052   2.8926E-079
    1.344075E+04   1.0000E-099   2.1568E-005   9.9196E-001   8.0148E-003   3.9307E-013   1.5338E-032   7.6175E-062   2.6228E-085
    1.421311E+04   1.0000E-099   9.4066E-005   9.9959E-001   3.2061E-004   9.3625E-017   2.7984E-039   2.2323E-069   5.8031E-092
    1.504403E+04   1.0000E-099   4.5812E-004   9.9953E-001   1.4277E-005   3.5343E-020   1.4374E-045   1.0172E-072   3.4762E-098
    1.577960E+04   1.0000E-099   2.8416E-003   9.9716E-001   5.1959E-007   9.1923E-024   4.4105E-052   3.2098E-076   1.2523E-104
    1.631026E+04   1.0000E-099   1.5053E-002   9.8495E-001   2.2148E-008   3.3907E-027   2.4539E-058   1.3440E-079   7.7072E-111
    1.675314E+04   1.0000E-099   4.5222E-002   9.5478E-001   1.7878E-009   5.2596E-030   5.0122E-062   2.2327E-082   1.6361E-114
    1.723450E+04   1.0000E-099   8.3651E-002   9.1635E-001   2.9239E-010   4.3994E-032   8.4350E-063   1.9589E-084   2.8337E-115
    1.785120E+04   1.0000E-099   1.5632E-001   8.4368E-001   4.8030E-011   4.4318E-034   1.4603E-063   2.0594E-086   5.0668E-116
    1.856365E+04   1.0000E-099   2.9355E-001   7.0645E-001   6.3740E-012   3.2777E-036   2.0292E-064   1.5799E-088   7.2933E-117
    1.929343E+04   1.0000E-099   4.8907E-001   5.1093E-001   7.2997E-013   2.0938E-038   2.4190E-065   1.0408E-090   9.0132E-118
    2.001746E+04   1.0000E-099   6.8825E-001   3.1175E-001   7.2143E-014   1.1310E-040   2.4814E-066   5.7819E-093   9.5851E-119
    2.074107E+04   1.0000E-099   8.4353E-001   1.5647E-001   5.5502E-015   4.2699E-043   1.9830E-067   2.2471E-095   7.9531E-120
    2.146115E+04   1.0000E-099   9.3610E-001   6.3896E-002   3.1948E-016   1.0590E-045   1.1882E-068   5.7490E-098   4.9524E-121
    2.216233E+04   1.0000E-099   9.7752E-001   2.2481E-002   1.5389E-017   2.0748E-048   5.9633E-070   1.1621E-100   2.5786E-122
    2.284947E+04   1.0000E-099   9.9241E-001   7.5855E-003   7.5368E-019   4.3417E-051   3.0561E-071   2.5175E-103   1.3724E-123
    2.354009E+04   1.0000E-099   9.9727E-001   2.7285E-003   4.4913E-020   1.4406E-053   1.9252E-072   8.7353E-106   9.0401E-125
    2.423346E+04   1.0000E-099   9.9892E-001   1.0769E-003   3.3026E-021   7.1384E-055   1.5185E-073   4.5681E-107   7.5500E-126
    2.492156E+04   1.0000E-099   9.9956E-001   4.4379E-004   2.3977E-022   2.9665E-055   1.2068E-074   2.0543E-107   6.4901E-127
    2.560008E+04   1.0000E-099   9.9982E-001   1.8001E-004   1.3129E-023   1.3603E-055   7.4801E-076   1.0556E-107   4.5224E-128
    2.628614E+04   1.0000E-099   9.9993E-001   7.0933E-005   4.9160E-025   6.3630E-056   3.3452E-077   5.8279E-108   2.4175E-129
    2.701263E+04   1.0000E-099   9.9997E-001   2.7127E-005   1.2831E-026   2.9792E-056   1.0808E-078   3.3323E-108   9.7196E-131
    2.779967E+04   1.0000E-099   9.9999E-001   9.2949E-006   1.9084E-028   1.2016E-056   1.9305E-080   1.5832E-108   2.0943E-132
    2.860462E+04   1.0000E-099   1.0000E+000   2.7162E-006   1.5641E-030   3.6839E-057   1.7034E-082   5.1023E-109   1.9873E-134
    2.936591E+04   1.0000E-099   1.0000E+000   6.7491E-007   6.5182E-033   8.9797E-058   7.1372E-085   1.2178E-109   8.3347E-137
    3.005022E+04   1.0000E-099   1.0000E+000   1.6997E-007   2.2497E-035   2.2632E-058   2.4971E-087   3.0324E-110   2.9610E-139
    3.068853E+04   1.0000E-099   1.0000E+000   5.5542E-008   1.3988E-037   7.9972E-059   1.6944E-089   1.1512E-110   2.2021E-141
    3.132096E+04   1.0000E-099   1.0000E+000   2.2550E-008   1.7587E-039   3.8039E-059   2.5305E-091   6.5057E-111   3.8828E-143
    3.203271E+04   1.0000E-099   1.0000E+000   9.2988E-009   4.0578E-041   1.9486E-059   8.3701E-093   4.3485E-111   2.5769E-144
    3.295408E+04   1.0000E-099   1.0000E+000   3.1734E-009   4.1730E-041   8.2062E-060   1.4636E-092   2.5335E-111   8.7588E-144
    3.435612E+04   1.0000E-099   1.0000E+000   6.8872E-010   3.3262E-039   1.7416E-060   1.5886E-090   6.0862E-112   1.2857E-141
    3.622102E+04   1.0000E-099   1.0000E+000   1.4113E-010   8.4887E-038   3.1628E-061   3.4230E-089   9.7817E-113   1.9331E-140
    3.811256E+04   1.0000E-099   1.0000E+000   9.9000E-011   2.8612E-036   2.6502E-061   8.9005E-088   7.4938E-113   3.6737E-139
    3.984348E+04   1.0000E-099   1.0000E+000   2.2914E-010   4.9308E-035   6.5453E-061   1.2613E-086   1.5352E-112   4.1802E-138
    4.136249E+04   1.0000E-099   1.0000E+000   8.3993E-010   9.1306E-034   2.1309E-060   1.9818E-085   4.2061E-112   5.4763E-137
