#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
6666.30 9.2890e-07 8.8068e-02 7.7339e-01 1.3854e-01
7073.50 9.5055e-07 9.3188e-02 7.6289e-01 1.4392e-01
7505.58 8.4587e-07 8.6182e-02 7.5734e-01 1.5647e-01
7964.05 1.1087e-06 1.1195e-01 7.4300e-01 1.4505e-01
8450.53 2.0641e-06 1.8059e-01 6.9226e-01 1.2715e-01
8966.72 4.7837e-06 3.3834e-01 5.6911e-01 9.2546e-02
9514.44 8.0962e-06 4.7779e-01 4.5517e-01 6.7038e-02
10095.62 1.3207e-05 6.0217e-01 3.5081e-01 4.7007e-02
10712.30 1.9814e-05 6.8652e-01 2.8043e-01 3.3027e-02
11366.65 2.6815e-05 7.4019e-01 2.3465e-01 2.5138e-02
12061.10 3.4079e-05 7.7436e-01 2.0524e-01 2.0365e-02
12793.43 4.3517e-05 8.1175e-01 1.7149e-01 1.6712e-02
13528.61 4.6285e-05 8.0100e-01 1.8198e-01 1.6969e-02
14194.74 4.8714e-05 8.1430e-01 1.6927e-01 1.6384e-02
14757.77 5.0589e-05 8.1408e-01 1.7125e-01 1.4620e-02
15240.48 6.4933e-05 8.4090e-01 1.4594e-01 1.3092e-02
15646.99 1.0243e-04 8.7978e-01 1.1439e-01 5.7285e-03
15960.30 1.9154e-04 9.0747e-01 8.9334e-02 3.0006e-03
16187.41 1.7789e-04 9.1717e-01 8.0470e-02 2.1862e-03
16354.17 2.0572e-04 9.2009e-01 7.7588e-02 2.1125e-03
16484.18 2.1100e-04 8.5326e-01 1.4275e-01 3.7808e-03
16593.12 1.8109e-04 8.5948e-01 1.3598e-01 4.3659e-03
16691.99 1.6295e-04 8.7340e-01 1.2242e-01 4.0148e-03
16788.59 1.5006e-04 8.5512e-01 1.3945e-01 5.2816e-03
16888.37 1.0605e-04 8.1616e-01 1.7657e-01 7.1638e-03
16998.79 1.0420e-04 7.6393e-01 2.2675e-01 9.2182e-03
17146.37 8.7022e-05 6.9540e-01 2.9173e-01 1.2780e-02
17415.23 7.2430e-05 6.8967e-01 2.9535e-01 1.4912e-02
17888.12 5.3899e-05 6.6455e-01 3.1427e-01 2.1120e-02
18532.37 4.0786e-05 5.9075e-01 3.8229e-01 2.6919e-02
19260.76 3.6312e-05 5.5391e-01 4.1210e-01 3.3952e-02
20034.10 2.6018e-05 5.0069e-01 4.5259e-01 4.6690e-02
20838.00 2.4527e-05 5.2159e-01 4.2612e-01 5.2263e-02
21647.97 1.8535e-05 4.2500e-01 5.0650e-01 6.8489e-02
22447.94 1.7511e-05 5.3196e-01 3.9565e-01 7.2365e-02
23245.88 6.2399e-06 2.6257e-01 6.0494e-01 1.3248e-01
24052.47 7.2500e-06 3.9412e-01 4.7509e-01 1.3079e-01
24867.72 7.3387e-06 3.4722e-01 5.0492e-01 1.4785e-01
25698.86 3.4795e-06 2.1424e-01 5.7743e-01 2.0833e-01
26587.16 2.8581e-06 2.1065e-01 5.6787e-01 2.2148e-01
27637.54 1.9494e-06 1.9679e-01 5.3183e-01 2.7138e-01
28986.97 1.4214e-06 1.6331e-01 5.2415e-01 3.1254e-01
#TIME: 342.55
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.0978e-02 9.4236e-01 3.5879e-02 7.7871e-04
886.22 2.1757e-01 7.5445e-01 2.7316e-02 6.6938e-04
906.14 4.0141e-01 5.7856e-01 1.9610e-02 4.1988e-04
944.43 5.4062e-02 9.1500e-01 3.0231e-02 7.0583e-04
999.11 4.7447e-03 9.4270e-01 5.1479e-02 1.0730e-03
1060.83 3.5718e-02 9.2769e-01 3.5770e-02 8.2129e-04
1125.62 5.3096e-02 9.1475e-01 3.1436e-02 7.1843e-04
1194.38 4.1807e-02 9.2302e-01 3.4364e-02 8.0554e-04
1267.34 2.5345e-02 9.3852e-01 3.5320e-02 8.1846e-04
1344.75 3.2192e-02 9.3468e-01 3.2428e-02 7.0436e-04
1426.89 3.5584e-02 9.3372e-01 3.0061e-02 6.3626e-04
1514.05 2.9893e-02 9.3631e-01 3.3088e-02 7.0812e-04
1606.54 4.1491e-02 9.2123e-01 3.6496e-02 7.8728e-04
1704.67 7.8008e-02 8.9101e-01 3.0330e-02 6.4847e-04
1808.80 6.5245e-02 9.0096e-01 3.3065e-02 7.2792e-04
1919.29 3.1032e-02 9.3279e-01 3.5387e-02 7.8631e-04
2036.53 3.3730e-02 9.2904e-01 3.6406e-02 8.2385e-04
2160.92 1.5938e-02 9.3712e-01 4.5793e-02 1.1452e-03
2292.92 9.7298e-03 9.3773e-01 5.1140e-02 1.4032e-03
2432.98 1.9312e-03 9.2268e-01 7.3075e-02 2.3180e-03
2581.60 2.7962e-03 9.4133e-01 5.4062e-02 1.8113e-03
2739.29 2.9002e-04 8.9827e-01 9.7604e-02 3.8358e-03
2906.62 2.9918e-04 9.2816e-01 6.8889e-02 2.6551e-03
3084.17 1.9418e-04 9.1238e-01 8.3790e-02 3.6362e-03
3272.56 1.5308e-04 8.8206e-01 1.1233e-01 5.4569e-03
3472.46 1.1008e-04 8.5365e-01 1.3860e-01 7.6404e-03
3684.57 8.7797e-05 8.2766e-01 1.6218e-01 1.0081e-02
3909.64 7.4330e-05 7.7158e-01 2.1330e-01 1.5050e-02
4148.46 6.6874e-05 7.8222e-01 2.0278e-01 1.4930e-02
4401.86 6.2240e-05 8.0235e-01 1.8473e-01 1.2858e-02
4670.75 5.0063e-05 7.8752e-01 1.9837e-01 1.4059e-02
4956.05 2.7631e-05 7.0340e-01 2.7380e-01 2.2777e-02
5258.79 1.3418e-05 5.2702e-01 4.2874e-01 4.4229e-02
5580.02 5.4056e-06 2.9176e-01 6.3017e-01 7.8065e-02
5920.87 2.3268e-06 1.6326e-01 7.2949e-01 1.0725e-01
6282.54 1.3695e-06 1.1290e-01 7.6039e-01 1.2671e-01
6666.30 1.0223e-06 9.2461e-02 7.6726e-01 1.4028e-01
7073.50 9.8918e-07 9.5550e-02 7.6186e-01 1.4259e-01
7505.58 9.1783e-07 9.5081e-02 7.5381e-01 1.5111e-01
7964.05 1.1395e-06 1.1242e-01 7.4328e-01 1.4431e-01
8450.53 2.1661e-06 1.8395e-01 6.9057e-01 1.2548e-01
8966.72 4.5467e-06 3.2641e-01 5.8017e-01 9.3416e-02
9514.44 8.2955e-06 4.7360e-01 4.5811e-01 6.8274e-02
10095.62 1.3408e-05 6.0239e-01 3.5127e-01 4.6328e-02
10712.30 1.9520e-05 6.8044e-01 2.8587e-01 3.3680e-02
11366.65 2.6854e-05 7.5483e-01 2.2124e-01 2.3905e-02
12061.10 3.2962e-05 7.7498e-01 2.0464e-01 2.0344e-02
12793.43 4.0770e-05 8.0619e-01 1.7788e-01 1.5891e-02
13528.61 4.9578e-05 8.4068e-01 1.4576e-01 1.3513e-02
14194.74 5.2598e-05 8.2216e-01 1.6279e-01 1.4990e-02
14757.77 5.3201e-05 8.0503e-01 1.7618e-01 1.8739e-02
15240.48 7.7412e-05 8.1300e-01 1.7391e-01 1.3011e-02
15646.99 1.0531e-04 8.4646e-01 1.4700e-01 6.4340e-03
15960.30 1.7854e-04 9.0631e-01 9.0476e-02 3.0335e-03
16187.41 2.4263e-04 9.3435e-01 6.3660e-02 1.7458e-03
16354.17 2.1703e-04 9.3726e-01 6.0961e-02 1.5647e-03
16484.18 2.1229e-04 8.9972e-01 9.7412e-02 2.6538e-03
16593.12 1.9228e-04 8.5122e-01 1.4454e-01 4.0463e-03
16691.99 1.5047e-04 7.8288e-01 2.1031e-01 6.6550e-03
16788.59 1.2747e-04 8.3186e-01 1.6234e-01 5.6714e-03
16888.37 1.1322e-04 8.5297e-01 1.4126e-01 5.6535e-03
16998.79 1.2989e-04 8.3718e-01 1.5628e-01 6.4065e-03
17146.37 1.0851e-04 7.8576e-01 2.0493e-01 9.2024e-03
17415.23 7.8609e-05 6.2571e-01 3.5709e-01 1.7115e-02
17888.12 5.3485e-05 6.0696e-01 3.6547e-01 2.7515e-02
18532.37 4.4447e-05 5.5424e-01 4.1914e-01 2.6578e-02
19260.76 2.6197e-05 4.0975e-01 5.5007e-01 4.0154e-02
20034.10 2.4248e-05 5.1128e-01 4.4371e-01 4.4987e-02
20838.00 2.9277e-05 6.6252e-01 3.0088e-01 3.6570e-02
21647.97 1.6871e-05 4.4552e-01 4.8679e-01 6.7669e-02
22447.94 1.1999e-05 3.4388e-01 5.3723e-01 1.1888e-01
23245.88 1.1294e-05 3.5703e-01 5.2881e-01 1.1415e-01
24052.47 6.9008e-06 2.7399e-01 5.7866e-01 1.4734e-01
24867.72 3.0424e-06 1.9041e-01 5.9262e-01 2.1697e-01
25698.86 7.0288e-06 4.2190e-01 4.2075e-01 1.5735e-01
26587.16 4.9454e-06 3.5567e-01 4.5365e-01 1.9068e-01
27637.54 3.2076e-06 2.5761e-01 4.9579e-01 2.4659e-01
28986.97 1.2482e-06 1.1788e-01 4.6606e-01 4.1606e-01
#TIME: 347.48
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.6951e-02 9.3810e-01 3.4184e-02 7.5999e-04
886.22 7.3065e-01 2.6000e-01 9.1012e-03 2.4466e-04
906.14 2.8701e-01 6.8834e-01 2.4080e-02 5.7266e-04
944.43 1.8716e-01 7.8662e-01 2.5646e-02 5.7374e-04
999.11 3.3725e-03 9.6178e-01 3.4105e-02 7.4672e-04
1060.83 1.4615e-02 9.5207e-01 3.2587e-02 7.2560e-04
1125.62 5.9190e-02 9.0915e-01 3.0830e-02 8.2963e-04
1194.38 1.5453e-02 9.4806e-01 3.5681e-02 8.0512e-04
1267.34 9.0129e-02 8.8086e-01 2.8394e-02 6.1682e-04
1344.75 9.3395e-02 8.7398e-01 3.1926e-02 6.9457e-04
1426.89 1.2424e-01 8.4451e-01 3.0581e-02 6.7004e-04
1514.05 4.5620e-02 9.2222e-01 3.1465e-02 6.9003e-04
1606.54 4.7527e-02 9.2029e-01 3.1516e-02 6.7054e-04
1704.67 4.7972e-02 9.1781e-01 3.3534e-02 6.7976e-04
1808.80 3.3629e-02 9.3418e-01 3.1509e-02 6.8529e-04
1919.29 2.6418e-02 9.3822e-01 3.4573e-02 7.8391e-04
2036.53 1.9485e-02 9.4112e-01 3.8519e-02 8.7917e-04
2160.92 2.4093e-02 9.3572e-01 3.9264e-02 9.2334e-04
2292.92 1.6937e-02 9.4118e-01 4.0814e-02 1.0685e-03
2432.98 9.0363e-03 9.4296e-01 4.6679e-02 1.3212e-03
2581.60 1.3562e-03 9.1563e-01 8.0227e-02 2.7922e-03
2739.29 1.1155e-03 9.3571e-01 6.0990e-02 2.1871e-03
2906.62 3.3199e-04 9.2929e-01 6.7868e-02 2.5130e-03
3084.17 2.3060e-04 9.1627e-01 8.0174e-02 3.3208e-03
3272.56 1.5809e-04 8.9365e-01 1.0123e-01 4.9578e-03
3472.46 1.1659e-04 8.5420e-01 1.3825e-01 7.4328e-03
3684.57 9.6871e-05 8.1362e-01 1.7549e-01 1.0794e-02
3909.64 7.5704e-05 7.8875e-01 1.9714e-01 1.4035e-02
4148.46 6.6522e-05 7.7805e-01 2.0696e-01 1.4915e-02
4401.86 7.2074e-05 8.1231e-01 1.7534e-01 1.2275e-02
4670.75 5.4777e-05 7.9643e-01 1.9005e-01 1.3472e-02
4956.05 2.8207e-05 7.1889e-01 2.5972e-01 2.1361e-02
5258.79 1.3950e-05 5.4508e-01 4.1331e-01 4.1596e-02
5580.02 6.2010e-06 3.1834e-01 6.0486e-01 7.6801e-02
5920.87 2.5493e-06 1.7488e-01 7.1815e-01 1.0697e-01
6282.54 1.3598e-06 1.1099e-01 7.6000e-01 1.2901e-01
6666.30 1.0831e-06 9.4838e-02 7.6594e-01 1.3922e-01
7073.50 1.1030e-06 1.0067e-01 7.5417e-01 1.4515e-01
7505.58 1.0411e-06 1.0262e-01 7.4977e-01 1.4762e-01
7964.05 1.3634e-06 1.3020e-01 7.2859e-01 1.4121e-01
8450.53 2.3511e-06 1.9373e-01 6.8554e-01 1.2072e-01
8966.72 4.8272e-06 3.3287e-01 5.7581e-01 9.1314e-02
9514.44 8.3301e-06 4.8156e-01 4.5192e-01 6.6517e-02
10095.62 1.3455e-05 6.1034e-01 3.4472e-01 4.4925e-02
10712.30 2.0067e-05 6.8100e-01 2.8606e-01 3.2921e-02
11366.65 2.8093e-05 7.5533e-01 2.2093e-01 2.3714e-02
12061.10 3.3892e-05 7.8392e-01 1.9686e-01 1.9186e-02
12793.43 4.4905e-05 8.0786e-01 1.7566e-01 1.6438e-02
13528.61 5.1129e-05 8.3170e-01 1.5428e-01 1.3965e-02
14194.74 4.8023e-05 7.8934e-01 1.9377e-01 1.6841e-02
14757.77 5.9826e-05 7.9888e-01 1.8474e-01 1.6316e-02
15240.48 5.8235e-05 7.9461e-01 1.9055e-01 1.4776e-02
15646.99 1.1692e-04 8.7784e-01 1.1554e-01 6.5002e-03
15960.30 2.0639e-04 9.0592e-01 9.0997e-02 2.8733e-03
16187.41 2.3948e-04 8.8687e-01 1.1005e-01 2.8444e-03
16354.17 2.7603e-04 9.0251e-01 9.4962e-02 2.2554e-03
16484.18 2.2715e-04 9.2220e-01 7.5572e-02 2.0054e-03
16593.12 1.7263e-04 8.6711e-01 1.2888e-01 3.8454e-03
16691.99 1.6402e-04 8.7725e-01 1.1859e-01 3.9952e-03
16788.59 1.4393e-04 8.7804e-01 1.1740e-01 4.4160e-03
16888.37 1.1020e-04 8.1283e-01 1.7998e-01 7.0788e-03
16998.79 1.2257e-04 7.8662e-01 2.0513e-01 8.1337e-03
17146.37 1.1064e-04 7.8674e-01 2.0399e-01 9.1565e-03
17415.23 9.1989e-05 6.7509e-01 3.0795e-01 1.6869e-02
17888.12 6.5339e-05 6.8942e-01 2.9244e-01 1.8081e-02
18532.37 4.8733e-05 5.6042e-01 4.1219e-01 2.7340e-02
19260.76 4.0209e-05 5.3049e-01 4.3610e-01 3.3367e-02
20034.10 2.7838e-05 5.0532e-01 4.5195e-01 4.2701e-02
20838.00 2.3382e-05 4.8788e-01 4.5744e-01 5.4651e-02
21647.97 2.0753e-05 4.7148e-01 4.6462e-01 6.3880e-02
22447.94 1.7674e-05 4.9806e-01 4.3287e-01 6.9060e-02
23245.88 1.0374e-05 3.9119e-01 5.0313e-01 1.0566e-01
24052.47 6.6903e-06 3.3210e-01 5.3291e-01 1.3498e-01
24867.72 5.1103e-06 2.5869e-01 5.6997e-01 1.7134e-01
25698.86 6.4224e-06 3.9407e-01 4.4701e-01 1.5892e-01
26587.16 4.7965e-06 3.0413e-01 4.9088e-01 2.0498e-01
27637.54 3.6223e-06 2.5313e-01 5.0414e-01 2.4273e-01
28986.97 2.0524e-06 1.5944e-01 5.4352e-01 2.9704e-01
#TIME: 352.47
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.7130e-02 9.4128e-01 3.0922e-02 6.7003e-04
886.22 7.4986e-01 2.4210e-01 7.8416e-03 1.8942e-04
906.14 1.2706e-01 8.4207e-01 3.0213e-02 6.5925e-04
944.43 2.2773e-01 7.4710e-01 2.4607e-02 5.6656e-04
999.11 2.0307e-02 9.4282e-01 3.6075e-02 7.9263e-04
1060.83 8.7342e-03 9.5929e-01 3.1230e-02 7.4533e-04
1125.62 1.8501e-01 7.8798e-01 2.6398e-02 6.0925e-04
1194.38 6.4401e-02 9.0314e-01 3.1762e-02 7.0081e-04
1267.34 1.2855e-01 8.3709e-01 3.3394e-02 9.5860e-04
1344.75 3.0038e-01 6.7490e-01 2.4169e-02 5.5074e-04
1426.89 1.3114e-01 8.3960e-01 2.8646e-02 6.1733e-04
1514.05 3.5623e-02 9.3275e-01 3.0978e-02 6.5016e-04
1606.54 6.2832e-02 9.0449e-01 3.2032e-02 6.4744e-04
1704.67 8.5223e-02 8.8511e-01 2.9083e-02 5.8608e-04
1808.80 6.0390e-02 9.0608e-01 3.2836e-02 6.9478e-04
1919.29 4.1013e-02 9.2389e-01 3.4372e-02 7.2637e-04
2036.53 3.8936e-02 9.2716e-01 3.3177e-02 7.3083e-04
2160.92 1.5361e-02 9.4223e-01 4.1427e-02 9.7921e-04
2292.92 2.4420e-02 9.3500e-01 3.9543e-02 1.0400e-03
2432.98 5.5456e-03 9.4819e-01 4.4963e-02 1.3013e-03
2581.60 2.5123e-03 9.4402e-01 5.1828e-02 1.6378e-03
2739.29 8.8127e-04 9.3363e-01 6.3257e-02 2.2341e-03
2906.62 2.1900e-04 8.9424e-01 1.0132e-01 4.2257e-03
3084.17 2.4357e-04 9.1357e-01 8.2663e-02 3.5217e-03
3272.56 1.5782e-04 8.9102e-01 1.0385e-01 4.9756e-03
3472.46 1.2803e-04 8.5387e-01 1.3854e-01 7.4598e-03
3684.57 1.0442e-04 8.3033e-01 1.5990e-01 9.6599e-03
3909.64 8.1326e-05 7.9249e-01 1.9399e-01 1.3445e-02
4148.46 7.3616e-05 8.0849e-01 1.7853e-01 1.2899e-02
4401.86 7.7993e-05 7.9838e-01 1.8845e-01 1.3095e-02
4670.75 5.6140e-05 8.0175e-01 1.8527e-01 1.2918e-02
4956.05 3.0588e-05 7.2005e-01 2.5885e-01 2.1073e-02
5258.79 1.4847e-05 5.4514e-01 4.1378e-01 4.1070e-02
5580.02 6.3073e-06 3.3261e-01 5.9307e-01 7.4319e-02
5920.87 2.9424e-06 1.9097e-01 7.0549e-01 1.0354e-01
6282.54 1.5809e-06 1.1855e-01 7.5245e-01 1.2900e-01
6666.30 1.1804e-06 9.8871e-02 7.6593e-01 1.3520e-01
7073.50 1.2237e-06 1.0722e-01 7.5253e-01 1.4025e-01
7505.58 1.1220e-06 1.0600e-01 7.4959e-01 1.4440e-01
7964.05 1.4432e-06 1.3573e-01 7.2302e-01 1.4125e-01
8450.53 2.5469e-06 2.0894e-01 6.7047e-01 1.2059e-01
8966.72 4.9419e-06 3.3086e-01 5.7748e-01 9.1655e-02
9514.44 9.0156e-06 4.9618e-01 4.3913e-01 6.4684e-02
10095.62 1.4293e-05 6.2462e-01 3.3187e-01 4.3498e-02
10712.30 2.0183e-05 6.9008e-01 2.7773e-01 3.2162e-02
11366.65 2.7473e-05 7.5166e-01 2.2498e-01 2.3335e-02
12061.10 3.3748e-05 7.8037e-01 2.0022e-01 1.9380e-02
12793.43 4.3640e-05 8.1530e-01 1.6879e-01 1.5862e-02
13528.61 5.2811e-05 8.2594e-01 1.5960e-01 1.4416e-02
14194.74 5.9732e-05 8.2399e-01 1.6026e-01 1.5684e-02
14757.77 6.0714e-05 8.3122e-01 1.5580e-01 1.2911e-02
15240.48 8.2626e-05 8.7168e-01 1.1952e-01 8.7157e-03
15646.99 1.2553e-04 8.7441e-01 1.1966e-01 5.7999e-03
15960.30 1.9944e-04 9.1686e-01 8.0453e-02 2.4909e-03
16187.41 2.1836e-04 9.1076e-01 8.6842e-02 2.1758e-03
16354.17 2.4779e-04 9.0369e-01 9.3809e-02 2.2549e-03
16484.18 2.0152e-04 8.9399e-01 1.0310e-01 2.7022e-03
16593.12 1.9419e-04 9.0892e-01 8.8149e-02 2.7349e-03
16691.99 1.6766e-04 9.0621e-01 9.0449e-02 3.1759e-03
16788.59 1.3336e-04 7.7749e-01 2.1502e-01 7.3600e-03
16888.37 1.4813e-04 8.2592e-01 1.6766e-01 6.2746e-03
16998.79 1.3939e-04 8.1915e-01 1.7378e-01 6.9335e-03
17146.37 1.0355e-04 7.7524e-01 2.1530e-01 9.3564e-03
17415.23 8.9685e-05 6.9632e-01 2.8976e-01 1.3824e-02
17888.12 6.6944e-05 6.8028e-01 3.0220e-01 1.7450e-02
18532.37 4.5250e-05 5.5592e-01 4.1320e-01 3.0839e-02
19260.76 5.0691e-05 5.9430e-01 3.7642e-01 2.9227e-02
20034.10 3.6908e-05 5.5861e-01 4.0426e-01 3.7091e-02
20838.00 2.2148e-05 3.7888e-01 5.5891e-01 6.2186e-02
21647.97 3.0110e-05 4.8731e-01 4.5629e-01 5.6369e-02
22447.94 1.1599e-05 2.9117e-01 5.8545e-01 1.2338e-01
23245.88 1.2610e-05 5.4490e-01 3.7305e-01 8.2041e-02
24052.47 5.6561e-06 2.6496e-01 5.8683e-01 1.4820e-01
24867.72 4.4642e-06 2.2693e-01 5.9757e-01 1.7549e-01
25698.86 4.3479e-06 2.7422e-01 5.3745e-01 1.8833e-01
26587.16 8.0513e-06 4.6480e-01 3.9047e-01 1.4472e-01
27637.54 5.9460e-06 3.6241e-01 4.2393e-01 2.1365e-01
28986.97 3.3618e-06 2.2622e-01 4.5899e-01 3.1479e-01
#TIME: 357.54
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 1.0263e-01 8.6887e-01 2.7918e-02 5.8723e-04
886.22 7.0127e-01 2.9089e-01 7.6930e-03 1.4963e-04
906.14 1.5073e-01 8.2598e-01 2.2845e-02 4.4405e-04
944.43 4.2691e-02 9.2867e-01 2.8049e-02 5.9288e-04
999.11 7.0944e-02 8.9819e-01 3.0206e-02 6.5826e-04
1060.83 3.4252e-02 9.3704e-01 2.8120e-02 5.8417e-04
1125.62 2.8790e-01 6.8767e-01 2.3885e-02 5.5137e-04
1194.38 5.8182e-02 9.0650e-01 3.4561e-02 7.5640e-04
1267.34 1.6823e-01 8.0133e-01 2.9728e-02 7.0497e-04
1344.75 1.8305e-01 7.9045e-01 2.5917e-02 5.8481e-04
1426.89 2.2804e-01 7.4481e-01 2.6597e-02 5.5682e-04
1514.05 6.8297e-02 8.9959e-01 3.1440e-02 6.6805e-04
1606.54 6.9472e-02 9.0169e-01 2.8266e-02 5.7576e-04
1704.67 1.1154e-01 8.5920e-01 2.8670e-02 5.9017e-04
1808.80 6.2408e-02 9.0467e-01 3.2234e-02 6.9132e-04
1919.29 5.1054e-02 9.1541e-01 3.2813e-02 7.1873e-04
2036.53 4.6200e-02 9.1773e-01 3.5270e-02 8.0345e-04
2160.92 3.6198e-02 9.2809e-01 3.4915e-02 7.9464e-04
2292.92 1.1628e-02 9.3849e-01 4.8616e-02 1.2625e-03
2432.98 3.2293e-03 9.3104e-01 6.3847e-02 1.8873e-03
2581.60 2.6095e-03 9.4425e-01 5.1512e-02 1.6335e-03
2739.29 1.1913e-03 9.4313e-01 5.3880e-02 1.8037e-03
2906.62 6.7973e-04 9.2984e-01 6.6946e-02 2.5303e-03
3084.17 2.4264e-04 9.1641e-01 8.0073e-02 3.2725e-03
3272.56 1.5403e-04 8.9254e-01 1.0244e-01 4.8662e-03
3472.46 1.4165e-04 8.6165e-01 1.3129e-01 6.9254e-03
3684.57 1.0025e-04 8.3455e-01 1.5603e-01 9.3163e-03
3909.64 7.6102e-05 7.8454e-01 2.0155e-01 1.3831e-02
4148.46 7.7228e-05 7.9119e-01 1.9463e-01 1.4099e-02
4401.86 7.8277e-05 8.1327e-01 1.7485e-01 1.1803e-02
4670.75 5.8088e-05 8.0781e-01 1.7963e-01 1.2504e-02
4956.05 3.3166e-05 7.2611e-01 2.5326e-01 2.0588e-02
5258.79 1.7359e-05 5.9264e-01 3.7016e-01 3.7177e-02
5580.02 7.6203e-06 3.6434e-01 5.6709e-01 6.8560e-02
5920.87 2.9624e-06 1.8800e-01 7.1019e-01 1.0181e-01
6282.54 1.5820e-06 1.2205e-01 7.4966e-01 1.2829e-01
6666.30 1.2746e-06 1.0322e-01 7.6350e-01 1.3327e-01
7073.50 1.1678e-06 1.0050e-01 7.6019e-01 1.3931e-01
7505.58 1.2559e-06 1.1318e-01 7.4769e-01 1.3912e-01
7964.05 1.5548e-06 1.3552e-01 7.2567e-01 1.3881e-01
8450.53 2.7223e-06 2.0992e-01 6.7380e-01 1.1628e-01
8966.72 5.0172e-06 3.2673e-01 5.8279e-01 9.0476e-02
9514.44 9.0645e-06 4.9286e-01 4.4379e-01 6.3338e-02
10095.62 1.4744e-05 6.1380e-01 3.4173e-01 4.4451e-02
10712.30 2.0588e-05 6.9196e-01 2.7597e-01 3.2044e-02
11366.65 2.7909e-05 7.5875e-01 2.1902e-01 2.2206e-02
12061.10 3.2869e-05 8.0404e-01 1.7863e-01 1.7295e-02
12793.43 3.8991e-05 8.1340e-01 1.7084e-01 1.5716e-02
13528.61 5.4587e-05 8.3643e-01 1.5018e-01 1.3337e-02
14194.74 6.2600e-05 8.4506e-01 1.4247e-01 1.2400e-02
14757.77 6.4129e-05 8.1231e-01 1.7164e-01 1.5983e-02
15240.48 7.7357e-05 8.6668e-01 1.2487e-01 8.3664e-03
15646.99 1.0529e-04 8.6437e-01 1.2995e-01 5.5740e-03
15960.30 2.5594e-04 9.2289e-01 7.4600e-02 2.2529e-03
16187.41 2.7260e-04 9.1859e-01 7.9172e-02 1.9617e-03
16354.17 2.5774e-04 9.2839e-01 6.9632e-02 1.7179e-03
16484.18 2.2586e-04 9.2122e-01 7.6551e-02 2.0057e-03
16593.12 2.1520e-04 9.0092e-01 9.6162e-02 2.7038e-03
16691.99 1.7870e-04 8.9025e-01 1.0614e-01 3.4315e-03
16788.59 1.4825e-04 8.1507e-01 1.7867e-01 6.1166e-03
16888.37 1.0645e-04 8.1999e-01 1.7402e-01 5.8868e-03
16998.79 1.1151e-04 7.8968e-01 2.0281e-01 7.4081e-03
17146.37 9.1723e-05 7.1793e-01 2.7145e-01 1.0524e-02
17415.23 7.5384e-05 6.8235e-01 3.0398e-01 1.3600e-02
17888.12 5.7932e-05 6.8863e-01 2.9422e-01 1.7093e-02
18532.37 4.9126e-05 6.2443e-01 3.5188e-01 2.3637e-02
19260.76 4.7982e-05 5.7176e-01 3.9820e-01 2.9989e-02
20034.10 4.3977e-05 6.1720e-01 3.3980e-01 4.2958e-02
20838.00 1.7941e-05 3.1902e-01 5.9751e-01 8.3455e-02
21647.97 2.0090e-05 3.2458e-01 6.0075e-01 7.4648e-02
22447.94 8.9086e-06 2.0737e-01 6.5550e-01 1.3712e-01
23245.88 1.0965e-05 3.8118e-01 5.1225e-01 1.0655e-01
24052.47 7.9271e-06 2.9285e-01 5.6521e-01 1.4193e-01
24867.72 5.7623e-06 2.5076e-01 5.8840e-01 1.6083e-01
25698.86 5.8002e-06 2.5763e-01 5.0629e-01 2.3607e-01
26587.16 4.4291e-06 2.3947e-01 5.0920e-01 2.5132e-01
27637.54 3.9520e-06 2.8117e-01 5.0121e-01 2.1762e-01
28986.97 3.4717e-06 2.9815e-01 4.5216e-01 2.4969e-01
#TIME: 362.68
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 1.0414e-01 8.6851e-01 2.6821e-02 5.2734e-04
886.22 7.2652e-02 9.0252e-01 2.4050e-02 7.7963e-04
906.14 6.8849e-01 3.0207e-01 9.2375e-03 2.0460e-04
944.43 1.1472e-01 8.5668e-01 2.7766e-02 8.3415e-04
999.11 1.1027e-01 8.6035e-01 2.8558e-02 8.2454e-04
1060.83 1.0429e-02 9.4878e-01 3.9303e-02 1.4879e-03
1125.62 5.8537e-02 9.0876e-01 3.2061e-02 6.3814e-04
1194.38 1.2822e-01 8.4086e-01 3.0289e-02 6.2880e-04
1267.34 1.3273e-01 8.4036e-01 2.6317e-02 5.8633e-04
1344.75 1.1637e-01 8.5590e-01 2.7195e-02 5.4395e-04
1426.89 9.8140e-02 8.7582e-01 2.5514e-02 5.2171e-04
