#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
6.802767E+02 2.382071E+32 4.339933E+32 1.680952E+32 1.107011E+33
6.801865E+02 2.365635E+32 4.318045E+32 1.675350E+32 1.099838E+33
6.800963E+02 2.351568E+32 4.303822E+32 1.672133E+32 1.092643E+33
6.800061E+02 2.339513E+32 4.286869E+32 1.668646E+32 1.089330E+33
6.799160E+02 2.326111E+32 4.253940E+32 1.662397E+32 1.091167E+33
6.798258E+02 2.312795E+32 4.235623E+32 1.652736E+32 1.085690E+33
6.797357E+02 2.301105E+32 4.219097E+32 1.651437E+32 1.088722E+33
6.796456E+02 2.291331E+32 4.183100E+32 1.644801E+32 1.080017E+33
6.795556E+02 2.276726E+32 4.159620E+32 1.648368E+32 1.080017E+33
6.794655E+02 2.268278E+32 4.133957E+32 1.632392E+32 1.083970E+33
6.793755E+02 2.257885E+32 4.104562E+32 1.619162E+32 1.071682E+33
6.792855E+02 2.252601E+32 4.068366E+32 1.614930E+32 1.075840E+33
6.791956E+02 2.249171E+32 4.057063E+32 1.602460E+32 1.067207E+33
6.791056E+02 2.227533E+32 4.027441E+32 1.594649E+32 1.068671E+33
6.790157E+02 2.220600E+32 4.002873E+32 1.578096E+32 1.062766E+33
6.789258E+02 2.196038E+32 3.985366E+32 1.569687E+32 1.062870E+33
6.788359E+02 2.203719E+32 3.966184E+32 1.555250E+32 1.058509E+33
6.787461E+02 2.180163E+32 3.940149E+32 1.547137E+32 1.058985E+33
6.786563E+02 2.164991E+32 3.914422E+32 1.533703E+32 1.049989E+33
6.785665E+02 2.158920E+32 3.901113E+32 1.530032E+32 1.053739E+33
6.784767E+02 2.151577E+32 3.870045E+32 1.518371E+32 1.045836E+33
6.783869E+02 2.142148E+32 3.854701E+32 1.507005E+32 1.047100E+33
6.782972E+02 2.125618E+32 3.836082E+32 1.496890E+32 1.039087E+33
6.782075E+02 2.136382E+32 3.834442E+32 1.490029E+32 1.043447E+33
6.781178E+02 2.125516E+32 3.802892E+32 1.478609E+32 1.027638E+33
6.780282E+02 2.112696E+32 3.786901E+32 1.472895E+32 1.016211E+33
6.779385E+02 2.103206E+32 3.760572E+32 1.463332E+32 1.006202E+33
6.778489E+02 2.098018E+32 3.751794E+32 1.454638E+32 1.000673E+33
6.777593E+02 2.097327E+32 3.729434E+32 1.446133E+32 9.826950E+32
6.776698E+02 2.082132E+32 3.703113E+32 1.442162E+32 9.749802E+32
6.775802E+02 2.075813E+32 3.698721E+32 1.435701E+32 9.607573E+32
6.774907E+02 2.073183E+32 3.681965E+32 1.429379E+32 9.489564E+32
6.774012E+02 2.059817E+32 3.657797E+32 1.424886E+32 9.364278E+32
6.773117E+02 2.046393E+32 3.636074E+32 1.419387E+32 9.248583E+32
6.772223E+02 2.048040E+32 3.631850E+32 1.410544E+32 9.182459E+32
6.771329E+02 2.034435E+32 3.614904E+32 1.405345E+32 9.070395E+32
6.770435E+02 2.036945E+32 3.597138E+32 1.407611E+32 9.095562E+32
6.769541E+02 2.027964E+32 3.589704E+32 1.403329E+32 9.074239E+32
6.768648E+02 2.025021E+32 3.571434E+32 1.402208E+32 9.050345E+32
6.767754E+02 2.020163E+32 3.562262E+32 1.402218E+32 9.041926E+32
6.766861E+02 2.017593E+32 3.540656E+32 1.402359E+32 8.993368E+32
6.765969E+02 2.012669E+32 3.527571E+32 1.403712E+32 8.922947E+32
6.765076E+02 2.012878E+32 3.505318E+32 1.401669E+32 8.910884E+32
6.764184E+02 2.024465E+32 3.489300E+32 1.397913E+32 8.943894E+32
6.763292E+02 2.005318E+32 3.465868E+32 1.399588E+32 8.878676E+32
6.762400E+02 2.005989E+32 3.455632E+32 1.396786E+32 8.759150E+32
6.761508E+02 1.995777E+32 3.443457E+32 1.394717E+32 8.682801E+32
6.760617E+02 1.995736E+32 3.422337E+32 1.385166E+32 8.627628E+32
6.759726E+02 1.985730E+32 3.666324E+32 1.386030E+32 8.557465E+32
6.758835E+02 1.968419E+32 3.639765E+32 1.380981E+32 8.563084E+32
6.757944E+02 1.969982E+32 3.748159E+32 1.388879E+32 8.549561E+32
6.757054E+02 1.969807E+32 3.836171E+32 1.385720E+32 8.507625E+32
6.756163E+02 1.959216E+32 3.904273E+32 1.382387E+32 8.466538E+32
6.755273E+02 1.956448E+32 3.872465E+32 1.383913E+32 8.459710E+32
6.754384E+02 1.955133E+32 4.048052E+32 1.381512E+32 8.456400E+32
6.753494E+02 1.948996E+32 4.093711E+32 1.381129E+32 8.436479E+32
6.752605E+02 1.950729E+32 4.132819E+32 1.381131E+32 8.372037E+32
6.751716E+02 1.946523E+32 4.153643E+32 1.382974E+32 8.324399E+32
6.750827E+02 1.939342E+32 4.341433E+32 1.381740E+32 8.301070E+32
6.749938E+02 1.936593E+32 4.419660E+32 1.381506E+32 8.363303E+32
6.749050E+02 1.929773E+32 4.449657E+32 1.386172E+32 8.301215E+32
6.748162E+02 1.934888E+32 4.511402E+32 1.381431E+32 8.263560E+32
6.747274E+02 1.925245E+32 4.522836E+32 1.385017E+32 8.227240E+32
6.746386E+02 1.925026E+32 4.650286E+32 1.386103E+32 8.258199E+32
6.745499E+02 1.926915E+32 4.697756E+32 1.383208E+32 8.180031E+32
6.744612E+02 1.922704E+32 4.463790E+32 1.382022E+32 8.199750E+32
6.743725E+02 1.924282E+32 3.821347E+32 1.370972E+32 8.186394E+32
6.742838E+02 1.919938E+32 3.220126E+32 1.361305E+32 8.216455E+32
6.741952E+02 1.923980E+32 3.125261E+32 1.351724E+32 8.231082E+32
6.741066E+02 1.915903E+32 3.119316E+32 1.347722E+32 8.203667E+32
6.740180E+02 1.913809E+32 3.115698E+32 1.344049E+32 8.178853E+32
6.739294E+02 1.910638E+32 3.126151E+32 1.346030E+32 8.210529E+32
6.738408E+02 1.909476E+32 3.114364E+32 1.337001E+32 8.198567E+32
6.737523E+02 1.914055E+32 3.119987E+32 1.334165E+32 8.212881E+32
6.736638E+02 1.907210E+32 3.117416E+32 1.333764E+32 8.219289E+32
6.735753E+02 1.905341E+32 3.110468E+32 1.330422E+32 8.214452E+32
6.734868E+02 1.908917E+32 3.108289E+32 1.323230E+32 8.241731E+32
6.733984E+02 1.906692E+32 3.108487E+32 1.319262E+32 8.169324E+32
6.733100E+02 1.913369E+32 3.110811E+32 1.317809E+32 8.181117E+32
6.732216E+02 1.913221E+32 3.116647E+32 1.313772E+32 8.158755E+32
6.731332E+02 1.908288E+32 3.109300E+32 1.310191E+32 8.133386E+32
6.730449E+02 1.914230E+32 3.112568E+32 1.308325E+32 8.113241E+32
6.729566E+02 1.919124E+32 3.110414E+32 1.304642E+32 8.088031E+32
6.728683E+02 1.917111E+32 3.112136E+32 1.299863E+32 8.105638E+32
6.727800E+02 1.911515E+32 3.108902E+32 1.296606E+32 8.091637E+32
6.726917E+02 1.910054E+32 3.113590E+32 1.294531E+32 8.101261E+32
6.726035E+02 1.904410E+32 3.112025E+32 1.289257E+32 8.127180E+32
6.725153E+02 1.904253E+32 3.112863E+32 1.288044E+32 8.092465E+32
6.724271E+02 1.900126E+32 3.110333E+32 1.279626E+32 8.109200E+32
6.723390E+02 1.904298E+32 3.099745E+32 1.276945E+32 8.094433E+32
6.722508E+02 1.897395E+32 3.098241E+32 1.269455E+32 8.094618E+32
6.721627E+02 1.906736E+32 3.103683E+32 1.267901E+32 8.082662E+32
6.720746E+02 1.899956E+32 3.099952E+32 1.263116E+32 8.062637E+32
6.719866E+02 1.903854E+32 3.098826E+32 1.255613E+32 8.066326E+32
6.718985E+02 1.909440E+32 3.098164E+32 1.255509E+32 8.072958E+32
6.718105E+02 1.906214E+32 3.094020E+32 1.247399E+32 8.103739E+32
6.717225E+02 1.907778E+32 3.088959E+32 1.243937E+32 8.067189E+32
6.716345E+02 1.908143E+32 3.087151E+32 1.235067E+32 8.073983E+32
6.715466E+02 1.907595E+32 3.088533E+32 1.228352E+32 8.079897E+32
6.714586E+02 1.908281E+32 3.084790E+32 1.223540E+32 8.030171E+32
6.713707E+02 1.899577E+32 3.083064E+32 1.217192E+32 8.032024E+32
6.712829E+02 1.895331E+32 3.086901E+32 1.207373E+32 7.985799E+32
6.711950E+02 1.894217E+32 3.076697E+32 1.201085E+32 7.964485E+32
6.711072E+02 1.884650E+32 3.080707E+32 1.195893E+32 7.954282E+32
6.710193E+02 1.879377E+32 3.071276E+32 1.188399E+32 7.917591E+32
6.709316E+02 1.881049E+32 3.075669E+32 1.181045E+32 7.912717E+32
6.708438E+02 1.877701E+32 3.061184E+32 1.176492E+32 7.923087E+32
6.707560E+02 1.882413E+32 3.058690E+32 1.169772E+32 7.880730E+32
6.706683E+02 1.879310E+32 3.057230E+32 1.167480E+32 7.837495E+32
6.705806E+02 1.877405E+32 3.057451E+32 1.163083E+32 7.852921E+32
6.704929E+02 1.878029E+32 3.050458E+32 1.160630E+32 7.878096E+32
6.704053E+02 1.874903E+32 3.053276E+32 1.154530E+32 7.856347E+32
6.703177E+02 1.877926E+32 3.050802E+32 1.149191E+32 7.835176E+32
6.702301E+02 1.876685E+32 3.049551E+32 1.144278E+32 7.845739E+32
6.701425E+02 1.874970E+32 3.050311E+32 1.139129E+32 7.849766E+32
6.700549E+02 1.854328E+32 3.045175E+32 1.136541E+32 7.835161E+32
6.699674E+02 1.831361E+32 3.023603E+32 1.132492E+32 7.849586E+32
6.698799E+02 1.808702E+32 3.011504E+32 1.124528E+32 7.809954E+32
6.697924E+02 1.781707E+32 2.996982E+32 1.120610E+32 7.796803E+32
6.697049E+02 1.757222E+32 2.985865E+32 1.115926E+32 7.722163E+32
6.696174E+02 1.733658E+32 2.955171E+32 1.111347E+32 7.644149E+32
6.695300E+02 1.714633E+32 2.935837E+32 1.108326E+32 7.578809E+32
6.694426E+02 1.689235E+32 2.907479E+32 1.099489E+32 7.510744E+32
6.693552E+02 1.673668E+32 2.888577E+32 1.094679E+32 7.466822E+32
6.692679E+02 1.648494E+32 2.862659E+32 1.079228E+32 7.381509E+32
6.691806E+02 1.623730E+32 2.836060E+32 1.063651E+32 7.304366E+32
6.690932E+02 1.605473E+32 2.808965E+32 1.054767E+32 7.275512E+32
6.690060E+02 1.581876E+32 2.780329E+32 1.042765E+32 7.171514E+32
6.689187E+02 1.563786E+32 2.760146E+32 1.032641E+32 7.139920E+32
6.688315E+02 1.535255E+32 2.731341E+32 1.018231E+32 7.029879E+32
6.687442E+02 1.511311E+32 2.706843E+32 1.004850E+32 6.985387E+32
6.686570E+02 1.492653E+32 2.680790E+32 9.941479E+31 6.978308E+32
6.685699E+02 1.466584E+32 2.649078E+32 9.855032E+31 6.917381E+32
6.684827E+02 1.444266E+32 2.641310E+32 9.806103E+31 6.886726E+32
6.683956E+02 1.417219E+32 2.620370E+32 9.721172E+31 6.837899E+32
6.683085E+02 1.395487E+32 2.605510E+32 9.669390E+31 6.784564E+32
6.682214E+02 1.377165E+32 2.590011E+32 9.609484E+31 6.731620E+32
6.681343E+02 1.359651E+32 2.571866E+32 9.527533E+31 6.700774E+32
6.680473E+02 1.345928E+32 2.555698E+32 9.473315E+31 6.659149E+32
6.679603E+02 1.330466E+32 2.538061E+32 9.403209E+31 6.566929E+32
6.678733E+02 1.319400E+32 2.520978E+32 9.350091E+31 6.564434E+32
6.677863E+02 1.300365E+32 2.491928E+32 9.236571E+31 6.511548E+32
6.676994E+02 1.290597E+32 2.467722E+32 9.129572E+31 6.498307E+32
6.676125E+02 1.276591E+32 2.440895E+32 9.015363E+31 6.438088E+32
6.675255E+02 1.266172E+32 2.420738E+32 8.920592E+31 6.378702E+32
6.674387E+02 1.253927E+32 2.399027E+32 8.821272E+31 6.358983E+32
6.673518E+02 1.239495E+32 2.378941E+32 8.693862E+31 6.289436E+32
6.672650E+02 1.231961E+32 2.379598E+32 8.600170E+31 6.242452E+32
6.671782E+02 1.224304E+32 2.371068E+32 8.488668E+31 6.196890E+32
6.670914E+02 1.215764E+32 2.360760E+32 8.393736E+31 6.147205E+32
6.670046E+02 1.202479E+32 2.357908E+32 8.270866E+31 6.118855E+32
6.669179E+02 1.194072E+32 2.348825E+32 8.204832E+31 6.082157E+32
6.668312E+02 1.185468E+32 2.330680E+32 8.109759E+31 6.028033E+32
6.667445E+02 1.176775E+32 2.317949E+32 8.042671E+31 5.996124E+32
6.666578E+02 1.165043E+32 2.302159E+32 7.967641E+31 5.935394E+32
6.665711E+02 1.155514E+32 2.285448E+32 7.879885E+31 5.882499E+32
6.664845E+02 1.147607E+32 2.274513E+32 7.806285E+31 5.878170E+32
6.663979E+02 1.136404E+32 2.255976E+32 7.708290E+31 5.783815E+32
6.663113E+02 1.122983E+32 2.234822E+32 7.638803E+31 5.754711E+32
6.662247E+02 1.110039E+32 2.226182E+32 7.585395E+31 5.726932E+32
6.661382E+02 1.094865E+32 2.205964E+32 7.533399E+31 5.656309E+32
6.660517E+02 1.080350E+32 2.188005E+32 7.505037E+31 5.595933E+32
6.659652E+02 1.068613E+32 2.171255E+32 7.465340E+31 5.590313E+32
6.658787E+02 1.057318E+32 2.151228E+32 7.436678E+31 5.578589E+32
6.657923E+02 1.047572E+32 2.132383E+32 7.381218E+31 5.550894E+32
6.657058E+02 1.039595E+32 2.111741E+32 7.358032E+31 5.520192E+32
6.656194E+02 1.030194E+32 2.097861E+32 7.329744E+31 5.518758E+32
6.655330E+02 1.020397E+32 2.075100E+32 7.305077E+31 5.494907E+32
6.654467E+02 1.009384E+32 2.047405E+32 7.227657E+31 5.441469E+32
6.653603E+02 1.002623E+32 2.028543E+32 7.139364E+31 5.449437E+32
6.652740E+02 9.921529E+31 2.005898E+32 7.053362E+31 5.415139E+32
6.651877E+02 9.862764E+31 1.988764E+32 6.998925E+31 5.392291E+32
6.651015E+02 9.769901E+31 1.966317E+32 6.902630E+31 5.368975E+32
6.650152E+02 9.674617E+31 1.952301E+32 6.818153E+31 5.378231E+32
6.649290E+02 9.498796E+31 1.929861E+32 6.732633E+31 5.326729E+32
6.648428E+02 9.357213E+31 1.913899E+32 6.658576E+31 5.308132E+32
6.647566E+02 9.201856E+31 1.897680E+32 6.566028E+31 5.266090E+32
6.646704E+02 9.048123E+31 1.882414E+32 6.495588E+31 5.255542E+32
6.645843E+02 8.899255E+31 1.865476E+32 6.418970E+31 5.229497E+32
6.644982E+02 8.844202E+31 1.848047E+32 6.340770E+31 5.205079E+32
6.644121E+02 8.757171E+31 1.831003E+32 6.276710E+31 5.170105E+32
6.643260E+02 8.699881E+31 1.819421E+32 6.207730E+31 5.163456E+32
6.642400E+02 8.622420E+31 1.797471E+32 6.118257E+31 5.126883E+32
6.641540E+02 8.562230E+31 1.789412E+32 6.049208E+31 5.079442E+32
6.640679E+02 8.465514E+31 1.769892E+32 5.979470E+31 4.998772E+32
6.639820E+02 8.405766E+31 1.753820E+32 5.926039E+31 4.893676E+32
6.638960E+02 8.323730E+31 1.738607E+32 5.846846E+31 4.812943E+32
6.638101E+02 8.277414E+31 1.729832E+32 5.795731E+31 4.747448E+32
6.637242E+02 8.196177E+31 1.711207E+32 5.757955E+31 4.603250E+32
6.636383E+02 8.123995E+31 1.696897E+32 5.707916E+31 4.539555E+32
6.635524E+02 8.031575E+31 1.678739E+32 5.661048E+31 4.415365E+32
6.634665E+02 7.982467E+31 1.666380E+32 5.629549E+31 4.347037E+32
6.633807E+02 7.919248E+31 1.653684E+32 5.565650E+31 4.222093E+32
6.632949E+02 7.830475E+31 1.638870E+32 5.543849E+31 4.156186E+32
6.632091E+02 7.747450E+31 1.625938E+32 5.477778E+31 4.062946E+32
6.631234E+02 7.702866E+31 1.616943E+32 5.455490E+31 4.055611E+32
6.630376E+02 7.643725E+31 1.604299E+32 5.431053E+31 4.023954E+32
6.629519E+02 7.607843E+31 1.593588E+32 5.405299E+31 4.001020E+32
6.628662E+02 7.527044E+31 1.578630E+32 5.406821E+31 3.969264E+32
6.627806E+02 7.495379E+31 1.563364E+32 5.396369E+31 3.938347E+32
6.626949E+02 7.442257E+31 1.551594E+32 5.374191E+31 3.926339E+32
6.626093E+02 7.406242E+31 1.534029E+32 5.361755E+31 3.882361E+32
6.625237E+02 7.368619E+31 1.519195E+32 5.361468E+31 3.866509E+32
6.624381E+02 7.333466E+31 1.505783E+32 5.356737E+31 3.845160E+32
6.623525E+02 7.300057E+31 1.489548E+32 5.333099E+31 3.801531E+32
6.622670E+02 7.241076E+31 1.475656E+32 5.304888E+31 3.796909E+32
6.621815E+02 7.171311E+31 1.464251E+32 5.231012E+31 3.739078E+32
6.620960E+02 7.121736E+31 1.455517E+32 5.190944E+31 3.723693E+32
6.620105E+02 7.032215E+31 1.436099E+32 5.125578E+31 3.673602E+32
6.619251E+02 6.945086E+31 1.427948E+32 5.054427E+31 3.651840E+32
6.618396E+02 6.858740E+31 1.418208E+32 5.020937E+31 3.602494E+32
6.617542E+02 6.747943E+31 1.403870E+32 4.958482E+31 3.586528E+32
6.616689E+02 6.642746E+31 1.389086E+32 4.928392E+31 3.545762E+32
6.615835E+02 6.548696E+31 1.376635E+32 4.907675E+31 3.504534E+32
6.614982E+02 6.465165E+31 1.365649E+32 4.878491E+31 3.505795E+32
6.614128E+02 6.380106E+31 1.347930E+32 4.841488E+31 3.458451E+32
6.613275E+02 6.300815E+31 1.336843E+32 4.828705E+31 3.445608E+32
6.612423E+02 6.220075E+31 1.320828E+32 4.794261E+31 3.436932E+32
6.611570E+02 6.165645E+31 1.307492E+32 4.766048E+31 3.414268E+32
6.610718E+02 6.099047E+31 1.292084E+32 4.733750E+31 3.398398E+32
6.609866E+02 6.032528E+31 1.273276E+32 4.695020E+31 3.371653E+32
6.609014E+02 5.961206E+31 1.257895E+32 4.627350E+31 3.347514E+32
6.608162E+02 5.892062E+31 1.240737E+32 4.565083E+31 3.343253E+32
6.607311E+02 5.877066E+31 1.230819E+32 4.519194E+31 3.332925E+32
6.606460E+02 5.809358E+31 1.213489E+32 4.454784E+31 3.298794E+32
6.605609E+02 5.724051E+31 1.199840E+32 4.386373E+31 3.296710E+32
6.604758E+02 5.639846E+31 1.184597E+32 4.317918E+31 3.248047E+32
6.603908E+02 5.568093E+31 1.178257E+32 4.263431E+31 3.259718E+32
6.603057E+02 5.497548E+31 1.163896E+32 4.207087E+31 3.224711E+32
6.602207E+02 5.415600E+31 1.149759E+32 4.145093E+31 3.201252E+32
6.601357E+02 5.312400E+31 1.134064E+32 4.079248E+31 3.172288E+32
6.600508E+02 5.270988E+31 1.124768E+32 4.041134E+31 3.174674E+32
6.599658E+02 5.238207E+31 1.116975E+32 3.992200E+31 3.129116E+32
6.598809E+02 5.168331E+31 1.102009E+32 3.936403E+31 3.122326E+32
6.597960E+02 5.128791E+31 1.094697E+32 3.877802E+31 3.100995E+32
6.597111E+02 5.067024E+31 1.079536E+32 3.825052E+31 3.063847E+32
6.596263E+02 5.010377E+31 1.065300E+32 3.771847E+31 3.011070E+32
6.595414E+02 4.958833E+31 1.056825E+32 3.713597E+31 2.954944E+32
6.594566E+02 4.903624E+31 1.042226E+32 3.672863E+31 2.890507E+32
6.593718E+02 4.851454E+31 1.033085E+32 3.631131E+31 2.854148E+32
6.592870E+02 4.800253E+31 1.021460E+32 3.593826E+31 2.787675E+32
6.592023E+02 4.745344E+31 1.013579E+32 3.576286E+31 2.733267E+32
6.591176E+02 4.691491E+31 9.983175E+31 3.530029E+31 2.679236E+32
6.590329E+02 4.646570E+31 9.902932E+31 3.513903E+31 2.644163E+32
6.589482E+02 4.575707E+31 9.752917E+31 3.463397E+31 2.566689E+32
6.588635E+02 4.537394E+31 9.708071E+31 3.445074E+31 2.521442E+32
6.587789E+02 4.479138E+31 9.619719E+31 3.406770E+31 2.474695E+32
6.586943E+02 4.435730E+31 9.500579E+31 3.368230E+31 2.455263E+32
6.586097E+02 4.399259E+31 9.437228E+31 3.351251E+31 2.424078E+32
6.585251E+02 4.344962E+31 9.342457E+31 3.329998E+31 2.410626E+32
6.584405E+02 4.308259E+31 9.221648E+31 3.317921E+31 2.394074E+32
6.583560E+02 4.276494E+31 9.120214E+31 3.289991E+31 2.381091E+32
6.582715E+02 4.229464E+31 9.014357E+31 3.280535E+31 2.358022E+32
6.581870E+02 4.220009E+31 8.940505E+31 3.277598E+31 2.330308E+32
6.581026E+02 4.189903E+31 8.798591E+31 3.260752E+31 2.302512E+32
6.580181E+02 4.171149E+31 8.716462E+31 3.239430E+31 2.312230E+32
6.579337E+02 4.126353E+31 8.585554E+31 3.220496E+31 2.274683E+32
6.578493E+02 4.112993E+31 8.483228E+31 3.200172E+31 2.277779E+32
6.577649E+02 4.090378E+31 8.354799E+31 3.166380E+31 2.246984E+32
6.576806E+02 4.039332E+31 8.247810E+31 3.125492E+31 2.242695E+32
6.575962E+02 4.005807E+31 8.149412E+31 3.094395E+31 2.220165E+32
6.575119E+02 3.951156E+31 7.999932E+31 3.049334E+31 2.209166E+32
6.574276E+02 3.902242E+31 7.895920E+31 3.006490E+31 2.186667E+32
6.573433E+02 3.848745E+31 7.777484E+31 2.972798E+31 2.175403E+32
6.572591E+02 3.788900E+31 7.684329E+31 2.917124E+31 2.144228E+32
6.571749E+02 3.740186E+31 7.566346E+31 2.897206E+31 2.103995E+32
6.570907E+02 3.669691E+31 7.432566E+31 2.853933E+31 2.065798E+32
6.570065E+02 3.629449E+31 7.366644E+31 2.830946E+31 2.029590E+32
6.569223E+02 3.554542E+31 7.229038E+31 2.800817E+31 1.983866E+32
6.568382E+02 3.505082E+31 7.119403E+31 2.767477E+31 1.944227E+32
6.567541E+02 3.447453E+31 7.018401E+31 2.740424E+31 1.906304E+32
6.566700E+02 3.416819E+31 6.970033E+31 2.729242E+31 1.873342E+32
6.565859E+02 3.331278E+31 6.818821E+31 2.689550E+31 1.826141E+32
6.565018E+02 3.320806E+31 6.768682E+31 2.667358E+31 1.816447E+32
6.564178E+02 3.247086E+31 6.630691E+31 2.628824E+31 1.760494E+32
6.563338E+02 3.227737E+31 6.610528E+31 2.620945E+31 1.736045E+32
6.562498E+02 3.165874E+31 6.495238E+31 2.599922E+31 1.711055E+32
6.561658E+02 3.129301E+31 6.401057E+31 2.579950E+31 1.692353E+32
6.560819E+02 3.091432E+31 6.317897E+31 2.573727E+31 1.660320E+32
6.559980E+02 3.067712E+31 6.241343E+31 2.566185E+31 1.653196E+32
6.559140E+02 3.024582E+31 6.101089E+31 2.536761E+31 1.629536E+32
6.558302E+02 2.994093E+31 6.013385E+31 2.532236E+31 1.616113E+32
6.557463E+02 2.950078E+31 5.897727E+31 2.513154E+31 1.572868E+32
6.556625E+02 2.941597E+31 5.798310E+31 2.501123E+31 1.564176E+32
6.555786E+02 2.921165E+31 5.726375E+31 2.498444E+31 1.552614E+32
6.554948E+02 2.886118E+31 5.614966E+31 2.475236E+31 1.521730E+32
6.554111E+02 2.848179E+31 5.545165E+31 2.474558E+31 1.518639E+32
6.553273E+02 2.857025E+31 5.518490E+31 2.456203E+31 1.507127E+32
6.552436E+02 2.843257E+31 5.489565E+31 2.450540E+31 1.497613E+32
6.551599E+02 2.834369E+31 5.485812E+31 2.441734E+31 1.479120E+32
6.550762E+02 2.841530E+31 5.477658E+31 2.451711E+31 1.493528E+32
6.549925E+02 2.805287E+31 5.406744E+31 2.433526E+31 1.465087E+32
6.549089E+02 2.824020E+31 5.421736E+31 2.432599E+31 1.470493E+32
6.548252E+02 2.791507E+31 5.386045E+31 2.425960E+31 1.457418E+32
6.547416E+02 2.795788E+31 5.365092E+31 2.403345E+31 1.450836E+32
6.546581E+02 2.776133E+31 5.314675E+31 2.401066E+31 1.438472E+32
6.545745E+02 2.778808E+31 5.290628E+31 2.399874E+31 1.412763E+32
6.544910E+02 2.742944E+31 5.194031E+31 2.378484E+31 1.425628E+32
6.544074E+02 2.749062E+31 5.150053E+31 2.376775E+31 1.391360E+32
6.543239E+02 2.758256E+31 5.203066E+31 2.375785E+31 1.405824E+32
6.542405E+02 2.731009E+31 5.168951E+31 2.368216E+31 1.398888E+32
6.541570E+02 2.744743E+31 5.215478E+31 2.376017E+31 1.401272E+32
6.540736E+02 2.734675E+31 5.200966E+31 2.374955E+31 1.409683E+32
6.539902E+02 2.737563E+31 5.195915E+31 2.360330E+31 1.415353E+32
6.539068E+02 2.748768E+31 5.221303E+31 2.362650E+31 1.404078E+32
6.538234E+02 2.761536E+31 5.242956E+31 2.359002E+31 1.420357E+32
6.537400E+02 2.742627E+31 5.211643E+31 2.348527E+31 1.403650E+32
6.536567E+02 2.770151E+31 5.253900E+31 2.350850E+31 1.427822E+32
6.535734E+02 2.771674E+31 5.266755E+31 2.335708E+31 1.418864E+32
6.534901E+02 2.751815E+31 5.259599E+31 2.323121E+31 1.409364E+32
6.534069E+02 2.766823E+31 5.275436E+31 2.315432E+31 1.431163E+32
6.533236E+02 2.744608E+31 5.296082E+31 2.312371E+31 1.420410E+32
6.532404E+02 2.747371E+31 5.286259E+31 2.291937E+31 1.422483E+32
6.531572E+02 2.750878E+31 5.308053E+31 2.293723E+31 1.429789E+32
6.530740E+02 2.726997E+31 5.282856E+31 2.279619E+31 1.408482E+32
6.529909E+02 2.717679E+31 5.274744E+31 2.272441E+31 1.428735E+32
6.529077E+02 2.739276E+31 5.307506E+31 2.265946E+31 1.420852E+32
6.528246E+02 2.755490E+31 5.326570E+31 2.264776E+31 1.428524E+32
6.527415E+02 2.748593E+31 5.306972E+31 2.256431E+31 1.434648E+32
6.526584E+02 2.756201E+31 5.331786E+31 2.245356E+31 1.410852E+32
6.525754E+02 2.760925E+31 5.358040E+31 2.253738E+31 1.442169E+32
6.524924E+02 2.765540E+31 5.354343E+31 2.246545E+31 1.432199E+32
6.524093E+02 2.770730E+31 5.356462E+31 2.230522E+31 1.431006E+32
6.523264E+02 2.759849E+31 5.344818E+31 2.231343E+31 1.439311E+32
6.522434E+02 2.767281E+31 5.364999E+31 2.218713E+31 1.423288E+32
6.521604E+02 2.785198E+31 5.387126E+31 2.214114E+31 1.428446E+32
6.520775E+02 2.777732E+31 5.390908E+31 2.208915E+31 1.438647E+32
6.519946E+02 2.780343E+31 5.408999E+31 2.194828E+31 1.447615E+32
6.519117E+02 2.777439E+31 5.401105E+31 2.180042E+31 1.434329E+32
6.518289E+02 2.779364E+31 5.427240E+31 2.170622E+31 1.439363E+32
6.517460E+02 2.777803E+31 5.406957E+31 2.159254E+31 1.425457E+32
6.516632E+02 2.785918E+31 5.438924E+31 2.155136E+31 1.446764E+32
6.515804E+02 2.790779E+31 5.452149E+31 2.141035E+31 1.442352E+32
6.514976E+02 2.794985E+31 5.453591E+31 2.131083E+31 1.437562E+32
6.514149E+02 2.794790E+31 5.467009E+31 2.127139E+31 1.450076E+32
6.513321E+02 2.791404E+31 5.449770E+31 2.108499E+31 1.444781E+32
6.512494E+02 2.790711E+31 5.464316E+31 2.101288E+31 1.431497E+32
6.511667E+02 2.806470E+31 5.492927E+31 2.103098E+31 1.460854E+32
6.510841E+02 2.812023E+31 5.483013E+31 2.094451E+31 1.450618E+32
6.510014E+02 2.833426E+31 5.498117E+31 2.075920E+31 1.437183E+32
6.509188E+02 2.822671E+31 5.496697E+31 2.082356E+31 1.458661E+32
6.508362E+02 2.829701E+31 5.518374E+31 2.064952E+31 1.452914E+32
6.507536E+02 2.851577E+31 5.543851E+31 2.060685E+31 1.445238E+32
6.506710E+02 2.843869E+31 5.540583E+31 2.059013E+31 1.458931E+32
6.505885E+02 2.831604E+31 5.552889E+31 2.049366E+31 1.453655E+32
6.505059E+02 2.846641E+31 5.571852E+31 2.042629E+31 1.466376E+32
6.504234E+02 2.835786E+31 5.568826E+31 2.052268E+31 1.457906E+32
