#NTIMES: 110 
#TIMES[d]: 2.04 2.11 2.19 2.28 2.36 2.45 2.54 2.64 2.74 2.84 2.95 3.06 3.17 3.29 3.41 3.54 3.68 3.81 3.96 4.11 4.26 4.42 4.59 4.76 4.94 5.12 5.32 5.52 5.72 5.94 6.16 6.39 6.63 6.88 7.14 7.41 7.69 7.98 8.28 8.59 8.91 9.25 9.59 9.95 10.33 10.71 11.12 11.54 11.97 12.42 12.88 13.37 13.87 14.39 14.93 15.49 16.08 16.68 17.31 17.96 18.63 19.33 20.06 20.81 21.59 22.41 23.25 24.12 25.03 25.97 26.94 27.96 29.01 30.10 31.23 32.40 33.62 34.88 36.19 37.55 38.96 40.43 41.95 43.52 45.16 46.86 48.62 50.44 52.34 54.30 56.35 58.46 60.66 62.94 65.30 67.76 70.30 72.94 75.69 78.53 81.48 84.54 87.72 91.01 94.43 97.98 101.66 105.48 109.45 113.56 117.83 
#NSTAGES: 5 
#
#TIME: 2.04 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
34250.00 3500.00 6.61e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3500.00 5.55e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 4.64e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 3.88e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 3.27e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 2.73e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 2.28e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.91e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 3500.00 1.60e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 1.33e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3500.00 1.12e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 9.31e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 4.76 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 67678.50 1.94e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 65129.80 1.64e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 63104.40 1.38e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 60449.40 1.16e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 57697.50 9.66e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 55919.90 8.04e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 53444.40 6.59e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 50994.90 5.35e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 48828.30 4.35e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 46680.80 3.56e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 44710.40 2.95e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 43111.90 2.47e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 26998.90 1.89e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 36964.10 1.47e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 33109.80 1.33e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 32160.10 1.23e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 33079.00 1.10e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 30698.80 9.84e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 25613.70 8.69e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 18011.40 6.97e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 18274.60 5.49e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 17004.50 4.26e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 15646.10 3.04e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 14140.80 2.32e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 13033.60 1.82e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11859.00 1.46e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 10813.10 1.21e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 10066.60 1.01e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 9559.56 8.44e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 9032.86 7.06e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 8471.88 5.86e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 8251.05 4.83e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 8032.32 3.87e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 7619.70 3.03e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 7183.31 2.39e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 7149.73 1.88e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 7179.20 1.51e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 7046.74 1.20e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 7027.22 9.91e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 7012.08 8.38e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 5786.09 6.91e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 6511.70 5.81e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 5626.14 4.87e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 5892.95 4.10e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 8563.43 3.45e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 5242.91 2.90e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 6472.92 2.44e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 5639.71 2.05e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 4105.63 1.72e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 6720.50 1.45e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 4053.47 1.21e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 4820.19 1.02e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 7000.00 8.63e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 6504.47 7.26e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 6323.64 6.11e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 3677.29 5.10e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 5718.76 4.29e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 6431.63 3.57e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 4595.04 2.97e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 3500.00 2.48e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 4510.68 2.09e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 3500.00 1.77e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 5536.26 1.48e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 3500.00 1.23e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 4639.99 1.09e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 3500.00 8.74e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 3500.00 7.29e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 3500.00 6.45e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3500.00 5.10e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 4.24e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 3.55e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 3.15e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 2.63e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 2.16e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.86e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 3500.00 1.49e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 1.21e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3500.00 1.01e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 8.37e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 4.94 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 66141.80 1.74e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 63650.10 1.47e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 61714.10 1.24e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 59115.20 1.03e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 56417.40 8.58e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 54709.60 7.12e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 52290.80 5.81e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 49849.10 4.70e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 47745.70 3.83e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 45678.30 3.16e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 43874.40 2.63e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 42400.30 2.21e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 32388.60 1.57e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 35919.90 1.32e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 31846.90 1.19e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 31626.20 1.09e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 32219.30 9.77e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 29703.80 8.76e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 26200.70 7.72e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 25418.90 6.31e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 20779.30 4.94e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 18109.10 3.85e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 15620.20 2.72e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 14044.30 2.06e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 12697.30 1.60e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11356.30 1.29e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 10516.30 1.08e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 9825.86 9.01e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 9386.90 7.54e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 8946.21 6.29e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 8474.21 5.20e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 8006.65 4.22e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 7844.15 3.34e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 7222.97 2.59e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 7056.82 2.07e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 7220.50 1.61e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 6565.03 1.31e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 7105.62 1.09e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 6514.78 9.11e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 6832.70 7.75e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 6383.98 6.54e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 6071.76 5.20e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 4623.00 4.37e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 6905.00 4.04e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 4281.71 3.08e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 4734.73 2.60e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 5950.10 2.18e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 3640.91 1.83e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 7503.20 1.54e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 3500.00 1.30e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 7353.33 1.09e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 9640.39 9.20e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 4688.53 7.74e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 3500.00 6.46e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 3500.00 5.40e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 3500.00 4.57e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 3500.00 3.84e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 7036.17 3.24e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 8450.84 2.73e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 3500.00 2.25e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 8366.58 1.92e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 3500.00 1.57e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 3500.00 1.31e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 3500.00 1.11e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 3500.00 9.17e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 3500.00 7.91e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 3500.00 6.44e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 3500.00 5.41e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3500.00 4.51e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 3.79e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 3.17e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 2.65e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 2.23e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 1.86e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.57e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 3500.00 1.31e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 1.10e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3623.41 9.63e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 7.68e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 5.12 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 64586.20 1.55e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 62306.40 1.31e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 60285.60 1.10e+12 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 57799.40 9.20e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 55094.80 7.59e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 53484.50 6.29e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 51142.30 5.11e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 48767.20 4.14e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 46698.50 3.39e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 44718.70 2.81e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 43078.00 2.35e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 26685.80 1.73e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 35117.60 1.36e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 34003.50 1.18e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 30869.20 1.06e+11 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 31171.10 9.71e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 31577.20 8.68e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 28652.80 7.78e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 23747.10 6.82e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 18657.20 5.40e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 18424.10 4.32e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 16838.90 3.35e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 15171.70 2.35e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 13767.70 1.82e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 12454.00 1.42e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11141.40 1.16e+10 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 10349.10 9.63e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 9723.62 8.06e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 9219.21 6.75e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 8863.53 5.63e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 8428.74 4.66e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 7803.10 3.79e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 7830.88 3.04e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 7653.23 2.38e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 7371.79 1.85e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 6838.00 1.48e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 6738.17 1.18e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 6473.75 9.68e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 5973.85 8.10e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 6748.94 7.00e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 6114.36 5.56e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 5733.31 4.66e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 6094.56 3.92e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 5558.01 3.29e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 5695.48 2.76e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 5951.57 2.32e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 7704.93 1.96e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 6282.98 1.64e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 5743.97 1.38e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 7000.00 1.16e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 4318.14 9.77e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 4820.19 8.21e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 7866.17 6.92e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 5644.07 5.82e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 3500.00 4.88e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 3500.00 4.10e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 3500.00 3.43e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 4018.23 2.90e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 4225.42 2.44e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 3500.00 2.04e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 4183.29 1.72e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 3500.00 1.46e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 3500.00 1.23e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 3500.00 9.91e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 3500.00 8.40e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 3500.00 7.03e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 3500.00 5.97e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 3500.00 4.87e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 3638.88 4.29e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 3500.00 3.51e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 3500.00 2.87e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 3500.00 2.39e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 3500.00 2.01e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 3500.00 1.68e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 3500.00 1.49e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 4184.66 1.30e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 3500.00 9.94e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 3500.00 8.28e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 3500.00 6.89e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 5.32 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
