#NTIMES:    57
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    7.391354E+03   1.0000E-099   1.6607E-002   5.4045E-001   4.4290E-001   4.7786E-005   1.0000E-099
    7.802219E+03   1.0000E-099   1.9502E-002   5.4924E-001   4.3122E-001   4.2070E-005   1.0000E-099
    8.206313E+03   1.0000E-099   2.3587E-002   5.6097E-001   4.1541E-001   3.5811E-005   1.0000E-099
    8.603634E+03   1.0000E-099   2.8602E-002   5.7214E-001   3.9923E-001   3.0736E-005   1.0000E-099
    8.993481E+03   1.0000E-099   3.4042E-002   5.8043E-001   3.8550E-001   2.7372E-005   1.0000E-099
    9.374222E+03   1.0000E-099   3.9197E-002   5.8463E-001   3.7615E-001   2.5641E-005   1.0000E-099
    9.744070E+03   1.0000E-099   4.3405E-002   5.8434E-001   3.7223E-001   2.5242E-005   1.0000E-099
    1.010310E+04   1.0000E-099   4.6080E-002   5.7948E-001   3.7442E-001   2.5909E-005   1.0000E-099
    1.045101E+04   1.0000E-099   4.7080E-002   5.7048E-001   3.8241E-001   2.7253E-005   1.0000E-099
    1.078812E+04   1.0000E-099   4.6141E-002   5.5771E-001   3.9612E-001   2.9085E-005   1.0000E-099
    1.111485E+04   1.0000E-099   4.3610E-002   5.4288E-001   4.1348E-001   3.0938E-005   1.0000E-099
    1.143296E+04   1.0000E-099   3.9553E-002   5.2757E-001   4.3285E-001   3.2745E-005   1.0000E-099
    1.174476E+04   1.0000E-099   3.4329E-002   5.1432E-001   4.5132E-001   3.4254E-005   1.0000E-099
    1.205909E+04   1.0000E-099   2.6485E-002   5.0486E-001   4.6862E-001   3.5676E-005   1.0000E-099
    1.239988E+04   1.0000E-099   1.7290E-002   5.0020E-001   4.8248E-001   3.7442E-005   1.0000E-099
    1.279382E+04   1.0000E-099   1.2800E-002   4.9066E-001   4.9650E-001   4.0216E-005   1.0000E-099
    1.324103E+04   1.0000E-099   1.0391E-002   4.7530E-001   5.1426E-001   4.4099E-005   1.0000E-099
    1.371450E+04   1.0000E-099   8.5906E-003   4.5758E-001   5.3378E-001   4.8721E-005   1.0000E-099
    1.419471E+04   1.0000E-099   6.8801E-003   4.3973E-001   5.5334E-001   5.3664E-005   1.0000E-099
    1.467882E+04   1.0000E-099   5.2353E-003   4.2107E-001   5.7364E-001   5.9216E-005   1.0000E-099
    1.516544E+04   1.0000E-099   3.7154E-003   4.0146E-001   5.9476E-001   6.5545E-005   1.0000E-099
    1.565383E+04   1.0000E-099   2.5036E-003   3.8188E-001   6.1555E-001   7.2403E-005   1.0000E-099
    1.614188E+04   1.0000E-099   1.6458E-003   3.6229E-001   6.3598E-001   7.9995E-005   1.0000E-099
    1.662988E+04   1.0000E-099   1.0925E-003   3.4247E-001   6.5635E-001   8.8676E-005   1.0000E-099
    1.711894E+04   1.0000E-099   7.5292E-004   3.2222E-001   6.7693E-001   9.8904E-005   1.0000E-099
    1.760762E+04   1.0000E-099   5.4986E-004   3.0239E-001   6.9695E-001   1.1048E-004   1.0000E-099
    1.809543E+04   1.0000E-099   4.2532E-004   2.8343E-001   7.1602E-001   1.2328E-004   1.0000E-099
    1.858338E+04   1.0000E-099   3.4317E-004   2.6457E-001   7.3494E-001   1.3829E-004   1.0000E-099
    1.907229E+04   1.0000E-099   2.8562E-004   2.4622E-001   7.5334E-001   1.5561E-004   1.0000E-099
    1.956310E+04   1.0000E-099   2.4411E-004   2.2955E-001   7.7003E-001   1.7414E-004   1.0000E-099
    2.005452E+04   1.0000E-099   2.0971E-004   2.1264E-001   7.8696E-001   1.9716E-004   1.0000E-099
    2.054615E+04   1.0000E-099   1.8128E-004   1.9592E-001   8.0367E-001   2.2557E-004   1.0000E-099
    2.104146E+04   1.0000E-099   1.6084E-004   1.8189E-001   8.1770E-001   2.5584E-004   1.0000E-099
    2.154371E+04   1.0000E-099   1.4333E-004   1.6785E-001   8.3171E-001   2.9405E-004   1.0000E-099
    2.204905E+04   1.0000E-099   1.2884E-004   1.5473E-001   8.4480E-001   3.3897E-004   1.0000E-099
    2.255921E+04   1.0000E-099   1.1731E-004   1.4318E-001   8.5632E-001   3.9027E-004   1.0000E-099
    2.307635E+04   1.0000E-099   1.0656E-004   1.3138E-001   8.6806E-001   4.5481E-004   1.0000E-099
    2.359495E+04   1.0000E-099   9.8079E-005   1.2139E-001   8.7799E-001   5.2596E-004   1.0000E-099
    2.411872E+04   1.0000E-099   9.0749E-005   1.1242E-001   8.8688E-001   6.0706E-004   1.0000E-099
    2.465077E+04   1.0000E-099   8.3793E-005   1.0392E-001   8.9530E-001   6.9863E-004   1.0000E-099
    2.519280E+04   1.0000E-099   7.7503E-005   9.5727E-002   9.0338E-001   8.1196E-004   1.0000E-099
    2.574584E+04   1.0000E-099   7.1600E-005   8.8036E-002   9.1094E-001   9.4875E-004   1.0000E-099
    2.631072E+04   1.0000E-099   6.5971E-005   8.0805E-002   9.1802E-001   1.1132E-003   1.0000E-099
    2.688816E+04   1.0000E-099   5.9966E-005   7.3655E-002   9.2496E-001   1.3281E-003   1.0000E-099
    2.748029E+04   1.0000E-099   5.4801E-005   6.8174E-002   9.3024E-001   1.5311E-003   1.0000E-099
    2.808915E+04   1.0000E-099   4.9400E-005   6.3364E-002   9.3482E-001   1.7625E-003   1.0000E-099
    2.871724E+04   1.0000E-099   4.3273E-005   5.8680E-002   9.3916E-001   2.1203E-003   1.0000E-099
    2.930126E+04   1.0000E-099   3.8671E-005   5.5932E-002   9.4146E-001   2.5733E-003   1.0000E-099
    2.983511E+04   1.0000E-099   3.6090E-005   5.9123E-002   9.3774E-001   3.1030E-003   1.0000E-099
    2.984401E+04   1.0000E-099   3.6090E-005   5.9123E-002   9.3774E-001   3.1030E-003   1.0000E-099
#TIME:    88.000
#NVEL:  85
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.7007E-001   6.1615E-001   2.1378E-001   2.7625E-006   1.0000E-099
    1.028746E+03   1.0000E-099   1.6969E-001   6.1598E-001   2.1432E-001   2.7744E-006   1.0000E-099
    1.036238E+03   1.0000E-099   1.6838E-001   6.1634E-001   2.1528E-001   2.8183E-006   1.0000E-099
    1.051223E+03   1.0000E-099   1.6138E-001   6.1816E-001   2.2046E-001   3.0677E-006   1.0000E-099
    1.117421E+03   1.0000E-099   1.5795E-001   6.1903E-001   2.2301E-001   3.1935E-006   1.0000E-099
    1.187787E+03   1.0000E-099   1.5045E-001   6.2080E-001   2.2875E-001   3.4997E-006   1.0000E-099
    1.262585E+03   1.0000E-099   1.4333E-001   6.2232E-001   2.3435E-001   3.8217E-006   1.0000E-099
    1.342093E+03   1.0000E-099   1.3681E-001   6.2355E-001   2.3964E-001   4.1476E-006   1.0000E-099
    1.426607E+03   1.0000E-099   1.3058E-001   6.2457E-001   2.4485E-001   4.4902E-006   1.0000E-099
    1.516444E+03   1.0000E-099   1.2461E-001   6.2540E-001   2.4999E-001   4.8514E-006   1.0000E-099
    1.611938E+03   1.0000E-099   1.1865E-001   6.2605E-001   2.5529E-001   5.2486E-006   1.0000E-099
    1.713445E+03   1.0000E-099   1.1281E-001   6.2652E-001   2.6067E-001   5.6788E-006   1.0000E-099
    1.821344E+03   1.0000E-099   1.0697E-001   6.2680E-001   2.6622E-001   6.1544E-006   1.0000E-099
    1.936039E+03   1.0000E-099   1.0133E-001   6.2686E-001   2.7180E-001   6.6645E-006   1.0000E-099
    2.057955E+03   1.0000E-099   9.5413E-002   6.2669E-001   2.7789E-001   7.2626E-006   1.0000E-099
    2.187549E+03   1.0000E-099   8.9681E-002   6.2627E-001   2.8405E-001   7.9127E-006   1.0000E-099
    2.325304E+03   1.0000E-099   8.4091E-002   6.2556E-001   2.9034E-001   8.6260E-006   1.0000E-099
    2.471734E+03   1.0000E-099   7.8339E-002   6.2452E-001   2.9713E-001   9.4593E-006   1.0000E-099
    2.627385E+03   1.0000E-099   7.2867E-002   6.2316E-001   3.0397E-001   1.0362E-005   1.0000E-099
    2.792837E+03   1.0000E-099   6.7362E-002   6.2138E-001   3.1125E-001   1.1404E-005   1.0000E-099
    2.968708E+03   1.0000E-099   6.1927E-002   6.1915E-001   3.1891E-001   1.2595E-005   1.0000E-099
    3.155654E+03   1.0000E-099   5.6578E-002   6.1641E-001   3.2700E-001   1.3963E-005   1.0000E-099
    3.354373E+03   1.0000E-099   5.1458E-002   6.1317E-001   3.3536E-001   1.5503E-005   1.0000E-099
    3.565605E+03   1.0000E-099   4.6418E-002   6.0928E-001   3.4429E-001   1.7304E-005   1.0000E-099
    3.790140E+03   1.0000E-099   4.1715E-002   6.0484E-001   3.5342E-001   1.9311E-005   1.0000E-099
    4.028813E+03   1.0000E-099   3.7177E-002   5.9968E-001   3.6312E-001   2.1649E-005   1.0000E-099
    4.282517E+03   1.0000E-099   3.2932E-002   5.9385E-001   3.7319E-001   2.4310E-005   1.0000E-099
    4.552196E+03   1.0000E-099   2.8891E-002   5.8717E-001   3.8391E-001   2.7433E-005   1.0000E-099
    4.838859E+03   1.0000E-099   2.5147E-002   5.7970E-001   3.9512E-001   3.1033E-005   1.0000E-099
    5.143572E+03   1.0000E-099   2.1687E-002   5.7137E-001   4.0691E-001   3.5224E-005   1.0000E-099
    5.467475E+03   1.0000E-099   1.8528E-002   5.6216E-001   4.1927E-001   4.0108E-005   1.0000E-099
    5.811774E+03   1.0000E-099   1.5644E-002   5.5195E-001   4.3236E-001   4.5891E-005   1.0000E-099
    6.177754E+03   1.0000E-099   1.3582E-002   5.4052E-001   4.4584E-001   5.2541E-005   1.0000E-099
    6.566781E+03   1.0000E-099   1.3240E-002   5.3218E-001   4.5453E-001   5.6839E-005   1.0000E-099
    6.978907E+03   1.0000E-099   1.2625E-002   5.2395E-001   4.6336E-001   6.1816E-005   1.0000E-099
    7.391354E+03   1.0000E-099   1.3892E-002   5.2589E-001   4.6016E-001   5.9152E-005   1.0000E-099
    7.802219E+03   1.0000E-099   1.6477E-002   5.3531E-001   4.4817E-001   5.1885E-005   1.0000E-099
    8.206313E+03   1.0000E-099   2.0210E-002   5.4812E-001   4.3162E-001   4.3714E-005   1.0000E-099
    8.603634E+03   1.0000E-099   2.4921E-002   5.6061E-001   4.1443E-001   3.6930E-005   1.0000E-099
    8.993481E+03   1.0000E-099   3.0138E-002   5.7008E-001   3.9974E-001   3.2324E-005   1.0000E-099
    9.374222E+03   1.0000E-099   3.5203E-002   5.7525E-001   3.8952E-001   2.9736E-005   1.0000E-099
    9.744070E+03   1.0000E-099   3.9554E-002   5.7587E-001   3.8455E-001   2.8671E-005   1.0000E-099
    1.010310E+04   1.0000E-099   4.2572E-002   5.7176E-001   3.8564E-001   2.8807E-005   1.0000E-099
    1.045101E+04   1.0000E-099   4.3832E-002   5.6305E-001   3.9309E-001   2.9823E-005   1.0000E-099
    1.078812E+04   1.0000E-099   4.3308E-002   5.5052E-001   4.0614E-001   3.1295E-005   1.0000E-099
    1.111485E+04   1.0000E-099   4.1187E-002   5.3561E-001   4.2317E-001   3.2834E-005   1.0000E-099
    1.143296E+04   1.0000E-099   3.7674E-002   5.2001E-001   4.4228E-001   3.4335E-005   1.0000E-099
    1.174476E+04   1.0000E-099   3.3287E-002   5.0637E-001   4.6031E-001   3.5518E-005   1.0000E-099
    1.205909E+04   1.0000E-099   2.6289E-002   4.9647E-001   4.7720E-001   3.6674E-005   1.0000E-099
    1.239988E+04   1.0000E-099   1.7341E-002   4.9164E-001   4.9098E-001   3.8349E-005   1.0000E-099
    1.279382E+04   1.0000E-099   1.2836E-002   4.8233E-001   5.0479E-001   4.1001E-005   1.0000E-099
    1.324103E+04   1.0000E-099   1.0210E-002   4.6693E-001   5.2282E-001   4.4863E-005   1.0000E-099
    1.371450E+04   1.0000E-099   8.1064E-003   4.4983E-001   5.4201E-001   4.9286E-005   1.0000E-099
    1.419471E+04   1.0000E-099   6.1311E-003   4.3233E-001   5.6148E-001   5.4059E-005   1.0000E-099
    1.467882E+04   1.0000E-099   4.3781E-003   4.1491E-001   5.8066E-001   5.9056E-005   1.0000E-099
    1.516544E+04   1.0000E-099   2.8934E-003   3.9586E-001   6.0118E-001   6.5060E-005   1.0000E-099
    1.565383E+04   1.0000E-099   1.8760E-003   3.7639E-001   6.2166E-001   7.1835E-005   1.0000E-099
    1.614188E+04   1.0000E-099   1.2549E-003   3.5732E-001   6.4135E-001   7.9258E-005   1.0000E-099
    1.662988E+04   1.0000E-099   8.7894E-004   3.3778E-001   6.6125E-001   8.7975E-005   1.0000E-099
    1.711894E+04   1.0000E-099   6.5313E-004   3.1905E-001   6.8020E-001   9.7530E-005   1.0000E-099
    1.760762E+04   1.0000E-099   5.0829E-004   2.9961E-001   6.9977E-001   1.0915E-004   1.0000E-099
    1.809543E+04   1.0000E-099   4.1652E-004   2.8198E-001   7.1748E-001   1.2132E-004   1.0000E-099
    1.858338E+04   1.0000E-099   3.4865E-004   2.6280E-001   7.3671E-001   1.3713E-004   1.0000E-099
    1.907229E+04   1.0000E-099   3.0125E-004   2.4572E-001   7.5383E-001   1.5381E-004   1.0000E-099
    1.956310E+04   1.0000E-099   2.6244E-004   2.2870E-001   7.7087E-001   1.7355E-004   1.0000E-099
    2.005452E+04   1.0000E-099   2.2941E-004   2.1196E-001   7.8762E-001   1.9762E-004   1.0000E-099
    2.054615E+04   1.0000E-099   2.0211E-004   1.9594E-001   8.0363E-001   2.2684E-004   1.0000E-099
    2.104146E+04   1.0000E-099   1.8111E-004   1.8178E-001   8.1778E-001   2.5921E-004   1.0000E-099
    2.154371E+04   1.0000E-099   1.6287E-004   1.6787E-001   8.3167E-001   2.9958E-004   1.0000E-099
    2.204905E+04   1.0000E-099   1.4879E-004   1.5594E-001   8.4356E-001   3.4411E-004   1.0000E-099
    2.255921E+04   1.0000E-099   1.3464E-004   1.4318E-001   8.5629E-001   4.0211E-004   1.0000E-099
    2.307635E+04   1.0000E-099   1.2323E-004   1.3185E-001   8.6755E-001   4.6951E-004   1.0000E-099
    2.359495E+04   1.0000E-099   1.1320E-004   1.2125E-001   8.7809E-001   5.4824E-004   1.0000E-099
    2.411872E+04   1.0000E-099   1.0506E-004   1.1223E-001   8.8703E-001   6.3542E-004   1.0000E-099
    2.465077E+04   1.0000E-099   9.7507E-005   1.0382E-001   8.9535E-001   7.3556E-004   1.0000E-099
    2.519280E+04   1.0000E-099   9.0519E-005   9.5694E-002   9.0336E-001   8.5771E-004   1.0000E-099
    2.574584E+04   1.0000E-099   8.4124E-005   8.8389E-002   9.1053E-001   1.0013E-003   1.0000E-099
    2.631072E+04   1.0000E-099   7.7693E-005   8.1379E-002   9.1737E-001   1.1776E-003   1.0000E-099
    2.688816E+04   1.0000E-099   7.0946E-005   7.4937E-002   9.2359E-001   1.4004E-003   1.0000E-099
    2.748029E+04   1.0000E-099   6.3330E-005   6.8602E-002   9.2969E-001   1.6457E-003   1.0000E-099
    2.808915E+04   1.0000E-099   5.5584E-005   6.3651E-002   9.3438E-001   1.9102E-003   1.0000E-099
    2.871724E+04   1.0000E-099   4.6891E-005   5.8806E-002   9.3884E-001   2.3069E-003   1.0000E-099
    2.930126E+04   1.0000E-099   3.9633E-005   5.5035E-002   9.4213E-001   2.7996E-003   1.0000E-099
    2.983511E+04   1.0000E-099   3.4563E-005   5.9359E-002   9.3741E-001   3.1999E-003   1.0000E-099
    2.984401E+04   1.0000E-099   3.4563E-005   5.9359E-002   9.3741E-001   3.1999E-003   1.0000E-099
#TIME:    97.000
#NVEL:  85
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.6260E-001   6.1714E-001   2.2026E-001   3.3309E-006   1.0000E-099
    1.028746E+03   1.0000E-099   1.6109E-001   6.1588E-001   2.2302E-001   3.3878E-006   1.0000E-099
    1.036238E+03   1.0000E-099   1.5919E-001   6.1634E-001   2.2447E-001   3.4665E-006   1.0000E-099
    1.051223E+03   1.0000E-099   1.5349E-001   6.1764E-001   2.2887E-001   3.7174E-006   1.0000E-099
    1.117421E+03   1.0000E-099   1.4985E-001   6.1844E-001   2.3171E-001   3.8821E-006   1.0000E-099
    1.187787E+03   1.0000E-099   1.4257E-001   6.1990E-001   2.3753E-001   4.2479E-006   1.0000E-099
    1.262585E+03   1.0000E-099   1.3513E-001   6.2119E-001   2.4368E-001   4.6651E-006   1.0000E-099
    1.342093E+03   1.0000E-099   1.2901E-001   6.2210E-001   2.4889E-001   5.0435E-006   1.0000E-099
    1.426607E+03   1.0000E-099   1.2293E-001   6.2283E-001   2.5423E-001   5.4571E-006   1.0000E-099
    1.516444E+03   1.0000E-099   1.1725E-001   6.2335E-001   2.5939E-001   5.8817E-006   1.0000E-099
    1.611938E+03   1.0000E-099   1.1148E-001   6.2371E-001   2.6481E-001   6.3569E-006   1.0000E-099
    1.713445E+03   1.0000E-099   1.0583E-001   6.2387E-001   2.7030E-001   6.8711E-006   1.0000E-099
    1.821344E+03   1.0000E-099   1.0022E-001   6.2382E-001   2.7595E-001   7.4354E-006   1.0000E-099
    1.936039E+03   1.0000E-099   9.4367E-002   6.2354E-001   2.8208E-001   8.0930E-006   1.0000E-099
    2.057955E+03   1.0000E-099   8.8940E-002   6.2303E-001   2.8803E-001   8.7727E-006   1.0000E-099
    2.187549E+03   1.0000E-099   8.3548E-002   6.2225E-001   2.9419E-001   9.5282E-006   1.0000E-099
    2.325304E+03   1.0000E-099   7.8072E-002   6.2115E-001   3.0077E-001   1.0393E-005   1.0000E-099
    2.471734E+03   1.0000E-099   7.2737E-002   6.1974E-001   3.0751E-001   1.1347E-005   1.0000E-099
    2.627385E+03   1.0000E-099   6.7327E-002   6.1792E-001   3.1474E-001   1.2452E-005   1.0000E-099
    2.792837E+03   1.0000E-099   6.2075E-002   6.1571E-001   3.2220E-001   1.3684E-005   1.0000E-099
    2.968708E+03   1.0000E-099   5.7023E-002   6.1309E-001   3.2987E-001   1.5051E-005   1.0000E-099
    3.155654E+03   1.0000E-099   5.1946E-002   6.0989E-001   3.3815E-001   1.6655E-005   1.0000E-099
    3.354373E+03   1.0000E-099   4.7154E-002   6.0623E-001   3.4660E-001   1.8431E-005   1.0000E-099
    3.565605E+03   1.0000E-099   4.2543E-002   6.0200E-001   3.5544E-001   2.0450E-005   1.0000E-099
    3.790140E+03   1.0000E-099   3.8033E-002   5.9705E-001   3.6489E-001   2.2814E-005   1.0000E-099
    4.028813E+03   1.0000E-099   3.3736E-002   5.9141E-001   3.7483E-001   2.5539E-005   1.0000E-099
    4.282517E+03   1.0000E-099   2.9659E-002   5.8499E-001   3.8532E-001   2.8705E-005   1.0000E-099
    4.552196E+03   1.0000E-099   2.5819E-002   5.7774E-001   3.9641E-001   3.2406E-005   1.0000E-099
    4.838859E+03   1.0000E-099   2.2231E-002   5.6957E-001   4.0816E-001   3.6762E-005   1.0000E-099
    5.143572E+03   1.0000E-099   1.8954E-002   5.6055E-001   4.2046E-001   4.1844E-005   1.0000E-099
    5.467475E+03   1.0000E-099   1.6002E-002   5.5065E-001   4.3330E-001   4.7781E-005   1.0000E-099
    5.811774E+03   1.0000E-099   1.3298E-002   5.3954E-001   4.4711E-001   5.5017E-005   1.0000E-099
    6.177754E+03   1.0000E-099   1.1401E-002   5.2715E-001   4.6139E-001   6.3494E-005   1.0000E-099
    6.566781E+03   1.0000E-099   1.1005E-002   5.1791E-001   4.7102E-001   6.9475E-005   1.0000E-099
    6.978907E+03   1.0000E-099   1.0452E-002   5.0911E-001   4.8036E-001   7.6009E-005   1.0000E-099
    7.391354E+03   1.0000E-099   1.1543E-002   5.1093E-001   4.7746E-001   7.3063E-005   1.0000E-099
    7.802219E+03   1.0000E-099   1.3843E-002   5.2082E-001   4.6527E-001   6.3971E-005   1.0000E-099
    8.206313E+03   1.0000E-099   1.7244E-002   5.3471E-001   4.4799E-001   5.3372E-005   1.0000E-099
    8.603634E+03   1.0000E-099   2.1608E-002   5.4847E-001   4.2987E-001   4.4452E-005   1.0000E-099
    8.993481E+03   1.0000E-099   2.6651E-002   5.5947E-001   4.1384E-001   3.8089E-005   1.0000E-099
    9.374222E+03   1.0000E-099   3.1703E-002   5.6599E-001   4.0227E-001   3.4257E-005   1.0000E-099
    9.744070E+03   1.0000E-099   3.6251E-002   5.6788E-001   3.9584E-001   3.2233E-005   1.0000E-099
    1.010310E+04   1.0000E-099   3.9441E-002   5.6457E-001   3.9596E-001   3.1759E-005   1.0000E-099
    1.045101E+04   1.0000E-099   4.1186E-002   5.5686E-001   4.0192E-001   3.2094E-005   1.0000E-099
    1.078812E+04   1.0000E-099   4.1107E-002   5.4501E-001   4.1385E-001   3.3010E-005   1.0000E-099
    1.111485E+04   1.0000E-099   3.9291E-002   5.3020E-001   4.3048E-001   3.4181E-005   1.0000E-099
    1.143296E+04   1.0000E-099   3.6357E-002   5.1480E-001   4.4881E-001   3.5206E-005   1.0000E-099
    1.174476E+04   1.0000E-099   3.2423E-002   5.0055E-001   4.6699E-001   3.6172E-005   1.0000E-099
    1.205909E+04   1.0000E-099   2.6102E-002   4.9083E-001   4.8303E-001   3.6911E-005   1.0000E-099
    1.239988E+04   1.0000E-099   1.7307E-002   4.8667E-001   4.9598E-001   3.8264E-005   1.0000E-099
    1.279382E+04   1.0000E-099   1.2725E-002   4.7776E-001   5.0947E-001   4.0698E-005   1.0000E-099
    1.324103E+04   1.0000E-099   9.8763E-003   4.6281E-001   5.2727E-001   4.4314E-005   1.0000E-099
    1.371450E+04   1.0000E-099   7.4118E-003   4.4586E-001   5.4668E-001   4.8589E-005   1.0000E-099
    1.419471E+04   1.0000E-099   5.2731E-003   4.2952E-001   5.6516E-001   5.2825E-005   1.0000E-099
    1.467882E+04   1.0000E-099   3.5281E-003   4.1273E-001   5.8368E-001   5.7462E-005   1.0000E-099
    1.516544E+04   1.0000E-099   2.2877E-003   3.9479E-001   6.0286E-001   6.2929E-005   1.0000E-099
    1.565383E+04   1.0000E-099   1.5271E-003   3.7581E-001   6.2259E-001   6.9450E-005   1.0000E-099
    1.614188E+04   1.0000E-099   1.0842E-003   3.5704E-001   6.4180E-001   7.6754E-005   1.0000E-099
    1.662988E+04   1.0000E-099   8.1275E-004   3.3781E-001   6.6129E-001   8.5397E-005   1.0000E-099
    1.711894E+04   1.0000E-099   6.4053E-004   3.1919E-001   6.8008E-001   9.5040E-005   1.0000E-099
    1.760762E+04   1.0000E-099   5.2480E-004   3.0049E-001   6.9888E-001   1.0637E-004   1.0000E-099
    1.809543E+04   1.0000E-099   4.4826E-004   2.8374E-001   7.1570E-001   1.1817E-004   1.0000E-099
    1.858338E+04   1.0000E-099   3.8612E-004   2.6480E-001   7.3468E-001   1.3408E-004   1.0000E-099
    1.907229E+04   1.0000E-099   3.3880E-004   2.4706E-001   7.5245E-001   1.5181E-004   1.0000E-099
    1.956310E+04   1.0000E-099   3.0204E-004   2.3108E-001   7.6845E-001   1.7121E-004   1.0000E-099
    2.005452E+04   1.0000E-099   2.7084E-004   2.1578E-001   7.8375E-001   1.9422E-004   1.0000E-099
    2.054615E+04   1.0000E-099   2.4215E-004   2.0006E-001   7.9947E-001   2.2360E-004   1.0000E-099
    2.104146E+04   1.0000E-099   2.1857E-004   1.8579E-001   8.1374E-001   2.5696E-004   1.0000E-099
    2.154371E+04   1.0000E-099   1.9602E-004   1.7087E-001   8.2863E-001   3.0031E-004   1.0000E-099
    2.204905E+04   1.0000E-099   1.7764E-004   1.5761E-001   8.4186E-001   3.4913E-004   1.0000E-099
    2.255921E+04   1.0000E-099   1.6185E-004   1.4507E-001   8.5436E-001   4.0929E-004   1.0000E-099
    2.307635E+04   1.0000E-099   1.4964E-004   1.3421E-001   8.6517E-001   4.7712E-004   1.0000E-099
    2.359495E+04   1.0000E-099   1.4004E-004   1.2485E-001   8.7446E-001   5.5277E-004   1.0000E-099
    2.411872E+04   1.0000E-099   1.2970E-004   1.1492E-001   8.8430E-001   6.4728E-004   1.0000E-099
    2.465077E+04   1.0000E-099   1.1938E-004   1.0530E-001   8.9382E-001   7.6102E-004   1.0000E-099
    2.519280E+04   1.0000E-099   1.1137E-004   9.7506E-002   9.0150E-001   8.8639E-004   1.0000E-099
    2.574584E+04   1.0000E-099   1.0300E-004   8.9847E-002   9.0901E-001   1.0404E-003   1.0000E-099
    2.631072E+04   1.0000E-099   9.4504E-005   8.2689E-002   9.1599E-001   1.2293E-003   1.0000E-099
    2.688816E+04   1.0000E-099   8.5726E-005   7.6578E-002   9.2188E-001   1.4569E-003   1.0000E-099
    2.748029E+04   1.0000E-099   7.5556E-005   7.0673E-002   9.2753E-001   1.7176E-003   1.0000E-099
    2.808915E+04   1.0000E-099   6.3332E-005   6.4685E-002   9.3323E-001   2.0246E-003   1.0000E-099
    2.871724E+04   1.0000E-099   4.9750E-005   5.8475E-002   9.3900E-001   2.4740E-003   1.0000E-099
    2.930126E+04   1.0000E-099   3.9314E-005   5.3559E-002   9.4340E-001   2.9965E-003   1.0000E-099
    2.983511E+04   1.0000E-099   3.0401E-005   5.4366E-002   9.4229E-001   3.3151E-003   1.0000E-099
    2.984401E+04   1.0000E-099   3.0401E-005   5.4366E-002   9.4229E-001   3.3151E-003   1.0000E-099
#TIME:   107.000
#NVEL:  85
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.5722E-001   6.1442E-001   2.2836E-001   3.8747E-006   1.0000E-099
    1.028746E+03   1.0000E-099   1.5706E-001   6.1443E-001   2.2850E-001   3.8820E-006   1.0000E-099
    1.036238E+03   1.0000E-099   1.5518E-001   6.1484E-001   2.2998E-001   3.9716E-006   1.0000E-099
    1.051223E+03   1.0000E-099   1.4797E-001   6.1633E-001   2.3569E-001   4.3404E-006   1.0000E-099
    1.117421E+03   1.0000E-099   1.4398E-001   6.1710E-001   2.3892E-001   4.5542E-006   1.0000E-099
    1.187787E+03   1.0000E-099   1.3674E-001   6.1833E-001   2.4492E-001   4.9837E-006   1.0000E-099
    1.262585E+03   1.0000E-099   1.3053E-001   6.1923E-001   2.5023E-001   5.3897E-006   1.0000E-099
    1.342093E+03   1.0000E-099   1.2392E-001   6.2001E-001   2.5606E-001   5.8677E-006   1.0000E-099
    1.426607E+03   1.0000E-099   1.1790E-001   6.2054E-001   2.6156E-001   6.3485E-006   1.0000E-099
    1.516444E+03   1.0000E-099   1.1207E-001   6.2087E-001   2.6706E-001   6.8604E-006   1.0000E-099
    1.611938E+03   1.0000E-099   1.0657E-001   6.2099E-001   2.7243E-001   7.3922E-006   1.0000E-099
    1.713445E+03   1.0000E-099   1.0103E-001   6.2093E-001   2.7804E-001   7.9824E-006   1.0000E-099
    1.821344E+03   1.0000E-099   9.5446E-002   6.2064E-001   2.8391E-001   8.6416E-006   1.0000E-099
    1.936039E+03   1.0000E-099   9.0026E-002   6.2013E-001   2.8984E-001   9.3520E-006   1.0000E-099
    2.057955E+03   1.0000E-099   8.4482E-002   6.1933E-001   2.9617E-001   1.0165E-005   1.0000E-099
    2.187549E+03   1.0000E-099   7.9193E-002   6.1829E-001   3.0251E-001   1.1033E-005   1.0000E-099
    2.325304E+03   1.0000E-099   7.3830E-002   6.1690E-001   3.0926E-001   1.2026E-005   1.0000E-099
