#NTIMES:    57
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    2.983511E+04   1.3779E-013   8.2930E-006   4.3197E-002   4.5260E-001   5.0420E-001   1.0000E-099
    2.984401E+04   1.3779E-013   8.2930E-006   4.3197E-002   4.5260E-001   5.0420E-001   1.0000E-099
#TIME:    66.000
#NVEL:  85
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   1.0819E-007   2.3082E-001   7.4138E-001   2.6500E-002   1.3019E-003   1.0000E-099
    1.028746E+03   1.0765E-007   2.3066E-001   7.4157E-001   2.6467E-002   1.2978E-003   1.0000E-099
    1.036238E+03   1.0567E-007   2.2786E-001   7.4408E-001   2.6745E-002   1.3197E-003   1.0000E-099
    1.051223E+03   1.0063E-007   2.2081E-001   7.5038E-001   2.7432E-002   1.3738E-003   1.0000E-099
    1.117421E+03   9.5078E-008   2.1576E-001   7.5491E-001   2.7913E-002   1.4117E-003   1.0000E-099
    1.187787E+03   8.7632E-008   2.0670E-001   7.6298E-001   2.8829E-002   1.4857E-003   1.0000E-099
    1.262585E+03   8.1126E-008   1.9838E-001   7.7036E-001   2.9700E-002   1.5575E-003   1.0000E-099
    1.342093E+03   7.5003E-008   1.8993E-001   7.7780E-001   3.0627E-002   1.6356E-003   1.0000E-099
    1.426607E+03   6.9458E-008   1.8180E-001   7.8493E-001   3.1554E-002   1.7154E-003   1.0000E-099
    1.516444E+03   6.4477E-008   1.7402E-001   7.9170E-001   3.2482E-002   1.7971E-003   1.0000E-099
    1.611938E+03   5.9827E-008   1.6628E-001   7.9839E-001   3.3447E-002   1.8838E-003   1.0000E-099
    1.713445E+03   5.5591E-008   1.5880E-001   8.0480E-001   3.4421E-002   1.9732E-003   1.0000E-099
    1.821344E+03   5.1544E-008   1.5121E-001   8.1126E-001   3.5462E-002   2.0709E-003   1.0000E-099
    1.936039E+03   4.7732E-008   1.4364E-001   8.1763E-001   3.6550E-002   2.1753E-003   1.0000E-099
    2.057955E+03   4.4049E-008   1.3593E-001   8.2406E-001   3.7720E-002   2.2903E-003   1.0000E-099
    2.187549E+03   4.0575E-008   1.2827E-001   8.3037E-001   3.8947E-002   2.4139E-003   1.0000E-099
    2.325304E+03   3.7234E-008   1.2055E-001   8.3665E-001   4.0258E-002   2.5492E-003   1.0000E-099
    2.471734E+03   3.4138E-008   1.1302E-001   8.4266E-001   4.1620E-002   2.6935E-003   1.0000E-099
    2.627385E+03   3.1167E-008   1.0547E-001   8.4860E-001   4.3080E-002   2.8524E-003   1.0000E-099
    2.792837E+03   2.8346E-008   9.7975E-002   8.5436E-001   4.4637E-002   3.0269E-003   1.0000E-099
    2.968708E+03   2.5555E-008   9.0287E-002   8.6013E-001   4.6357E-002   3.2252E-003   1.0000E-099
    3.155654E+03   2.3041E-008   8.3010E-002   8.6542E-001   4.8137E-002   3.4374E-003   1.0000E-099
    3.354373E+03   2.0657E-008   7.5831E-002   8.7044E-001   5.0059E-002   3.6742E-003   1.0000E-099
    3.565605E+03   1.8383E-008   6.8738E-002   8.7517E-001   5.2154E-002   3.9416E-003   1.0000E-099
    3.790140E+03   1.6277E-008   6.1913E-002   8.7945E-001   5.4401E-002   4.2396E-003   1.0000E-099
    4.028813E+03   1.4329E-008   5.5376E-002   8.8323E-001   5.6820E-002   4.5739E-003   1.0000E-099
    4.282517E+03   1.2594E-008   4.9279E-002   8.8637E-001   5.9404E-002   4.9474E-003   1.0000E-099
    4.552196E+03   1.1050E-008   4.3636E-002   8.8885E-001   6.2154E-002   5.3642E-003   1.0000E-099
    4.838859E+03   9.7025E-009   3.8486E-002   8.9061E-001   6.5076E-002   5.8303E-003   1.0000E-099
    5.143572E+03   8.5189E-009   3.3781E-002   8.9165E-001   6.8212E-002   6.3578E-003   1.0000E-099
    5.467475E+03   7.5233E-009   2.9622E-002   8.9193E-001   7.1505E-002   6.9442E-003   1.0000E-099
    5.811774E+03   6.6875E-009   2.5911E-002   8.9147E-001   7.5011E-002   7.6063E-003   1.0000E-099
    6.177754E+03   6.2056E-009   2.3303E-002   8.8972E-001   7.8634E-002   8.3446E-003   1.0000E-099
    6.566781E+03   6.7734E-009   2.3490E-002   8.8701E-001   8.0692E-002   8.8098E-003   1.0000E-099
    6.978907E+03   7.2158E-009   2.3057E-002   8.8457E-001   8.3059E-002   9.3157E-003   1.0000E-099
    7.391354E+03   8.8883E-009   2.5253E-002   8.8356E-001   8.2136E-002   9.0492E-003   1.0000E-099
    7.802219E+03   1.1593E-008   2.8738E-002   8.8360E-001   7.9354E-002   8.3093E-003   1.0000E-099
    8.206313E+03   1.5541E-008   3.3223E-002   8.8358E-001   7.5808E-002   7.3892E-003   1.0000E-099
    8.603634E+03   2.0645E-008   3.8000E-002   8.8269E-001   7.2751E-002   6.5587E-003   1.0000E-099
    8.993481E+03   2.6615E-008   4.2397E-002   8.8077E-001   7.0903E-002   5.9262E-003   1.0000E-099
    9.374222E+03   3.2936E-008   4.5900E-002   8.7806E-001   7.0541E-002   5.5024E-003   1.0000E-099
    9.744070E+03   3.8631E-008   4.7921E-002   8.7476E-001   7.2015E-002   5.2986E-003   1.0000E-099
    1.010310E+04   4.2837E-008   4.8254E-002   8.7103E-001   7.5424E-002   5.2961E-003   1.0000E-099
    1.045101E+04   4.4684E-008   4.6850E-002   8.6696E-001   8.0723E-002   5.4715E-003   1.0000E-099
    1.078812E+04   4.3246E-008   4.3797E-002   8.6273E-001   8.7672E-002   5.7991E-003   1.0000E-099
    1.111485E+04   3.7553E-008   3.9274E-002   8.5869E-001   9.5789E-002   6.2512E-003   1.0000E-099
    1.143296E+04   2.8162E-008   3.3847E-002   8.5519E-001   1.0419E-001   6.7709E-003   1.0000E-099
    1.174476E+04   1.8247E-008   2.8208E-002   8.5248E-001   1.1201E-001   7.3017E-003   1.0000E-099
    1.205909E+04   1.0783E-008   2.2677E-002   8.5124E-001   1.1828E-001   7.8019E-003   1.0000E-099
    1.239988E+04   6.6485E-009   1.7548E-002   8.5135E-001   1.2279E-001   8.3168E-003   1.0000E-099
    1.279382E+04   4.6949E-009   1.5393E-002   8.4667E-001   1.2884E-001   9.0942E-003   1.0000E-099
    1.324103E+04   3.7626E-009   1.3485E-002   8.3724E-001   1.3892E-001   1.0352E-002   1.0000E-099
    1.371450E+04   3.1095E-009   1.1484E-002   8.2609E-001   1.5054E-001   1.1886E-002   1.0000E-099
    1.419471E+04   2.6079E-009   9.7809E-003   8.1266E-001   1.6382E-001   1.3738E-002   1.0000E-099
    1.467882E+04   2.1477E-009   8.2684E-003   7.9735E-001   1.7847E-001   1.5917E-002   1.0000E-099
    1.516544E+04   1.6998E-009   6.7772E-003   7.7860E-001   1.9593E-001   1.8692E-002   1.0000E-099
    1.565383E+04   1.3048E-009   5.3737E-003   7.5784E-001   2.1485E-001   2.1935E-002   1.0000E-099
    1.614188E+04   9.4047E-010   3.9804E-003   7.3376E-001   2.3635E-001   2.5917E-002   1.0000E-099
    1.662988E+04   6.2683E-010   2.7214E-003   7.0550E-001   2.6089E-001   3.0881E-002   1.0000E-099
    1.711894E+04   4.0326E-010   1.7937E-003   6.7331E-001   2.8794E-001   3.6957E-002   1.0000E-099
    1.760762E+04   2.6496E-010   1.2067E-003   6.3964E-001   3.1535E-001   4.3799E-002   1.0000E-099
    1.809543E+04   1.7548E-010   8.1874E-004   5.9681E-001   3.4924E-001   5.3133E-002   1.0000E-099
    1.858338E+04   1.2468E-010   6.0499E-004   5.5822E-001   3.7878E-001   6.2399E-002   1.0000E-099
    1.907229E+04   8.6924E-011   4.4510E-004   5.0780E-001   4.1650E-001   7.5261E-002   1.0000E-099
    1.956310E+04   5.8794E-011   3.2396E-004   4.4617E-001   4.6146E-001   9.2051E-002   1.0000E-099
    2.005452E+04   4.0478E-011   2.4641E-004   3.9257E-001   4.9924E-001   1.0794E-001   1.0000E-099
    2.054615E+04   2.7209E-011   1.8554E-004   3.3522E-001   5.3758E-001   1.2701E-001   1.0000E-099
    2.104146E+04   1.8491E-011   1.4151E-004   2.8379E-001   5.6815E-001   1.4792E-001   1.0000E-099
    2.154371E+04   1.3389E-011   1.1577E-004   2.4960E-001   5.8360E-001   1.6668E-001   1.0000E-099
    2.204905E+04   1.0102E-011   9.9142E-005   2.2521E-001   5.9022E-001   1.8447E-001   1.0000E-099
    2.255921E+04   7.7184E-012   8.6263E-005   2.0492E-001   5.8980E-001   2.0519E-001   1.0000E-099
    2.307635E+04   5.9850E-012   7.6099E-005   1.8799E-001   5.8545E-001   2.2649E-001   1.0000E-099
    2.359495E+04   4.6464E-012   6.7200E-005   1.7250E-001   5.7830E-001   2.4913E-001   1.0000E-099
    2.411872E+04   3.6400E-012   5.9636E-005   1.5919E-001   5.7064E-001   2.7011E-001   1.0000E-099
    2.465077E+04   2.8465E-012   5.2510E-005   1.4638E-001   5.6259E-001   2.9097E-001   1.0000E-099
    2.519280E+04   2.2113E-012   4.5045E-005   1.3184E-001   5.5193E-001   3.1618E-001   1.0000E-099
    2.574584E+04   1.6918E-012   3.7807E-005   1.1727E-001   5.3955E-001   3.4315E-001   1.0000E-099
    2.631072E+04   1.2570E-012   3.0946E-005   1.0300E-001   5.2616E-001   3.7081E-001   1.0000E-099
    2.688816E+04   8.8012E-013   2.4423E-005   8.8138E-002   5.0905E-001   4.0279E-001   1.0000E-099
    2.748029E+04   6.1032E-013   1.9329E-005   7.6546E-002   4.9533E-001   4.2810E-001   1.0000E-099
    2.808915E+04   4.0281E-013   1.4970E-005   6.5735E-002   4.8232E-001   4.5193E-001   1.0000E-099
    2.871724E+04   2.5595E-013   1.0965E-005   5.3795E-002   4.6270E-001   4.8349E-001   1.0000E-099
    2.930126E+04   1.6320E-013   7.9919E-006   4.2882E-002   4.3930E-001   5.1781E-001   1.0000E-099
    2.983511E+04   8.9641E-014   4.9049E-006   3.0273E-002   4.2131E-001   5.4841E-001   1.0000E-099
    2.984401E+04   8.9641E-014   4.9049E-006   3.0273E-002   4.2131E-001   5.4841E-001   1.0000E-099
#TIME:    72.560
#NVEL:  85
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   1.3487E-007   2.1735E-001   7.5283E-001   2.8351E-002   1.4715E-003   1.0000E-099
    1.028746E+03   1.3456E-007   2.1705E-001   7.5303E-001   2.8444E-002   1.4811E-003   1.0000E-099
    1.036238E+03   1.3311E-007   2.1569E-001   7.5423E-001   2.8584E-002   1.4928E-003   1.0000E-099
    1.051223E+03   1.2519E-007   2.0665E-001   7.6222E-001   2.9554E-002   1.5745E-003   1.0000E-099
    1.117421E+03   1.1848E-007   2.0189E-001   7.6644E-001   3.0056E-002   1.6172E-003   1.0000E-099
    1.187787E+03   1.0811E-007   1.9222E-001   7.7494E-001   3.1130E-002   1.7102E-003   1.0000E-099
    1.262585E+03   9.9389E-008   1.8378E-001   7.8232E-001   3.2103E-002   1.7963E-003   1.0000E-099
    1.342093E+03   9.1636E-008   1.7583E-001   7.8922E-001   3.3059E-002   1.8828E-003   1.0000E-099
    1.426607E+03   8.4201E-008   1.6761E-001   7.9632E-001   3.4094E-002   1.9783E-003   1.0000E-099
    1.516444E+03   7.7931E-008   1.6032E-001   8.0256E-001   3.5051E-002   2.0686E-003   1.0000E-099
    1.611938E+03   7.1899E-008   1.5279E-001   8.0895E-001   3.6084E-002   2.1681E-003   1.0000E-099
    1.713445E+03   6.6079E-008   1.4505E-001   8.1547E-001   3.7200E-002   2.2780E-003   1.0000E-099
    1.821344E+03   6.0815E-008   1.3763E-001   8.2166E-001   3.8326E-002   2.3914E-003   1.0000E-099
    1.936039E+03   5.5962E-008   1.3038E-001   8.2763E-001   3.9485E-002   2.5108E-003   1.0000E-099
    2.057955E+03   5.1357E-008   1.2309E-001   8.3356E-001   4.0715E-002   2.6406E-003   1.0000E-099
    2.187549E+03   4.6992E-008   1.1580E-001   8.3940E-001   4.2021E-002   2.7818E-003   1.0000E-099
    2.325304E+03   4.2878E-008   1.0855E-001   8.4511E-001   4.3402E-002   2.9349E-003   1.0000E-099
    2.471734E+03   3.8963E-008   1.0130E-001   8.5072E-001   4.4879E-002   3.1031E-003   1.0000E-099
    2.627385E+03   3.5306E-008   9.4176E-002   8.5610E-001   4.6440E-002   3.2859E-003   1.0000E-099
    2.792837E+03   3.1847E-008   8.7101E-002   8.6130E-001   4.8114E-002   3.4878E-003   1.0000E-099
    2.968708E+03   2.8637E-008   8.0210E-002   8.6619E-001   4.9887E-002   3.7085E-003   1.0000E-099
    3.155654E+03   2.5589E-008   7.3367E-002   8.7086E-001   5.1814E-002   3.9562E-003   1.0000E-099
    3.354373E+03   2.2811E-008   6.6823E-002   8.7510E-001   5.3848E-002   4.2271E-003   1.0000E-099
    3.565605E+03   2.0205E-008   6.0419E-002   8.7899E-001   5.6060E-002   4.5328E-003   1.0000E-099
    3.790140E+03   1.7843E-008   5.4338E-002   8.8237E-001   5.8419E-002   4.8722E-003   1.0000E-099
    4.028813E+03   1.5721E-008   4.8622E-002   8.8520E-001   6.0931E-002   5.2496E-003   1.0000E-099
    4.282517E+03   1.3822E-008   4.3267E-002   8.8744E-001   6.3621E-002   5.6724E-003   1.0000E-099
    4.552196E+03   1.2112E-008   3.8242E-002   8.8908E-001   6.6530E-002   6.1523E-003   1.0000E-099
    4.838859E+03   1.0633E-008   3.3676E-002   8.9002E-001   6.9612E-002   6.6874E-003   1.0000E-099
    5.143572E+03   9.3536E-009   2.9531E-002   8.9029E-001   7.2891E-002   7.2883E-003   1.0000E-099
    5.467475E+03   8.2562E-009   2.5809E-002   8.8986E-001   7.6366E-002   7.9614E-003   1.0000E-099
    5.811774E+03   7.2743E-009   2.2347E-002   8.8873E-001   8.0183E-002   8.7440E-003   1.0000E-099
    6.177754E+03   6.7255E-009   1.9997E-002   8.8636E-001   8.4043E-002   9.5987E-003   1.0000E-099
    6.566781E+03   7.2483E-009   1.9950E-002   8.8347E-001   8.6406E-002   1.0170E-002   1.0000E-099
    6.978907E+03   7.6316E-009   1.9389E-002   8.8079E-001   8.9041E-002   1.0780E-002   1.0000E-099
    7.391354E+03   9.3268E-009   2.1128E-002   8.8028E-001   8.8115E-002   1.0480E-002   1.0000E-099
    7.802219E+03   1.2168E-008   2.4075E-002   8.8126E-001   8.5067E-002   9.6025E-003   1.0000E-099
    8.206313E+03   1.6402E-008   2.7982E-002   8.8239E-001   8.1122E-002   8.5050E-003   1.0000E-099
    8.603634E+03   2.1980E-008   3.2242E-002   8.8253E-001   7.7711E-002   7.5206E-003   1.0000E-099
    8.993481E+03   2.8642E-008   3.6301E-002   8.8137E-001   7.5565E-002   6.7654E-003   1.0000E-099
    9.374222E+03   3.5821E-008   3.9656E-002   8.7907E-001   7.5021E-002   6.2565E-003   1.0000E-099
    9.744070E+03   4.2461E-008   4.1793E-002   8.7583E-001   7.6381E-002   5.9942E-003   1.0000E-099
    1.010310E+04   4.7293E-008   4.2319E-002   8.7181E-001   7.9892E-002   5.9751E-003   1.0000E-099
    1.045101E+04   4.9540E-008   4.1387E-002   8.6716E-001   8.5308E-002   6.1450E-003   1.0000E-099
    1.078812E+04   4.7593E-008   3.8867E-002   8.6200E-001   9.2624E-002   6.5048E-003   1.0000E-099
    1.111485E+04   4.0853E-008   3.5170E-002   8.5680E-001   1.0104E-001   6.9860E-003   1.0000E-099
    1.143296E+04   3.0254E-008   3.0655E-002   8.5177E-001   1.1001E-001   7.5703E-003   1.0000E-099
    1.174476E+04   2.0020E-008   2.6195E-002   8.4734E-001   1.1830E-001   8.1687E-003   1.0000E-099
    1.205909E+04   1.2340E-008   2.1552E-002   8.4474E-001   1.2497E-001   8.7327E-003   1.0000E-099
    1.239988E+04   7.6913E-009   1.6723E-002   8.4411E-001   1.2985E-001   9.3165E-003   1.0000E-099
    1.279382E+04   5.7382E-009   1.5217E-002   8.3840E-001   1.3621E-001   1.0173E-002   1.0000E-099
    1.324103E+04   4.5203E-009   1.3258E-002   8.2830E-001   1.4688E-001   1.1561E-002   1.0000E-099
    1.371450E+04   3.6640E-009   1.1016E-002   8.1605E-001   1.5961E-001   1.3320E-002   1.0000E-099
    1.419471E+04   2.9312E-009   9.0132E-003   8.0159E-001   1.7398E-001   1.5418E-002   1.0000E-099
    1.467882E+04   2.2975E-009   7.2442E-003   7.8496E-001   1.8989E-001   1.7905E-002   1.0000E-099
    1.516544E+04   1.7128E-009   5.5883E-003   7.6526E-001   2.0817E-001   2.0979E-002   1.0000E-099
    1.565383E+04   1.2065E-009   4.0787E-003   7.4221E-001   2.2895E-001   2.4763E-002   1.0000E-099
    1.614188E+04   7.9600E-010   2.7891E-003   7.1614E-001   2.5178E-001   2.9294E-002   1.0000E-099
    1.662988E+04   5.0495E-010   1.8349E-003   6.8686E-001   2.7657E-001   3.4732E-002   1.0000E-099
    1.711894E+04   3.2547E-010   1.2215E-003   6.5368E-001   3.0373E-001   4.1366E-002   1.0000E-099
    1.760762E+04   2.2043E-010   8.5067E-004   6.1654E-001   3.3321E-001   4.9399E-002   1.0000E-099
    1.809543E+04   1.5670E-010   6.2084E-004   5.7527E-001   3.6513E-001   5.8978E-002   1.0000E-099
    1.858338E+04   1.1560E-010   4.7505E-004   5.3305E-001   3.9680E-001   6.9668E-002   1.0000E-099
    1.907229E+04   8.3545E-011   3.6479E-004   4.8245E-001   4.3389E-001   8.3291E-002   1.0000E-099
    1.956310E+04   5.8363E-011   2.7960E-004   4.2600E-001   4.7430E-001   9.9420E-002   1.0000E-099
    2.005452E+04   3.9181E-011   2.1198E-004   3.6549E-001   5.1567E-001   1.1863E-001   1.0000E-099
    2.054615E+04   2.6742E-011   1.6406E-004   3.1271E-001   5.4880E-001   1.3832E-001   1.0000E-099
    2.104146E+04   1.9191E-011   1.3260E-004   2.7268E-001   5.6957E-001   1.5762E-001   1.0000E-099
    2.154371E+04   1.4289E-011   1.1126E-004   2.4259E-001   5.7969E-001   1.7761E-001   1.0000E-099
    2.204905E+04   1.1011E-011   9.6506E-005   2.1994E-001   5.8229E-001   1.9767E-001   1.0000E-099
    2.255921E+04   8.6701E-012   8.5471E-005   2.0192E-001   5.7960E-001   2.1840E-001   1.0000E-099
    2.307635E+04   6.8959E-012   7.6377E-005   1.8623E-001   5.7421E-001   2.3949E-001   1.0000E-099
    2.359495E+04   5.4808E-012   6.8313E-005   1.7167E-001   5.6701E-001   2.6125E-001   1.0000E-099
    2.411872E+04   4.2522E-012   5.9857E-005   1.5573E-001   5.5880E-001   2.8541E-001   1.0000E-099
    2.465077E+04   3.2735E-012   5.1821E-005   1.4042E-001   5.4953E-001   3.1000E-001   1.0000E-099
    2.519280E+04   2.5318E-012   4.4197E-005   1.2554E-001   5.3891E-001   3.3550E-001   1.0000E-099
    2.574584E+04   1.9141E-012   3.6648E-005   1.1040E-001   5.2663E-001   3.6293E-001   1.0000E-099
    2.631072E+04   1.4026E-012   2.9504E-005   9.5205E-002   5.1210E-001   3.9267E-001   1.0000E-099
    2.688816E+04   9.9444E-013   2.3442E-005   8.1677E-002   4.9530E-001   4.2300E-001   1.0000E-099
    2.748029E+04   6.8804E-013   1.8422E-005   7.0163E-002   4.7945E-001   4.5037E-001   1.0000E-099
    2.808915E+04   4.4955E-013   1.4120E-005   5.9471E-002   4.6250E-001   4.7801E-001   1.0000E-099
    2.871724E+04   2.8783E-013   1.0403E-005   4.9102E-002   4.4037E-001   5.1052E-001   1.0000E-099
    2.930126E+04   1.9355E-013   8.0150E-006   4.1639E-002   4.1664E-001   5.4171E-001   1.0000E-099
    2.983511E+04   1.3909E-013   6.3410E-006   3.8555E-002   3.9141E-001   5.7003E-001   1.0000E-099
    2.984401E+04   1.3909E-013   6.3410E-006   3.8555E-002   3.9141E-001   5.7003E-001   1.0000E-099
#TIME:    80.000
#NVEL:  85
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   1.6711E-007   2.0289E-001   7.6507E-001   3.0377E-002   1.6675E-003   1.0000E-099
    1.028746E+03   1.6677E-007   2.0253E-001   7.6525E-001   3.0531E-002   1.6850E-003   1.0000E-099
    1.036238E+03   1.6522E-007   2.0146E-001   7.6619E-001   3.0651E-002   1.6956E-003   1.0000E-099
    1.051223E+03   1.5543E-007   1.9307E-001   7.7352E-001   3.1623E-002   1.7827E-003   1.0000E-099
    1.117421E+03   1.4646E-007   1.8802E-001   7.7794E-001   3.2209E-002   1.8358E-003   1.0000E-099
    1.187787E+03   1.3308E-007   1.7867E-001   7.8605E-001   3.3340E-002   1.9402E-003   1.0000E-099
    1.262585E+03   1.2178E-007   1.7048E-001   7.9311E-001   3.4373E-002   2.0377E-003   1.0000E-099
    1.342093E+03   1.1137E-007   1.6240E-001   8.0002E-001   3.5439E-002   2.1404E-003   1.0000E-099
    1.426607E+03   1.0208E-007   1.5473E-001   8.0653E-001   3.6498E-002   2.2447E-003   1.0000E-099
    1.516444E+03   9.3510E-008   1.4715E-001   8.1290E-001   3.7595E-002   2.3552E-003   1.0000E-099
    1.611938E+03   8.5961E-008   1.4008E-001   8.1879E-001   3.8669E-002   2.4657E-003   1.0000E-099
    1.713445E+03   7.8823E-008   1.3292E-001   8.2468E-001   3.9811E-002   2.5858E-003   1.0000E-099
    1.821344E+03   7.2070E-008   1.2570E-001   8.3055E-001   4.1025E-002   2.7163E-003   1.0000E-099
    1.936039E+03   6.6078E-008   1.1892E-001   8.3600E-001   4.2230E-002   2.8490E-003   1.0000E-099
    2.057955E+03   6.0186E-008   1.1184E-001   8.4159E-001   4.3563E-002   2.9993E-003   1.0000E-099
    2.187549E+03   5.4774E-008   1.0495E-001   8.4694E-001   4.4945E-002   3.1591E-003   1.0000E-099
    2.325304E+03   4.9643E-008   9.8043E-002   8.5220E-001   4.6427E-002   3.3351E-003   1.0000E-099
    2.471734E+03   4.4919E-008   9.1315E-002   8.5718E-001   4.7977E-002   3.5242E-003   1.0000E-099
    2.627385E+03   4.0529E-008   8.4712E-002   8.6194E-001   4.9619E-002   3.7305E-003   1.0000E-099
    2.792837E+03   3.6331E-008   7.8064E-002   8.6656E-001   5.1413E-002   3.9627E-003   1.0000E-099
    2.968708E+03   3.2546E-008   7.1729E-002   8.7078E-001   5.3282E-002   4.2128E-003   1.0000E-099
    3.155654E+03   2.8981E-008   6.5461E-002   8.7473E-001   5.5315E-002   4.4942E-003   1.0000E-099
    3.354373E+03   2.5770E-008   5.9505E-002   8.7824E-001   5.7457E-002   4.8018E-003   1.0000E-099
    3.565605E+03   2.2828E-008   5.3774E-002   8.8132E-001   5.9757E-002   5.1449E-003   1.0000E-099
    3.790140E+03   2.0120E-008   4.8249E-002   8.8397E-001   6.2252E-002   5.5326E-003   1.0000E-099
    4.028813E+03   1.7707E-008   4.3072E-002   8.8606E-001   6.4906E-002   5.9636E-003   1.0000E-099
    4.282517E+03   1.5540E-008   3.8196E-002   8.8759E-001   6.7767E-002   6.4500E-003   1.0000E-099
    4.552196E+03   1.3654E-008   3.3730E-002   8.8849E-001   7.0790E-002   6.9897E-003   1.0000E-099
    4.838859E+03   1.1980E-008   2.9581E-002   8.8877E-001   7.4047E-002   7.6015E-003   1.0000E-099
    5.143572E+03   1.0486E-008   2.5735E-002   8.8839E-001   7.7577E-002   8.3002E-003   1.0000E-099
    5.467475E+03   9.1745E-009   2.2240E-002   8.8731E-001   8.1360E-002   9.0920E-003   1.0000E-099
    5.811774E+03   8.0311E-009   1.9072E-002   8.8551E-001   8.5426E-002   9.9935E-003   1.0000E-099
    6.177754E+03   7.3384E-009   1.6859E-002   8.8245E-001   8.9678E-002   1.1010E-002   1.0000E-099
    6.566781E+03   7.8287E-009   1.6671E-002   8.7930E-001   9.2331E-002   1.1698E-002   1.0000E-099
    6.978907E+03   8.1621E-009   1.6058E-002   8.7628E-001   9.5238E-002   1.2425E-002   1.0000E-099
    7.391354E+03   9.9299E-009   1.7439E-002   8.7615E-001   9.4318E-002   1.2093E-002   1.0000E-099
    7.802219E+03   1.3023E-008   1.9950E-002   8.7803E-001   9.0965E-002   1.1056E-002   1.0000E-099
    8.206313E+03   1.7649E-008   2.3283E-002   8.8025E-001   8.6691E-002   9.7775E-003   1.0000E-099
    8.603634E+03   2.3968E-008   2.7111E-002   8.8149E-001   8.2804E-002   8.5980E-003   1.0000E-099
    8.993481E+03   3.1756E-008   3.0932E-002   8.8121E-001   8.0185E-002   7.6768E-003   1.0000E-099
    9.374222E+03   4.0209E-008   3.4157E-002   8.7944E-001   7.9349E-002   7.0579E-003   1.0000E-099
    9.744070E+03   4.8133E-008   3.6339E-002   8.7640E-001   8.0537E-002   6.7241E-003   1.0000E-099
    1.010310E+04   5.4088E-008   3.7153E-002   8.7228E-001   8.3914E-002   6.6557E-003   1.0000E-099
    1.045101E+04   5.6722E-008   3.6609E-002   8.6724E-001   8.9341E-002   6.8065E-003   1.0000E-099
    1.078812E+04   5.4017E-008   3.4621E-002   8.6142E-001   9.6787E-002   7.1705E-003   1.0000E-099
    1.111485E+04   4.5674E-008   3.1580E-002   8.5523E-001   1.0551E-001   7.6802E-003   1.0000E-099
    1.143296E+04   3.3634E-008   2.7894E-002   8.4889E-001   1.1490E-001   8.3126E-003   1.0000E-099
    1.174476E+04   2.2822E-008   2.4368E-002   8.4320E-001   1.2348E-001   8.9507E-003   1.0000E-099
    1.205909E+04   1.4575E-008   2.0299E-002   8.3968E-001   1.3047E-001   9.5531E-003   1.0000E-099
    1.239988E+04   9.1864E-009   1.5774E-002   8.3867E-001   1.3540E-001   1.0160E-002   1.0000E-099
    1.279382E+04   7.0850E-009   1.4657E-002   8.3180E-001   1.4241E-001   1.1138E-002   1.0000E-099
    1.324103E+04   5.4891E-009   1.2595E-002   8.2091E-001   1.5382E-001   1.2680E-002   1.0000E-099
    1.371450E+04   4.2924E-009   1.0126E-002   8.0793E-001   1.6732E-001   1.4625E-002   1.0000E-099
    1.419471E+04   3.2477E-009   7.9025E-003   7.9277E-001   1.8240E-001   1.6920E-002   1.0000E-099
    1.467882E+04   2.3857E-009   5.9581E-003   7.7491E-001   1.9943E-001   1.9707E-002   1.0000E-099
    1.516544E+04   1.6402E-009   4.2450E-003   7.5367E-001   2.1893E-001   2.3159E-002   1.0000E-099
    1.565383E+04   1.0598E-009   2.8609E-003   7.2941E-001   2.4043E-001   2.7298E-002   1.0000E-099
    1.614188E+04   6.6571E-010   1.8819E-003   7.0238E-001   2.6352E-001   3.2219E-002   1.0000E-099
    1.662988E+04   4.2629E-010   1.2617E-003   6.7209E-001   2.8850E-001   3.8142E-002   1.0000E-099
    1.711894E+04   2.8750E-010   8.8484E-004   6.3774E-001   3.1599E-001   4.5386E-002   1.0000E-099
    1.760762E+04   2.0624E-010   6.5489E-004   6.0003E-001   3.4534E-001   5.3975E-002   1.0000E-099
    1.809543E+04   1.5478E-010   5.0572E-004   5.5897E-001   3.7650E-001   6.4024E-002   1.0000E-099
    1.858338E+04   1.1738E-010   3.9941E-004   5.1316E-001   4.1032E-001   7.6118E-002   1.0000E-099
    1.907229E+04   8.6665E-011   3.1690E-004   4.6149E-001   4.4748E-001   9.0713E-002   1.0000E-099
    1.956310E+04   6.1426E-011   2.5139E-004   4.0678E-001   4.8568E-001   1.0728E-001   1.0000E-099
