#NTIMES:     39
#NSTAGES:     5
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.212841E+04    1.0000E-99    7.9355E-01    2.0583E-01    6.2025E-04    3.9322E-07
    1.235380E+04    1.0000E-99    8.2845E-01    1.7104E-01    5.1115E-04    3.2103E-07
    1.261001E+04    1.0000E-99    8.4782E-01    1.5172E-01    4.5597E-04    2.8724E-07
    1.287280E+04    1.0000E-99    8.6584E-01    1.3377E-01    3.9287E-04    2.4089E-07
    1.318721E+04    1.0000E-99    8.7800E-01    1.2163E-01    3.6944E-04    2.3363E-07
    1.351441E+04    1.0000E-99    8.8684E-01    1.1280E-01    3.5767E-04    2.3550E-07
    1.386900E+04    1.0000E-99    8.9505E-01    1.0461E-01    3.4104E-04    2.2998E-07
    1.423600E+04    1.0000E-99    9.0316E-01    9.6521E-02    3.1459E-04    2.1093E-07
    1.460291E+04    1.0000E-99    9.0810E-01    9.1602E-02    3.0119E-04    2.0262E-07
    1.497210E+04    1.0000E-99    9.0313E-01    9.6512E-02    3.5565E-04    2.6790E-07
    1.532031E+04    1.0000E-99    9.0698E-01    9.2678E-02    3.3805E-04    2.5053E-07
    1.571760E+04    1.0000E-99    9.0538E-01    9.4256E-02    3.6253E-04    2.8211E-07
    1.613099E+04    1.0000E-99    9.0275E-01    9.6858E-02    3.9437E-04    3.2347E-07
    1.660089E+04    1.0000E-99    9.0145E-01    9.8133E-02    4.1472E-04    3.5091E-07
    1.713150E+04    1.0000E-99    8.9644E-01    1.0309E-01    4.6969E-04    4.2620E-07
    1.767900E+04    1.0000E-99    8.8690E-01    1.1252E-01    5.7584E-04    5.8513E-07
    1.826411E+04    1.0000E-99    8.7419E-01    1.2508E-01    7.3268E-04    8.5013E-07
    1.889029E+04    1.0000E-99    8.5631E-01    1.4270E-01    9.8569E-04    1.3472E-06
    1.955040E+04    1.0000E-99    8.4424E-01    1.5457E-01    1.1887E-03    1.8023E-06
    2.023309E+04    1.0000E-99    8.3843E-01    1.6026E-01    1.3009E-03    2.0682E-06
    2.092811E+04    1.0000E-99    8.3122E-01    1.6732E-01    1.4526E-03    2.4574E-06
    2.162971E+04    1.0000E-99    8.1960E-01    1.7872E-01    1.6834E-03    3.0742E-06
    2.233490E+04    1.0000E-99    8.0737E-01    1.9065E-01    1.9682E-03    3.9302E-06
    2.304210E+04    1.0000E-99    7.9090E-01    2.0673E-01    2.3710E-03    5.2463E-06
    2.375060E+04    1.0000E-99    7.7047E-01    2.2660E-01    2.9242E-03    7.2609E-06
    2.446001E+04    1.0000E-99    7.5061E-01    2.4579E-01    3.5897E-03    1.0098E-05
    2.517029E+04    1.0000E-99    7.2711E-01    2.6840E-01    4.4734E-03    1.4381E-05
    2.588139E+04    1.0000E-99    7.0105E-01    2.9332E-01    5.6118E-03    2.0759E-05
    2.659349E+04    1.0000E-99    6.7252E-01    3.2038E-01    7.0730E-03    3.0301E-05
    2.730679E+04    1.0000E-99    6.4180E-01    3.4922E-01    8.9407E-03    4.4627E-05
    2.802139E+04    1.0000E-99    6.0961E-01    3.7902E-01    1.1302E-02    6.6054E-05
    2.873711E+04    1.0000E-99    5.7668E-01    4.0897E-01    1.4252E-02    9.7894E-05
    2.945390E+04    1.0000E-99    5.4336E-01    4.3858E-01    1.7916E-02    1.4526E-04
    3.017129E+04    1.0000E-99    5.0986E-01    4.6747E-01    2.2456E-02    2.1611E-04
    3.088880E+04    1.0000E-99    4.7682E-01    4.9482E-01    2.8030E-02    3.2225E-04
    3.160629E+04    1.0000E-99    4.4547E-01    5.1929E-01    3.4759E-02    4.8029E-04
    3.232350E+04    1.0000E-99    4.1712E-01    5.3946E-01    4.2708E-02    7.1315E-04
    3.304059E+04    1.0000E-99    3.9265E-01    5.5441E-01    5.1890E-02    1.0524E-03
    3.375770E+04    1.0000E-99    3.7242E-01    5.6378E-01    6.2253E-02    1.5396E-03
    3.447520E+04    1.0000E-99    3.5655E-01    5.6758E-01    7.3643E-02    2.2262E-03
    3.519339E+04    1.0000E-99    3.4497E-01    5.6610E-01    8.5770E-02    3.1673E-03
    3.591269E+04    1.0000E-99    3.3736E-01    5.5997E-01    9.8259E-02    4.4139E-03
    3.663381E+04    1.0000E-99    3.3290E-01    5.5037E-01    1.1072E-01    5.9993E-03
    3.735789E+04    1.0000E-99    3.3054E-01    5.3865E-01    1.2287E-01    7.9367E-03
    3.808620E+04    1.0000E-99    3.2933E-01    5.2596E-01    1.3449E-01    1.0223E-02
    3.882090E+04    1.0000E-99    3.2847E-01    5.1314E-01    1.4554E-01    1.2851E-02
    3.956460E+04    1.0000E-99    3.2727E-01    5.0081E-01    1.5611E-01    1.5818E-02
    3.985650E+04    1.0000E-99    3.2686E-01    4.9607E-01    1.6002E-01    1.7054E-02
    4.005110E+04    1.0000E-99    3.2672E-01    4.9288E-01    1.6251E-01    1.7893E-02
    4.018081E+04    1.0000E-99    3.2678E-01    4.9070E-01    1.6407E-01    1.8453E-02
    4.026731E+04    1.0000E-99    3.2688E-01    4.8923E-01    1.6507E-01    1.8827E-02
    4.032441E+04    1.0000E-99    3.2690E-01    4.8827E-01    1.6575E-01    1.9077E-02
    4.032500E+04    1.0000E-99    3.2687E-01    4.8826E-01    1.6578E-01    1.9086E-02
#TIME:    16.100
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    2.3932E-15    6.7334E-08    6.4273E-03    9.9357E-01
    1.037979E+03    1.0000E-99    2.4702E-15    6.9056E-08    6.5226E-03    9.9348E-01
    1.063930E+03    1.0000E-99    2.4005E-15    6.7805E-08    6.4652E-03    9.9353E-01
    1.115839E+03    1.0000E-99    2.2733E-15    6.5344E-08    6.3469E-03    9.9365E-01
    1.200830E+03    1.0000E-99    2.1346E-15    6.2767E-08    6.2235E-03    9.9378E-01
    1.292300E+03    1.0000E-99    2.0756E-15    6.2028E-08    6.2035E-03    9.9380E-01
    1.390740E+03    1.0000E-99    2.0964E-15    6.3192E-08    6.2948E-03    9.9371E-01
    1.496679E+03    1.0000E-99    2.1960E-15    6.6287E-08    6.4970E-03    9.9350E-01
    1.610680E+03    1.0000E-99    2.3833E-15    7.1538E-08    6.8173E-03    9.9318E-01
    1.733370E+03    1.0000E-99    2.6808E-15    7.9463E-08    7.2745E-03    9.9273E-01
    1.865409E+03    1.0000E-99    3.1292E-15    9.0943E-08    7.8990E-03    9.9210E-01
    2.007500E+03    1.0000E-99    3.7978E-15    1.0742E-07    8.7370E-03    9.9126E-01
    2.160419E+03    1.0000E-99    4.8045E-15    1.3120E-07    9.8561E-03    9.9014E-01
    2.324980E+03    1.0000E-99    6.3560E-15    1.6616E-07    1.1357E-02    9.8864E-01
    2.502080E+03    1.0000E-99    8.8310E-15    2.1892E-07    1.3395E-02    9.8660E-01
    2.692670E+03    1.0000E-99    1.2963E-14    3.0150E-07    1.6214E-02    9.8379E-01
    2.897780E+03    1.0000E-99    2.0277E-14    4.3695E-07    2.0218E-02    9.7978E-01
    3.118510E+03    1.0000E-99    3.4209E-14    6.7267E-07    2.6110E-02    9.7389E-01
    3.356059E+03    1.0000E-99    6.3172E-14    1.1126E-06    3.5125E-02    9.6487E-01
    3.611691E+03    1.0000E-99    1.3120E-13    2.0202E-06    4.9791E-02    9.5021E-01
    3.886809E+03    1.0000E-99    3.1419E-13    4.1056E-06    7.5033E-02    9.2496E-01
    4.182879E+03    1.0000E-99    8.7583E-13    9.3940E-06    1.2008E-01    8.7991E-01
    4.501499E+03    1.0000E-99    2.8152E-12    2.3901E-05    2.0071E-01    7.9927E-01
    4.844389E+03    1.0000E-99    1.0107E-11    6.5145E-05    3.3627E-01    6.6367E-01
    5.213399E+03    1.0000E-99    3.9583E-11    1.8290E-04    5.3326E-01    4.6656E-01
    5.610511E+03    1.0000E-99    1.7730E-10    5.3189E-04    7.5696E-01    2.4250E-01
    6.037880E+03    1.0000E-99    1.0020E-09    1.6607E-03    9.1968E-01    7.8657E-02
    6.497801E+03    1.0000E-99    7.1431E-09    5.6590E-03    9.7595E-01    1.8395E-02
    6.992760E+03    1.0000E-99    5.7767E-08    2.0303E-02    9.7440E-01    5.2930E-03
    7.470370E+03    1.0000E-99    5.1456E-07    7.5037E-02    9.2228E-01    2.6809E-03
    7.926120E+03    1.0000E-99    5.8982E-06    2.9385E-01    7.0458E-01    1.5627E-03
    8.327220E+03    1.0000E-99    4.8696E-05    7.2243E-01    2.7696E-01    5.6095E-04
    8.702980E+03    1.0000E-99    2.1326E-04    9.3627E-01    6.3393E-02    1.2730E-04
    9.042661E+03    1.0000E-99    6.3656E-04    9.7906E-01    2.0262E-02    3.7641E-05
    9.369910E+03    1.0000E-99    1.6844E-03    9.8807E-01    1.0226E-02    1.6671E-05
    9.651600E+03    1.0000E-99    3.9068E-03    9.8881E-01    7.2736E-03    1.0380E-05
    9.900590E+03    1.0000E-99    8.4361E-03    9.8558E-01    5.9804E-03    7.5533E-06
    1.013221E+04    1.0000E-99    1.7589E-02    9.7719E-01    5.2197E-03    5.9241E-06
    1.033760E+04    1.0000E-99    3.4289E-02    9.6109E-01    4.6168E-03    4.7232E-06
    1.054539E+04    1.0000E-99    6.6142E-02    9.2968E-01    4.1697E-03    3.9698E-06
    1.075489E+04    1.0000E-99    1.2377E-01    8.7250E-01    3.7306E-03    3.3691E-06
    1.096070E+04    1.0000E-99    2.1632E-01    7.8048E-01    3.2004E-03    2.7591E-06
    1.115931E+04    1.0000E-99    3.4314E-01    6.5428E-01    2.5728E-03    2.1202E-06
    1.134099E+04    1.0000E-99    4.7443E-01    5.2348E-01    2.0848E-03    1.7402E-06
    1.153459E+04    1.0000E-99    6.1348E-01    3.8495E-01    1.5612E-03    1.3296E-06
    1.172389E+04    1.0000E-99    7.2728E-01    2.7160E-01    1.1182E-03    9.6888E-07
    1.192869E+04    1.0000E-99    8.1341E-01    1.8585E-01    7.4422E-04    6.2727E-07
    1.212841E+04    1.0000E-99    8.5385E-01    1.4558E-01    5.6599E-04    4.6262E-07
    1.235380E+04    1.0000E-99    8.6149E-01    1.3795E-01    5.5547E-04    4.7059E-07
    1.261001E+04    1.0000E-99    8.6798E-01    1.3150E-01    5.2612E-04    4.4169E-07
    1.287280E+04    1.0000E-99    8.7285E-01    1.2664E-01    5.1139E-04    4.3210E-07
    1.318721E+04    1.0000E-99    8.7564E-01    1.2384E-01    5.1814E-04    4.5246E-07
    1.351441E+04    1.0000E-99    8.7857E-01    1.2090E-01    5.2307E-04    4.7088E-07
    1.386900E+04    1.0000E-99    8.8503E-01    1.1448E-01    4.9165E-04    4.3698E-07
    1.423600E+04    1.0000E-99    8.8704E-01    1.1246E-01    4.9660E-04    4.5180E-07
    1.460291E+04    1.0000E-99    8.8679E-01    1.1269E-01    5.1680E-04    4.8633E-07
    1.497210E+04    1.0000E-99    8.8071E-01    1.1869E-01    5.9307E-04    6.0675E-07
    1.532031E+04    1.0000E-99    8.8069E-01    1.1870E-01    6.0514E-04    6.2868E-07
    1.571760E+04    1.0000E-99    8.7558E-01    1.2374E-01    6.7363E-04    7.4467E-07
    1.613099E+04    1.0000E-99    8.6645E-01    1.3275E-01    7.9472E-04    9.6390E-07
    1.660089E+04    1.0000E-99    8.6286E-01    1.3629E-01    8.5361E-04    1.0772E-06
    1.713150E+04    1.0000E-99    8.4900E-01    1.4994E-01    1.0646E-03    1.5192E-06
    1.767900E+04    1.0000E-99    8.4310E-01    1.5573E-01    1.1713E-03    1.7601E-06
    1.826410E+04    1.0000E-99    8.3191E-01    1.6671E-01    1.3767E-03    2.2607E-06
    1.889029E+04    1.0000E-99    8.1801E-01    1.8033E-01    1.6542E-03    3.0047E-06
    1.955040E+04    1.0000E-99    7.8322E-01    2.1431E-01    2.4624E-03    5.6217E-06
    2.023309E+04    1.0000E-99    7.7634E-01    2.2097E-01    2.6828E-03    6.4359E-06
    2.092811E+04    1.0000E-99    7.6687E-01    2.3013E-01    2.9932E-03    7.6587E-06
    2.162971E+04    1.0000E-99    7.5441E-01    2.4217E-01    3.4135E-03    9.4373E-06
    2.233490E+04    1.0000E-99    7.3938E-01    2.5664E-01    3.9634E-03    1.1987E-05
    2.304210E+04    1.0000E-99    7.2132E-01    2.7398E-01    4.6860E-03    1.5690E-05
    2.375060E+04    1.0000E-99    7.0014E-01    2.9421E-01    5.6284E-03    2.1088E-05
    2.446001E+04    1.0000E-99    6.7682E-01    3.1633E-01    6.8214E-03    2.8867E-05
    2.517030E+04    1.0000E-99    6.5057E-01    3.4105E-01    8.3382E-03    4.0130E-05
    2.588139E+04    1.0000E-99    6.2179E-01    3.6790E-01    1.0246E-02    5.6392E-05
    2.659349E+04    1.0000E-99    5.9059E-01    3.9669E-01    1.2637E-02    7.9954E-05
    2.730679E+04    1.0000E-99    5.5723E-01    4.2703E-01    1.5625E-02    1.1420E-04
    2.802139E+04    1.0000E-99    5.2237E-01    4.5814E-01    1.9326E-02    1.6388E-04
    2.873711E+04    1.0000E-99    4.8678E-01    4.8912E-01    2.3867E-02    2.3566E-04
    2.945390E+04    1.0000E-99    4.5090E-01    5.1934E-01    2.9420E-02    3.3984E-04
    3.017129E+04    1.0000E-99    4.1523E-01    5.4807E-01    3.6201E-02    4.9244E-04
    3.088880E+04    1.0000E-99    3.8079E-01    5.7408E-01    4.4409E-02    7.1676E-04
    3.160629E+04    1.0000E-99    3.4897E-01    5.9581E-01    5.4168E-02    1.0447E-03
    3.232350E+04    1.0000E-99    3.2110E-01    6.1188E-01    6.5496E-02    1.5182E-03
    3.304059E+04    1.0000E-99    2.9787E-01    6.2160E-01    7.8335E-02    2.1928E-03
    3.375770E+04    1.0000E-99    2.7942E-01    6.2491E-01    9.2530E-02    3.1383E-03
    3.447520E+04    1.0000E-99    2.6569E-01    6.2208E-01    1.0780E-01    4.4351E-03
    3.519339E+04    1.0000E-99    2.5635E-01    6.1381E-01    1.2369E-01    6.1608E-03
    3.591269E+04    1.0000E-99    2.5077E-01    6.0118E-01    1.3967E-01    8.3764E-03
    3.663381E+04    1.0000E-99    2.4798E-01    5.8561E-01    1.5529E-01    1.1119E-02
    3.735789E+04    1.0000E-99    2.4691E-01    5.6849E-01    1.7020E-01    1.4401E-02
    3.808620E+04    1.0000E-99    2.4668E-01    5.5092E-01    1.8419E-01    1.8212E-02
    3.882090E+04    1.0000E-99    2.4656E-01    5.3363E-01    1.9727E-01    2.2537E-02
    3.956460E+04    1.0000E-99    2.4589E-01    5.1718E-01    2.0957E-01    2.7364E-02
    3.985650E+04    1.0000E-99    2.4562E-01    5.1096E-01    2.1406E-01    2.9361E-02
    4.005110E+04    1.0000E-99    2.4551E-01    5.0688E-01    2.1689E-01    3.0713E-02
    4.018081E+04    1.0000E-99    2.4557E-01    5.0415E-01    2.1867E-01    3.1615E-02
    4.026731E+04    1.0000E-99    2.4562E-01    5.0235E-01    2.1982E-01    3.2218E-02
    4.032440E+04    1.0000E-99    2.4563E-01    5.0114E-01    2.2061E-01    3.2622E-02
    4.032500E+04    1.0000E-99    2.4561E-01    5.0111E-01    2.2064E-01    3.2636E-02
#TIME:    17.710
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    5.4204E-14    8.4403E-07    2.8167E-02    9.7183E-01
    1.037979E+03    1.0000E-99    5.4957E-14    8.5422E-07    2.8395E-02    9.7160E-01
    1.063930E+03    1.0000E-99    5.3324E-14    8.3639E-07    2.8098E-02    9.7190E-01
    1.115839E+03    1.0000E-99    5.0759E-14    8.0923E-07    2.7647E-02    9.7235E-01
    1.200830E+03    1.0000E-99    4.8289E-14    7.8573E-07    2.7282E-02    9.7272E-01
    1.292300E+03    1.0000E-99    4.7643E-14    7.8553E-07    2.7386E-02    9.7261E-01
    1.390740E+03    1.0000E-99    4.8775E-14    8.0881E-07    2.7966E-02    9.7203E-01
    1.496679E+03    1.0000E-99    5.1811E-14    8.5772E-07    2.9050E-02    9.7095E-01
    1.610680E+03    1.0000E-99    5.7179E-14    9.3778E-07    3.0714E-02    9.6929E-01
    1.733370E+03    1.0000E-99    6.5718E-14    1.0592E-06    3.3087E-02    9.6691E-01
    1.865409E+03    1.0000E-99    7.8923E-14    1.2391E-06    3.6373E-02    9.6363E-01
    2.007500E+03    1.0000E-99    9.9481E-14    1.5068E-06    4.0884E-02    9.5911E-01
    2.160419E+03    1.0000E-99    1.3235E-13    1.9130E-06    4.7099E-02    9.5290E-01
    2.324980E+03    1.0000E-99    1.8709E-13    2.5492E-06    5.5764E-02    9.4423E-01
    2.502080E+03    1.0000E-99    2.8326E-13    3.5875E-06    6.8064E-02    9.3193E-01
    2.692670E+03    1.0000E-99    4.6321E-13    5.3670E-06    8.5901E-02    9.1409E-01
    2.897780E+03    1.0000E-99    8.2481E-13    8.5854E-06    1.1231E-01    8.8768E-01
    3.118510E+03    1.0000E-99    1.6118E-12    1.4759E-05    1.5219E-01    8.4780E-01
    3.356059E+03    1.0000E-99    3.4095E-12    2.6907E-05    2.1116E-01    7.8881E-01
    3.611691E+03    1.0000E-99    7.8146E-12    5.1824E-05    2.9714E-01    7.0280E-01
    3.886809E+03    1.0000E-99    1.9411E-11    1.0470E-04    4.1700E-01    5.8289E-01
    4.182879E+03    1.0000E-99    5.1538E-11    2.1734E-04    5.6679E-01    4.3299E-01
    4.501499E+03    1.0000E-99    1.4779E-10    4.6153E-04    7.2680E-01    2.7273E-01
    4.844389E+03    1.0000E-99    4.6910E-10    1.0094E-03    8.6133E-01    1.3766E-01
    5.213399E+03    1.0000E-99    1.6273E-09    2.2543E-03    9.4123E-01    5.6519E-02
    5.610511E+03    1.0000E-99    6.3161E-09    5.2718E-03    9.7442E-01    2.0312E-02
    6.037880E+03    1.0000E-99    2.9006E-08    1.3389E-02    9.7911E-01    7.5057E-03
    6.497801E+03    1.0000E-99    1.6682E-07    3.8808E-02    9.5733E-01    3.8635E-03
    6.992760E+03    1.0000E-99    1.3704E-06    1.3496E-01    8.6227E-01    2.7609E-03
    7.470370E+03    1.0000E-99    1.4505E-05    4.6562E-01    5.3280E-01    1.5632E-03
    7.926120E+03    1.0000E-99    9.5824E-05    8.5354E-01    1.4593E-01    4.3620E-04
    8.327220E+03    1.0000E-99    3.3268E-04    9.5948E-01    4.0075E-02    1.1451E-04
    8.702980E+03    1.0000E-99    9.0818E-04    9.8111E-01    1.7940E-02    4.5652E-05
    9.042661E+03    1.0000E-99    2.2130E-03    9.8620E-01    1.1557E-02    2.5194E-05
    9.369910E+03    1.0000E-99    5.4126E-03    9.8561E-01    8.9644E-03    1.6917E-05
    9.651600E+03    1.0000E-99    1.2480E-02    9.7992E-01    7.5842E-03    1.2533E-05
    9.900590E+03    1.0000E-99    2.7269E-02    9.6617E-01    6.5528E-03    9.5189E-06
    1.013221E+04    1.0000E-99    5.5367E-02    9.3870E-01    5.9209E-03    7.9678E-06
    1.033760E+04    1.0000E-99    1.0229E-01    8.9245E-01    5.2522E-03    6.5580E-06
    1.054539E+04    1.0000E-99    1.8011E-01    8.1535E-01    4.5343E-03    5.3200E-06
    1.075490E+04    1.0000E-99    2.9065E-01    7.0556E-01    3.7860E-03    4.2677E-06
    1.096070E+04    1.0000E-99    4.1966E-01    5.7729E-01    3.0481E-03    3.3736E-06
    1.115931E+04    1.0000E-99    5.4624E-01    4.5138E-01    2.3838E-03    2.6394E-06
    1.134099E+04    1.0000E-99    6.5288E-01    3.4530E-01    1.8187E-03    2.0107E-06
    1.153459E+04    1.0000E-99    7.4630E-01    2.5238E-01    1.3190E-03    1.4490E-06
    1.172389E+04    1.0000E-99    8.1214E-01    1.8691E-01    9.5599E-04    1.0278E-06
    1.192870E+04    1.0000E-99    8.4553E-01    1.5366E-01    8.1166E-04    9.0177E-07
    1.212841E+04    1.0000E-99    8.6076E-01    1.3852E-01    7.2426E-04    7.9605E-07
    1.235380E+04    1.0000E-99    8.6038E-01    1.3888E-01    7.3813E-04    8.2565E-07
    1.261001E+04    1.0000E-99    8.5768E-01    1.4155E-01    7.7090E-04    8.8284E-07
    1.287280E+04    1.0000E-99    8.6306E-01    1.3622E-01    7.1880E-04    7.9415E-07
    1.318721E+04    1.0000E-99    8.6111E-01    1.3813E-01    7.5713E-04    8.6683E-07
    1.351441E+04    1.0000E-99    8.6137E-01    1.3786E-01    7.7436E-04    9.0543E-07
    1.386900E+04    1.0000E-99    8.6077E-01    1.3843E-01    8.0351E-04    9.6729E-07
    1.423600E+04    1.0000E-99    8.5726E-01    1.4187E-01    8.6797E-04    1.0978E-06
    1.460291E+04    1.0000E-99    8.5520E-01    1.4389E-01    9.1170E-04    1.1893E-06
    1.497210E+04    1.0000E-99    8.4804E-01    1.5093E-01    1.0261E-03    1.4324E-06
    1.532031E+04    1.0000E-99    8.4191E-01    1.5696E-01    1.1309E-03    1.6683E-06
    1.571760E+04    1.0000E-99    8.3642E-01    1.6235E-01    1.2306E-03    1.9019E-06
    1.613099E+04    1.0000E-99    8.3529E-01    1.6345E-01    1.2606E-03    1.9701E-06
    1.660089E+04    1.0000E-99    8.3034E-01    1.6829E-01    1.3600E-03    2.2142E-06
    1.713150E+04    1.0000E-99    8.1231E-01    1.8598E-01    1.7136E-03    3.1744E-06
    1.767900E+04    1.0000E-99    7.9198E-01    2.0584E-01    2.1763E-03    4.6199E-06
    1.826410E+04    1.0000E-99    7.7807E-01    2.1938E-01    2.5454E-03    5.9059E-06
    1.889029E+04    1.0000E-99    7.4977E-01    2.4684E-01    3.3776E-03    9.2423E-06
    1.955040E+04    1.0000E-99    7.3380E-01    2.6228E-01    3.9171E-03    1.1639E-05
    2.023309E+04    1.0000E-99    7.2557E-01    2.7015E-01    4.2739E-03    1.3380E-05
    2.092811E+04    1.0000E-99    7.1422E-01    2.8100E-01    4.7702E-03    1.5957E-05
    2.162971E+04    1.0000E-99    6.9972E-01    2.9483E-01    5.4283E-03    1.9642E-05
    2.233490E+04    1.0000E-99    6.8220E-01    3.1150E-01    6.2822E-03    2.4866E-05
    2.304210E+04    1.0000E-99    6.6165E-01    3.3094E-01    7.3811E-03    3.2302E-05
    2.375060E+04    1.0000E-99    6.3812E-01    3.5306E-01    8.7817E-03    4.2889E-05
    2.446001E+04    1.0000E-99    6.1189E-01    3.7752E-01    1.0540E-02    5.7890E-05
    2.517030E+04    1.0000E-99    5.8291E-01    4.0428E-01    1.2734E-02    7.9108E-05
    2.588139E+04    1.0000E-99    5.5144E-01    4.3300E-01    1.5453E-02    1.0913E-04
    2.659349E+04    1.0000E-99    5.1759E-01    4.6344E-01    1.8820E-02    1.5180E-04
    2.730679E+04    1.0000E-99    4.8160E-01    4.9520E-01    2.2983E-02    2.1280E-04
    2.802139E+04    1.0000E-99    4.4408E-01    5.2751E-01    2.8107E-02    3.0019E-04
    2.873711E+04    1.0000E-99    4.0588E-01    5.5932E-01    3.4379E-02    4.2586E-04
    2.945390E+04    1.0000E-99    3.6792E-01    5.8942E-01    4.2044E-02    6.0856E-04
    3.017129E+04    1.0000E-99    3.3128E-01    6.1649E-01    5.1353E-02    8.7627E-04
