#NTIMES:     39
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.013220E+04    1.0000E-99    5.1961E-03    9.5760E-01    3.6475E-02    7.2507E-04    2.4001E-06
    1.033760E+04    1.0000E-99    7.5220E-03    9.5678E-01    3.5031E-02    6.6758E-04    2.1183E-06
    1.054540E+04    1.0000E-99    1.0874E-02    9.5476E-01    3.3742E-02    6.1864E-04    1.8875E-06
    1.075490E+04    1.0000E-99    1.5687E-02    9.5085E-01    3.2877E-02    5.8746E-04    1.7450E-06
    1.096070E+04    1.0000E-99    2.2765E-02    9.4477E-01    3.1910E-02    5.5530E-04    1.6059E-06
    1.115930E+04    1.0000E-99    3.3121E-02    9.3539E-01    3.0964E-02    5.2739E-04    1.4945E-06
    1.134099E+04    1.0000E-99    4.6792E-02    9.2242E-01    3.0273E-02    5.1137E-04    1.4411E-06
    1.153460E+04    1.0000E-99    6.6152E-02    9.0381E-01    2.9536E-02    4.9851E-04    1.4116E-06
    1.172390E+04    1.0000E-99    8.7215E-02    8.8394E-01    2.8369E-02    4.7347E-04    1.3363E-06
    1.192870E+04    1.0000E-99    9.3502E-02    8.7722E-01    2.8783E-02    4.9050E-04    1.4146E-06
    1.212841E+04    1.0000E-99    8.6349E-02    8.8340E-01    2.9739E-02    5.1308E-04    1.4821E-06
    1.235380E+04    1.0000E-99    7.9797E-02    8.8939E-01    3.0284E-02    5.2325E-04    1.5020E-06
    1.261001E+04    1.0000E-99    7.4981E-02    8.9358E-01    3.0895E-02    5.4045E-04    1.5690E-06
    1.287280E+04    1.0000E-99    7.3980E-02    8.9457E-01    3.0910E-02    5.4109E-04    1.5758E-06
    1.318720E+04    1.0000E-99    6.8428E-02    8.9818E-01    3.2788E-02    6.0557E-04    1.8621E-06
    1.351440E+04    1.0000E-99    6.4564E-02    9.0018E-01    3.4581E-02    6.7201E-04    2.1779E-06
    1.386900E+04    1.0000E-99    6.1019E-02    9.0247E-01    3.5791E-02    7.1945E-04    2.4196E-06
    1.423600E+04    1.0000E-99    5.7419E-02    9.0399E-01    3.7790E-02    8.0134E-04    2.8497E-06
    1.460291E+04    1.0000E-99    5.6545E-02    9.0375E-01    3.8854E-02    8.4970E-04    3.1277E-06
    1.497210E+04    1.0000E-99    5.3604E-02    9.0298E-01    4.2401E-02    1.0106E-03    4.0602E-06
    1.532031E+04    1.0000E-99    5.4110E-02    9.0174E-01    4.3099E-02    1.0491E-03    4.3207E-06
    1.571760E+04    1.0000E-99    5.0429E-02    9.0116E-01    4.7151E-02    1.2538E-03    5.6483E-06
    1.613100E+04    1.0000E-99    4.9270E-02    9.0005E-01    4.9300E-02    1.3744E-03    6.5141E-06
    1.660090E+04    1.0000E-99    4.7557E-02    8.9825E-01    5.2614E-02    1.5689E-03    7.9753E-06
    1.713150E+04    1.0000E-99    4.3884E-02    8.9573E-01    5.8441E-02    1.9353E-03    1.0936E-05
    1.767900E+04    1.0000E-99    3.9189E-02    8.9254E-01    6.5808E-02    2.4491E-03    1.5577E-05
    1.826410E+04    1.0000E-99    3.4274E-02    8.8780E-01    7.4753E-02    3.1537E-03    2.2753E-05
    1.889029E+04    1.0000E-99    2.8901E-02    8.8031E-01    8.6541E-02    4.2171E-03    3.5112E-05
    1.955040E+04    1.0000E-99    2.4361E-02    8.7103E-01    9.9042E-02    5.5159E-03    5.2533E-05
    2.023309E+04    1.0000E-99    2.0097E-02    8.5893E-01    1.1364E-01    7.2536E-03    7.9328E-05
    2.092811E+04    1.0000E-99    1.7308E-02    8.4811E-01    1.2560E-01    8.8690E-03    1.0758E-04
    2.162970E+04    1.0000E-99    1.2965E-02    8.2839E-01    1.4643E-01    1.2051E-02    1.7070E-04
    2.233490E+04    1.0000E-99    1.1297E-02    8.1792E-01    1.5673E-01    1.3841E-02    2.1109E-04
    2.304210E+04    1.0000E-99    9.5028E-03    8.0516E-01    1.6894E-01    1.6133E-02    2.6710E-04
    2.375060E+04    1.0000E-99    7.6520E-03    7.8953E-01    1.8337E-01    1.9108E-02    3.4610E-04
    2.446001E+04    1.0000E-99    5.9516E-03    7.7081E-01    1.9989E-01    2.2884E-02    4.5749E-04
    2.517030E+04    1.0000E-99    4.4752E-03    7.4854E-01    2.1866E-01    2.7704E-02    6.1695E-04
    2.588139E+04    1.0000E-99    3.2849E-03    7.2231E-01    2.3971E-01    3.3843E-02    8.4759E-04
    2.659349E+04    1.0000E-99    2.3607E-03    6.9182E-01    2.6302E-01    4.1614E-02    1.1827E-03
    2.730680E+04    1.0000E-99    1.6579E-03    6.5699E-01    2.8836E-01    5.1318E-02    1.6679E-03
    2.802139E+04    1.0000E-99    1.1376E-03    6.1809E-01    3.1521E-01    6.3191E-02    2.3631E-03
    2.873711E+04    1.0000E-99    7.6440E-04    5.7572E-01    3.4283E-01    7.7348E-02    3.3432E-03
    2.945390E+04    1.0000E-99    5.0713E-04    5.3075E-01    3.7031E-01    9.3738E-02    4.6961E-03
    3.017129E+04    1.0000E-99    3.3905E-04    4.8442E-01    3.9666E-01    1.1208E-01    6.5121E-03
    3.088880E+04    1.0000E-99    2.3518E-04    4.3812E-01    4.2092E-01    1.3185E-01    8.8693E-03
    3.160629E+04    1.0000E-99    1.7382E-04    3.9317E-01    4.4239E-01    1.5244E-01    1.1823E-02
    3.232350E+04    1.0000E-99    1.3889E-04    3.5052E-01    4.6073E-01    1.7321E-01    1.5402E-02
    3.304059E+04    1.0000E-99    1.1991E-04    3.1072E-01    4.7591E-01    1.9365E-01    1.9607E-02
    3.375770E+04    1.0000E-99    1.1067E-04    2.7409E-01    4.8813E-01    2.1326E-01    2.4403E-02
    3.447520E+04    1.0000E-99    1.0770E-04    2.4086E-01    4.9776E-01    2.3159E-01    2.9691E-02
    3.519339E+04    1.0000E-99    1.0906E-04    2.1127E-01    5.0521E-01    2.4812E-01    3.5294E-02
    3.591270E+04    1.0000E-99    1.1357E-04    1.8541E-01    5.1096E-01    2.6254E-01    4.0980E-02
    3.663380E+04    1.0000E-99    1.2045E-04    1.6319E-01    5.1547E-01    2.7472E-01    4.6498E-02
    3.735789E+04    1.0000E-99    1.2910E-04    1.4434E-01    5.1908E-01    2.8483E-01    5.1618E-02
    3.808620E+04    1.0000E-99    1.3896E-04    1.2845E-01    5.2204E-01    2.9322E-01    5.6149E-02
    3.882090E+04    1.0000E-99    1.4985E-04    1.1507E-01    5.2442E-01    3.0039E-01    5.9964E-02
    3.956460E+04    1.0000E-99    1.6144E-04    1.0382E-01    5.2606E-01    3.0695E-01    6.3015E-02
    3.985650E+04    1.0000E-99    1.6632E-04    1.0003E-01    5.2636E-01    3.0944E-01    6.4001E-02
    4.005110E+04    1.0000E-99    1.6957E-04    9.7690E-02    5.2645E-01    3.1110E-01    6.4592E-02
    4.018081E+04    1.0000E-99    1.7204E-04    9.6232E-02    5.2644E-01    3.1220E-01    6.4956E-02
    4.026731E+04    1.0000E-99    1.7357E-04    9.5262E-02    5.2643E-01    3.1295E-01    6.5190E-02
    4.032440E+04    1.0000E-99    1.7461E-04    9.4588E-02    5.2642E-01    3.1347E-01    6.5345E-02
    4.032500E+04    1.0000E-99    1.7461E-04    9.4554E-02    5.2639E-01    3.1352E-01    6.5363E-02
#TIME:    25.930
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.025000E+03    1.0000E-99    1.3149E-08    3.4282E-02    9.5523E-01    1.0476E-02    1.4080E-05
    1.037980E+03    1.0000E-99    1.3174E-08    3.4233E-02    9.5557E-01    1.0187E-02    1.3305E-05
    1.063930E+03    1.0000E-99    1.3016E-08    3.4038E-02    9.5591E-01    1.0038E-02    1.2919E-05
    1.115839E+03    1.0000E-99    1.2749E-08    3.3728E-02    9.5593E-01    1.0329E-02    1.3678E-05
    1.200830E+03    1.0000E-99    1.2635E-08    3.3827E-02    9.5575E-01    1.0408E-02    1.3906E-05
    1.292300E+03    1.0000E-99    1.2699E-08    3.4192E-02    9.5479E-01    1.1000E-02    1.5563E-05
    1.390740E+03    1.0000E-99    1.3277E-08    3.5542E-02    9.5320E-01    1.1238E-02    1.6313E-05
    1.496680E+03    1.0000E-99    1.4378E-08    3.7840E-02    9.5069E-01    1.1450E-02    1.7036E-05
    1.610680E+03    1.0000E-99    1.6103E-08    4.1207E-02    9.4706E-01    1.1712E-02    1.7968E-05
    1.733370E+03    1.0000E-99    1.8608E-08    4.5797E-02    9.4201E-01    1.2170E-02    1.9602E-05
    1.865410E+03    1.0000E-99    2.2341E-08    5.2200E-02    9.3506E-01    1.2714E-02    2.1672E-05
    2.007500E+03    1.0000E-99    2.8256E-08    6.1654E-02    9.2535E-01    1.2977E-02    2.2982E-05
    2.160420E+03    1.0000E-99    3.7218E-08    7.4693E-02    9.1174E-01    1.3539E-02    2.5591E-05
    2.324980E+03    1.0000E-99    5.1903E-08    9.3913E-02    8.9209E-01    1.3968E-02    2.8097E-05
    2.502080E+03    1.0000E-99    7.7650E-08    1.2354E-01    8.6245E-01    1.3980E-02    2.9450E-05
    2.692670E+03    1.0000E-99    1.2315E-07    1.6801E-01    8.1796E-01    1.4004E-02    3.1560E-05
    2.897780E+03    1.0000E-99    2.0739E-07    2.3556E-01    7.5067E-01    1.3733E-02    3.3552E-05
    3.118510E+03    1.0000E-99    3.6665E-07    3.3533E-01    6.5168E-01    1.2953E-02    3.4951E-05
    3.356059E+03    1.0000E-99    6.6406E-07    4.7118E-01    5.1753E-01    1.1257E-02    3.3853E-05
    3.611691E+03    1.0000E-99    1.1686E-06    6.2264E-01    3.6841E-01    8.9172E-03    3.0402E-05
    3.886810E+03    1.0000E-99    1.9143E-06    7.4946E-01    2.4378E-01    6.7390E-03    2.6692E-05
    4.182879E+03    1.0000E-99    2.9445E-06    8.3263E-01    1.6226E-01    5.0791E-03    2.3120E-05
    4.501499E+03    1.0000E-99    4.3167E-06    8.7589E-01    1.1984E-01    4.2407E-03    2.2091E-05
    4.844390E+03    1.0000E-99    6.1712E-06    8.9584E-01    1.0020E-01    3.9276E-03    2.2900E-05
    5.213400E+03    1.0000E-99    8.6471E-06    9.0298E-01    9.2992E-02    3.9906E-03    2.5689E-05
    5.610511E+03    1.0000E-99    1.1918E-05    9.0362E-01    9.2045E-02    4.2892E-03    3.0176E-05
    6.037880E+03    1.0000E-99    1.6302E-05    9.0106E-01    9.4157E-02    4.7350E-03    3.6124E-05
    6.497800E+03    1.0000E-99    2.2724E-05    8.9815E-01    9.6629E-02    5.1528E-03    4.1880E-05
    6.992760E+03    1.0000E-99    3.3615E-05    8.9730E-01    9.7296E-02    5.3267E-03    4.4709E-05
    7.470370E+03    1.0000E-99    5.5613E-05    9.0368E-01    9.1492E-02    4.7350E-03    3.7953E-05
    7.926120E+03    1.0000E-99    1.1114E-04    9.1499E-01    8.1159E-02    3.7142E-03    2.6757E-05
    8.327220E+03    1.0000E-99    2.7842E-04    9.2777E-01    6.9249E-02    2.6904E-03    1.6813E-05
    8.702980E+03    1.0000E-99    7.5746E-04    9.3713E-01    6.0078E-02    2.0196E-03    1.1129E-05
    9.042660E+03    1.0000E-99    1.7203E-03    9.4270E-01    5.3950E-02    1.6253E-03    8.1134E-06
    9.369910E+03    1.0000E-99    3.3275E-03    9.4500E-01    5.0259E-02    1.4072E-03    6.5598E-06
    9.651600E+03    1.0000E-99    5.5507E-03    9.4617E-01    4.7048E-02    1.2297E-03    5.3623E-06
    9.900590E+03    1.0000E-99    8.3388E-03    9.4571E-01    4.4830E-02    1.1139E-03    4.6183E-06
    1.013220E+04    1.0000E-99    1.1874E-02    9.4411E-01    4.2994E-02    1.0228E-03    4.0582E-06
    1.033760E+04    1.0000E-99    1.6223E-02    9.4183E-01    4.1014E-02    9.3053E-04    3.5216E-06
    1.054540E+04    1.0000E-99    2.1992E-02    9.3767E-01    3.9471E-02    8.6310E-04    3.1484E-06
    1.075490E+04    1.0000E-99    2.9486E-02    9.3119E-01    3.8494E-02    8.2398E-04    2.9432E-06
    1.096070E+04    1.0000E-99    3.9645E-02    9.2230E-01    3.7274E-02    7.7917E-04    2.7238E-06
    1.115930E+04    1.0000E-99    5.3050E-02    9.1035E-01    3.5862E-02    7.3218E-04    2.5122E-06
    1.134099E+04    1.0000E-99    6.6680E-02    8.9739E-01    3.5210E-02    7.1861E-04    2.4797E-06
    1.153460E+04    1.0000E-99    8.1243E-02    8.8350E-01    3.4550E-02    7.0756E-04    2.4700E-06
    1.172390E+04    1.0000E-99    8.7578E-02    8.7665E-01    3.5033E-02    7.3527E-04    2.6424E-06
    1.192870E+04    1.0000E-99    8.7121E-02    8.7742E-01    3.4735E-02    7.1855E-04    2.5377E-06
    1.212841E+04    1.0000E-99    7.9155E-02    8.8444E-01    3.5662E-02    7.3786E-04    2.5695E-06
    1.235380E+04    1.0000E-99    7.4624E-02    8.8800E-01    3.6607E-02    7.6493E-04    2.6658E-06
    1.261001E+04    1.0000E-99    7.1392E-02    8.9033E-01    3.7481E-02    7.9669E-04    2.8191E-06
    1.287280E+04    1.0000E-99    7.1142E-02    8.9076E-01    3.7306E-02    7.9031E-04    2.7943E-06
    1.318720E+04    1.0000E-99    6.3848E-02    8.9479E-01    4.0435E-02    9.2101E-04    3.4987E-06
    1.351440E+04    1.0000E-99    6.1047E-02    8.9652E-01    4.1458E-02    9.6808E-04    3.7806E-06
    1.386900E+04    1.0000E-99    5.6237E-02    8.9902E-01    4.3663E-02    1.0712E-03    4.4051E-06
    1.423600E+04    1.0000E-99    5.2988E-02    9.0015E-01    4.5681E-02    1.1723E-03    5.0572E-06
    1.460291E+04    1.0000E-99    5.0562E-02    8.9991E-01    4.8220E-02    1.3070E-03    5.9705E-06
    1.497210E+04    1.0000E-99    4.8557E-02    8.9859E-01    5.1360E-02    1.4841E-03    7.2386E-06
    1.532030E+04    1.0000E-99    4.9211E-02    8.9735E-01    5.1911E-02    1.5237E-03    7.5812E-06
    1.571760E+04    1.0000E-99    4.5021E-02    8.9604E-01    5.7090E-02    1.8392E-03    1.0050E-05
    1.613100E+04    1.0000E-99    4.2888E-02    8.9437E-01    6.0655E-02    2.0785E-03    1.2111E-05
    1.660090E+04    1.0000E-99    3.8919E-02    8.9116E-01    6.7347E-02    2.5588E-03    1.6552E-05
    1.713150E+04    1.0000E-99    3.6020E-02    8.8736E-01    7.3544E-02    3.0543E-03    2.1632E-05
    1.767900E+04    1.0000E-99    3.1512E-02    8.8209E-01    8.2523E-02    3.8407E-03    3.0491E-05
    1.826410E+04    1.0000E-99    2.7443E-02    8.7536E-01    9.2344E-02    4.8068E-03    4.2672E-05
    1.889029E+04    1.0000E-99    2.3211E-02    8.6603E-01    1.0454E-01    6.1572E-03    6.1753E-05
    1.955040E+04    1.0000E-99    1.8214E-02    8.5180E-01    1.2158E-01    8.3158E-03    9.6604E-05
    2.023309E+04    1.0000E-99    1.4667E-02    8.3685E-01    1.3767E-01    1.0674E-02    1.4017E-04
    2.092810E+04    1.0000E-99    1.1680E-02    8.2006E-01    1.5458E-01    1.3480E-02    1.9904E-04
    2.162970E+04    1.0000E-99    8.4739E-03    7.9605E-01    1.7735E-01    1.7827E-02    3.0183E-04
    2.233490E+04    1.0000E-99    6.0138E-03    7.6855E-01    2.0176E-01    2.3227E-02    4.5243E-04
    2.304210E+04    1.0000E-99    4.1683E-03    7.3811E-01    2.2723E-01    2.9826E-02    6.6746E-04
    2.375060E+04    1.0000E-99    2.8824E-03    7.0665E-01    2.5213E-01    3.7374E-02    9.5526E-04
    2.446000E+04    1.0000E-99    2.3036E-03    6.8913E-01    2.6543E-01    4.1973E-02    1.1598E-03
    2.517030E+04    1.0000E-99    1.2489E-03    6.2981E-01    3.0789E-01    5.9022E-02    2.0234E-03
    2.588140E+04    1.0000E-99    9.0527E-04    6.0076E-01    3.2727E-01    6.8448E-02    2.6153E-03
    2.659350E+04    1.0000E-99    5.4059E-04    5.5008E-01    3.5898E-01    8.6487E-02    3.9189E-03
    2.730680E+04    1.0000E-99    4.1443E-04    5.2742E-01    3.7229E-01    9.5198E-02    4.6717E-03
    2.802139E+04    1.0000E-99    3.1620E-04    5.0556E-01    3.8457E-01    1.0407E-01    5.4837E-03
    2.873711E+04    1.0000E-99    2.0058E-04    4.5793E-01    4.0974E-01    1.2453E-01    7.5934E-03
    2.945390E+04    1.0000E-99    1.3720E-04    4.1416E-01    4.3064E-01    1.4499E-01    1.0075E-02
    3.017129E+04    1.0000E-99    1.0162E-04    3.7057E-01    4.4919E-01    1.6694E-01    1.3204E-02
    3.088880E+04    1.0000E-99    8.1696E-05    3.2849E-01    4.6478E-01    1.8963E-01    1.7025E-02
    3.160630E+04    1.0000E-99    7.0596E-05    2.8895E-01    4.7716E-01    2.1226E-01    2.1551E-02
    3.232350E+04    1.0000E-99    6.4663E-05    2.5259E-01    4.8644E-01    2.3414E-01    2.6762E-02
    3.304060E+04    1.0000E-99    6.2069E-05    2.1963E-01    4.9294E-01    2.5476E-01    3.2611E-02
    3.375770E+04    1.0000E-99    6.1739E-05    1.9010E-01    4.9707E-01    2.7376E-01    3.9014E-02
    3.447520E+04    1.0000E-99    6.2900E-05    1.6400E-01    4.9932E-01    2.9080E-01    4.5823E-02
    3.519339E+04    1.0000E-99    6.4886E-05    1.4133E-01    5.0019E-01    3.0561E-01    5.2807E-02
    3.591270E+04    1.0000E-99    6.7111E-05    1.2201E-01    5.0018E-01    3.1807E-01    5.9681E-02
    3.663380E+04    1.0000E-99    6.9155E-05    1.0581E-01    4.9971E-01    3.2826E-01    6.6147E-02
    3.735789E+04    1.0000E-99    7.0698E-05    9.2397E-02    4.9906E-01    3.3652E-01    7.1945E-02
    3.808620E+04    1.0000E-99    7.1679E-05    8.1345E-02    4.9832E-01    3.4339E-01    7.6877E-02
    3.882090E+04    1.0000E-99    7.2163E-05    7.2219E-02    4.9733E-01    3.4952E-01    8.0862E-02
    3.956460E+04    1.0000E-99    7.2511E-05    6.4631E-02    4.9572E-01    3.5567E-01    8.3911E-02
    3.985650E+04    1.0000E-99    7.2829E-05    6.2097E-02    4.9475E-01    3.5820E-01    8.4873E-02
    4.005110E+04    1.0000E-99    7.3000E-05    6.0521E-02    4.9400E-01    3.5996E-01    8.5448E-02
    4.018081E+04    1.0000E-99    7.3257E-05    5.9540E-02    4.9342E-01    3.6116E-01    8.5804E-02
    4.026730E+04    1.0000E-99    7.3365E-05    5.8883E-02    4.9302E-01    3.6199E-01    8.6034E-02
    4.032440E+04    1.0000E-99    7.3456E-05    5.8428E-02    4.9274E-01    3.6257E-01    8.6189E-02
    4.032500E+04    1.0000E-99    7.3456E-05    5.8404E-02    4.9270E-01    3.6261E-01    8.6211E-02
#TIME:    28.520
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.025000E+03    1.0000E-99    9.0691E-07    4.9849E-01    4.9607E-01    5.4311E-03    1.0000E-99
    1.037980E+03    1.0000E-99    9.0102E-07    4.9739E-01    4.9713E-01    5.4803E-03    1.0000E-99
    1.063930E+03    1.0000E-99    8.8734E-07    4.9445E-01    4.9997E-01    5.5861E-03    1.0000E-99
    1.115839E+03    1.0000E-99    8.6491E-07    4.8968E-01    5.0450E-01    5.8209E-03    1.0000E-99
    1.200830E+03    1.0000E-99    8.5249E-07    4.8919E-01    5.0485E-01    5.9589E-03    1.0000E-99
    1.292300E+03    1.0000E-99    8.6050E-07    4.9452E-01    4.9933E-01    6.1563E-03    1.0000E-99
    1.390740E+03    1.0000E-99    8.9947E-07    5.0935E-01    4.8454E-01    6.1099E-03    1.0000E-99
    1.496680E+03    1.0000E-99    9.6236E-07    5.3019E-01    4.6369E-01    6.1192E-03    1.0000E-99
    1.610680E+03    1.0000E-99    1.0563E-06    5.5809E-01    4.3583E-01    6.0788E-03    1.0000E-99
    1.733370E+03    1.0000E-99    1.1962E-06    5.9536E-01    3.9886E-01    5.7834E-03    1.0000E-99
    1.865410E+03    1.0000E-99    1.3769E-06    6.3671E-01    3.5774E-01    5.5511E-03    1.0000E-99
    2.007500E+03    1.0000E-99    1.6187E-06    6.8327E-01    3.1157E-01    5.1669E-03    1.0000E-99
    2.160420E+03    1.0000E-99    1.9323E-06    7.3156E-01    2.6373E-01    4.7098E-03    1.0000E-99
    2.324980E+03    1.0000E-99    2.3385E-06    7.7902E-01    2.1681E-01    4.1620E-03    1.0000E-99
    2.502080E+03    1.0000E-99    2.8462E-06    8.2055E-01    1.7577E-01    3.6766E-03    1.0000E-99
    2.692670E+03    1.0000E-99    3.4905E-06    8.5523E-01    1.4156E-01    3.2114E-03    1.0000E-99
    2.897780E+03    1.0000E-99    4.2897E-06    8.8080E-01    1.1632E-01    2.8829E-03    1.0000E-99
    3.118510E+03    1.0000E-99    5.2769E-06    8.9782E-01    9.9469E-02    2.7095E-03    1.0000E-99
    3.356059E+03    1.0000E-99    6.5342E-06    9.0905E-01    8.8327E-02    2.6141E-03    1.0000E-99
    3.611691E+03    1.0000E-99    8.1159E-06    9.1538E-01    8.1992E-02    2.6232E-03    1.0000E-99
    3.886810E+03    1.0000E-99    1.0074E-05    9.1795E-01    7.9306E-02    2.7358E-03    1.0000E-99
    4.182879E+03    1.0000E-99    1.2455E-05    9.1773E-01    7.9306E-02    2.9491E-03    1.0000E-99
    4.501500E+03    1.0000E-99    1.5235E-05    9.1467E-01    8.1991E-02    3.3198E-03    1.0000E-99
    4.844390E+03    1.0000E-99    1.8718E-05    9.1119E-01    8.5083E-02    3.7083E-03    1.0000E-99
    5.213400E+03    1.0000E-99    2.2962E-05    9.0637E-01    8.9399E-02    4.2068E-03    1.0000E-99
    5.610510E+03    1.0000E-99    2.8304E-05    9.0076E-01    9.4415E-02    4.7931E-03    1.0000E-99
    6.037880E+03    1.0000E-99    3.5413E-05    8.9476E-01    9.9760E-02    5.4483E-03    1.0000E-99
    6.497800E+03    1.0000E-99    4.6847E-05    8.9100E-01    1.0305E-01    5.9064E-03    1.0000E-99
    6.992760E+03    1.0000E-99    6.7763E-05    8.8946E-01    1.0433E-01    6.1432E-03    1.0000E-99
    7.470370E+03    1.0000E-99    1.2103E-04    8.9636E-01    9.8028E-02    5.4951E-03    1.0000E-99
    7.926120E+03    1.0000E-99    3.1732E-04    9.0930E-01    8.6065E-02    4.3177E-03    1.0000E-99
    8.327220E+03    1.0000E-99    1.0106E-03    9.2154E-01    7.4171E-02    3.2769E-03    1.0000E-99
    8.702980E+03    1.0000E-99    2.5445E-03    9.2824E-01    6.6550E-02    2.6671E-03    1.0000E-99
    9.042660E+03    1.0000E-99    5.0648E-03    9.3215E-01    6.0568E-02    2.2163E-03    1.0000E-99
    9.369910E+03    1.0000E-99    8.6001E-03    9.3300E-01    5.6472E-02    1.9253E-03    1.0000E-99
    9.651600E+03    1.0000E-99    1.2960E-02    9.3288E-01    5.2498E-02    1.6635E-03    1.0000E-99
    9.900590E+03    1.0000E-99    1.8064E-02    9.3138E-01    4.9097E-02    1.4570E-03    1.0000E-99
    1.013220E+04    1.0000E-99    2.2893E-02    9.2767E-01    4.8046E-02    1.3946E-03    1.0000E-99
    1.033760E+04    1.0000E-99    2.9115E-02    9.2408E-01    4.5543E-02    1.2599E-03    1.0000E-99
    1.054540E+04    1.0000E-99    3.5720E-02    9.1876E-01    4.4320E-02    1.2005E-03    1.0000E-99
    1.075490E+04    1.0000E-99    4.3684E-02    9.1210E-01    4.3067E-02    1.1462E-03    1.0000E-99
    1.096070E+04    1.0000E-99    5.2416E-02    9.0429E-01    4.2178E-02    1.1170E-03    1.0000E-99
    1.115930E+04    1.0000E-99    6.0653E-02    8.9621E-01    4.2012E-02    1.1287E-03    1.0000E-99
    1.134099E+04    1.0000E-99    6.9451E-02    8.8790E-01    4.1522E-02    1.1260E-03    1.0000E-99
    1.153460E+04    1.0000E-99    7.4350E-02    8.8213E-01    4.2334E-02    1.1848E-03    1.0000E-99
    1.172390E+04    1.0000E-99    7.5422E-02    8.8047E-01    4.2889E-02    1.2143E-03    1.0000E-99
    1.192870E+04    1.0000E-99    7.4256E-02    8.8261E-01    4.1995E-02    1.1418E-03    1.0000E-99
    1.212840E+04    1.0000E-99    7.0971E-02    8.8605E-01    4.1882E-02    1.0942E-03    1.0000E-99
    1.235380E+04    1.0000E-99    6.9521E-02    8.8680E-01    4.2571E-02    1.1051E-03    1.0000E-99
    1.261001E+04    1.0000E-99    6.5270E-02    8.8839E-01    4.5115E-02    1.2238E-03    1.0000E-99
    1.287280E+04    1.0000E-99    6.4243E-02    8.8890E-01    4.5603E-02    1.2523E-03    1.0000E-99
    1.318720E+04    1.0000E-99    5.9640E-02    8.9155E-01    4.7455E-02    1.3527E-03    1.0000E-99
    1.351440E+04    1.0000E-99    5.6494E-02    8.9317E-01    4.8898E-02    1.4395E-03    1.0000E-99
    1.386900E+04    1.0000E-99    5.1585E-02    8.9507E-01    5.1736E-02    1.6100E-03    1.0000E-99
    1.423600E+04    1.0000E-99    4.8451E-02    8.9552E-01    5.4257E-02    1.7754E-03    1.0000E-99
    1.460291E+04    1.0000E-99    4.5067E-02    8.9452E-01    5.8358E-02    2.0535E-03    1.0000E-99
    1.497210E+04    1.0000E-99    4.3355E-02    8.9262E-01    6.1721E-02    2.3048E-03    1.0000E-99
    1.532030E+04    1.0000E-99    4.1378E-02    8.9060E-01    6.5423E-02    2.5945E-03    1.0000E-99
    1.571760E+04    1.0000E-99    3.9887E-02    8.8885E-01    6.8411E-02    2.8519E-03    1.0000E-99
    1.613100E+04    1.0000E-99    3.7493E-02    8.8614E-01    7.3102E-02    3.2624E-03    1.0000E-99
    1.660090E+04    1.0000E-99    3.3655E-02    8.8152E-01    8.0842E-02    3.9820E-03    1.0000E-99
    1.713150E+04    1.0000E-99    2.8676E-02    8.7420E-01    9.2001E-02    5.1282E-03    1.0000E-99
    1.767900E+04    1.0000E-99    2.7313E-02    8.7053E-01    9.6479E-02    5.6733E-03    1.0000E-99
    1.826410E+04    1.0000E-99    2.1961E-02    8.5934E-01    1.1123E-01    7.4748E-03    1.0000E-99
    1.889029E+04    1.0000E-99    1.9099E-02    8.5004E-01    1.2190E-01    8.9665E-03    1.0000E-99
    1.955040E+04    1.0000E-99    1.4617E-02    8.3322E-01    1.4037E-01    1.1788E-02    1.0000E-99
    2.023310E+04    1.0000E-99    1.0276E-02    8.0822E-01    1.6534E-01    1.6157E-02    1.0000E-99
    2.092810E+04    1.0000E-99    8.1493E-03    7.9030E-01    1.8199E-01    1.9555E-02    1.0000E-99
    2.162970E+04    1.0000E-99    5.3332E-03    7.5696E-01    2.1142E-01    2.6289E-02    1.0000E-99
    2.233490E+04    1.0000E-99    3.8567E-03    7.3194E-01    2.3223E-01    3.1973E-02    1.0000E-99
    2.304210E+04    1.0000E-99    2.3292E-03    6.9052E-01    2.6500E-01    4.2154E-02    1.0000E-99
    2.375060E+04    1.0000E-99    1.7045E-03    6.6672E-01    2.8260E-01    4.8980E-02    1.0000E-99
    2.446000E+04    1.0000E-99    1.1400E-03    6.3202E-01    3.0755E-01    5.9284E-02    1.0000E-99
    2.517030E+04    1.0000E-99    6.9026E-04    5.9208E-01    3.3447E-01    7.2755E-02    1.0000E-99
    2.588140E+04    1.0000E-99    4.4678E-04    5.5698E-01    3.5709E-01    8.5481E-02    1.0000E-99
    2.659350E+04    1.0000E-99    2.5309E-04    5.1193E-01    3.8465E-01    1.0317E-01    1.0000E-99
