#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
20750.00 4.4738e-05 7.1422e-01 2.3787e-01 4.7873e-02
21250.00 5.5138e-05 7.4251e-01 2.1048e-01 4.6954e-02
21750.00 4.9989e-05 6.3571e-01 2.6642e-01 9.7813e-02
22250.00 6.2035e-05 7.5489e-01 1.7150e-01 7.3552e-02
22750.00 5.3417e-05 6.2325e-01 2.8747e-01 8.9227e-02
23250.00 3.3939e-05 4.3629e-01 3.6925e-01 1.9442e-01
23750.00 3.2813e-05 6.5923e-01 2.4247e-01 9.8264e-02
24250.00 2.4670e-05 6.0681e-01 2.6845e-01 1.2472e-01
24750.00 2.7586e-05 5.9639e-01 2.7309e-01 1.3050e-01
25250.00 2.2437e-05 5.7854e-01 2.6184e-01 1.5960e-01
25750.00 2.2048e-05 5.6011e-01 2.8214e-01 1.5773e-01
26250.00 1.6759e-05 4.2117e-01 3.3700e-01 2.4181e-01
26750.00 1.2992e-05 3.9089e-01 3.3261e-01 2.7650e-01
27250.00 1.1518e-05 3.2216e-01 3.1600e-01 3.6183e-01
27750.00 9.7933e-06 3.1066e-01 4.0140e-01 2.8793e-01
28250.00 9.1541e-06 3.7288e-01 3.4974e-01 2.7737e-01
28750.00 7.6961e-06 2.7827e-01 3.4194e-01 3.7978e-01
29250.00 1.5430e-06 1.2075e-01 3.6604e-01 5.1322e-01
29750.00 6.1629e-07 7.1331e-02 3.4808e-01 5.8059e-01
30250.00 3.6866e-07 5.6904e-02 3.1030e-01 6.3279e-01
30750.00 1.4447e-07 2.1085e-02 2.8833e-01 6.9059e-01
31250.00 1.3114e-07 3.1223e-02 2.5080e-01 7.1798e-01
31750.00 2.8247e-08 1.1239e-02 2.2808e-01 7.6068e-01
32250.00 5.3694e-08 1.3447e-02 1.9845e-01 7.8810e-01
32750.00 4.3386e-08 1.2976e-02 1.7590e-01 8.1112e-01
33250.00 1.7883e-08 1.0699e-02 1.5728e-01 8.3202e-01
33750.00 1.5766e-08 7.3947e-03 1.3835e-01 8.5426e-01
34250.00 6.6819e-09 4.8488e-03 1.2731e-01 8.6784e-01
34750.00 5.6157e-09 4.4464e-03 1.1183e-01 8.8373e-01
35250.00 6.3640e-09 3.2631e-03 9.8367e-02 8.9837e-01
35750.00 2.8097e-09 2.9351e-03 8.6297e-02 9.1077e-01
36250.00 2.0526e-09 2.2109e-03 7.5790e-02 9.2200e-01
36750.00 1.4313e-09 1.6949e-03 6.6385e-02 9.3192e-01
37250.00 1.2320e-09 1.3001e-03 5.8218e-02 9.4048e-01
37750.00 6.9694e-10 9.8929e-04 5.0996e-02 9.4801e-01
38250.00 4.8394e-10 7.3930e-04 4.4752e-02 9.5451e-01
38750.00 3.5385e-10 5.5655e-04 3.9171e-02 9.6027e-01
39250.00 2.2941e-10 4.3158e-04 3.4144e-02 9.6542e-01
39750.00 1.2430e-10 3.3422e-04 2.9946e-02 9.6972e-01
40250.00 8.7415e-11 2.5794e-04 2.6239e-02 9.7350e-01
#TIME: 347.48
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 5.5368e-07 5.0701e-02 7.6459e-01 1.8471e-01
7250.00 6.8425e-07 6.2186e-02 7.5132e-01 1.8649e-01
7750.00 1.5724e-06 1.2439e-01 7.1768e-01 1.5793e-01
8250.00 4.2151e-06 2.7503e-01 6.1031e-01 1.1466e-01
8750.00 8.9585e-06 4.5558e-01 4.6476e-01 7.9658e-02
9250.00 1.3256e-05 5.2324e-01 4.1401e-01 6.2735e-02
9750.00 1.6931e-05 5.9084e-01 3.6011e-01 4.9037e-02
10250.00 2.3562e-05 6.7259e-01 2.9304e-01 3.4351e-02
10750.00 3.1248e-05 7.2887e-01 2.4676e-01 2.4332e-02
11250.00 4.0147e-05 7.8191e-01 2.0197e-01 1.6081e-02
11750.00 5.1158e-05 8.2694e-01 1.6201e-01 1.0998e-02
12250.00 5.6371e-05 8.3971e-01 1.5080e-01 9.4424e-03
12750.00 6.3832e-05 8.2211e-01 1.6715e-01 1.0679e-02
13250.00 8.1326e-05 8.6357e-01 9.1113e-02 4.5232e-02
13750.00 5.4926e-05 6.8686e-01 2.9339e-01 1.9698e-02
14250.00 6.6304e-05 7.3625e-01 2.4454e-01 1.9148e-02
14750.00 6.9133e-05 6.8554e-01 2.9273e-01 2.1660e-02
15250.00 6.7338e-05 7.6221e-01 2.1891e-01 1.8811e-02
15750.00 6.8992e-05 7.3584e-01 2.3923e-01 2.4855e-02
16250.00 5.3142e-05 7.4197e-01 2.3386e-01 2.4124e-02
16750.00 8.9083e-05 8.3173e-01 1.5051e-01 1.7671e-02
17250.00 7.5286e-05 8.3298e-01 1.4887e-01 1.8078e-02
17750.00 6.6426e-05 7.7350e-01 2.0231e-01 2.4118e-02
18250.00 7.0626e-05 7.8921e-01 1.8540e-01 2.5316e-02
18750.00 7.4715e-05 8.2177e-01 1.5666e-01 2.1489e-02
19250.00 9.8420e-05 8.2820e-01 1.3559e-01 3.6117e-02
19750.00 9.4344e-05 7.2287e-01 2.2734e-01 4.9697e-02
20250.00 6.7303e-05 7.4132e-01 2.1885e-01 3.9765e-02
20750.00 4.6532e-05 6.6559e-01 2.7269e-01 6.1679e-02
21250.00 6.8337e-05 6.1543e-01 2.7855e-01 1.0596e-01
21750.00 5.7553e-05 5.5047e-01 3.1315e-01 1.3632e-01
22250.00 5.5488e-05 6.9515e-01 2.2822e-01 7.6582e-02
22750.00 5.6420e-05 6.8067e-01 2.2781e-01 9.1471e-02
23250.00 4.4715e-05 5.1081e-01 3.0326e-01 1.8588e-01
23750.00 4.9430e-05 5.9275e-01 2.7487e-01 1.3233e-01
24250.00 3.1997e-05 6.3378e-01 2.4831e-01 1.1789e-01
24750.00 3.0444e-05 5.9907e-01 2.6744e-01 1.3346e-01
25250.00 2.3478e-05 4.0832e-01 3.6996e-01 2.2169e-01
25750.00 2.1182e-05 5.3912e-01 2.8739e-01 1.7347e-01
26250.00 1.3610e-05 3.7179e-01 4.0651e-01 2.2169e-01
26750.00 2.0258e-05 4.8170e-01 3.0394e-01 2.1434e-01
27250.00 1.1266e-05 4.4145e-01 3.2219e-01 2.3635e-01
27750.00 9.8586e-06 3.0400e-01 3.2277e-01 3.7322e-01
28250.00 3.1715e-06 2.0093e-01 3.6876e-01 4.3030e-01
28750.00 9.3195e-06 3.2828e-01 3.4926e-01 3.2245e-01
29250.00 3.4517e-06 2.2220e-01 3.7461e-01 4.0319e-01
29750.00 6.4535e-07 8.9300e-02 3.4851e-01 5.6219e-01
30250.00 4.9124e-07 6.1307e-02 3.1681e-01 6.2188e-01
30750.00 2.6758e-07 4.5211e-02 2.8694e-01 6.6785e-01
31250.00 1.6867e-07 3.4045e-02 2.5755e-01 7.0841e-01
31750.00 9.7662e-08 2.3623e-02 2.2974e-01 7.4664e-01
32250.00 3.4642e-08 9.3794e-03 2.0551e-01 7.8511e-01
32750.00 5.3732e-08 1.3330e-02 1.8060e-01 8.0607e-01
33250.00 1.2722e-08 4.9322e-03 1.6969e-01 8.2537e-01
33750.00 1.4885e-08 7.1653e-03 1.4286e-01 8.4997e-01
34250.00 1.3687e-08 7.1319e-03 1.3073e-01 8.6214e-01
34750.00 3.9406e-09 2.7456e-03 1.1591e-01 8.8134e-01
35250.00 5.2174e-09 4.1095e-03 1.0160e-01 8.9429e-01
35750.00 3.7162e-09 3.1552e-03 8.9373e-02 9.0747e-01
36250.00 1.4052e-09 1.9497e-03 7.8609e-02 9.1944e-01
36750.00 1.7114e-09 1.8366e-03 6.8898e-02 9.2927e-01
37250.00 9.4393e-10 1.1101e-03 6.0448e-02 9.3844e-01
37750.00 6.6719e-10 1.0422e-03 5.3010e-02 9.4595e-01
38250.00 4.5268e-10 8.1652e-04 4.6509e-02 9.5267e-01
38750.00 3.2621e-10 6.0355e-04 4.0819e-02 9.5858e-01
39250.00 4.0551e-10 4.7231e-04 3.5619e-02 9.6391e-01
39750.00 2.2442e-10 3.5989e-04 3.1215e-02 9.6843e-01
40250.00 1.3044e-10 2.8287e-04 2.7397e-02 9.7232e-01
#TIME: 352.47
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 5.8100e-07 4.9474e-02 7.5869e-01 1.9183e-01
7250.00 7.6401e-07 6.7027e-02 7.4812e-01 1.8485e-01
7750.00 1.4997e-06 1.1620e-01 7.2363e-01 1.6018e-01
8250.00 4.6981e-06 2.8720e-01 5.9930e-01 1.1350e-01
8750.00 9.5612e-06 4.4470e-01 4.7487e-01 8.0422e-02
9250.00 1.4063e-05 5.5403e-01 3.8646e-01 5.9497e-02
9750.00 1.7836e-05 6.0216e-01 3.5093e-01 4.6892e-02
10250.00 2.5945e-05 6.7303e-01 2.9285e-01 3.4091e-02
10750.00 3.0979e-05 7.3704e-01 2.3974e-01 2.3188e-02
11250.00 4.3532e-05 7.7866e-01 2.0517e-01 1.6130e-02
11750.00 5.4866e-05 8.3821e-01 1.5177e-01 9.9603e-03
12250.00 6.4032e-05 8.5342e-01 1.3816e-01 8.3558e-03
12750.00 6.9469e-05 8.1693e-01 1.7234e-01 1.0662e-02
13250.00 6.8406e-05 7.1477e-01 2.6650e-01 1.8659e-02
13750.00 6.6706e-05 7.7127e-01 2.1210e-01 1.6568e-02
14250.00 7.9040e-05 8.0899e-01 1.7741e-01 1.3524e-02
14750.00 8.1789e-05 7.9024e-01 1.9454e-01 1.5143e-02
15250.00 8.8940e-05 7.6138e-01 2.2088e-01 1.7653e-02
15750.00 9.0707e-05 8.2452e-01 1.6060e-01 1.4788e-02
16250.00 7.5342e-05 7.6315e-01 2.1248e-01 2.4290e-02
16750.00 9.7625e-05 8.3458e-01 1.4979e-01 1.5535e-02
17250.00 8.3456e-05 8.1623e-01 1.6534e-01 1.8352e-02
17750.00 6.8709e-05 7.7149e-01 2.0113e-01 2.7314e-02
18250.00 1.1215e-04 7.7029e-01 2.0495e-01 2.4646e-02
18750.00 7.2117e-05 8.4184e-01 1.3769e-01 2.0390e-02
19250.00 8.9366e-05 7.9824e-01 1.5308e-01 4.8597e-02
19750.00 9.8335e-05 7.3819e-01 2.2200e-01 3.9714e-02
20250.00 8.6446e-05 7.0480e-01 2.5498e-01 4.0131e-02
20750.00 6.8657e-05 7.8720e-01 1.5713e-01 5.5601e-02
21250.00 8.6349e-05 6.6554e-01 2.5233e-01 8.2039e-02
21750.00 6.0466e-05 5.8501e-01 3.3634e-01 7.8584e-02
22250.00 6.7466e-05 6.8207e-01 2.3724e-01 8.0625e-02
22750.00 6.1735e-05 7.0369e-01 2.2033e-01 7.5920e-02
23250.00 5.7059e-05 6.1495e-01 2.7779e-01 1.0720e-01
23750.00 4.6648e-05 5.0597e-01 3.1613e-01 1.7786e-01
24250.00 4.3254e-05 6.1025e-01 2.6261e-01 1.2710e-01
24750.00 3.5701e-05 6.1392e-01 2.6536e-01 1.2068e-01
25250.00 3.3600e-05 5.9510e-01 2.5048e-01 1.5438e-01
25750.00 1.5836e-05 2.8317e-01 3.8730e-01 3.2952e-01
26250.00 2.1663e-05 4.9483e-01 2.8782e-01 2.1734e-01
26750.00 1.6212e-05 2.7469e-01 4.1127e-01 3.1402e-01
27250.00 1.5519e-05 4.1900e-01 2.9724e-01 2.8374e-01
27750.00 1.2123e-05 3.7370e-01 3.2945e-01 2.9683e-01
28250.00 1.1052e-05 2.8845e-01 3.9890e-01 3.1264e-01
28750.00 5.9002e-06 2.2856e-01 3.3394e-01 4.3750e-01
29250.00 3.6062e-06 1.5240e-01 3.1308e-01 5.3451e-01
29750.00 1.1908e-06 1.0208e-01 3.5775e-01 5.4017e-01
30250.00 3.7413e-07 5.8661e-02 3.3634e-01 6.0500e-01
30750.00 2.9250e-07 5.0531e-02 2.9454e-01 6.5493e-01
31250.00 2.1586e-07 3.5935e-02 2.6679e-01 6.9727e-01
31750.00 1.2594e-07 2.7057e-02 2.3778e-01 7.3516e-01
32250.00 6.2882e-08 1.7682e-02 2.0877e-01 7.7354e-01
32750.00 3.7000e-08 1.3811e-02 1.8636e-01 7.9983e-01
33250.00 2.4603e-08 9.3260e-03 1.6817e-01 8.2250e-01
33750.00 1.2200e-08 5.5225e-03 1.4818e-01 8.4630e-01
34250.00 1.2202e-08 5.3616e-03 1.3574e-01 8.5889e-01
34750.00 1.0458e-08 3.9013e-03 1.1975e-01 8.7635e-01
35250.00 4.8877e-09 3.5218e-03 1.0541e-01 8.9107e-01
35750.00 2.3509e-09 1.6420e-03 9.3010e-02 9.0535e-01
36250.00 2.5445e-09 2.1711e-03 8.1489e-02 9.1634e-01
36750.00 1.4018e-09 1.4705e-03 7.1634e-02 9.2690e-01
37250.00 7.3603e-10 1.0284e-03 6.2884e-02 9.3609e-01
37750.00 3.1344e-10 4.6909e-04 5.5221e-02 9.4431e-01
38250.00 5.1017e-10 8.4137e-04 4.8466e-02 9.5069e-01
38750.00 2.8049e-10 6.7283e-04 4.2545e-02 9.5678e-01
39250.00 3.5761e-10 4.9290e-04 3.7145e-02 9.6236e-01
39750.00 1.9557e-10 3.9448e-04 3.2614e-02 9.6699e-01
40250.00 1.2118e-10 3.0861e-04 2.8607e-02 9.7108e-01
#TIME: 357.54
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 7.2004e-07 5.5474e-02 7.4939e-01 1.9514e-01
7250.00 7.7985e-07 6.5085e-02 7.4997e-01 1.8494e-01
7750.00 1.8816e-06 1.3497e-01 7.0950e-01 1.5553e-01
8250.00 5.1366e-06 2.9947e-01 5.9002e-01 1.1051e-01
8750.00 1.0153e-05 4.6020e-01 4.6205e-01 7.7737e-02
9250.00 1.4072e-05 5.4304e-01 3.9742e-01 5.9530e-02
9750.00 1.8608e-05 6.1636e-01 3.3825e-01 4.5376e-02
10250.00 2.5715e-05 6.7270e-01 2.9346e-01 3.3815e-02
10750.00 3.4254e-05 7.3676e-01 2.4022e-01 2.2983e-02
11250.00 4.3381e-05 7.9058e-01 1.9435e-01 1.5033e-02
11750.00 5.4324e-05 8.4050e-01 1.4967e-01 9.7755e-03
12250.00 6.4884e-05 8.5589e-01 1.3605e-01 7.9947e-03
12750.00 6.3137e-05 8.0809e-01 1.8051e-01 1.1341e-02
13250.00 6.7498e-05 7.9154e-01 1.9556e-01 1.2842e-02
13750.00 1.1528e-04 8.7772e-01 9.7436e-02 2.4725e-02
14250.00 8.0321e-05 7.9642e-01 1.8887e-01 1.4624e-02
14750.00 8.0516e-05 8.1789e-01 1.6902e-01 1.3008e-02
15250.00 1.2101e-04 8.5573e-01 1.3349e-01 1.0663e-02
15750.00 9.1249e-05 7.9607e-01 1.8745e-01 1.6393e-02
16250.00 1.0043e-04 8.2891e-01 1.5594e-01 1.5046e-02
16750.00 9.6820e-05 8.2133e-01 1.6145e-01 1.7121e-02
17250.00 1.0601e-04 8.3772e-01 1.4591e-01 1.6264e-02
17750.00 1.0283e-04 8.3581e-01 1.4620e-01 1.7888e-02
18250.00 1.3125e-04 8.5147e-01 1.3154e-01 1.6852e-02
18750.00 1.0163e-04 8.5817e-01 1.2406e-01 1.7665e-02
19250.00 1.0202e-04 7.4536e-01 1.9737e-01 5.7172e-02
19750.00 1.2734e-04 8.3903e-01 1.2564e-01 3.5205e-02
20250.00 9.9742e-05 7.0645e-01 2.3386e-01 5.9593e-02
20750.00 6.1455e-05 6.9775e-01 2.3879e-01 6.3397e-02
21250.00 8.8041e-05 7.3653e-01 1.8827e-01 7.5117e-02
21750.00 6.1640e-05 6.9816e-01 2.4526e-01 5.6520e-02
22250.00 6.6873e-05 6.5713e-01 2.5653e-01 8.6272e-02
22750.00 6.0611e-05 7.2282e-01 2.0324e-01 7.3881e-02
23250.00 5.7817e-05 5.9622e-01 2.9158e-01 1.1214e-01
23750.00 4.9624e-05 4.0365e-01 3.9208e-01 2.0422e-01
24250.00 4.5114e-05 5.2158e-01 3.3911e-01 1.3927e-01
24750.00 4.4124e-05 5.8514e-01 2.8559e-01 1.2922e-01
25250.00 2.0489e-05 3.2860e-01 4.3507e-01 2.3630e-01
25750.00 2.5043e-05 3.0111e-01 4.3762e-01 2.6124e-01
26250.00 2.5905e-05 4.3315e-01 3.5724e-01 2.0958e-01
26750.00 1.2848e-05 2.1440e-01 4.1423e-01 3.7136e-01
27250.00 2.0366e-05 4.7266e-01 2.8328e-01 2.4404e-01
27750.00 1.0198e-05 1.8195e-01 3.3827e-01 4.7977e-01
28250.00 7.1657e-06 2.1183e-01 3.6156e-01 4.2660e-01
28750.00 8.4981e-06 2.3337e-01 3.1846e-01 4.4816e-01
29250.00 2.1413e-06 1.0387e-01 4.4750e-01 4.4863e-01
29750.00 9.7939e-07 1.1009e-01 3.6309e-01 5.2681e-01
30250.00 6.9099e-07 7.9038e-02 3.3497e-01 5.8599e-01
30750.00 3.8172e-07 5.6323e-02 3.0411e-01 6.3957e-01
31250.00 9.0997e-08 1.7970e-02 2.8365e-01 6.9838e-01
31750.00 1.3768e-07 3.0158e-02 2.4498e-01 7.2486e-01
32250.00 8.0302e-08 1.7709e-02 2.1543e-01 7.6686e-01
32750.00 4.7185e-08 1.3808e-02 1.9271e-01 7.9348e-01
33250.00 3.2022e-08 1.1150e-02 1.7364e-01 8.1521e-01
33750.00 1.5895e-08 7.3874e-03 1.5279e-01 8.3983e-01
34250.00 1.7524e-08 7.0625e-03 1.3490e-01 8.5803e-01
34750.00 6.8240e-09 4.0515e-03 1.2435e-01 8.7160e-01
35250.00 6.8664e-09 3.5127e-03 1.0925e-01 8.8724e-01
35750.00 3.2588e-09 2.6851e-03 9.6464e-02 9.0085e-01
36250.00 3.8097e-09 2.4226e-03 8.4856e-02 9.1272e-01
36750.00 1.6876e-09 1.8034e-03 7.4612e-02 9.2358e-01
37250.00 1.0520e-09 1.2456e-03 6.5526e-02 9.3323e-01
37750.00 1.0025e-09 1.1028e-03 5.7541e-02 9.4136e-01
38250.00 8.2925e-10 9.6704e-04 5.0592e-02 9.4844e-01
38750.00 2.8590e-10 5.0639e-04 4.4480e-02 9.5501e-01
39250.00 1.4635e-10 2.3068e-04 3.8837e-02 9.6093e-01
39750.00 1.7373e-10 4.3272e-04 3.4107e-02 9.6546e-01
40250.00 6.7083e-11 1.4346e-04 2.9965e-02 9.6989e-01
#TIME: 362.67
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 6.9971e-07 5.3642e-02 7.5911e-01 1.8725e-01
7250.00 8.8817e-07 6.9038e-02 7.4838e-01 1.8258e-01
7750.00 1.8841e-06 1.2944e-01 7.1989e-01 1.5067e-01
8250.00 5.4656e-06 2.9813e-01 5.9161e-01 1.1025e-01
8750.00 1.0435e-05 4.7129e-01 4.5428e-01 7.4424e-02
9250.00 1.5678e-05 5.4891e-01 3.9213e-01 5.8940e-02
9750.00 1.9634e-05 6.2424e-01 3.3164e-01 4.4095e-02
10250.00 2.9234e-05 6.9912e-01 2.6939e-01 3.1467e-02
10750.00 3.6788e-05 7.5221e-01 2.2596e-01 2.1792e-02
11250.00 4.9267e-05 7.8827e-01 1.9707e-01 1.4611e-02
11750.00 5.0388e-05 8.4154e-01 1.4899e-01 9.4288e-03
12250.00 6.7268e-05 8.4433e-01 1.4731e-01 8.2933e-03
12750.00 8.3273e-05 8.1691e-01 1.7195e-01 1.1057e-02
13250.00 6.9872e-05 8.0500e-01 1.8334e-01 1.1585e-02
13750.00 8.5444e-05 7.9707e-01 1.8933e-01 1.3513e-02
14250.00 9.1183e-05 8.1785e-01 1.6924e-01 1.2817e-02
14750.00 8.3306e-05 7.9004e-01 1.9468e-01 1.5193e-02
15250.00 9.2430e-05 7.8654e-01 1.9687e-01 1.6497e-02
15750.00 1.2352e-04 8.6280e-01 1.2701e-01 1.0059e-02
16250.00 1.1707e-04 8.4564e-01 1.2688e-01 2.7363e-02
16750.00 9.1256e-05 8.1571e-01 1.6742e-01 1.6776e-02
17250.00 1.3019e-04 8.5857e-01 1.2897e-01 1.2329e-02
17750.00 9.7418e-05 8.4476e-01 1.3865e-01 1.6491e-02
18250.00 1.5300e-04 8.4651e-01 1.1937e-01 3.3966e-02
18750.00 1.0752e-04 8.5629e-01 1.2559e-01 1.8016e-02
19250.00 1.1554e-04 7.7817e-01 1.8956e-01 3.2148e-02
19750.00 1.4875e-04 8.2886e-01 1.4653e-01 2.4466e-02
20250.00 1.0614e-04 7.4217e-01 2.1957e-01 3.8146e-02
20750.00 1.0567e-04 7.2910e-01 2.0537e-01 6.5417e-02
21250.00 8.7921e-05 7.6592e-01 1.6807e-01 6.5922e-02
21750.00 8.5882e-05 7.5284e-01 1.8954e-01 5.7540e-02
22250.00 8.5700e-05 6.6788e-01 2.3894e-01 9.3086e-02
22750.00 5.7753e-05 6.9224e-01 2.2984e-01 7.7859e-02
23250.00 6.1537e-05 6.3594e-01 2.5750e-01 1.0649e-01
23750.00 6.1298e-05 6.5716e-01 2.4740e-01 9.5378e-02
24250.00 4.9579e-05 5.7422e-01 2.8448e-01 1.4124e-01
24750.00 4.4732e-05 4.3941e-01 3.9718e-01 1.6337e-01
25250.00 2.7976e-05 4.3154e-01 3.9450e-01 1.7393e-01
25750.00 4.3409e-05 5.7175e-01 2.4247e-01 1.8574e-01
26250.00 2.6596e-05 3.8688e-01 3.2387e-01 2.8922e-01
26750.00 3.0335e-05 4.7075e-01 3.0443e-01 2.2479e-01
27250.00 2.3161e-05 4.5336e-01 3.0879e-01 2.3783e-01
27750.00 3.0576e-05 5.3165e-01 2.9063e-01 1.7769e-01
28250.00 1.5781e-05 4.7288e-01 3.1228e-01 2.1483e-01
28750.00 1.0083e-05 2.4225e-01 3.6271e-01 3.9503e-01
29250.00 8.8991e-06 2.8160e-01 3.6865e-01 3.4974e-01
29750.00 1.4593e-06 1.3634e-01 3.6583e-01 4.9783e-01
30250.00 6.6598e-07 5.3885e-02 3.6276e-01 5.8336e-01
30750.00 3.1308e-07 4.3379e-02 3.2114e-01 6.3548e-01
31250.00 2.4985e-07 4.2788e-02 2.8298e-01 6.7424e-01
31750.00 3.5163e-08 6.6451e-03 2.7001e-01 7.2335e-01
32250.00 4.8252e-08 1.3538e-02 2.2436e-01 7.6210e-01
32750.00 7.3388e-08 1.7905e-02 1.9740e-01 7.8470e-01
33250.00 2.9417e-08 8.8776e-03 1.8100e-01 8.1012e-01
33750.00 2.8521e-08 1.0719e-02 1.5724e-01 8.3204e-01
34250.00 1.1786e-08 6.6449e-03 1.4023e-01 8.5312e-01
34750.00 8.9751e-09 5.0504e-03 1.2877e-01 8.6618e-01
35250.00 6.3798e-09 3.8119e-03 1.1347e-01 8.8272e-01
35750.00 4.5023e-09 3.2954e-03 1.0033e-01 8.9637e-01
36250.00 3.9168e-09 2.8094e-03 8.8283e-02 9.0891e-01
36750.00 2.2895e-09 2.3129e-03 7.7683e-02 9.2000e-01
37250.00 1.9306e-09 1.4342e-03 6.8382e-02 9.3018e-01
37750.00 1.1688e-09 1.2007e-03 6.0128e-02 9.3867e-01
38250.00 4.8744e-10 8.1167e-04 5.2979e-02 9.4621e-01
38750.00 3.9771e-10 5.9227e-04 4.6538e-02 9.5287e-01
39250.00 5.1555e-10 6.2051e-04 4.0672e-02 9.5871e-01
39750.00 2.7914e-10 4.2983e-04 3.5760e-02 9.6381e-01
40250.00 1.4673e-10 3.6273e-04 3.1414e-02 9.6822e-01
#TIME: 367.89
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 9.0199e-07 6.8172e-02 7.5157e-01 1.8026e-01
7250.00 9.9976e-07 7.4054e-02 7.4630e-01 1.7965e-01
7750.00 2.0270e-06 1.3241e-01 7.1426e-01 1.5333e-01
8250.00 5.6948e-06 3.1109e-01 5.8240e-01 1.0651e-01
8750.00 1.1434e-05 4.6898e-01 4.5526e-01 7.5755e-02
9250.00 1.6196e-05 5.7148e-01 3.7239e-01 5.6110e-02
9750.00 2.1822e-05 6.2969e-01 3.2694e-01 4.3354e-02
10250.00 2.8267e-05 6.8722e-01 2.8092e-01 3.1830e-02
10750.00 3.6811e-05 7.4361e-01 2.3452e-01 2.1831e-02
11250.00 4.5152e-05 8.0748e-01 1.7876e-01 1.3718e-02
11750.00 5.6687e-05 8.4512e-01 1.4584e-01 8.9800e-03
12250.00 7.2691e-05 8.5618e-01 1.3599e-01 7.7560e-03
12750.00 8.5534e-05 8.2919e-01 1.2751e-01 4.3214e-02
