#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
3.3275e+04 1.0000e+00 7.2319e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.0000e+00 4.7125e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.0000e+00 7.6087e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.0000e+00 2.3294e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.0000e+00 2.1330e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 1.0000e+00 1.8099e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 1.0000e+00 1.0694e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.0000e+00 7.6699e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.0000e+00 9.4855e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.0000e+00 1.0001e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 1.0000e+00 1.9767e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.0000e+00 2.3395e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 1.0000e+00 6.6484e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.0000e+00 1.6340e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 1.0000e+00 3.0100e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.0000e+00 2.7409e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 1.0000e+00 1.2765e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.0000e+00 5.7092e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 1.0000e+00 1.9175e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.0000e+00 2.0380e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 1.0000e+00 2.6446e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.0000e+00 9.8187e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.0000e+00 6.4334e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 1.0000e+00 7.7940e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.0000e+00 1.3482e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.0000e+00 6.6395e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 1.0000e+00 2.4620e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.0000e+00 2.3638e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 1.0000e+00 2.1172e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 1.0000e+00 4.1353e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.0000e+00 6.1870e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.0000e+00 5.9235e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.0000e+00 4.8544e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 1.0000e+00 1.4519e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.0000e+00 1.1042e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 1.0000e+00 8.2317e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 35.8641
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
8.7500e+01 2.5253e-06 9.9979e-01 2.0792e-04 3.4486e-18 5.3614e-42 0.0000e+00 0.0000e+00
2.7500e+02 1.8723e-06 9.9972e-01 2.8306e-04 6.4500e-18 1.3918e-41 0.0000e+00 0.0000e+00
4.7500e+02 1.7677e-06 9.9973e-01 2.7018e-04 5.3249e-18 8.8968e-42 0.0000e+00 0.0000e+00
6.7500e+02 1.7752e-06 9.9976e-01 2.3375e-04 3.4894e-18 3.8031e-42 0.0000e+00 0.0000e+00
8.7500e+02 1.8050e-06 9.9980e-01 1.9967e-04 2.2283e-18 1.5638e-42 0.0000e+00 0.0000e+00
1.0750e+03 1.8350e-06 9.9983e-01 1.7193e-04 1.4572e-18 6.7402e-43 0.0000e+00 0.0000e+00
1.2750e+03 1.9601e-06 9.9987e-01 1.3201e-04 7.1245e-19 1.6956e-43 0.0000e+00 0.0000e+00
1.4750e+03 2.0984e-06 9.9990e-01 1.0104e-04 3.4586e-19 4.2039e-44 0.0000e+00 0.0000e+00
1.6750e+03 2.2163e-06 9.9992e-01 8.0005e-05 1.8324e-19 1.2612e-44 0.0000e+00 0.0000e+00
1.8750e+03 2.4125e-06 9.9994e-01 5.8963e-05 8.0880e-20 2.8026e-45 0.0000e+00 0.0000e+00
2.0750e+03 2.6227e-06 9.9995e-01 4.3614e-05 3.6048e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.2750e+03 2.8781e-06 9.9997e-01 3.1541e-05 1.5172e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.4750e+03 3.1751e-06 9.9997e-01 2.2523e-05 6.1844e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.6750e+03 3.5451e-06 9.9998e-01 1.5623e-05 2.3416e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.8750e+03 3.9439e-06 9.9999e-01 1.0931e-05 9.0637e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.0750e+03 4.4260e-06 9.9999e-01 7.4861e-06 3.3224e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.2750e+03 4.9926e-06 9.9999e-01 5.0625e-06 1.1794e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.4750e+03 5.7621e-06 9.9999e-01 3.2375e-06 3.6314e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.6750e+03 6.5936e-06 9.9999e-01 2.1130e-06 1.1777e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.8750e+03 7.7019e-06 9.9999e-01 1.3113e-06 3.3592e-24 0.0000e+00 0.0000e+00 0.0000e+00
4.0750e+03 8.9934e-06 9.9999e-01 8.1398e-07 9.5888e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.2750e+03 1.0833e-05 9.9999e-01 4.6826e-07 2.2547e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.4750e+03 1.3291e-05 9.9999e-01 2.5736e-07 4.7194e-26 0.0000e+00 0.0000e+00 0.0000e+00
4.6750e+03 1.6848e-05 9.9998e-01 1.3050e-07 8.0446e-27 0.0000e+00 0.0000e+00 0.0000e+00
4.8750e+03 2.0420e-05 9.9998e-01 7.3782e-08 1.8100e-27 0.0000e+00 0.0000e+00 0.0000e+00
5.0750e+03 2.4445e-05 9.9998e-01 4.2968e-08 4.3910e-28 0.0000e+00 0.0000e+00 0.0000e+00
5.2750e+03 3.0192e-05 9.9997e-01 2.3164e-08 8.7501e-29 0.0000e+00 0.0000e+00 0.0000e+00
5.4750e+03 3.7051e-05 9.9996e-01 1.2677e-08 1.8117e-29 0.0000e+00 0.0000e+00 0.0000e+00
5.6750e+03 4.5938e-05 9.9995e-01 6.7593e-09 3.5096e-30 0.0000e+00 0.0000e+00 0.0000e+00
5.8750e+03 5.6762e-05 9.9994e-01 3.6313e-09 6.9303e-31 0.0000e+00 0.0000e+00 0.0000e+00
6.0750e+03 6.9867e-05 9.9993e-01 1.9677e-09 1.3988e-31 0.0000e+00 0.0000e+00 0.0000e+00
6.2750e+03 8.6712e-05 9.9991e-01 1.0437e-09 2.6731e-32 0.0000e+00 0.0000e+00 0.0000e+00
6.4750e+03 1.1222e-04 9.9989e-01 4.9862e-10 3.9109e-33 0.0000e+00 0.0000e+00 0.0000e+00
6.6750e+03 1.4267e-04 9.9986e-01 2.4878e-10 6.3927e-34 0.0000e+00 0.0000e+00 0.0000e+00
6.8750e+03 1.9051e-04 9.9981e-01 1.1039e-10 7.7612e-35 0.0000e+00 0.0000e+00 0.0000e+00
7.0750e+03 2.6740e-04 9.9973e-01 4.3447e-11 6.9522e-36 0.0000e+00 0.0000e+00 0.0000e+00
7.2750e+03 3.7813e-04 9.9962e-01 1.6816e-11 5.9734e-37 0.0000e+00 0.0000e+00 0.0000e+00
7.4750e+03 5.7096e-04 9.9943e-01 5.5081e-12 3.3492e-38 0.0000e+00 0.0000e+00 0.0000e+00
7.6750e+03 8.8547e-04 9.9911e-01 1.6727e-12 1.5440e-39 0.0000e+00 0.0000e+00 0.0000e+00
7.8750e+03 1.4858e-03 9.9851e-01 4.0762e-13 4.0285e-41 0.0000e+00 0.0000e+00 0.0000e+00
8.0750e+03 2.6374e-03 9.9736e-01 8.3354e-14 6.6422e-43 0.0000e+00 0.0000e+00 0.0000e+00
8.2750e+03 4.9555e-03 9.9504e-01 1.4208e-14 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
8.4750e+03 1.0189e-02 9.8981e-01 1.8653e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.6750e+03 2.2315e-02 9.7769e-01 2.0852e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8750e+03 5.0432e-02 9.4957e-01 2.1481e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 9.0090e-02 9.0991e-01 4.0069e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 1.6820e-01 8.3180e-01 5.7310e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 3.0192e-01 6.9808e-01 6.7314e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 5.0863e-01 4.9137e-01 4.9938e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 7.4166e-01 2.5834e-01 1.9006e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 8.8196e-01 1.1804e-01 7.3064e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 9.3723e-01 6.2770e-02 6.3001e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 9.5794e-01 4.2062e-02 1.3441e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 9.7649e-01 2.3515e-02 1.5117e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 9.8677e-01 1.3231e-02 1.7645e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 9.9027e-01 9.7317e-03 5.3878e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 9.9489e-01 5.1075e-03 4.9286e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 9.9668e-01 3.3239e-03 9.7037e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 9.9815e-01 1.8520e-03 1.0954e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 9.9850e-01 1.5015e-03 4.6961e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 9.9867e-01 1.3263e-03 2.7269e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 9.9891e-01 1.0877e-03 1.2122e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 9.9877e-01 1.2252e-03 1.6707e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 9.9901e-01 9.9361e-04 7.1232e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 9.9927e-01 7.3347e-04 2.1685e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.9944e-01 5.6169e-04 7.5179e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 9.9960e-01 3.9535e-04 1.9223e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 9.9971e-01 2.8864e-04 5.5907e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 9.9978e-01 2.1985e-04 1.8893e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 9.9982e-01 1.8353e-04 8.8732e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 9.9986e-01 1.4187e-04 3.1533e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 9.9989e-01 1.0558e-04 9.7420e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 9.9992e-01 7.8125e-05 2.9429e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 9.9993e-01 6.8597e-05 1.6539e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 9.9995e-01 5.0066e-05 4.7402e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 9.9996e-01 3.8224e-05 1.5992e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 9.9997e-01 2.8768e-05 5.1190e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 9.9997e-01 2.6731e-05 3.5328e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 9.9998e-01 2.2400e-05 1.6729e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 9.9998e-01 1.5879e-05 4.3092e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 9.9999e-01 1.3924e-05 2.4095e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 9.9999e-01 1.0851e-05 8.7761e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 9.9999e-01 1.0069e-05 6.0298e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 9.9999e-01 8.8582e-06 3.4147e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 9.9999e-01 7.2896e-06 1.5184e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 9.9999e-01 6.2656e-06 7.9095e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 9.9999e-01 5.0743e-06 3.3240e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 1.0000e+00 3.9028e-06 1.1608e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 1.0000e+00 3.5250e-06 7.2447e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 1.0000e+00 3.1260e-06 4.2333e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 1.0000e+00 2.5837e-06 1.9212e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 1.0000e+00 1.9074e-06 5.8154e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 1.0000e+00 1.5955e-06 2.7606e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 1.0000e+00 1.2990e-06 1.1911e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 1.0000e+00 1.0434e-06 4.9045e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 1.0000e+00 8.1079e-07 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 1.0000e+00 6.3711e-07 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 1.0000e+00 5.4341e-07 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 1.0000e+00 4.0770e-07 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 1.0000e+00 3.1251e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 1.0000e+00 2.2404e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 1.0000e+00 1.4509e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 1.0000e+00 1.1562e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 1.0000e+00 1.1995e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.0000e+00 7.8845e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.0000e+00 5.9406e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.0000e+00 4.5008e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 1.0000e+00 3.8546e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 1.0000e+00 3.3177e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 1.0000e+00 2.6163e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 1.0000e+00 2.0082e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 1.0000e+00 1.5860e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 1.0000e+00 1.2677e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 1.0000e+00 1.0772e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 1.0000e+00 7.6759e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 1.0000e+00 6.5668e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 1.0000e+00 4.8011e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 1.0000e+00 3.2408e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 1.0000e+00 3.1958e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 1.0000e+00 2.3697e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 1.0000e+00 1.7679e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 1.0000e+00 1.1985e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.0000e+00 7.4116e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 1.0000e+00 7.8160e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 1.0000e+00 4.9941e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 1.0000e+00 3.3346e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 1.0000e+00 2.5722e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 1.0000e+00 1.6425e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 1.0000e+00 1.1953e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.0000e+00 7.3794e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 1.0000e+00 4.7131e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 1.0000e+00 3.6877e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.0000e+00 2.3196e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.0000e+00 1.4735e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.0000e+00 1.0996e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.0000e+00 6.4500e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.0000e+00 5.8796e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.0000e+00 4.1940e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.0000e+00 2.8241e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.0000e+00 2.0875e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.0000e+00 1.7001e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.0000e+00 8.9675e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.0000e+00 6.0677e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.0000e+00 5.7135e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 1.0000e+00 4.7495e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.0000e+00 3.2273e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.0000e+00 3.9756e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.0000e+00 2.8501e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.0000e+00 2.6124e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.0000e+00 1.4057e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.0000e+00 1.5911e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 1.0000e+00 1.4436e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.0000e+00 2.0657e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.0000e+00 1.4539e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 1.0000e+00 1.7936e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.0000e+00 1.4828e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.0000e+00 1.0343e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 1.0000e+00 7.4076e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.0000e+00 1.1159e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.0000e+00 1.2443e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.0000e+00 3.1604e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.0000e+00 1.3159e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.0000e+00 9.4787e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.0000e+00 1.4698e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
