#NTIMES: 1357
#time[d] Lbol[erg/s] Edep[erg/s]
1.197721e+01 1.3230e+43 1.7100e+43
1.204319e+01 1.3270e+43 1.7020e+43
1.211731e+01 1.3320e+43 1.6920e+43
1.217065e+01 1.3360e+43 1.6850e+43
1.221585e+01 1.3390e+43 1.6790e+43
1.225659e+01 1.3410e+43 1.6740e+43
1.229448e+01 1.3440e+43 1.6690e+43
1.233038e+01 1.3460e+43 1.6650e+43
1.236486e+01 1.3480e+43 1.6600e+43
1.239828e+01 1.3500e+43 1.6560e+43
1.246480e+01 1.3530e+43 1.6480e+43
1.254089e+01 1.3570e+43 1.6390e+43
1.259533e+01 1.3600e+43 1.6320e+43
1.264141e+01 1.3620e+43 1.6260e+43
1.268291e+01 1.3640e+43 1.6210e+43
1.272150e+01 1.3660e+43 1.6160e+43
1.275807e+01 1.3680e+43 1.6120e+43
1.279319e+01 1.3700e+43 1.6070e+43
1.282724e+01 1.3710e+43 1.6030e+43
1.289499e+01 1.3740e+43 1.5960e+43
1.297194e+01 1.3770e+43 1.5870e+43
1.302693e+01 1.3790e+43 1.5800e+43
1.307347e+01 1.3810e+43 1.5740e+43
1.311540e+01 1.3820e+43 1.5690e+43
1.315439e+01 1.3830e+43 1.5640e+43
1.319136e+01 1.3850e+43 1.5600e+43
1.322686e+01 1.3860e+43 1.5560e+43
1.326128e+01 1.3870e+43 1.5520e+43
1.332978e+01 1.3890e+43 1.5440e+43
1.340896e+01 1.3910e+43 1.5360e+43
1.346525e+01 1.3920e+43 1.5290e+43
1.351283e+01 1.3930e+43 1.5230e+43
1.355568e+01 1.3940e+43 1.5180e+43
1.359552e+01 1.3950e+43 1.5130e+43
1.363329e+01 1.3960e+43 1.5090e+43
1.366956e+01 1.3960e+43 1.5050e+43
1.370473e+01 1.3970e+43 1.5010e+43
1.373909e+01 1.3980e+43 1.4970e+43
1.380746e+01 1.3990e+43 1.4900e+43
1.388931e+01 1.4000e+43 1.4810e+43
1.394694e+01 1.4000e+43 1.4750e+43
1.399556e+01 1.4010e+43 1.4690e+43
1.403932e+01 1.4010e+43 1.4640e+43
1.407998e+01 1.4020e+43 1.4600e+43
1.411852e+01 1.4020e+43 1.4560e+43
1.415553e+01 1.4020e+43 1.4520e+43
1.419142e+01 1.4020e+43 1.4480e+43
1.422647e+01 1.4020e+43 1.4440e+43
1.429623e+01 1.4030e+43 1.4370e+43
1.437954e+01 1.4030e+43 1.4290e+43
1.443811e+01 1.4030e+43 1.4220e+43
1.448751e+01 1.4030e+43 1.4170e+43
1.453198e+01 1.4020e+43 1.4120e+43
1.457331e+01 1.4020e+43 1.4070e+43
1.461248e+01 1.4020e+43 1.4030e+43
1.465011e+01 1.4020e+43 1.3990e+43
1.468660e+01 1.4020e+43 1.3960e+43
1.472225e+01 1.4010e+43 1.3920e+43
1.479319e+01 1.4010e+43 1.3850e+43
1.487934e+01 1.4000e+43 1.3770e+43
1.493962e+01 1.3990e+43 1.3700e+43
1.499041e+01 1.3980e+43 1.3650e+43
1.503612e+01 1.3980e+43 1.3600e+43
1.507860e+01 1.3970e+43 1.3560e+43
1.511886e+01 1.3960e+43 1.3520e+43
1.515753e+01 1.3960e+43 1.3480e+43
1.519503e+01 1.3950e+43 1.3440e+43
